-48.7913018826953,-48.8157686081654,-47.9725736698853,-46.5917619486915,-46.6948744588063,-46.0939072733114,-46.5253466485921,-45.820535420847,-46.7059017610022,-50.228994614056,-47.0483998693621,-50.3861401084043,-48.5713153304644,-48.1014943449159,-47.3146171642987,-48.0772594574039,-47.1777344967667,-46.8074484531423,-46.8409147779039,-46.4838211458651,-45.8176437710423,-44.1278531929477,-42.5505813144951,-41.6327291771637,-41.1996470631989,-40.1718700931733,-39.4905538431669,-38.8846256244401,-39.6158696650497,-41.2977622487966,-40.6003830815554,-43.0993349809395,-42.9827333352076,-43.7453137768115,-44.0226079217099,-44.9765188427976,-44.9248230703573,-44.3480686393654,-44.5588534856988,-44.4923448917513,-44.15476806811,-44.9809089390268,-47.2999293161283,-50.3509483403697,-51.0264771256155,-48.4506413472314,-45.1265723462878,-42.1460968869926,-39.9935084990199,-39.1030102922429,-37.4150167143487,-35.1255914015775,-33.3704498556827,-32.0495318599607,-31.0193638209592,-30.5610118639662,-30.4144786420638,-30.4532480611274,-31.0064950961267,-31.7763923988124,-32.699426914139,-34.1678575415484,-36.3575136206219,-38.986823714015,-41.5340978862023,-44.0285933517544,-46.5100599465941,-50.707876946913,-48.0853044362667,-47.1556591239025
-44.3158126147658,-44.4986634111349,-44.6251694977952,-44.1165060698181,-44.3240188703648,-44.7125853996582,-45.5916222016502,-46.0470906293275,-47.0862034187981,-49.8640453106952,-51.0122405691044,-52.9285140711295,-51.8913013540446,-49.4550670905811,-47.0589939567642,-45.9662207207599,-44.9138921799563,-43.959481328466,-43.7307066322091,-43.3796082437016,-42.8020308767043,-41.4053182366572,-40.5033562098302,-40.0429283248906,-39.7305554905186,-39.0235480310683,-38.681595174768,-38.9883047962218,-40.2101327247178,-41.284281953171,-41.2523892038305,-42.8572666358209,-42.2194322906966,-42.5499764287556,-42.2245434636978,-42.8613400863037,-42.6819367898225,-42.3337592798374,-42.5508651092087,-42.4106021922344,-42.9395677455347,-45.2752427680097,-48.2589340768612,-52.5414684429331,-60.6540730425886,-49.6816366678593,-44.7452083649544,-42.7171279215611,-41.1455114270958,-41.5716377026039,-40.017755121805,-37.4120482708817,-35.0023272259058,-33.0757835039367,-31.660685397584,-30.8358809927402,-30.3254927871596,-30.137682784955,-30.5044290263906,-31.246425132853,-32.1024896306905,-33.6128643245034,-35.8725792308949,-38.8780746580729,-42.5451871411794,-46.9858945393137,-51.6761712010845,-52.6098828835139,-46.9102077869014,-47.9942035355619
-42.1166336963718,-42.313639073184,-42.6092498196238,-42.5702966446557,-42.4741457638736,-43.1789079317659,-43.9498421512503,-45.8407883336245,-47.4466230925448,-48.4406929931618,-67.5354840818201,-66.5540652924078,-54.9699914815974,-49.8785736694615,-46.2968067235681,-44.0878919003643,-43.1428733144198,-42.0560655527745,-41.5554405396506,-41.1431846199727,-40.6098873099807,-39.6526097114368,-39.2847227076849,-39.0832144908173,-38.7391719442573,-38.4284602528434,-38.5406527065186,-39.8057295559965,-41.3036251905871,-41.7211351845593,-43.022140887829,-43.5720228687241,-42.9791831489979,-42.8039007573776,-42.015785922294,-41.8381484015516,-41.4834656272549,-41.1102750174551,-40.8279173495758,-40.469950933042,-41.3481377832191,-43.5975234923353,-44.6462148729474,-45.4990570096002,-46.5295882227218,-45.555378320833,-43.1082822153388,-43.1333975440593,-42.7141861305016,-45.3930315791762,-44.9387119268139,-41.1755260095764,-37.2268986856033,-34.3922738584007,-32.5207454468117,-31.2064385971834,-30.2529642967406,-29.8073671624866,-29.8992339760619,-30.5558069455092,-31.4610591543376,-32.9570923082194,-35.2506608254781,-38.3612031045036,-42.681178169392,-48.4650996396699,-62.1920276968817,-49.3206773690662,-46.4469179360811,-48.1937535840406
-41.7476427243043,-41.8574910253676,-41.8875181170591,-41.8605082490188,-41.2783132534705,-41.6891202287281,-42.0105926129723,-43.9831165803616,-45.5266322324719,-46.4091901786866,-48.7201703653282,-52.4643791316232,-48.700091235322,-46.5528359540077,-44.2414316839112,-42.3174097142855,-41.7837489964043,-40.9884839552737,-40.2880845909976,-39.7567785003851,-39.2141087942621,-38.7193239794079,-38.7212048902437,-38.6431229923788,-38.260918460776,-38.3892993977878,-39.0017136773545,-40.9733222762788,-42.3875815607713,-42.5215089497147,-46.1518932806384,-46.042550943802,-46.0382233106894,-44.6884721229216,-42.9785775971773,-41.5575974402629,-40.9591710263944,-40.3944126623164,-39.5755131210829,-39.0884313846711,-39.8116559144159,-41.0913784438109,-41.3919949743263,-41.6131279904899,-41.6735694823346,-41.803872669495,-41.4397527816655,-43.0089455610943,-44.612721455232,-49.5982500976967,-62.1926225767529,-43.9347374163259,-38.147362658701,-34.9763466003722,-32.890930366319,-31.3180730832718,-30.1064522500607,-29.4875777163982,-29.334216796226,-29.8666953144521,-30.8452004249884,-32.1791323639199,-34.2523235381861,-36.9845576593592,-40.2096895431844,-43.4715109228963,-46.9937623738125,-45.8900635967545,-46.14070266072,-47.6638224906501
-43.4399670957316,-43.2682109510716,-42.4895990067872,-41.8716001697344,-40.7122196228887,-40.4515346586448,-40.2715495737366,-41.2162773111825,-42.0406337766247,-43.5835763341471,-42.7594209996411,-44.5468547109274,-43.8982339064895,-43.0212581264697,-42.1264990208964,-41.0350479603001,-40.9754558227968,-40.7040486648066,-39.9560284111585,-39.3017268624188,-38.7029867223387,-38.5498927229231,-38.6580859901895,-38.5678144475116,-38.2589831805382,-38.8239134895438,-39.8479439525723,-41.8738151925538,-42.9225302585421,-43.3786203360348,-50.2442545073171,-52.2348767053199,-53.7494760315199,-48.1504442559103,-44.4404049463641,-41.8522581147911,-40.8245960556718,-39.9555949788465,-38.8190832221572,-38.3508313222672,-38.6475322285105,-38.981379079925,-39.2693875702634,-39.4816534284462,-39.217041163014,-39.4654902564491,-40.1751672969638,-41.561719368484,-43.4788167166163,-44.8412290478203,-46.3133317213166,-40.6696373573378,-36.6437402422462,-34.2778598218941,-32.4147948336121,-30.9829569331929,-29.8499004005915,-29.2266743222705,-28.9525782110636,-29.3385156471674,-30.3027879885289,-31.3781985438191,-32.9988288852421,-35.161335171695,-37.3036704320788,-39.412212620713,-41.598153557543,-43.1472111970963,-44.978247200844,-45.7198276061403
-48.9333454632004,-47.5254356534331,-44.3760969867992,-42.1540177710328,-40.4113055395294,-39.4296824154088,-38.8852973949186,-38.8038787300233,-39.10570869172,-40.5658498342477,-39.7476414702133,-40.4726062185557,-40.9738512575197,-40.7223946039405,-40.8423381304693,-40.6758206294127,-41.0113086684185,-41.2918619320677,-40.7000838662703,-39.9258874685349,-39.1878862788023,-39.1041020808558,-38.9645639924057,-38.7317667661301,-38.6622311290019,-39.557805081966,-40.6993197041531,-42.0638509137529,-43.0239016069607,-44.0468845930478,-51.6985037460889,-56.8441673445209,-53.6692676906747,-49.456423113075,-45.1360305443935,-42.4807703491526,-40.7810867808114,-39.550287878068,-38.4040319769054,-38.1170198913016,-37.9490814619688,-37.6207654895772,-38.0441426062127,-38.3855644424815,-38.129464857289,-38.3595901414013,-39.4607473932785,-39.8773385596248,-40.3889389108396,-40.3001811164327,-40.0185435452205,-37.266795261717,-34.7832583014508,-33.129717739643,-31.5847930888927,-30.3920987790182,-29.5407234171553,-29.0736405718942,-28.8445149045046,-29.0872875308662,-29.9132154753876,-30.7672976030145,-31.9280722580072,-33.6066635490127,-35.231957709884,-36.8354891801334,-38.4110137415886,-40.6250764599991,-42.5762833672388,-42.4490047921855
-58.3599748793132,-51.9612841669719,-45.3660720886964,-41.5387871001604,-39.6755130250468,-38.4011429569639,-37.7762153100252,-37.1097190932018,-37.1682374371381,-38.1065980245698,-38.1906293920023,-38.2479652784682,-39.2333317814049,-39.5341555955846,-40.4635764019076,-41.4275569016491,-42.2102162159075,-43.1000420588313,-42.9110159770196,-41.8861245274787,-40.7640980823455,-40.2799584177299,-39.518428649265,-39.0557351220813,-39.3456956946956,-40.3281317120876,-41.251273034141,-41.9571741633191,-43.4159091105955,-44.7654925809798,-50.2888487934754,-48.5390408274587,-47.3338734437842,-46.5744631282284,-44.6152212115967,-42.9167980983963,-40.5633734414934,-39.0435613767205,-38.1542121547523,-38.1450820051015,-37.6669095565228,-37.0542619855639,-37.571824239987,-38.048949482884,-38.0932589762861,-38.3788926709648,-39.4211738225275,-39.0369724122931,-38.5735486192072,-38.0517976013329,-37.0801745053002,-35.2156797215059,-33.5508096740585,-32.2547211489878,-30.9403108047709,-29.8835498867047,-29.3107318596989,-29.0772457359189,-29.0399095257672,-29.188536468159,-29.8098426155718,-30.5766051464599,-31.4289808653705,-32.7384106595841,-34.1159035519086,-35.3404618874763,-36.4157977837114,-38.4175203794735,-39.7671578824622,-39.420644018067
-44.3547248890994,-43.9553825402815,-42.0210576316037,-39.531644305785,-38.2468605648601,-37.2691917231966,-36.8572714605639,-36.1355236596331,-36.1672648295322,-36.5326044881002,-37.5143061331693,-37.3127883266129,-38.3656542406561,-39.1848903139693,-40.6649953747002,-42.9306357995195,-44.7013416716763,-47.136115025809,-47.7936977306706,-45.4516147753677,-43.2243659014655,-41.7350186034367,-40.163686078176,-39.4865426533518,-40.1184400393304,-40.8743032342732,-41.6044344855061,-42.3357579694271,-44.7011098114593,-46.1167078900132,-49.8301494837707,-46.0401324955775,-45.6388789520972,-44.6877644546461,-43.8584927417743,-42.5969727420245,-40.1217493266642,-38.5597581585877,-38.0427916446698,-38.2225619017822,-37.7069265253146,-37.2534582648645,-37.7888685744332,-38.4010137839292,-39.0153597312908,-39.5056968000404,-40.2127681949949,-39.3876470299119,-38.4145589165709,-37.5344471949803,-35.867835689932,-34.2250472583511,-32.9554550733199,-31.8020906761937,-30.6463925595232,-29.6620632271934,-29.2859624447931,-29.2800172881239,-29.5187744415992,-29.6907537333785,-30.1661236146368,-31.014383502023,-31.7640527103332,-32.7745953454752,-33.9377940152569,-34.7853071764055,-35.3827776934821,-36.7789159270138,-37.43730380214,-37.3945864684726
-39.25440427371,-39.0563023942287,-38.2926796898073,-37.2825782350057,-36.6798875835793,-36.2187401812531,-36.15267994423,-35.8363300783958,-36.0152158551108,-35.9622217797264,-37.4161524107498,-37.4240342053455,-38.2370756032464,-39.3893230349143,-40.8916117198884,-43.488415451783,-46.5985219306379,-55.4862248443194,-57.3682186746692,-48.1369848789259,-44.7859370962328,-42.6046152268735,-40.6580953095777,-39.9743354974414,-40.7576903119646,-41.1275701728227,-42.1027254011881,-43.6151862729923,-46.8485151591049,-48.5567845301436,-51.2059100098848,-46.9612566128764,-46.4249309677383,-44.4164583054902,-43.4315730833131,-41.6761893074847,-39.6520146600092,-38.3461914096413,-38.1568825011713,-38.2669126072631,-38.0060565043824,-38.144920667473,-38.6538196108409,-39.4959549298146,-40.9249878153309,-41.7809472285377,-42.0506593374954,-41.1547176421585,-39.7983689530901,-38.5122598071592,-35.9514922443046,-34.1151533483214,-32.8719587927621,-31.6911388942289,-30.6340957475744,-29.7537639615519,-29.5110607671804,-29.6841872740747,-30.2156456580547,-30.6175820144097,-31.1785031381629,-32.312843843745,-33.2007758608181,-33.9318854361589,-34.7323745236946,-35.1207873170439,-35.2321417901131,-35.837848110549,-35.995831818066,-36.4782782215081
-36.534985247287,-36.2851293013584,-35.8120029369976,-35.6032875664237,-35.4926250062807,-35.5059215329231,-35.7770905851089,-36.1729147802853,-36.6591891247178,-36.5058696745764,-37.8448866956207,-38.4526676648041,-38.8104611973451,-39.9040625982095,-40.8088580625097,-42.1258372376159,-44.3543839073811,-48.2889258999263,-47.6257604810198,-44.9822344421647,-43.4638764413439,-42.1117385636705,-40.7773170022958,-40.4730886906957,-41.1003311304451,-41.2833428556865,-42.9301798771977,-45.2861615390428,-48.0053960989952,-51.3522319912055,-55.6707844010135,-51.7463137108207,-48.2402251387407,-45.1469745755943,-43.2611452909154,-40.7977229575399,-39.3885511999767,-38.5462925694839,-38.5230093674399,-38.3251804389599,-38.5558978172757,-39.5528268407084,-40.094191742722,-41.4562787293696,-43.9551084645175,-45.3027269875973,-45.2938491559146,-44.8707520626647,-42.5345760587135,-40.8327856411103,-37.120936622711,-34.7944614403308,-33.2020589232311,-31.7927649491393,-30.7413366484424,-30.0516549757032,-29.9111181153457,-30.197148435004,-30.9979515231416,-31.9264976423554,-33.0415021937823,-34.8422571171148,-36.2723798424505,-36.6182126686537,-36.5547225896083,-36.2079610142357,-35.8342900249857,-35.6306142828074,-35.5897723263305,-36.6399543542428
