-22.7314603911274,-22.8317925679396,-23.2250108443361,-23.9339263153494,-24.9939557303281,-26.5664573285896,-28.6498847180097,-31.1566229377772,-33.1805630048607,-34.2254587759913,-33.4849793288336,-31.839496484111,-30.7857449103631,-29.7254455504506,-28.5434619893895,-27.5805048760198,-27.0756268698004,-26.763611915504,-26.81521813734,-27.545797964777,-28.9977778483349,-31.2508129883549,-34.2599577805038,-39.0341662800406,-48.7567668414099,-56.3728597556157,-46.2099568477374,-44.2297793544524,-45.068507603255,-44.8116292950266,-42.2442922594608,-39.8414417243142,-37.0291223500084,-35.7728066452468,-35.2011891495937,-34.6816029068159,-33.9613553438616,-34.205643226387,-33.7797913123425,-33.6676279898296,-33.8471679534724,-34.7071774985717,-36.6336204818822,-40.7999722274896,-50.2656406315147,-45.1875879755428,-37.5828178534761,-33.0507597192839,-30.5887745846048,-29.2224404638753,-28.3763650538621,-28.3975826872357,-28.8245197288856,-30.1193528763292,-31.5300390904773,-34.1264724705473,-39.1618070431014,-47.8405922235733,-45.917147780971,-40.6346424940018,-36.5173566657832,-33.5381375097434,-32.4186149676341,-31.0639173927862,-30.2138388011105,-28.8936040432777,-28.3605064904656,-27.9071618951978,-27.5711990256476,-27.5904251675197,-28.0806631429237,-28.7032864542656,-29.7734799768476,-31.7316674040417,-33.3238939131755,-36.2376238197503,-37.8384826679488,-38.3823878754432,-37.9308475119135,-36.8277874219158,-36.0856799005995,-35.4512035198988,-33.5732732208452,-31.6997155495158,-29.6452687669433,-27.7855894274867,-26.3053604485084,-25.2340361636911,-24.0932584460684,-23.6164660936752,-23.251454254039,-23.2242814736916,-23.4731238766719,-23.931758979943,-24.9203388313958,-25.8944205872676,-27.5946512804975,-29.4235648501737,-31.6473901089019,-34.6868793148187,-38.5329644732876,-43.878646453992,-48.443538707089,-48.7454129226727,-47.6526832343394,-45.8640661728603,-44.6175902122374,-45.5096267662678,-42.7172375990902,-41.5780863301739,-38.4838048675443,-35.9366342684339,-34.5947878190523,-33.0524807833798,-31.8895310177903,-30.9685941733428,-30.5868873704512,-30.4291114437177,-30.6608657468381,-31.7657650502346,-33.4701085747342,-36.4547254469605,-43.5970119455627,-48.4056068312101,-37.6211213625794,-33.1238594536866
-22.6560661449329,-22.6724750506169,-22.9803863517304,-23.5911359258373,-24.3646085000383,-25.454042575703,-26.9601396371442,-28.6751591158223,-29.9391523663576,-31.2062708316185,-32.1926315565853,-32.8839914901672,-33.2259047166097,-32.9258170315768,-31.2218468740557,-29.6813966076026,-28.3788037210309,-27.6120579384205,-27.2545649821511,-27.8268382845959,-28.9465211870246,-30.948126275817,-33.8285219782094,-37.627523237678,-42.4278226412969,-47.0195228420583,-47.392979919156,-48.3467716878682,-53.980782156781,-52.5561763688822,-44.985848837904,-40.8276573742952,-37.8874362975889,-37.0226919575485,-37.303323640956,-37.3261316975323,-36.8936369774209,-37.0948497188743,-36.6596932374216,-36.3184765450465,-35.6927891687403,-35.6035744078698,-36.6498280366214,-38.4834172152196,-39.8273299278572,-38.0669507971015,-35.5488314195401,-32.6444725967358,-30.7116600618602,-29.5118528864571,-28.8485751762549,-28.9068370555076,-29.6119932107277,-30.6100691251711,-32.2212379958545,-33.8507161076488,-36.8404204571048,-39.8724687239927,-39.3267274785381,-38.5958927419183,-36.6252949889113,-34.5858255838495,-33.4273343565053,-32.3715022138653,-31.4224349577948,-30.3681969445659,-29.4695220526317,-28.8720553640719,-28.3905866101614,-27.9301483318129,-28.1120031911608,-28.3652619856207,-28.9360676200167,-30.0863373935732,-30.7773839264026,-32.7013870618763,-33.5679093568959,-34.7557901985365,-36.0773425019353,-37.15571484716,-39.0050548039428,-40.7391956486221,-37.3861062389896,-33.8172978380117,-30.3747723979214,-27.9519765807294,-25.9921191321365,-24.6532634848225,-23.5563545723136,-22.9804104197516,-22.5467373362005,-22.5157013082619,-22.7983342885167,-23.3244839430077,-24.344788626553,-25.4196338790636,-27.301293731563,-29.1195534050472,-31.5143753758054,-34.2601769767255,-37.4339361027233,-40.7296693435555,-43.2577281159209,-44.7742023431667,-44.7636769877687,-44.1480122379846,-41.9785954952568,-41.3825919609957,-38.9399715342796,-37.9276213591248,-35.8862595533655,-34.0376350752602,-32.6103818334892,-31.1961653859536,-30.1541245203094,-29.1183391482516,-28.9136816451581,-28.8283054109478,-29.2604224745987,-30.15265712041,-31.5447221895148,-33.229467736695,-34.9284130481213,-35.4736214828689,-33.331763393792,-31.1421546550328
-23.0563010104088,-22.9308095091436,-23.0933971902121,-23.5367395297358,-24.0394673485819,-24.7102825814154,-25.773124192132,-27.039013153799,-28.3164252273644,-29.7554136269064,-31.8538026254634,-35.2178203636755,-39.1154328771945,-39.9554925330096,-34.7117686504023,-31.3771759036834,-29.0761794798833,-27.7782251847458,-27.1114945872473,-27.3486373650465,-27.9412062621748,-29.3476498168788,-31.4276158464521,-34.0186711619084,-37.0524264032656,-40.2966914098734,-42.5739093636385,-42.5697811574251,-42.2882017684856,-42.5487260605561,-41.076470299018,-39.2227110233198,-38.4740591178127,-38.7681663852431,-40.4139153669803,-41.5401715827618,-42.0593303984391,-41.5623010991143,-40.8391480143201,-39.6930133144227,-37.8194775341419,-36.4371574179431,-36.0309207653402,-35.497698709211,-34.805293777151,-33.5003098425463,-32.1742533676034,-30.8174827592415,-29.8129603657811,-29.111105562212,-28.8963737443674,-29.1102416855027,-30.1722343356102,-31.1037964624421,-32.9519980873898,-34.2653627292903,-36.0757892650964,-37.8620620973137,-37.3758908170206,-36.9015779491806,-36.0164080915017,-35.2667785037515,-34.4142167026058,-34.1069258107683,-33.454866157303,-33.175306387846,-31.7640081549512,-30.7117682517757,-29.7955314106005,-28.6630691477626,-28.2715505596537,-28.0836036532608,-28.1996411671081,-28.6584113704503,-29.1498161726463,-30.4317178491122,-31.3664625709768,-32.6426458660465,-34.4270042621443,-36.8401230681531,-42.0020150621634,-64.2091294497872,-41.7671873482321,-34.7986048358861,-30.7293606449353,-27.9013015094523,-25.7808389804386,-24.3109281447486,-23.3207453938449,-22.6356542821283,-22.210976857546,-22.1718332677729,-22.4662494478405,-23.0625204076197,-24.0273236984973,-25.2314844352582,-27.1144958822014,-28.9792340509814,-31.4366589882406,-34.2821000261784,-37.518253125895,-39.7775830854163,-42.2653668683019,-43.4742981359321,-42.720171533301,-42.1456104817769,-40.0672590475476,-38.3654516410696,-36.7856632889079,-35.3031629770416,-33.6480477530417,-32.2679349070952,-30.8300097035051,-29.7254895168255,-28.8973176012859,-27.9973375427108,-27.8242248473495,-27.7089889875542,-28.0577091361724,-28.4273497168805,-29.1745351630788,-29.952203612716,-30.308127204116,-30.4670299038815,-29.8201304986441,-28.9720845336819
-23.9010916105099,-23.6635089741228,-23.6967158613095,-23.9610899455743,-24.2848676014274,-24.6671338930299,-25.3484215441427,-26.1943567664613,-27.4513561475745,-28.7889724291606,-31.007731295027,-35.0321593730937,-40.9317874837255,-41.1749853634346,-34.8231937641859,-30.8218164258426,-28.5392175728568,-27.1415073111918,-26.4603881121726,-26.3988356885265,-26.5859347961783,-27.4916003135886,-28.7933113951342,-30.6162555050701,-32.7628379820538,-34.8922759126444,-36.4518047256023,-36.6616676092644,-37.0343017159478,-37.6336959416928,-37.7296394943441,-37.6534633050035,-39.3500494666,-41.4753998560025,-45.0548349175107,-48.2004620420019,-52.0788351666358,-47.3058656281093,-46.5559748087366,-44.0835835542985,-40.7519937042193,-37.9204104717625,-35.9718648780745,-34.0449850306996,-32.6023168780605,-31.2124346331531,-29.954918888264,-29.0838636078858,-28.574406391388,-28.2868107422781,-28.5408602846431,-29.0098793656414,-30.3877577560625,-31.8491329106718,-34.1026926435712,-36.4588642546062,-38.2128286212837,-38.7503337940821,-37.6680044187796,-36.234093403008,-35.3397932291355,-35.4942179567618,-35.3601203383373,-36.4083437590667,-36.9389358299297,-38.2722579558703,-35.737850403368,-33.3059394703941,-31.5065299923366,-29.6613503455077,-28.5672499750924,-27.9813703972788,-27.7640500597419,-27.7259773033825,-28.291197031229,-29.0349662834701,-30.1017088311264,-31.2942620579399,-32.8717156672984,-34.9144431107229,-37.7472883687316,-39.5092479310272,-36.642890067098,-32.7824742133515,-30.0084738389319,-27.3984358785572,-25.5921967350972,-24.1884954688285,-23.318341764226,-22.5910964732199,-22.2507839575654,-22.2101683294843,-22.4857539884795,-23.1051305136683,-23.9443718093901,-25.2558947470647,-26.9520294310122,-28.9428480575533,-31.4183437719384,-34.7731268502046,-38.9383011899475,-41.758287367126,-44.8855080419936,-44.2776285986336,-41.858806004557,-40.1580352349297,-38.3303486791033,-36.0392892709823,-35.2111960214944,-33.4477974156903,-32.1547156936337,-31.0674785733052,-29.7422934564146,-28.9343955259603,-28.2197362323459,-27.519729282487,-27.2430247533891,-27.038179743259,-27.1487410097124,-27.1040123595802,-27.3836926654008,-27.8211827867318,-27.8746610302533,-27.9197167230935,-27.8441206459402,-27.6381683290244
-25.164819481267,-24.9564145684293,-24.9563362668405,-25.0750602862364,-25.2966350101812,-25.4646212404154,-25.7268827341053,-26.0835636621359,-27.026687255352,-27.9727431439991,-29.3157636472172,-31.2361408490939,-32.6019175420241,-32.4972117346199,-30.8973194958146,-28.639692411349,-27.0806528660861,-26.0321148475875,-25.5318792149666,-25.3107259420192,-25.3321495635569,-25.9088946438678,-26.7144727288668,-28.0414675235975,-29.543330423554,-30.9698580794536,-32.1166306380113,-32.7906178415503,-33.7667364788053,-34.5642745574146,-35.3619135553564,-36.4644540197778,-39.6651768387037,-43.9179530596327,-49.1139103146312,-58.1346053982521,-53.8487035277141,-49.0505952680613,-53.6962648268261,-52.5019239991109,-45.7111053432411,-40.0613644447444,-36.4807858668181,-33.4739871990978,-31.4324107952636,-29.8483383341226,-28.5109144298412,-27.7324972808372,-27.3772160659283,-27.3262767667838,-27.8711143657278,-28.6043761349574,-30.117071296096,-32.4133693570342,-35.2421372748735,-40.3256648182299,-46.9927579319186,-41.8307751508016,-38.4626658830717,-35.8139338508215,-34.6673708162,-35.3019791931581,-36.0142031060356,-38.631336949185,-42.78874603872,-52.0103552291035,-41.0502439642671,-35.4770989388987,-32.7201823928211,-30.5373737229843,-28.8759158464916,-28.0635575759893,-27.6506506044131,-27.3450317455077,-28.0000500433317,-28.3412637344796,-29.3823517465084,-30.4554084731984,-31.6161459873384,-32.7331052978718,-33.5784141467022,-34.105686923798,-32.4922073249504,-30.6026058288776,-28.8787781096028,-26.8655819869867,-25.5209406672463,-24.2939042976111,-23.5314727381652,-22.8713437341906,-22.6640847028932,-22.6545143292797,-22.9056250225112,-23.4938674052541,-24.1860936805693,-25.5038088827706,-26.8633471884709,-28.8296829911192,-31.1663133909412,-34.6200434155432,-39.46456248829,-47.261089208286,-56.1025673443064,-45.1520047660596,-40.7551430662149,-37.9682828468774,-36.4822917063777,-34.4132619872705,-33.9635966838343,-32.3456511951491,-31.5312425423413,-30.6891365360549,-29.5913540140744,-28.976756423658,-28.2245198917752,-27.6462481491915,-27.1501990977865,-26.8131247502169,-26.6408068534553,-26.4063830390017,-26.420049114352,-26.709893652434,-26.7567583206837,-26.7787390675238,-27.0313528177009,-27.2208047899749
-26.8642542499855,-26.9537648684932,-27.1155983302405,-27.1539003923393,-27.2636223437143,-27.1808588225196,-26.9118180163996,-26.710093858776,-27.0491086586495,-27.4781021706406,-27.8739429669356,-28.4214913354984,-28.6699838130677,-28.5235369201752,-27.8164344946236,-26.6468359924413,-25.6030043659572,-24.9545190465141,-24.6267784753892,-24.3628091530042,-24.3989344606599,-24.7736624793123,-25.3373303025373,-26.3307507949031,-27.3822525874595,-28.4065638720582,-29.370315858622,-30.2978083723859,-31.4934358139212,-32.3285002000376,-33.3943369831099,-34.9586570029019,-37.4584011124411,-40.351281056101,-43.321122636068,-45.8403554987359,-44.353363793882,-45.7904509346236,-49.2047192735566,-52.2388023251902,-46.8901458517336,-39.9482878767422,-36.2605073840182,-32.7841612764754,-30.3996293190683,-28.795819386961,-27.4595723559226,-26.6963399171013,-26.3484732470125,-26.4106175194608,-27.0171669622484,-27.9014948995274,-29.2944630999966,-31.676658675339,-34.6317315211527,-38.6581551944128,-44.4391682636006,-40.9951847812434,-37.1233508471328,-34.891369736657,-33.9829919241643,-34.6169962955758,-35.7636009901069,-37.8160872747168,-41.536557341164,-42.859855472266,-38.856096142013,-34.9958328514238,-32.5978778295931,-30.8117646568447,-29.0886708239913,-28.3035568112395,-27.8575486415943,-27.5368426648914,-28.1563768664266,-28.2939475919698,-29.1254588137524,-30.0985551465017,-30.9347152079981,-31.4806312858418,-31.5974046525514,-31.8088491959835,-30.7034797416979,-29.5922054604099,-28.2419380320888,-26.7806053365072,-25.720234883788,-24.6557920768552,-23.9921650724124,-23.5009548568413,-23.441738591092,-23.5297714434262,-23.80623421779,-24.3527941870754,-24.9372424081202,-26.1084959017375,-27.0416977606096,-28.6469815091211,-30.5558918539739,-33.0819280752525,-36.4067799847735,-40.7699586641039,-42.464924395528,-40.6483759394283,-37.8388677206807,-35.5995988906681,-34.6352787318898,-33.4058936183453,-33.1389008781605,-32.1317857678557,-31.9292540431889,-31.3800840307649,-30.5647819584208,-29.94341538471,-28.9737861783542,-28.3260341847814,-27.5284298526928,-27.024165301739,-26.6096386849143,-26.3782334401207,-26.2817710430676,-26.4738893026016,-26.637268155777,-26.7145894548144,-27.1743384526015,-27.6471120885469
-29.076062133014,-29.9137429131291,-30.6343562393474,-30.6828712403657,-30.436762213147,-29.8529041695423,-28.881342290991,-28.0940957634333,-27.6633434773625,-27.5795935497821,-27.325133538662,-27.1135263959399,-26.8786264923438,-26.5685102579499,-26.0258560042838,-25.3718813616776,-24.6188510347454,-24.2430693936266,-24.0020576652543,-23.7722383790855,-23.8989164310779,-24.1580995119015,-24.6490953107764,-25.4103748967237,-26.1726715041583,-26.9737436954927,-27.8539512504146,-28.8341986911574,-29.9440779919554,-30.6942258167318,-31.753099069263,-33.1303984922268,-34.430546374391,-35.8867187757578,-37.929461097308,-39.0679345946689,-38.9065597622716,-40.8696094154508,-41.3283967491025,-41.0908054228106,-39.2403128040558,-36.1968734498114,-34.0790428576057,-31.32856401619,-29.201613487181,-27.8543767083322,-26.6446801262818,-25.9404244232906,-25.5703431935241,-25.6592146722907,-26.1500176523865,-27.0072601582474,-28.1000079684645,-29.746926688209,-32.1730018577261,-33.9011566422478,-35.5059700254442,-36.0098846017139,-34.5164520372284,-33.6664294040063,-33.4427382002497,-33.6584211832372,-34.6957510333756,-35.1723941414662,-36.2093708491102,-36.4716728731524,-34.6987000791485,-33.1101826404722,-31.6533228998595,-30.5405807258142,-29.3110132807447,-28.7559522974452,-28.4479554632853,-28.3411457175474,-28.7441770804493,-28.8874886316905,-29.4011262333459,-30.2624002515468,-30.9473864802608,-31.3941368490206,-31.4236342230809,-31.4598995999969,-30.7724125405986,-29.8726348913532,-28.4788343946817,-27.3380077062114,-26.2833196132031,-25.306471873726,-24.7430194774217,-24.4801696729261,-24.5636665842895,-24.847779892324,-25.2858998144435,-25.875191389595,-26.4590298458996,-27.3246460437027,-27.7745225511772,-28.7244944136671,-29.9543915601003,-31.2674576867456,-33.0406645485338,-34.5970994041989,-35.6417025773802,-35.5723103427004,-34.4204791119566,-33.4024832498576,-33.0146546630286,-32.8566243388558,-32.8498699449187,-32.9808649392238,-33.633940419456,-33.5764585738211,-32.9756402802851,-31.8909272868462,-30.4401598317675,-29.4410501603305,-28.3167169160893,-27.64017105197,-27.0971511815242,-27.0053050416518,-26.9371867282453,-27.0557889023238,-27.3932125174132,-27.6118108169599,-28.1741704744097,-28.8363869476448
-31.7486825798851,-34.2285842852839,-36.7462525694155,-36.9135709665772,-35.0837838679346,-33.2940298386547,-31.4955224028194,-30.2092880096289,-29.0133390322389,-28.4582782099952,-27.8023104202775,-27.0762421413536,-26.4825705610623,-25.9016154349543,-25.288950983789,-24.8316912216281,-24.2729124573521,-24.0383499422447,-23.8244117841245,-23.689641026023,-23.9094774039803,-24.1188522088148,-24.6207413494147,-25.2140167250182,-25.8146949659432,-26.5013495848453,-27.3331492585801,-28.2327494222613,-29.0831275896882,-29.7125341490152,-30.6398761028202,-31.6212297081253,-32.2704723183819,-33.0206751894285,-34.3069070978805,-34.8942922838271,-35.1942723491405,-36.3497620385585,-36.1665464488514,-35.6478414361053,-34.3586083837411,-32.7294962947221,-31.4255933874238,-29.6725515792975,-28.1530420261084,-27.1516101192196,-26.140272745626,-25.5293341530615,-25.1437797388434,-25.175985601199,-25.4464695647906,-26.1214690866415,-26.8681217626087,-27.8247596216301,-29.6492242346389,-30.7970490994812,-31.7282715923691,-32.7324813345295,-32.6661502887664,-32.9113845600854,-33.3721282586245,-33.1432743464104,-33.8345335327142,-33.4893161410286,-33.4806681917411,-33.5037214457331,-32.3506308954775,-31.6141506950106,-30.8216052665485,-30.2824607601292,-29.8317400106517,-29.6144391071257,-29.5899047497321,-29.8525945641686,-29.8664268119255,-30.1420807951527,-30.303468939375,-30.9539531297748,-31.6206568115052,-32.4232110467788,-32.9617059667838,-33.0424834988421,-32.7815272692727,-31.4895085086056,-29.6834170606924,-28.488782476362,-27.2048758612661,-26.2594553783129,-25.7922712364839,-25.7582498754631,-25.9800350677567,-26.5690079233769,-27.4285684933266,-28.3309498744533,-29.1515051262751,-29.5518790804653,-29.4140335324378,-29.4510366421944,-29.7945408494588,-30.064539854575,-30.7785708697258,-31.2136403781985,-31.930290230355,-32.0837666619733,-31.7489725889029,-31.6520346003312,-31.7315708159571,-32.5376926805098,-33.0114449137087,-34.9168466179236,-37.1921286835274,-38.5399008992854,-37.4819810504116,-34.6011000332487,-32.3086063292336,-30.7321269673615,-29.3712916635807,-28.6095185130989,-28.1262740300984,-28.2750936367504,-28.3893899008206,-28.4890963787176,-29.0071434365063,-29.4441851253972,-29.9763549089337,-30.6982169967476
-33.8804383338218,-38.9076849241119,-48.8383076946377,-47.9563861536562,-39.788652529843,-36.436369709351,-34.2950605795503,-32.9047520171251,-31.2117009455768,-30.2463629317262,-29.3126074243898,-28.1594371989758,-27.1703410971594,-26.2275203016188,-25.435034776593,-24.9614426085819,-24.5633242543031,-24.3750295461127,-24.1874784303129,-24.2088118400087,-24.4999142554138,-24.724141275444,-25.2484296496808,-25.7136387123966,-26.245239359131,-26.8786702855591,-27.6552041316678,-28.4205697673859,-28.9714978829215,-29.5206799582597,-30.2709312980437,-30.8844214422515,-31.2181854786148,-31.513838695041,-32.0399615907126,-32.3236845199507,-32.7593749156366,-33.0473028873597,-32.7227809707278,-32.2302153220469,-31.3216414153546,-30.4405848463491,-29.5333276029885,-28.579650490661,-27.68290464061,-26.9602393310939,-26.1669201619928,-25.6145335768059,-25.1897902239655,-25.0638710857302,-25.0485446173526,-25.4310372453543,-25.8590695031253,-26.4387099196623,-27.7185784561483,-28.8543099499672,-29.779438128494,-31.0003723698599,-31.9551603440288,-33.1745884972216,-34.2509518091228,-33.88147482866,-34.0027305875123,-33.1633488132816,-32.355684492922,-31.8825909501738,-31.1068441037091,-30.7450594192009,-30.4461030858165,-30.4521933934626,-30.9276003970053,-31.2006356057885,-31.6071069945814,-32.3041460578053,-31.7609089726242,-32.0819620582611,-31.8373307660174,-32.0887161615385,-32.7820100254454,-34.3432076133824,-36.3276583121556,-37.4498198896263,-37.6645021001306,-34.4547203687418,-31.7063815415478,-29.9588753560936,-28.3836702564374,-27.4812785466075,-27.0814933596241,-27.2121670221044,-27.5715440276014,-28.5198288410494,-30.1610724841859,-32.0591649045427,-33.8600391047029,-33.559537287478,-32.4115183751763,-31.0160225092985,-30.214644833708,-29.6079809853089,-29.5112464497721,-29.4010965226231,-29.7852296887986,-29.8997984471516,-30.0104122416274,-30.447356470474,-30.8273008855036,-32.1996922241763,-33.2436580982888,-36.7779523299609,-41.945723168562,-56.9142155731513,-42.7577767403124,-36.4788163732642,-33.6271637176482,-31.7795735216421,-30.4733376942951,-29.867419992462,-29.7148940849388,-30.2035277002165,-30.7204297158433,-30.9375894255061,-31.5729887332029,-32.224662546365,-32.5144389448205,-33.0998992305603
-33.7924157917478,-37.7374187156649,-40.2923971627107,-40.2989358100912,-39.4462269756175,-37.7157048132515,-36.5812661834563,-35.9224738978806,-34.4239288627016,-33.1699886260698,-31.8777411148805,-30.2749547673493,-28.7078596211935,-27.3419112172352,-26.3231815306285,-25.6925777639554,-25.4347209992076,-25.2409240322395,-25.1397221527085,-25.3829775998845,-25.7434704284777,-26.0714286341983,-26.5823272856072,-26.9410736015735,-27.4467945375362,-28.0367231847565,-28.7104880803607,-29.3680056371812,-29.7081663988238,-30.2787671201134,-30.8376969997702,-31.1369434057052,-31.2505597841629,-31.16253927669,-30.9583975285726,-30.9497082942088,-31.2676494043232,-30.876259189883,-30.4952328285486,-30.0706379559762,-29.5017991677834,-29.168696521896,-28.6052258804539,-28.3512959261878,-28.061874185518,-27.5768213071875,-27.0212310284448,-26.4212168006056,-25.8484835644041,-25.4177604108167,-25.0425680872073,-25.0355311859965,-25.1799104606867,-25.5816938713817,-26.3743153713911,-27.5688508194651,-28.7196897104187,-30.2418843157108,-32.1729580552135,-34.6894323021064,-36.9046109230507,-36.9457117152546,-35.6354203122243,-33.8868483895221,-32.0846667681815,-30.9689629656354,-30.4473938652732,-30.3014844095441,-30.4670241517613,-31.0890299828509,-32.6608214163074,-33.9428406286319,-35.2115455310598,-36.3486427201087,-34.814828295624,-34.6174657404753,-33.7528252709929,-33.4351076585841,-34.1000896464867,-36.3772812601723,-40.2484463408369,-48.3364620901831,-47.1360024584831,-37.5751368986628,-33.7275993322317,-31.288531179423,-29.6394239161865,-28.8553787461061,-28.4661013656441,-28.6503570424051,-29.1189881087797,-30.316175769628,-32.7494981156261,-36.5657531819237,-42.987275491446,-41.6120252981574,-36.9007553617988,-33.040084357436,-30.972165818455,-29.7109228219147,-28.9848703661657,-28.6021476921948,-28.6592805276313,-28.7277534951295,-29.113953326307,-29.8084494257265,-30.3772393180608,-31.7920267492213,-33.1494685622464,-35.9397133683838,-39.1173933722549,-40.7414641517532,-38.6591164530634,-35.5527722225098,-33.5333185516894,-32.238514637932,-31.4294670382299,-31.3207317750446,-31.8540844570867,-32.8182145331312,-34.1664651987004,-34.8621674475639,-35.4010494703309,-35.9480980884518,-35.621284002109,-35.8205264292225
