-30.1939554933368,-30.1597037830623,-30.0718452181865,-30.0042256774759,-30.5420098940771,-31.1647274223728,-32.1527869761728,-33.3644992449611,-35.3562822826004,-36.4947409851204,-35.218613772865,-33.065191040908,-30.8604193806675,-28.8359208943302,-27.2550804294028,-26.5067718753328,-25.6704904872673,-25.3382472761143,-24.859866600782,-24.9319030837626,-25.0849955855841,-25.2419918584775,-25.552920825113,-25.7300503482943,-25.9653235506369,-26.180252876525,-26.6874429565008,-26.7565269725678,-27.4595086568406,-28.4247961562421,-30.0651677924665,-32.5849213245837,-36.4945601755478,-42.9343067698561,-45.2008182597711,-38.9595690843149,-35.7152088262932,-34.4827358787633,-33.8661539777075,-34.5449431484224,-34.7242238210565,-35.8898275915046,-36.7510305404685,-36.6254503651775,-36.665071550577,-35.8922606363284,-36.3943615558286,-36.5711628028454,-36.7962216739296,-36.8743914351032,-35.4241365893778,-34.9418729599982,-34.4068951689969,-34.1209409633563,-34.0578083220073,-33.8349129119169,-34.1272086369262,-34.3629500226455,-34.422483443617,-34.7437526690309,-34.6801865517302,-34.9858302005148,-35.901102101615,-36.4311376811593,-36.8742517036347,-37.7410708050193,-38.2017914206053,-38.2166110064052,-37.4149752080137,-37.7152196681701,-37.1788261543059,-36.6266289348249,-36.5643359985117,-37.1957056551671,-37.5835038772555,-38.3471028389893,-39.9330937115867,-42.2226813462602,-43.7189061765165,-43.4877070929893,-42.6499225048962,-41.3564631456935,-40.1423192866948,-38.423785819703,-36.948996344716,-37.093548631308,-37.4588783916403,-38.7025718479385,-41.2472370466455,-43.3424057440158,-45.0933213018331,-44.6092207895644,-42.4047739628017,-39.9318280874499,-37.3880109562897,-36.3948294398022,-35.4044130195412,-34.35868346835,-33.8647395753449,-33.4538842286146,-34.0231944696045,-34.7391582211067,-35.9008794806305,-37.2115075172316,-39.0969161722439,-40.9675133710455,-41.0580445778686,-43.2055789007584,-44.6382930290937,-44.6653363875656,-45.5633257325653,-43.3313240597742,-37.7258819425633,-34.7264659405372,-31.951961641876,-30.3289584389689,-29.0448003309442,-28.2070012974274,-28.298798813655,-28.6724245833541
-32.4835994336932,-32.5000928865552,-31.715327445827,-31.0943859628361,-31.5554290469051,-32.0287784805455,-33.3428756084931,-35.5001992865474,-40.0630914385343,-47.0236382691253,-41.6826592797155,-35.7303666116092,-32.5833406365384,-29.9186387777911,-27.9690701012055,-27.0408457958502,-26.1171228812325,-25.5692098313574,-25.284230534756,-25.4625872139232,-25.7502634866745,-26.1108865114301,-26.7468099558375,-27.3517621923053,-27.7863537349948,-28.0044152246169,-28.4038940464915,-28.1682445899204,-28.6225809764636,-29.1851190352182,-30.4117025940066,-31.9787941287582,-35.1839620527381,-39.0932403482119,-41.8871551772568,-37.4986975858063,-34.9680068753885,-33.3883730784766,-32.2391532780891,-32.1851758004362,-31.9614354638646,-32.4381104743534,-33.3504742966552,-33.7066289234509,-34.1395461684031,-33.9857881374124,-34.4197257404502,-34.1610848553994,-34.104996121026,-34.0342217264869,-33.2707619771571,-32.6967024457769,-32.5130695004035,-32.3831876948565,-32.0745581093836,-31.7348865155777,-31.7991619191869,-31.7089185197676,-31.9305575323927,-32.5281957407072,-32.3577875349025,-33.0140837833244,-34.0481125066526,-34.7266601887531,-35.6663972296224,-36.2005462411498,-36.9520620507158,-37.6042882550677,-37.1338384893567,-37.9170084642063,-37.6424648856359,-37.084810591227,-37.2500713713743,-37.4032668900825,-37.7013532774977,-38.1934019895283,-39.1228359200601,-40.4358901997144,-40.3948263991469,-40.3071398679368,-40.4093182637159,-39.8879260618166,-39.3523818734252,-38.7292201939579,-37.4507633517938,-38.1856883410486,-38.7867541555975,-40.3512727310663,-44.0779322492196,-49.044887231423,-58.9793185606059,-51.4036577025856,-45.3069514430699,-43.2975293260111,-40.1611730755386,-39.3212173563296,-38.2864194847572,-36.8095468283083,-36.1532791899425,-34.9852924270795,-35.1120442224331,-34.9635052767357,-35.3951828909366,-36.1745891150331,-37.3856460015914,-38.5877486824762,-39.0261893849792,-40.7225997911189,-41.6423036729046,-41.2126365434841,-40.7734747205037,-38.6574500201541,-35.3614713940786,-33.1649475046537,-31.3703627069026,-29.9654762340724,-28.9016682041718,-28.3053939056868,-28.3745281573066,-29.0364004482888
-36.6636889733836,-36.0990903758322,-34.1074550870497,-32.71010873669,-32.6600313097054,-32.7950624072067,-33.8036205676911,-36.2040758725253,-39.253754170206,-43.1138316822188,-40.0467731221126,-35.5300263771074,-32.9986366372454,-30.6849757117497,-28.8571317021705,-27.8056781033876,-26.9914281565909,-26.3461200596275,-26.3841939074168,-26.6224658420059,-27.064403382633,-27.7611558308281,-28.8933399106046,-30.260682390366,-31.161058424558,-31.3031878923091,-30.9536037355585,-30.1216336665564,-29.7802214494453,-29.6377257811374,-29.9185677260793,-30.4287624121779,-32.0450690286485,-33.3178550397383,-34.1004301977951,-33.1639638625028,-32.4325472024751,-31.4375584460562,-30.6589624969321,-30.2762026696899,-30.2096732295491,-30.3388695703051,-31.05849406375,-31.6548905575284,-32.2259838480105,-32.7495861430143,-33.3120541064036,-33.2297057152269,-33.2047613126745,-32.9805471418056,-32.5471520596018,-31.645043232907,-31.28432721675,-30.9749968283067,-30.4726920879895,-30.1647662860815,-30.0652349329263,-29.8824051102614,-30.1980399339922,-30.8588379112369,-30.9072483424693,-31.7561988818891,-32.8195495861927,-33.7766049772902,-35.2661860680571,-35.9349063571381,-37.1276356474924,-38.3302114592084,-38.4052804966841,-38.9530587915095,-38.7982275616993,-38.199212929908,-38.3059595605597,-37.8603973512343,-38.1357712248621,-38.3896761525963,-38.6790587191588,-39.3369402814873,-39.1583270622743,-39.5457183329213,-39.9575937349065,-39.5232255284703,-38.9890618375674,-39.2422104946451,-38.3684216862294,-39.1034091119643,-39.7738591463658,-40.531303704804,-43.0021035914938,-45.3352502060914,-45.7924776893886,-46.1864598869643,-44.7353827659635,-45.0331811830193,-43.3636575605554,-42.9690426094135,-41.9416367024319,-39.8878552614341,-38.8748610081156,-37.0051799763913,-36.2368377355691,-35.3335696388427,-35.2065235938512,-35.5128171211745,-36.6769097922472,-37.5368701422741,-38.7271752475448,-39.5785250523543,-39.7882308987567,-39.3915077107735,-38.5751440690427,-36.4228100068661,-34.0916342354239,-32.2103717423307,-30.9093823066737,-29.6148042399991,-28.6851085827638,-28.2838950296635,-28.1626306240048,-28.8698075592986
-44.7724842082118,-40.1558225165689,-36.7312760887937,-34.6746494143273,-33.7128955014897,-33.4129042562749,-33.6526594011757,-34.9822657439677,-35.3716535910974,-36.1373267122182,-35.1265029966327,-33.6372195401982,-32.3646702156436,-31.0792406895963,-29.9789294868475,-28.9930275191907,-28.4373039324603,-27.8052550989053,-28.0786399158135,-28.2109661778576,-28.7275178737733,-29.7900378064754,-31.6528499382468,-34.4975406258849,-37.4530653509522,-37.5308434605291,-34.5527772485802,-32.4718736331044,-30.8228009307043,-29.9461217911838,-29.3724554675145,-29.37021442182,-30.0525358630218,-30.4915780058445,-30.6121510792811,-30.3496076471489,-30.0642932827341,-29.5350165700287,-29.256897034767,-28.8676963797396,-29.0329765828485,-29.0329909653954,-29.4871325874102,-30.2040956697795,-30.9435237185979,-32.1540435134384,-33.1569856121248,-33.7822529189688,-34.0726366267965,-33.6547287018516,-33.1282053947715,-31.7202525985261,-30.7048692088337,-29.9045966873911,-29.1876118133463,-28.9199387889967,-28.7093251162362,-28.608386711616,-29.0045749413254,-29.6821389811467,-30.1714802469585,-31.2440762997551,-32.4147910917839,-33.6495559094642,-35.530067710978,-36.7264586338744,-38.5402836770118,-40.1745273597358,-41.4508915648119,-41.2024136179419,-40.9361182318575,-40.1314387281719,-39.6728366049177,-38.6838411770439,-38.8516180410338,-38.9665925851561,-38.8403138983395,-39.1199720711221,-39.3957507766473,-40.3603836857109,-40.8919003119045,-40.4791767929834,-39.6908706245971,-40.2194476147726,-39.7654015328495,-39.7410077625246,-40.138571485336,-40.0205616624312,-41.1620667569928,-42.109911294093,-42.2449699101212,-43.4230839056452,-44.642051772458,-46.0450787898058,-48.0680122496693,-48.8269374763802,-47.1823261171849,-43.5322101885371,-41.3250672699455,-39.0226271300404,-37.3399811380176,-35.9967054269973,-35.468887104494,-35.4044389945614,-36.4485896120159,-37.1036588660847,-39.2191424263352,-39.5607851259657,-39.7048019200369,-39.678997664704,-38.4500412931185,-35.9935314039082,-33.8046534520179,-31.9968940258502,-30.6286072771144,-29.3599327442947,-28.4828588059405,-28.1700087647102,-27.8811526040228,-28.4465897216711
-47.0010794458869,-41.2399713593803,-38.2822879161931,-36.5925375351975,-34.780901978081,-34.0449168013892,-33.5354592432807,-33.5669972416814,-33.0847056340383,-33.1626651077479,-32.6966955084348,-32.3899971889686,-31.9667337534311,-31.6744756058388,-31.6772004049511,-31.0082082396727,-30.7300993884404,-30.0886550413089,-30.170582152339,-29.9130482845196,-30.2576315341901,-31.3173385001344,-33.4973623346741,-37.2041785023216,-45.0977664406196,-45.2591893188591,-37.3267086683613,-33.9012352010298,-31.4700470146805,-30.1462899915891,-29.1796204618549,-29.0322546700433,-29.132613063531,-29.2274647042314,-29.0510389437355,-29.0485453293739,-28.7346254604031,-28.3842957629107,-28.2957934765959,-27.9872863148307,-28.2395644639672,-28.2347941712543,-28.4393848845965,-29.1405442537969,-30.0968564885976,-31.8908399065511,-33.8276168256628,-36.0480647202496,-37.7007745372753,-36.7207682381026,-34.7938739597537,-32.5115981668565,-30.4557246061817,-29.0713133656514,-28.1681340409378,-27.8925025026505,-27.663902625284,-27.7650864987011,-28.2585229699206,-28.9768109205188,-29.9634300110385,-31.3847904511086,-32.8744976304631,-34.4224184506128,-36.5443502849825,-38.5468821319326,-41.064037423262,-42.7593423014797,-46.6484309064011,-45.5353162869657,-44.7090646924823,-43.0628349169396,-41.3203714102223,-39.8489330759435,-39.6508842292132,-39.6879755223546,-39.5124352369365,-39.7394386836237,-40.9021770345017,-42.4873499888336,-43.2945009234903,-43.0339363862294,-41.8065068807997,-41.7780059960628,-41.4824570001425,-40.2778753176526,-40.0928632109629,-39.8495208654766,-40.1687523860636,-40.6857754296197,-41.1390285132004,-42.6417262239627,-45.3868357604073,-47.3876014309066,-57.6752564931577,-72.469269537121,-52.7134155106153,-46.0914546464478,-42.4291088949859,-40.1413996613979,-38.4120604539052,-37.0591272805206,-36.2472839761076,-35.8585366791026,-36.3172827523996,-36.8098648549646,-39.1867244422342,-39.8988109102281,-41.7193427355566,-43.3400872182412,-40.8994680175417,-37.1080216377782,-34.0844416435381,-32.138893604568,-30.3895345484875,-29.1242210371373,-28.3018905724144,-28.0073638686278,-27.7396791635998,-28.1217570510842
-41.3068598214593,-40.8234951806903,-39.1074896914844,-38.3171206612531,-36.1833728464075,-34.8764520152127,-33.6306475617033,-32.5799348717006,-31.8660032792839,-31.608647752446,-31.5714131786897,-31.9750157467829,-32.269381792489,-33.096836322653,-34.6303833642472,-34.6448066004986,-34.3308321334288,-33.2262676546595,-32.2668928562006,-31.3780884446555,-31.2572515595292,-31.7578867732874,-33.0519863511391,-34.9548261553384,-36.7905905793523,-36.6179017865036,-35.144030815207,-33.0560647871654,-31.4746968475285,-30.2586020314071,-29.421474619575,-29.3320370411817,-29.0797555023318,-29.0726151892305,-28.8697724158535,-29.0323248123023,-28.6078031163564,-28.2682566102127,-28.0396359343049,-27.7048857534483,-27.8033299247464,-27.7955641821557,-27.799316574649,-28.3376958408747,-29.3864435746952,-31.346083566842,-34.2064374898754,-38.65660180799,-50.2546573464214,-42.7796712068914,-35.8018715005954,-32.6480376339143,-29.9805005421952,-28.3465302446059,-27.4030349436764,-27.0867604600019,-26.9510273911119,-27.3032962554337,-27.9185859226268,-28.7202394402483,-30.1190185010453,-31.972732418042,-34.0209152413236,-36.1055729918511,-38.6441810444749,-41.65499250361,-44.505006571556,-45.457202484178,-51.9491255478322,-54.5948475956046,-51.4493068556958,-46.3818142888851,-42.976430989912,-40.9468236813103,-40.1435780816941,-40.0391470250056,-40.256122653003,-40.9658126236078,-43.484194881801,-45.8553093932315,-48.2410354451358,-47.8284533391325,-45.4054463710944,-43.6247814283069,-43.1511409318747,-41.1540290423385,-40.3538622778489,-40.3519150910602,-39.9429257967066,-40.142184624225,-40.7424200118004,-42.1922746315967,-44.7524111662573,-47.1049458378861,-51.00976838119,-50.4750706053146,-48.4205893074205,-45.7685022585298,-42.8062874912294,-40.9052186666262,-39.7183444560671,-38.6371358520321,-37.5365680941756,-36.6476625498042,-36.1155691785261,-36.3882904527609,-37.8136043610454,-39.0389281794831,-43.5186876731569,-57.1792716354386,-45.8411744763181,-38.1776293816141,-34.044715972899,-31.9263379798332,-29.9963819224156,-28.7862368691135,-28.1110949559571,-27.8607252441221,-27.8564737064121,-28.1449186665705
-39.8398555674309,-42.3428804573703,-42.1366478934347,-40.8310221245851,-38.1276680295784,-35.6375776282902,-33.4523024231739,-31.7359163661618,-31.0552373593001,-30.6347180898572,-30.9859484013842,-31.9357980436538,-33.040592557427,-35.552242837405,-40.192000127733,-42.4894520928933,-39.6101565338186,-36.4550931245501,-33.7844096877174,-32.3862890329999,-31.8038967590444,-31.7355344760383,-32.0051721610916,-32.7711230542658,-33.1071660081327,-32.9227420381794,-32.4620396889315,-31.6752928078729,-31.1534198309883,-30.4747201061771,-30.1009142892454,-30.1541294065888,-29.7985508270796,-29.8866544087185,-29.9392026864953,-30.2449321848003,-29.7787309677678,-29.3465285550265,-28.7020550000524,-28.1238965509109,-27.8011423010219,-27.6650929752308,-27.4977880499397,-27.7585003650581,-28.610666964344,-30.1178589995204,-32.4338401868355,-35.367131945958,-38.3329842978445,-37.0573721230346,-33.5567075188369,-31.0171615428593,-28.9982004019921,-27.6740677412157,-26.9036363590493,-26.5741946160028,-26.6235627181454,-27.2070524665436,-27.959601918075,-28.8786545070914,-30.5539789677977,-32.7084318835251,-35.1946700636988,-38.1858479597896,-42.197566729354,-47.0905801485006,-49.1399097602094,-48.0873961147568,-50.5003825649768,-50.9814272058301,-51.1187673185711,-46.0539267180381,-43.2721624422826,-40.9740834389338,-39.8256325035791,-39.4589605256212,-40.2351717394955,-41.723407361124,-44.9962948443953,-48.9971036747026,-65.8364633745804,-52.0435756961567,-48.1908377955055,-44.9250899893012,-44.9080786815674,-43.1418087152324,-41.861601804303,-41.583579503559,-40.2546777307758,-39.8320890951611,-40.1268164237968,-40.8080748340795,-41.8908016092137,-43.5146683311602,-44.3226724214057,-44.6263091593331,-44.6551712545437,-45.3094883630236,-44.2059242331342,-43.2295712981712,-41.8986805689805,-40.6603106715786,-38.9721712321838,-37.2131887563025,-35.8537891127564,-35.8086116123209,-35.9327220053083,-36.9407416565242,-39.3305994585416,-41.3043356543785,-39.9910147731047,-35.7837402158843,-32.8744661836002,-30.9378952614363,-29.3473392700482,-28.3059819957288,-27.8967788070931,-27.8038198060693,-28.2503982330037,-28.6458909326301
-38.6895519640942,-43.8064331211549,-63.5494613098251,-43.8717883731984,-38.4938374576656,-35.0049675105178,-32.3663871580663,-30.650145458079,-30.1831936633792,-29.8010006890118,-30.3720350458935,-31.5813557762286,-33.4227077607471,-37.1489889746292,-44.1134927819517,-46.7326440541261,-41.1596864243119,-37.3921095529332,-34.4047206110096,-33.0062993992931,-32.2972426320319,-31.9858877566519,-31.6271573554705,-31.8298660752661,-31.701759820815,-31.5789016278374,-31.2171683506681,-31.1485528401705,-31.1503794268193,-31.0914472122321,-31.2494646580283,-31.4069899006973,-31.2447552417497,-31.6473240464432,-32.3099046062584,-32.8232418397341,-32.5182376861473,-31.8693323710317,-30.504512223925,-29.3550646087009,-28.3340882993088,-27.8502049031334,-27.4929600276083,-27.4178849734608,-27.8330112391816,-28.5943300033527,-29.6868364492993,-31.0592218316517,-31.8128174104675,-31.4406733724163,-30.5094543924847,-28.9239604493022,-27.8692456954343,-27.1233593039078,-26.6896629811671,-26.4363907549505,-26.7220410805205,-27.4679841051814,-28.3553796772002,-29.4099132798045,-31.2799710844282,-33.3761477974865,-35.5771788978274,-39.0349260129667,-44.689169914787,-52.6877401202575,-59.045946988593,-50.1866392337654,-47.5057383264663,-45.0453077939791,-44.6694477330006,-42.4670725557573,-40.9749153151687,-39.345216361716,-38.4090986665287,-37.8504138108704,-38.7588700967326,-40.078844644457,-41.8346309122657,-45.1657187811565,-47.5126858037998,-46.2164548120424,-46.4929424956603,-45.5169161969109,-47.8178187374124,-48.5275290443539,-46.1724332231472,-43.1501660512838,-40.6393713795681,-39.1444787640476,-38.8272355531648,-38.5188431605356,-38.6738261649033,-39.4849608422728,-40.4059008723479,-41.2123787198439,-42.3359814901615,-45.508174797814,-48.2834236619792,-51.2323040906036,-45.0149478209177,-41.9091843859198,-39.3913202908879,-37.071462591949,-35.6029054915312,-35.2212993733413,-34.4711407800338,-35.0577477208034,-35.3993808708389,-35.4329976647875,-34.4388775918218,-32.3854898444367,-31.045751295908,-29.5400335288852,-28.5037664917777,-27.7563591310705,-27.6772687885845,-27.8713423730122,-28.8273398217694,-29.6251283558746
-35.2163736405756,-38.0125307010095,-39.6525603434607,-38.2976152757992,-34.7855636308958,-32.499195761315,-30.5543536525343,-29.295072732759,-29.0700911718834,-28.8961888235415,-29.4518699009676,-30.5563383951516,-32.5748674576946,-34.8909265414551,-37.3162722346552,-37.3429597022653,-37.397772180198,-36.3311804490254,-34.5965780572349,-33.6554384138136,-33.1436579045549,-32.7963224942377,-32.1269360328657,-31.8756772950659,-31.5705360437577,-31.5500485376417,-31.2791406169433,-31.7097171961101,-31.9252099096413,-32.3748733712425,-32.9548174458108,-33.0752193628465,-33.3657810896314,-34.2917367135745,-36.0566681773202,-37.1890935496638,-37.7223310620874,-36.4039957556457,-33.7230222909861,-31.4323484130715,-29.4136195126217,-28.3485980837556,-27.7481117490248,-27.3366924723178,-27.270917052775,-27.3807976716932,-27.6342357665697,-28.381793469759,-28.6584042580924,-28.5019605583218,-28.3758258463513,-27.4806653374922,-27.0853084517219,-26.8470324961185,-26.7939276092698,-26.7364574994076,-27.2540135753992,-28.0681502647142,-29.0670474913196,-30.264395999968,-32.3372712308275,-34.078936852922,-35.5965887560932,-38.5205596503929,-42.0394459016296,-45.865180077466,-51.6804557459602,-47.5213130906025,-43.9456696806791,-42.0363356914081,-40.52420398174,-39.0784439007326,-37.7739124541395,-36.881717018619,-36.1931509461911,-35.677907763819,-36.2458070449663,-36.8690501123494,-37.7034958615071,-39.5376630035355,-40.3796152188412,-40.9415289051117,-42.7391613963388,-44.3614271159997,-47.2414405628068,-57.4650014470731,-48.8768340854802,-42.5246332075716,-39.7340391575697,-37.5090344552734,-36.6577240443788,-35.9491325296825,-35.8339148271697,-36.1539039543131,-37.3901304907686,-38.3345230234255,-39.9794194436992,-43.2566985213249,-48.7395674529276,-50.141396611688,-43.654202902336,-40.5398998977889,-38.2255021918862,-36.5084659206462,-35.4783106949385,-34.8922626146157,-33.8401484396786,-34.0462011527542,-33.3261118630584,-32.6605466766033,-31.4692803658556,-30.0894626015041,-29.3894341076469,-28.2487561495336,-27.6186631770319,-27.2331621627586,-27.4543973044401,-27.9921682714696,-29.3371232145256,-30.8259521904479
-31.5286245477412,-32.8091657448155,-32.6788953956717,-32.5295411704379,-30.8726899535448,-29.7052762762962,-28.6800535961385,-27.925728570351,-27.8135847072113,-27.9003024802875,-28.348616972166,-29.2453474435617,-30.9850359524031,-32.0946066200359,-33.6496448542041,-34.1818590671607,-35.2140364546909,-35.5655461614871,-35.1868466414612,-34.9459281493243,-34.7217403880294,-34.287049367202,-33.466947324948,-32.6965598370587,-32.2995527455368,-32.3800420922758,-32.410104814923,-33.2422156076414,-33.6956121554561,-34.5518876405127,-35.3965370435645,-35.33253085879,-36.1127440814486,-37.3789307505324,-40.3001130797722,-43.2572159636091,-51.1366002567055,-43.129635875202,-37.8750048451901,-33.8766874211937,-30.7530018511202,-29.0765875218926,-28.2180597022798,-27.5351526515758,-27.1097004322798,-26.8031141452177,-26.6305708136657,-27.028119345908,-27.1491547995726,-27.1300119730241,-27.2510850119984,-26.9139243922373,-26.9165961900005,-27.0165414670686,-27.28374291875,-27.5222989605152,-28.1948931234744,-28.9719075964804,-30.0285367189247,-31.3658613465832,-33.6662248687173,-35.1460670287265,-36.4267147187693,-38.7211417584685,-40.1509243977822,-42.2153521496436,-44.2997118092734,-43.0505740949378,-40.5838406811169,-39.5836789079417,-37.3367848909786,-36.2437745455887,-34.9859179722011,-34.4482089425598,-33.8289092528744,-33.4965431464132,-33.6427083057622,-33.8846141287482,-34.4396433776529,-35.3378118251754,-36.0076488165186,-36.8764599245897,-38.2908611200655,-39.8924183012972,-40.4594299159695,-41.702522616146,-40.0871484731548,-38.6045620292375,-36.7791939866408,-35.0053071858752,-33.9905548720625,-33.4571908672793,-33.3995773652382,-33.5152790316777,-34.6902244223181,-35.5981908881054,-37.0910458900583,-38.8757581600354,-41.0244063608465,-40.3486473191249,-39.1061225126618,-38.133624217117,-36.7419910198323,-36.1484350894359,-35.6981112998355,-35.1474073787267,-34.2769653314907,-34.0340397453049,-32.7253696302949,-31.5501858780865,-30.094834887901,-28.9159693422794,-28.2326843077506,-27.2968853912717,-26.8369782194068,-26.7739232038878,-27.1693658189918,-27.9705493785107,-29.4205901498284,-31.5283660927435
