-27.7422239405114,-25.8108266541285,-24.4183687612376,-23.4693459206795,-22.7023022053297,-22.2987796537139,-22.1535821212175,-22.3863025847072,-22.8135479189431,-23.3387943358904,-24.0743048263428,-24.5572135623224,-24.6484656036072,-24.5550449407649,-24.7985589436826,-25.1395459162886,-25.6158079084954,-26.3757939345587,-27.7772687488227,-30.2790354486858,-32.9840992214025,-37.2562720010451,-40.818426684152,-39.7433020292863,-36.1322059054675,-33.9138477169119,-31.5342437276973,-30.1684126617581,-28.8807300829439,-28.2280867530935,-27.4018144678103,-27.0065583380648,-26.9643722385969,-27.4122698990742,-27.4927346890611,-27.6310736168804,-28.018579983618,-28.7263792204179,-29.4306866773868,-29.8597351093169,-30.7782413243287,-32.5976884413356,-33.5814519815349,-36.0633955051566,-38.4835360606916,-39.5126924218678,-41.5316373686807,-37.9491667889832,-33.8291162517294,-31.6814283584806,-29.6210116076928,-28.2702172983393,-27.2046905757399,-26.3669799801356,-26.1646903415829,-26.132103314685,-26.4885958303071,-27.4911169902804,-28.3443708698958,-29.6295883196789,-31.3200907216737,-33.209442007425,-33.5746329246739,-35.0099592230478,-34.462019528479,-33.0812370854676,-32.5058267264779,-31.9571698604608,-31.9272067566276,-32.6451748749043,-34.4546809435735,-35.676189241699,-33.5817197729597,-29.9967166894999,-26.9922508469101,-24.7947488544122,-23.6357272686219,-23.161802478761,-22.7468244753695,-23.2910109247548,-24.1047636516828,-25.3195266576662,-26.2910659295878,-27.192294697923,-27.3646934456378,-26.5614122621372,-25.9482152300385,-25.5548306255044,-25.5264694968243,-25.9308699284743,-26.9377589834052,-28.4351326527901,-30.731445764474,-33.7440651056397,-39.1382623328252,-39.3970461357903,-34.260478589761,-31.3659163329141,-29.343548117646,-28.1948961975253,-27.1088062296961,-27.0806948118208,-27.518905250367,-28.4536408967487,-30.1744053182488,-32.3407551055682,-35.5666726637436,-36.4868480396662,-34.4411242896919,-31.5842454907094,-29.9211768627641,-28.9810498929306,-29.3781151537973,-29.824918417143,-30.8157564927632,-33.2750537475263,-35.9716008386251,-36.8288271207526,-37.0001756508189,-35.6375822977423,-35.9434531049995,-35.1518417065978,-34.2487519003598,-34.942322470909,-34.8700443655166,-34.7897040360607,-34.9339829968639,-34.4222160433072,-32.8968193154177,-31.3523212809933,-28.9401550962888,-27.4073235376608,-26.260563349774,-25.2775581328719,-24.3474203878711,-24.1803456992273
-25.5868362203564,-24.2481114386024,-23.3070393108081,-22.6096692526373,-22.1524856028251,-21.9742512391627,-22.0128243222575,-22.66835159705,-23.5468841370292,-24.7752545332374,-26.1849252829896,-27.3621679682645,-27.5823666223198,-26.9271937164824,-26.2948705923895,-25.8584125451366,-25.6265531371524,-26.0594609136797,-27.2009485614301,-29.2607760497535,-31.8259534939039,-37.1203240794139,-47.1879990959656,-39.7047361147383,-34.1606450880651,-31.5445183873806,-29.3565112089835,-28.0993287058079,-27.3341495094555,-26.9392028938884,-26.3302644499314,-26.099078841736,-25.9794479456995,-26.5102894025115,-26.5946763553247,-26.6650762953233,-26.8199454932514,-27.5050617933619,-28.3453385604978,-28.8128366755319,-29.7152365107674,-31.4295785168647,-33.1005976959834,-35.9266334952469,-38.8950590333456,-48.247655415697,-50.2904475645475,-39.7999416039602,-34.5453468795253,-32.106607808979,-29.8808118353685,-28.7581854388683,-28.0243200082586,-27.6801706669315,-27.5197825849357,-27.5621981807737,-27.8274692755163,-28.7120720049662,-29.6608172291817,-30.808734742701,-32.8996274551942,-35.8450538049672,-36.868993158194,-38.3564017085591,-36.6491044558722,-33.2510444695138,-32.4887464055729,-31.9933128224135,-31.8467439171855,-33.7442601546017,-37.8225674540399,-51.9405507491458,-38.278299399329,-31.9902815798296,-27.7798192486438,-25.2611278711603,-23.8886256963523,-23.0767231717564,-22.6581832572414,-22.8332525186302,-23.1617818227785,-24.0023645000454,-24.5310918451194,-25.2919849595804,-25.8389858151304,-25.8028052060872,-25.8222445096781,-26.0250743783184,-26.4865835245812,-26.8162223791468,-28.0453403607148,-29.4437174985102,-32.359343180074,-35.7233898925015,-42.2262663253559,-42.3590225880275,-36.0347330934246,-33.720707563917,-31.0392542471741,-29.9333286963017,-28.5512871038024,-27.9650778501803,-27.7961198319259,-28.1018407134504,-28.8007966699036,-29.5794596088296,-30.4337719440581,-30.583086633886,-30.3381420071422,-29.4934034953576,-29.1746755492497,-29.0518103872144,-30.0802434016169,-31.1586788956635,-33.0809810233678,-36.9863168029839,-44.388153916589,-49.8883419151519,-43.9960525083558,-40.4402295497734,-39.560555779474,-38.6736560373791,-37.4973935867428,-38.1298842108597,-37.1912775485743,-35.4357995148345,-34.3619451093298,-33.2316112133071,-31.4155754557149,-30.4820990244658,-28.6938471612857,-27.5498981796949,-26.7947454910185,-26.0165831898734,-25.1478680893399,-25.168026368591
-24.3372933336114,-23.3850872325677,-22.6876540253127,-22.1895345517556,-21.9805056499175,-21.9965984139432,-22.2397690340149,-23.1909507989334,-24.4872147237719,-26.5395418986168,-29.4371722259653,-33.0748562973057,-33.8348775442262,-30.8237767569091,-28.1840955803663,-26.50410198537,-25.4924180450932,-25.4920636207079,-26.0842973495959,-27.3866669853812,-28.9744507376478,-31.4690128039478,-33.0747531352778,-32.3701859916674,-30.567502694975,-28.9599819726035,-27.5140735763191,-26.5724041935337,-26.2003211255989,-25.9505996683383,-25.7080081852325,-25.7716805368179,-25.7743028147302,-26.2917585256052,-26.5782618516959,-26.7198746897072,-26.708819154678,-27.1239754724868,-27.7537228444994,-28.1973234297523,-28.9693159071189,-30.2276411271383,-32.2691154297291,-34.2481119554518,-36.6886959715872,-41.2474783610952,-41.5685519744026,-37.498437444104,-33.4738235740255,-31.913935531428,-30.2609286471418,-29.4016119419708,-29.0657639357065,-29.2916109582703,-29.2858380168711,-29.5104689621846,-29.6435561625953,-30.076441708952,-31.0409714603385,-31.8638715887626,-33.6666604782881,-37.4805517061101,-44.7794556006208,-49.1254353393905,-39.0687013642618,-34.0805868193545,-32.1736759836643,-31.5007519641285,-30.9429050836232,-32.2620648586017,-33.6617727579712,-34.6373957348009,-31.9953361869997,-29.1790453316985,-26.5190260740273,-24.7049311755032,-23.5567420381538,-22.6867788845998,-22.5410710707375,-22.5449253693933,-22.7996724814819,-23.5721402427626,-24.2174614474961,-25.134663599047,-25.8779510605645,-26.307353477805,-26.5505605926851,-26.93076660767,-27.5058666185143,-27.6264478660434,-28.57819889683,-29.4303056174522,-31.528018552506,-33.5097395585667,-35.4546370229871,-36.1791490677281,-34.7591900083841,-34.6846549548614,-32.8449993444378,-31.8236317539955,-30.4737899175709,-29.1789819542926,-28.2953029645551,-27.9030058365327,-27.7031241762432,-27.7701883795853,-27.8920473088271,-27.8910572810176,-28.0072393809352,-28.0202091561503,-28.4541760151855,-29.01520286627,-30.1941453324408,-31.5580616786202,-34.0260961474446,-37.0342685228022,-41.0961343007137,-44.5363278635254,-44.7216970891673,-43.0034423046063,-41.1271636047441,-41.844694789134,-42.7415094489985,-43.8187700872253,-41.4156869705685,-37.3655775088984,-35.1260307381639,-33.3840347274158,-31.2639510634008,-30.3518284285825,-29.24657443883,-28.2863034046731,-27.7747546943841,-27.1719468365748,-26.4930267816325,-26.497318136948
-23.9163478259167,-23.2380134995644,-22.6745792084168,-22.3340361879954,-22.2841147942379,-22.4084759023307,-22.7872856707618,-23.6950157218328,-25.0457982032215,-27.24147849274,-31.1738336508622,-38.7319506414048,-40.4614021434712,-32.9722851515139,-29.0980567457106,-26.5885707446931,-25.2083236378904,-24.8554123433988,-24.9098806493499,-25.5432157702265,-26.3850150994622,-27.2765880380228,-27.7616220392784,-27.8418506507374,-27.4726354089867,-26.7363265351092,-26.0799250774654,-25.6040358686666,-25.5556907171317,-25.4690145827322,-25.7063618864638,-26.1721233703976,-26.4933934502619,-26.9087941756691,-27.4670584107784,-27.7156621558782,-27.5881454674081,-27.5563281922739,-27.7466366064311,-28.0720438974591,-28.5985748700769,-29.2374737577236,-30.8636016020686,-31.7606109598882,-33.2929588685975,-33.9719291301076,-35.0302201944687,-33.6296913384467,-31.6863971101649,-31.2123503228578,-30.7724041878875,-30.346194956814,-30.4815141242265,-31.3115058626654,-31.6765325765784,-32.2422307548145,-32.2594690790753,-31.9782998016393,-32.5703127573241,-32.7541028028658,-33.426378729895,-35.7404123728801,-38.3558471408195,-40.4809206014475,-36.4599278791588,-33.8590587023408,-31.1907445393789,-30.3357646575496,-29.5775027797804,-29.6863335172961,-29.3649019453153,-29.0275173696758,-27.670328536386,-26.0531129973947,-24.7032749297948,-23.6665149124917,-22.9330632631142,-22.2592889483306,-22.4478103246539,-22.5246873314673,-23.0164975878972,-23.9063589971838,-25.0443102917116,-26.3917959400531,-27.4097229926383,-28.2526464794618,-28.3538921391023,-28.3509374313816,-28.4870146242777,-28.3579104638703,-28.7200860027028,-29.1463020547644,-30.281170114244,-31.3985432238382,-32.7793694458615,-34.0846092852929,-34.9201040814607,-35.9987252392859,-35.8188852917718,-34.320600740156,-32.7825291209331,-30.7030609902411,-29.017990735486,-27.9893813608813,-27.1461461646972,-26.8827536943642,-26.6907024283553,-26.6742878634258,-26.8804765028638,-27.3031977279532,-28.0681753200848,-29.0549727086874,-29.9716254050261,-31.1581106914366,-33.2223450238493,-34.90793938609,-36.8627693279196,-38.0439292384656,-39.8945035957012,-41.5436563325824,-40.2220072067566,-43.363476241075,-51.1960475713692,-63.4232640291512,-44.7966831338191,-38.6261782162855,-35.803088629662,-33.7848266188811,-31.919400601157,-30.9334126488404,-30.6939944383544,-29.8824980820555,-29.5620444993899,-29.0422468838739,-28.5419127548237,-28.1942745827213
-24.2272886769587,-23.7733101166037,-23.342712266487,-23.1412316270681,-23.1617678515797,-23.2834343145186,-23.6506330717068,-24.1301730456368,-25.0572164310055,-26.473701322357,-28.6914494469611,-30.7477762270536,-30.8767322702806,-29.436264502631,-27.7326267248266,-25.8290514526692,-24.7449357229039,-24.2576389861137,-23.9982747108688,-24.1566173644333,-24.6069633437967,-24.7869662060334,-25.006882798014,-25.3123348814138,-25.4510632738679,-25.2106852088151,-25.1573351475275,-25.1646513534444,-25.4019314916472,-25.603813161197,-26.4443770490868,-27.4255887247634,-28.3243392258376,-28.6539948029176,-29.4264817184461,-29.6644639529729,-29.4097735047226,-28.8121926454425,-28.4346821841628,-28.5198294999977,-28.6773227847345,-28.6933770825219,-29.4722196790574,-29.8041306351981,-30.731084680028,-30.5828673141504,-31.548775258327,-30.995644137358,-30.5645400118471,-30.658836392685,-31.4174551260444,-31.6861349624795,-32.4914281809237,-34.0496903765423,-35.0785995261009,-36.1656777755657,-36.1267985083484,-34.8459734851375,-34.507014896118,-33.8876817977229,-33.4173203977659,-33.9098558285083,-33.3033596694725,-34.119709176712,-32.8823770601547,-31.8641095098419,-29.8100131267388,-28.822917746144,-28.1758746526498,-27.4972134316821,-26.712786819144,-26.1107252693713,-25.2535020386133,-24.1278438844339,-23.3966154365214,-22.8082098663015,-22.3960852231236,-22.0350126291838,-22.4250418027309,-22.760601891373,-23.6352413735173,-24.7851286740091,-26.7494187890678,-29.0063484284834,-30.8881933158391,-32.2570050622875,-31.4853054369277,-30.2360488199238,-29.3941502903651,-29.0578374608233,-28.8799137252126,-29.2020241476818,-29.7471324648189,-30.3815187808777,-31.7419319323784,-33.5078574254092,-36.3097731863454,-38.831406909833,-42.7578068722632,-38.6889106184329,-34.9381937859763,-32.1350724585577,-29.6433153916897,-28.0905934676151,-26.9552207443857,-26.530323610145,-26.2330309962803,-26.3140103846103,-26.5796506167437,-27.3115188926723,-28.1794699516059,-29.4550221783196,-30.0990445918803,-31.0427846638606,-32.3620508468169,-33.4323520258836,-34.7879785172822,-35.1844192467125,-36.4912391434566,-38.4446887890896,-38.3365130352145,-41.1772803284976,-42.7898855286691,-43.4331287688754,-40.4771476664124,-37.4643639787443,-35.4227026727794,-33.8943007200966,-33.059662233403,-32.2103519425334,-32.9868367469609,-32.5882701545721,-32.5563163739616,-32.037155206512,-31.4727818323463,-30.3501811343082
-25.1979846714315,-24.977438846741,-24.7695320038951,-24.7178553432766,-24.7310815258323,-24.7349514729004,-24.9040432051861,-24.757374779767,-25.0560031757587,-25.6137596732782,-26.2534010235976,-26.7670176315034,-26.8077341147918,-26.354114279357,-25.6408099363735,-24.6982870869977,-24.2125253460784,-23.8125778297788,-23.5180715244911,-23.4252003467376,-23.7145168878799,-23.6389785040202,-23.8054623313282,-24.1301860672767,-24.3967236713569,-24.4227134261734,-24.7581297615192,-25.1913130387442,-25.7100040100929,-26.401769449521,-27.9772469073643,-29.6147761793624,-31.5642280422047,-32.1161588533313,-32.8467883516346,-32.6366856803044,-32.101293691083,-30.90151667838,-29.9234582682623,-29.6336686259634,-29.3004572915388,-28.7819068910219,-28.6713494565844,-28.765814527324,-29.2385431378024,-29.0223542969665,-29.5884794579335,-29.5177425972812,-30.1739251771909,-30.5280189916709,-32.1181987993422,-33.4108781576838,-35.4113157124368,-38.0663385523636,-40.4141008303539,-42.0402194435767,-41.7364256975066,-39.0735620926952,-37.2850864908215,-35.9352411308734,-34.5069737554813,-33.3377469779268,-31.4465520909014,-31.2096201075665,-30.5031670672804,-29.5529001243744,-28.433138876604,-27.4099495224044,-26.9426255769755,-26.0565316367972,-25.3479671950661,-24.7034373200145,-24.1290824169433,-23.3203739099387,-22.8485258418662,-22.449503897821,-22.1837423025822,-22.1237456245097,-22.4978988477795,-23.1413588033992,-24.2991508698233,-25.7787960992905,-28.6398449847551,-32.3240448796847,-38.0494649494361,-41.1843515239919,-35.5907413004576,-32.1423314979447,-30.2313543018569,-29.7998985184315,-29.3356759014944,-29.745523484582,-30.0094789624936,-30.3620176919098,-31.5970272719067,-33.3745508690485,-36.2927745850242,-39.6291960103405,-48.7744658535435,-42.9707120424324,-35.350028318313,-32.3065492820703,-29.5755946065372,-27.7900236613687,-26.7774283920829,-26.3004892407499,-26.1035527249799,-26.4054572713222,-26.8658259856911,-28.0330028242744,-29.0240500968685,-30.6605579662697,-31.3066586004825,-32.0111304593903,-32.3478011163664,-32.7210924566326,-33.4932851433306,-33.4371025007144,-34.1100856456219,-35.4230144213473,-36.5164563303476,-37.6780177967323,-37.6159270675173,-38.0763133083384,-37.1838982455533,-36.1212940194204,-34.8999726761221,-34.0904788565885,-34.5586748838677,-34.2030460284517,-35.8979273473245,-36.7709916335414,-37.4740099843438,-37.0129614190735,-35.5056040001902,-33.0793488944575
-26.8194315401522,-26.9149658155533,-27.0823631286874,-27.2167351541047,-27.1427778020037,-26.9095837554172,-26.6841137638345,-25.9428769567101,-25.6194428106292,-25.4861235366046,-25.1249077659818,-24.9859782020374,-24.9033602715814,-24.6060869263707,-24.0912147322891,-23.7943180916069,-23.8202269245665,-23.6633933739648,-23.5946209171695,-23.5101109366621,-23.7830033384414,-23.7087325123134,-23.8417488764157,-23.9971534945049,-24.1385361014777,-24.2790399873973,-24.7837810140552,-25.552803873785,-26.3917613688044,-27.7927789864773,-30.1267305583183,-32.5860765405508,-36.5862623173687,-38.995519349936,-38.661057875374,-36.6902956721576,-35.4493210651816,-33.7562964370124,-32.2614897344409,-31.4248077336902,-30.5081454984102,-29.6179278962963,-28.7269429820487,-28.6849051149396,-28.7207376927165,-28.6442200375748,-28.6577125950738,-28.8894140713967,-30.0647497161765,-30.6066421826238,-32.5442496334863,-35.0323351172758,-38.993796478962,-43.3851075537435,-52.5352246046767,-51.241806882504,-47.8467148387507,-45.3378181824903,-41.9031705064117,-39.6934287941543,-36.7346247840416,-33.6941317052503,-31.2066677952993,-29.8046512833641,-28.9542991280109,-27.7566986248884,-27.2482448145849,-26.357543101417,-26.044064020079,-25.4315353794343,-25.088875218074,-24.5493424332172,-24.1659919241086,-23.5739478753844,-23.1180539510648,-22.7014705296053,-22.393328954892,-22.504414900846,-22.6639994265903,-23.4731546918789,-24.5941798785595,-26.2581521003937,-29.2191262358382,-32.720802501938,-39.2149533892948,-41.4948454644789,-36.1255724780583,-33.0957266075531,-31.0376769680442,-30.6659905032254,-30.1975950450691,-30.6893741088516,-30.9248687053646,-31.2586140127034,-32.2173599215916,-33.5336313071449,-34.8372722551671,-36.3504411883315,-37.7315929246209,-36.6297974915177,-33.4820665296124,-30.7911330525242,-28.6156047612539,-26.9958038988698,-26.2967268987313,-25.8793291707013,-25.9430334235414,-26.5454586631924,-27.4767778315345,-29.3671987377208,-30.9569193721871,-33.468329375889,-34.5558287920998,-34.4498776407133,-33.0604831877505,-32.4033361026137,-32.405512062664,-32.2195316219802,-32.5270651987653,-33.2337579361852,-34.9499306840706,-35.0180985767988,-35.088492421304,-35.5755058904361,-35.7164478696396,-35.8264024954586,-35.2271678223466,-35.0308524175288,-36.4817891048709,-36.9244039774492,-38.7388854744751,-42.2475824054556,-46.029721472775,-47.1484119488748,-40.3024073794435,-35.983351475126
-29.2234337164218,-29.8374745310517,-30.5849749792284,-30.9041568360103,-30.5567059279187,-29.9403789017379,-29.1414357027207,-28.0155851036769,-27.10284126028,-26.2924925897086,-25.1885315161295,-24.5146329305313,-24.145701307409,-23.7718373214696,-23.2659647206128,-23.3486720022509,-23.7031558032789,-23.9237598610727,-24.3558657029408,-24.6244907500427,-25.0301512913237,-25.095095139413,-25.0499053234274,-24.7544897684168,-24.5150315630059,-24.6115358421077,-25.0468747677018,-26.008463379377,-27.2063918331524,-29.3412876613663,-31.9639731833079,-35.2593797755182,-41.7277563027773,-61.7507312840138,-48.7501950819259,-41.7164007534568,-39.0836056556234,-36.9933805547079,-35.1861264077766,-33.5683944064072,-32.1606306714267,-31.2265284531555,-29.7860029428128,-29.5996106869716,-29.1360383660451,-29.1536385599373,-28.5595678875935,-28.8703031777962,-29.8316679345361,-30.4824955589058,-32.1932411857861,-35.0279799729134,-38.6773717690793,-41.9750356001391,-47.0655894109059,-48.2787441732038,-48.5172834279187,-57.1853447882047,-54.5078772167377,-44.1757024751436,-37.9762508521184,-33.8914482216523,-31.2586994624477,-29.0645980805339,-27.8364313181514,-26.5706481804288,-26.3067500246208,-25.7300972496746,-25.6142067706118,-25.6150475261745,-25.8885640085528,-25.7146432984291,-25.5281972819223,-25.0085529164061,-24.2765652812115,-23.586208766608,-23.0122372428327,-23.052013567093,-22.8959894317528,-23.5860336660384,-24.4302899838545,-25.9746885286103,-28.2073716980243,-30.302744506612,-32.5666912435297,-33.9694604651628,-33.5738451126142,-33.0169000645551,-31.9642121518136,-31.7403602712963,-31.4785743048991,-31.8648877838212,-32.2547581564227,-32.9854457368374,-33.7258388035816,-34.4956545115307,-34.5011979289229,-34.5243367715081,-34.2489800017549,-32.4842526305645,-31.1263807671297,-28.8410545162258,-27.2435349556873,-25.9632009368321,-25.4387443948203,-25.1425112828301,-25.4638837251823,-26.3156608615314,-27.9103004513105,-30.5746890759032,-33.9469742027297,-40.064545957202,-42.7248056538711,-37.3039389188804,-33.5212897666017,-32.0927212876741,-31.4608637374366,-31.4558196299925,-31.6788510282601,-32.0268336566976,-33.6513021635219,-33.4448243175298,-34.0573214922755,-34.5713523278787,-35.5047312252936,-36.5499942817393,-36.7444096972531,-37.223841360335,-39.0127705170788,-40.3471786295782,-40.5441710266741,-43.1132160579418,-46.7774542452541,-45.6920939945821,-41.0927369769088,-36.6818257572457
-32.690120867653,-34.4749998420761,-36.3485945186068,-36.2909990342515,-34.8581800091044,-33.7551112732493,-32.4585174600432,-31.4200894773043,-29.8448457798365,-28.0964803226753,-26.2404965347781,-24.9209538846215,-24.0686250517483,-23.5103868014421,-23.037990478453,-23.318151691314,-23.8417140624168,-24.5894266694213,-25.8782649733024,-27.1115886865454,-28.0334008180851,-28.2535197514795,-27.4954823907909,-26.2357893094735,-25.3302810236772,-25.1827842191068,-25.3330938734222,-26.2481929447018,-27.688720729788,-29.9955926442468,-32.1243398209086,-35.810958008448,-41.217551591772,-43.2403254789116,-49.4430640523339,-48.0686016239672,-42.9702480958041,-39.3580515790482,-37.3642816222952,-35.1492000105814,-33.8954402285319,-33.5380670641395,-32.0884761362664,-31.6920478124865,-30.5623242109443,-30.4044807370417,-29.1852249945345,-29.2567332163854,-29.4669098302253,-30.0093362382822,-31.0475388044704,-33.0286874258716,-34.7238042053885,-36.8503478227544,-39.2371561319387,-41.2167420458904,-43.266760632992,-44.7761934792533,-45.155894644963,-40.0042814352584,-35.6629215679431,-32.7639733675363,-30.3518756211296,-28.4034774754864,-26.9618706303753,-25.9172593113952,-25.6414378707318,-25.4828862608222,-25.6432326185248,-26.4595313617788,-27.6851689040472,-28.5710614618264,-28.8696009621912,-28.0331096541797,-26.40224321511,-24.993684130371,-23.8884821459053,-23.5650131877015,-23.1407388640281,-23.4785264995457,-24.1011079959485,-25.3642816118919,-27.001944702775,-28.5184663956025,-29.8943331439681,-31.3902551346777,-32.382136864118,-33.1286754500263,-33.2975704379799,-33.1146553957912,-33.1435576477151,-33.1369490811711,-33.6655766497644,-35.2284665155537,-36.1958973880995,-36.9807738031925,-36.3888153402424,-35.1219750802498,-33.361833282595,-30.6921933128096,-29.2692349203771,-27.2550707203423,-25.9094925153072,-24.8982795614435,-24.3320293986752,-24.1227758941097,-24.5491287902025,-25.4752387381104,-27.4125506164586,-29.8761628040755,-33.9190202147762,-40.46647881488,-40.3196732395599,-35.7469767631974,-32.8128215425807,-31.6916040765286,-30.9394208102594,-31.2886026710716,-31.5923567472056,-31.7812504602843,-32.7701754350503,-32.7994140052004,-33.9449153078563,-34.5880085073338,-36.1464844122312,-37.9277381136474,-39.5702133753422,-41.3416586351528,-42.5623309764991,-44.4660640213112,-41.4751579912254,-40.5301213760489,-41.6040982361407,-39.3292686855436,-37.8821889581052,-34.7301174130021
-36.01870986778,-41.4717890692143,-54.6971131002041,-42.0288006308839,-38.1832614234229,-37.4857027972029,-37.1451183483479,-37.6383891577972,-34.3859531964563,-30.7436767546642,-27.7930669334632,-25.7172508563476,-24.3209621304808,-23.5445302221007,-23.207115267671,-23.5308780432555,-24.0969791069768,-25.4305248099119,-27.8344211029411,-31.2705809163861,-34.8053203222365,-34.6012197339297,-30.8839879976067,-27.9512088022904,-26.2463839606547,-25.6977390980371,-25.4892836043519,-26.0955417317743,-27.4423564165208,-29.2328742190032,-31.0684646225014,-34.5417128935543,-39.2726837689894,-42.5461786616859,-54.7391632703428,-50.9063719232736,-44.829389741743,-39.1834568450441,-37.2224390407574,-35.5986112555201,-35.4700048609072,-36.5213007360697,-36.3839647648303,-35.5748698544012,-33.2282148383476,-32.243713580725,-30.3441672083979,-29.8050622289171,-29.1308390885448,-29.400381589646,-29.6866548127557,-30.7463842331792,-31.6665760071722,-33.1584461220619,-34.9230974584116,-36.345503748358,-37.4650843741217,-37.61074350348,-37.3121141189455,-35.1507930687475,-32.7806950716171,-30.8633147095573,-28.8825897997423,-27.6385991027816,-26.3582358088155,-25.7094288951997,-25.3176791699317,-25.5386838215767,-25.9357818134044,-27.4594646133094,-29.8127771093891,-33.6325529195399,-37.177008786724,-33.372676611236,-29.091427442646,-26.3861131397993,-24.6572946762427,-23.816971432681,-23.3158260812764,-23.2915348652799,-23.8875542050068,-24.9012373840853,-26.3192605995439,-27.8327870829542,-29.3785485458701,-31.1347007228583,-33.0199603353147,-34.350338141982,-35.3638098453234,-34.9024344287245,-35.1477064221925,-34.516522182918,-34.9193401420364,-37.1169473293104,-38.8482675538356,-41.6265335741532,-42.2664181995688,-38.5680369190362,-33.8530386848935,-30.3162649919689,-28.0076511150308,-26.0837236675892,-24.7334804204524,-23.8313603039382,-23.1323270581307,-22.9350836304523,-23.3053385302417,-24.1405926887994,-25.8019545016522,-27.4109463388473,-29.7491347415368,-32.1057292409958,-32.842576159103,-32.4122740945571,-31.7022162195861,-31.525979750151,-31.236644143456,-32.0120263025024,-32.4294620343411,-32.5048256953144,-32.4974695080513,-32.8397092210935,-34.1221331446639,-35.0761599459569,-36.9426750453402,-39.2198114150199,-43.3375893117146,-49.1914201900906,-48.8865935396629,-48.4674178742532,-42.1462255962619,-39.2192302443877,-39.188676001874,-36.7960392983544,-35.5314186479462,-33.0088328411592
