-29.4762329499382,-26.3046765396317,-24.257217111971,-23.0448888859456,-22.300910248805,-22.1650581093937,-22.4781131023201,-23.2463621290517,-24.2170244923079,-25.657699934758,-27.2846391910177,-28.9151321123861,-30.7068620678947,-32.4418284180862,-33.5656503820754,-33.6962654326811,-32.2104848635768,-32.2248171050814,-30.7265225420868,-30.0914289620831,-29.158680290521,-28.5937670877152,-28.0368810095722,-27.5886717693056,-27.4011423426105,-27.6193532674843,-27.4173752465162,-27.8000517499557,-28.4326629216078,-29.097636023042,-29.6822143359427,-30.2418281483253,-30.7454544100819,-30.4648359877272,-29.6564306886324,-28.7552783318091,-27.8312629073584,-26.7742609503718,-25.7181764671706,-24.9087902579847,-24.1099418295083,-23.3826166923811,-22.6502400593243,-22.1918541135182,-21.8716968063848,-21.5831343859821,-21.6531329328572,-21.9441870201147,-22.4390713829443,-23.2992343306266,-24.6439897914805,-26.5938946711327,-28.8124903341386,-31.4182062030146,-32.7689263937787,-32.1869963525832,-30.6700345364284,-29.3145491904999,-28.350566960492,-28.14080019582,-28.0231223357057,-28.5706717259613,-28.9600948338528,-29.6462952131995,-30.655149924978,-32.0576940374795,-35.0591530248991,-37.0034613080559,-39.0755911386413,-38.7188159685019,-36.2102029844948,-34.0908071702828,-31.4768279486534,-30.2771631514479,-28.8465936367021,-27.953272059581,-26.9450340696347,-26.1845388465158,-25.2280945470967,-24.838346931888,-24.3154436014,-24.2785879179784,-24.2829995205489,-24.6392075154646,-25.0139236039457,-25.9838368252219,-27.0949780981799,-28.6167567162067,-29.6649486123075,-31.6256888500174,-33.4294753823651,-34.0030313087892,-34.8891693192709,-34.5584773981976,-33.6835565418376,-32.8461431242037,-31.9998475657941,-31.522319463109,-30.4820101219443,-28.8851977065445,-28.0293959108161,-27.1313802843908,-26.5186476989164,-26.6130525228948,-26.8085429015802,-27.3328517636847,-28.2086897056144,-28.9946316778153,-29.5780625982175,-29.2756229677472,-28.2523734335185,-27.4289907471146,-26.8958209861794,-26.0420451615138,-26.0105901328887,-25.9113899391109,-26.179343950821,-26.3597238967452,-27.3681600340321,-28.9808183157887,-31.0534009586924,-33.7243259286839,-36.8257450260863,-36.9175997789862,-35.6707237356865,-32.2979150717012,-30.9406608576129,-30.0974570014173,-29.5386928045039,-28.1896562406688,-27.3628134690729,-26.2974437155992,-25.211627149367,-24.6361271022229,-23.9504640440232,-23.753954693358,-23.8651951353971,-24.4432256376557
-26.171559072827,-24.383740823128,-23.0602357110443,-22.2835730729119,-21.7792550470643,-21.8262441592944,-22.1153198537305,-22.9516020692923,-23.940878439571,-25.5038988731481,-27.2550445573442,-29.6002254567116,-32.0969830715322,-35.3661647443115,-37.1859030647968,-36.8437074497014,-33.9126372162709,-33.1100220267585,-31.1954612201088,-30.4032287327342,-29.3775676897526,-28.7929750662175,-28.1175960078116,-27.8739353372378,-27.655578298233,-27.8414706339348,-27.602431477581,-27.7553657023935,-28.124723995474,-28.6731715122675,-28.8842497444974,-29.3044287593664,-29.1797430574625,-29.3907863953822,-28.9724890085414,-28.4670006023576,-28.0821886944504,-27.5960401346896,-27.031951730885,-26.3696261377165,-25.7242747608181,-24.8903544891414,-24.1247586650632,-23.5622032158902,-23.0825698915659,-22.5735651401867,-22.3806380420704,-22.4996723831483,-22.8981819484427,-23.5757461693362,-24.3943048650297,-25.6539141823687,-26.6126122769619,-28.0103492479103,-28.8360783648758,-29.1357311509779,-29.0916819679028,-28.7658411387857,-28.546772903742,-28.6889904294651,-28.9336067277488,-29.6918146257872,-30.5224712690095,-31.5556955000463,-32.1879150149401,-34.0627729902604,-37.089128926421,-41.221012592985,-45.940289164863,-52.7205810929157,-40.0612730765641,-35.7512329582773,-32.1277480789049,-30.4616416884942,-28.6634062534751,-27.5930703007412,-26.6263211416865,-25.714411920547,-24.962721154732,-24.6306528777067,-24.26960352391,-24.2856375244073,-24.2900767708059,-24.6935891495329,-25.1977493354295,-26.0133483358902,-27.1714868779328,-28.6021157595371,-29.627315521095,-31.3737668346084,-32.6407905076685,-33.5982402949803,-34.4429285508103,-34.8577856784368,-34.2458751403788,-34.2915734387338,-34.2455888745936,-34.1808988661176,-33.2644426229084,-31.4927181027077,-30.0050076478337,-28.5694207489,-27.3524741963229,-27.036467264627,-26.290858197258,-26.4677999580428,-26.5767980085581,-26.6859937497408,-26.9413283234816,-27.2364295232114,-27.0694583541815,-27.2707356256105,-27.5172569970036,-27.4761371469132,-27.4601861843637,-27.5207761886597,-27.6623757077574,-27.4271486591117,-27.8373358339325,-28.9191677144287,-30.0491730478089,-31.2683294985925,-32.6186416694796,-32.9469256432898,-33.8041924901125,-32.5526156710956,-32.6399623271773,-33.1005611309432,-32.8757300587864,-31.6932941206947,-31.1387595983022,-29.6245867803947,-28.3659867624888,-27.2078809100111,-26.338748337677,-25.829928980291,-25.907936912394,-26.2801483403594
-23.4708305074783,-22.6828480279401,-22.0389731977714,-21.7331378404991,-21.5696403228994,-21.7756837469947,-22.0890199977643,-22.951437731309,-23.9569439811088,-25.4963873435496,-27.3469669525995,-30.3050910482157,-34.0502171925273,-41.0646298285646,-48.2291456589118,-40.8566313721503,-35.6963035346542,-33.4564780241789,-32.0338228670165,-31.1723234955626,-30.4590230161652,-29.8956610404298,-29.1977437196189,-29.0244468561602,-28.6152585230792,-28.4792998267964,-28.2762660949626,-28.1834778399194,-28.3302330361065,-28.8672975690995,-29.0984683436698,-29.6508668600079,-29.2788770056234,-29.7637186243482,-29.5728768702256,-29.2277326157747,-29.044540100359,-29.0971832223533,-29.1761811534307,-28.7941994929569,-28.4340791182158,-27.4509213327496,-26.5827557311106,-25.6786322062944,-24.8546221456432,-24.0847761186408,-23.5269055504476,-23.3945296791263,-23.6331478122644,-24.08980657573,-24.5244621341326,-25.3265190211069,-25.6981117647378,-26.6751311916077,-27.3520742734964,-27.8089313609024,-28.2043844420835,-28.5700017636485,-29.0090126071498,-29.4986960079268,-30.3129996691433,-31.422577351191,-33.0009197591886,-34.4638993876844,-34.5430570061552,-36.0813240952048,-37.2662419471174,-39.456592877604,-41.0604822472046,-40.6296720449256,-38.195778190972,-35.3217121864035,-32.2202361402222,-30.5661033361961,-28.9870730150633,-27.9332528435005,-27.1695754396904,-26.1904856012034,-25.6207679492184,-25.150696120475,-24.8480252510168,-24.7375174134327,-24.7127417853082,-25.0649473985026,-25.7373612404315,-26.4079257708278,-27.642798689399,-29.0794680612356,-30.4907074243002,-32.3996442795988,-33.636832876926,-35.1164153905054,-35.5506151899518,-36.1967232831051,-35.6381595660263,-36.5211900322368,-37.7464456405218,-38.4524244622334,-37.6147696004136,-35.4292350590597,-32.365833435576,-30.2629828412705,-28.4046102859131,-27.4689557006996,-26.1131773248886,-25.9943144134793,-25.7146775888792,-25.6118461822029,-25.7354749500991,-26.3464660328768,-26.8809297001711,-27.8936751824931,-28.9358229730635,-30.1463890124908,-30.1446861845732,-30.2015280975841,-29.7403964128109,-28.8880712165889,-28.397442737182,-28.706183292906,-29.0898488068298,-29.6674553920924,-30.7928477157734,-31.7577004255607,-33.5337183751804,-34.3447032100179,-35.9891042820785,-37.7379563209544,-37.1088730782656,-36.0299660519972,-35.5991902069537,-33.8548463561938,-32.6403684913897,-30.4414830922456,-29.3009046768576,-28.1341846348034,-27.9142032325108,-27.8234701312205
-21.8621811476528,-21.7317703407041,-21.6026997649295,-21.6822239085573,-21.8616151602338,-22.1632317567305,-22.5323625557132,-23.30149058304,-24.2213251479294,-25.4751351122166,-27.1277812217392,-29.7600116997752,-33.1543367304938,-37.9756072782745,-41.3659176989707,-37.9423722422942,-35.103532124761,-33.3022122925764,-33.1859709172805,-32.674738972628,-32.7521084789193,-32.2316230452989,-31.4598042748084,-30.9374343987605,-30.1081010847199,-29.4409135367117,-29.408931975663,-29.2331898028282,-29.3264615275246,-29.8879964683227,-30.3534354644576,-31.0490059550321,-30.7784924919485,-31.3582480254267,-31.4321400750243,-31.2091523836491,-31.0745856628541,-31.4579182372479,-32.211369711275,-32.3595307331576,-32.574167501114,-31.4760232793278,-30.3173436242813,-28.571544906784,-27.1165200730927,-26.0052474924475,-25.0098101668865,-24.6015522153985,-24.6393141121309,-24.8979310875389,-25.2095794333307,-25.8155603239461,-26.1134249722051,-26.9000960661445,-27.4750935264262,-27.8240421109016,-28.1582079546605,-28.7386354132443,-29.530184892336,-30.2670055660223,-31.7276881812565,-33.5170247657937,-36.7048007346484,-39.3390869861777,-39.1656671887771,-38.7633233419017,-36.9596371074237,-36.7256170371652,-37.3820677544263,-35.8581736796296,-34.6228137616845,-33.2208353641042,-31.3602444590338,-30.3560516999163,-29.5850872670303,-28.9373761111332,-28.6093327097631,-27.818071063976,-27.3794859844864,-26.5337635124796,-26.0695511923788,-25.5901688325676,-25.4592284234488,-25.6380266683585,-26.4556211270529,-27.1081662392502,-28.5422866712265,-30.1784367601501,-32.3315705294712,-34.8168816152911,-36.6875179975354,-38.6197059033932,-38.135532944128,-38.3657542804287,-37.9767069390004,-39.4811315881145,-42.2796613356334,-45.1757341018493,-45.9114803863797,-40.6350120646631,-34.9276599609794,-31.8058532273043,-29.4765313466949,-27.7901776404689,-26.199706735407,-25.7883443167986,-25.3475724912457,-25.2672562469748,-25.427793360744,-26.2364612387703,-27.4262306534677,-29.2368409517668,-31.2000589227488,-34.6251961781275,-35.2277304656119,-34.6892912660244,-32.5117382986155,-30.7516953863777,-29.2255459518275,-28.6762461448863,-28.5378103892378,-28.7791808544708,-29.8249212509479,-31.289100782618,-33.9478818573216,-38.0413882684682,-44.524914637683,-47.5847998722422,-41.7394587508002,-39.4343765406021,-39.9663257053317,-40.5979357799334,-39.4780144155089,-34.5246047116393,-32.2854491321424,-29.9273355909331,-29.0817941972523,-28.5148052693293
-21.224420390686,-21.5856661298112,-21.9107763166232,-22.3178251152537,-22.8319459131074,-23.1884705253197,-23.6143995638819,-24.1104022800099,-24.7846116102784,-25.54269614672,-26.6758991463096,-28.3381119580783,-30.1379210004418,-32.2683724780379,-33.6833871714424,-33.374803540556,-33.0605059698254,-33.0376290459901,-34.4981427642115,-35.3616120245186,-37.3007364056477,-36.8251705942341,-35.2211778291513,-33.3014705932919,-31.7685746874227,-30.5576613963577,-30.8298230995683,-30.9253157668551,-31.3249138354061,-32.0068408417815,-32.8552328910022,-33.4722538692566,-33.6505293835718,-34.0268231483947,-34.5646186987289,-34.7033645250213,-34.6673574057321,-34.9677484481131,-35.9903502957689,-36.954842168001,-38.7186818686989,-38.4448431907342,-36.0253495214981,-32.1049567328401,-29.5194856752659,-27.8713867425985,-26.5155505252496,-25.9228717852693,-25.8165083544543,-26.0398159768493,-26.5888262766709,-27.3101708406164,-27.993313768994,-28.6156694010296,-28.9544863688223,-28.9412790063189,-28.8608830514771,-29.1972848811371,-29.9347552889088,-30.7291271949238,-32.4620893900701,-34.6978661269663,-39.7062423351702,-47.0288602370147,-51.1739494665258,-42.3307797203054,-36.8139174517687,-35.0452094074906,-35.1907866503421,-33.5144938751492,-32.2149202948113,-31.2514326998422,-30.3778986564381,-30.153094266112,-30.4488823062513,-30.6926692050906,-31.1863957583767,-31.0637940502574,-30.5683216904383,-28.9161798124065,-27.8853086345533,-26.754753250816,-26.3801032644957,-26.2797425265886,-27.0930593427983,-27.8824865527307,-29.6577829706319,-31.7796102335403,-35.0203709046426,-38.9097225543182,-43.152039415345,-44.6280375146548,-41.9824065304637,-41.1766585119294,-41.693965741638,-43.1804371164459,-45.8084922431059,-48.6678669857455,-51.5589279312856,-41.6258706063968,-36.5808494035564,-32.3856358404995,-29.9996587800995,-27.8032109167101,-26.3501647682948,-25.6763075319067,-25.2489951189681,-25.3323731703926,-25.6954213972464,-26.6208489633466,-28.2799990107057,-30.7318339286824,-33.5488249037527,-40.0305548516447,-49.1935894994989,-41.591489642003,-35.2103753184096,-32.4488738374301,-30.1953161313317,-28.8127673862234,-28.2863725692032,-28.2249667193043,-28.9291398726282,-30.3027783050605,-32.5514874054621,-37.2252748076311,-41.1036552971026,-41.6928675080181,-39.953079833261,-38.4247217306534,-40.7889342842934,-47.3492615815668,-42.7329707752336,-36.0780517854971,-32.5496498659452,-29.8971674575569,-28.6880108913831,-28.0917609712906
-21.4200404411336,-22.1659729443187,-22.9686701689498,-23.7532449538794,-24.6801908004362,-25.1578345379347,-25.6080200604296,-25.5902730653107,-25.7931608268126,-25.9134870929946,-26.3681173403044,-27.1071946190965,-27.8123614787328,-29.0159719956607,-29.9833962607689,-30.4700719849351,-31.3939212620248,-32.5856496328644,-35.1694363933766,-38.441337218723,-48.0059271213655,-46.989726198167,-38.8568561074877,-34.9021286404512,-32.8668664959207,-31.5454203316032,-32.1452845138033,-33.0007796211725,-34.4290971531995,-35.8430192002421,-37.4576217684536,-37.2626331446344,-37.7594139234289,-37.2672039117117,-38.7111310694424,-40.5888703816521,-41.3424233371161,-40.5469909546041,-39.9793077199732,-40.7882919321464,-44.2430244010693,-58.7580559609124,-41.0339986826083,-34.4866046326108,-30.8315588765623,-28.6989557907949,-27.5004799587042,-26.9715225405366,-26.9337451142174,-27.4828546187599,-28.7889161217701,-30.2174474847251,-31.9800663430153,-32.1598785757473,-31.6694077889263,-30.8590786123733,-30.1022068989593,-29.9200965439467,-30.2973236795531,-31.0250552107408,-32.4646388916853,-34.0541560927514,-37.2726180221271,-40.583759676577,-40.6819813020441,-39.8867154489693,-35.9579313196871,-33.564165472228,-33.0589500494058,-31.7275769263992,-30.567359242342,-29.8862303122378,-29.8656608867522,-30.2679910628957,-31.6000318812463,-33.2223862548106,-35.5326301972516,-37.4193298278154,-35.7607018152941,-32.1947758326361,-30.0053228036405,-28.045860875894,-27.2827325559743,-26.8688581738921,-27.4039926514741,-28.3121884324912,-30.2759426905585,-32.8375832998387,-37.0039429834822,-43.6345169952695,-65.0490832561409,-50.8442876320619,-45.2035676371238,-44.3348987829669,-48.0230811770272,-49.384645804054,-49.3781331016625,-47.5599818658116,-42.9277578595871,-38.4224570535954,-35.3524574560242,-31.586079124207,-29.4938177793361,-27.448358672078,-26.4249248036814,-25.5788787186358,-25.3015602114354,-25.588600031081,-26.234247011225,-27.2155692891503,-28.9732748194862,-31.385353481141,-34.2274434043581,-38.5203484145721,-41.4518993312553,-40.0964349729267,-35.6806562875657,-32.9740882404687,-30.9121732319116,-29.023391704864,-28.167804580428,-27.7759034914013,-27.8833462241624,-28.6971914012759,-29.5306616641631,-31.7163462766339,-32.7271688298587,-33.845040091049,-33.9823749607322,-34.2378970898992,-34.7942568843487,-34.6791489952362,-33.5440563003921,-31.4437949760028,-29.5575941125273,-28.0702714320895,-27.0739193861516,-26.8115834686209
-22.3303498955881,-23.3275026677427,-24.6070595121387,-25.9740721225126,-27.6487156139931,-28.6848594950194,-29.107916892017,-28.1155787348984,-27.368692171669,-26.6544601599618,-26.3834291164326,-26.3891641914017,-26.4927594402196,-27.177761415723,-27.9398898496764,-28.7613192025838,-30.1339350672671,-31.6498200855749,-34.0404605946776,-36.5342493654324,-40.0121453960088,-39.5241218867744,-36.1981791466424,-34.1581912492303,-32.7241508241396,-32.0437853118069,-32.7440132346095,-34.3878390855416,-37.2258064838949,-41.9465765680073,-50.046248037609,-43.1849610770826,-41.5230232266279,-39.3667803500188,-41.3249090364531,-47.5305277527356,-50.2578257287764,-49.3633640580205,-42.4590141764167,-40.8846528378242,-40.2502635192277,-38.7120905066621,-35.753116520121,-32.7276238502235,-29.9289515003452,-28.0766530395042,-27.563325175499,-27.3297782820163,-27.6252804914746,-28.8903966637983,-31.4931773555625,-35.2168233112543,-41.6079001201789,-38.3825423521732,-34.9034059528225,-32.7727173636897,-31.5173746990815,-30.9676718653433,-31.0157333916998,-31.7490201971851,-32.6834395807999,-33.2702714659784,-34.5332645246522,-35.6027450287924,-34.9413928369177,-34.7931407988472,-33.7481295436827,-31.7529625332612,-30.7516164806968,-29.9970600646809,-29.3486865916208,-29.0796115238645,-29.7825927741688,-30.6554565857422,-32.6523030430882,-35.6585907297211,-41.8642863253314,-58.0122269740895,-40.6362691172575,-34.743902458264,-31.5875262729565,-29.1391842748314,-27.9799387850116,-27.3123202802446,-27.32624113686,-28.1125680134781,-29.6470624506181,-31.697979765554,-35.123131827787,-39.5298871969226,-42.9220742134971,-43.5381375336484,-43.1893605969735,-44.7393138299421,-46.3329862587339,-54.9566659800069,-50.7826324502999,-46.2013747179186,-39.1658925322972,-35.5712353254639,-32.6072726406233,-30.0646637773918,-28.3875601946765,-26.935782428147,-26.4446666660408,-25.5750185693897,-25.5148967888483,-25.9370518498129,-26.7767948959618,-27.7774301108392,-29.3413599991371,-31.1250861745173,-33.5182794241177,-36.1633256541342,-36.5230745574364,-36.8568512042238,-35.037817897866,-32.8595430700884,-31.2282271979025,-29.3003143335732,-28.0612595830472,-27.3107997623765,-26.8253218568661,-27.034372691317,-26.8990025807751,-27.8579728781456,-28.3564367241813,-29.1412774830024,-29.2214177801802,-29.7562264353565,-29.532082506194,-29.0121495375095,-28.4747171885904,-27.2952283690954,-26.4603481361184,-25.8309104451646,-25.1873884546157,-25.2155815670062
-23.8420930273275,-24.8592761880998,-26.3709164096327,-28.4750557153196,-31.6003797569343,-35.5754847371635,-36.0742388172427,-32.1080903749854,-29.2337837195867,-27.5080326911984,-26.5928108679262,-26.0904614588749,-25.9547033679478,-26.2746769367444,-26.9457408176236,-27.9176243809659,-29.0936470758451,-30.5161118289002,-32.0286092996211,-32.960130932135,-34.1650005593876,-33.8568700434657,-32.7619287115293,-32.1774263155234,-31.6120018830462,-31.7828041283549,-32.1868464357244,-33.6319746649716,-35.6214525261278,-39.0015401978618,-42.5179543910536,-41.3403197524015,-40.2195257912371,-38.2494361726773,-38.6726709544794,-39.8373466904737,-39.3372676876775,-40.4714440954856,-38.8141639382959,-37.3255011903146,-35.5839821272463,-33.2325718283526,-31.4919821080951,-29.7235109957742,-28.0452309353091,-26.8681279072286,-26.8436816425122,-26.8709425607597,-27.5319010349958,-29.2604937103867,-32.0918395659455,-36.4500852559915,-41.048267659047,-38.8129302733243,-35.3981225041979,-33.2525118797342,-32.5444272012788,-32.4153942238149,-32.6849502271243,-33.7927161162002,-34.219434239792,-33.7913101481305,-33.3573643461432,-33.076548019954,-32.1261419104725,-31.3676032113376,-31.0738848676749,-29.8200095256804,-28.7100087568684,-28.4716551707088,-28.455159682213,-28.7173793399487,-29.7995020213939,-31.0290159228185,-32.9298190207057,-35.8950777996423,-39.9261892250077,-39.7990984192915,-37.7806322074432,-34.38053183246,-31.8859935297664,-29.7440095298778,-28.3811322311842,-27.5532702834788,-27.0202151369476,-27.464386325483,-28.1776626114033,-29.3111588992177,-31.628777704026,-33.8434072209934,-36.0774219019665,-36.6430635328776,-37.8427081156544,-39.0798493172997,-38.6466733428634,-40.6699486828183,-39.8728935768433,-38.7886028463079,-35.4291733923754,-32.7998247270191,-30.2229704173955,-28.6214337201596,-27.4342499817465,-26.6014327276372,-26.5440736340537,-25.8508521213677,-25.9945184384438,-26.4276273501722,-27.2560714136731,-28.2430498602648,-29.599313890188,-30.8235478003753,-32.9198740908396,-35.7468685598205,-36.1844380215489,-37.1359406394545,-35.7935709995563,-33.5075781715621,-31.5081108863878,-29.6277083032123,-27.8862189711203,-26.7386062907186,-25.8796137746017,-25.6009576371051,-25.0998903103482,-25.3571006444504,-25.6041620769659,-25.9334746520815,-25.890392302601,-26.280252974815,-26.0213402987618,-25.6544256623537,-25.3298147522738,-24.5569891935059,-24.167861495503,-23.9486263746224,-23.606848066741,-23.7474529381404
-25.8748504391387,-26.542757418617,-27.6811497274175,-29.8007276732916,-33.175148943849,-40.4333863623241,-42.6068155531918,-34.6421008592933,-30.0407215648705,-27.9166770433072,-26.7087704048871,-26.0386490196942,-25.9590328655114,-26.0786006649632,-26.745462844645,-27.7792784138183,-28.4866692691512,-29.8351732114935,-30.6296471656782,-31.0367750023909,-31.6118417664541,-31.32485980377,-30.8173884416568,-30.4622849916069,-30.2884434975305,-30.8285686573361,-30.79149087988,-31.559055327808,-32.4455484067332,-33.5800122942175,-34.9231287992882,-35.0596161550757,-35.7254437579983,-35.0124872609372,-34.6047516968101,-34.457940677154,-34.3773192326027,-34.4434424564961,-33.7528404650744,-32.986319788748,-31.8087401003491,-29.9466239567375,-28.754427414457,-27.4391449553555,-26.4292983540257,-25.8194949446804,-25.8169638876059,-25.9069460864298,-26.6666223983483,-27.9721956336319,-29.3996780514548,-30.848788935259,-32.2549605515604,-32.7482092266109,-32.4716501689274,-31.9651570226073,-32.5839077629955,-33.9786271196913,-35.8327152806067,-39.127737059329,-38.7669478733342,-36.0509707730201,-33.0916567946288,-31.5174490313565,-30.3406927291708,-29.0909410150603,-28.7505758766918,-28.1431403721941,-27.2563479034652,-27.3754188317524,-27.8914690412102,-28.6900736944655,-29.7472001142513,-31.2552762354955,-32.6781213046002,-34.8953317773645,-36.3191501922942,-36.2967364035235,-35.7438036881208,-33.4888596559983,-31.6265042136472,-29.9700929303208,-28.5711283947677,-27.6098695548266,-26.7202509715165,-26.7277766459182,-26.7157346914903,-27.199514904618,-28.6713225497442,-29.7807673110856,-31.2193447082661,-31.7016132881462,-32.9248078271184,-33.5300904530328,-33.5501649151347,-34.1269702485936,-33.6940858606741,-33.0825450105145,-31.7222420149493,-30.2683726783608,-28.5910496631317,-27.6792024465207,-27.0402759982592,-26.7334304081686,-26.8954737152605,-26.6131835236187,-26.8915981489795,-27.229972894697,-27.8669330391638,-28.7701960002336,-29.9901684236407,-30.9184090623319,-32.7150638952438,-36.0641675277045,-38.4426977132316,-41.7635937098571,-39.1500386223908,-35.3545451311527,-31.9674144744172,-29.7642055901513,-27.5659756801366,-26.0481887325952,-25.0641623905138,-24.448586716719,-23.9829941463739,-23.7719927810671,-23.8552939933622,-23.8505830315474,-23.8138444872837,-24.018464134993,-23.9015763891051,-23.6994370157056,-23.4356054685813,-22.9455060822848,-22.715179711559,-22.6410382973687,-22.5271534639904,-22.6455789329486
-28.4638285721556,-28.2691678053805,-28.4639807287149,-29.4571614708599,-30.7401973414736,-32.1137821056877,-32.577864024623,-31.0407554750936,-28.966416624706,-27.6199587357727,-26.5947501165484,-26.1201784652979,-26.2910033524476,-26.4378791533597,-27.1742827800467,-28.2710233114753,-28.7142201534026,-30.1064494477279,-30.4598152913299,-30.7859016406614,-30.8001824539201,-30.3915680875874,-29.9835738131063,-29.3964862569615,-29.237126111213,-29.6095963648155,-29.3208914151828,-29.6454329246336,-30.1345691647101,-30.4652195394842,-31.2070346016734,-31.2739599966162,-31.8471207142894,-31.7831738904993,-31.3197244086259,-31.0214773839685,-31.3030433931779,-30.7931034141203,-30.1943219978824,-29.7147477215511,-29.0507363357909,-27.8099085992704,-27.0097388233457,-26.0364376192333,-25.4350457773493,-25.1890498069801,-24.947049991694,-24.9618927396532,-25.5287065833071,-26.1129935982116,-26.6769501939932,-27.208721170992,-28.3486421267931,-28.9259580568944,-29.3042582709407,-29.8396232383447,-31.3411242806962,-33.7907010506385,-36.9941615716642,-44.7977582960414,-43.749966053531,-36.5100448584982,-32.1374856327546,-29.918104294675,-28.7584781535199,-27.4648945083542,-26.9985561212654,-26.8880150752037,-26.4700887103923,-26.8091362169826,-27.6913907966981,-28.918507149327,-29.8748052457919,-31.5952936866922,-32.8314559040913,-34.713866912287,-35.4352204152631,-36.2088583625229,-35.869805117104,-33.8008893264822,-31.8475873864207,-30.2568080500754,-28.7583799631766,-27.6035598372303,-26.5857541344889,-26.1103139724764,-25.6428293461068,-25.7245417235782,-26.4611278707528,-26.9276717244057,-27.7141230131395,-28.2367525275548,-29.1690768088388,-29.4508512505988,-29.8643510724497,-29.9414690572009,-29.8072884370839,-29.4047552196003,-28.8736839144894,-28.3666148292163,-27.7010985127343,-27.4149967089881,-27.3572901654988,-27.5420328970078,-27.712856559883,-28.0577180499804,-28.3733748468887,-28.5581278765792,-28.899491972131,-29.6002174577202,-30.6225020310829,-31.3882476506021,-32.7420785109909,-35.5615337419776,-39.5779948981018,-50.765155849595,-42.1825614348384,-36.2306457234146,-32.0364569964559,-29.3183035361212,-27.0495002723555,-25.3605526007701,-24.3843159704699,-23.6025958789935,-23.3362598591966,-22.8758310498654,-22.8830746743088,-22.7596599868147,-22.8567618367882,-22.9307496324075,-22.9677526419324,-22.8675785560307,-22.5813040130387,-22.2888049689269,-22.0518242171065,-21.9532518724778,-21.9758973069808,-22.0103040928885
