-22.1118684117721,-22.149018536247,-22.8271845139078,-23.8757075609021,-25.2287199100415,-26.7309779792005,-27.9367716185707,-28.6425823663891,-28.7954886137862,-28.2072215041381,-27.8281124128379,-28.0651583415329,-28.8442351308711,-29.5673545234698,-31.3650328086629,-33.903443393115,-38.0806362440336,-41.5380923494563,-38.0621225121399,-34.1843745706083,-31.1632425183913,-29.4795210377267,-27.9433562981508,-27.6869668644303,-27.8240171982493,-28.7551827200988,-30.1876574848258,-32.5256683335732,-36.5377574792037,-42.7611302727543,-45.4863711583109,-39.7963607362671,-35.0148960179509,-32.2005213705788,-29.9101008443031,-27.7381219114983,-26.2611733840578,-25.1803814171727,-24.5030119650405,-23.8944477933592,-23.6285318570442,-23.7573698819059,-23.7243069332351,-23.8715174296931,-23.9288480969169,-24.1859399147938,-24.685188761746,-25.0617615227166,-25.3461319772972,-25.8247418613486,-26.282193121566,-27.0061440443355,-27.9143374655952,-28.2937038366052,-28.197874848544,-28.1945078259332,-27.0501859797914,-25.5627694988071,-24.3186348810644,-22.8280299321393,-21.8639811780126,-20.7979937091369,-20.1103354778977,-19.8533992858955,-19.7991934548081,-19.9308899369145,-20.2730128554732,-20.8743410526563,-21.7976260355113,-22.9377722975146,-24.3733229454899,-25.8114986226209,-27.6620529621901,-29.601960199588,-31.9537759083404,-33.4723112709619,-34.3261908627156,-34.8389084210674,-35.8516668993663,-38.3674316514455,-40.8177926302031,-48.2037695965673,-56.3089021913397,-40.5843161074638,-36.4810059286956,-34.1002749827875,-32.4379727185822,-31.0361466847125,-30.0863234983021,-28.9343294830858,-27.9489632307217,-27.2106619403381,-26.7250943195611,-26.6693821328998,-26.6226100976884,-26.9583197956796,-27.669049801419,-28.6556214618974,-29.0936392569076,-29.513203838446,-29.6110649045665,-29.9695569611789,-30.7528430610855,-30.2368390498392,-31.1425619412121,-32.0011137690555,-32.9112275099739,-33.6134439932869,-34.6307768807973,-35.8168525256762,-36.6302804634785,-36.2116444584672,-35.0572533080132,-33.8840542054814,-32.4216390696608,-31.0880113209999,-30.265883581136,-29.2806882400674,-28.680564269673,-28.2510678935743,-28.1839154258617,-27.6945459750251,-27.9272490243934,-28.2733208097298,-28.2858089304209,-29.1756476258914,-30.4566823585214,-32.5571492592108,-35.1189180101133,-37.3249282757176,-35.2385378151889,-31.9849773350282,-29.1996152544506,-27.1191186780725,-25.756796872131,-24.5748338636342,-23.9592517635912,-23.6594690754978,-23.8501251883116,-24.165336660017,-24.8985882245254,-25.4460165716559,-26.5086669277338,-27.0665058769583,-27.6310366378045,-28.6674534585021,-28.7549856765314,-28.8809940114093
-21.0457754438983,-21.2282846313951,-21.7751310488252,-22.4472068726021,-23.5013355914034,-24.5240127781445,-25.272673015245,-26.0257365817212,-26.6986854186687,-27.0154226943645,-27.1709256895845,-27.6397902547251,-28.5517244635194,-29.4601864135733,-31.4400635034812,-34.1954426603451,-39.4009249609523,-48.0306939639319,-40.3016664845508,-34.5414568721561,-31.4586473933434,-29.2341647115619,-28.1059358834246,-27.799246432528,-28.4123724439869,-29.368054032296,-30.7714659640923,-33.3770814651197,-37.2599534636571,-42.2865155930462,-43.3791872196578,-40.3045313746218,-37.7868018566879,-35.5044765108245,-32.8071447262153,-29.9988689883392,-28.0973745394709,-26.3346522438343,-25.1697555112885,-24.346510662756,-23.9795429588243,-24.1395331208201,-24.0295157565524,-24.1037130205921,-24.1885432349083,-24.5147636596133,-24.8665485111648,-25.2674078367633,-25.333470420671,-25.9187306931166,-26.1592006570107,-26.9896314231543,-27.7531265549037,-28.3476628553164,-28.3485902364452,-28.4681951835544,-27.7095176613197,-26.1928931764119,-24.8882064980131,-23.3744265259896,-22.3550995748713,-21.4390980462124,-20.6857425920372,-20.417569813517,-20.393431482622,-20.6182135927362,-21.0094735906371,-21.737276620082,-22.5317972420889,-23.4937460185709,-24.6272290198797,-26.0130473707875,-27.0097995949312,-28.4758733649574,-29.7113046402217,-30.4927195333284,-31.6116107971562,-32.5837819187223,-33.3659625660261,-35.510809007367,-37.2060081679814,-39.8968214658061,-40.6518891139317,-37.1039325973526,-34.2370426469324,-31.6911010543107,-29.9372162260801,-28.4925431218017,-27.4157890006343,-26.2658669039223,-25.5088047941592,-25.4147734537733,-25.0151028437335,-25.2083909725265,-25.1774295004688,-25.5234001905981,-26.1786121596318,-27.135045747982,-27.5049635730036,-28.1367866647611,-28.5994704603592,-29.3870698976299,-30.329230406085,-30.0237702901667,-31.2324770837054,-32.0502658362382,-32.5897841895142,-33.4731470495794,-34.0749968997818,-34.9594262378136,-35.2355057092542,-34.4738614293531,-33.8961714865026,-33.177707400957,-32.2651827831555,-31.4117859187775,-30.8229052375084,-29.9777188322003,-29.7377993391017,-29.5899629474131,-29.7042870784195,-29.3740888382715,-29.1692566897439,-29.6282644882357,-29.37535147256,-30.0360579706967,-31.1731565820059,-33.4088154398595,-38.557553003197,-50.1022350073031,-41.8601555216665,-33.9135793219224,-29.7872239541726,-27.1357086802842,-25.8177611356907,-24.5902530839498,-24.1387974921086,-24.2257411025539,-24.6032463495289,-25.1976678008799,-26.2810671895696,-27.0984089063912,-28.3608302451531,-28.2729837856975,-28.2461514850057,-28.2054545591558,-27.7032372044432,-27.7160356996359
-20.2432842994824,-20.5675295490717,-21.0204319509051,-21.5648316158362,-22.5247600206194,-23.5226969349034,-24.2930365127416,-25.1114390852274,-25.878185108171,-26.6208138822306,-27.0798409659922,-27.5719229756681,-28.3473669067192,-29.2945624275263,-30.8292200879548,-32.6141163085582,-34.3738479767886,-35.8129707992796,-34.8360695617068,-32.6844541473952,-30.7695205491374,-28.8416528433959,-28.3972361962179,-27.9730625146204,-28.64538160969,-29.1767324070782,-30.0336009157897,-31.8341853801781,-34.0434017276338,-36.3279104886225,-37.2589326206816,-39.1624308302806,-42.1891247639563,-40.4185199825894,-35.9406066136968,-31.9588974740666,-29.4646009522782,-27.1828740654226,-25.670550915681,-24.9242821359398,-24.6625532068793,-24.9257702721287,-25.0980556227317,-25.3846116319057,-25.727723633666,-26.0932052461588,-26.0672600719473,-26.1986147659674,-25.9494237337857,-26.3707337165999,-26.451737808416,-27.2707181163325,-28.1419915886747,-29.5323116247176,-30.4605437462034,-30.9898888060049,-30.3821065975716,-28.1608484846575,-26.1657310338185,-24.3221309701212,-23.0601947716165,-22.2674670391056,-21.5336354313477,-21.288778890441,-21.3701410154757,-21.80460405395,-22.3708364546367,-23.2834185080548,-23.9897326537934,-24.8392517745263,-25.6060544930414,-26.8335477331527,-27.1712539035128,-28.2521732757113,-28.7560372890842,-29.1341098422061,-30.1777641658035,-31.1072157360082,-31.3662695035515,-32.458286927218,-32.8862176342138,-33.4989740719816,-33.8755082706241,-32.1522510906639,-30.6514782731925,-28.9335551826308,-27.5314334064297,-26.2633692322679,-25.2574805834623,-24.3372782737072,-23.7914486634543,-23.9832491646744,-23.7847956036539,-24.1322180556497,-24.3258007095152,-24.8335342906754,-25.5894205818076,-26.571346861857,-27.1296547387313,-27.9621497188486,-28.7693693232732,-29.6506246681578,-30.3788980763644,-30.5834239689146,-31.676229735221,-32.3742555738625,-32.8156182137824,-34.0934106705751,-34.8400951792515,-35.6455140070574,-35.6152935665128,-34.5733201137951,-34.0019727412811,-33.1729249201888,-32.4622573410258,-32.0367493440838,-31.6080140694445,-31.2295202730381,-31.5703255786219,-31.996587771392,-32.2711964088363,-32.2869378746228,-31.2755675614269,-31.2997158944174,-30.7803963897149,-30.8495690103991,-31.3978430227294,-32.7883143470357,-35.6348920206182,-36.8517643453646,-35.5705269885551,-32.1631081405604,-29.212066699231,-26.8890944104923,-25.75028143352,-24.6991964986742,-24.4325481712391,-24.8589240367769,-25.4090670568273,-26.51794370767,-28.2324357055966,-30.1620071713353,-32.17808356099,-31.4092685468955,-30.3200796512887,-28.7592211977705,-27.6634388029838,-27.3271297863557
-19.8647663350608,-20.2870770644895,-20.7195733807616,-21.295591251907,-22.2766652669859,-23.424479995439,-24.5105213941379,-25.5421397380913,-26.3627335459538,-27.2831369421992,-27.8087506994463,-28.056777083617,-28.3536269670839,-28.9838938600402,-29.7435669129704,-30.647748395327,-30.9469724585128,-31.6265142510739,-31.348509073474,-30.9814886293423,-30.1615356280071,-28.9891649779836,-29.0205024067976,-28.4501791591826,-28.6867317427533,-28.5949938108868,-28.9087093031967,-29.8448587659226,-31.1986262209963,-32.7578300012057,-34.3542971948499,-37.9040865009056,-46.174384378425,-43.6702195479364,-35.9964695492773,-31.6331352559961,-29.1649045889639,-27.2251840379231,-25.9052206397198,-25.5278636053862,-25.5794798561863,-26.0087642794488,-26.8857878814958,-27.8189294744056,-28.8300309070045,-29.2125296993453,-28.4977685243072,-27.9423135107655,-27.2420711884433,-27.165700202595,-27.1119626121442,-27.6988775731541,-28.7667926991524,-31.16502381463,-34.4168761676489,-38.0405865499361,-36.1345303237855,-31.0281063670831,-27.6624839421347,-25.3039521336495,-23.7769592108804,-23.0735638674721,-22.5663763377043,-22.4454426625752,-22.7353984779221,-23.5070803568984,-24.4253604163998,-25.626018339191,-26.3722366628727,-27.2615107600702,-27.5641169320846,-28.3590249831406,-28.2756551795396,-28.8344918130507,-28.9120842743888,-29.078361177006,-29.7948113286001,-30.4029320215401,-30.2875265089208,-30.4191053414761,-30.1520999180704,-30.0800897360308,-30.1175895612592,-28.8414139637372,-27.6624879446752,-26.5147293566545,-25.4266344004875,-24.3906773722903,-23.5818977009041,-23.0243957817437,-22.7212572575734,-22.9607148781142,-23.0658308072378,-23.5495244403989,-24.1124042652048,-24.8968882008645,-25.8998097088699,-26.9474085761875,-27.8921873447786,-28.9369298883701,-30.0536047940907,-30.7270103160693,-31.0112512898233,-31.8817427204167,-32.5350607245721,-33.1445180976372,-33.8441284658357,-35.5342976802589,-36.9271150098676,-37.8433305567049,-37.6092023396192,-36.4491870170848,-35.4002327765563,-34.0680288645755,-33.0622117022875,-32.791527053115,-32.4786575661471,-32.8811079786416,-34.1162752146115,-35.721183062786,-36.7287388953519,-37.4009106354075,-34.7363780783946,-33.2013867056264,-32.2901766736985,-31.5308474015593,-31.2778086605894,-31.6655946327972,-32.0416035218641,-32.054063092392,-31.0490090596506,-29.7400066073757,-28.207224234731,-26.6323115031608,-25.6954955666326,-24.9508566789056,-24.7910116701963,-25.3068230874682,-25.9477212454368,-27.5002275691251,-30.0311306141714,-34.2961343268042,-42.1935639988293,-37.867184044016,-33.0551452462188,-29.4534564222483,-27.9109481497854,-27.2073708976835
-20.0140077817879,-20.4457227127268,-20.9129931974893,-21.5767142418438,-22.6449439434666,-23.9825165272772,-25.6284908733142,-27.2165401396891,-28.4059144354363,-29.4492661898027,-29.7246132708758,-29.2792999555517,-28.6888903790898,-28.6559691742906,-28.660273213782,-29.0690353767857,-29.0550285504314,-29.666642638265,-29.8515702262644,-30.4354675243304,-30.5315213294246,-30.2612538972215,-30.3046348445633,-29.5164882420584,-28.8878497062089,-28.2081269827574,-28.072481598884,-28.2641828308922,-28.9581785182388,-29.8604729583874,-31.3139403217001,-33.4764975598269,-34.8905067578066,-34.2161356085509,-31.8012054299224,-29.3402816880335,-27.730557596569,-26.6557456250953,-26.0190812715757,-26.141581881343,-26.6619458778307,-27.3428960915575,-29.3012784076808,-31.5693990628564,-34.3291601210534,-34.7951919494767,-32.5554015442524,-30.5441109313845,-29.1666426717657,-28.2698974491665,-28.0466027691475,-28.1794882558748,-29.1793588824234,-31.4501543497502,-34.9260045158908,-42.322150201355,-37.3525250009174,-31.5609600132529,-28.1430144779178,-25.828230262026,-24.3282162981139,-23.760747284926,-23.7045386666807,-23.8413821566774,-24.4415173368663,-25.6470348702093,-27.1786883240646,-28.9691101483053,-30.1324246030322,-31.2969875077635,-30.8536926372015,-30.6510346443176,-30.2999410746215,-30.1074499666812,-30.0735359519972,-30.2618781184756,-30.5092053624512,-30.6284346600993,-30.3059197146993,-29.5769812129476,-28.8835674618221,-28.2676961558498,-27.764371019485,-26.7342491243782,-25.6074542437928,-24.7311596642088,-23.8403245156803,-23.0324984639394,-22.4466572062033,-22.2434974593001,-22.1942654891153,-22.3769084681408,-22.8345195599954,-23.4966910335286,-24.5003918689518,-25.6581491148084,-27.0910198304013,-28.3290038432368,-29.8862040529297,-31.2187809682173,-32.4616163461539,-32.6323443371497,-32.340100265768,-33.7753686119386,-33.8860508734708,-34.5401215169389,-35.8048030293633,-37.7229568583279,-40.122455447166,-41.8041666193119,-41.8297012205774,-40.5411542310993,-38.0334632638828,-35.8170273361376,-33.9999906414012,-33.4814910744839,-33.2497329803063,-34.4090888993479,-36.3522977349061,-39.4157876924768,-46.2475856599022,-49.040531770469,-39.0288739336042,-34.8104151289415,-33.3077964703499,-31.8670835611409,-31.0529151212667,-30.7976654556127,-30.1016020715116,-30.1281608506542,-29.2787728262873,-28.6914231276274,-27.8188633952239,-26.7916965996628,-25.9386180963938,-25.4443324633071,-25.2156942975014,-25.4637493186795,-26.0297977405172,-27.3473632439076,-29.659962678612,-32.5435118940822,-37.7555622063424,-35.9178188878452,-32.1516211572667,-28.9623151236579,-27.7532219701154,-27.0069770592467
-20.7715660183441,-21.1003048844871,-21.6038451803099,-22.3053194833105,-23.4476812093147,-24.8749816840991,-27.1340853058876,-29.84359564573,-32.6883400433174,-34.5217108152511,-33.5795675791211,-31.202321144505,-29.259671661062,-28.3494548280422,-27.7525184644422,-27.8658925883454,-28.0234340268038,-28.7620363908001,-29.6471505768347,-31.1087563512106,-32.3985362146663,-33.4741099682852,-32.8047229364843,-31.3775180760433,-29.4211386814133,-28.1975635706192,-27.5733015736753,-27.101528114727,-27.1563115210741,-27.4500974873519,-28.284267519318,-29.1989952658383,-29.3925182220389,-29.0474711313305,-28.1502875881563,-27.1560227406443,-26.3762886563802,-26.0588986500337,-26.2005546907981,-26.7825192675696,-27.8162909036653,-28.9081228953778,-31.9040729202453,-35.9694418969938,-43.9835580275059,-47.4416006561857,-38.2103286926122,-33.5712253311268,-31.4288051666786,-29.5793430649183,-29.1189371396981,-28.6980363781006,-29.1769295209958,-30.0120699533651,-31.0928324803043,-32.0649601639838,-31.1505764882363,-29.0735768044954,-27.2483597259557,-25.8332590506617,-24.755142725506,-24.4418012123245,-24.8948840228781,-25.3978432764379,-26.3443234595278,-27.9010476033567,-30.2641066485537,-33.3911983704854,-36.3384443019604,-38.5970221505261,-36.1194432701803,-33.610847465355,-32.9968362031771,-31.913460172953,-32.0904398511925,-32.7234795004118,-32.5786825343117,-32.1601179606032,-31.5910175069157,-29.9338550714248,-28.79858738832,-27.5123775633326,-26.3269984989265,-25.4652922858649,-24.3735390347542,-23.6165224020475,-22.8749635819098,-22.2939291585836,-21.9128639997773,-21.9620871213241,-22.12659366943,-22.251977342674,-23.0242617022535,-23.8993697956588,-25.3199754831226,-26.9366734881076,-29.0368712874832,-30.8554274431825,-33.4810949113227,-35.3712940468875,-36.050805439188,-35.3203135234099,-34.4365615151507,-36.0089261291749,-35.8662940724365,-36.7861504701757,-38.6715295082282,-40.3719698583525,-42.9188425839618,-47.4385071050819,-52.8025715254658,-46.3476722925099,-40.7492619182331,-37.7383080281994,-35.0201849560669,-33.9737570158743,-33.7741890439414,-34.9854828689836,-36.1041186251317,-37.9795982598743,-42.04536038353,-41.7429680307437,-37.3581230908148,-34.8060149720518,-33.1061183169547,-31.6212486763136,-30.7910438229783,-30.3196198211998,-29.4789657510846,-29.7815833857438,-29.3163880913524,-29.1430406083884,-28.5132154617596,-27.7078074854776,-26.7433811274273,-26.2722203140496,-25.7538838748455,-25.4627028867711,-25.7807954500214,-26.3500647153701,-27.5206125564881,-28.2746477842285,-29.9076103320608,-29.6302943031703,-28.698290106187,-27.4056460719604,-27.034674724046,-26.6316186360537
-22.2201420702136,-22.3565713776928,-22.8265350314782,-23.4310441002373,-24.4604322791586,-25.7013339290719,-28.0467140806693,-31.5327893661052,-37.4908938726197,-65.1964138543403,-38.6351968978999,-32.4947835659018,-29.4997681993275,-27.8794946120658,-27.0017497618375,-26.9470365407903,-27.410226243968,-28.2762383120426,-29.9638231082824,-32.4331919403517,-35.9333144909793,-41.7910719331074,-37.4939883241233,-33.5155039613708,-29.9936112885673,-28.285583591452,-27.1701065815073,-26.2312962966416,-25.7796129165468,-25.665800213542,-25.971380270527,-26.3025415458644,-26.2918006289021,-26.1278379331658,-25.7971074772657,-25.6891159236037,-25.5172116379435,-25.7497172164991,-26.5011701814311,-27.4204511717646,-28.8486087145439,-30.5712925042617,-33.6039751763867,-37.1144579324129,-41.259734032171,-43.2812650342284,-39.3573099515871,-35.3113462940854,-33.309511546295,-30.8901481811141,-30.1350038632869,-29.2545532112416,-29.0116736105313,-28.610029856385,-28.684327790038,-28.3451985395444,-27.9717933655731,-27.0701831916097,-26.1848733041273,-25.7395717987156,-25.2824654491478,-25.3046029268888,-26.1057692971774,-27.0211073620394,-28.2395709811896,-29.7625742433569,-32.5075797866462,-36.8663440540329,-42.7470230747256,-56.982288153036,-42.5945886902865,-36.3207075470487,-35.4936305337868,-33.9020172739114,-34.5046901414334,-36.3397480836241,-36.7548833279685,-36.010775175117,-34.4076372428884,-31.352090874585,-29.3954557715693,-27.3762485957046,-25.5800471479777,-24.8136192954649,-23.8196860968053,-23.1345083644857,-22.5619059333955,-22.2243137574901,-22.0346902624913,-22.2045330728298,-22.4906000288681,-22.6134180646444,-23.544947344823,-24.5481808753716,-26.1980601533782,-28.2589757229732,-31.0725519457572,-34.3288719857671,-39.6369481965466,-43.8491663589,-40.7542820457154,-38.2832577816637,-37.1870547160465,-38.2851860407337,-38.7584144516088,-40.3225644364511,-42.3151586992829,-43.0271881094826,-43.292465485666,-47.5962026855819,-48.8411981324476,-43.5297335824898,-40.4261464136655,-38.1209151171741,-35.7221271518711,-34.2814226825916,-34.0624729614421,-34.5151920262456,-34.402968665604,-35.1354900438756,-35.6004591109042,-35.8200625429116,-33.6713637204839,-33.2247016896376,-32.0142116988759,-30.9754861402807,-30.5114967265836,-30.192065940175,-29.8942189983584,-30.5933635224908,-30.9182290946403,-31.2048079996718,-30.6417172837766,-29.6768192479792,-28.2885319290245,-27.4517313939693,-26.4381167250462,-25.5281480748285,-25.4741085411242,-25.3677160040469,-25.5985210836239,-25.6773349613787,-26.2816340855965,-26.2954333073946,-26.1136392282237,-25.9089094676325,-26.1070229507328,-26.1855073845736
-24.4697064050913,-24.4279718055027,-24.7402205441018,-25.0742255659514,-25.5855970236923,-26.2804729227707,-27.8448919969703,-30.1588017190915,-32.5982026525729,-34.7578241772296,-33.7082407331551,-30.9402059091298,-28.7703809311128,-27.1627329129355,-26.4396258354083,-26.3401353961269,-27.0011607775009,-27.8473978793455,-29.7545672976243,-32.4105126167488,-36.5254402556234,-43.0495089453708,-39.4871123408248,-33.2682783178299,-29.8060141477315,-27.9786825559039,-26.6567543690725,-25.5961948934784,-24.8927380337185,-24.5938164345125,-24.5669376110342,-24.6096931636475,-24.5974401832594,-24.5537647795746,-24.5057253036012,-24.8897877440054,-25.1513119796042,-25.758073693462,-26.8653910487229,-28.0122525974746,-29.5944457094996,-31.9216024623566,-34.0120263901174,-36.0243130126243,-38.1493335644317,-38.7564447721708,-37.1640577496747,-35.3003119404252,-34.2999148759775,-32.0330439153841,-30.9199539405399,-29.8224283391652,-29.0086446004788,-27.9868684468825,-27.7003784049833,-26.8840043208076,-26.6236195718351,-26.2111858699665,-25.7302047733383,-25.9091621404773,-26.0857401070507,-26.4254105290452,-27.3291665539961,-28.6470493605923,-30.0551217660472,-31.2567839955747,-33.4800754578015,-36.3505060708466,-38.0153002134343,-40.6612898652788,-40.0243555172111,-36.9116456603345,-36.3272624067537,-35.33212034828,-36.1766384316028,-38.987172466376,-44.3196652008186,-47.7932130694911,-37.8696639029007,-32.8385117976776,-29.6629860541082,-27.3803684692545,-25.3738918602012,-24.634426801893,-23.8266358527965,-23.2425759860052,-22.9062276655435,-22.8523260750334,-22.8799688863821,-23.0657390475327,-23.3549774833075,-23.5247616485795,-24.3334061285683,-25.191651632989,-26.6966154532301,-28.8633862810855,-31.574746230535,-35.5540197466537,-42.2869772306619,-48.1283033932806,-43.1891268157752,-39.9196618889468,-39.7746556534834,-40.3628084691776,-42.9334253127938,-46.6152843890414,-47.6872110307719,-45.3260575084668,-42.6934071921135,-43.481874341953,-41.4175571379292,-39.9404782774644,-38.6468456566239,-37.0510130432076,-35.9592353639236,-34.5623493278669,-34.2380661646171,-33.75463560704,-33.142812953707,-33.4434258531164,-32.7593893616674,-33.1203198045807,-31.7375747969727,-31.6696294668885,-31.0198833419105,-30.4674440767417,-30.3622003118919,-30.3856894766163,-31.0603465069008,-32.2279973364267,-34.0578971598353,-35.4997058897389,-35.0918768551215,-33.0383114185184,-30.5027069674079,-28.7826249245486,-27.1950458302496,-25.8109380253054,-25.331870802211,-24.8203506989892,-24.4824828991293,-24.4226903006811,-24.4246900496877,-24.550467740397,-24.5987601335139,-24.9119418347377,-25.2789912794943,-25.7918779003182
-27.664059150863,-27.771747747221,-27.8167993388198,-27.6068203608338,-27.0217600560747,-26.8481571556461,-27.2116236209218,-28.0295782027176,-28.5322966239902,-29.0926080741103,-28.9638644645392,-28.3566464355836,-27.4822978898946,-26.5119352638721,-26.2328587914653,-26.1901832420901,-26.8456222552458,-27.5107017488289,-28.7996929476417,-30.3955081694561,-32.146840527087,-33.3017007818086,-33.0680835830629,-30.5234281663232,-28.621320108738,-27.2269984208737,-26.1256812225089,-25.2769372841755,-24.6030581705389,-24.2852635184192,-24.0629049921572,-23.9243947964792,-23.9202867083593,-23.9239094949244,-24.0305563755373,-24.5855770376815,-25.1655527234453,-26.0013618220258,-27.2740013843927,-28.6354824595863,-30.2423607842325,-32.6849021750726,-34.3254052150025,-36.1412060615997,-38.3806813653895,-38.4859665560632,-37.1081755363101,-35.6722572257781,-35.0525004844547,-33.1134260541959,-31.5241095832476,-30.3915765572343,-29.2641308601798,-28.1170571059987,-27.6531464992905,-26.7834740889171,-26.5080435775259,-26.3705197182014,-26.0933509900007,-26.5007917642744,-27.1596058932223,-27.7057349099733,-28.5640689116752,-30.2137855886194,-31.9327311731061,-33.1796930947068,-34.8362306395952,-35.9663170557324,-36.212142981483,-37.4369167566562,-36.8616827059289,-35.8457615687419,-35.4539399855367,-35.4461499737033,-35.9736539066571,-37.0953770832003,-39.6752434136596,-40.4424075883397,-36.0864437095208,-32.2435558427946,-28.9619611807834,-27.2133258089919,-25.5725055138808,-24.8224297729181,-24.2860742805762,-23.895140012707,-23.9009367349047,-24.2114439130788,-24.5643517296589,-24.7457531985567,-24.924622506794,-25.1188716320388,-25.4161411200573,-25.7859504630953,-26.7687332806669,-28.4955729567428,-30.2586318118504,-32.64190821496,-35.8627826883961,-38.0875413573981,-38.9361739047952,-38.9488313400596,-40.0199371210844,-41.4564028127614,-45.1319764011639,-53.7124014171993,-54.9995335377816,-45.4726579784648,-41.8262283090841,-40.6424334118803,-38.760285183782,-38.7114910072086,-37.9272417018316,-36.4295955123546,-36.1242656144897,-35.0232530703747,-34.402791155028,-33.2481087661045,-32.6509824096084,-32.6761792611212,-31.6334717622991,-31.8861753305403,-31.2482339421982,-30.9697024312173,-30.7287439733848,-30.5576384188243,-30.5958356715367,-30.899075130636,-32.4249438385381,-33.7936578149677,-37.453148236943,-43.3553237572706,-46.0633500894348,-37.1364900809575,-32.3556465884526,-29.7102121892489,-27.827878811869,-26.3543426828972,-25.5118825829252,-24.833856932944,-24.2299285334061,-24.183529337954,-23.7549881136989,-23.8620088976201,-23.9406574295281,-24.4004828642282,-24.6964092150755,-25.5020461924046
-31.6463288696251,-33.5762852116601,-33.6016260756148,-31.591213268029,-29.0108661807319,-27.5974652116598,-26.6736452816766,-26.4140916146764,-26.2662746246984,-26.3271627016955,-26.3398382640963,-26.5103925085719,-26.5150246513973,-26.3897727643973,-26.6382943306545,-26.7359666497032,-27.2024901824951,-27.5778370349162,-27.9512114345793,-28.4399287716425,-28.9366565954519,-29.238260723871,-28.8645140062767,-28.006761827321,-27.2470707806289,-26.5157494086443,-25.8885729321262,-25.470059240654,-25.0669793815084,-24.8315027608355,-24.47238295886,-24.1597756066154,-24.0703551588495,-24.003447596084,-24.1398679900751,-24.5948741518235,-25.4068794491242,-26.3862151664341,-27.8129035046705,-29.5060459459052,-31.3139046437034,-33.5354376822291,-35.5805959113042,-37.8185082882436,-40.3892476298789,-40.3672283061518,-39.5241912393667,-37.7862975486207,-36.5709913218612,-34.4173877233934,-32.2081718399779,-30.9855412012026,-29.6681168671837,-28.7633531179358,-28.2153011614208,-27.6926401169057,-27.4181171894687,-27.4802763115224,-27.3724645987108,-27.6305549891856,-28.3891271953797,-28.9726017298244,-29.733622927787,-31.4621820202773,-33.760727998053,-36.1685940623,-38.480663949177,-38.2514161761125,-37.5441550129332,-36.6510963685399,-35.2957546396676,-34.5097801384675,-33.9768523225769,-34.3757164088534,-34.3943368358634,-34.1896681152279,-34.3053261059655,-33.5787607177112,-32.4581563868647,-30.3444623020095,-28.0522140002957,-26.9766535323916,-26.0338593183639,-25.287102235784,-25.0788614315633,-25.017275954857,-25.5045199764894,-26.3413148697975,-27.3041561782405,-27.6534385625282,-27.607990819366,-27.6162334532453,-26.9060554737369,-26.5582158361148,-26.7913849522198,-27.7455834099357,-28.6387838854168,-29.8089210266851,-31.7746242312426,-33.5246044911324,-34.5619325375623,-36.1344976136842,-37.4137089495238,-39.4421366729665,-40.4114275053503,-42.976340089352,-43.4141244850726,-42.0668130464037,-40.3764260150807,-38.8921447245295,-38.2780710425135,-39.2898323055937,-38.8004181983711,-37.2340675078655,-36.797958317758,-35.8088783658948,-34.6184111034518,-33.1629170290934,-32.7553829607716,-32.4850930319713,-31.6171234335947,-31.6182733660304,-31.8811152906384,-31.3875423926452,-31.4555594592802,-31.561166742386,-31.474028324314,-31.7601439321556,-33.2216376616645,-33.8724826404442,-36.408877172661,-39.5833563113877,-39.8605908766805,-36.0588789140592,-32.0708938066343,-29.7757571569461,-28.2091031063733,-27.1506119039188,-26.1604468135429,-25.5112713679926,-24.8852377014563,-24.8224704830312,-24.0994943675088,-24.0262437120069,-23.9874438662854,-24.2832682529926,-24.4374785376034,-25.3177151166251
