-27.0726766000739,-25.8928339134091,-24.9241278851428,-24.8332056687403,-24.6851143585251,-25.0783838619366,-25.1590577043421,-26.0650073782923,-26.1604697844058,-26.4886400474106,-26.4411307692897,-26.0916410673375,-25.8474330550614,-25.6150862175361,-25.6825626782037,-25.780232922935,-26.410710011418,-27.0143380615503,-28.0723143528017,-29.146044375419,-30.7002952380837,-32.1332460336878,-33.9802687523607,-35.2763217677644,-37.0718195085118,-37.9223278848437,-38.4331673159252,-38.9645496169979,-40.1768492692485,-40.0731760530198,-40.0385742504085,-37.7997846967657,-33.8684138600498,-30.2446869460474,-27.7145106045963,-24.962102309652,-23.2566808246679,-21.7686603252796,-21.0188070778975,-20.5225883784328,-20.298478101646,-20.7160268406176,-21.6956779048594,-23.2297350339418,-25.6870184883071,-29.8426891492278,-33.521896851275,-32.1185775880704,-28.2117665224652,-25.4321935565848,-23.5736608030857,-22.7996828683609,-22.1631713287773,-21.9739525207048,-22.3834811307171,-22.9647719401212,-23.8231467822061,-24.6872860499669,-26.015905605687,-27.2600973972381,-27.4976128504364,-27.8854372092638,-27.6968373877057,-27.3703195028506,-26.7126692573386,-26.4737766738828,-25.9726110055312,-26.3522194219672,-26.6628695468484,-27.3907288996602,-28.6976162266099,-29.5450611674954,-31.7348489463829,-33.7781734961555,-33.6962090022011,-33.5145903672955,-32.9391765671223,-31.5720761062744,-29.6121231352675,-28.8675090718429,-27.9159117123308,-27.4804786122263,-27.2298004449894,-27.372203447375,-27.3285742197602,-27.954551442523,-27.8561586619884,-27.8762837197317,-28.1703690658208,-28.5432726392427,-30.3781098566299,-32.1544956287767,-34.6098249573529,-38.8030660500034,-41.3914600052166,-42.3234926608019,-41.1632797744268,-37.8438749159825,-33.7710930443444,-31.3280494863765,-29.2171033912254,-28.2183773310679,-28.1573635703929,-28.427902202752,-29.742440315388,-31.7565675559413,-36.0871650814859,-44.8036383024989,-43.4437917952527,-36.549872234974,-33.7687424411599,-31.6133089760653,-29.5674331393134,-27.3608058038622,-25.1630306029566,-23.9003921284715,-23.0899528937279,-22.379992918295,-22.0465673444397,-22.1649934007578,-22.6119525513414,-23.5350694676071,-24.3173564840107,-25.3789570067411,-26.5940128561377,-27.8498958290306,-29.2913367692655,-30.7053578347746,-32.0585548552363,-34.1483361761272,-35.0394925152947,-35.5557549783564,-36.4161254326363,-36.2641732269795,-36.2198697868441,-35.0897204696888,-33.6408595510788,-31.8866775423317,-31.041013852933,-29.8754648763577,-29.5884589782867
-28.8281308405952,-27.2343485281983,-26.3447128671457,-25.9938664381745,-25.9519985790326,-26.2659401032487,-26.7561001718501,-28.30258508853,-28.7714723470107,-29.3051147205609,-28.7834820309121,-27.3426527551661,-26.3714304879226,-25.5199447365883,-25.555429311408,-25.5528216210102,-26.2151155657622,-26.9921062137302,-28.5722348689115,-30.0856979610321,-32.0247504993527,-33.5666921952932,-35.3147426789039,-35.8921553813637,-36.530444890145,-36.5914912071884,-36.0494093688663,-36.7083946849245,-38.1116927957344,-40.3625441096888,-47.8546857084938,-44.7851456123847,-36.1512430255928,-30.8914002453241,-28.1369085126312,-25.2896314553218,-23.7340210767928,-22.4510451876073,-21.7616996576943,-21.4155292580272,-21.33091100501,-21.8480610836063,-22.9666203403739,-24.5236371171693,-27.3597139272625,-31.9705559816991,-39.6495764581126,-34.7810001849816,-30.2553535524583,-27.051448337249,-25.1858776794875,-24.2338729094533,-23.7682455014415,-23.5446488208725,-23.5887423588282,-24.0238894181982,-24.6261031352269,-25.4299966033147,-26.4246281356838,-27.6963808731007,-28.282261950803,-28.9366149130547,-28.674851716181,-28.4484964751147,-27.5389504384394,-27.3495990302738,-26.8478261367087,-27.121735187514,-27.49429357017,-28.3092395084224,-29.9689235448633,-31.5788024567041,-34.7534159542579,-37.4011651510244,-35.8074682552574,-34.3528222178453,-32.6778957417736,-30.8991572871199,-29.3256496729726,-28.8177585486477,-28.4749542483348,-28.6973631108559,-29.5167287109998,-30.4253620434316,-31.2739399757781,-32.0732058104087,-32.0199758082389,-31.2054452102305,-30.4579501498528,-30.2866616509885,-31.0681481816261,-32.3447681486337,-34.4042011985687,-39.9101509409318,-48.3944854411788,-49.126548318859,-39.073675487198,-34.4380903710164,-31.4451074370363,-30.071670737674,-28.2815179354939,-27.5006759053004,-27.3183881945632,-27.5683097845128,-28.7278019229392,-30.2890568452609,-32.6301236658829,-34.8208470855229,-35.8857054513425,-36.1927760458419,-36.245694522405,-35.9222228145841,-33.4269288582301,-29.9616409864393,-26.6362537818712,-24.586162282921,-23.2641911882688,-22.1204866871095,-21.5225118160046,-21.3962409512038,-21.6720344968024,-22.283372554305,-23.0339986960928,-24.1907996595422,-25.7884045369254,-27.3037547806636,-29.4159563398387,-31.7638112378964,-34.0736507023845,-36.3993662036332,-36.2443396883843,-35.037763627915,-34.4225887742267,-33.4195337452421,-33.1919836454561,-32.5381455199901,-31.1913205331573,-30.3541651948089,-30.1738879988937,-30.0187013329617,-30.0672428243811
-30.2964210912012,-28.4311926604275,-27.8150742112927,-27.0765609517673,-27.1506456300019,-27.3509208779237,-28.647736723105,-30.9047127694422,-33.9595762248005,-36.0631088909032,-33.5059971702426,-29.6177669821346,-27.3672423104681,-25.7193719585962,-25.3805606220043,-25.2069126292935,-25.6992412603739,-26.6829839508854,-28.6739516278029,-31.1452163927754,-34.8640635021195,-38.755774585083,-40.2441811320881,-37.7082759650618,-35.3901201097951,-34.5567583482156,-33.5729898241652,-34.2119314200357,-35.7444883613323,-38.1937443543659,-41.6410347115171,-40.4209802587503,-34.4385725592619,-30.5886951632357,-27.9549859298367,-25.7871948004399,-24.4233800778156,-23.4350331445568,-22.6700545888664,-22.3956821128026,-22.4338000982241,-22.8556738451418,-23.7140527287633,-24.8032166716479,-26.5247924524074,-28.3944785464555,-30.182700565552,-29.4960065365466,-28.8255577218255,-27.517235150668,-26.5291262804297,-25.6614520322048,-25.6297147044109,-25.557762644025,-25.2835005618647,-25.6046073321512,-26.0162585797819,-26.8739784569789,-27.7034316102173,-29.1257976261462,-30.7740935962389,-32.2176210848078,-31.9297323995365,-30.944009119721,-29.1601277821174,-28.3062123335568,-27.6195465620604,-27.4415855833609,-27.867840162248,-28.8522992907681,-30.6331241894495,-33.3238247710671,-39.2088012990079,-48.2632912638444,-40.6196439621993,-35.7905089423799,-32.9081633710976,-30.8701223791704,-29.8280485669375,-29.2011418957812,-29.4350954416998,-30.1256982115521,-31.9492622063208,-33.8414815712066,-36.9867568772568,-39.417387154467,-39.5347504213983,-35.1552795725519,-32.6363264836929,-31.5733554438163,-30.7527823166461,-31.0827481754345,-32.4429549014889,-35.3010936033877,-37.5300979133194,-39.0385224340704,-34.8796213381568,-31.6984389145303,-29.447147996106,-28.0678786555805,-26.8117253625598,-26.2264923179581,-25.8747519693789,-26.1043738677482,-26.8860431990971,-27.9435815115642,-29.4184979001181,-30.9028758011443,-32.6891511298883,-36.3792077210371,-41.8198320219378,-49.0803472786059,-36.07487765336,-31.1306243433901,-27.2890941096027,-24.8105402615669,-23.2744584335957,-22.0031397856581,-21.344531474994,-21.0736116885337,-21.211360846348,-21.5021471040748,-22.229499989228,-23.4312801349809,-25.0774588603409,-26.8884882375891,-29.580815557719,-33.570382729803,-38.498094754168,-44.0121859166621,-39.1657803314431,-35.2181035108576,-32.9896476076686,-31.4905053315176,-30.6851484937098,-30.2219055571498,-29.3099077175272,-29.2279281703848,-29.6815880753886,-30.7337983687497,-31.4462723437277
-31.1973794119745,-29.4015264889499,-28.96712396875,-27.9939863512227,-28.1361054259686,-28.2852689446995,-30.2284676823957,-32.1831575828591,-38.0732412401491,-47.6542810523204,-37.3172307589549,-31.0797176478781,-27.9138852596841,-25.8206111436734,-24.9902957039672,-24.6273385336527,-24.7921657808009,-25.7703737012584,-27.4182078753754,-30.2403492507121,-34.3139266291275,-41.6709221664734,-41.0516687211357,-35.4209734027194,-32.454992243454,-31.6558916897792,-30.9736575967766,-31.5893079900418,-32.643712272064,-34.1522289447688,-34.6789946123192,-33.8206061382355,-31.5119207877321,-29.9116612898398,-27.9868417520745,-26.8127387407207,-25.5922339274015,-24.8035221998943,-23.8243212454655,-23.4434007992016,-23.5076322813742,-23.685407667155,-24.1068600308634,-24.8339432418781,-25.612037066995,-26.6260406502314,-27.4182859906907,-27.6260887755044,-27.8416127205182,-27.8686548880959,-27.8269684255674,-27.2616469780766,-27.7870760305676,-28.0624709401243,-27.6695488611844,-27.8868726017934,-28.0592775421886,-28.8028408588655,-29.4527313226591,-30.7525013877745,-34.12626402156,-38.5691277730186,-40.7242150059095,-35.0995526615204,-31.1986497309313,-29.1055600241826,-27.9646408437744,-27.2541096746328,-27.6204511065209,-28.6524880019051,-30.0954410809115,-32.5693513043643,-37.3307713211972,-42.3568821282472,-38.4770628828337,-34.7610015106491,-32.7551138951494,-31.4524255947319,-31.1779182502734,-30.3693811372211,-30.9976900421526,-31.7469651297641,-33.4006385565398,-35.1630494388877,-38.3059730606759,-47.0047387250063,-44.2466674663543,-36.4851011325284,-33.0725699576433,-31.659360359921,-29.9090401630434,-29.5948790877966,-30.1752907816922,-30.9704880531961,-31.4041941901633,-31.6455507637301,-30.4690732301055,-28.9591132910504,-27.5542710538665,-26.0748769528898,-25.3642173204154,-24.8866277809547,-24.4975116802741,-24.7362958864635,-25.2036378519479,-26.0028099813103,-27.1308174490841,-28.5004379361794,-30.1781813491941,-34.072273601308,-36.8746485540818,-37.4084196586396,-32.7625104258493,-29.3562427835297,-26.5951691729323,-24.5461316222648,-23.1449896003904,-22.0904811341831,-21.5003143280576,-21.1747530873739,-21.1747921327944,-21.2038322264747,-21.8528468786924,-22.9463968351024,-24.3088477668262,-26.1813693792713,-28.6858949807786,-32.3792146360133,-36.8464864144371,-43.0060315625701,-37.0189915786388,-33.6667785966593,-30.9623853004483,-29.6777356532595,-28.5325070299518,-28.208166264001,-27.8781572039654,-28.3871494525582,-29.3539870939146,-31.4211984861188,-33.5139996439058
-31.6103036453513,-30.1901787662479,-29.6126071451574,-28.7978936392182,-28.9574614190378,-29.2227506241823,-30.9863374672649,-31.6595884227105,-32.901688802115,-33.7906182637133,-32.6957445747218,-29.6945735503768,-27.2486362011204,-25.452703933476,-24.3075916972001,-23.8006363199118,-23.6327638954285,-24.3012641491738,-25.1508457950675,-27.1671271737911,-28.9067799139452,-30.9240227263283,-31.4645119486933,-29.9089388495777,-28.8138778847258,-28.4393521637289,-28.356596312011,-28.9310922688646,-29.3012962367001,-30.4810748448291,-30.9217245864186,-30.731813114728,-30.31155628492,-30.2739444965073,-29.2938108729558,-28.8662482362566,-27.4934250268193,-26.50776723783,-25.2031045769629,-24.4989954415774,-24.448824555801,-24.4020502484823,-24.5733661987514,-25.3228397456775,-25.8053409523655,-26.7394811088212,-27.1232956917551,-27.8767210164694,-28.1083728464229,-28.717279363077,-29.3352280893554,-29.3676322813145,-30.4558730818832,-31.3065396791145,-31.1784799129882,-31.1024327977486,-30.7574673630809,-30.8985535620006,-31.0811044847836,-31.5624174895278,-34.8507564763044,-38.5554925427121,-41.639508996987,-36.1950537296561,-31.7442582261819,-29.3352796920065,-27.7265545050214,-26.7719575284793,-26.8889317940387,-27.6283461901662,-28.4658842142007,-29.8836397371623,-31.9891077571799,-33.989949174949,-33.2269832091485,-32.6364885637502,-32.490530489408,-32.8002648194761,-33.6956381062868,-32.9544743033944,-33.5144290397309,-33.5209641500632,-33.5225110576024,-33.7624730385762,-34.2197856537932,-35.6660438588835,-34.8349448758884,-33.5165650737855,-31.1872920043709,-30.2662959632796,-28.7834687908008,-28.3219472497574,-28.3215191825854,-28.1552480374189,-28.1368330214918,-27.8639128569327,-27.4449742509197,-26.6225942217239,-25.8698568380442,-24.5768675245214,-24.2542334328636,-23.8495548931594,-23.5788002358196,-23.8042433163706,-24.0425948153189,-24.6699829612339,-25.5181393793437,-26.6466100815413,-27.8273114423907,-29.8657468608784,-30.3203874848499,-30.4622846633565,-29.0698615560686,-27.1400494412847,-25.5795410989724,-24.2972460336611,-23.1688028228081,-22.5269747982544,-22.0327537766609,-21.713508364073,-21.5586140728514,-21.4307932287994,-21.9093511779347,-22.6933384823272,-23.635850064525,-25.1905250305761,-26.8908508970005,-28.7518355651622,-30.827473161616,-32.7732828051557,-31.4677135457723,-30.2267330742196,-28.5249048887068,-27.8087946008597,-26.7799935098198,-26.5607991814425,-26.7274542115815,-27.5579844554455,-28.6830767081836,-30.9414422751432,-34.1170275997776
-31.7073769108306,-30.7769255294031,-29.8928005986837,-29.6220037943937,-29.8177637855104,-30.4202412718327,-31.3775124109055,-31.3182703305348,-30.4174395449559,-30.4664792730446,-29.7350054001665,-27.8043835847126,-26.0236251843306,-24.6597038415542,-23.4125570426416,-22.822325071717,-22.4366234989311,-22.6658405443461,-22.9180595146726,-24.0779073905703,-24.7281619382764,-25.5944650970632,-26.1850263590051,-25.7656487087364,-25.683153715112,-25.6000784570018,-25.9550820396061,-26.4628308643686,-26.5126156107087,-27.6827337184525,-28.6136852006645,-29.3066565132493,-30.7198993419832,-32.6305702526182,-33.2445428423026,-32.7592074895108,-30.1902882451071,-28.1973096546692,-26.5448444049494,-25.4138182577335,-25.1643871555654,-25.0874474731107,-25.3938530893398,-26.5100625861368,-27.3361096707496,-28.546186536813,-28.7118309644807,-29.6884215078144,-29.3931376427324,-29.9587657255504,-30.8700745093223,-32.1008114913911,-33.9188637847788,-36.1135464572618,-37.1821452469908,-35.4805948242789,-33.8145116748457,-32.6774535805695,-32.0928949450335,-31.5623616906125,-33.076506464271,-33.6189632967646,-33.1586021671733,-32.4235489205412,-30.2360757793315,-28.8255165248649,-27.1434125626161,-26.2303797042316,-25.9643268158421,-26.1814540645775,-26.5046703428839,-27.2812723925851,-28.2710570710108,-29.6361472478363,-30.0767299760103,-31.1087499595133,-32.5366010705427,-34.9150013155032,-38.5116862338349,-38.9894215492474,-37.5292545805704,-35.1415241083414,-32.9862271112243,-32.0249697548185,-31.4947094144165,-31.1682435866682,-30.7788557470517,-30.7013887752381,-29.2383911609935,-28.637610556835,-27.8395662727702,-27.4350375603321,-27.0881191741245,-26.5480632109101,-26.4253792361554,-25.9163157589474,-25.685231904962,-25.0708887518013,-24.6804344797758,-23.7988404408449,-23.6692580794724,-23.3479911954452,-23.2751553604985,-23.4228693365852,-23.4936903234005,-23.9391747801156,-24.495492797631,-25.2304655296511,-26.0209611517814,-26.789489337632,-26.9287453223859,-27.1079360994835,-26.7452041800564,-25.750184874525,-25.093590778285,-24.5186932091167,-23.708299853757,-23.502643923201,-23.0767359995953,-22.7636389203073,-22.4215569549377,-22.2282011137987,-22.420802390096,-22.7329567078975,-23.2863849672358,-24.3117776329334,-25.301269750371,-26.1147844809154,-27.3397626178858,-28.2932684806299,-27.908169340419,-27.3284964556512,-26.528437027296,-26.1695168526992,-25.506746576753,-25.333106891772,-25.7725836399083,-26.5399690252778,-27.418321283677,-29.1394682330741,-31.4604182680685
-31.6013274375448,-31.0663145838744,-30.0570091128302,-30.5128453941429,-30.8840903991646,-32.0377313640397,-32.3048881478342,-32.3691411439245,-30.6501665723066,-30.0898889756074,-28.7745894079461,-26.8035137616981,-25.0900708115101,-23.817844835956,-22.5281649685073,-21.8626091386658,-21.3714328478412,-21.214614213849,-21.1870374009019,-21.7180892702956,-21.9716564050022,-22.4152216913497,-22.9258520487006,-23.0140446529555,-23.3505270921798,-23.4486979257437,-23.9968216453645,-24.4480958823536,-24.5866478813505,-25.7173295803483,-27.0673647553811,-28.5389398111614,-31.4631239291045,-36.4798683712143,-47.3453245901567,-38.5219694268853,-32.3194368372404,-28.9923630112755,-27.2574354933487,-25.9685913775554,-25.5834726379542,-25.7435422044448,-26.5729976831412,-28.2868806982017,-30.3534237536196,-32.4939380331413,-32.7093476416315,-32.8850184864751,-31.334524979092,-31.1259028208207,-31.7164935222137,-34.0985413028892,-36.6810309239844,-43.1999308862955,-55.2243956765667,-39.1325418481648,-35.6504132738966,-33.2794087744716,-32.3249606760155,-31.4948738788374,-31.8200906307121,-31.5644175615069,-30.6226261312563,-30.2201844025026,-28.9469188687518,-28.051573001736,-26.6355031669379,-25.7328733155209,-25.081019818283,-24.7680143373781,-24.7469841383919,-25.2024056813466,-25.657110614063,-26.6355114522073,-27.7832311772924,-29.4785056472946,-31.870764485311,-35.4659852496848,-42.6831897219921,-46.1127139197775,-38.5586265162802,-34.7312108053904,-31.6074255129703,-30.4143666964991,-29.7363941354373,-28.8327170497032,-28.7723604016891,-29.0131930059533,-28.2734532481351,-27.7693831897075,-27.5247026452617,-27.1077373380149,-26.5381728058263,-25.9215796475979,-25.7518530621904,-25.1834097105667,-24.9476357128043,-24.4330785905174,-24.2083860185399,-23.8472019787038,-23.7488388890348,-23.533778531242,-23.6344895668978,-23.6276653793274,-23.5785714809926,-23.8016759328054,-24.0736034509513,-24.4047617829433,-24.9970352582512,-25.1227295786984,-25.358040820021,-25.5117971194607,-25.5997845906969,-25.3052473502436,-25.3696074334756,-25.4203517521225,-25.0618772665734,-25.2393701199809,-24.8763059312314,-24.4861074009196,-23.8914520386077,-23.6260318937911,-23.3898214241795,-23.1612253489104,-23.3842469477646,-23.8686933263111,-24.4311708380527,-24.8286687671358,-25.6424452575255,-26.0656732983305,-26.0820778824584,-25.6952415085284,-25.3942278607217,-25.0763327780373,-24.7586687757106,-24.5583403139459,-25.0074172704631,-25.4345351069695,-25.9799763844883,-27.1427728059534,-28.4677810195284
-31.4485281542467,-31.071757747829,-30.2903600643126,-31.2800114457174,-32.0264514848613,-33.7808202463891,-34.482825099747,-35.8350975827728,-33.6764879541372,-31.6828559241712,-29.0247191581075,-26.5759049972902,-24.6191125363088,-23.1961191832173,-21.8683167467735,-21.1031877351924,-20.5612827315517,-20.1543714277388,-20.0533389423161,-20.1408886502985,-20.2761848265755,-20.5258906081079,-20.932049570021,-21.3142383225609,-21.7915592294714,-22.0430424948198,-22.6402723841434,-23.0822311612298,-23.5558684398624,-24.5323223629701,-25.9708145022228,-27.6815142302926,-30.2434334895732,-33.365507903254,-35.7608135168646,-34.4044727674807,-30.8504781288691,-28.2338776572205,-26.8891347403684,-26.0134659639179,-25.6816504062317,-26.2434904101887,-27.6813743340023,-29.837165156068,-33.9862161772143,-40.03462455814,-42.0784222090748,-36.3094098983982,-33.0002766655191,-31.6751766869478,-31.4918207446689,-33.0146123974765,-34.4804577235165,-37.6549281745506,-37.919727085191,-36.4682023026267,-34.416560032906,-32.3603059509541,-31.8572144673646,-31.6448575394426,-31.521841973343,-31.4485888285466,-30.7083656446073,-30.0509036515463,-28.9140058181132,-27.6337603419835,-26.4537280118782,-25.2854582518051,-24.3534252794454,-23.6271088800968,-23.3802501809229,-23.5938221055006,-23.7631549397555,-24.3905615719408,-25.6579546258088,-27.1133037006382,-29.2067826131301,-31.6614478466902,-34.0078667141006,-33.5380626639138,-32.7186877425122,-31.5151923850153,-29.4972840360047,-28.8728004063048,-28.5321689801112,-27.7947785187322,-28.0929607137701,-28.457476303634,-28.4954683581672,-28.0466249778133,-28.0991860667159,-27.4888736126988,-26.6970772079451,-26.1341260826951,-25.8463659195667,-25.3643121472423,-25.0796822898994,-24.7364314669413,-24.598909300523,-24.7948182474926,-24.6278030419604,-24.5336241020949,-24.680421156715,-24.4510643493487,-24.3113144437071,-24.2699818569894,-24.287817942984,-24.3049103227909,-24.7781864501092,-24.6577659263812,-25.0686140442871,-25.1710859022963,-25.4810007261138,-25.7757471158253,-26.4000443096734,-27.0460910363551,-27.4740289100033,-28.0398712670548,-27.8631014890839,-27.190958807368,-26.1706376768312,-25.6001546256697,-24.7486372956871,-24.0155974159573,-23.9243678256463,-23.9667429816505,-24.3340259223676,-24.6956212540421,-25.2994932233804,-25.4367830533638,-25.7211161536987,-25.395827743985,-25.2508699636925,-24.7162212313493,-24.5451627991499,-24.2364858085954,-24.4577989320348,-24.5165276498484,-24.872814720662,-25.6432708667803,-26.4120341166707
-31.5147889713382,-31.0357648502438,-30.7212813195968,-31.6123957389872,-32.6255108211166,-34.41446159623,-37.7325042505928,-45.8082396542636,-40.1557383514715,-33.8033639131446,-29.4641274513832,-26.5355277308897,-24.3714246133053,-22.8383876979108,-21.5446805209437,-20.6913636845592,-20.1260137805516,-19.6185136264172,-19.5285536610913,-19.3226596843189,-19.441173456616,-19.5941995945008,-19.8919766979885,-20.4398343080257,-20.936251874816,-21.3536831447241,-21.9750944304541,-22.4845507174,-23.3891096949201,-24.1421404524838,-25.3323685171851,-26.7300043424117,-28.0294461324425,-28.9682069082154,-29.4299104287885,-29.4144153283019,-27.9586206893666,-26.6184711887962,-25.792243632642,-25.5854531533603,-25.4959133801399,-26.3578423267383,-27.8760112996116,-29.7292384290367,-33.2928640491691,-38.1923940998839,-38.6472495087429,-35.422600997815,-32.851678059203,-31.3924388178004,-30.7475066184259,-30.8901372158295,-31.228920096033,-32.1153909924978,-32.1655192946318,-32.5528887689295,-31.8295321720704,-30.8112236157118,-30.9773166405957,-31.8587991767716,-32.1305349303139,-33.0786361008065,-33.3417474892499,-32.063591245833,-30.3251491668954,-27.8223201408609,-26.5372396041767,-24.8930026942017,-23.8172750466035,-22.8481673057956,-22.452973629944,-22.4215481446421,-22.446934433603,-22.7623290382573,-23.7207881042285,-24.6512469267245,-25.9845924277393,-27.4806885624424,-28.4379591197718,-28.2458465733504,-28.2433599630973,-28.0945395015981,-27.4670429137641,-27.5358268731286,-27.7710575968494,-27.7602849367218,-28.5811633980858,-29.1527252728382,-30.1260941872478,-29.7661837321472,-29.7078428874662,-28.6316535237643,-27.5390785065192,-27.060181906338,-26.5656006476694,-26.2973261016643,-26.0131963386015,-25.9924335879508,-25.9746182726342,-26.7160018298788,-26.474079230436,-26.5044652981416,-26.4746148240883,-25.9700859901515,-25.7188358902107,-25.3732944016506,-25.1617436491439,-24.9822509205859,-25.300947655744,-25.2328941834623,-25.8085475279689,-25.919802892863,-26.3442857403348,-27.1550581167721,-28.1007602279856,-29.2887220301842,-31.0766729376533,-32.4097516568181,-33.0632837669655,-31.5056525613395,-29.4698640195815,-27.9321397615149,-26.2755609245231,-25.1840605332876,-24.7892921869594,-24.5544758390453,-24.9015656485339,-25.511245658291,-26.148379959301,-26.3275608278276,-26.8759431976833,-26.5487301451016,-26.170661352587,-25.1708835108985,-24.824610519677,-24.3183682018193,-24.1535620918634,-23.9905156994414,-24.3074004060317,-24.800361342948,-25.3217283311484
-32.144665476204,-31.3501430154949,-31.4196512412232,-31.5052920582461,-32.1953207313096,-33.2258857756169,-36.4795710301102,-39.325030662551,-35.8302114948002,-32.3479330450067,-28.7676027462688,-26.0602645372903,-24.0679437164322,-22.6880967948438,-21.5936922237407,-20.7391128648489,-20.1973904127481,-19.7216695070574,-19.635313771073,-19.2661918126144,-19.3654807298185,-19.4522995594567,-19.6395034249322,-20.2372603064732,-20.7196001307902,-21.3261594281927,-22.0351638481735,-22.7284516322501,-24.0647271947105,-24.6381407585689,-25.4062524247361,-26.2923000521263,-26.708870334112,-26.7510546807608,-26.7363905014823,-26.6020734739174,-25.7515694093863,-25.059323944027,-24.6133296956086,-24.8622844114417,-25.0947196771475,-25.9559381941237,-27.0121980395485,-28.3715243285654,-30.3913297018812,-32.6474429519152,-32.6965443366671,-32.6693159294683,-31.5933610524907,-30.7628111819341,-30.1173066449892,-29.4306818639052,-29.1649210717282,-28.9969267796596,-29.0259778076502,-29.5068666144137,-29.3441852794149,-29.2535280212133,-29.8785216175921,-31.6218434490399,-33.156670637741,-36.6964776816234,-41.5670849137161,-37.1294771692258,-32.5267666045619,-28.3106265292985,-26.5496784658241,-24.6256261074717,-23.5092152999965,-22.4896170171606,-22.0042228053699,-21.7361031819173,-21.6862914708241,-21.7466828198329,-22.2452537700864,-22.7540432641388,-23.4604859479423,-24.3934820232042,-24.901102237786,-25.1104596207936,-25.3103714023787,-25.5199847568196,-25.9090244952472,-26.4797865648715,-27.3023639755178,-28.4260864601866,-30.1778801116094,-31.4710128486344,-33.9387169843271,-33.5417388729676,-32.3142620756653,-30.3493277235352,-28.9244049317483,-28.5359772839779,-27.8711031182516,-27.9274587676609,-27.7669495397345,-28.2222705005475,-28.4699683282495,-29.6752223637908,-29.5392047408646,-29.7234148481351,-29.2150261934388,-28.3664216808187,-27.8486213100392,-27.1340942388752,-26.6664963146127,-26.3895117598276,-26.4724300450091,-26.7380819108023,-27.4528855448436,-27.7587162256975,-28.2456187839879,-29.4581763770178,-30.3562790309405,-31.7963253826889,-34.9759605557614,-38.517529852745,-45.4423530030398,-38.0989283758393,-33.1367474545765,-29.8996525062122,-27.5558975873486,-26.348682280148,-25.7632763381092,-25.4701488633241,-25.9222045474935,-26.9897507931878,-28.109968742131,-29.0374090287648,-30.0860695430705,-29.5626461551753,-28.1850416565928,-26.3839123704155,-25.4530386503199,-24.693970587705,-24.1222163518166,-23.9274869370147,-24.2823643498074,-24.5914824033903,-25.0964398923443
