-25.4269606521489,-25.8594959857266,-26.7247008969124,-27.7888253315929,-29.0249126862498,-29.9391666600356,-29.6028719380523,-28.7777373047203,-27.878551985281,-26.6157834816248,-25.877141243852,-25.8287964008415,-25.8724641594844,-26.3415121608072,-27.4519134723588,-29.3500466944334,-32.2692938532228,-35.9373481129706,-41.4933313605094,-54.2686206762755,-44.5155984835878,-41.2869320528232,-40.1894129466135,-42.7511652180387,-46.524524751278,-59.1128250804588,-46.3886239312853,-39.3930369969469,-35.4561745747407,-33.6253698691886,-32.0960218720971,-31.1881134437256,-31.0328652456061,-30.8574097584926,-31.252899122633,-31.5813730836636,-32.1778341148368,-33.2155465865741,-33.5911573672178,-33.5055883301469,-32.5679998454084,-32.0312196131758,-31.15642805831,-30.4667182587967,-29.9470565600123,-30.0316618067601,-29.7866907227654,-30.1758874903433,-30.3624878374205,-30.6653006155275,-30.5751647576226,-30.2083445687265,-29.828573859842,-28.4545671266608,-27.8101442249925,-26.9796883818792,-26.4693530229253,-26.2498208276512,-26.1491130531431,-26.4810600120092,-26.7206833275275,-27.7041299638059,-28.180447715221,-28.8765863388264,-28.6597460975882,-28.5077315860876,-27.7151518430458,-27.2323934657723,-26.8193260334527,-26.6970806623249,-26.8401065641345,-27.4369870854789,-28.5400083491304,-30.0566797990017,-32.1917306653385,-34.5911253939775,-35.8754447059275,-34.9701354456102,-32.8980428777591,-31.51357478922,-30.2900035458886,-29.4740680866572,-29.5906732172953,-29.883549144669,-31.291958248642,-33.3639197714844,-37.4449316216651,-48.9482415805705,-41.4757951262373,-33.9960929463563,-30.3253422435991,-27.7056363221287,-26.0598425746995,-24.8614371056792,-24.3283056693296,-23.8927356185519,-23.7990017506031,-24.1057634610902,-24.6783726901764,-25.7043211940059,-27.0055332209625,-28.5654795620493,-30.9693475323942,-33.4233281443394,-38.0068472721428,-42.8882671489233,-45.2841731715727,-41.8704267263249,-40.4988922668803,-38.6868926799773,-38.7799127636175,-38.1300619150323,-39.0433977778504,-39.7038851379409,-41.0012246143933,-41.052604043236,-40.4109139388391,-37.9514660171743,-36.5527126709643,-35.572239937925,-34.5325182935193,-33.9447264965108,-33.1982491551106,-32.320919615649,-31.349705738089,-30.6106572905026,-29.7246348531094,-29.1408363210583,-28.9064440936326,-28.6543907058608,-29.0426336646164,-29.5193960261216,-30.4611567316479,-31.4442805726839,-32.8823504300517,-33.5178200151435,-33.2285034273597,-32.6307758813833,-31.7951413093423,-31.4794125142917,-31.5848703053209,-32.3155494827921,-33.8897051393601,-36.7052107295081,-44.5598599540037,-49.9207653491378,-39.404143793362,-35.046997569575,-32.1423854887254,-30.6777143965473,-29.9542621277036,-29.8525001570634,-30.2397073685677,-31.388052659771,-32.3950808190263
-25.1900967934182,-25.2979170512643,-25.7909197357529,-26.5690807748585,-27.0967565446295,-27.4055969078877,-27.3863262934508,-27.1644992228321,-26.9643839067274,-26.3752692433721,-25.8930037469205,-26.0355387192865,-26.1205696118674,-26.5750113591232,-27.5658092659204,-29.1444320550474,-31.1501607040645,-33.9397963719118,-37.4453585638352,-39.4466200101515,-39.6789829981102,-40.4724614860298,-40.0457008760683,-41.9742801552334,-43.0837708224945,-44.3555220220143,-41.4108592762333,-38.3888201399775,-35.7772968249637,-33.896686257286,-32.4172113027553,-31.6858668508743,-31.5075887318566,-31.605148779349,-32.2497322264097,-33.1447532591998,-34.4977505224127,-36.8348264937605,-37.7362908045663,-37.6714789614893,-35.7810878912332,-33.8293198682111,-32.6957276813779,-31.835266563241,-31.4647883207715,-32.1705915252226,-32.1848098332854,-33.1066888741637,-33.785967587735,-34.5480531015184,-34.7824767674084,-34.4195743018163,-33.5822956183763,-31.7515226998296,-30.5924636496336,-29.3953889437637,-28.4238790760705,-27.8621371089466,-27.7597590940482,-27.9354178099126,-28.4390828041491,-30.0276292756635,-31.4275648986151,-32.8146429232643,-32.8757959768146,-31.3702215770982,-29.8794751278403,-28.6530026337546,-27.6973518027664,-27.2035158141358,-27.1037176395719,-27.4069043082249,-28.1460473828206,-28.8865808146019,-30.3517943107516,-31.3551288574819,-31.7739241399574,-31.8704192236065,-31.5660592844913,-31.2215810434445,-30.6792256080463,-30.3680651005772,-30.7906844754503,-31.0277888945914,-32.1809493484504,-33.6743682197571,-36.1522959958878,-37.7727074836573,-37.0838052550826,-33.3349017434839,-30.490324639165,-28.1692170421415,-26.602977756064,-25.6296402976108,-24.9556550824525,-24.6054048287924,-24.5217183850282,-24.6867669365142,-25.1635947438787,-26.032745586176,-27.3279897795658,-29.0383452720102,-31.4056905726474,-34.3808084114586,-39.016782844659,-46.3545179837591,-52.6641883054665,-43.4114214013457,-41.658464182692,-39.6304191703512,-39.8185687475163,-39.1198400419905,-39.0314662157572,-38.100616163668,-38.9643960202959,-37.5997299580531,-36.9666710947247,-35.1027594566682,-33.8256444252365,-32.845707178324,-31.8264476449528,-31.0417009703991,-30.2344019754267,-29.4629882152318,-28.648244207824,-28.1795233299346,-27.9378014050421,-27.5356339416051,-27.7212694301021,-28.0203441124323,-28.8758376096762,-29.9217596747517,-31.8364649101125,-33.8071599204395,-37.2807511040144,-38.7238046176495,-37.384846477437,-35.9402347736695,-33.9463077639259,-32.9617047339621,-32.611162681431,-32.9817053625292,-33.9945992488064,-35.571037261356,-37.7441253198604,-37.1409326471117,-36.1684168262897,-33.5790837671824,-31.6412459942622,-30.3409165032002,-29.7125586488564,-29.7274764942253,-29.8220040245679,-30.7457364234677,-31.7246546552611
-25.1027968915604,-25.0952376465174,-25.4492059925259,-26.1296901511631,-26.5533867546228,-26.7584695150188,-26.9664923382463,-26.9176253622795,-26.8489549341402,-26.6494467482227,-26.3533297601015,-26.4504488322187,-26.5871924663768,-27.0122659930267,-27.747324714614,-28.7504692215615,-29.8104539964708,-31.6304310982956,-33.7427118802385,-35.0001459638519,-35.9727998725944,-37.6598436655389,-37.986140636181,-38.3516613807175,-38.5013770945387,-38.768239449425,-37.2788025127292,-36.3825315066215,-35.3540085440462,-33.8586642002708,-32.8550408542835,-32.4174023119374,-32.153299408632,-32.5128173079109,-33.2641526689597,-34.8320505880014,-37.0568353410419,-42.1177183851207,-50.1899726114537,-44.6686705701168,-38.4036829382119,-35.1788154353891,-34.0480285634983,-33.3906531822054,-33.6131050641583,-35.0128275881642,-35.8962386572901,-37.3694002202651,-38.70860775295,-39.8685542105505,-40.9545737889988,-41.0002974277487,-39.0218611875092,-36.698122443748,-34.2927817807416,-32.3817799842739,-30.744069389403,-29.7318120384266,-29.5908801930049,-29.5258471899079,-30.3781463110554,-32.426270998426,-35.7328801635623,-40.5939558975738,-42.7050410507006,-35.8224090914249,-32.6502927895821,-30.2866518588943,-28.7802749474812,-27.9128586101819,-27.5971473052124,-27.5999396298594,-27.972025989864,-28.2349279778336,-29.2608796409048,-29.8042963830064,-30.2071375716747,-30.7090706200182,-31.2772295433254,-31.5914034661994,-31.6572284749657,-31.9046614774968,-32.3220550663615,-32.3372569023636,-32.6005859986795,-32.8499026991798,-33.3005256213522,-32.7493912374697,-32.243640975177,-30.840199178088,-29.4551403989122,-28.0685532259406,-27.1230492105697,-26.701621829409,-26.0980154273567,-25.9660886104491,-25.9216238509902,-25.8695037255786,-26.1024873075421,-26.5517278915276,-27.5299453078005,-28.9759203467651,-30.7247563616862,-33.1376744076082,-36.4558646069091,-39.769360108065,-41.3829385829492,-41.3602503821021,-41.4560535253606,-41.2612090607494,-42.3819982028713,-42.5952479655196,-40.9699133636219,-38.2452641684121,-37.7192084857961,-35.5385681456803,-34.4761501275595,-33.0018300018028,-31.7019942507971,-30.6666636754813,-29.7482046485599,-28.8506515653807,-28.1272834905756,-27.4425414360409,-26.8341708409999,-26.5023560916733,-26.6319861573128,-26.4920256649918,-26.9746448695888,-27.7808773643821,-28.9912003632349,-30.5810908858553,-33.2188994046947,-36.3646883601052,-43.2396981995915,-54.0822159873631,-43.1402194538411,-39.2048928808139,-35.952078861346,-34.4206135639979,-33.547744104485,-33.3087608220572,-33.4210439044296,-33.5897681533588,-33.579863724806,-32.7835743504572,-32.6899332061132,-31.3721235995297,-30.5335546885177,-29.7482800975303,-29.4580904829211,-29.6538681902968,-29.6879659615421,-30.3530002573852,-31.3802575850885
-25.1942458912863,-25.3565189639599,-25.8105915462168,-26.525520285159,-27.2622972491178,-27.6820570656107,-28.1013814138237,-28.0112875128529,-27.6742948815385,-27.5216909387279,-27.2589990277395,-27.0920831900342,-27.2833843482074,-27.7013277803427,-28.2146392589366,-28.7881170183579,-29.3558378448424,-30.53365372427,-31.7036742177039,-32.7683426719664,-33.6781132136563,-34.8257283961931,-35.4614203717954,-35.1140800679077,-35.6820672795385,-36.1274314034976,-35.649410526004,-35.5500230359866,-35.4372072814573,-34.5558630213646,-34.0326295347074,-33.642856890273,-33.0826974628232,-33.3074458002024,-33.7063928623349,-35.1493004937935,-36.710271315972,-39.5792559397397,-42.4119281363644,-40.3591099294693,-36.9747285444043,-35.1909021303004,-34.7502680283269,-34.7997819443623,-36.0900232650301,-37.9457086827762,-40.9621358469659,-43.8532849300346,-45.9101193917023,-46.0393903382643,-49.0169099295228,-55.5693066043311,-48.4024025253569,-41.939089140283,-37.5094890018008,-34.7003508220655,-32.784359723314,-31.5551643475895,-31.3427678552829,-31.0719088802464,-32.0694003616729,-33.6751792356388,-36.5537786182674,-42.2298143172734,-41.7493792200994,-37.9924365238008,-34.0052379194131,-31.4545221294646,-29.7561042050489,-28.7354727624629,-28.345267548475,-28.190557764224,-28.3154870192979,-28.4770618885401,-29.1323221394544,-29.5175015343771,-30.0315870631006,-30.7339747575652,-31.8432158171464,-32.6882067140969,-33.6100783268439,-34.6518771809579,-34.7671086707702,-34.3347613736961,-33.3928061861616,-32.4597154183988,-31.8054421842488,-30.7860581670734,-29.9364811153224,-29.1265687074041,-28.4965271760097,-27.9924221632104,-27.8800076194879,-28.1953296426524,-28.0209693517435,-28.2715653957313,-28.2362186751034,-27.8096888156565,-27.5575634504724,-27.3364170146591,-27.7139530371679,-28.5222212503488,-29.5146770447567,-31.0337916728626,-33.3823226340438,-35.3715038637922,-36.6561808796883,-38.9324116244554,-40.4488760825774,-43.7124366273647,-48.4430086056518,-53.4789507816058,-44.2210164941706,-38.8312012159008,-36.3991150143529,-34.1552878550873,-32.6913562810059,-31.4705418482612,-30.1690727119892,-29.109585514559,-28.3013666938613,-27.4059545773427,-26.7904447825399,-26.1875920332306,-25.7894752600317,-25.5216882178814,-25.7703417581245,-25.9368269454732,-26.5974050148377,-27.7382701545874,-29.1038458297618,-30.9817317869546,-33.5881985950033,-37.0442121018048,-40.9064520564927,-44.3150484168636,-42.9057364474291,-40.1572846713895,-37.3975817141604,-35.8137390955326,-34.4648649014249,-33.6081211550865,-32.9877375214041,-32.324856044992,-31.5791065270344,-30.9929534852079,-30.7650614729728,-30.0442568386782,-29.7655111715651,-29.3529406798205,-29.3593135904114,-29.6365735749022,-29.8274350837397,-30.2693544965536,-31.390927789675
-25.4485346853026,-26.0219676785307,-26.808681525112,-27.7603624896486,-29.3015571008194,-30.4309982643754,-31.0548460981289,-30.5584219799366,-29.4645176433615,-28.9237366888935,-28.4894179835314,-27.9724299163636,-28.2172304394186,-28.6881661707733,-29.1586600584086,-29.6188940185637,-30.0563503585338,-30.7080673588523,-31.0440619106327,-31.7792917532488,-32.3506013905562,-32.7118140109456,-33.3017490905516,-32.8807046359748,-33.8095613247036,-34.5155952415371,-35.1977342654145,-35.9956554792603,-37.0139435474875,-37.1848215755596,-36.8631229865245,-35.6633167914768,-34.2825741420429,-33.7885717609234,-33.4021606784659,-33.8681964711097,-34.3107305863826,-34.9909544088384,-35.2369592325569,-35.1999880224935,-34.6518519445122,-34.3424863813582,-34.7390819343566,-35.6187856732313,-37.3657523393327,-39.2776325987678,-43.2787835096426,-54.5274264301232,-59.3569183376391,-49.6093211330649,-49.9316180768349,-49.3155034653099,-46.720968122675,-39.9801818255815,-37.2334027216612,-35.0508793872075,-33.9525701074715,-33.1055759163616,-32.8490912024751,-32.6222823659483,-33.4314993105116,-33.8439443752195,-34.3836447573907,-35.7673606428998,-34.8587527522173,-34.4146962227085,-32.7308748251294,-31.6083060423898,-30.3522185141615,-29.6169293567978,-29.4133089770421,-29.3857054805637,-29.4764323730753,-29.8272467907065,-30.0303560514345,-30.2582646719379,-30.7349189856435,-31.4002558491666,-32.7148784131877,-34.1226666063348,-36.5991686992873,-39.8091187913258,-39.5647777409976,-37.7802318392724,-34.6542630872141,-32.6307259437214,-31.153768470034,-29.9920768301564,-28.8874528964263,-28.3118616594787,-28.0671159145656,-28.2791622859241,-28.9846367739087,-30.1854969118224,-31.1576983802545,-32.2533548141653,-32.0804161774868,-30.7522249453009,-29.5081389852361,-28.405826168091,-27.9760698050616,-28.0371831642974,-28.415807812177,-29.292206718425,-30.7957580219405,-32.2833456677701,-33.6981150676558,-36.314702426975,-38.1387472840609,-42.0763675705084,-45.8879017892776,-45.3209551554657,-41.548065041524,-37.5538350128048,-34.8333811265094,-33.030756517304,-31.453947936109,-30.4043821292876,-29.2281693459361,-28.236241207652,-27.5310769412238,-26.7431507274489,-26.1931007596364,-25.6707604073007,-25.4320602376079,-25.1898886207373,-25.3563879366981,-25.7864782792929,-26.478830750787,-27.6903813238556,-28.9897095716417,-30.8145742195028,-33.0505615328995,-36.0767703630215,-38.14906502437,-39.8068353870327,-40.8044322653036,-40.2249151598393,-38.6910360325844,-37.059547086235,-35.2505250887982,-33.9301345817537,-32.7999704660523,-31.7924917615958,-30.8392451373867,-30.5632824946353,-30.0601527289573,-29.7512243789991,-29.7060738449821,-29.4829602698074,-29.593055545806,-29.779601382246,-30.2343083509743,-30.5655423215854,-31.7812496435888
-25.8271619068006,-26.8645498837831,-28.0946130830813,-29.6495911905015,-32.7539196277735,-36.3114075194305,-37.2004183709143,-34.6025268120369,-31.9400742989145,-30.570567095303,-29.80140232381,-29.0865891735398,-29.3846757684588,-29.9998312783703,-30.7123315601682,-31.4645128854212,-32.0739148918701,-32.2159884778844,-31.7139835249523,-31.8378653132054,-31.8591203103854,-31.4668473867752,-31.7426095202587,-31.497535740149,-32.3673134988758,-33.2046265260126,-34.7985253208542,-36.9835533227878,-40.6848130470178,-45.3512842109077,-42.8894033137148,-37.9417182614699,-35.0329114725826,-33.6883855276568,-32.5863840626669,-32.2027690463938,-32.2868185166621,-32.3457463306433,-32.177212827959,-32.6125837157494,-33.22599298415,-33.5635304624337,-34.3108910378783,-35.5562788713817,-36.4728452726249,-38.5509824061645,-40.5390307914357,-45.4922292067761,-47.2109773396114,-45.8745123154388,-44.5634966982723,-42.1836998455419,-39.9758025686889,-37.0545611838894,-35.5588397125427,-34.5931865658533,-34.5214754814179,-34.4607717337,-34.3271389848489,-34.5541775509094,-35.0258423394631,-34.3144731010103,-33.5411380126234,-33.3581875561675,-32.5791025603232,-31.701754773392,-31.0881714401475,-30.9986017106198,-30.5382933782005,-30.5165549476842,-30.8786190409482,-31.470413042544,-31.9153575693518,-32.6773008511403,-32.1189621193081,-31.8820475637434,-31.9141135920819,-32.1669316335002,-33.105250015544,-34.8482329814333,-38.3605357631884,-45.8151019024466,-50.9191565549286,-41.2957509730206,-35.1437204705026,-32.7087079413369,-30.7799420661613,-29.661468569845,-28.5844299536734,-28.195320742814,-28.1755284844693,-28.8728661661138,-30.1396845764674,-32.1326869146702,-35.6011055154417,-40.3449014778284,-39.3036610954657,-34.5673478187615,-31.39629384014,-29.4333958396673,-28.2009463432801,-27.6478385143563,-27.6187777274441,-28.1063524047116,-28.8541308924019,-30.064258793459,-31.5693518276765,-33.5864433290229,-35.1039138197259,-37.1060236736273,-38.4977898657123,-38.3464473646219,-37.0056975059693,-35.1556596788556,-33.4437372041714,-32.103859843108,-30.7329772252152,-29.8424698682081,-28.9338677157621,-28.1046075844339,-27.4917162963857,-26.8792112948217,-26.3338200322751,-25.8900997353139,-25.7194663947998,-25.4843398701517,-25.4385555093003,-25.9819107333716,-26.5431558418939,-27.5699126569989,-28.6744928221561,-30.2846167423742,-32.3801141729337,-35.110863417193,-37.7671018799532,-40.1098748252523,-42.3296141703101,-42.109700193139,-40.2958549769296,-37.7041809222651,-35.5988843877531,-34.1165313782206,-32.7798646778459,-31.8519334442408,-31.0872858797004,-31.1212512780323,-30.4166132429224,-30.4353256979932,-30.4281891222134,-30.2779261536133,-30.2837212809067,-30.2489991465474,-30.917109034497,-31.2862649514776,-32.530312315167
-26.3097844551228,-27.540017178281,-28.9577624565948,-31.2827772114842,-35.4938431772173,-44.4523647701057,-47.3132016531405,-37.3700897570411,-33.7416709435564,-31.898136160987,-30.9272353103169,-30.4203071308154,-30.7723829252297,-31.6314876609672,-32.9261999246424,-34.524945300277,-35.7650507171153,-35.4257009503821,-33.8650633293734,-32.9512639786939,-32.1524728826,-31.050601083297,-30.7818422386882,-30.7048864318278,-31.0904724519646,-31.813076674493,-33.4627897568,-36.0922238346351,-40.0922006512006,-44.2536606098194,-41.1079472010868,-37.0211778511407,-34.0989828254233,-32.6945034195023,-31.484566659103,-30.7800778967322,-30.9189520529374,-30.9443628221516,-30.9074198424455,-31.5236083564038,-32.613910116646,-33.2642614176958,-33.9417423138487,-35.0348541761031,-35.3248413560753,-37.335678457359,-38.2251574374864,-40.0062244841089,-40.8955522248718,-40.9789663760671,-39.9466843265514,-38.201483422224,-36.5235256344923,-35.424901085003,-34.4229481536372,-34.3422640475208,-34.8963634612857,-35.7479145485747,-36.263372076172,-37.6110481965479,-37.7973966731235,-36.0720177416377,-34.2987636994705,-32.7753074606756,-31.9533110216879,-30.3622307543616,-30.0240685526739,-30.1462085379822,-30.4129378823786,-31.2559331265936,-32.5926156274067,-34.7359898295705,-36.7522999647784,-38.3366693871147,-35.663355256958,-34.0172079592312,-33.0730003300768,-32.5915459990942,-32.7095901390844,-34.1230531947593,-35.9574595039496,-38.4927397648646,-39.6364471336912,-37.4600246034331,-33.8796572864252,-32.1486710776661,-30.4555924053158,-29.5695967337065,-28.8174198289846,-28.6405561853593,-28.7665571755592,-29.5829682737849,-30.8204816777771,-32.5946016775094,-36.4450505401409,-41.4040675330411,-41.152010470131,-35.512952315361,-31.6787663438229,-29.6231259409803,-28.1042458945797,-27.2712484353137,-27.0818205232037,-27.3809395933411,-27.6217825767392,-28.6550288359921,-30.0895683367861,-31.4209046204117,-32.6501034596302,-33.7113067249839,-34.6232499656035,-35.0238731405816,-34.2801749420645,-33.4231179076869,-32.57041376831,-31.6043259257051,-30.6349995410282,-29.9538572973951,-29.4007655559383,-28.7846302387045,-28.2330543011586,-27.8057558647827,-27.2236924492334,-26.8633617033644,-26.6538652849187,-26.4219664601471,-26.1148739787488,-26.530953060289,-26.8234559847218,-27.4915974308573,-28.3573103552489,-29.7039184061378,-31.678383433769,-34.1889497697921,-37.8064216113716,-43.6162542622402,-53.5586102281853,-46.297728861458,-40.6379097454969,-37.0413818552237,-35.3040322676906,-34.0793265715938,-33.0175472754582,-32.5226058449973,-32.3401567547556,-32.6110880720005,-31.8743699448294,-32.0544310932984,-31.9006007447639,-31.7338598302868,-31.4851342254748,-31.2212431083831,-31.9171860511071,-32.4548967744424,-33.5906939570878
-26.9509537712011,-27.9026353152699,-29.0506079798655,-31.3067397664143,-33.3442934353152,-35.4424357265063,-36.7078073764005,-35.0730605596567,-33.4661066552763,-32.4708990609282,-31.8142540321922,-31.9835799585405,-32.3980055417485,-33.5522551652463,-35.6183694550649,-38.6639563709948,-41.8476735468559,-41.7082594836383,-37.8026988893557,-35.0599658131523,-33.046568314999,-31.2899601494238,-30.3012990407569,-30.2016540686877,-29.9306404692909,-30.3275148506701,-31.4239233046179,-33.05159542347,-34.337835677012,-34.8941472610237,-34.4370049856913,-33.5244412689051,-32.0355498407846,-31.0909529161457,-30.3425590371768,-29.803822635482,-30.1265825260908,-30.3998675457427,-30.7874887387952,-31.5281520627757,-32.6991052768854,-33.6020522385553,-34.1325063017313,-34.8623005755861,-35.0976083893522,-36.4247754726389,-36.8139430286103,-36.9947787450532,-37.3959059647636,-37.6603753049936,-36.8387033481127,-35.661761472259,-34.5588625451368,-34.4543395845721,-33.8160120011421,-34.2369489900056,-34.9440184420648,-36.5650345124184,-38.5442258543527,-42.9823139576973,-43.8991532717679,-39.8251725382865,-35.9160213452356,-32.9128064910387,-31.7730110389512,-29.8547249745274,-29.437236315573,-29.3301772343236,-30.0072683389432,-31.3997608163353,-33.510533573109,-37.4837827415532,-45.0587270280616,-50.5550104357721,-39.0778271238674,-35.2391830727665,-33.4639863788416,-32.4791083140583,-31.975861494114,-32.7538054993423,-33.2170282801569,-34.0876489174473,-34.1064271445234,-33.4349849120008,-32.2784045131519,-31.3351757750547,-30.3173940221313,-29.7875439487801,-29.530605323914,-29.5921099174877,-29.8468259615305,-30.4238498117031,-31.1239893854147,-31.8322876711215,-33.1805416277565,-33.9794799922523,-33.7924548303696,-32.2377207283468,-30.1234441633765,-28.6623762725333,-27.5456486699589,-26.8216169087301,-26.7062966250855,-26.993425332058,-27.1103671095336,-28.0675874236596,-29.3379585650683,-30.2673679987722,-31.3303493109317,-32.0378551124837,-32.6944036073442,-33.3147381080303,-32.8886667293526,-32.6365712607754,-32.3231213954971,-31.8215246512178,-31.400279029144,-31.0268980561803,-30.8289141927043,-30.3727437139985,-29.7809273285046,-29.4581552344288,-28.8650726783563,-28.6269368511578,-28.3059938996488,-28.0922157481596,-27.5488970751057,-27.538759062145,-27.4556879514293,-27.6401073906718,-28.2074491606948,-29.1944677996562,-30.7079645270574,-32.8375830086668,-35.5959558306776,-40.5017582296707,-43.6714367696267,-41.3472337706139,-37.8415803125969,-35.3698589248086,-34.5495431026696,-33.9373203896937,-33.6985426318983,-34.0350296536945,-34.8949153459847,-35.3105234895224,-34.7134127430013,-34.5595794561959,-33.9656673151824,-33.6799218242795,-33.1594463790683,-32.8499526379769,-33.3442063838706,-34.1363232142725,-34.981546054081
-27.9105396381615,-28.2768721660979,-29.0061878048547,-30.3964282120902,-30.8044974654075,-31.5102139821411,-32.4661453482785,-32.6424178666878,-32.4310319316555,-32.5439406202177,-32.6924856966944,-33.8527221395612,-34.4239767689525,-35.8302607729447,-38.2009897456809,-41.5540254363807,-46.7231203491106,-58.2350960011248,-42.0552190728732,-37.1294165313893,-33.842955425059,-31.7219341157441,-30.07112789775,-29.6828688207594,-28.9544939782258,-29.0049207158861,-29.546012682514,-30.2712635456729,-30.620785786789,-30.8589937910516,-30.8137818209462,-30.6675710181228,-30.1452332142406,-29.5869192038275,-29.4495464483554,-29.3742346406435,-29.890078030582,-30.5223880129829,-31.4473654072306,-32.4519305821153,-33.5571863340745,-34.7487448196169,-35.3361319183865,-35.637578352758,-35.9751035512148,-36.0461802343917,-36.0785250646595,-35.3707072147236,-35.4741509466525,-35.6979662011982,-35.0434082918409,-34.2401645488654,-33.5557794862704,-33.7709988702656,-33.4896319502439,-34.0290982594346,-34.5359520828304,-36.205090342155,-38.5786779091196,-44.1433349345581,-51.3044477120615,-42.0476172827297,-36.0682129536751,-32.7001149061889,-31.1822710376246,-29.6858626835317,-29.077843432869,-28.6798445583443,-29.3812592869112,-30.7031875312827,-32.4387892081618,-34.896558330655,-37.3059786835762,-38.3807132350375,-36.481957530055,-34.1515401081007,-32.6850538594321,-31.9035762559859,-31.3556813309684,-31.6273718745034,-31.6182216919871,-31.9296908029721,-31.6152482044088,-31.3596477696524,-31.4049169831726,-30.912339946258,-30.5923399900374,-30.4409813496813,-30.7278057955134,-31.0622990279719,-31.5320119197652,-31.7551815301441,-31.8390146288618,-31.5686264194003,-31.3442744928886,-31.0113508985503,-30.3111386584831,-29.4294625553492,-28.2885069092997,-27.2800277737033,-26.7031048369716,-26.3106028243754,-26.4036133257755,-26.833937817162,-27.268137142136,-28.3195267421368,-29.5018922554905,-30.3996550734149,-31.3758394306839,-31.8761694690462,-32.1387866611306,-32.5388037785016,-32.3192893770934,-32.5232973134299,-32.679749032274,-32.9669353186046,-33.4488541619519,-33.5958161839203,-33.608865885491,-32.9829874899393,-32.0617039893906,-31.6283640916328,-31.2000015860952,-31.230981382815,-30.8891574484095,-30.7498228606351,-30.0229222679335,-29.2026743714964,-28.5823894693042,-28.1397898988346,-28.2848088501571,-28.7732238446144,-29.5480498688209,-31.1329327238702,-32.4563781156775,-34.5446703826328,-35.6827285178521,-35.4593358233373,-34.5799167849782,-33.6511145777786,-33.6616187281153,-33.801252502447,-34.7520365377032,-36.6302358063381,-39.5600946304443,-40.4087642114094,-39.7140293694109,-37.6331116579421,-36.1018830329345,-35.6404737545005,-35.1001937109655,-35.2369208484326,-35.4358207396807,-36.5986278897291,-36.977518657069
-29.4355298010082,-29.2039536366996,-29.5557227271657,-29.9298770939627,-29.6616545165595,-29.9116629727587,-30.4835790171147,-31.1542956943881,-31.6454937395823,-32.5066902276454,-33.6935525443154,-36.059837352668,-37.3098083406768,-39.0806998991909,-40.7086369778082,-41.7644268171814,-43.6124488596145,-43.5005443938355,-39.6202444699274,-36.3867071428478,-33.3930000585389,-31.5748989386896,-29.8075960199891,-29.0271208704667,-28.267961168999,-28.1164945126302,-28.2888417248195,-28.489672103613,-28.5925836849318,-28.8076080678182,-28.8549862153049,-28.8594025048882,-28.8673891468432,-28.6212441255528,-28.9972757998636,-29.4849843114554,-30.1549273395714,-31.1574926690177,-32.525216692346,-34.1496009739819,-35.4338258261375,-37.0306667176361,-38.1050025777715,-37.7969769264103,-37.8674218868096,-36.3436319332684,-35.9551578381502,-34.8120062406562,-34.6944904984326,-34.7543046150364,-34.2683916815558,-33.7336234604459,-33.2947023502982,-33.3315916192825,-33.3530545015274,-33.7417235977616,-34.0062821118936,-35.049503240263,-36.0419588646956,-38.0344033852077,-39.0939036204482,-36.9147768789035,-33.9424262157228,-31.6810832020265,-30.1319267840846,-29.4555064474278,-28.766093353579,-28.2870948625726,-28.7555248425501,-29.631088138294,-30.567500617651,-31.5530653982356,-32.3690309710706,-33.2526743443463,-32.8861063933577,-32.2202234754474,-31.4200796573084,-31.1901316331769,-31.0565051393736,-31.073849974565,-31.1085470593239,-31.202970287533,-30.879563787062,-30.8197068469374,-31.4209325758322,-31.1496321212207,-31.3701548632428,-31.5508014974275,-32.363526403655,-33.101622849311,-34.0828288702587,-34.2104295541261,-33.7438990955689,-32.5936244530452,-31.090105128183,-29.9241744776898,-28.6095307249776,-27.7091334930869,-26.8936919899766,-26.1081789011927,-25.8404146592912,-25.782411425458,-26.0974274939636,-26.7674809705862,-27.9013230447252,-29.3623332463219,-30.8711131902024,-32.2863107553166,-33.2121388015437,-33.186837452413,-32.605971544147,-32.249967690948,-32.131124653164,-32.625860065064,-33.4250457874175,-34.9561296772557,-37.5327745794323,-39.2027628059957,-38.6272708318546,-36.4858844986246,-34.6394665665048,-33.8241226407114,-33.9530630316787,-34.6604610802522,-34.9751041949422,-35.1519839782639,-34.0736696153366,-31.7203823396446,-30.1750259735581,-28.9674742422318,-28.5364204340257,-28.4461892962236,-28.5371903495737,-29.5437723725479,-30.1193364229949,-31.0823179806802,-31.9064289099359,-32.1012984149949,-32.2706848568902,-32.3816114698536,-32.8395342815037,-33.5898680995291,-35.4219430950744,-38.8922422999268,-44.9612051523199,-59.197314252535,-45.5488533873222,-39.6309985238915,-37.1731951452556,-36.745858961314,-36.7680698599474,-38.1863849644688,-38.5970468244956,-40.7743344743004,-40.5016038286585
