-31.5271694378507,-31.0610122969877,-31.1108513944107,-31.3846529606788,-31.7135459032803,-32.537464701561,-33.0802029738808,-33.5194343641468,-33.0827348546714,-32.6570787872105,-31.8712125862143,-31.0616834899152,-29.9213409571702,-28.9375539384565,-27.9428620917953,-27.0905044908281,-26.3247422103828,-26.1207960844076,-26.0880644733657,-26.4270054199192,-26.9866464219116,-28.0684310257944,-29.3397601087881,-30.7316336613755,-32.4383395338307,-34.0050617748485,-35.4130585352548,-37.0530422687232,-37.2750040030566,-38.117436882765,-37.6435223649037,-37.3704358422426,-36.7310349945777,-35.9424327484686,-35.5166363185046,-35.6843444918149,-35.4626240681979,-36.3520677838628,-37.0631687836635,-38.8706640559165,-41.0839418190578,-44.3026624640968,-48.451517926875,-58.4712991446366,-57.1161987622602,-49.9780676938275,-48.1653800525656,-46.6468764804753,-46.3931079644803,-48.1005121864972,-46.8845497869647,-47.7629393247366,-46.6573614248202,-44.7913789501029,-42.2145893637295,-40.883608408723,-39.3143566929483,-38.3232403496954,-37.5686711490523,-36.917312981751,-36.8105718044412,-37.8536108879561,-39.1130028653058,-41.1390771081547,-44.0745553183924,-46.97467802086,-47.2583681698125,-43.4960495166134,-41.2564742222459,-38.7664574427914,-37.2198824123539,-35.4068860974635,-33.742950101779,-32.5111104512582,-32.0012399971523,-31.3181357646711,-31.3013991554282,-31.6825410819018,-32.6775348063389,-34.180014047381,-36.3427594807582,-38.8487029868787,-41.4659172355226,-42.5449786112938,-41.2620635196124,-39.6239514104325,-39.9028331524327,-39.4000832700318,-38.2996611334281,-37.9938274546186,-36.8992711190682,-35.9628587864825,-35.3074730438277,-34.7154011586408,-33.9846112878698,-33.9026016154548,-33.9217833852299,-34.3514307467286,-34.8315128917787,-35.7445316395072,-37.5790170722105,-40.4405574668255,-42.7437529734574,-43.1217955925558,-40.5900470731628,-38.5043139790843,-36.4600223940358,-35.6839116746914,-35.1900906151018,-35.4044644556232,-36.1368307147865,-36.1602589726794,-36.7685174833758,-37.5164047819011,-37.7584806526477,-38.3272634405725
-31.4218084877925,-31.4401550311105,-31.9071320466365,-32.6792282134789,-33.5303303647301,-34.9584190850842,-36.0482416456001,-36.96449668162,-35.6322312983037,-34.2661908617705,-32.510107206326,-31.2618078909141,-29.8441327683671,-28.8496607170867,-27.8200706176576,-27.0524132172361,-26.6457459960177,-26.6703343954732,-26.8895701660778,-27.5874247045829,-28.5338053167232,-29.9960223834613,-31.8889462733467,-33.957653132209,-36.170382153396,-38.1912086392936,-40.1088990033345,-42.3832577178423,-42.8010320088464,-44.3674783965514,-44.4396823104058,-42.630411238601,-40.4738455098002,-38.4224921231202,-37.2470257120434,-36.9415673415191,-36.8597605043122,-36.9262279812303,-37.9121726931213,-39.130331677276,-40.9036302804447,-43.7940507693184,-47.0016229682006,-49.5227484898257,-51.7990564402397,-47.7592849662649,-46.887925742055,-45.2259047571365,-44.9778302264391,-45.2814204050689,-44.2566730120408,-45.3911483889451,-45.153837692976,-44.4621906182062,-43.4809930646169,-42.063902502199,-39.8248238683506,-39.3404897230554,-37.6027485644639,-36.9610724089485,-36.7109764800769,-37.3688373841544,-38.4086594821093,-41.051361475969,-45.0432587036711,-52.832532251512,-58.0515811670325,-44.551090056363,-40.3510710436373,-37.3505000158803,-35.3467646973072,-33.7857645968754,-32.350684352205,-31.3893882482848,-30.9880629677676,-30.6584906532464,-30.6653710689743,-31.2610659776149,-32.0270886759103,-33.018773586646,-34.4834357458734,-36.3111615932816,-37.7247559288243,-39.3577032919086,-39.8037952659572,-40.3915415655305,-42.0094234422872,-43.2458608701,-42.4106650338497,-42.2214392728966,-40.1076802409436,-39.259916323738,-38.3545217534569,-37.471199990321,-36.8122620105816,-36.6291321357535,-36.1913305084829,-36.7152717101894,-36.8999202960225,-37.7661334380678,-39.5011619347579,-43.653195067514,-51.6318602633372,-53.281382074766,-43.8799982628291,-40.5800015348536,-37.1689874141413,-35.6844377343718,-35.2017014893754,-35.0320658119003,-35.8393087501766,-36.2389243648742,-37.5410813897343,-39.0330238624972,-39.7879093988618,-40.9745127624933
-31.786375514988,-32.3151913539061,-33.1453136300232,-34.3886613011329,-35.9093915733879,-38.0052971596835,-40.3580064970845,-42.9980942351231,-40.6570751193214,-37.5211670214455,-34.3716478273372,-32.2906312366392,-30.5007833388165,-29.2923922301525,-28.1867711402664,-27.494825033655,-27.399572302806,-27.5479388572954,-27.9739062699976,-28.9184479695805,-30.2089425029845,-31.8918508405782,-34.3183319699057,-37.6695280994403,-40.9798437835248,-44.3488059032264,-46.5306592626974,-47.946726061512,-48.7781565122788,-52.9287228857636,-65.9504871890331,-49.3704215317778,-44.1177483666463,-40.875489931998,-39.1319429743449,-38.2974376169316,-38.6510583962296,-37.8981481079231,-39.0917037293741,-39.537181802362,-40.6718797746638,-42.2519376937179,-43.6421118361492,-44.1165790535028,-45.1343892322688,-44.5104181126788,-44.3835696356525,-43.4192467761356,-43.511581538319,-43.0217786393954,-43.0190640402622,-44.3381751372743,-45.1629854093885,-46.0944485371484,-47.1429572158891,-44.8212306258398,-41.6072468770592,-40.490904582456,-37.7047145394739,-36.7534572723715,-36.247914576832,-36.2290355211696,-36.7748271033221,-38.4702136674194,-40.4538899541547,-42.1724831128391,-43.2700831593828,-40.9990416270032,-38.1780270799716,-35.784363015167,-33.9656256066494,-32.6662716922761,-31.5584893958409,-30.8008790252393,-30.396069245869,-30.3792318190854,-30.3781841310354,-30.9709401392383,-31.431197029617,-32.0683659216736,-33.1633208804835,-34.6912402087158,-36.0305905957901,-38.0259575322384,-39.9186701104562,-42.9589654250863,-46.1446375059329,-50.5163511858476,-48.3382949682476,-46.0645719914547,-43.2162478039983,-42.8983239530475,-41.9448733417725,-40.9591867568831,-40.7586655816783,-40.102684881747,-38.9144192629075,-39.0994316770796,-38.9001163206789,-39.3071151289729,-39.9547700574784,-42.258462109111,-44.440127187078,-45.8173421085575,-41.9072297260368,-40.0779799709325,-37.3363940899574,-35.7105709628337,-35.223946011014,-34.8227516056312,-35.4750292506786,-36.528045029758,-38.7976696195345,-41.6613881629352,-45.0314996154503,-47.5850602100829
-32.5243593413789,-33.7379814774261,-35.1383742338761,-36.8699667939788,-38.8865257838135,-41.0796793407282,-44.4012610441442,-52.2827788557832,-50.6865479211556,-41.4217980006299,-36.5448767598514,-33.3105278305023,-31.2761587579201,-29.8949912983506,-28.9213993753529,-28.4140689161968,-28.5990471948874,-28.8119245922685,-29.390496411322,-30.3555362343265,-31.7285653038803,-33.2636151433092,-35.6003693822175,-39.3401654368876,-44.2072992517931,-55.1708383159154,-58.3537286920946,-49.8130030382853,-47.1392341252668,-47.6875228489599,-46.2109023578754,-45.6230839637736,-43.5779491078234,-41.9994817233135,-40.7176655530021,-39.9312714437066,-40.9381181140898,-39.7904493957311,-40.6690718570557,-40.3991962837998,-40.8256286391213,-41.0540783365221,-41.4363585728677,-41.8526427351216,-42.0695863771842,-42.4349693976527,-42.2527948724654,-41.8028087373812,-42.0951410954988,-41.437042521171,-42.4386537126376,-43.6184208762552,-45.814786025725,-49.5537059832847,-59.0672538000211,-49.3193097028838,-44.3571254151665,-40.6159259064247,-37.6810387210676,-36.1906055010395,-35.4813027546216,-34.9517434546649,-35.0969654609026,-35.8359032109475,-36.6216990707858,-37.3748939380963,-37.8166861007482,-37.1011205097791,-35.7503935630778,-34.2691750158737,-33.0685520066788,-32.1397337547713,-31.4475650224881,-30.8835602889143,-30.4294676195372,-30.556874653056,-30.5138233506936,-30.9186469153055,-31.1684248377936,-31.6769244592066,-32.5709111436703,-33.8248558335625,-35.2602081849198,-37.2824886477989,-40.2763103880921,-44.799091619622,-50.0541771533237,-59.8262494289748,-49.4961477582121,-46.3750874028127,-45.3841046094147,-46.5290024790403,-46.7092140190651,-46.484714433959,-46.7961772372854,-43.9982667950924,-41.77728297612,-40.9628946052007,-40.5577375243464,-40.4255114714599,-40.2158728957377,-40.7360940915421,-41.0529491539162,-41.4633935305595,-39.494456312456,-38.3464648793607,-36.9455438498563,-35.6358354066325,-34.998708689892,-34.5740055594102,-34.908677509212,-36.2613575922477,-38.5589446374716,-41.734830945813,-47.7622057160917,-52.6147707992199
-33.2642033993823,-35.4006307978782,-38.2231075061579,-41.2542315306576,-43.5922307589342,-43.8527335152221,-44.3243287863304,-45.406986439887,-43.3851327015901,-39.5773652449234,-36.2662142494364,-33.3128587919939,-31.5842497710692,-30.3934417106512,-29.883583476934,-29.7594978219582,-30.2393464285358,-30.5827824818276,-31.3194903282202,-32.0720766014269,-33.1460796603828,-34.1432978503022,-35.7264297759382,-37.8244901656627,-40.9565884500876,-44.8606131754671,-48.316442604778,-45.9452872286958,-43.760484784518,-43.1935218116927,-41.6902131937273,-41.5943487189283,-41.2804764619228,-41.9025505773781,-42.1979458125555,-42.5984056949336,-44.4704929903912,-43.466002743839,-42.8755134574129,-41.6438329144561,-41.1439913639606,-40.4296399193637,-40.4545872947948,-41.330087383395,-41.1405282906404,-41.8204392492397,-41.2629140874712,-40.9315385207733,-40.9697076186527,-40.4552283880566,-41.7852311538833,-42.311528685791,-44.6228001308764,-47.5702127498477,-50.3190115597528,-46.9660868308626,-43.2342684142246,-39.0314956797381,-37.0501839284876,-35.355621528087,-34.6202799385205,-33.9273743843396,-33.8369167940705,-33.9723651569822,-34.2174263011346,-34.7361870948046,-34.8585524152011,-34.5957301261462,-34.0342337003841,-33.3368741462038,-32.8125499023958,-32.3608549475191,-32.1168206294178,-31.74993406984,-31.2256637015004,-31.2421135831725,-31.0995241506994,-31.1893247938788,-31.3583168285716,-31.8643450633418,-32.5782538210135,-33.5165331263459,-34.9267194594793,-36.7509878401644,-39.4910279689782,-41.8222047018555,-44.4721415580496,-46.3919965746273,-44.8828204838104,-44.503755685762,-45.9332482269358,-48.4173124335849,-53.4708935853955,-70.7455086876035,-53.5755330503773,-46.0713035420203,-43.62807045307,-41.748465390256,-41.6181056778646,-41.5116349212731,-41.4123936934821,-41.027417427774,-40.8012646214463,-40.2129971919988,-38.6837335181451,-37.2862920465572,-36.3434439909649,-35.3067487733807,-34.4962265249435,-34.1788141515307,-34.2051325230791,-35.2552910144269,-36.4532414483963,-38.2220311087863,-39.7960284922413,-41.0171414225244
-33.2352555075184,-35.8498567062638,-40.2969262652069,-47.7686543271197,-62.5516000222205,-45.3726494654035,-41.9319677090996,-40.0294329389095,-37.5660728366623,-35.6811478552908,-33.9799191927011,-32.4662951147267,-31.4454260994173,-30.7916657629436,-30.9435580308927,-31.4325717094663,-32.277438757123,-33.0815198336386,-34.156634213387,-34.5751505374738,-34.9579423348958,-35.1155144032804,-35.6773212342006,-36.1789544357618,-37.5198881467446,-39.1255861342572,-40.8765764057299,-40.6629596473258,-40.193133880957,-39.7951042514259,-39.0698135119839,-38.9660146407379,-39.3422073249712,-41.1878229676833,-43.8924928925077,-47.6176719732151,-53.0708517484279,-49.5060856120419,-44.952531686077,-42.287559543996,-40.9619777545504,-40.0530994522639,-40.2833725544482,-42.008770153398,-42.1893574118611,-43.0752928679878,-41.9975316388915,-41.1881310078119,-40.3447699843053,-39.848628250922,-40.5170356858175,-40.2324887104537,-41.0811048094385,-41.7331248586392,-42.075990846233,-41.0841610692971,-39.184342929327,-37.0041028332589,-35.9268051965979,-34.6583054146803,-34.0314234294103,-33.4237269584345,-33.1765123705447,-32.9117823437189,-32.8612332961513,-33.1953683979614,-33.12789138301,-33.1497995624726,-33.1512067267364,-33.2303632614134,-33.4219269827823,-33.5960372854371,-33.8065941294943,-33.5792228333057,-32.8913781900668,-32.4286987740371,-32.0813474748626,-31.7909690923326,-31.9773254457569,-32.5248241925812,-33.0698929686047,-33.7729672056437,-35.0063787897902,-36.5671566882775,-38.1962240655064,-39.0981301913399,-40.3366490577986,-41.4774458924434,-41.6271266285738,-42.1412085239152,-43.9911414962225,-44.9195141833264,-46.8920820302009,-46.9990466709126,-46.0543995411646,-43.9840111363358,-42.9942979633432,-41.4111215455808,-41.9896855910727,-42.7517530590915,-44.0190320679164,-43.7033255794541,-43.2322850994744,-40.8967307766297,-39.0304271483161,-37.0703000922368,-35.7680124916822,-34.6924863158993,-33.8760253764649,-33.6569750083254,-33.5126802262539,-34.0467452104999,-34.4126217281884,-35.3710538345011,-35.7425363840901,-36.3935871708421
-32.0127270449436,-33.9967780448255,-36.7556297602961,-39.8021097243514,-42.0430251214006,-40.5954877916449,-38.1313950747012,-36.1494481681837,-34.248456920962,-33.0641261510145,-32.0943431885162,-31.6169087496038,-31.2703551058719,-31.2341067532995,-31.9911319545425,-33.2435705519293,-34.5537635808896,-36.6161586267709,-38.7115920824774,-38.8361883727377,-37.770769194198,-36.6587465248362,-36.0019745256475,-35.3622035962574,-35.4470342874378,-36.0193822608926,-36.6616770778978,-36.7211498861958,-36.7317502222993,-36.6722241180972,-36.7414108996403,-36.7113719828323,-37.4254062262551,-39.3298815323444,-42.5875549534875,-46.0999837382509,-51.0138327933362,-45.2682871279302,-42.9435409867312,-40.9080777964466,-39.7961775825439,-39.4319954802596,-40.1929370845174,-42.8576271876562,-45.4970644596156,-48.0667427358367,-45.6806364456021,-42.6359370557097,-40.0949607265162,-39.0579639364292,-38.4605100537629,-37.7594705785405,-37.4946718322761,-37.5169372317727,-37.6379103404378,-37.2081097043693,-36.3172307222917,-35.575747995413,-35.1200867861712,-34.6106383106002,-34.1340112318073,-33.6701942349994,-33.210181202487,-32.5827051413875,-32.2690135970227,-32.2885503449808,-32.1152208835343,-32.3578452467034,-32.8828230191767,-33.8341281023033,-35.0848661558739,-36.3567075439728,-37.1765995266514,-36.7543684425339,-35.4151946650172,-33.9328806324421,-33.2610829732931,-32.6391852278568,-32.9086561414484,-33.5188705093608,-34.0346894397749,-34.7747963223021,-35.8040432034176,-37.0591851857378,-37.6214153962943,-37.9815347192943,-38.220761386662,-38.7405539589678,-39.2916231474969,-39.7318720311255,-40.7006465355885,-40.6604661185577,-40.9634830016426,-40.6916079808281,-40.9526422190844,-40.8203848156882,-40.8550861296753,-40.504340089963,-41.6903755809478,-43.884695940189,-47.9001342864822,-51.3993638607718,-49.4060672777152,-42.7146740763302,-39.5308370932829,-37.1708170274922,-35.3047589476539,-34.0221861528875,-33.3575936992551,-33.1333005094003,-32.9608673410799,-33.0939940558609,-33.1691249526823,-33.7680407914496,-33.8370932789987,-34.1238316115469
-30.243504486652,-31.512624058249,-32.9107721357061,-34.3133116586247,-35.3303018395708,-35.5536925161366,-34.4882197030112,-33.2795003264768,-32.1534342735691,-31.4728367710151,-31.0063586233196,-31.0863525051758,-31.243045435133,-31.7638531587058,-32.9345245226562,-34.8551701700395,-36.6976364743883,-41.0419485644562,-46.8987463459855,-47.6442425685576,-41.8247913061659,-38.7806991491428,-36.7240683380436,-35.2713939922212,-34.4333914984038,-34.2406539288849,-34.0583964493756,-34.0122935748809,-33.9328620195437,-33.9507710606429,-34.4226677876818,-34.5819585344736,-35.377486152888,-36.6504094628378,-38.2557004480896,-39.488859180526,-41.3217861410107,-39.7671549155974,-38.9882684427778,-38.3623075779126,-37.9478647476485,-38.2415692817766,-39.2457541724952,-41.4905836738464,-45.8215912946972,-55.5050825787774,-49.5495818893179,-42.8775407400826,-39.2284251227913,-37.3566080654485,-35.8998267032918,-35.1997464954926,-34.5495073609668,-34.4857648219548,-34.6654054265038,-34.6701543929078,-34.6399133794451,-35.0259134296837,-35.2970972775997,-35.7268864975237,-35.4348054346307,-34.9418156122843,-33.9843661859441,-32.8725326659449,-32.1851299245276,-31.7406739294382,-31.5206469260292,-31.8828588050314,-32.8346101306522,-34.5184925757202,-37.3832163006585,-41.518079708646,-44.9645921133685,-41.6933335368296,-37.9169695582223,-35.1698746892549,-34.241515478986,-33.5592419083947,-33.9610378144745,-34.7052451580996,-35.5611328568095,-36.8513792007693,-37.8512430549076,-38.6409740335628,-38.2164810458474,-38.0597917216459,-37.3885519471373,-37.1802407668374,-37.541157159488,-37.6763928977713,-37.8211292899295,-37.6791583219999,-37.5393958385572,-37.3673373293975,-37.7325102913003,-38.1236167956523,-38.5787107400027,-39.3102548181953,-40.5236315727344,-43.5298324594885,-47.445071699438,-51.2377484668363,-48.2261854021533,-42.9406761165965,-39.1854760622614,-36.958828843058,-35.0762993851201,-33.6698166250236,-33.1363275414439,-32.7735071871945,-32.6212753422333,-32.5337764766959,-32.6762086416502,-33.1441286628389,-33.3325679332807,-33.4293512925058
-28.6618900272349,-29.579338434085,-30.4940355754902,-31.3902814422101,-31.9972832650855,-32.4666321801323,-32.0541391342941,-31.4826230404788,-30.966511109181,-30.6131479971886,-30.4993901381709,-30.7847525732338,-31.2607891410202,-32.2356755864661,-33.6816506513113,-35.8942762040421,-38.2756088816243,-43.1484802517253,-48.9739661476599,-51.3947336371684,-44.8505915537368,-40.7194974672665,-37.5739503410184,-35.5819176185762,-34.0692435142272,-33.1910880951284,-32.4222265575375,-32.1559021649937,-31.8849162478475,-31.8212234175156,-32.3241782432687,-32.714976004497,-33.4745884283499,-34.2307782885809,-34.8808709005477,-35.7094167627513,-36.810914284946,-36.6965188396425,-36.1583742846378,-36.1325325648496,-36.0934115729504,-36.6367206937927,-37.3709843802758,-38.2849278287311,-39.8987982405621,-41.8035070269623,-40.7170856017858,-38.8574255403989,-36.7160981783247,-34.8340836146254,-33.3445844108336,-32.7804045708024,-32.204789178731,-32.2081739219678,-32.4826389046112,-32.9142371302163,-33.6367070886323,-35.2169837923745,-36.7167245274267,-38.776475214388,-38.9691214834041,-37.5910890989408,-35.3238922355013,-33.5044362769759,-32.2828305751204,-31.3643659014315,-31.1401538469831,-31.4975879736839,-32.5859354851322,-34.309631989675,-37.5532850653921,-42.771706693989,-49.310453914221,-42.3537099896862,-37.8241653852348,-35.3845104017248,-34.6005543870576,-34.3062491035,-34.8513022076719,-35.8996384389528,-37.7003882319268,-40.5302542244363,-42.3351246251323,-42.0382504799021,-39.9250756209426,-38.6775640807615,-37.3053177707084,-36.3660307778048,-36.3406532781129,-36.2128524465045,-35.8846813292653,-35.8525974078609,-35.5699566067331,-35.4477097840099,-35.6150674674092,-36.0422202637778,-36.568482301799,-37.7632344232354,-38.5745526246267,-40.8326820695089,-42.5717924493844,-42.6741448660593,-42.0549248090898,-40.6969337400955,-38.5079918922201,-36.6483304043793,-35.3551071107624,-33.9884519144692,-33.3531956449207,-32.7174317581085,-32.5044700299196,-32.3030891337706,-32.6612709997119,-33.171406257776,-33.8830312880603,-34.1986456431185
-27.5600610208855,-28.3901196190413,-29.2603727730386,-30.0611075937723,-30.589967453375,-31.0922848252725,-31.023331971562,-30.8013201640262,-30.5863035299121,-30.3070105747137,-30.3168731862516,-30.5291202366718,-31.1441726640963,-32.387810397845,-34.0370752506995,-36.2102287740476,-39.0845057497863,-42.2347790395624,-44.9661758573645,-45.4005680981591,-44.5464961880307,-41.4455415541332,-38.0837297809885,-35.7267329905156,-33.7750005127328,-32.3981803380052,-31.3337859281413,-30.8718175670142,-30.4969031380262,-30.3586033864125,-30.7157113122929,-31.3001368625855,-32.010419348034,-32.5644814846334,-32.9507154311647,-33.7703893255582,-34.4011972219718,-35.0916817297563,-34.6487375036603,-34.7414000090259,-34.7404215773257,-35.1103656778492,-35.4003341892304,-35.4349315816687,-35.7280379418965,-36.2025595866526,-35.3856722826885,-34.6588947769913,-33.5559878640046,-32.2640650701527,-31.1462399913567,-30.6983926163205,-30.3773820508513,-30.4700085331652,-30.7908194168644,-31.5519244592214,-32.7897730230836,-35.3472682999655,-38.2821070106943,-44.4559294325363,-49.726029923615,-40.7954317934926,-36.2052915234416,-33.8413198725956,-32.1653772076905,-31.0330909751582,-30.8479969064945,-31.1282018773212,-32.0269692139022,-33.2542501614464,-35.0850162506907,-37.1579741129557,-38.4834867018474,-37.4960828920023,-35.7681423184499,-34.7092498907982,-34.3186940461551,-34.6336967738185,-35.2366603943511,-36.715964561082,-39.7902026057351,-44.9997011676876,-56.6187970689212,-48.1319365030698,-41.5395975875657,-38.9533144328697,-37.3800173176096,-36.0619705811406,-35.7433303191031,-35.4691531887973,-34.9612549537247,-34.9887385059272,-34.6425202247561,-34.4763197118968,-34.3501844013203,-34.580738725096,-34.967278051238,-36.0248128233239,-36.4971284066774,-37.6803312452581,-38.8231149717717,-38.8543800936125,-39.0602986244284,-38.9797223968191,-38.6261121313784,-37.2055741660528,-36.5904102500149,-35.2962906623035,-34.0674056706699,-33.0140110674887,-32.5478692423779,-32.2260094821031,-32.7071555298808,-33.368500510945,-34.989907152781,-36.5342853041575
