-30.8550431628186,-28.9206434433636,-26.7394508990997,-25.091246584568,-23.8987649532431,-22.9987794251876,-22.6831384802518,-22.7172051233541,-22.8395239528652,-23.4834133987219,-24.5770645363787,-26.0255675994988,-27.8185540420297,-30.153227745656,-32.4438044021192,-35.4910166300816,-39.32846228742,-42.4592872445172,-45.3341704001005,-45.2814953435537,-43.9672640529946,-44.0369423082884,-41.782620932344,-41.9597126236446,-39.9998395280401,-36.5209255406937,-33.6718971925088,-32.5697024206323,-30.7205188485979,-30.77574154493,-31.381085919358,-32.3434612848696,-36.2466996159591,-41.4790177230001,-46.7207342512149,-39.2529153491184,-33.2366479864776,-30.7793064276126,-28.768357437808,-27.2232068282649,-26.0175944326194,-24.9857194421916,-24.1297609169561,-23.3342498410121,-23.2735039743734,-23.2561348536637,-23.2032122587813,-23.7032194252676,-23.9918354549392,-24.8949933998553,-25.3670276212626,-26.4970634762843,-27.5546220218267,-28.8142768428461,-29.2012664132634,-28.5515119325251,-27.1448164922197,-25.8778536721308,-24.4881427223291,-23.5272946422468,-23.2018283598009,-23.4219214824778,-24.0412344330733,-24.7093144543713,-26.0843142709892,-27.5950919524684,-28.3404974907477,-28.9654897988825,-29.1403658374743,-28.8867208553328,-29.3957464345922,-30.5555839736114,-31.6367042606429,-34.7317857788476,-39.5907839496401,-46.8461253092298,-49.6415045334077,-40.6210479613419,-38.559324048521,-37.8785901665682,-37.3408695525829,-35.8069506985906,-34.8590331775642,-34.2253287938225,-34.6043758451136,-35.2002019852801,-35.5793449027427,-36.5531325704373,-34.3324640394496,-32.7993443001548,-30.3380340014797,-28.3266598019225,-26.9534628188975,-25.8965246154688,-25.0459703071954,-24.5208480335844,-24.3398551887709,-24.3188012217517,-24.9158259292795,-25.8647799101784,-27.1085617152894,-29.0694538375475,-31.5648168502869,-35.4934058184063,-36.3493343943368,-33.1391099047296,-30.045365298446,-28.04519961237,-27.1744715485024,-26.0100546938781,-25.8941737005173,-26.0237102934038,-25.807084516365,-26.3518975929499,-26.2067914489145,-25.8030994379436,-25.8297213979983,-25.1620111634607,-25.0016892175245,-24.8882043879147,-24.934017900159,-25.2033759033291,-25.6091633017496,-26.4389595297539,-26.9133662695261,-27.3189617425954,-27.564971994332,-27.3281475149736,-27.0593668503731,-26.3368242176134,-25.9126779814781,-25.4138981785775,-25.142106770631,-25.1959032565165,-25.4646364086714,-26.3140553091611,-26.854623168419,-28.4646820260217,-29.8992909275009,-31.4744884768406,-33.1299754457335,-34.8284680328434,-36.0133529469718,-37.4978529372897,-38.7775221544574,-38.427166901177
-29.8182289929993,-28.3664172610757,-26.4129738644502,-25.2691810108739,-23.8403353960006,-23.1232129510009,-22.7159259660641,-22.7673027423208,-22.8287360283612,-23.4609210718338,-24.4815056784434,-25.7939714210461,-27.2062725105504,-29.404911696581,-31.5805531250126,-35.1654224928504,-38.5296538103122,-45.6753311107893,-58.4897113731483,-49.9323119872556,-43.6402124484898,-45.7682292260811,-45.8452753388585,-52.9779284246457,-47.3327339367375,-39.8640170768041,-35.4313921505678,-33.0207749979438,-31.0462330310205,-30.6910612849728,-30.4555804248135,-30.751633076161,-32.4087598126444,-33.832311437738,-34.5320727251963,-33.4687875339753,-30.5673722621013,-28.6901044819195,-26.8636847277799,-25.6271957520755,-24.5963230368816,-23.739088913867,-23.3016903735549,-23.0157160326262,-23.1299900128131,-23.4720642133997,-23.8095155465836,-24.6708626303432,-25.1665316590731,-25.7292389122351,-26.1217519958006,-26.2341442315401,-26.3718225357351,-26.4253170337688,-25.9956420525799,-25.3496112878731,-24.6299308579363,-23.8231973866546,-22.9197338294838,-22.3030135281958,-22.1956996540277,-22.2333716711595,-22.6040861939604,-23.0125526866555,-23.6608547592519,-24.7368928423801,-25.4290053804581,-25.9825952053063,-26.6799356729841,-27.4882857191807,-28.1660048550577,-29.7457567445923,-31.2900501115253,-34.4190238825237,-38.4669823476146,-43.4022396150445,-43.3907795542033,-41.1827345660271,-40.6263917374037,-41.8863473537504,-42.7222023442083,-40.6288015952877,-37.8854618255252,-36.5142704002428,-37.0588082469343,-37.5250643001653,-39.4282631811275,-50.3312540519172,-41.333882650035,-36.283179876942,-32.1498417403754,-29.4791757271465,-27.8930691368793,-26.7020240870726,-26.0310142245546,-25.5762549580579,-25.4567736392578,-25.4906303531137,-25.7892554461709,-26.3802888589717,-27.0553891927346,-28.0842131538307,-28.9583409893103,-30.0014029333358,-30.1215969492421,-29.6085428026696,-28.3300894226282,-27.5258375898349,-26.9960193172404,-26.5027869027212,-26.2694387515906,-26.3200672473688,-26.0579657586711,-26.2107046922768,-25.836212127777,-25.2384116713095,-25.1636317875533,-24.4702339700069,-24.3888890713217,-24.2639203725797,-24.3446574227414,-24.7016700239956,-25.3468223615189,-26.2493571130364,-27.4971516324089,-28.1082642551928,-28.7897512921966,-28.5577421138587,-27.7129435355068,-26.879793348338,-25.9164849002212,-25.223349077215,-24.9070409725108,-24.8189763429893,-25.0929684377811,-25.9018070138553,-26.5453414936239,-28.0043304806522,-29.3265410217336,-31.2424293772634,-33.1770429245503,-35.6599377086439,-38.071908771845,-41.2365780130758,-46.5696084293138,-45.9489656748274
-29.9460643867478,-28.3036710994916,-26.443721371181,-25.5213870880351,-24.0401787164926,-23.4602531293816,-22.9752136644252,-23.0148645161561,-23.152213826974,-23.762983969557,-24.6932882267462,-25.8879016366573,-27.0248725685954,-29.1240969562235,-31.1533863057255,-34.4736404991232,-37.2999673550298,-41.8562301522609,-45.1598570385722,-43.130292123414,-41.4813192515339,-43.1128694859308,-44.2032377031442,-48.5640814555669,-42.1383630372121,-38.7196886206891,-34.5661182248788,-31.94926682657,-30.5323667250426,-29.7290804169993,-28.8991821846494,-28.7923961623345,-29.041800325698,-29.4389961518442,-29.6965197926812,-29.0747887093406,-27.9333255220344,-26.7391767713348,-25.5898206332543,-24.7723732458817,-23.967202089278,-23.2833984790783,-23.0473458210985,-23.1192215265368,-23.2591838272908,-23.8983402085146,-24.8337286280652,-26.2274455279093,-27.5215070936074,-28.0628191454951,-28.4694987323622,-27.3088315655954,-26.3756227272693,-25.3299487789679,-24.3272071189049,-23.4783432622468,-22.8791161134006,-22.2396812248805,-21.7395696454615,-21.4756468278216,-21.5299644077832,-21.4774478371208,-21.7044392208097,-22.097309639953,-22.3918161892291,-23.1400624526293,-23.7893448659042,-24.2169756023637,-24.9398149837024,-26.1700729443141,-26.807952172634,-28.2953592279887,-29.8918337946626,-32.0627338963201,-34.4375147445499,-36.7160042579286,-38.0386729614063,-40.644839062419,-42.2531984845904,-46.6735871899354,-53.2725266776043,-43.9318287528004,-39.0470704726159,-37.5246664913124,-37.3979557290153,-36.8420611359403,-38.1574673115161,-41.0935716358914,-39.5158393253545,-34.6736042037983,-31.8107053011143,-29.7187817645576,-28.5032123051317,-27.6111592996688,-27.5094415104387,-27.4527569285538,-27.5269305766204,-27.6230070515695,-27.316365711118,-27.1450263778862,-27.0406286153646,-27.2019405580007,-27.296744022588,-27.3789134383317,-27.3493461539785,-27.3879018762117,-27.0864905639368,-27.0766952502875,-26.8844529396007,-27.3825059468061,-27.2958543895944,-27.4813862803513,-27.5537001874984,-27.2888148961787,-26.7509679204401,-25.9288212745293,-25.4015611925276,-24.6054967245883,-24.2856684127154,-24.0116852364808,-24.0152233767838,-24.3716605708217,-25.2192842209477,-26.3137009870065,-28.6991003088443,-30.7396702780802,-33.0974251704104,-32.5461151707011,-29.7150379934298,-27.8523655161378,-26.0266972405977,-25.0020778927852,-24.6101112433532,-24.4774792509324,-24.8773119539703,-25.7037436573756,-26.7592320000897,-28.2913116194958,-29.8835830487068,-32.0577978180307,-34.3007329367697,-36.8198234506494,-39.8374173162067,-42.314153235539,-50.6186555282759,-52.2760732464554
-30.9234354979368,-28.7052695531779,-26.8608537460167,-25.7980842311965,-24.5874233295835,-24.0580262749038,-23.5688217236001,-23.5648867699432,-23.8445316944966,-24.4111664693985,-25.2324030712522,-26.2463351124981,-27.3315691429427,-29.2131140236906,-31.0672876733996,-33.5237894251793,-36.1225888707515,-37.7834242286754,-39.4806209950895,-39.0178258833693,-39.2897280974473,-39.1020692967235,-39.4541675741062,-39.465920556508,-36.3916398560776,-34.4426354821137,-31.8457571276926,-30.1327769481743,-29.0558488542169,-28.1127621283359,-27.1845513010929,-26.9948643308977,-26.6680739389717,-26.7850482104153,-26.9455581317569,-26.5637851673169,-26.3103958468926,-25.6547727130087,-25.1791457850103,-24.7050919574792,-24.0966250550537,-23.5661998516712,-23.3251540859697,-23.5310028965211,-23.5949467951392,-24.4006439291843,-25.88652553648,-27.9047670884239,-31.0745123186158,-33.5806589264513,-33.7810826681611,-29.7944918648531,-27.0327204324544,-24.9396794728069,-23.492229617546,-22.4133196212708,-21.7453338317496,-21.1918405693102,-21.0370823234216,-21.1224595056074,-21.3290180634962,-21.3869161989554,-21.6229221497877,-22.115370354362,-22.2445288339276,-22.5980455467766,-23.0704528105182,-23.3218423946424,-23.8259514533945,-24.9367313122592,-25.4540264179983,-26.6805630506506,-28.0396492065678,-29.6026996249822,-31.5120479084819,-33.2652703196444,-35.3256380029911,-38.8635630306758,-40.661313905443,-42.631080615746,-44.9365952637537,-40.4060001284598,-37.7079885294202,-36.7898594573726,-35.88132294478,-34.8213219748484,-34.8435578514977,-34.4156162370297,-33.0022952586199,-31.2764321769626,-29.8549320700966,-28.7996593835631,-28.5550023378653,-28.4184331497593,-29.3333737733855,-30.4850782336,-31.3892219508817,-31.5707643483439,-29.9026766052289,-28.3603868441249,-27.2998308407061,-26.666082391276,-26.3747279209865,-26.0792067969161,-26.1422509842932,-26.4443792944677,-26.8048477087965,-27.2479305322389,-27.3380664281663,-28.6472199753806,-28.986589277206,-29.5707792525787,-30.4564200529167,-29.8441503399495,-29.176254816693,-27.9219859782773,-26.5536655076928,-25.4857453596105,-24.6234365586995,-24.0785753939809,-23.9045246615023,-24.1604928559006,-25.0287767629632,-26.2326315012689,-29.0086160309798,-33.3270486712339,-44.8006206316623,-39.2169273272686,-31.4675244236218,-27.9503002594372,-25.813731908204,-24.6062946985546,-24.2021567059131,-24.171010753026,-24.7947028858775,-25.7238441328964,-27.3766996394197,-29.3057551105874,-31.664323133804,-34.0597018450481,-36.571225193638,-38.0400980122856,-39.8652836805407,-39.494825705676,-42.517070102369,-41.8355406200548
-31.8413835468908,-29.2919658889644,-27.5428317387266,-26.1986013663438,-25.4964666210473,-24.9578509304653,-24.5699502253795,-24.500646171143,-24.9066894273952,-25.4282427958761,-26.1500033746444,-26.9253871866258,-28.1605200595623,-29.6191222851952,-31.2984617964247,-33.0093937078861,-35.3820617829767,-36.0871477041623,-37.261433779582,-37.3715787672239,-37.747471734841,-36.1535541744342,-35.9830855837665,-34.7324364782411,-32.9288959026158,-31.1409557842806,-29.3432052579822,-28.2124200905133,-27.0898859745788,-26.2235734781067,-25.5317635705372,-25.4048028617453,-25.034316236471,-25.1618636612544,-25.4044166054677,-25.4396726222374,-25.8711811547392,-25.7733027279513,-25.8555521984737,-25.5684170851878,-25.0303279874244,-24.5463384254373,-24.0913963253364,-24.1525391136543,-24.085270802403,-24.8164255722957,-26.3099992182824,-28.3453444525771,-32.3473992285783,-42.9480228145077,-39.5677070046314,-31.1667851070292,-27.0697575242029,-24.5616531854375,-22.9498930868856,-21.8067673094263,-21.0976064072974,-20.6739741607168,-20.8219770979505,-21.2469387454408,-21.6683568510653,-22.1182088595769,-22.5730318108785,-23.2230921794346,-23.2817984904498,-23.1146077172506,-23.1892768390946,-23.1458462668148,-23.2701342035188,-23.8678944346101,-24.2774270933842,-25.2361860293841,-26.3321036536726,-27.6827572668,-29.488295296462,-31.1902955274843,-33.457493754312,-36.2630799814911,-37.7953897766032,-38.984293077206,-40.2188776655848,-38.2155474353384,-36.6931627749244,-35.5730532882032,-34.0721724099169,-33.0625523815151,-32.3948429855878,-30.8951331513064,-29.2943436089633,-28.7103660108193,-27.8580942946076,-27.4205675009194,-27.9362743647961,-28.7108174174123,-30.7006666700748,-34.2574555030057,-40.840230070783,-39.7268225455465,-32.796612551776,-29.4125892912893,-27.4588423478289,-26.261733694481,-25.8565581907995,-25.5769884564515,-25.9292242159195,-26.5343042610804,-27.485561246072,-28.2859343282524,-28.7046336411626,-30.3192566345662,-31.3115047866236,-32.5577068188258,-35.0966585111377,-34.7545320167963,-33.8551072032249,-31.2599212480553,-28.5354423471998,-26.8832887264138,-25.2931563727886,-24.3950330306573,-23.9837261094634,-24.0528920771116,-24.6947200425546,-25.6916052472278,-27.4065657372966,-30.0704507527703,-32.7364515791509,-31.9665872820658,-29.2880975645978,-26.4535772257046,-24.9921030907862,-23.9713618932711,-23.6520751532345,-23.8190655413013,-24.6614030176392,-25.7604958469501,-28.0068558012912,-30.7479419301816,-34.8010032552249,-38.5535650691223,-41.3019620719222,-39.6363062621095,-38.7212780232722,-37.132431367309,-38.324504098898,-37.6480355210682
-31.892986415439,-29.8288778694657,-28.4070543317248,-26.9687130751172,-26.7484296231955,-26.1935291023629,-25.9861509465428,-25.8529066971275,-26.3085589486178,-26.8457177364479,-27.5514252631865,-28.1456902705547,-29.6042046300171,-30.4502787110985,-31.9203113172757,-33.225471573621,-35.1091704504558,-36.2295894819273,-37.2293549312225,-37.7472796272879,-37.2768711086925,-34.83442737284,-33.901648977999,-31.991574098459,-30.6440376039547,-28.8309298139462,-27.3766670761309,-26.3458705256184,-25.1701449356658,-24.4242009754214,-24.0688304336164,-24.0395662000717,-23.9636955252858,-24.2934830762196,-24.8047560659316,-25.5041777026014,-26.6880987791196,-27.3519797604591,-27.909929178889,-27.5717965440949,-26.8419274731593,-26.1563461768907,-25.3096311859641,-24.9745302949271,-24.7717411104035,-25.1259643787824,-25.9855026626841,-27.1822515578372,-29.1127051254407,-31.0466705125616,-30.9225435817189,-28.1596722784697,-25.7364067467765,-23.7631886839401,-22.3797292257873,-21.4565839414806,-20.8553953761507,-20.6507334079895,-21.0434331974056,-21.7722274129116,-22.5501064938712,-23.7579332615968,-24.8270135761662,-25.7939998378472,-25.8151719929343,-24.8435007254364,-24.1177682777193,-23.5669172472953,-23.1728868036665,-23.0730697497578,-23.3951696418124,-24.0765568596512,-24.9799328369802,-26.2353575742925,-27.928934274044,-29.768693214196,-31.9196628346134,-34.3243494117302,-36.2703395310281,-38.0127931624475,-39.3164875492152,-38.5644663324007,-37.1502612551961,-34.9783594449709,-32.8910135736962,-31.689881247761,-30.5112621255164,-28.5569813629655,-26.9856837650579,-26.7701972384679,-26.1728996404582,-25.9959023319282,-26.6119658864947,-27.7962483026261,-29.7519332501601,-32.6287345591947,-37.0335880824959,-35.3153906178758,-31.3134984153771,-28.7957558853512,-26.9708217177892,-25.8282620942556,-25.5785662381508,-25.648585326186,-26.4212146407912,-27.492253918446,-29.0767567971625,-30.3462870369679,-31.2959652810617,-32.5664224577409,-34.103370472068,-35.7218284625318,-40.7697989856541,-46.6615706528367,-42.3574283516879,-34.7654534404038,-30.6055613769915,-28.1789523311412,-26.0651032647963,-24.8396345937217,-24.2198818179614,-24.0764483633685,-24.3417573398104,-24.9178023874284,-25.5022142225493,-26.4666811092296,-27.2686524366473,-27.0288432847639,-26.0697504825638,-24.6007074751326,-23.8271379441013,-23.2027962628219,-23.0013746170627,-23.3382676165333,-24.2245938056559,-25.4068672277437,-27.8537960986571,-31.0862957722534,-36.4171791887372,-46.9834025509826,-47.9908616555821,-39.5111843082577,-36.6987511170324,-35.3903285014674,-35.567092356745,-35.4917806081144
-31.7291725285141,-30.4978940979589,-29.6097315295724,-28.4167838267304,-28.3435711233195,-27.7842335875774,-27.7318869759245,-27.5640113024344,-27.9820700994835,-28.6769201530515,-29.5852669786303,-30.2876446739144,-31.9257407910077,-32.0382230608008,-33.1236570751728,-34.065031470079,-35.1435662150083,-37.4727041693134,-39.2443797732584,-40.8132931757319,-38.55619016563,-35.2632958128696,-32.9608065444578,-30.5442186423226,-29.0013854424804,-27.0827502812592,-25.7234565138225,-24.5739634506145,-23.5462324149505,-22.9305061660587,-22.8651539723292,-22.9442167850715,-23.3104384066714,-24.0016524995819,-25.0041374971188,-26.6686149386034,-28.8962123627904,-30.9274171672548,-31.9842159485303,-31.0130066389945,-29.5365822188731,-28.2465578849879,-26.9734556426491,-26.1074259440002,-25.767996344783,-25.51862060821,-25.5486575516153,-25.8514520592009,-26.3903654064346,-26.3756263076095,-26.4904109046454,-25.1346424329201,-24.0865734005301,-22.8240855844012,-21.8704438738304,-21.3423212130853,-20.9981542792671,-21.0741501098699,-21.6055795159111,-22.5298969520281,-23.8113343461245,-26.1017154538691,-28.6950833627901,-30.9935407042476,-30.8645417370883,-27.9688171604494,-25.6417149948358,-24.3291126703595,-23.3516181908104,-22.6175083656135,-22.8371598096534,-23.2239474157095,-24.0001227270914,-25.1151381225242,-26.6039445662329,-28.5559691439029,-30.5539874493103,-33.273209468437,-36.0140212968227,-38.9722068303936,-42.1649986744005,-42.0785508901168,-38.7362515593748,-34.9244962220664,-32.2677337580157,-30.4462331742306,-28.8444287689541,-26.932651893496,-25.5350351213171,-25.23681174795,-24.7664995810242,-24.6312373214993,-24.9373682245514,-25.8614673972743,-27.0218337277463,-28.0617966507653,-29.0058910851974,-28.70962183938,-27.6865146772443,-26.8598503510377,-25.9852866257008,-25.4490664360435,-25.5433556120323,-26.1682282576613,-27.3557054562077,-29.0638059339605,-31.4313000683023,-33.5657775357273,-35.6585356414335,-36.0110350899209,-37.1668824530789,-37.4972735471749,-40.4062881873596,-41.7105320323816,-38.7999338520656,-34.3241340015713,-30.8704669120049,-28.5096926656514,-26.5952096824159,-25.2772844121332,-24.5941482158119,-24.3011589117044,-24.2110390617006,-24.4110571530005,-24.405901464598,-24.5861253308665,-24.8064070687379,-24.6352623493617,-24.0120411527719,-23.3252608633168,-22.8209767302489,-22.5147224016321,-22.3805405958283,-22.7500834715386,-23.4386223769691,-24.4747785661998,-26.5174885949447,-28.920439330252,-32.131703938491,-35.4501332014689,-36.5655807367478,-35.187855978585,-33.7770836859983,-33.6157103071438,-33.495308280241,-34.2122744519161
-32.3905246681269,-31.8788040778676,-31.5887481625443,-30.8764316313017,-30.3238379675591,-29.7008672834631,-29.6082302947002,-29.4548115863962,-29.810379955457,-30.8189850862926,-32.3117117555927,-33.9371995050649,-35.8039587038842,-35.0463270113679,-35.1962365326262,-35.2539776035164,-35.2941262696252,-37.9035440573532,-41.968667634313,-51.2510561651773,-42.9877454373202,-36.7682859021142,-32.4788325613344,-29.6143771673616,-27.5683976491876,-25.5452514650772,-24.1993076417289,-22.9935199469147,-22.2699223946947,-21.8149293476355,-21.9368471758303,-22.1475648387487,-22.92260873638,-24.0521861586433,-25.7312167040596,-28.5742488115679,-32.2912146252223,-37.9639747588295,-40.299168888705,-35.8678276532164,-32.7437097564162,-30.6161851449938,-29.1724850079846,-27.7693455944282,-27.172878728917,-26.2506949482472,-25.528261174181,-25.159096966961,-24.9221596290144,-24.2299732985003,-24.2376868802041,-23.420432970766,-22.9894276117544,-22.2641054397002,-21.7452536333444,-21.5969361581165,-21.5716800248938,-21.9080685396683,-22.4179496888969,-23.3226333696916,-24.9980149624577,-27.8247449823806,-32.1797295673937,-42.3865341483866,-39.8269740323477,-31.0375862732586,-26.8637481098644,-24.9069401858236,-23.559416434086,-22.5104945594495,-22.5872641051722,-22.7051875468488,-23.3759374116824,-24.2698130798926,-25.4953074583021,-27.3399448888582,-29.2325145050034,-32.2851082982232,-35.4397428696522,-39.1787274275773,-51.8728257801707,-44.9300574148372,-38.122586081047,-34.2151252486782,-31.5258055930618,-29.2605608605334,-27.4518167334486,-25.9063135266999,-24.717344419885,-24.0886771505989,-23.6417950783106,-23.4353742777162,-23.396101095746,-23.8565437870813,-24.4190683100355,-24.8229771826564,-25.1094454580077,-25.2450690938134,-25.1579663170083,-25.127112734534,-25.1207349275598,-25.3372763379541,-25.8493587484214,-27.0318786585264,-28.4587907719726,-30.6759130553961,-33.8674556741038,-37.3384722533178,-42.3558943170409,-42.7710905787059,-40.8656869948951,-38.3555535457781,-37.3477270522735,-35.5277098580637,-33.8585493140746,-31.8850812070298,-29.4125302874348,-27.9102733384294,-26.696531463704,-25.6768963393798,-25.1451843702869,-24.8445446037522,-24.5614574446409,-24.5452643860155,-24.3491503040732,-24.1442587248349,-23.9845210442623,-23.7453722627518,-23.148707270343,-22.8213982468572,-22.3062674845119,-22.1252279494306,-21.9792944732967,-22.2244547482906,-22.5933003692513,-23.3372121880802,-24.707806541223,-26.0643603883025,-27.8854383422404,-29.3820138538556,-30.4321576081144,-30.73926846126,-30.689927174172,-31.4591162492773,-31.6102390053576,-32.9291692855375
-34.4700115030297,-34.8745984157815,-35.1235708905421,-34.6377398823225,-32.6784476381098,-31.773106453788,-31.3372731793651,-31.2689115498239,-31.6485439009997,-32.8777336353489,-35.0545808217721,-39.4269303698485,-43.6709226837922,-41.1761983065946,-38.1607498920337,-36.4742739687777,-35.3713228462174,-36.2353298164963,-38.8889060114606,-41.8727968532863,-41.541229197951,-35.0860639099709,-31.0538480895596,-28.2139637959638,-26.0541895353767,-24.0869016671284,-22.8148383374365,-21.7300555098864,-21.3215492041403,-21.0606236564506,-21.2664798648265,-21.6382365759336,-22.6629004120361,-24.1144711267154,-26.3152723808154,-29.641359551392,-33.6189662296124,-40.1073426667549,-43.6601937106018,-38.3136142101233,-35.4167899154548,-33.3143950044452,-32.2064589476961,-30.2683971146492,-29.0166962822694,-27.4897819073241,-26.0852674797634,-25.1887099201284,-24.3819034154704,-23.4445150228547,-23.2028681652961,-22.7822905717332,-22.6360989340702,-22.3781490255412,-22.2825709611093,-22.427231112444,-22.6989624761978,-23.1767746477943,-23.4913759792168,-24.1068710648084,-25.6036621793493,-27.3471655330356,-29.6946319693279,-32.5161640623087,-32.2890020536984,-29.3082863618985,-26.6074993506052,-24.8545476325741,-23.655590976276,-22.743518849946,-22.6473674831878,-22.587367584289,-23.1248591020043,-23.7582222589186,-24.7053938546724,-26.1994483139689,-27.9136560637008,-30.4696027815205,-32.9806459892425,-35.546349269236,-39.3756273231876,-37.4381763578937,-34.6809705055115,-32.4205070506418,-30.3986898908618,-28.3981478112969,-26.620877153991,-25.4805413475591,-24.4355053619029,-23.4055537645437,-22.8679946810285,-22.5416838038526,-22.2556883272366,-22.3159825842671,-22.5136946810906,-22.7484943798433,-22.8953108857744,-23.2913541158623,-23.7136660416061,-24.1010227331863,-24.7382544666857,-25.6534887077324,-26.6164229825035,-28.1740899882236,-29.6397335790986,-31.7268718185385,-34.9545378131017,-38.0019057545296,-41.5881453708014,-48.8868115816961,-43.9892934106612,-38.7747672140252,-35.0498814320687,-32.9365064193893,-31.435096901811,-30.0591196484772,-28.0341467130133,-27.1854170239564,-26.5803947328347,-26.1562628351012,-25.9772448004335,-25.8721863675327,-25.6647890257523,-25.5908172507716,-25.4175050216583,-24.953706099254,-24.3910395192967,-23.959034602862,-23.3015043814155,-23.0465533594351,-22.4366484373038,-22.2178752768219,-22.0051884579384,-22.0181715133458,-22.0780511775042,-22.5027143156621,-23.1884363361821,-23.8356025951838,-24.9253161854234,-25.7883476293848,-26.6057032277804,-27.3315948064188,-27.9221820820121,-28.9854618212297,-29.5538927187315,-31.0536591882241
-38.0169567128531,-42.114533438469,-42.1712070810518,-38.550688914825,-34.9980531847721,-33.5993731978115,-32.7598614301215,-32.904308303062,-33.4481020307989,-34.3476036242859,-35.9369893433716,-39.9623534315482,-48.8017964157321,-46.2540498220949,-39.2728258089897,-36.7761295497468,-34.887624337759,-33.9149591840543,-34.1864198363381,-34.3236704184107,-33.6631100342691,-30.7447562570811,-28.4693734120773,-26.2277207624718,-24.5200226120568,-22.8310991099995,-21.7230838029457,-20.8810182185865,-20.6772809417039,-20.6094164691655,-20.827344341617,-21.3672400464114,-22.4569522386662,-23.9395130580317,-26.0403529162067,-28.5508492774033,-31.1673756220883,-34.1743818092183,-36.5111212640098,-36.7317074609237,-37.3082283937451,-37.0509805272614,-36.8237078996872,-33.9728882623249,-31.2826073887856,-29.2032508600832,-27.1197523612191,-25.7303023558466,-24.452470480918,-23.5154410770463,-22.98130252301,-22.942786354231,-22.9864154767593,-23.2544446262506,-23.650766363147,-24.0776157432925,-24.6157585836567,-25.0400823609974,-25.0092470761257,-25.0933116466725,-25.7600294606199,-26.0928890291615,-26.8128334590817,-27.4497056425837,-27.4867792771663,-26.4289188847612,-25.5128195632568,-24.4664555775718,-23.7822514219776,-23.3482550840072,-23.0935608651299,-22.9815888975265,-23.3184883238746,-23.6952711545194,-24.3487307269704,-25.3510933625936,-26.7275109062467,-28.2795655161977,-30.0627515121186,-31.7415292365144,-33.1582689995359,-32.8615033708319,-31.982192754915,-30.8500752705318,-29.5770578267798,-28.2441968221126,-26.6320623433613,-25.708083735068,-24.6607804993479,-23.278631345409,-22.5264329345269,-22.0365230615579,-21.5903937039222,-21.3569925688046,-21.3218798375322,-21.5233191380252,-21.712004950394,-22.2890766828272,-23.0428548021641,-23.7478606329405,-24.8861116261516,-26.4227997187272,-27.9215436198826,-29.6683119167326,-31.2223014625505,-32.6217113995175,-34.8445713266646,-36.07729185655,-37.2525727478533,-38.6603831679185,-39.4821603895452,-36.5751342262923,-33.1976609908196,-31.4115405177696,-29.9753423301274,-28.8780767144419,-27.3281428225538,-26.822866580259,-26.6094804172364,-26.8546919188285,-27.1859540797805,-27.5684923018639,-27.8709481645293,-27.924724245672,-27.8445512342497,-26.995751444882,-25.8513926288496,-25.0419811411824,-24.2923550008911,-23.902650976963,-23.2870257410457,-22.9620286724034,-22.6745128920547,-22.4038576923842,-22.1881354361753,-22.2593744210634,-22.2763702266945,-22.4295068702481,-22.9599391602316,-23.4769304374517,-24.0348431753486,-24.7723548310183,-25.5755196215641,-26.5373416914778,-27.3801528626821,-28.7993913095643
