-24.3139486310436,-23.6352875821163,-22.7815158951837,-22.3921494548151,-21.9067361188481,-22.3709770897823,-23.2112447013817,-24.1289726922686,-25.8908470368966,-27.2173510653087,-27.7593686469861,-26.2602666584752,-24.7825796706037,-23.2863664254576,-22.4568342273071,-22.4945592172325,-23.0427750520686,-24.6361428688957,-27.1790140569886,-31.1800989345144,-32.3952213520895,-28.0316437812229,-24.7021602153045,-22.2723213716688,-20.7915968248291,-19.8132776277188,-19.4194481380388,-19.4475437310431,-19.892282626359,-20.5772418532651,-21.3046753835028,-22.2863792277791,-22.6348671437847,-22.8804939170673,-22.9039665885873,-22.279522902048,-21.1635450941804,-19.6875667522755,-18.3603497673353,-17.0568186121141,-16.0119525987685,-15.2402257320018,-14.7631716934781,-14.5756854092488,-14.8325948260167,-15.5114096755419,-16.3567371001851,-17.8227632688941,-19.663483657448,-21.902653818372,-24.8779285334273,-28.1727289253789,-33.8328676913954,-40.8713322195968,-45.1765544838768,-46.6199601089856,-40.0319090146456,-37.4863338529787,-34.6757542692885,-33.6569039458839,-32.0372031358011,-31.5996261770417,-31.8586214136736,-33.6866926217157,-36.361254745536,-35.4307670540815,-30.1348050825511,-25.9328711003677,-22.8518299839747,-20.6897464643102,-19.0492631344142,-17.6858837681024,-16.9275129949237,-16.49531040763,-16.5074453286855,-16.9123422233098,-17.8330489228292,-19.255974948445,-21.5075215068769,-24.3041331380149,-27.6901754301297,-27.9328543963017,-25.737572080051,-23.5331888443893,-22.0495924187284,-21.3149626288366,-21.3700836086203,-21.6543778217943,-22.3532506535266,-24.1920760597974,-26.4286647975513,-29.1688437025013,-33.3197224003261,-39.9377442534605,-42.6912795904178,-39.5865344170995,-35.4628981256108,-34.5976393877988,-33.0738278552684,-30.9882466509596,-30.1018338033108,-29.1028331953687,-28.2307483545829,-27.8862092538385,-27.5463747213131,-26.6743422682956,-24.5458807386775,-22.3077252606994,-20.386227823292,-18.9855324801858,-17.9362107116717,-17.3930627311277,-17.3640526934624,-17.4504205237914,-18.0074353535626,-18.6409072800405,-19.7005470199606,-20.7101320858556,-21.78796464266,-22.7509888559594,-23.8780184631864,-25.2054592690913,-26.4122057880958
-26.0735717592057,-24.8301930879787,-23.5199444948681,-22.6528196908544,-21.9047739529958,-22.0225277700048,-22.3286237603201,-22.4904004469238,-23.2171131735577,-23.3314124849562,-23.5019277084266,-23.0589550463451,-22.5138687282106,-22.1264833013338,-21.8204019898688,-22.2565624077343,-23.1076090615537,-24.6564836062526,-27.9351355840717,-33.0945939585851,-36.5448914047873,-29.0516964795108,-25.131177488646,-22.4066064908908,-20.6783660617864,-19.7341105232736,-19.4817123098412,-19.6895920534967,-20.4560775896304,-21.5516855871376,-22.9572902311437,-24.4684069009971,-24.8322210823018,-24.2551476445263,-23.1821912627024,-21.7549105669906,-20.1315351564467,-18.7358295896521,-17.5367106825992,-16.5743962547868,-15.8179781884907,-15.1881158852122,-14.9361216130593,-14.8538690867959,-15.118807150951,-15.7783379750723,-16.6270358979109,-18.0265204146392,-19.8197051895404,-21.7792775391073,-24.9110892891557,-28.3988563458378,-33.5084607780309,-41.9338479462345,-56.5241871313098,-44.6989122485953,-37.5769933369563,-34.597977973309,-33.4047922301054,-32.4286202975526,-31.7184578707189,-31.7884495784883,-32.6840079323234,-34.4568719077086,-42.3621415965502,-41.1007270866882,-32.1024114529711,-26.5783464261395,-22.7841523692682,-20.6489429276992,-18.7214547774778,-17.2525446904993,-16.3969370899148,-15.9171756184294,-15.8400534478352,-16.1397938469743,-16.7883970696193,-17.7518820051053,-19.0675177846075,-20.6074347041419,-21.7259578187874,-22.1129526398666,-22.0868319630426,-21.1788790925232,-20.7085132408662,-20.4063976614689,-20.6261654637546,-21.0869814216324,-21.7649227672533,-23.4501805820009,-25.7490728982665,-28.4922224448619,-32.7664672629819,-37.5846115506665,-40.8268821941099,-37.1135062311133,-33.4330062741146,-31.6111947545507,-29.4237708634692,-28.3966825623539,-27.6654499243731,-27.8049334118841,-28.4799356660063,-30.0441835607461,-32.6698121584773,-32.8706174174422,-28.2475217756154,-24.1957027433912,-21.5001370452152,-19.6387072315918,-18.0325157521561,-17.1312271670137,-16.8130616085346,-16.6403533156082,-16.8713319330208,-17.3154795058942,-18.1783560242731,-19.1207825890535,-20.2000133815952,-21.4963953293874,-22.9115354514938,-24.6954645819384,-26.2796493185457
-29.0074565867581,-26.4031799825053,-24.5867496088183,-23.17967165261,-22.2860767082519,-21.8954563405203,-21.6455077484293,-21.4164939454566,-21.5000896416452,-21.3559507404137,-21.3852718910352,-21.3586377027828,-21.0724100906317,-21.2838812709395,-21.366225987292,-21.9021377357156,-22.7565884329911,-23.7084214670503,-25.6621093136818,-26.4532589294218,-26.810799521044,-25.3051777676263,-23.3316213229112,-21.685400641093,-20.2156642423396,-19.5769966492756,-19.5548303344011,-19.9812048531318,-21.0691118215808,-22.6626629033495,-25.3498078557044,-28.6498883369456,-30.6001145362713,-27.6486084113895,-24.5784808383617,-21.9936667206177,-19.9323888428073,-18.4921083917373,-17.3705455207702,-16.6016583943233,-16.0590660994069,-15.5925283620936,-15.5153177838191,-15.5433289456746,-15.7635711470783,-16.2800063580705,-17.0771970749893,-18.2690621899327,-19.7774235971078,-21.6538083635669,-24.4458506459423,-27.6447914051217,-31.767323382743,-37.1778465704512,-39.9328102919589,-39.0575984591387,-36.0365352444519,-33.5945299045492,-32.7722721408799,-31.3735121121703,-31.0728208692393,-31.1846583445351,-31.7290452249496,-32.0595098925659,-33.0226375822841,-31.4702421631233,-28.9041232902731,-25.0536213994713,-22.0433602462367,-20.2088638113133,-18.5114413574476,-17.1592895323882,-16.2100133957374,-15.6722905335012,-15.4496179228126,-15.5664139623687,-15.8878552092852,-16.4569460614532,-17.1497183444082,-18.1031836756054,-18.7276510210918,-19.245309464549,-19.7301583169899,-19.4900625587195,-19.695804657236,-19.8563241970068,-20.230439837079,-20.8650282527506,-21.5668237671055,-22.6784835860267,-24.4359937535232,-26.3101337749612,-28.5927158126429,-30.765520813049,-31.6754969829236,-31.5007501850249,-29.9843329712005,-28.6060315826224,-26.9311808123327,-26.7456562985841,-26.1394741484594,-26.8138203009458,-28.3097743901897,-31.0549114585976,-37.1090822565213,-41.2275448134145,-29.8619227012837,-24.7227020671257,-21.87258706212,-19.73789600653,-18.0036094149853,-16.9731374654948,-16.4655218381622,-16.2305434589967,-16.2705278363612,-16.6453548260027,-17.3482759910955,-18.2429014080353,-19.2980284831983,-20.8063348944311,-22.2647248633613,-24.2651628021637,-26.3469148246873
-31.6580535753603,-27.7079394331943,-25.8179889431116,-24.011611096974,-23.0694565843441,-22.0984883258788,-21.3968414549377,-21.006756057205,-20.6862175588334,-20.551439367544,-20.4901488378051,-20.6875246352098,-20.5476787059419,-21.0239242058342,-21.3772411804705,-21.8191646383183,-22.4460684318544,-22.8317683961253,-23.5566544735564,-23.2485920101017,-23.0292174317507,-22.3794030710826,-21.4558784855174,-20.6403436557423,-19.6653583389768,-19.372389265718,-19.5335626745343,-20.0995408059646,-21.3524314822404,-23.0390976628212,-26.4460099235129,-31.8569877831727,-43.3459218438392,-30.4011171820579,-25.4406802997627,-22.0913729850572,-20.0213412516384,-18.6620614885165,-17.7569663163489,-17.1956367323861,-16.8553493636048,-16.607080573113,-16.6454910734683,-16.773356541323,-16.9010377736858,-17.156257389668,-17.7657431612407,-18.6205195356312,-19.6839605813807,-21.5212581871027,-23.6109217647685,-26.1519415249791,-29.5782123378308,-33.1178237200369,-34.8939088024058,-35.5841441240572,-35.9617541209346,-34.7707096654345,-33.6003027090026,-31.4421054799272,-30.6519129585818,-30.1247607687668,-29.9499231919372,-29.389194487171,-28.3535150426636,-27.1015059931119,-25.485597020209,-23.1369004400359,-21.281271003524,-19.7561368878891,-18.546893928751,-17.4432579647005,-16.4292937138668,-15.8197788479023,-15.4256907931194,-15.3274630068401,-15.3595543617848,-15.6637686147414,-16.033948788186,-16.6878175763457,-17.2285497640728,-17.8768665358307,-18.5113635826626,-18.8000562955846,-19.4007039899464,-19.9348281246315,-20.3863361733833,-21.0878259432969,-21.7874965005317,-22.2519630739472,-23.2310342512288,-24.3188275838361,-25.5322472799504,-26.8795010912466,-27.2679625904469,-27.4458764644323,-26.9568980881644,-26.2475344419586,-25.4212682722093,-25.7095396897804,-25.3248166484116,-25.990024824051,-27.3913287026396,-28.610194674799,-30.0158159103644,-29.6479391970131,-26.5395445221818,-23.3272380732892,-21.1359645320629,-19.2682211403614,-17.8260736839744,-16.8897515918606,-16.3299368320302,-16.1797072714322,-16.178097381697,-16.5696561687729,-17.1497519885765,-18.0198031273596,-19.029980509357,-20.5774754054728,-21.9259849187065,-23.9058054538263,-26.161437224541
-31.4421953386681,-28.6080491685937,-27.2597845887543,-25.3060555545666,-24.2722952210216,-22.7422697932724,-21.663619522723,-21.146930469994,-20.5569127442658,-20.5055714683536,-20.4332155940874,-20.7905587072022,-20.9533279706639,-21.5496497509217,-22.1325111804619,-22.4162391020208,-22.6691528817748,-22.6293860231032,-22.4996941785549,-21.9724931262776,-21.4421089354859,-20.9060631741224,-20.4321562600944,-19.9022562334151,-19.3734058403789,-19.279791292165,-19.479169370344,-20.0244070848805,-21.1505426413119,-22.3321007464985,-24.5368385210837,-26.8973972196944,-28.007738944332,-26.4831839328291,-24.0035593984449,-21.6105339364825,-20.1001564700822,-19.1112473458064,-18.5930333513664,-18.3449669865748,-18.2659082809032,-18.3626539158092,-18.5258781970083,-18.7518540273328,-18.7474070505821,-18.6223176336385,-18.8366344669328,-19.1902644921461,-19.7301329694299,-21.2095097609673,-22.5801540617843,-24.5486585444606,-27.3692198416489,-30.4406861504466,-32.6340275265125,-34.8975254115019,-39.1796369750819,-40.0558162694911,-36.2933714026571,-32.5322584969255,-30.3242921747626,-28.7097665579901,-27.931773662622,-27.1315367906622,-25.681321423616,-24.7419855611566,-23.4474504159115,-22.0777627328295,-21.1055798860838,-19.8819895345064,-19.0660462088995,-18.1958373397052,-17.1562217571373,-16.4354780896244,-15.8518097660917,-15.5115369553138,-15.3182358964878,-15.4287189764214,-15.6446547928752,-16.1076101877958,-16.6972454535403,-17.4959859808707,-18.2320163471986,-19.1079523522052,-20.0428919337484,-20.8924654566144,-21.3597229683479,-21.9454925042894,-22.4922087347436,-22.4102479966097,-22.6255035267749,-23.1574234710742,-23.8143286826766,-24.5806071881679,-24.8058963462355,-24.9333859470998,-24.9594607404871,-24.7767430169962,-24.7693720942337,-25.1923971134659,-25.144131872105,-25.5068827885009,-26.3446905444948,-26.1894551912814,-26.2121055997639,-25.288234955898,-23.5999966662454,-21.6062279233168,-19.9876592445275,-18.6608842467195,-17.617601765634,-16.8969721305021,-16.4245363238216,-16.4528640422481,-16.581576806357,-17.083721102848,-17.6248868780523,-18.5087755999015,-19.4530131406649,-20.7982173975534,-21.9699337955451,-23.677222423768,-25.523382744958
-30.7900768830116,-30.2189579192742,-29.5744440530117,-27.4611089158102,-25.9038731655602,-23.8409807755484,-22.3123435002368,-21.5722856978069,-20.846758172904,-20.8932722744476,-20.9735348046133,-21.52927156237,-22.3320297835618,-23.1215992733448,-24.0008693435779,-24.0925666325085,-23.7679936648279,-23.268420710316,-22.4078479315897,-21.8939924072767,-21.1838132091001,-20.6076033599892,-20.3128007746737,-19.7826270282967,-19.567925959301,-19.4922171853121,-19.5786560091405,-19.9697861217581,-20.7311637206356,-21.3650484914231,-22.360949473246,-23.2089402388838,-23.4827602365886,-23.1230008616106,-22.0890369564214,-21.0696044864292,-20.3116133181294,-19.909116038409,-19.8374926876514,-19.9941073528459,-20.2813408771399,-20.9553980366045,-21.4402516515304,-21.8575973887547,-21.6842978951201,-20.9812702712239,-20.4769832805667,-20.086900295472,-20.0377709724251,-20.7453712542262,-21.5431893864868,-23.0773859136749,-25.1003742449488,-27.9071172208521,-30.3609829593839,-34.717142025388,-43.5256225573788,-43.7810980374243,-36.3782962226057,-32.0238339079046,-29.2017024895114,-27.0238986547318,-25.9950671059156,-25.3659643205817,-24.1974669342873,-23.57798896519,-22.66595199593,-22.1047839300224,-21.7940373708215,-20.9553864913092,-20.3228560952172,-19.5668194014837,-18.5277297022713,-17.6091638600269,-16.7989432176628,-16.1705364434048,-15.7929274103235,-15.712723426785,-15.8447988600477,-16.1693852000449,-16.8405317468853,-17.8126064385859,-18.7619003666155,-20.3338226079002,-21.7986517548325,-23.0682552761637,-23.5660212229965,-23.7110379790455,-23.7373421845812,-23.1899086060128,-22.7363926917349,-22.8315049082599,-23.1106822190838,-23.3753329388672,-23.6033872957044,-23.6803209165857,-24.0036972827169,-24.2139656611159,-24.8525194249397,-25.1873817172889,-25.5816977543828,-25.678764460175,-25.9237186079303,-25.2553937113481,-24.7604424696444,-23.5219727344226,-22.0881861594209,-20.5249698802488,-19.1583562043578,-18.2591523993623,-17.5012492101024,-17.0131774867405,-16.7479160731506,-17.0131518524241,-17.4668352046648,-18.2364447319942,-18.9274339869368,-19.9020487120901,-20.7500899655794,-21.589760344681,-22.4854245132589,-23.6223427336791,-24.7295337714134
-31.2765883404949,-34.4244928964227,-34.9666090744271,-30.9984223693984,-27.5990938366038,-24.9495624957626,-22.8635747821379,-21.8919286380311,-21.2581325000986,-21.4104457753535,-21.8747620778219,-22.8045098101604,-24.6925818259361,-26.1834560782696,-27.6846173609092,-27.3654477836029,-25.9228185329937,-24.6980341146003,-23.1339603607922,-22.6467556992613,-21.910452491465,-21.2987164995455,-21.0167916318441,-20.4241907798966,-20.3957927011232,-20.2095186593952,-20.0798804354134,-20.2356669339854,-20.5137742569941,-20.8387771571516,-21.1311646026607,-21.3769356963162,-21.5798710208746,-21.5450879289946,-21.1304953475782,-21.1132872965055,-21.0349753728623,-21.2349588937804,-21.5278072909028,-22.0572637205204,-22.7873344622332,-24.3259150334488,-25.744211338156,-26.9974469973584,-26.5980647601178,-24.6554064227799,-22.7509407512622,-21.3120560929587,-20.5884804891078,-20.3245685799854,-20.6440269395014,-21.7305578366559,-22.8804249455055,-25.0280720776723,-26.9012592411731,-30.1665819262522,-32.2836304978443,-31.8886901588114,-30.4947341909244,-28.3970254408171,-26.9966882957292,-25.387979123519,-24.5012955369574,-24.2180668669169,-23.6845600024939,-23.4284270998665,-23.0630590835871,-23.2614776870388,-23.4809368673972,-23.1965263559707,-22.5819029594886,-21.7923779352401,-20.7356037707196,-19.4523227767804,-18.3222209752188,-17.3298031196656,-16.7421619110101,-16.4261218932467,-16.4725443157545,-16.7016424830658,-17.4310517585099,-18.5736098910308,-19.9402166262963,-22.2418950991642,-24.76664281429,-27.1226431007946,-27.9099292546262,-26.7454966050942,-25.4923546287733,-24.4659727557753,-23.4896973488936,-23.1865882486438,-23.1564290659509,-23.0525224362415,-23.3866115535719,-23.5383104210996,-24.0407666318626,-24.5643722082845,-25.5844800386715,-25.7524323462286,-26.6281113874088,-26.729265223786,-26.5467030312542,-25.9156718665261,-25.0073135984387,-23.4471551115986,-21.8225234509653,-20.2597487261141,-18.904475547782,-18.1505679727319,-17.5177840623675,-17.2155735200864,-17.2373442025905,-17.759120086421,-18.7378433340447,-20.0838598067806,-21.3725722153811,-22.6753506844575,-23.3538481153654,-23.2084234523563,-23.4911064244039,-23.7105148942673,-24.099358436814
-30.6350122988501,-37.4708674211766,-44.3672331005529,-32.2781844503435,-27.5483024772603,-24.771367349847,-22.655655420339,-21.7603277141561,-21.4967462553735,-21.7788064963896,-22.7932372012618,-24.4038290969467,-27.5508478801724,-31.4450719512682,-35.5788203729188,-32.9396230711165,-28.8782847313472,-26.6419623750336,-24.5898048292046,-24.0123586943639,-23.397546638513,-22.8268026714815,-22.4522367654215,-21.9401271845445,-22.0123052432452,-21.6715163323254,-21.2717773353924,-21.0863555046585,-20.8034763358586,-20.9347917171024,-20.7994463694088,-20.7738845099043,-21.0694212182537,-21.2703892635835,-21.3425144155583,-22.0711521041222,-22.6114907519353,-23.2839146941547,-23.775185248063,-24.46278230373,-25.5254310996048,-27.7689025869554,-30.6305469967377,-37.1731257210778,-36.6001370902697,-29.3997526612002,-24.9838767986448,-22.5235237799822,-21.1405257572296,-20.0308460135572,-19.9392208650931,-20.5071214102331,-20.9646681332954,-22.3031447790368,-23.5170061450289,-25.1959685570405,-26.2495389860292,-26.3760029145093,-25.9467542977522,-24.9838033231496,-24.6924326252833,-24.1212846882361,-23.6614022894145,-23.7763406415017,-24.0933674341982,-24.3415634650608,-24.7393823831928,-25.6686179750652,-26.2712578710719,-26.7830970567745,-26.1882197847955,-25.3016201030218,-24.0958763452246,-22.106008460043,-20.4282240551763,-18.9598030930824,-18.0295806473827,-17.4212683792471,-17.3340515817992,-17.5156054086938,-18.2567515038761,-19.510790700981,-21.4171495754942,-24.1904196215972,-28.1322355863724,-34.2013713530971,-38.0750121715896,-31.1343211376961,-27.4821642568226,-25.9492844390893,-24.6529626533821,-23.9692942857783,-23.6959620357392,-23.4675542641386,-24.0004982255683,-24.4588778717406,-25.1029626054536,-25.9301932995117,-26.9876293110292,-27.0100788620275,-28.2078083229778,-28.6899790027524,-28.4832789013076,-28.446610414285,-26.9857595199701,-24.8900817021528,-22.6253545220549,-20.7132912808305,-19.1755011459906,-18.2557631863375,-17.6374336123986,-17.4423937492605,-17.744991217554,-18.449399568063,-20.0173736177993,-22.3669638098195,-25.394562218514,-28.3291078182465,-28.4466447841973,-25.8709392642512,-24.7236710796136,-23.7938284020551,-23.6631044816329
-27.2254744131494,-29.1159335164688,-29.5410003298789,-27.0437457560785,-24.8546707288604,-22.89062228826,-21.6113028830564,-21.1053283106973,-21.3101160393228,-21.7796341870074,-23.2400280812952,-25.6301434483624,-28.8850830748334,-34.9892101738625,-44.801165834816,-36.8427077990466,-31.2441523567996,-28.6974678485679,-26.7943727090027,-25.8705099882976,-25.3598745553105,-24.9181306155304,-24.4783640258604,-24.4802811664626,-24.7101628433828,-24.2790202816368,-23.545504721258,-22.7212132730848,-21.7470000302693,-21.5566325992245,-21.1267044809216,-21.0147049479116,-21.4541391698091,-21.9498486398502,-22.6855953510995,-24.1026365987833,-25.3234680894408,-26.3130929648747,-26.7951885686609,-27.2400554044689,-28.1868730023538,-29.699559072179,-30.7459465012517,-33.8315592626516,-33.833710707706,-29.3815418806891,-25.2906707998445,-22.933502844162,-21.2752179576213,-19.7839008844119,-19.406131492125,-19.4599296720305,-19.5245909885014,-20.1895861330493,-20.9997284520597,-21.8190634178905,-22.652826441558,-23.0808409080013,-23.0298696266547,-22.7540948476618,-22.9976366075358,-23.3475527716515,-23.4807673829532,-24.0272242207589,-25.3641005656099,-26.4646309508669,-28.0944201872821,-29.7321508221307,-30.2871558581021,-31.7370883644022,-31.685976747243,-31.193933307779,-29.2321428302835,-25.6307723898433,-22.8974347010423,-20.8411538791544,-19.3670730749993,-18.4686190336979,-18.2053813854555,-18.3895188678346,-19.1173913449714,-20.3834081723286,-22.5882261432754,-25.3400229553961,-28.938823460263,-34.7202163018876,-37.794523350862,-33.4261546376234,-29.0596434241118,-27.2038153321898,-25.7737460910716,-24.8046512298395,-24.4182919206906,-24.4225166507778,-25.2667846624949,-26.4126458669613,-27.3953790287028,-28.6943403839244,-29.3300586177225,-29.1358760131799,-30.0596250210232,-31.146420510025,-31.8452503498692,-34.3275665365049,-31.544028241696,-27.6911340274484,-24.0733355772091,-21.5365544726365,-19.7072013834551,-18.439508947862,-17.8144517299343,-17.6428274865267,-18.0892960397087,-18.7821173965109,-20.5591400381071,-23.4791246342387,-28.3956236300027,-39.6737775927336,-35.4893200245522,-28.0489087574391,-25.2058773732591,-23.583083669435,-23.2292719331416
-23.9137405854508,-24.1059861659895,-23.8501520597564,-22.7384234911792,-21.7645590757446,-20.6349402410615,-20.2345936982288,-20.0936614569435,-20.5833541369252,-21.3099257048353,-22.8678470116648,-25.3646318792591,-27.7865841813557,-30.8771376643133,-33.5490478176135,-34.3381596795985,-32.6557699605307,-31.0856254497841,-29.8417711910053,-28.0834039864832,-27.251822123164,-26.9514219706576,-26.7676975892071,-28.1762957376321,-29.2652614677738,-29.0667876531441,-27.5440282807007,-25.1516438381506,-23.2617367733721,-22.4247325386003,-21.8256528665636,-21.7803922248181,-22.3628420101455,-23.2411284271091,-24.9808667680297,-27.2190930559681,-29.450056073829,-30.948447131893,-31.0705018819817,-30.5595644692982,-30.6604842010668,-30.1617251311629,-29.0449658540661,-28.6460720678735,-28.0215141143501,-26.16843522839,-23.9193410930852,-22.2824344237766,-20.8434422912277,-19.5115884987402,-18.9971603056997,-18.6592039998312,-18.6040337076735,-18.8142390526498,-19.4074790482438,-19.8068553210666,-20.5140832223565,-21.1223150858538,-21.3348493915998,-21.5921402353606,-22.0793086982218,-23.0276909457632,-23.7896260978907,-24.8009231513935,-27.1158440477447,-29.6531567962575,-34.1722667493227,-37.158920953486,-35.970499791126,-36.9859458833906,-39.1797288192877,-46.7233852447734,-35.9354180681512,-28.855329756746,-24.7548118823182,-22.2830326271341,-20.3239194328714,-19.2758125624197,-18.8705449559152,-19.0988041000617,-19.8376648179529,-21.0548733970624,-23.0882721451131,-25.8111474992446,-28.2105150197137,-30.9413270305523,-31.6954590839946,-31.6519612968164,-29.6777797342782,-27.8360563631579,-26.2949998485551,-25.2813088653975,-24.9561602208458,-25.511941719974,-26.7242467937386,-28.9321712817415,-31.3626936325503,-34.3295925111244,-33.3867055080001,-32.1398120240332,-31.5226449927553,-32.6121963739411,-34.4627767450462,-47.7236539951197,-37.7759281669021,-29.3455592755451,-24.8321964647568,-22.0582194500698,-20.1145460906308,-18.6262516907894,-18.0372883646987,-17.8331461765832,-18.206003888879,-18.7187805584007,-20.0788852378627,-22.0664573565845,-24.6672612057723,-27.2362143815311,-27.4273751278593,-25.7524121564832,-24.0042624128955,-22.819211050879,-22.5732181952235
