-26.2204706697979,-26.1325791369167,-25.9434057403546,-26.0827937172129,-27.0619496868697,-27.7809666608623,-29.0177063244388,-31.1484972158129,-34.2457603597686,-38.9085362125742,-43.6699296173075,-38.4386153690325,-34.633912798974,-30.8749601005555,-28.8040425137153,-27.3522497752788,-26.8301579979008,-26.0086385002943,-25.745796612595,-25.701248979689,-25.324994729778,-25.3831910972247,-25.9294552343302,-26.0696366317456,-26.6804955175226,-28.2309595621666,-29.7036143435952,-30.4753777216491,-29.5986411500368,-27.926917902144,-27.02245212599,-25.8063100513007,-25.085687766186,-24.8546006904691,-24.9305783730742,-25.1562601882826,-25.1753311543326,-25.547702348093,-25.6023441565313,-25.4933162438492,-25.6494088583134,-25.1310194726285,-25.0254813554227,-24.6017643671009,-24.0118274556435,-23.3919866679633,-22.9789792334603,-22.2477288476196,-21.6998590215689,-21.3190227838732,-20.9306312584021,-20.9717450531605,-21.2798628005342,-21.7695114201275,-22.7830573244386,-24.224246074621,-26.2598137438982,-28.1860410314212,-28.8062203601628,-27.7879478745278,-25.982203089103,-23.8174103367181,-22.3633829799096,-21.6105331319508,-20.9750486622796,-20.7951952125633,-21.1889678073436,-21.6515911427256,-22.1132490111886,-22.9135671713533,-23.5390544794015,-24.4368111425865,-26.1034105225261,-27.2742215299615,-29.3655854163269,-31.5999183960002,-32.1358993154902,-30.9016533530076,-29.9614959752275,-28.7128474336596,-28.2140005827727,-28.5645484527824,-28.9337612624072,-29.5691091490119,-31.2334303178482,-32.221486790265,-34.0340380624631,-36.7636881032831,-40.5014828878555,-43.0539533068001,-40.8299654802401,-39.044811600396,-37.692517225587,-36.2520496468691,-33.8067814536241,-31.9336526188405,-29.4578731384901,-28.1037473277065,-27.5601574272926,-26.8792419697756,-26.6024952675529,-27.3202621300326,-27.8913751902977,-29.2830701011351,-29.1501211367609,-29.6668405076531,-28.7750023366443,-27.8905338542041,-26.5793846685074,-25.8396729813899,-25.0601828576175,-24.5584523051539,-24.0897310543721,-23.7611337935795,-23.399531910232,-23.5007960165377,-23.7296614158778,-23.8097718992605,-24.2040752644854,-25.3245521140645,-26.8968758282594,-29.0330199643629,-32.7455788080466,-37.1224732864252,-39.663023561551
-26.0858908250741,-25.8990226163048,-25.5502909569799,-25.4897933856021,-26.102174157397,-26.6246721839907,-27.5211461619115,-28.7901677588908,-30.3085744199143,-32.2219393480105,-33.2454038707068,-31.8972543725376,-30.5298199646314,-27.973507805982,-26.2558660138763,-25.058244541149,-24.3901867553857,-23.7307276801376,-23.3030280644798,-23.097401024082,-23.0856849272257,-23.351347205143,-24.4585305352746,-25.1663483069003,-26.7934071988132,-30.062178269044,-35.2958384304614,-40.2749196937067,-34.1899970407334,-29.49433704733,-27.2580095686089,-25.6315101625879,-24.8601796194185,-24.4763602917308,-24.7541673736712,-25.0839629014688,-25.2529931201845,-26.0293979527275,-26.3004859706743,-25.9527408962312,-25.676338513708,-25.1520966273761,-25.0092347532325,-24.0909565195399,-23.3589178916708,-22.9443887674761,-22.5803507195638,-21.9999220994865,-21.6404746191564,-21.2406751586331,-20.8537547324665,-20.8753699006524,-20.9634887880785,-21.3213495312568,-21.8775243720951,-22.5947439316594,-23.7778778118399,-24.5628266872579,-24.5500320629707,-24.3201563548551,-23.842280799621,-22.7367695687566,-21.8237694954429,-21.2693255399276,-20.749748509078,-20.3327503323347,-20.2311087953742,-20.4806399506993,-20.6373197494634,-21.3539206399524,-22.0572212427091,-23.1866357558524,-25.4310707073711,-27.4043076782918,-31.8563515808159,-39.5558295020875,-43.8006521224303,-34.0945887434242,-30.0371284383314,-27.8863616418888,-26.6541659707906,-26.6129894606324,-26.7814727297614,-27.4741974367898,-29.4188222299096,-31.1158744833386,-34.2394445656535,-39.0178868223773,-49.2318314503341,-45.0300070711703,-41.2462518612472,-41.0650169573852,-42.7284786960594,-45.2672648415881,-40.8168057809873,-35.573810330818,-30.7302059653754,-28.5558990627101,-27.5832305961286,-26.5400391806203,-26.683471906921,-27.518998209369,-29.0759722568164,-31.4038323108468,-33.523041170918,-34.9285571915537,-32.0294761945308,-29.4302369823993,-27.0390236531689,-25.7641462995912,-24.6300857293187,-24.1087219788416,-23.5059257962642,-23.3180842214872,-23.0649358901311,-23.1203114859495,-23.2336026083604,-23.4699010532973,-23.9818933128562,-25.0654532391173,-26.5328882951729,-28.1057126643022,-29.9842769685728,-30.5750281501177,-32.2503810034609
-26.6176228708804,-26.1409400807158,-25.6515861610429,-25.4167597946136,-25.5244026007265,-25.9022830347562,-26.3972080174287,-26.9966234840298,-27.4035640165885,-28.2774897632564,-28.4929273497549,-27.6649476727798,-26.7696410608754,-25.3546472184846,-24.0998233475895,-23.2112689877107,-22.4300362581796,-21.9583763909922,-21.5021630374489,-21.2459228967832,-21.4957996390202,-21.8528696236024,-22.9056867195292,-23.9528130221908,-25.9379528311831,-28.9535100067131,-33.8926749856143,-36.6010849819584,-32.0914167816579,-28.6006270457912,-26.3241941607052,-25.0117898529235,-24.5581773303728,-24.3325591395172,-24.9589069950061,-25.7113764017082,-26.6410618145001,-28.1465058296897,-28.7841017685729,-27.958435584667,-26.6571102964088,-25.8590189392705,-25.280597800529,-24.1554277564439,-23.5477481846976,-23.4132108603302,-23.1398061693846,-22.7774131471548,-22.5053273042231,-21.9772884935311,-21.5254623315321,-21.3073803091496,-21.0477849020411,-21.1423451286241,-21.2361103778764,-21.4313526756331,-22.075425830287,-22.5368170454189,-22.6148632076033,-22.6709802996599,-22.6753329535084,-22.3883857373749,-21.9319150928148,-21.4514639196535,-21.0532786554168,-20.4676798648262,-19.9179810143101,-19.9167257313168,-19.8838960829145,-20.3640659727701,-20.9915065380293,-22.0317308473753,-23.8451024857911,-25.6359652142075,-29.0380550444127,-32.5021988624978,-33.1195685637598,-30.6981233318096,-27.7021234143026,-26.241461664217,-25.1028364450689,-24.9347599130923,-25.1326189766002,-25.7691795948698,-27.2963205949146,-29.1297150858018,-31.1815818510225,-33.6092580587443,-35.9926351689383,-36.0458947745001,-36.9242295929234,-37.7573010544161,-40.674934384533,-43.6787407106066,-39.9195371399227,-34.2310632107644,-30.0532670612909,-27.9341263722748,-26.7676106534001,-25.8664964440553,-26.3248475510709,-27.0551698241215,-29.1146856100548,-31.8803225278298,-42.4475935260104,-42.6129156094134,-33.7159300389106,-29.8653257177246,-27.1589983788977,-25.8211974056535,-24.7095154741564,-24.2741275070073,-23.7894362927362,-23.7618264349369,-23.6398601350541,-23.5078818091158,-23.3633216835394,-23.6141910511107,-24.0590985956271,-24.7845518961589,-25.8059355807725,-26.7365288516228,-27.6940637915311,-27.9079100923154,-29.1499591843471
-27.596006450945,-26.7289490108465,-26.2229146263515,-25.9156122865458,-25.572668638539,-25.830208700591,-25.9834193716993,-26.088120123819,-25.8639370515695,-26.0922004080208,-25.8491153067942,-25.1482299739122,-24.2740285823709,-23.4239265640923,-22.5237215363599,-21.8369897198989,-21.0496092184492,-20.7244220450376,-20.3278175336772,-20.0936533954513,-20.4371594363,-20.7945752298822,-21.437524479691,-22.4946217776605,-24.0858358690138,-25.6054336391866,-27.4530546439848,-28.007125821964,-27.0731593581346,-25.9645799766843,-24.7015364028718,-24.0949137817697,-24.05031173426,-24.193194027975,-25.132140723949,-26.5803998513446,-29.1769817590462,-32.8790086660685,-34.9646328530272,-32.014822595463,-28.3224532875556,-26.7969720866296,-25.4632137614678,-24.5572144377391,-24.3886219600667,-24.7137871508999,-24.7898638997861,-24.8959432648834,-24.6294344366887,-23.7607303261329,-23.0057492839485,-22.2067314559865,-21.4960367936217,-21.2272904773419,-20.999303042767,-20.927247120095,-21.2149923825422,-21.6287695700302,-22.0367834944346,-22.3733554055017,-22.6685006254773,-23.0451640715345,-22.9807751714547,-22.4262506944526,-22.0382637436779,-21.2836456585857,-20.3412178260924,-19.9687350379496,-19.73760023688,-19.813142677748,-20.1886297234042,-20.8960098732247,-21.8882629454612,-23.0840474141515,-24.7290588499014,-26.0477323882632,-26.2592513828961,-25.8078200250102,-24.7347814228141,-24.3417349813694,-23.6723142279635,-23.5414477393109,-23.8348343737432,-24.3887648097822,-25.397056632075,-26.8734679725646,-27.8183288059954,-29.2171884005558,-30.5294335350519,-31.3670077660146,-32.5496822040138,-32.8576688720186,-33.3407401886775,-33.639501377001,-31.8950606192563,-29.7054346548061,-27.6814890335256,-26.2328244012646,-25.2009045237883,-24.841816938774,-25.3295080742426,-25.7876349227836,-27.3072492426329,-29.1580954249653,-31.6548050114223,-31.5470601717845,-29.9089296017574,-28.3011918554544,-26.6445023826066,-25.8433541625304,-25.242940643086,-25.119608678701,-25.0887535933877,-25.2762821426747,-25.2799065561921,-24.7681720996932,-24.1844012615423,-24.1754758441999,-24.3434400798644,-24.5797210936398,-25.0891397040207,-25.7895952865566,-26.6618897700384,-27.3322682237425,-28.2762603748333
-28.6176402775053,-27.5502749612726,-27.2783879141336,-27.0911658232893,-26.508723968888,-26.6042793547082,-26.4420587998717,-26.0931881762481,-25.502648122301,-25.144073060227,-24.5309581386416,-23.8582807972417,-22.9646414841604,-22.3140993594277,-21.6191913972926,-20.9944397049176,-20.2920421636707,-20.0317965024615,-19.7369667591174,-19.5796954312672,-19.8695405020506,-20.1956385950326,-20.4439552389762,-21.3400803396383,-22.3960115268257,-23.0955552793253,-23.9058757320213,-24.1964278842472,-24.0203533422408,-23.7179340417772,-23.2141080828694,-23.1784673158931,-23.3959334786403,-23.9121639442055,-24.9369326094111,-26.8754320701125,-30.6025167102423,-37.3208918447555,-46.6241863192316,-34.602132385632,-29.2440958038055,-27.207030398861,-25.4483239490934,-25.068467332935,-25.5205370808957,-26.5429104783411,-27.6712616548014,-29.2627551889453,-28.971693383669,-26.9391367919054,-25.1575076115562,-23.3217388540194,-22.0959593017049,-21.5009914058727,-21.1555536823903,-21.0719977483552,-21.1657542188705,-21.6605084768337,-22.4936206295961,-23.2085049222435,-23.8185960027306,-24.8440278169262,-25.2530445388164,-24.5658434259036,-23.9592581169079,-22.8845111152817,-21.5468481387623,-20.6043121214657,-20.0752118491892,-19.6383699190942,-19.6605018117991,-19.9569787296991,-20.3075865409933,-21.0783383482596,-21.8641891085125,-22.5626854320645,-22.7632549017348,-22.7387141907492,-22.56399720208,-22.7547080412307,-22.5670179560747,-22.5431155053537,-22.9169700224327,-23.461555534006,-24.140764103669,-25.15733063926,-25.6879252642677,-26.6762655665489,-27.4592366775556,-28.3407025650904,-29.0374246703563,-28.9895576847402,-28.6379688283392,-28.6153503802975,-27.5167471820773,-26.3595775560133,-25.3125752604699,-24.3539562992256,-23.5500395180279,-23.6550979471176,-23.9670833937431,-24.2561626509287,-25.1402021286344,-26.2385033493301,-26.4594940398919,-26.8646913019673,-26.7017028582281,-26.4146687541491,-25.9233540238009,-25.8056523841254,-26.0828665609602,-26.626630751614,-27.6338112451842,-28.3879515233093,-28.5230073057783,-27.1449905997136,-25.7551306512162,-25.0346081910583,-24.667310957001,-24.4412477556291,-24.5759086221853,-25.3707943677544,-26.5724827343847,-28.0917024985946,-29.2181934004993
-29.2679493694713,-28.5945976390377,-28.9082017267412,-29.2056524162501,-28.7512807100581,-28.5080066489554,-27.8343699731835,-26.9292413718088,-26.0795412212356,-25.1573933643198,-24.2644576493817,-23.5932491765279,-22.7287633189841,-22.0708426545561,-21.4365105576094,-20.7558406169069,-20.1661229972954,-19.8688369139254,-19.6749622114279,-19.633410497164,-19.79206469859,-20.118729065033,-20.2106253151485,-20.916501205869,-21.5483949279951,-21.8906753642146,-22.1783994603611,-22.3186661614663,-22.381493768595,-22.298909412369,-22.2052444632863,-22.4515391293834,-22.7696996651257,-23.508211064091,-24.4393111589503,-26.2492556489138,-28.5923094304172,-31.141360344701,-32.2873996369891,-30.4601155344019,-28.2021290223594,-26.7673902103463,-25.3631797689454,-25.4468473767579,-26.275965191835,-27.762016794468,-30.7071593712866,-38.8030505702295,-39.5045656949248,-30.6873994724191,-26.7808115492726,-24.0535118443586,-22.5225231941858,-21.8491580577599,-21.6405594510947,-21.8146043817869,-21.9515381106892,-22.6477106110476,-23.8939611715649,-25.0545288385353,-26.0524344658062,-27.8332218534508,-29.1946516881202,-28.6743269253658,-27.3260343075552,-25.3646945015018,-23.427662464874,-21.6743067696727,-20.7112419297137,-19.7793151893661,-19.4503350328075,-19.3952692391348,-19.3960851081701,-19.9106906132591,-20.2860673993624,-20.7063990256417,-20.9671073259526,-21.1346357763534,-21.4036233681782,-21.7541375257124,-21.9424090104982,-22.0522002205111,-22.4645458031327,-23.0835825468152,-23.6367120087554,-24.2864319239097,-24.807427890035,-25.5270490915516,-25.8767440552205,-26.5059981178385,-26.6749532265408,-26.4394146615539,-25.8393866666354,-25.5452845190834,-24.7946889099621,-24.0593628590771,-23.4473525020461,-22.8013340444722,-22.2603022766937,-22.5604838716597,-22.7002004787192,-23.0411130625193,-23.6292069718406,-24.3531929447252,-24.1529285430518,-24.760214400808,-25.046225515186,-25.1707653142896,-25.4021105377635,-25.742402951318,-26.8644436273906,-28.2445747579746,-31.249564133425,-34.8472228612402,-35.4592756296549,-30.6573258007038,-27.6671796923751,-25.7851767748878,-24.7395646262925,-24.2428063223442,-24.2296215148556,-25.2167516798147,-26.837998058967,-29.3270375097815,-32.017486350394
-29.4844871147373,-29.9016814514613,-31.262351933916,-32.917363739209,-33.3829351705463,-32.0448427736975,-29.982810342272,-28.3294368790693,-27.234361789639,-25.9324311749125,-24.9636376415693,-24.3248738146093,-23.5452472416564,-22.7598666031761,-22.0295521435323,-21.1894264489043,-20.6485844321288,-20.2064000074499,-20.0746411471635,-20.1674704909054,-20.2184222130552,-20.6304924171407,-20.9020539871394,-21.4640004913568,-21.7942766087043,-21.9590882651558,-21.8254185348226,-21.7339876305631,-21.7466296888698,-21.6190371994348,-21.7017088009297,-21.9907507366528,-22.3488615215235,-23.1564839176195,-24.0231588648342,-25.4191678738298,-26.5383761739114,-27.629605879775,-28.2759250183462,-27.6630906056755,-26.8210965403094,-26.0702099948567,-25.3521024080442,-25.4971479781738,-26.0664987933839,-26.9976765009434,-29.402204384691,-32.3393543831976,-32.3876810363244,-28.8280200342717,-25.8716638949977,-23.8354564926896,-22.6074489808492,-22.1796595636022,-22.368388404827,-23.0761758124901,-23.6645137280305,-24.8080701150027,-26.3782198725351,-27.8338864806472,-29.0564777380928,-31.4547192581943,-35.1761394996915,-38.3537854019349,-33.0789991827873,-28.297432339809,-25.2915611403527,-22.7759811803235,-21.3687848265413,-20.1546479663043,-19.5734329643438,-19.3047267268298,-19.2016338550539,-19.5552420657398,-19.7547456644646,-20.0487698147609,-20.4002632736775,-20.7066877239049,-21.1964503510407,-21.4668154690885,-21.8967925810845,-22.15276378582,-22.5664141610839,-23.2818171645404,-23.8461057305156,-24.3187434730215,-25.0596870104643,-25.5891156698092,-25.5981073707305,-25.8345604905097,-25.5087085520324,-25.0897834367462,-24.390470473795,-23.7408448954167,-23.0944341593814,-22.4920048029524,-22.0788343863985,-21.6728712974511,-21.439459889093,-21.7487030524734,-21.8675058308192,-22.4361328143988,-23.0279965062321,-23.6065131696064,-23.6503732434472,-24.2828401039517,-24.6420598975494,-24.7313766808133,-25.2051631364531,-25.6644156089204,-27.0501536978036,-28.5061470197739,-31.9620232034659,-38.5686059545686,-40.1462951647569,-31.6550355445951,-28.024117992029,-25.6867068143594,-24.3408760181723,-23.865732178937,-23.8988555836159,-24.9175043678694,-26.5693450352836,-29.3170601699582,-33.7282521844274
-29.3368174917264,-31.0373738000624,-33.8898876275674,-39.2735178276457,-47.0091034358557,-37.0608147519813,-31.8216520793688,-29.6630388705074,-28.4604481094593,-27.2888290531019,-26.6477584350869,-26.188094617862,-25.5405137820814,-24.5369983331782,-23.4763482972586,-22.3403008992811,-21.6646633762114,-20.9831330460351,-20.8476853469448,-21.0667151633775,-21.1495299855264,-21.7724542905184,-22.6261569540145,-23.2082035073859,-23.3783573896454,-23.3844757328126,-22.7352893543124,-22.2047406686223,-21.8774437982702,-21.5413014243195,-21.619912600681,-21.8159838294608,-22.2323605436256,-23.0429080334022,-23.9873765239412,-25.0922810191333,-25.8877641697266,-26.5948120239497,-27.1649435814043,-26.9253742707416,-26.3505556285157,-25.7350089096573,-25.4502053438838,-25.208449510742,-25.1174197880627,-25.2107707208136,-26.1175663588216,-26.333713065425,-26.0030377689819,-24.9437568544045,-23.7053317899062,-22.9132573695924,-22.4383558342614,-22.4321917984193,-23.1473663841581,-24.5941461598066,-26.337099352622,-28.6919901843444,-30.703229595808,-31.7874608110672,-32.2109571044775,-33.3324009938491,-36.0581393529735,-38.7384054601172,-34.5548148994138,-29.0376072937296,-25.7220700556131,-23.3417021034033,-21.8078674134667,-20.700550757474,-20.0451239786958,-19.7327040892855,-19.7102170317861,-19.9569264680056,-20.136970195451,-20.4221027255817,-20.8830549122866,-21.315250987255,-21.885003323955,-22.0015801136115,-22.5275807702346,-22.9181913102573,-23.3007393503712,-24.0289384517722,-24.6495640085403,-25.2242042615428,-26.3670713341427,-26.8937357917465,-26.7564218180074,-26.4725845037235,-25.5620524391679,-24.8209541167769,-23.9396956994003,-22.8797180013249,-22.142988283417,-21.5074973061464,-21.1601554489764,-20.947942946446,-21.0285865258905,-21.2990429269303,-21.6069915142509,-22.5198371658528,-23.3869809941397,-24.0556261482197,-24.7468891094769,-25.2517661775407,-25.3852134595379,-25.1362568434685,-25.3666975076153,-25.5858830293985,-26.4726386982143,-27.1770484555572,-28.624747097615,-29.9737746681534,-30.1331151139038,-28.0803252690083,-26.1398816778526,-24.6354346418605,-23.6044796167785,-23.3132170496855,-23.4542045988254,-24.2163739444367,-25.3771286741574,-27.5030701829202,-29.5738134778191
-28.6580746702727,-30.6594439135659,-33.6423232030357,-37.1525013368521,-37.7303301682809,-35.4905758098891,-31.7419939375532,-30.2354287527176,-29.4092633285975,-29.0668858621682,-29.3973690234685,-29.5980782830213,-29.1896462805165,-27.7392062512829,-25.8282243011125,-24.1527679578761,-23.038054305946,-22.0824241890226,-21.8743498473024,-22.1767749525932,-22.5250159897677,-23.4995156942008,-25.3820948693037,-26.5511210036077,-26.9061828636127,-26.5235666379422,-24.9264301306029,-23.5473428713818,-22.5763719433109,-21.9386493404391,-21.8527131868549,-21.916214334651,-22.4079873929012,-23.2320697888867,-24.3755607998245,-25.507400865971,-26.74510657767,-27.5902612983234,-28.1867835413734,-27.983941396486,-27.0162721702938,-25.9694042720024,-25.5593216845641,-24.7565726054464,-24.0845745856245,-23.72780776681,-23.8068671587188,-23.3943844927653,-22.9610010641698,-22.4738088350447,-21.9717526832894,-21.9049897867516,-22.1151517286875,-22.5107642442401,-23.5733261775013,-25.5676114101264,-28.8676675432845,-34.1414750859627,-41.2166999252597,-38.383044886684,-34.8573891774034,-32.4317721343025,-31.5735528016692,-30.0287387533351,-28.8430509090394,-26.8344983654432,-24.7825931024208,-23.2900731111865,-22.0763371774996,-21.4404415917325,-20.933908204286,-20.7424658457123,-20.9194644995599,-21.0920207372747,-21.3597833238274,-21.7403160654758,-22.3287273039496,-22.9019053360931,-23.4677365153069,-23.526354995621,-23.9963956809954,-24.4496653844025,-24.7360486657179,-25.2569342386522,-25.8574072619031,-26.8492928225361,-28.5909818444735,-29.6926081982806,-29.9558497092072,-28.806244348057,-26.8752063437858,-25.4881999779051,-24.1477335585465,-22.709482508815,-21.7789878209287,-21.0510464399161,-20.6873040104147,-20.6087649521273,-20.9280722843674,-21.1938805465942,-21.8727824338592,-23.1869854347279,-24.6418757776213,-25.8902135197823,-27.7461586271261,-27.9768719988392,-27.4195484365957,-26.4085197441624,-25.8860525385623,-25.5468544916468,-25.5600013513091,-25.6785591660519,-25.948641903794,-26.0120467597475,-26.0060833805858,-25.2082060227677,-24.227205408589,-23.4621144186081,-22.8949164070556,-22.7188962078427,-22.8913627215971,-23.2469434440401,-23.8710055318186,-25.356297251218,-25.8409834235577
-27.4956314839099,-28.8216484198326,-30.5780124943344,-31.5076397564209,-31.4864502669632,-31.3630255078922,-30.604312225039,-30.1680087236195,-30.10540570143,-31.0465735020487,-33.0618208003677,-35.6549921005051,-36.3306023288984,-32.7221771314891,-28.6690427491937,-26.1915131068062,-24.4332047075617,-23.317083223599,-23.0018093731444,-23.3045799786795,-24.1277715381906,-25.5005718717431,-28.4688586897247,-32.1310104980243,-34.8415703347398,-32.0693415334492,-28.1094375021049,-25.3407544618264,-23.6061231566838,-22.6804353898168,-22.3137097018802,-22.2583305452563,-22.7643910862199,-23.6198645194024,-24.9574683144255,-26.5189922111323,-29.0715992148755,-31.0539909709526,-31.9672302140199,-30.8885628328446,-28.6271500408507,-26.6149460860959,-25.5317625633323,-24.3676299793318,-23.420822749371,-22.9343311334041,-22.54847998218,-21.9767602175488,-21.5045588411066,-21.2018963006451,-20.9794965392732,-21.146055612951,-21.6624226881294,-22.2901581445974,-23.2912891056755,-25.0977106413015,-28.0113450236751,-31.4281555814864,-36.657182537054,-36.788988892556,-33.337591529929,-30.1607825038891,-28.3863765465433,-26.5976137664298,-25.5335606261249,-24.714561397251,-23.8283905729479,-23.1502559675674,-22.4899375203985,-22.5021530463189,-22.3841309253829,-22.4683903484609,-22.8880830972275,-22.9923477865833,-23.371320040732,-23.8927055816008,-24.6322029044417,-25.4328424904346,-26.0387530274216,-26.3803990525413,-26.629708606145,-26.9325482720524,-26.9221473142358,-26.8712569435112,-27.2532567292594,-28.7173734352361,-31.0561824604297,-34.206801807267,-37.8838589047977,-33.5647080381842,-29.1616729106362,-26.6880865628902,-24.5901688554359,-22.9607489563367,-21.8766033273917,-21.1043878349317,-20.693624400344,-20.6800142077821,-21.0894673652707,-21.383669874195,-22.4547829854915,-24.0585617481147,-26.26044831671,-29.2522969523262,-33.8777704849791,-34.0702709560478,-30.9752073434565,-28.2151919361385,-26.5167467608673,-25.5221712955383,-24.7575023658667,-24.6705588118575,-24.4834034238357,-24.1978011402706,-24.1359853625394,-23.8235952378921,-23.2829164800669,-22.8225415576442,-22.5078840207742,-22.2675029366663,-22.3332411929027,-22.3431299277217,-22.6621021384173,-23.6603921971831,-23.6716510137655
