-26.8443896465217,-27.1596542656798,-27.2200798712104,-27.2842201922369,-27.4048058892297,-28.0570015011733,-28.6527568319855,-29.4993392622189,-30.9706136500709,-33.1322027987403,-35.3634029529007,-38.4047903697155,-41.5229984525582,-44.750165177008,-49.325832987683,-49.3273304720939,-41.2679149810237,-36.4685440359079,-33.2269423450587,-30.6782841752817,-29.3062051603942,-28.2617749440059,-28.2667324064146,-28.5227628397888,-28.8184208338535,-29.5044955696085,-30.139047184793,-30.6764693955145,-29.9028588953922,-29.2447564412584,-28.2513231212669,-27.6025009573007,-26.7946992498196,-26.259519888296,-25.8699814098669,-25.5726337434341,-25.5652774828623,-25.6525776188536,-25.9934620564077,-26.5112491919099,-27.1221489680282,-28.7413593244362,-30.6762089287913,-33.2569508024484,-37.3283226301947,-41.147807390658,-39.8311896961645,-37.9758290511825,-35.4724647032712,-34.6447632731151,-34.6429749521033,-36.3287134781486,-37.4328265921242,-38.509058348076,-39.4532037491001,-40.3730825414015,-40.8334559384349,-40.5191755681874,-39.8670462112025,-39.6677081787373,-39.5538557792223,-38.8345373817402,-37.3131357402609,-36.3186583748444,-35.5540128438472,-34.3282608273538,-34.0680174836487,-33.0111770153401,-31.277308724324,-29.7960333924381,-28.1074881387136,-26.7026060636935,-25.3344169159809,-24.3048931079635,-23.4323533549193,-22.9967906205354,-22.8655897515422,-23.0205654479896,-23.5144185154327,-24.6352403209439,-26.0519347424687,-27.3694249996892,-29.0455905243563,-29.7365153128007,-29.4929186593223,-28.1744630520357,-27.0628733501619,-26.2955037779708,-25.9305709374839,-25.8144592849836,-26.209733611853,-27.0012927987437,-28.1403071073554,-30.1618549732858,-33.5561088910406,-38.418907289487,-44.6817151700135,-39.4390356746777,-33.8993619350248,-31.239476836135,-29.2791519855775,-28.125373134642,-27.6163632810216,-27.3469958426002,-27.6015749631267,-27.7561833423057,-28.1263101300407,-28.5172266735212,-29.3166490010901,-29.7702220987165,-29.6932883073511,-29.5869358818479,-28.9530356341987,-28.4805713428369,-27.5938102238608,-26.9729705974574,-26.0113095561316,-25.3120475055467,-24.83274784444,-24.6906582281472,-24.734912944136,-24.6945079032016,-24.59465726801,-24.3815105732715,-23.8228545348948,-22.9992100811244,-22.1093839360529,-21.2415406565057,-20.4475797702283,-19.7636544693323,-19.4146514922799
-28.8389905601887,-29.1608715203745,-29.3673670159504,-29.0939551026736,-28.8592510175158,-28.8817777475561,-29.0018770801689,-29.3131595808674,-30.1296168145964,-31.2257015969353,-32.6387289209231,-34.4641740349809,-36.4053092870081,-39.0241661464311,-39.6624951838699,-38.8426448748702,-36.366776197245,-33.1554048889591,-31.0893122625748,-29.3400037750584,-28.2196831205304,-27.2446459920546,-26.8962938181771,-26.8454595754906,-26.7896275192722,-26.9937173110377,-27.4374115834562,-27.8433737477157,-27.716747091865,-27.5831489825619,-27.305348003537,-27.1137020709516,-26.8188805764993,-26.6973933494452,-26.5592379988822,-26.5338018335437,-26.5782938525681,-26.9446726937005,-27.1372704996244,-27.6529328278115,-28.2205812982601,-29.800202368182,-31.4532575873192,-33.9707899020284,-38.8282349658871,-46.8164846594249,-45.7956413810963,-40.0558855697089,-35.7720892151721,-34.0752358603311,-33.4284102684156,-34.6691392826136,-35.01793234976,-36.0593174118366,-37.081845082987,-38.529109307385,-40.0002429264327,-41.1465055580406,-41.8339400433059,-41.2919078591744,-39.8526947469685,-38.8563461121551,-36.7285184713026,-34.9222837677383,-33.9340681690152,-32.7339447301996,-31.9885031693762,-30.857387034098,-29.2884959132418,-28.2574495747166,-27.1022241227362,-25.8738564160697,-24.8340259670865,-24.0463220298124,-23.4818859687912,-23.1244678739073,-23.0908080710931,-23.3881816538524,-24.1396155265636,-25.5342773488031,-27.5726311810897,-30.1067147918727,-34.3397875390112,-36.506998298194,-33.8426162469335,-30.2965283847325,-27.8889923666375,-26.6183463674126,-25.8825219734361,-25.7574387967143,-26.0991891954878,-27.0475597844309,-28.3436597875675,-30.5672825428212,-34.0567715466123,-38.4120671979456,-42.3423298943836,-38.4987749455752,-34.63690445379,-31.845567606625,-29.7106933072295,-28.5098565899735,-27.7017137991727,-27.3919031863649,-27.372189444166,-27.3987013979631,-28.0584951000494,-28.8239651519733,-29.9791016893889,-31.1257707640463,-31.2918024052425,-30.7783257421059,-29.467479497656,-28.4717556513546,-26.9782897369676,-26.0986910473826,-25.1561594538595,-24.724068431089,-24.6497055192244,-24.7745745500822,-25.4993340646695,-26.2578739145057,-26.8287906840326,-26.8751204736901,-26.0152207338319,-24.5097112760761,-22.9708113761231,-21.6326209230156,-20.6563392716262,-19.9978790651764,-19.6408083207004
-32.1567864132575,-32.6923975188529,-33.0565177153552,-32.0858729461024,-31.163716045653,-30.162657427781,-29.6783710541514,-29.499176839185,-29.6344459763955,-29.9232259621739,-30.6904554975852,-31.6794636095989,-32.8462571045337,-34.3742537048347,-34.1692093163311,-33.3491797000257,-32.3356290984593,-30.2958163673845,-29.0190815030931,-27.8909928889982,-27.0712660433217,-26.3348740973795,-25.7913864843505,-25.5990880687773,-25.5111015954289,-25.566995020219,-25.9807426180843,-26.315886038678,-26.7360009117387,-26.9794541204103,-27.2777447551036,-27.4458716993094,-27.6955677236496,-27.9549221119418,-28.0651052995339,-28.2860125440085,-28.3077706571556,-28.852297868171,-28.8199172855097,-29.2344938004952,-29.7146042768456,-30.7194691641041,-31.5630199702924,-33.077181133977,-35.4599690664618,-36.7932687350114,-38.3076419590326,-36.6413014049994,-34.690887904025,-32.9790446442268,-32.2015466712537,-32.7330276734933,-32.8914101739633,-34.0278349830723,-35.3671422406697,-37.1616491546336,-39.4478875210269,-43.55956833782,-48.9797439819822,-47.0177925549339,-41.4903479609848,-38.7773621989398,-36.193475737559,-33.9610669564316,-32.7550211497698,-31.7697017052006,-30.5929122299299,-29.6199132380744,-28.417890691345,-27.6912477138612,-26.9190167261118,-25.8814603040721,-25.0475360503106,-24.388843926186,-24.0127405330408,-23.6260769122658,-23.5866165209461,-23.9327375409816,-24.7942626609339,-26.1166777752168,-28.1506543413903,-31.1658471939439,-37.1332863918188,-45.2416001622489,-36.1530943244149,-31.2510313086346,-28.3371122158304,-26.8922900789995,-26.0374219711732,-25.9078296772046,-26.110373540728,-26.9626221830242,-28.1269483203849,-29.8959945681351,-32.0410851670758,-33.7693724819636,-34.9753692451378,-34.7150099166638,-33.7659455263931,-32.0500490655513,-30.4066011950406,-29.2657418120696,-28.1982003247678,-27.7662360272153,-27.3841825320451,-27.3406810112484,-28.1924599653455,-29.4673814915983,-31.2759479883065,-33.9697985305151,-35.9044778667477,-34.4284573422734,-31.2969131851415,-29.0732129801932,-26.8310644897459,-25.5750845718233,-24.6365689693387,-24.3611734733867,-24.5931931449024,-24.9959889369959,-26.3908883710534,-28.5542584504716,-31.2043038784557,-32.6981665407584,-30.4036668472826,-27.0066876249808,-24.3251844096466,-22.3811659469706,-21.2008825677439,-20.5505206041711,-20.1949217294536
-36.7724268382432,-39.3412779332341,-40.0011899594434,-36.7529340020701,-34.0673144482633,-31.6824409980626,-30.5923540379113,-30.0133955310273,-29.5799438154404,-29.3523691132119,-29.6280830796115,-30.0500768199098,-30.6909911682191,-31.4041423179509,-31.0261696043138,-30.2440488472494,-29.6405018861762,-28.3880097532197,-27.5387170741052,-26.7499034690653,-26.1382604920119,-25.645727572119,-25.1417991834357,-24.961287111813,-25.0175676626672,-25.1223603757592,-25.5159866266371,-25.8120809654471,-26.6362167349463,-27.202817435352,-28.0631931472193,-28.6805425293314,-29.6408139443466,-30.365139315616,-30.7000537365245,-30.9630276430504,-30.7714533302091,-31.1809408503698,-31.0158543967544,-31.3657775862386,-31.8331621340157,-31.9755796904941,-32.0923915741129,-32.6103670914113,-33.3068062882438,-33.2598226860872,-33.709229217073,-33.0078904124759,-32.6521494442207,-31.4823487717884,-30.9047258882087,-30.8068317340873,-31.073681135277,-32.170947298308,-33.52619824269,-35.4661400262454,-38.0968214464842,-42.753970267257,-48.2251912306723,-46.4028281208707,-41.0925219267518,-37.5827242856459,-35.0285912679643,-33.1084523313048,-31.9683480792958,-31.2592090656641,-29.9961458866644,-29.2991039368372,-28.5613403616696,-28.0061819811613,-27.5231102310834,-26.7836714432284,-26.0916709481922,-25.4522682876114,-25.0982924351086,-24.5945726804053,-24.42337755243,-24.6586638864375,-25.3393290120347,-26.1916651661367,-27.4947732574859,-29.3614724871284,-31.5836578078044,-32.7485053869662,-31.7597966621744,-29.9466003632504,-28.1105836295556,-27.0152431781984,-26.3951277140558,-26.2734140596323,-26.3168330350644,-26.8583567126155,-27.6950593113792,-28.9184250835569,-30.1587443948645,-31.3143227169721,-32.5120683731711,-33.5002163836835,-33.9010554004533,-33.1024485411152,-32.0301456717687,-30.636868865122,-29.087279303933,-28.2119021071662,-27.383959025273,-27.2603085641889,-28.0369711373586,-29.5776108053461,-31.9368886216195,-36.4361145847375,-53.5280908122861,-39.5506361484972,-32.363147304353,-29.1180061718351,-26.6264205772992,-25.1897136913993,-24.3607180554121,-24.1750631842521,-24.5587476475826,-25.1701000781454,-26.7762692994708,-29.9389022569378,-35.4688979079443,-52.2011979041312,-34.2471308704835,-28.5187583896466,-25.1653147202984,-23.0546661015979,-21.8691013143317,-21.3055070073927,-21.0556989612756
-39.2926330869894,-48.4433501728988,-49.0245642122305,-40.6972671384328,-35.6683780416635,-32.6958858482848,-31.4146557918383,-30.6075813105187,-29.9215978618889,-29.5270530294496,-29.5142443337959,-29.5947798962582,-29.8445820878652,-29.8841823758786,-29.4875822052932,-28.6823654683721,-28.0640954597951,-27.2767305510654,-26.6456053106456,-26.0604314692568,-25.5967623992588,-25.3366868038104,-25.0813121542979,-25.046783719521,-25.3307337134951,-25.6051136387937,-25.9478019332193,-26.2341527789466,-27.1935195584165,-27.9906443423985,-29.3411708890352,-30.7330531122126,-32.8752279680116,-34.7906985577619,-35.4134243780237,-34.8575793165276,-33.82920634615,-33.4186918868824,-33.4199702330334,-34.0258896679995,-34.922918573195,-34.441157922254,-34.1167325896472,-33.5695864121036,-32.7799029686109,-31.8899950704347,-31.2350751517223,-30.5948802500212,-30.5035353755172,-29.8984615115361,-29.6011765558619,-29.1856483212905,-29.6392370891997,-30.5861732237653,-31.6832261548844,-33.4620959648391,-35.6992894073883,-37.4961763507801,-38.7845331980002,-38.3623844396585,-37.1566132349592,-35.4746489653043,-33.4749882089574,-32.3060842976995,-31.5617542110704,-31.1484480371502,-30.2882333875145,-29.9527815190922,-29.748535662352,-29.2655878518547,-28.9850127923132,-28.6285247931334,-28.0505516951115,-27.3343956345637,-26.8185048421689,-26.1521382223797,-25.7263427742505,-25.6477416233388,-25.8526395438701,-26.0787295825324,-26.6234131712116,-27.5240401402252,-28.3313387080549,-28.7315143664241,-28.7200978666449,-28.4930646659245,-27.8504442801368,-27.3255889502171,-27.1012406625398,-26.9834154644167,-26.8960356064741,-27.021000536113,-27.4649887968014,-28.2319915138308,-29.0055270439814,-30.1495939622728,-31.6551105932193,-33.7781520322445,-36.0939697654196,-36.6933081961594,-35.4661562931004,-32.6670943650862,-30.081452032325,-28.3930642650131,-27.1851100593314,-26.9272687537724,-27.3272947536191,-28.4919916918783,-30.1832142557159,-32.6250285499345,-34.5602621077429,-33.2149913047311,-30.128981795639,-28.0432863163848,-26.2406660135347,-24.9739834515893,-24.3765510713993,-24.2201684259704,-24.5470496971598,-25.1932151317172,-26.3146361177924,-28.4016689221627,-30.4638337336286,-31.5010841092187,-29.5884061366995,-27.0343789364354,-24.839455844818,-23.399531379086,-22.5437298417214,-22.2161898867548,-22.214085701951
-37.5474165463913,-38.9213218760328,-38.4982621998046,-37.0701747478502,-34.4091768157542,-32.5874899770173,-31.7335189438347,-31.0274598396667,-30.5770974346837,-30.4657931123271,-30.4710739751423,-30.4461576366218,-30.354076747179,-29.700687118152,-29.2199667657346,-28.268209010388,-27.397283954154,-26.7940225744297,-26.2550054980151,-25.8473053872577,-25.5472122007676,-25.5530547794891,-25.6988747328405,-25.9431870494665,-26.4932453860296,-27.0233939728595,-27.2784153087217,-27.5825443590808,-28.2769957711461,-29.1001557914971,-30.5283571033423,-32.8216013452693,-36.40466587849,-43.447598671306,-47.7070912230031,-39.4858008784937,-36.4094846089844,-34.6469629957668,-35.0774215406387,-36.466452648411,-39.0155223456307,-40.1192648758704,-39.4619877245263,-36.2634013393794,-33.2138704838086,-31.4656296653126,-29.7857367508226,-29.0415275342033,-28.7032587231382,-28.5124139448602,-28.4640328419989,-28.0872645697288,-28.6903208222439,-29.467103250029,-30.310026913858,-31.735277340354,-33.3325399239073,-33.8313958813907,-34.6010592062752,-34.3354091661949,-33.81122146384,-33.3858324926803,-32.1438487990542,-31.7216742058226,-31.5413278182901,-31.5187844369324,-31.5522550488732,-31.7474959931859,-32.1973993361496,-31.7258908241515,-31.4790318826338,-31.4351368117211,-30.9556699340991,-30.1352720311262,-29.3157529527331,-28.5041626065309,-27.6995381096568,-27.0433932830739,-26.5420430293073,-26.1754317698021,-26.1677283254077,-26.5146861761509,-26.7867736278624,-27.0670306457182,-27.4249704544085,-27.9761660847325,-28.2567490602312,-28.3185827581285,-28.4474194812341,-28.272583787041,-28.0473247721356,-27.6915177994389,-27.687981745928,-27.976920825585,-28.4133784153531,-29.5221757440381,-31.099464537373,-33.7751636221423,-38.8428592188182,-52.3022559556652,-39.6052839925199,-33.9012193991216,-30.2972653930961,-27.9886971543948,-26.6709865890821,-26.234427146527,-26.1700522038219,-26.6802805342585,-27.3923629317769,-28.3504031978155,-28.7819532061256,-28.4830066386529,-27.6018143648911,-26.8160447776771,-26.0242816891061,-25.1694310126133,-24.8641312420617,-24.6684195098819,-24.740024584861,-25.2100419631661,-25.5627217982137,-26.1944025942094,-26.6106979619749,-26.6704210514661,-26.0374672722315,-25.0889859606561,-24.1367957620931,-23.622042738125,-23.3081022683005,-23.34443262485,-23.696179431961
-36.3259337696892,-35.3755454585607,-34.6568623584505,-33.7170455353375,-32.591386952572,-31.8261255406859,-31.4650661752705,-31.2103641974964,-31.4679133430045,-32.178342841273,-32.7938746037431,-33.0661798589649,-32.5459147789372,-30.8831188423429,-29.9476144932652,-28.661489974461,-27.4236037718483,-26.8066715896382,-26.3108236770621,-26.1129007032117,-26.0576419538476,-26.3838845547131,-27.0399977473269,-27.7166313315011,-28.5772255046661,-29.4580700124589,-29.6260385163026,-29.9552827470889,-29.9173938238063,-30.4521014183223,-31.2467958537849,-33.3087692606256,-35.6382550513051,-38.9822186338519,-40.6137541244399,-38.0745119896772,-35.8492513375919,-34.1197367970125,-34.6972264560401,-36.1201922408705,-39.2534324484768,-46.3025878755214,-44.3730028247294,-37.3409281186992,-32.933440038529,-30.8893774910395,-28.7326415701377,-27.9770468049544,-27.4204882669743,-27.5200383556117,-27.688934391168,-27.647552277332,-28.3341713144641,-28.981408132188,-29.6987689767349,-30.7035501161893,-31.7153044692688,-31.8645020382058,-32.4906912290487,-32.2845327647794,-31.859035746181,-31.8748831023482,-31.3719887780545,-31.5026127570647,-31.8487432636961,-32.3775962873256,-33.7707950257389,-35.0868995797762,-36.6639496026072,-36.1185153271411,-35.308498801737,-34.9799479015146,-34.5976001748805,-33.9825591381446,-32.9725331642081,-32.1100909018513,-30.6451128083901,-28.9710223467645,-27.5183809874614,-26.6052884074922,-26.1561778079785,-26.1269315673769,-26.1984490005998,-26.6281749538407,-27.358369766486,-28.4789607215067,-29.7131773518637,-30.5159196661791,-30.9260824650578,-30.4765860130414,-29.9102612184696,-28.9462639955269,-28.3909671973227,-28.1263639147964,-28.2297238439957,-29.0650723167103,-30.2079703960972,-32.1607674377436,-35.0866424962826,-37.9869292003345,-34.9706763091311,-31.9365796774182,-29.084587662714,-26.996621505651,-25.8447943503671,-25.2445166377482,-24.8702116321647,-24.9020631174886,-25.0974202633988,-25.5609470082342,-25.8809828221942,-26.0504519215502,-26.2259067952522,-26.258900139642,-26.4215197931354,-26.1483411920375,-26.1361030746126,-25.8043420231139,-25.4261093075506,-25.4672640447172,-25.1172043737302,-24.7839141487025,-24.6571769219988,-24.497101256648,-24.2989625358504,-24.0384618119061,-23.8885480297759,-24.1186483700818,-24.3885187439734,-24.8427608571118,-25.5928302461918
-36.1959803909342,-34.0384307296488,-33.0070936935241,-31.9187297623837,-31.3510190900616,-31.0348391390728,-30.8720299676516,-31.1724158694769,-32.36761064185,-34.3543468622274,-37.0815017471068,-39.3301967935644,-37.3875214692306,-33.3345570087779,-31.0628861117852,-29.3709986026717,-27.8838094879996,-27.2149686000947,-26.8035412918175,-26.8693141571062,-27.1814286956359,-27.8427134441224,-29.0731740248462,-30.357111754679,-31.6607622527013,-33.0773781773373,-33.3560834755059,-33.628934736271,-32.3521089927708,-32.1882717578306,-31.8599416626399,-32.5391419208582,-33.0234401145604,-33.3432626701941,-33.6919334707757,-33.6641897124843,-32.9790502670196,-32.2155874006523,-32.4623592194152,-32.9019859324732,-34.3085127615117,-34.9527780424444,-34.2716482493706,-32.6847300806368,-30.6327687153028,-29.3484113614181,-27.7245555654098,-27.1803244404018,-26.7161160644484,-27.0614993419116,-27.4673501983111,-27.9742251460094,-28.6986374436476,-29.2743405467871,-29.9729879227299,-30.5347650600969,-31.0269071814299,-31.1868307401732,-31.6634569843958,-31.5348790533188,-31.1709132947586,-31.1992857991071,-31.2954367657493,-31.6830660176557,-32.3091275644869,-33.3190428551521,-36.1347608422423,-40.3353693181114,-46.7877559445507,-45.1195823166281,-40.3700177292967,-37.984202523043,-37.9527362413704,-38.9863571047974,-39.2497365926055,-38.3862122390761,-34.6513850906163,-31.1874499475666,-28.5576089471281,-27.1597364470688,-26.3524627769948,-26.0351185695511,-26.1135806496106,-26.828617585135,-28.0717707142012,-29.7745572926345,-32.3741928295945,-34.7988030274023,-35.6348005532843,-33.9882147636087,-32.3368689226645,-30.5854547135845,-29.4297853360051,-28.650962699005,-28.4462732550963,-28.8127710115675,-29.2953732394516,-30.2277092720268,-30.9723045296654,-31.29657732973,-30.3981719399785,-29.0099941572313,-27.2642039152072,-25.7882199447788,-24.8823149688732,-24.2002190522207,-23.7328470901351,-23.5389444925814,-23.5788496176161,-23.8916977790631,-24.3575733060284,-24.9156233950944,-25.8221218053846,-26.5554733136907,-27.7414214969514,-28.4665031429787,-28.7713544369089,-28.0633521868401,-26.8540211957716,-26.0542660267026,-25.1076832819696,-24.1915852110854,-23.8419953678268,-23.6269065995013,-23.7065600874876,-23.8936123783441,-24.3454413044163,-25.1408255307481,-26.0100111868613,-26.9186508046996,-28.0966510538213
-36.4985643841564,-33.6707894278148,-32.4283297119619,-31.1273521330654,-30.6399785310435,-30.368386276771,-30.1860023071271,-30.8117129213188,-32.5592724492347,-35.2198880284968,-40.39675152025,-50.9754183061159,-41.6936109571634,-35.0863594914256,-31.4185581639374,-29.8171350627252,-28.5266876986457,-27.9648524956499,-27.7621240966866,-28.1390468054389,-28.9381120589177,-29.8444437455042,-31.5859262883371,-33.5457351962003,-35.6137693933554,-38.011383590735,-39.6641677288923,-39.3489139187358,-35.9296102597836,-34.4513082314966,-32.9081530570994,-32.0919136810188,-31.5545435197335,-30.7984049957728,-30.6134724715406,-30.5921057049896,-30.2317354996622,-29.9424890566988,-29.7642486462489,-29.6044346439762,-30.1485774003731,-29.7560492749163,-29.3077810762488,-28.6097830904191,-27.8367822019797,-27.2780297607299,-26.7196427804328,-26.5973412264937,-26.5851784336864,-27.2355622296083,-27.9953924908062,-29.218369155446,-29.9969875086438,-30.5410248136878,-31.2065848393485,-31.2704959414937,-31.2433584382191,-31.5187853991819,-31.7884890920242,-31.8492110705895,-31.6961292776732,-31.5703970153749,-32.027621576692,-32.2745244040865,-32.7323864094868,-33.5655888927248,-36.1599141118691,-40.1439505376337,-43.2385145925526,-42.9896978282588,-40.5441825306604,-38.060749960289,-38.7727141832115,-41.9496685771469,-50.918692786332,-45.143124043563,-36.2752142240388,-32.1102412584643,-28.9783986433703,-27.4005976179716,-26.464409883921,-26.0025423582732,-26.2163039414226,-27.1391980733612,-28.8618411968966,-31.0731626839555,-35.1224023065403,-42.343052127967,-46.2914013939481,-37.9267874015285,-34.2457157685542,-32.0506722129137,-30.612507902785,-29.6004739407756,-29.1890315447087,-29.0216281103788,-28.9272924258047,-29.0727677536512,-28.7601263594114,-28.2949569236668,-27.82010346096,-26.882204147698,-25.7633872938688,-24.7792863549821,-24.068273321342,-23.4103720086326,-22.9944471838524,-22.745702894602,-22.7962918326923,-23.060261281168,-23.6615765676956,-24.504709444126,-25.8648994574584,-27.4215851690801,-29.9378989091375,-33.2674030510914,-34.4277693427237,-32.0560759718429,-28.8896535760449,-26.7264129776583,-25.3162493232112,-24.151066017167,-23.7148064139393,-23.5528534268594,-23.8709492273958,-24.4673098005495,-25.4756125961914,-26.7476171997951,-28.2982995411264,-29.8222139851446,-31.5549953432595
-36.8189484368302,-33.8111429756787,-32.4320190639126,-30.9534698055637,-30.2368929928973,-29.7940299446993,-29.5072134819799,-30.0629413880792,-31.4014481172918,-33.1932230716816,-35.1664724739806,-35.9592153125904,-35.02633607899,-33.1848861509223,-30.7376159995538,-29.8890125200824,-29.2818359841794,-29.0771515526384,-29.2449555539742,-29.9406839620767,-31.2272984607182,-32.1772926761494,-34.067479872648,-36.3029963439311,-39.2054465772117,-42.7445431455729,-57.4685851194697,-48.0611488120096,-40.186058952376,-36.9277873584682,-34.4915306584423,-32.4090827712815,-31.1601050626474,-29.8204216068273,-29.1355804461267,-28.6531904296194,-28.2099889472258,-27.9607064789709,-27.4870483799616,-27.1192023888385,-27.1876625668762,-26.7213293374228,-26.427854995905,-25.9760187984752,-25.6744256169362,-25.4767338726199,-25.8375162227873,-26.2275981934199,-26.9087776640147,-28.0389318777878,-29.4501540733552,-31.6681588826441,-32.7217037900488,-33.2047869957969,-33.4772400618435,-32.8188531093892,-32.2115633314137,-32.5930196280107,-32.6884325745374,-33.2010937016393,-33.5853579177508,-33.327856405203,-33.7542312414496,-33.3614003536555,-33.1149985963714,-33.0941213298271,-34.1420692335271,-35.1418232525738,-35.8862609406083,-35.9663631509142,-35.9744471856843,-35.6847494754617,-36.3228317884964,-37.3066528854671,-37.5368948862945,-35.9524766152299,-32.8436213634065,-30.5360078081262,-28.3790298285043,-27.1202748703272,-26.3714165602161,-25.9740936991751,-26.334214165079,-27.2000767851897,-28.8983639158895,-31.0107890964922,-34.0411727437375,-37.7591501530564,-39.1770575872374,-36.8079039700542,-34.2796940351176,-32.9234773010719,-31.9438058378243,-31.1729667325382,-30.7061943184709,-29.9909803880537,-29.407919081351,-28.863704344274,-27.9572252755636,-27.0085927366516,-26.5197856231745,-25.6893998101495,-24.9131343013154,-24.2473284965811,-23.6790333261754,-23.1343584283958,-22.82443123187,-22.6027181101396,-22.6884464183525,-22.9031068424664,-23.4965830959639,-24.4080131305673,-25.7664109098792,-27.9454134975692,-31.3103345404811,-38.9395700181547,-49.6317793553021,-35.4182164340365,-29.9761247412767,-26.9464332521582,-25.4029900116678,-24.3631639678442,-23.9583389382042,-23.9556954168086,-24.4970707854331,-25.5271130402407,-27.0859553518811,-28.8299587902246,-31.1807837186449,-33.8210985255482,-36.5822736697136
