-27.7703833395725,-29.063369985386,-31.5957056257857,-35.9161259514728,-40.3399969916507,-37.3865209165904,-32.8461137554714,-30.6430477619016,-29.3191555515363,-27.8084773688625,-26.7234394587398,-25.5717419332708,-23.8809132711251,-22.6894351361188,-21.4651462122064,-20.4820501632182,-19.6664481563691,-19.1654801465285,-19.0448563603585,-19.1605851089836,-19.6018803919134,-20.357006347572,-21.4915323862397,-22.963624845745,-24.8093609659149,-26.7120315324653,-29.2824146756406,-31.9315680292999,-34.0100707266348,-36.5032566541749,-38.0737483974512,-38.0722407640411,-39.1129184668981,-39.3167344757099,-38.8320805147963,-37.527543545566,-38.1593081839137,-37.8354019043229,-36.2545235364514,-34.5098994393305,-33.1588850795127,-31.6897039682853,-29.9234848745982,-29.1563297904279,-28.5310257687877,-27.8050992397887,-27.6341251040453,-27.2412600766251,-26.548776705709,-25.9017943089275,-24.5071627007375,-23.2339287010225,-22.0969283176965,-21.0995475308795,-20.3562202781373,-19.9669817001719,-19.7630559706233,-20.0046276113865,-20.5761950206429,-21.6421137825284,-23.1755682122341,-25.1144199223526,-28.3796655111243,-32.004896079012,-39.6649098491158,-42.487752517932,-35.0612065669711,-30.5029326382677,-27.7532417912829,-26.3759721830661,-24.5334981470155,-23.3374012854597,-22.5616166930076,-21.9752419409982,-21.8393160759202,-21.5189569617086,-21.381923848631,-21.6030648507083,-21.8200947251481,-21.8905474028683,-22.3476140478805,-22.6127268000686,-23.3089674296892,-23.8103992606679,-24.8077516204359,-25.6723809129764,-27.0422725938594,-28.5278450277595,-29.5993302330952,-29.5471842851383,-29.4745392938927,-29.3733561514733,-28.9844935479046,-29.7075935537086,-30.9732890721151,-34.3727515591943,-39.3865626441559,-64.9512155559936,-38.946158558089,-32.6180192469266,-28.4703901304848,-26.2491821852294,-24.231348395345,-22.9835978953183,-21.9897068745989,-21.4778077155492,-21.2412814211044,-21.3348025652504,-21.7034080301108,-22.5274910568915,-23.6726597076052,-25.0572668212929,-26.1624660636798,-26.6706259029921,-26.6754219271466,-26.2698355391215,-26.2517831807643,-26.1441368802774,-27.0180135740378,-28.5740525486841,-31.0432185687284,-34.9337077026943,-34.7378856765707,-30.7899137989435,-27.7808994763546,-25.3487375118206,-23.3840441596284,-22.1792894571266,-21.5586468601342,-21.3149288206837,-21.17544748079,-21.7449091593457,-22.5667359707218,-23.951178530948,-26.0557458958587,-28.2959730651196,-30.4155771068732,-30.6038074445637,-29.5683780093259,-27.8214708590459,-26.9226235236529,-26.7172985716389,-27.1668830450968,-27.991507758512,-29.5502580638696,-31.7230307929365,-34.1199025023975,-38.4622369684978,-40.8376479591745,-39.477376405987,-35.8419819050253,-34.7406730667294,-33.1799051059165
-26.7978400591021,-27.8816898095259,-29.2174061232776,-30.7217920012012,-31.5472425383885,-31.8635385243108,-30.4628557862143,-30.2705737790528,-30.6023197368981,-30.659673589812,-29.932705357199,-28.6192299252366,-26.05426450724,-23.8266945972226,-22.0574543025794,-20.7891425538419,-19.6729873198219,-18.9600237841962,-18.7689938672801,-18.9786488069742,-19.3599350637103,-20.0599780036893,-21.2182516976466,-22.7860190159962,-24.5801690199663,-26.6126110794764,-28.9873087855018,-31.7311878776971,-34.2918835541284,-37.4978918981024,-38.1872442160286,-38.7419328340559,-39.5979020843728,-40.1135665612402,-39.4227427954435,-38.6351491208818,-39.7510023910017,-40.1534369068316,-38.5775340265541,-35.8919578443477,-34.2999092636433,-32.1197248423612,-30.1141321985591,-29.3394940970192,-28.3492882098958,-27.2805463298534,-26.6553564727437,-25.9219068942309,-25.1405125725112,-24.576924338125,-23.4064104273262,-22.6413568708652,-21.7949986239843,-21.2097955937689,-20.5912177942515,-20.4274115191816,-20.3312774647908,-20.5439067470383,-21.1091064976275,-22.1865601946518,-23.5089651986788,-25.3261322431246,-27.9497038266041,-30.8763708452602,-33.423403003945,-35.3505825059334,-33.8165757063694,-31.4315349590498,-29.4220105914568,-27.5080634553518,-25.5850466117779,-24.1020090634697,-23.0104595670256,-22.2719469222925,-21.9848695612015,-21.7679062423907,-21.7809707220388,-22.0087680937577,-22.3135766203922,-22.7642325266086,-23.3381916580933,-23.599359415476,-24.278834069094,-24.889651883883,-25.8278546073015,-27.5357770902928,-29.8337145649107,-32.3826235808408,-35.1390854774011,-35.4584588123153,-32.9200673546319,-31.1927857214576,-30.3775667935802,-30.6729996444552,-31.7517971982546,-33.7106776199949,-36.017807697399,-36.5584830871615,-34.3344208311562,-32.0585616427906,-29.177108780662,-26.9233811949031,-25.1064091047493,-23.7876318015476,-22.7106230246182,-22.2648118327889,-21.7412924763911,-21.3617771175739,-21.2657909619667,-21.7004746317692,-21.9910136232405,-22.6950161023894,-23.2426820680396,-23.5905073683775,-23.8667361427974,-24.1950847492943,-24.4854534473356,-24.729629663115,-25.5240439882504,-26.4802783212156,-27.6629573735224,-28.6484203221086,-28.4186874769013,-27.2996074968447,-25.8368661594504,-24.6352725954775,-23.2706707098457,-22.3333792605152,-21.7840202205056,-21.606797797987,-21.4871449134072,-21.6879234251707,-22.2967910554954,-22.9782729453815,-24.101807640634,-25.1646725753882,-26.0474497038603,-26.4573316870096,-26.6703838542595,-26.1300809828144,-26.138484172441,-26.5256813577951,-26.8734697252459,-27.8048311500969,-29.6571122168278,-31.859912767288,-36.1467656961014,-42.0340122280984,-53.4667373022472,-41.8710628103035,-36.6162636015611,-34.4098201909549,-32.9856473677215
-25.7703500593639,-26.448841907239,-26.9821370727645,-27.4977697664283,-27.8831234135212,-28.5531663705618,-28.6881258350509,-29.773028742607,-31.7251443462782,-35.4056560370159,-37.5112223859936,-33.999873133013,-28.6568462554704,-24.9747941684852,-22.7095263553145,-21.1954332860859,-19.9264545175931,-19.1163859910216,-18.8410250227518,-19.0587810515245,-19.3662004121001,-20.0238274791951,-21.1645072479119,-22.7506446748409,-24.5402058515056,-26.836288592827,-29.5016515175579,-33.1030610891442,-36.9925350105728,-41.2182098108281,-39.6625938648042,-39.6920441144723,-39.0949315198391,-39.7452954598516,-39.7187247580522,-41.0096868415358,-44.4948045989592,-46.682767139503,-42.9656335247425,-37.4196619941058,-34.8665300352868,-32.556809996756,-30.5881770400313,-29.764809684685,-28.6005838052553,-27.4783453166754,-26.5854566522697,-25.6849530441128,-24.8539184684411,-24.2163361949156,-23.3277270435771,-22.8624938276688,-22.2430556102995,-21.9429273864998,-21.4076540575354,-21.3204522322501,-21.2778183985996,-21.3740575494544,-21.8164213106005,-22.6882432313352,-23.6317150937408,-25.0713993563204,-27.0079509028658,-29.319045994588,-31.143353007322,-33.7391935887955,-34.3449381306121,-33.3381282448937,-31.4767887416784,-28.6178709804626,-26.5555780221143,-24.8945932748601,-23.6379677668853,-22.9170177154872,-22.5042839029319,-22.5582576682092,-22.9075619354769,-23.2837102852372,-23.7938069869406,-24.6711507287798,-25.1544168011035,-25.3344270725781,-25.6872031311531,-26.3352686339771,-27.0781795236282,-29.3016497350453,-32.239817021301,-36.0788270759564,-45.6759587062507,-47.1567234295556,-36.5602458301732,-32.7504620078536,-31.4993354244384,-31.0043925180459,-31.4988445340735,-31.5528459816203,-32.0713016751089,-31.9748429728052,-31.5334356951189,-30.8049192358413,-29.6634280713756,-27.8986361818477,-26.5075632058423,-25.0702362914199,-23.844916276864,-23.2408260050759,-22.4347147254944,-21.6962503619073,-21.3002739477253,-21.3875775904541,-21.2414047454096,-21.5425116112926,-21.8235083448081,-22.0313092049769,-22.2392012058206,-22.6999355646504,-22.9810994241965,-23.4577434830519,-24.0304981577628,-24.6103514891192,-25.2335916504914,-25.5441209324528,-25.6762908910118,-25.4106876189545,-24.792990931561,-24.3861868493833,-23.6332480756717,-22.9916001452276,-22.4737333808134,-22.2097625660929,-22.1229985836374,-21.9306524606585,-22.2885426428809,-22.4815120997756,-22.9824533485459,-23.5477857292822,-24.0953613345896,-24.4230310431556,-24.7881467213109,-24.8662451973886,-25.4264946222855,-26.2257604153423,-26.602056049685,-27.6898667242144,-29.5248051422642,-31.3103677089789,-34.9701367174529,-38.539482739305,-41.2768459464257,-39.0557847601919,-36.1208533111145,-34.284498003044,-32.8894987309563
-25.1183966883237,-25.4201228300949,-25.5559001836902,-25.6965992149531,-25.9970029586184,-26.5679319932481,-27.4568959538493,-28.9272742262987,-31.3370589425839,-36.4060491172907,-41.953120981889,-34.8226945933133,-28.8065056295494,-25.2973052112683,-22.9687660435209,-21.3815673845685,-20.2443699167846,-19.5323809817618,-19.229415223296,-19.4033228490627,-19.6802558662819,-20.3440672127377,-21.4039498678077,-22.8264603045595,-24.4992080742803,-26.8766551726277,-29.9949454965815,-34.8708147137538,-41.925394808007,-56.636060724101,-41.8340397634294,-39.9800252562463,-37.4618266288812,-37.8437719293219,-38.6067486323035,-41.2536402265426,-48.3852744826685,-48.9478995031188,-42.0171832218449,-36.9723907486075,-34.5992868832585,-33.0524065193993,-31.6228332539165,-30.7254149603708,-29.5480039921835,-28.4864146134213,-27.3982523699863,-26.3558595367538,-25.4331317598685,-24.6129815956277,-24.127940986336,-23.8645372630875,-23.5383475412059,-23.4193617407864,-22.9795383635746,-22.7972286264602,-22.6999870790548,-22.6028004528566,-22.8138473283052,-23.268325352888,-23.8687768594675,-24.8080248217151,-26.2741877287192,-28.0687561548387,-30.4929670710601,-34.6980476715983,-39.701969231701,-38.5998879226306,-33.2062049147756,-29.3150627625228,-26.9211116209034,-25.3205871550878,-24.137597821565,-23.6646197494813,-23.3245022466873,-23.8243307942836,-24.7778576566932,-25.6509399758127,-26.6372262368377,-27.8447457580971,-27.7783353047996,-27.6613928983979,-27.3915736672763,-28.0556218786748,-28.6229830685806,-30.3587388619546,-32.4567654463567,-34.9091677395387,-37.7841638434606,-36.7682594429511,-35.6095530465481,-32.9629921528496,-31.6004308774373,-30.532450206037,-30.3880572989493,-29.6790812538845,-29.8531508179245,-30.2329136951023,-30.8358885341882,-30.8800982740267,-31.0867914158087,-30.0612046226325,-28.8076613916136,-26.9389453990048,-25.3733770633336,-24.2167422174897,-23.2236945512435,-22.4129904078183,-21.9528983366101,-21.7816106416189,-21.4777025942776,-21.4378167425558,-21.4913596502337,-21.5156730903657,-21.5348050038167,-21.8250437585918,-21.9721665508596,-22.5240934912167,-22.9061581192344,-23.3629668365588,-23.9047374892305,-24.2167775869693,-24.7879747732565,-25.071450330843,-25.0139086626536,-25.0283953256981,-24.739740766144,-24.2996776302584,-23.7319582330313,-23.2481489434208,-23.14764682926,-22.6625820460073,-22.7493107020385,-22.7167130897716,-22.8464584247405,-23.1521936579584,-23.5321282574013,-23.7265716417421,-23.9523262708483,-24.3252121876043,-25.0127353238926,-25.8776211176946,-26.4549709192536,-27.702834145245,-29.1556463515956,-30.5505498365571,-32.6340450663864,-35.1818337468146,-36.5885400230274,-36.7251076661659,-35.4679454179173,-34.6444813328114,-33.0944502277684
-25.0461262802108,-24.9426069273174,-24.8588198313561,-24.8318669739377,-25.104570794717,-25.4379409951638,-26.5501385747452,-27.6375534138928,-29.2034226019689,-30.892252511544,-30.8959318062608,-29.2885403173953,-26.6235587107687,-24.7027116781381,-22.8349300599009,-21.4021124637465,-20.6113860430201,-20.1547866519231,-19.9203563171099,-20.0484271431468,-20.3788271365871,-21.0893402428204,-22.0044586458084,-23.1166534636852,-24.4987393010779,-26.5968925275943,-29.3526175728633,-33.1595069063023,-37.0326341232631,-41.1013395026548,-38.8173980297844,-37.522651775035,-35.113956582707,-35.0550383120306,-35.9970866818498,-37.3710518210062,-39.159708489915,-38.8879949557178,-37.0060182579613,-35.1663127836408,-34.2816809803386,-33.8881114298135,-33.6940837080354,-32.7817784232826,-31.580762141254,-30.3719405971176,-28.926157123539,-27.6997734384787,-26.6719735548716,-25.6645373185063,-25.6726163531576,-25.6218149553665,-25.7746555435771,-25.8390300964514,-25.5909843021657,-25.1107021132843,-24.7464641566909,-24.3157709800992,-24.160525267139,-24.0613913960204,-24.4139707351045,-24.8727927323156,-25.9122903133434,-27.1717214505524,-29.6787818395226,-34.0095227592016,-40.3169634058085,-38.8084983627291,-32.3003013118178,-28.8545104512812,-26.5007859213219,-25.1926941269466,-24.2772440267664,-24.1967204259218,-24.2641660820119,-25.3678505471536,-27.303197102241,-29.5066806649031,-31.9964704849225,-33.0660697684219,-31.18833269578,-30.1813732335084,-29.2142350643934,-29.903506725124,-30.4652596475726,-31.1180013468499,-32.0981157873869,-33.1277146096182,-33.7681696530222,-32.962138826777,-32.6893281478094,-31.6149702294883,-30.4825622800723,-29.4577280735416,-28.8988085632524,-28.2739581591855,-28.5451665969254,-29.5540015825494,-31.2045113254809,-32.7204352883335,-35.4115530457308,-35.0699363554488,-31.9586822076992,-28.8792803866927,-26.8636897056124,-24.9907544345304,-24.0485600221723,-23.5665627976198,-23.3502053538835,-23.0729259496698,-22.8117464976428,-22.3994500844406,-22.111023421897,-21.8284081292626,-21.5722719321549,-21.5183162334057,-21.5298632053632,-22.0264488704776,-22.3452473609801,-22.8573982264167,-23.5618509173907,-24.1932553251871,-25.2227335739038,-26.0740111601915,-26.5859530007772,-26.8413004720848,-26.8975354326773,-26.4739852513656,-25.6901413219504,-24.8824771818211,-24.5820724592809,-23.9478486560069,-23.7303154921123,-23.6817098535986,-23.6442850136787,-23.8335821068439,-24.1044505011877,-24.1879567271927,-24.1540298843716,-24.5568979506153,-24.981203661246,-25.5623545295808,-26.3949191698906,-27.7073883493492,-28.729035996358,-30.1480312496516,-31.7190840728035,-34.068837359114,-35.5716450501193,-36.549865664762,-35.9782683162923,-35.4664136302185,-33.6313071376806
-25.5616715476959,-24.9914768020747,-24.7625875561851,-24.6599817826769,-24.8792865300073,-24.9991103429397,-25.9809364295842,-26.5027061344548,-27.2333724735755,-27.582806839701,-27.0981820308964,-26.2701234006085,-24.9692557978532,-23.9812590727068,-22.7036955082053,-21.5746405805808,-21.1480590716591,-20.9884762849821,-20.924085427441,-21.065440668036,-21.5576885504357,-22.3330071050851,-23.0804808668952,-23.8667828965405,-24.851551842049,-26.4236258570911,-28.0733482289126,-29.9593070359164,-31.7248334198073,-33.8857945999655,-33.7106495085403,-33.4101798958158,-32.5120091567445,-32.1920190133106,-32.920202979082,-33.4718520663549,-33.8341468168022,-34.0768263544353,-33.7445737462258,-33.7948944018071,-34.3923102793688,-35.4813239767012,-37.7571079564075,-37.1307740373795,-35.1799768372184,-32.9697028329159,-30.7046895308627,-29.3272926809033,-28.3390374203599,-27.3019298701637,-27.7547594826956,-28.034158500274,-29.0143233616757,-29.634320973183,-29.9060476988344,-28.7288479915344,-27.591338325812,-26.4841359192436,-25.7690175285904,-25.1152231942132,-25.2793824002547,-25.4114123041773,-26.0059401238092,-26.8227886416834,-28.4241852892302,-30.5992135985263,-31.8248365931211,-31.469450426411,-29.4941413881682,-27.1972710150027,-25.5464244788911,-24.5751604993476,-23.9801432142324,-24.2135743070174,-24.8904070413113,-26.5513455667311,-29.479477875709,-33.9394761882326,-45.8637585408841,-41.1220188819071,-34.2428984990756,-32.01281502324,-30.9374294616476,-31.6589604349121,-32.4074857386752,-32.5611798092698,-33.098492673367,-33.3296438381286,-32.9392310178555,-32.1440380168855,-31.0157989699583,-30.0491081024032,-29.065749374943,-28.2370396420862,-27.4499494289714,-27.1873226063424,-27.5480442448431,-28.8002677345427,-30.8954852924415,-34.0834693507615,-44.4619345030012,-41.2312586957632,-32.7007410899826,-29.1238644151072,-27.3743501460467,-25.4588809451004,-24.9186124390456,-25.1839815126027,-25.6692094363276,-25.6438378110701,-25.6249690888224,-24.6436284333786,-23.6310835103475,-22.7818356572587,-22.1373435557739,-21.6763248651867,-21.6122768410599,-21.9850361030606,-22.4209874508857,-23.1326094944865,-24.1509879214415,-25.3043482781877,-26.7388924391969,-28.2236184449904,-29.5882493552477,-30.1563073013283,-30.6400177994125,-29.9531970936038,-28.5413426905211,-27.2762225047852,-26.3415604291008,-25.6781527810129,-25.136790202422,-25.2383603546624,-25.3143163181932,-25.6193110135116,-25.8949669446852,-25.9283661988653,-25.5074491802978,-25.5633640694751,-25.3633679307887,-25.3873807985082,-26.287231940197,-27.4380091750786,-28.2831084256656,-30.0472280530589,-32.3229655937248,-34.9633517265583,-37.6009047173973,-39.1313732300393,-38.101985320507,-36.0421284354223,-34.228518388871
-26.5507091287612,-25.5435055297319,-25.1905140676145,-25.049797199109,-25.1602356531686,-25.2021171611475,-25.881696049185,-26.071986554776,-26.334044546735,-26.2361911994393,-25.7470565631289,-25.1132103591641,-24.4254754919543,-23.7104610381082,-22.9063798941098,-22.1590450431021,-21.9961328073419,-22.0854995586522,-22.2822722299089,-22.5537183835192,-23.3322821697308,-24.1832261121497,-24.8196587260126,-25.3815254511293,-25.9429816202609,-26.8533380335615,-27.3589770739648,-28.0044216413785,-28.9131152574502,-30.0311343189991,-30.0639304513136,-29.8546796074621,-30.0041404824568,-29.6610265022814,-30.0816635785154,-30.410067303014,-30.4794540263572,-31.08828345627,-31.6185926400038,-32.8925429510819,-34.4918541350326,-37.6874555239865,-45.4709133267501,-49.1839704476728,-39.1200588798489,-35.1866259559699,-32.0958682287598,-30.8327870265854,-30.1832079926178,-29.427677235849,-29.9946394575508,-30.6496087677983,-32.8321172016579,-35.7386767594736,-38.5036416980707,-34.3452133018744,-30.9975099786351,-28.7175729397796,-27.3105962343139,-26.311810249773,-26.3167468202421,-26.4234463287285,-26.6974666026336,-27.3401169396131,-27.8479452090411,-28.3877203630359,-28.3511115024847,-27.8891369371003,-27.0222941020899,-25.269090540523,-24.3500415449123,-23.6091989179968,-23.2643344348241,-23.5668135728127,-24.6065254625336,-26.2944749923484,-28.8054726753454,-31.7383347687187,-35.0846502845455,-35.9128307266329,-33.6609803803114,-32.5122921833325,-32.4356077434533,-33.1617697413511,-34.1659034630557,-35.3957651752877,-36.3783118125054,-35.9300153595856,-34.2457327185642,-33.0582834671832,-30.6590420689425,-29.1432300192782,-28.1209325701441,-27.2472569474062,-26.3016773689694,-26.2744401998029,-26.5056419797198,-27.3481455063554,-28.7295733001298,-30.4510647488103,-32.4871232973991,-31.8362610604374,-29.4635019972348,-27.4498668629783,-26.6183747366066,-25.6505441213532,-25.7908714673259,-27.0679721540609,-28.9726077710601,-30.5558320968885,-31.2514652662158,-28.5641145155981,-25.7948313056645,-23.997466524379,-22.883906755152,-22.1319221568755,-22.0782241176589,-22.3434564366352,-23.1042474124821,-24.183034835504,-25.6872693357439,-27.5274732235492,-29.2408882582562,-31.1683980454563,-33.8148906894939,-35.3918641838212,-37.5530813453598,-36.0174995197922,-32.4181704897791,-30.3303540951639,-28.1137175743832,-27.4812044903996,-26.7133451872792,-27.0852446586475,-27.7014526076393,-28.7041567016501,-29.3980532420117,-29.4693360534906,-28.2594700866781,-27.2853481426641,-26.1252872670628,-25.4412878782572,-26.0272513055401,-26.7471780310069,-27.6370305101089,-29.5708886779148,-33.131726915549,-36.9652791743972,-44.9457109205298,-47.6497982464154,-40.0242814676144,-35.2354221075947,-34.4243005565189
-27.8682085075269,-26.6243049336811,-26.108314196182,-25.9046642040804,-25.859595610106,-26.0080406698529,-26.3755692438293,-26.6065299162236,-26.7166719070149,-26.5126795075152,-26.0792521153676,-25.351988673078,-24.8901779418802,-24.0682853169932,-23.5603267393575,-23.2372510280255,-23.2343525026943,-23.5159954248505,-24.0632777907414,-24.6261132219129,-25.8422189303068,-26.8108256085993,-27.5064431791577,-28.0116468514844,-28.1536622850422,-28.2116945145495,-27.7356559648495,-27.4787506341809,-27.7191521145663,-27.8495071723419,-27.7201419520076,-27.3405666476853,-27.8052403613333,-27.563654429182,-27.7080434956857,-28.0287385131342,-28.2110640195943,-29.0142503040581,-30.0555781654414,-31.8011623613195,-33.7016824189909,-37.5714579065383,-40.8615723045452,-41.2577591127359,-37.3413365259063,-35.6209516368625,-33.1215852895243,-32.2277634594615,-32.0236286713793,-31.8601734748545,-31.8992543302632,-32.4874049419654,-34.9515435206776,-40.1131353009168,-44.2347778983768,-36.9979258443999,-32.4813368382703,-29.9479596459953,-28.2202557551365,-27.3081329070126,-27.2177650937624,-27.740357261926,-28.1431908163822,-29.1716339290058,-28.9304841200756,-28.2479675810138,-27.4042144609237,-26.3300053962531,-25.2802188952845,-23.6672427734397,-23.0802217024717,-22.4420372821478,-22.2320597105898,-22.4097511611725,-23.3675100301219,-24.6278945768014,-26.1750669297002,-27.720329463792,-29.5060519848245,-30.9995499613529,-31.5137899208971,-32.3751108773902,-33.8419433895801,-34.5848733626912,-36.0398003219736,-40.0913506895425,-43.5809564810556,-42.2608047168393,-37.6588458987789,-34.9630243185518,-31.4128388061425,-29.0788827090127,-27.8085690293773,-26.5759409903217,-25.506649155108,-25.4332837804633,-25.3562904238168,-25.5637498940169,-26.1481718281794,-26.6536609367739,-27.1352034792598,-27.1040949172609,-26.5821539688559,-25.6933306986569,-25.4437654452501,-25.6308833485581,-26.3941935326551,-28.2660335535729,-31.3900283742186,-39.482179629034,-45.3136071666598,-32.2842973560087,-27.3266625495344,-24.7554794754117,-23.3771830461356,-22.6534646147558,-22.6902991481183,-22.9461252192733,-24.1744177747205,-25.8260576802985,-28.1280467529939,-30.9522122807563,-33.0827857828111,-34.6334910667758,-37.5323936257462,-40.133862571905,-46.6565098524804,-45.059987000373,-35.4032402321406,-32.3911210862868,-29.2964180655243,-28.7419475562218,-28.0777829373498,-28.7066199162398,-30.1778234279888,-33.131939762918,-36.2742089541615,-36.4953351801896,-32.3300135475281,-29.2719624013161,-27.0295771204319,-25.7183903571533,-25.6377296773325,-25.7904961362323,-26.6474983884916,-28.1884494485243,-31.1404148000918,-34.4796619091224,-38.3601077426046,-38.9420578080507,-36.4306778998739,-33.2662403357427,-33.8859877818823
-29.499057571908,-28.2936543903704,-27.4767788657078,-27.09297057799,-26.8898947642466,-27.3133505472038,-27.5306779720403,-28.2609303464239,-28.5827737055376,-28.5093527007103,-28.0001100113392,-26.8270860961842,-26.1929493486675,-25.0403607564194,-24.6221731564136,-24.7130632023651,-24.8365267479954,-25.3208970986781,-26.3197392905441,-27.3853880383568,-29.2550029459455,-30.4918537034764,-31.6011743732959,-32.2795680624448,-31.9867239246791,-30.7621665098916,-29.3820339465083,-28.269011583517,-27.7275001160048,-26.8615717255291,-26.3919810180325,-25.7928305131833,-26.0292894543744,-25.8953986006596,-25.8461229815326,-26.1913918644105,-26.6134664736293,-27.4553304799952,-28.7577692262651,-30.3046690778642,-32.1801780790035,-34.5388561278008,-35.6377357031962,-35.4359960877906,-34.8678603354504,-35.3974106174315,-34.4696195041461,-33.9134164835379,-33.8386314135641,-34.3337512492005,-33.3344486113772,-33.338422776553,-34.4909348864013,-35.3170770666925,-34.5167156232608,-32.6711628868827,-30.6791538968121,-29.4525672863908,-28.0965093306823,-27.6266628817883,-27.5591628740622,-28.8182467321966,-30.1894340236455,-33.1481855587346,-33.1846771106415,-30.5526383965112,-28.1059666659661,-25.8090893619897,-24.0428935251044,-22.4753655192156,-21.8454989481165,-21.2440801211234,-21.0929420375286,-21.1354043079158,-21.8251793752938,-22.7064677703279,-23.7849476188036,-25.0373945218613,-26.6792152148966,-28.3036601159184,-30.0966787781643,-32.2204491063496,-35.1431225566932,-36.5308319122157,-39.6142389878842,-46.8233710967085,-53.4577722117998,-59.2875603535691,-43.1548891512574,-36.6213872471288,-32.72248560866,-29.5222496910223,-27.7501568770789,-26.0243180665865,-24.9324115033903,-24.6162773956118,-24.2602867489216,-24.0708988085271,-24.2696946752834,-24.4044994580134,-24.5468628036787,-24.7523791735071,-24.8584304840297,-24.5921582108513,-24.5299045297009,-25.4396734167039,-26.3754177530533,-27.6946490271095,-29.5218908238265,-32.08792058424,-32.1387109876929,-29.2958583482065,-26.6727695704428,-24.59614905914,-23.4263083663812,-23.0143250617144,-23.165883183725,-23.5293288121409,-25.0510747973287,-27.2534969521452,-30.5216916326887,-35.1165739980704,-41.0621383289743,-39.7033846684014,-38.5383492645511,-37.8267416848656,-36.5990082715448,-35.7586687314301,-33.2117466445178,-31.2026393511915,-29.4547741260256,-29.050033899174,-28.8985425968542,-29.5750236235944,-31.3624373383149,-35.2967174447509,-41.119093205439,-40.2408337441498,-33.7297521948312,-30.1379127699746,-27.5474106808429,-26.0540127461888,-25.2180373802376,-24.8565881185374,-25.4465402303591,-26.328794610488,-27.6664678621605,-29.4673622418845,-30.7702609544268,-31.4090536647569,-31.5736001161714,-30.9230098853652,-32.2186864277874
-31.6805876860729,-30.5360957123502,-29.1376662990141,-28.3867465707779,-28.1004641828556,-28.8800513659888,-29.2990747433747,-31.1551579458762,-32.4748267847734,-33.0202567492928,-31.7814189173744,-29.4230596487782,-28.0591361067515,-26.4897380816226,-25.9323357433485,-26.3087159408503,-26.6182463358509,-27.4046164198764,-28.9277050374897,-30.8286897610358,-33.7066928814388,-35.7203443540044,-38.0092518722209,-39.2857794771043,-38.4607618851056,-34.9095799601513,-32.3979668515274,-30.2664528903357,-28.6155055318133,-26.7933545389382,-25.8659476906876,-25.0404578968943,-24.7416789062358,-24.649389346937,-24.5019334376064,-24.8243132830923,-25.4278421249791,-26.2134986978429,-27.591227293534,-28.8198905530083,-30.7527024729959,-32.1287003283565,-33.5877440623954,-33.7512726138168,-34.5561779470701,-35.9102760278836,-36.5379419384213,-36.1089101597773,-35.70914108679,-36.62136171515,-34.8588303056319,-34.4283814330177,-34.1784425202692,-32.9316178075247,-31.5678619220513,-30.0906569239184,-28.720656139888,-28.0648929258737,-27.1372375288398,-27.0266388728312,-27.0463042810389,-28.5849573415032,-30.9570170621604,-36.9099295059533,-51.3703188207569,-34.1408318278091,-28.6475147675116,-25.2777907022545,-22.991999856133,-21.564788567049,-20.7446917362819,-20.1946544917997,-20.0907326656453,-20.1108645372829,-20.5670000533893,-21.2297208827023,-22.1169825891175,-23.2968946673235,-24.8117315684162,-26.5239259495914,-28.9182679778838,-31.3789012897143,-34.8037505910794,-38.4449887237794,-49.7605881659695,-58.5925382689547,-53.4826059627238,-47.6884477940978,-42.5102003679251,-36.2481939019285,-32.4756051297211,-29.2706246238305,-27.0958401804605,-25.2812466946636,-24.3754135300644,-23.8466520338426,-23.4358186538785,-23.2162574308756,-23.3541389959121,-23.5100991757433,-23.5881743758554,-23.856044700106,-24.1251523633157,-24.1966034778338,-24.1238226999449,-25.15084956406,-25.8264694824709,-26.2838309044474,-26.9638822250851,-27.2691396172749,-27.3400333993545,-26.1439262189655,-25.181995693331,-24.0210676974533,-23.2649879544054,-23.1274648342899,-23.3204958369422,-23.8233304495832,-25.0724318478746,-27.1446856642167,-30.0618345977347,-34.7080210777357,-42.955596085141,-40.2301209894212,-36.1449974723911,-34.3986834228319,-32.2303095808159,-30.9118163041346,-30.0242058623721,-28.9849766008696,-28.8409373332163,-28.5820645234491,-29.0881873669033,-29.6991011827704,-31.0772615952037,-32.7570304452252,-33.8200411916917,-33.3803522092168,-31.192612398222,-29.3390058704166,-27.3577884905618,-26.1608064167099,-24.831980243933,-24.1282960236954,-24.293295118698,-24.6081444487323,-24.9038921153566,-25.8238957851386,-26.506586911132,-27.081237336565,-27.7459689409927,-28.4090233086402,-29.4117208692474
