-49.5970602208502,-49.0681239555089,-49.7845122987,-49.9628970616956,-50.5656634057803,-51.0438636508104,-51.1377566891813,-50.3250281383247,-49.4725888353497,-48.6428317481536,-48.5668526676773,-48.6392066245698,-48.5143431699917,-49.5427865749583,-50.0468563111831,-51.2899681736956,-51.4082122730203,-50.2514379347019,-49.5907274677784,-49.2310747115958,-49.6987016806604,-51.4787390129866,-53.2742940592402,-53.7073831797433,-53.667395474051,-54.3631921889982,-63.5735388400711,-60.3212081374813,-62.1432344773791,-61.0483669030988,-54.2883495407169,-55.2333228176409,-51.4109668741919,-49.7126270829154,-50.1040265412484,-47.9331943531302,-48.7261808278471,-51.728005517295,-54.9681520970842,-54.8043941835156,-51.5879154791891,-48.833923453509,-46.7892867786154,-45.7648840211159,-45.7467485055486,-45.6299017426713,-43.9463548995372,-43.1097209168226,-43.4723722947431,-44.0324245559091,-42.6955169891984,-42.5063696557449,-42.4507033845755,-42.2072400881141,-42.0649472277776,-42.9031476622124,-43.2801837272908,-43.41302004332,-43.57111302834,-44.9490461085986,-46.6156690888706,-48.755676482144,-50.6942967597255,-53.1717049622541,-56.2673368355343,-57.056364692362,-57.3932779505829,-55.7821879333317,-56.3482808569472,-54.8741228445908,-54.572012280365
-47.5863423460449,-48.2907614126082,-49.6784580198727,-51.4077448637799,-53.1869059652374,-55.4826247979514,-56.0415860327714,-53.2401105533393,-50.7737922037605,-48.8486442792837,-48.2823631484524,-47.6976941149715,-47.4517590392885,-48.0090199128245,-48.065190104235,-48.5861454297353,-48.3530016169021,-47.6429963630685,-47.3884905036907,-47.5526629661359,-48.706006302736,-50.5016886021349,-50.8890463345319,-49.8116270035268,-50.2360619285096,-52.758621699536,-54.7871504869235,-53.9351939826966,-60.3257225041646,-55.383390066775,-51.629895567345,-51.7918422039392,-49.4384224011903,-49.0101572945221,-48.6114839183945,-47.308435559525,-47.709800932309,-48.3591173307901,-49.0315980691296,-49.9787907661185,-50.1431605369819,-49.0869683719185,-47.8396932688257,-46.7906272800667,-47.0131655753125,-47.4015158257769,-46.5366627929375,-44.7199017397045,-44.3953594097412,-45.3664367616592,-45.0325312891985,-43.7332560658102,-44.2715120247512,-44.9014056784708,-44.4708611134917,-45.5109269974985,-45.5243971273402,-44.9595149892452,-44.6875890798655,-45.548875912245,-46.4798613769973,-48.1729105330888,-49.6922831438683,-51.4051346782566,-54.5725725594988,-56.082639245402,-57.2593175954961,-56.7584724877098,-58.1410006644284,-56.3746246989382,-55.5336007354404
-46.4244723157175,-47.8194933073637,-49.2311273331461,-51.9142912263547,-55.4467988549513,-64.6720971451783,-66.5806880500736,-56.3777711631477,-51.63267674437,-49.0501960558241,-47.9818975949463,-47.012109912361,-46.7768925606127,-46.8094034356433,-46.7497739085425,-46.8079375558343,-46.6754660279901,-46.6525761846372,-46.7836088525702,-47.3030596929335,-48.4965629375522,-49.2414328931088,-48.3919006726722,-47.403007891804,-48.05637620835,-50.4666464150488,-49.5544047684788,-50.5082649425365,-53.8576880859795,-49.193625157412,-48.6469688108472,-47.9637226825159,-46.995942387385,-47.7480602502774,-46.9706954573311,-47.2316654176461,-47.3068414281923,-46.5433213986759,-46.246127638439,-47.2805339524824,-48.6719050786462,-49.4049905389684,-49.6755843008254,-49.2190721976985,-49.960727913326,-50.8145453790926,-51.7339317120438,-48.4382756738126,-46.3018863192828,-46.2713301092767,-47.4236029862884,-45.4760500821051,-46.837719848276,-48.9374789976341,-48.5437436916164,-48.8972578485122,-48.0140791304447,-46.7776736098525,-46.2641747822224,-46.3467986352901,-46.559471778477,-47.6720324327868,-49.1188693801645,-50.9947479528415,-54.551467959337,-57.8167681974654,-60.7462410834663,-61.1555497974557,-59.6218107438605,-57.1508160873613,-55.6944510028004
-45.9361739043898,-47.3977598094662,-48.3713778773487,-50.3346497255493,-53.6454767351747,-56.6869212106067,-56.0744640827349,-53.4621399860336,-50.6448923341905,-48.6520890368978,-47.4461867808575,-46.5286221153867,-46.3585807217369,-46.0183286255768,-46.0672023574799,-45.9936660919876,-46.2311590516477,-47.0207216366563,-47.6665357202848,-48.4334249402489,-49.0230701071078,-48.3843189424845,-46.9993903505474,-46.3551438941661,-46.8102203983307,-47.9938047014272,-46.5519129467791,-48.122280416387,-48.4532876950624,-45.5381830646277,-46.3603518331273,-44.9675576736902,-45.1071512663688,-46.402521521103,-45.8721051132739,-47.525319108115,-47.4511536046984,-46.2024908979881,-45.5115468102152,-46.189550937211,-47.5977393128579,-49.2981357347376,-51.2507903809707,-52.0415953239573,-54.0861264510349,-59.3150374961767,-59.0069191247492,-54.8414979705569,-49.3943964300896,-46.8886720133815,-48.698638966439,-47.0935957954765,-49.7523533485988,-54.9206775133394,-57.4890922091675,-52.8084967715765,-49.8138820469117,-48.2686795786964,-47.7793443945867,-47.1103821093503,-46.9550508993018,-47.5976065517921,-48.9603270380168,-51.1859851846196,-54.4718168194848,-58.679474824349,-66.4734864007437,-79.187109442431,-60.8604565642268,-56.8851652328755,-54.744911825281
-46.1110586958168,-47.013351126327,-47.455633004566,-48.2705094341026,-50.2361325566677,-50.7790603169495,-50.5906711689134,-49.5826551212459,-48.8568516340313,-47.8768832438747,-46.9179825561514,-46.3371512754643,-46.2331413834846,-45.7758244536177,-46.0190358141907,-46.1113925170329,-46.8891650609854,-48.5594273268685,-50.0362849340331,-51.030434989272,-50.5365334403645,-48.6454399732792,-47.0215709884596,-46.3635089655233,-46.2720536565102,-45.9540641806537,-44.7534138961155,-46.0056704148101,-44.7624221738346,-43.3732926140931,-44.6080204726013,-43.1294798058887,-44.1264284925651,-45.3859750173359,-45.7009285021478,-48.1346605126566,-48.4126311435735,-47.535751527697,-46.7017531227585,-46.535592375704,-47.0862654762834,-48.5925902096125,-51.076455748725,-52.2208458820411,-52.8475130852546,-59.1459027758674,-53.2397493152355,-52.0385634690555,-52.2247323237962,-47.3055635406861,-48.1787168949966,-47.5300231692055,-50.0726315797493,-56.0855655317878,-59.4101424046865,-54.1352251387383,-49.631486158319,-48.1962284287499,-48.073494796328,-47.3757234302185,-47.4885333408107,-48.0397086348215,-49.2680378876672,-51.4334055585739,-53.8078394993825,-56.2816111631192,-59.898611881299,-61.8690034802583,-61.1950174072027,-56.0410324020833,-53.2613811831711
-47.0252114166362,-46.9384250082632,-46.9089255418352,-46.9103001984666,-47.7384145010261,-47.7134136969126,-47.7975193199326,-47.3139557880422,-47.5196689117357,-47.3054942311091,-46.7678472416043,-46.6227814120689,-46.5923625153685,-46.2869189478899,-46.6836865083308,-47.1027445601644,-48.40483389594,-50.6043183850063,-53.0372223052699,-54.8848066538529,-53.9933116671895,-50.7805098140295,-48.3896134282482,-46.9641454279271,-46.1540206819016,-44.4596927390991,-43.6296409981019,-43.9659945216041,-42.2972397405051,-42.171588220687,-43.146913866081,-42.3924657735935,-43.8969780021587,-44.8575504706096,-46.5767650745136,-49.2160417499137,-50.9362778654292,-51.4319373113349,-50.2224404993435,-48.252780274135,-47.1399823619972,-47.5369608165606,-49.1495584717103,-50.2037683000472,-49.2996186795967,-50.1957106540072,-49.4124846932926,-47.5301167145098,-50.2283121272004,-47.514363448027,-46.6690773372518,-47.220751307161,-47.717435353693,-50.6312863972948,-49.7348800139838,-50.4986038763076,-47.8699536885991,-46.63374665771,-46.8449466467208,-46.8665584543254,-47.6978633948854,-48.7319668628351,-50.1097672643345,-52.1624663988736,-54.326182335329,-55.621614555665,-56.7402399751162,-56.9164892626098,-58.4543307663515,-54.454729913001,-51.6200306032358
-48.7360237516512,-47.4277492403361,-46.9290160911053,-46.3853895437952,-46.2691814403239,-46.1238001324362,-46.3719911146455,-46.2928142351939,-46.8520739829932,-47.1772037984995,-47.208001679197,-47.624268112974,-47.7802837996121,-47.8881651932289,-48.2606619665121,-48.8651582023522,-50.1638086869187,-51.3881870735202,-52.8837678842438,-56.2408355263405,-63.7285413674638,-55.4045949747799,-49.7634942717612,-47.3079780555767,-45.9506592792329,-43.3555009880101,-42.827889409676,-42.1495634652989,-40.7598386256165,-41.6043107165915,-41.924758508,-42.4661439626919,-43.8360972090608,-44.6685438036889,-47.8448883514265,-50.7819165089282,-57.4043976630419,-61.3546673757254,-55.1976951207455,-50.6224977842225,-47.5904151504936,-46.5225640801736,-46.8635340522066,-48.0436993636054,-47.2949220932061,-46.7192853344256,-47.70902694029,-45.7046073034657,-46.8765578878645,-47.3696911376007,-45.3641166258108,-46.992531377766,-45.8126044503315,-46.9128732362393,-45.8482043612065,-46.5534433940492,-45.6806983444466,-44.7816173983321,-44.9622300304644,-45.6072204768475,-46.93564849259,-48.6855623319335,-50.8840249695568,-54.013488960112,-58.9089393913996,-59.6059692824129,-56.850670273773,-54.7775353429522,-53.8446091702121,-51.6543630305227,-49.6549808201812
-51.0028142525844,-48.4566950297804,-47.4667287071549,-46.5383906679619,-45.6841011063964,-45.559864959185,-45.862626398488,-46.1517330281365,-46.7175814285218,-47.4061993131422,-48.237620933693,-49.5887192978687,-50.3912191005003,-51.3128152624688,-51.1584770353124,-51.2288662164733,-51.2308340437145,-50.3996747348571,-50.397149560284,-53.0886685458824,-58.4353270841528,-53.2936698900149,-48.278250205018,-46.6442568289423,-45.0842746585138,-42.4422785235628,-42.1268080874011,-40.7615570342793,-40.0215189504193,-41.3728221471139,-41.0570871395526,-42.717966308224,-43.3251946847869,-44.4150196364379,-47.3463258864362,-51.1359111031039,-60.2703611164016,-54.2229816241878,-51.6566702495185,-50.474855068192,-47.9054177603473,-45.7922663915894,-45.1383256187137,-46.2151882825796,-46.3977335879506,-45.4009368282418,-47.0625965463741,-45.6253144381981,-44.9787923469738,-46.8316486912757,-44.9258673767967,-46.5838068553521,-44.8436154180418,-44.4449857129016,-43.6897131982287,-43.567659185784,-43.5893129765185,-43.1590600535196,-43.0806951805528,-43.8829074564278,-45.1788040445556,-47.0107634197031,-49.6296255044293,-53.6187608976948,-61.4916845223837,-61.1379240674569,-55.8020221427826,-52.4949156028282,-49.5979908166039,-48.3404127132352,-47.3696818016228
-52.6447863181686,-49.5685449584486,-48.2706014888188,-47.1830484649216,-45.9068847926027,-45.8209511467317,-46.0347437626387,-46.5732208638005,-46.9316893206717,-47.7941701443988,-49.5654720384716,-52.4158906075928,-55.6433232307359,-59.3360010612112,-55.9018321336522,-53.7427870916154,-51.2532029703207,-49.092116210062,-48.5250079460536,-50.1126495186925,-50.5356838895934,-47.6172934863634,-45.6099323704517,-45.2760208103658,-43.5930964934653,-41.6644221679855,-41.4723880382531,-39.9608249898236,-40.0359599479636,-41.2028130593551,-40.6968512204578,-42.4810172509833,-42.545133416962,-43.8639252681774,-45.2230307897381,-48.4749528579236,-50.2063977688547,-48.3097912547863,-47.5930094747038,-47.6970538251365,-47.2629304491769,-45.3453393173857,-44.2123258678365,-44.9605636972246,-46.0884356471413,-45.4450709799566,-47.1495470197044,-46.9810261292643,-44.857709549347,-46.460598459361,-45.6091695776874,-45.6489002347305,-44.4060095251171,-42.8440308930501,-42.3617321315382,-41.5451450749993,-41.8350897176352,-41.8363872251574,-41.5422501073741,-42.1792645327612,-43.1860721191006,-44.5937397261967,-46.5665744824772,-48.6660701302519,-50.31731681964,-50.5171641556032,-50.1519975325031,-48.8246658680395,-46.187395433039,-45.3908975664148,-45.1082569825271
-52.5468918968122,-50.2805404775629,-49.1447929722458,-48.2562613320967,-46.952776901729,-46.7902068585175,-46.6972664483607,-47.2192882399816,-47.3362889427347,-48.2138693966437,-50.5320410876367,-53.8821927255136,-59.9470773708725,-64.2631416105478,-58.0012190579229,-54.5563293437771,-50.4718158800992,-48.0148735126864,-47.3844934735095,-47.884551476481,-46.6380079207026,-44.4113555691912,-43.7435902292865,-43.8588990063122,-42.1130183252346,-41.1672076452953,-40.9865080698348,-39.8800136731812,-40.7458149251711,-41.0461664853323,-40.9528904416446,-41.9384573033718,-42.15013636244,-43.3353894635758,-43.6698710693345,-45.5765960214622,-45.9200792907301,-45.7391488145624,-45.5312403946954,-45.2794920515317,-45.655707835061,-44.9793025816379,-43.9667579500997,-44.3016515997573,-45.9893890179665,-46.3553831187175,-47.9445202946559,-49.9271044487067,-47.0048617399503,-47.1026945076941,-47.3643377876026,-44.739791696928,-44.0371207277789,-42.0051951844045,-41.5542688409037,-40.4399480376252,-40.5878260714993,-40.8315474944716,-40.5214207193397,-40.8750525792994,-41.5483301785704,-42.4853653077427,-43.7158193295623,-44.591273795827,-45.1158161304549,-45.3276931705194,-45.4566935138109,-45.1184655038548,-43.6112614006086,-43.1166688876405,-43.1653457249185
