-45.85792298208,-45.2650678721179,-45.3267511004983,-45.8644942535879,-46.8176040539427,-48.1598386821467,-50.0817299124626,-52.3399064346545,-55.2775635531431,-55.9415013428394,-52.9666681885182,-50.28744798018,-48.3175935026547,-47.0806247530294,-46.6291620169389,-46.610235265169,-46.6194293729163,-47.1354676325235,-48.5203389878894,-50.6852376955496,-51.4774888253902,-56.8905287290247,-50.7458658279186,-49.277764226758,-46.1634522480792,-44.4427539241557,-42.4555155006074,-41.0597201536125,-40.7447210081508,-40.6311273017078,-40.4634042562791,-40.523709973894,-40.6476104139308,-41.04489493096,-41.8479056833517,-42.5837082429408,-42.6999464793764,-43.166392660488,-43.9511908041986,-44.624613655381,-47.515967663784,-46.048519961797,-47.3310672230298,-48.0845916954922,-48.9505838588917,-48.9931929060328,-48.5076559693499,-48.2384789598317,-47.3942644534355,-46.5539434206701,-45.8702683873945,-46.0418118360069,-46.6826965315044,-47.2572391152759,-47.9705350140201,-48.6304796796087,-48.5805610053604,-48.9500453969267,-48.7746577206187,-49.4874847277294,-49.9325443119704,-51.367678808273,-52.6443537361311,-53.0353218467802,-52.1108471528689,-49.5992256120512
-46.9988671223505,-46.3941953253001,-46.1680999939813,-46.6204187064077,-47.0727412068924,-48.0783493091755,-49.4298570661856,-50.6891938327993,-51.8995269026334,-52.1936767049307,-51.6902528492897,-50.5559470149029,-49.4467650225592,-48.6624779900314,-48.5723095569679,-48.1511484381097,-47.4432208529879,-47.8598800358356,-49.6154171690608,-51.9420318246761,-74.9231716327965,-65.8595856926746,-53.63383924259,-50.7173018744391,-46.8784325655712,-44.7794395537993,-42.6442397063072,-40.816885297663,-40.414791572941,-40.3948169089962,-40.4289612922644,-40.5361213882705,-40.7166443225862,-41.1050601300813,-41.9162374042167,-42.79378122105,-43.37755696888,-43.8238897219003,-44.3247604110485,-44.9768217719377,-46.4172134417401,-45.8549096506534,-47.1592323156617,-45.6890101124237,-46.0890178812495,-46.0013748493416,-46.6921421323647,-47.6809644321147,-47.0823264823527,-46.5068713220805,-46.1078873564209,-46.6512531981152,-47.8277704856583,-49.3269420575624,-51.0716511910312,-52.5376169600797,-52.3804233384076,-51.948817111191,-50.9860369340378,-51.705582560799,-52.1725915950956,-54.4763841486801,-58.9555525192338,-68.2101627087691,-58.7265090389127,-52.3583993515979
-48.4068285755443,-47.7512850372124,-47.1146120372126,-47.2065672707127,-47.171441728096,-47.786976742614,-49.0944972392343,-50.5720233498004,-51.7525270121612,-52.3550124461827,-52.7129235536502,-51.8711375740221,-50.7518259704303,-49.9944570665343,-49.7950295280685,-48.6147241260538,-47.5733239616069,-47.9314263895725,-49.4424405022281,-50.7253471167305,-51.8873730855229,-54.6862907522709,-51.5442973640789,-49.6890602957937,-46.8905596957416,-44.8427276951914,-43.1332955521457,-41.3582604881961,-40.8473654491421,-40.8340361733727,-41.0555886007935,-41.2181766553937,-41.5192452988529,-41.9295864888794,-42.6705458962369,-43.6347670542296,-44.8318925010805,-45.3308322656285,-45.4884479006647,-46.0251057996492,-45.6627366050434,-46.4952989841088,-47.7905154318187,-45.0176134801999,-45.1759006720151,-44.9809197165494,-45.8403869255205,-46.6595689452714,-46.4126313367195,-46.433671623531,-46.6059779945812,-47.4267940488069,-48.9396555367025,-51.451387127336,-55.1149574442018,-61.2193069589708,-59.2694097288702,-55.3785794120987,-52.9837744769516,-52.8424495150714,-52.9645901188583,-54.4103386657371,-56.1200665384858,-57.5457025641898,-56.2356211683519,-52.3984506101109
-49.8190831697672,-49.0622976505377,-48.0918331566941,-47.677538921975,-47.3644609622955,-47.813207374774,-49.1857412456573,-51.2252524345373,-53.6090514936746,-56.1133899559974,-57.567367268574,-54.8288440964654,-52.0910952566799,-50.6909921308674,-49.6739866426551,-48.0895204416914,-47.4490461768366,-48.0253599550582,-49.2013296006011,-50.0142655720152,-48.0791614521473,-52.1116981922785,-50.9700821757809,-48.1792940427459,-46.461483103223,-44.6253412447122,-43.7019440385824,-42.4654141101631,-41.8354140791311,-41.745030704749,-42.0851205406786,-42.3891321795816,-42.9986812100394,-43.6336492464117,-44.4255419000291,-45.5433243238002,-47.2407727090641,-47.6991888149891,-47.3935238990031,-47.5949027673428,-45.6326499737977,-47.9296349964809,-48.6933652311979,-46.1094844066845,-45.9911275971366,-45.6044348586761,-45.8421294438084,-45.6808384438585,-45.6798782601301,-46.1994318966931,-46.9833999550839,-47.8473949609021,-49.2557691699626,-51.5573539367179,-54.9617054483001,-61.7840406887344,-60.2705055236408,-56.0894520570546,-53.6429133282261,-52.4128560781315,-52.2375254054518,-52.367124313763,-51.7633206936313,-51.4600278925094,-51.251403864378,-49.8238474068569
-51.1511252222611,-50.0465231716894,-48.9263075973007,-48.0480887242685,-47.6702713638193,-48.0656238715047,-49.1291154631965,-50.7785256850931,-54.1730328124765,-60.4681428905284,-66.8674993508065,-56.5996386791786,-52.2874563472766,-50.3212186630573,-48.4447060403294,-47.1494929062798,-47.4278058110192,-48.4358780951768,-49.404071305221,-50.3680279622131,-47.9924251810213,-52.0373422815501,-52.8743852231255,-47.9592891154839,-46.4749709612399,-44.6429342669826,-44.2826820904618,-43.7940640696677,-43.0532670115364,-42.7913998614438,-43.1000246622365,-43.705652410755,-44.9250620001579,-46.2889283023934,-47.6952871910638,-49.4139290275566,-50.9357117450414,-50.670292456552,-49.7201401315805,-49.382805715685,-46.6281988111184,-50.0716133223245,-49.6647468732855,-49.3813317899427,-48.6842880469384,-47.8539473510652,-46.6448082712936,-45.3403970916809,-45.3231917828044,-45.9159585640877,-46.9930573774877,-47.6778950450814,-48.6642779951965,-49.8988014771434,-51.6189996394629,-53.7296314811244,-54.5306299875565,-53.7634447271929,-52.8612841491182,-51.215456105928,-51.0550781687672,-50.6821918156895,-49.6890532920883,-49.0344024191247,-48.5584206347885,-47.5643662913862
-52.8999278352891,-50.8457511998577,-49.4517663831365,-48.1883866892483,-47.8635838252543,-48.0907809488204,-48.4000531374515,-48.8079438423418,-50.8062272037392,-52.838495169345,-53.9492281282352,-52.6158505975212,-50.6044236253186,-48.9447320207607,-46.9458995548452,-46.3992723909256,-47.7093637910072,-49.0149587963747,-49.8934352487492,-51.3853182489178,-51.1119560069077,-53.6203732545297,-57.314381899402,-49.4780611028291,-47.4428310298345,-45.3438041502026,-44.9390652854348,-44.9079257722188,-44.0522808044239,-43.5396406753542,-43.676308818482,-44.6826011097905,-46.6034231255303,-49.2335299581964,-52.7055624661173,-58.6485316105849,-56.1299116187114,-53.1544928454259,-51.7294564421308,-51.0577696771338,-48.9371821728254,-52.9999250209058,-51.5131496680297,-56.0897921252582,-53.5052337274568,-51.6471818056622,-48.2511501416106,-46.0256255623051,-45.6779842509209,-45.8697826181214,-46.7022704085072,-47.1548339220653,-47.7539997283933,-48.338120766937,-49.2811083572185,-50.4526431789318,-51.8380283653702,-51.9091714138169,-51.9927488354312,-50.5395776585969,-50.3591805569101,-49.7987957846149,-48.9653255964036,-48.0726562874729,-47.1109297374543,-46.1283704736525
-55.5755417285185,-51.8395491327844,-49.6651461648565,-47.9970137051128,-47.6452619386666,-47.5032810648311,-47.1351120744166,-46.8402852127803,-47.653951077623,-48.2546832218998,-48.8261417121213,-48.7883204850608,-48.2528556450011,-47.2104613473911,-45.869305135901,-46.2721425888724,-48.1587359094738,-49.2651531347449,-50.2004083535882,-52.3065043615815,-60.2166329102229,-56.8935725599994,-63.1896195086489,-52.3425273859224,-49.1517497428054,-46.7046367986733,-45.7335616734277,-45.4981430200905,-44.468507135132,-43.7368599367173,-43.7155235982142,-44.9576857716835,-46.956909557559,-49.5220268877872,-52.2080557927368,-57.9108559926039,-57.7384836403748,-53.6471436013747,-52.7319104063033,-52.4782287031868,-52.5855938117719,-57.7292215685872,-55.8778942048595,-60.5890790314867,-57.2558604187065,-55.0774805588765,-50.7438897898811,-48.160502385756,-47.0816207974221,-46.3858555456122,-46.4156533587977,-46.6098950751481,-46.9414457080157,-47.3105215246885,-47.8873263234809,-48.7592781883623,-50.5035951573355,-51.2471141444594,-52.106862941018,-51.4325150902517,-50.978088805603,-49.943867892003,-49.0233991201359,-47.7256155429681,-46.3049330770058,-45.3103609965768
-56.6123275463391,-52.6139734062087,-49.619076281206,-47.6081242589542,-46.9712391382685,-46.3976573122552,-45.7806324245465,-45.4632206601877,-45.640713195856,-45.7776077273791,-46.0939180116795,-46.2809103410428,-46.2622961199367,-45.8056779035545,-45.5791243274794,-46.9051121722827,-48.3099358064276,-48.9749346782797,-50.1353471180039,-52.5845562366862,-57.1506231446761,-61.0904679455122,-65.0166308014103,-52.9763277320888,-50.2478922188292,-48.0500609080162,-46.6425854693273,-45.6386986549422,-44.3808096009177,-43.5581763196164,-43.4657076509141,-44.566827449397,-45.9373451935327,-47.2142024128,-47.7020784990526,-49.9644992644019,-53.5211550277447,-52.4132822859473,-52.4707327935847,-53.2767835217757,-54.915707582073,-66.9926389835958,-67.2903673927038,-56.1141481231108,-56.1129780756814,-55.5603983198212,-54.3607539877784,-52.5680298854597,-49.923358950597,-47.6686692782684,-46.4485321289125,-46.2503219239273,-46.3454163880867,-46.6716172901366,-47.0391770128742,-47.6870199303622,-49.4848900462566,-51.4604191541394,-53.7342712693181,-55.4365999481394,-54.0644350976409,-51.3291340289432,-49.2672081997774,-47.3196165672253,-45.670433475986,-44.8158000384033
-53.5155497256278,-51.8585530820198,-49.3036682076525,-47.2915105649618,-46.1711884741639,-45.247348438437,-44.6441324486272,-44.5740029312031,-44.4307987848666,-44.4203993647617,-44.5598433218714,-44.7731786841864,-45.0068967293183,-45.1720339363149,-46.2356229037139,-48.0337237418327,-48.1319092748716,-48.7358639481067,-50.1387322426226,-52.5108444688035,-51.3740664180908,-58.8887511439399,-62.3056489926184,-50.9535577887888,-50.0817492023506,-48.7992238423911,-47.6105141979834,-45.7597253384961,-44.2539674179399,-43.3933882221053,-43.2259597915415,-43.8125820360597,-44.4562081904266,-45.0382868586776,-44.9454625219781,-46.4297888606247,-49.742795973232,-50.2438173427259,-50.8057913049293,-52.2894072813585,-53.0747982357399,-58.5946536502885,-60.3238915412709,-55.7179274528499,-56.8748428409168,-57.0126022989736,-59.3453705612916,-58.4511808081118,-53.4671190140779,-49.4521816081378,-46.9710313144789,-46.1931497999149,-45.9903828709863,-46.2483780861133,-46.5040003576751,-46.8859686500357,-48.3613949077142,-51.4300966268747,-55.7522821498008,-69.3343840052481,-61.0167192406066,-52.980143133789,-48.9143484201625,-46.4878473440362,-44.9079279874783,-44.3610295005391
-51.061901095315,-50.2629604349388,-48.8773931463927,-47.2558726981129,-45.6569711286436,-44.4833676104765,-43.8730641523181,-43.9560219603285,-43.6907270699116,-43.6971734161618,-43.7820903553672,-44.0862451379405,-44.6448764390597,-45.5762097599062,-47.8488871200872,-49.0829742457537,-48.3860332223966,-49.2821147512394,-50.7422229307487,-52.5806826150316,-49.9489143194524,-54.8649465205883,-56.8782615040195,-50.2908097300939,-50.4358193523198,-49.8062669494895,-48.7151742632769,-46.3044687999851,-44.4978659216797,-43.532210179947,-43.1880045095543,-43.017332046319,-43.0701925259169,-43.4265204996423,-43.3807412793798,-44.1431312142602,-46.4779942713125,-47.6530351552108,-48.3889807495311,-49.7407451941465,-51.1490136402207,-53.0587525428128,-55.4862687695924,-56.8335653462181,-59.43391420603,-63.3351925588567,-61.4424865523914,-54.2517267263238,-52.5182728012326,-50.3939333337204,-47.9005777174006,-46.4969452149813,-45.9059440557202,-45.962055306931,-46.1721518790102,-46.3485965601313,-47.2978547564929,-49.9623903654592,-53.0742497852615,-54.4817763453942,-54.1964859723655,-51.1363976739562,-47.6603050421722,-45.4157420274448,-44.064054557424,-43.7969132268947
