-44.6555731240676,-42.5051810605336,-40.0856877919343,-36.6716745777551,-33.84217383436,-32.0736840871631,-30.9644298658662,-30.3864983637105,-29.8387922881709,-29.9468514246938,-30.5451742151897,-31.0247945287732,-32.0520370635143,-33.2663590370221,-33.733706953364,-33.9450067520457,-34.0869242866495,-33.3197443319597,-32.5141704290266,-31.9199510643595,-31.5416618634206,-31.498587910502,-31.5820725432694,-32.2219742959955,-32.8930140146137,-33.9464925741088,-35.2257060324451,-35.6970901583027,-35.5120535214207,-34.546070532467,-33.707814184705,-32.8191711411539,-32.3745101401828,-31.6650570710137,-31.003206972181,-30.7640499456327,-30.7721976016603,-30.0065914700302,-29.4435697379804,-28.7796302568072,-27.8361152775953,-27.1151869440732,-26.6251667867946,-26.0326923189439,-25.5961554769459,-25.5046874728571,-25.2698101872494,-25.3230517894125,-25.4428128736359,-25.8681634608123,-26.3108306720742,-26.9944126982542,-27.6772467693742,-28.9056650202043,-30.0799871642252,-31.6652614411831,-32.9517909696116,-34.2587724734795,-35.4478804976479,-35.6210153141354,-36.0003729172557,-35.1244723797262,-33.7884866540602,-32.5680083643137,-30.9959616713781,-29.4914411603528,-28.5794706458168,-27.6549873545761,-27.1624690903417,-26.8757559107962,-27.0755142167642,-27.4734426771589,-28.2481656986094,-29.2553955688965,-30.4013139474544,-31.0473262015964,-31.2695428210273,-30.3120228556119,-29.5904184930542,-28.7139792243455,-28.2235056673881,-28.4284681156373,-28.7378499761425,-29.7824040246219,-31.8804857623283,-34.4823714600126,-37.7345567872686,-38.9929133806189,-37.3161210710607,-34.6955438182958,-33.2501762390141,-32.1132796367326,-31.7310736547222,-31.6962914399199,-31.7323804162745,-32.4457655425496,-33.3010556313391,-33.5056820770528,-33.8109135412089,-34.1796075896308,-34.3132194292738,-34.922146622887,-35.6414539876957,-37.0248721909814,-39.3363270637121,-43.9353306174375,-49.061094298576,-43.4154070100762,-39.6499531082,-36.3344221777054,-34.8136023850634,-33.2920087715341,-32.6950713344878,-32.2295592483368,-32.1534653379026,-32.1608916528019,-32.129034039949,-32.2732384780275,-31.6764097035311,-31.6650618527819,-31.4931731945019,-31.4393740355944,-31.4189597562148,-31.9607001257699,-32.6990176606591,-33.7839134780213,-34.9688886060025,-36.3581336473983,-36.4950186544615,-35.6608881700018,-34.2417926282331,-33.4577217301348,-32.7201601325314,-32.3369047368258
-39.7731381723236,-37.9003477085055,-36.6928015342649,-34.3334708133968,-32.8423012715183,-31.4777882112468,-30.6791135666829,-30.1490816669314,-29.9691276162652,-30.3630188157701,-31.1977612549653,-32.3075363290708,-33.7573571387305,-35.4855067117766,-36.9028281643422,-37.0885295695799,-36.6792030056252,-35.207273445485,-34.0354490805576,-33.0965131769864,-32.3134763476187,-32.0833669241802,-32.3636297754851,-32.8404856584652,-34.0286859491844,-36.0998211012233,-39.2353056308934,-41.7524052444915,-40.1682596855537,-37.1664385659877,-34.9292976672629,-33.4302853933903,-32.7454689372941,-32.2410954297785,-31.7979231281532,-32.6135382202183,-33.1849110201594,-32.2317697297815,-31.3614359859569,-30.0011588428488,-28.5162859165455,-27.3001587173611,-26.4611305943037,-25.7786406804397,-25.1873730369492,-25.0481140631787,-24.9248128119774,-25.1880537889325,-25.5954433427011,-26.1155353776832,-26.8881675168661,-27.7641945725944,-28.4952597072663,-29.7446069098385,-30.8910967191647,-32.6233603594892,-34.1116958660141,-35.354904900606,-37.1337564925738,-37.1931452490504,-37.6005163191338,-36.4601207467427,-34.7134590371288,-33.0205415501193,-31.3632414300882,-29.7500267385731,-28.5673838817624,-27.6776679487411,-27.2155826848438,-26.8990459194919,-27.0836758636404,-27.7782247458049,-28.9207545064772,-30.9151400356198,-33.6158111101093,-36.252645262835,-36.6944495189579,-33.6640527002062,-31.5563017727814,-29.764173867415,-28.9931464891673,-28.9152199846348,-29.3376722912625,-30.5663199039181,-32.9131331573788,-36.417593975096,-43.8661393301134,-54.185124919833,-40.6607136096904,-36.3153155305464,-34.3035810453796,-32.6245053502565,-31.9815164483575,-31.5768573839832,-31.4758480245291,-31.8810630116628,-32.427618347723,-32.6365170830032,-32.8419418319494,-33.601989915057,-33.690690817255,-34.6622589189678,-35.6734955992696,-36.9822656321437,-39.1283040479292,-42.4626522525106,-47.5333958196376,-43.4420944162346,-39.1910460830118,-36.3856027038806,-34.8905439056128,-33.8527403963379,-33.5334510576997,-33.6872745292635,-33.7124848559105,-34.425792484428,-34.4178832119225,-34.0851101211861,-33.3070685547327,-32.5928621298439,-32.1174017427046,-31.741494016239,-31.6193867992315,-31.9408282323648,-32.2220831478044,-32.6462102064409,-33.0594544012808,-33.4978898127852,-33.5421438508804,-33.3621364667017,-32.6039710328332,-32.4083669752695,-32.4228598485708,-32.8710593079871
-37.3079549539084,-35.5631026393435,-34.3016455141114,-32.468780210799,-31.5873182081073,-30.6948808027177,-30.2689206025729,-29.9349206171568,-30.303762856118,-31.0689828785627,-32.2201937461335,-34.208755230723,-36.4093163190868,-39.1854853173024,-43.0656853618158,-43.4575218237427,-41.1223224330998,-38.1124244765011,-36.353727674834,-34.7756883958782,-33.4717226460494,-32.8736527897041,-33.1593229905993,-33.2879698304471,-34.7223715012616,-37.1234091967328,-42.2566611302428,-53.990312542941,-47.1816512444672,-38.6059575851334,-35.4353844356362,-33.7386893344335,-32.8751122527649,-32.8841052120068,-33.341785610998,-35.8855178173356,-37.9935304100275,-37.1061544119554,-34.6865997099532,-31.8034990893388,-29.5084492253404,-27.8040300962585,-26.6608070099121,-25.9679527202833,-25.3975839344449,-25.2219690160513,-25.2919377814397,-25.726693401155,-26.3910771230116,-27.0192180877162,-28.132849118333,-29.2323852650729,-30.1090480281503,-31.1715752358719,-32.2616603304911,-33.983656644295,-35.715017737902,-37.2437930501553,-40.2850976009522,-42.2738778618869,-42.2907879284367,-39.2369236046555,-36.1821187751109,-33.6745880858628,-31.8601269514241,-30.3055265412176,-28.9244946889175,-28.0992251575108,-27.6429294288908,-27.3483240085248,-27.4322090945467,-28.185555304625,-29.3513427248263,-31.7334986251263,-35.8713528164013,-44.3433589530821,-46.3930259778782,-35.9817442447211,-32.2752190145409,-30.2594297610823,-29.3624171350845,-29.0277224987964,-29.5373942082946,-30.7346681052711,-32.5138060798957,-34.9611530107394,-38.2557854717457,-39.8033202365531,-38.2830406908928,-36.2250640981192,-34.6496653372633,-33.2235528404482,-32.4800912642621,-31.8893092400745,-31.8394248497434,-31.9667696614057,-32.3003860478545,-32.7153511425568,-33.0544330235139,-34.0127294281519,-34.0980346313423,-34.9710682944834,-35.7875390278716,-36.359895981974,-37.4541180130265,-38.2832804443692,-39.0089444490756,-38.0433033855393,-36.4124948906493,-35.1549715720607,-34.1315819874671,-33.9462480931646,-34.2037922083997,-35.4558379262462,-36.3547255807055,-39.0396980730451,-39.300079298812,-37.2590375835306,-35.6784991580978,-33.8325849420617,-32.9550037012246,-32.3649416327839,-32.3214190648887,-32.4683711745414,-32.5277232839419,-32.5831187215216,-32.5534624910454,-32.3764049577413,-32.2551461949988,-32.1081410092139,-31.7200120995332,-31.6954266355119,-32.2080223340846,-33.2937885255704
-35.8694904919741,-34.1482665723357,-32.6375519797644,-31.1807210134418,-30.4226118116428,-29.9070382299143,-29.8335687044995,-29.8471688181223,-30.8055271121818,-31.9884782742662,-33.4341391482872,-36.1195195249329,-39.3300486467429,-43.6730561385899,-52.2280266236799,-59.9237311957668,-47.806441011489,-41.7594584793421,-39.1169199360524,-36.7684163304036,-34.9659529320925,-33.8784579485806,-33.8192931923702,-33.5938074959168,-34.5092425679898,-35.7902416790898,-37.9667874176849,-39.1991696626145,-39.0117218442547,-36.0469088965749,-34.369099621387,-33.2956806448978,-32.5190506673822,-33.1388752136896,-34.8971497546715,-38.724465458091,-46.3955241351687,-47.8461523487651,-37.455019266625,-32.9561822159381,-30.1392121893265,-28.3242788227052,-27.0991981216255,-26.4846242138533,-26.1257974523758,-25.9775060000457,-26.3064152065975,-26.8711590086584,-27.7465159111186,-28.5482497920503,-29.9908783975843,-31.4828519955583,-32.8115998171381,-33.6101687305645,-34.4616910179157,-35.8340494267568,-37.4416284995336,-38.942178362641,-42.2947973605758,-52.9666881747909,-50.8897509883657,-41.5149887134076,-36.9086151709668,-34.1674161659025,-32.4374557357106,-31.0780630492739,-29.7866440927937,-29.0953857588477,-28.5939605015198,-28.3030860991428,-28.1427010018186,-28.5595871919276,-29.2398590885524,-30.7746337712611,-32.8955082965229,-34.757117120671,-35.0667223753502,-32.8105363374033,-30.8908288480356,-29.744353231147,-29.1504149083739,-28.8008906183792,-29.3788766615375,-30.4372718843514,-31.5805704551934,-33.171433329019,-34.7381626396358,-35.4510502922042,-35.9404400877375,-35.4945239993158,-34.6658074760415,-33.9027265569396,-33.2397080248149,-32.6696097989391,-32.7492278993533,-32.6666089241395,-32.8679399060296,-33.5888279505204,-34.2538542790222,-35.3176764115512,-35.6414252749317,-36.1879918431849,-36.5032264399552,-36.2954313178407,-36.4470141846101,-36.1488257113913,-35.5499559191881,-34.7589444671191,-34.065922602054,-33.6297146450843,-32.9954143482473,-33.4340740513051,-34.1758418978015,-36.240473432116,-39.0691952746486,-47.4907654538971,-50.1912045542013,-40.279418122475,-37.1628785027766,-34.6661463385262,-33.6558174922254,-33.2471191796916,-33.5621095444684,-33.7720655038684,-33.9926006436669,-33.8928468347133,-33.4730505644884,-32.60476286897,-32.0808554661463,-31.5777838954668,-31.3613170452294,-31.2780990121418,-31.9378130215259,-33.1820261868417
-34.7761464738688,-33.0200122982208,-31.3915501295216,-30.2644449982462,-29.5233960318923,-29.2701563876748,-29.4555695637816,-29.8956232631627,-31.2754687662022,-32.8712617175845,-34.4884726718226,-37.3128249230845,-41.1732519972432,-45.4743671207945,-48.2475064034795,-49.0752758684767,-49.3145942653376,-44.209329554422,-40.9049893013097,-38.5003892077134,-36.5311897913766,-35.076259883694,-34.3532694441317,-33.9286258967684,-33.9466458183908,-34.1775116221467,-34.5184196598711,-34.6592941486143,-34.1861433291982,-33.1615259764547,-32.5515741347302,-32.1549613407394,-31.7105975825463,-32.5753215101362,-34.3857390525743,-35.8782910018816,-38.4993584649568,-37.9289352783527,-34.8816947870852,-32.089923173377,-30.0094235240377,-28.6975523928178,-27.729672753768,-27.304615802895,-27.2980817986955,-27.2986574372777,-27.9028938811478,-28.5517114817325,-29.5808142416581,-30.6045238171341,-32.2396624291849,-34.362373553468,-36.8111028714422,-37.8499658842268,-38.1721015950685,-38.5090821185198,-39.1568003767682,-39.5468913262591,-40.6705875515158,-42.25955721204,-42.2006028687599,-39.5347820347008,-36.0931483127752,-34.2337136166185,-33.0785111189413,-32.1242542143472,-31.3677927584635,-30.9724484288969,-30.3555897324962,-29.9089937425294,-29.2776596879347,-28.9872861633963,-28.9248206161587,-29.3266224970195,-29.6862711826838,-30.0036165614857,-30.0606976741837,-29.4374396645274,-28.97638902102,-28.6081459124538,-28.5197598098717,-28.4422360364118,-29.1339264371029,-30.1257472171659,-31.0701535128157,-32.5176379476326,-33.7537178594581,-34.4217132775726,-35.4899849506297,-35.5260548551913,-35.0758977277945,-34.7590543405665,-34.2886624378131,-33.9348360576104,-34.1344304936344,-33.9913139229006,-34.1547965406246,-35.173649860717,-36.2229888732085,-37.3790066096281,-38.4529625868248,-38.8553665272091,-38.5218715338525,-37.5238962276218,-36.6083401156013,-35.4330775404435,-33.9787209234221,-32.970779768192,-32.4519126667213,-32.2309287712781,-31.8068993144082,-32.3667683251213,-33.1358376792352,-34.7661864216588,-37.4303648964411,-39.7903384460146,-40.0126463719392,-37.8125050140111,-36.0484502010098,-34.5279411620184,-34.0027597892777,-34.2585525945466,-35.2488605754842,-36.1265584534394,-37.3016771945087,-37.1853129432978,-35.9036706371885,-33.9570407142214,-32.6394545702249,-31.5387699650945,-31.2808564273126,-31.0387959743592,-31.5213239323732,-32.4674417173967
-33.6157857276688,-31.9320036096648,-30.4099169754261,-29.5762973173415,-28.9559728234315,-28.8819396172831,-29.2100468092975,-30.0213938497536,-31.4295917944236,-33.2842720114908,-34.9741682371555,-37.8639484845531,-41.9540379375527,-45.9285242799757,-48.9202356449284,-47.9463357579591,-46.4725712166466,-43.6634515947034,-40.8252171889756,-39.3565563942791,-37.7707165507067,-36.4084287346213,-34.9804586079295,-34.4859477772319,-33.7538703518037,-33.3697383747544,-32.812994235945,-32.5749843550497,-31.7943825931683,-31.3368952908573,-30.9707312645823,-30.8132703861911,-30.7230024232257,-31.330293409946,-32.0964221422352,-32.3612304246777,-33.2809903116808,-32.6948613117916,-31.774028508199,-30.543741610655,-29.6579095603496,-29.109782229052,-28.6474350420389,-28.5117182044459,-28.8843953157761,-29.1786570861488,-29.9749543321073,-30.6761699780958,-31.817239802798,-33.0279460050541,-34.5375817218643,-37.0596785199913,-40.8642987373933,-45.0389268092611,-45.6714500938627,-42.8905825334463,-40.8741861297911,-39.7421907435557,-38.9270815598333,-37.9572653962941,-37.2669543013617,-36.4235544201596,-34.6451981918349,-33.8867948100423,-33.6931770509716,-33.6329151215887,-34.1036369339524,-34.4200469737365,-33.5033052080228,-32.3220559287708,-30.8133905833493,-29.5330581081967,-28.7471087718413,-28.2712277317958,-27.767918424504,-27.6413426490158,-27.529608579219,-27.3822903391187,-27.5006861708508,-27.5107089604103,-27.8016446158931,-28.1762863537024,-29.0513121806289,-30.1113584777505,-31.254651602254,-33.015717832202,-34.6322750105288,-35.6775639124417,-36.9141843154156,-36.8053048360459,-36.2609703231338,-35.9065917587883,-35.6413830121464,-35.6821108047067,-35.9505166217419,-36.0202207251139,-36.258887697021,-37.4381899239528,-38.6406229621224,-39.8351793182546,-42.3011824880554,-44.0913991363796,-43.1085270183527,-40.513716847641,-37.8177190590867,-35.5405509412207,-33.4528412317974,-32.104568367314,-31.3558481420799,-31.0237994425354,-30.7129214022565,-31.0193665584134,-31.5472329291988,-32.4087986991222,-33.781884816332,-34.356359993763,-34.5401959810125,-34.2541474988544,-34.031088907433,-33.7546056932693,-34.0081427942404,-35.0473943418733,-36.812131870881,-39.440093589221,-44.7135046530498,-44.5910730145719,-39.3255005440214,-35.7933530024408,-33.3746734652855,-31.7903502222772,-31.291267862562,-30.900052232166,-31.0410564933923,-31.5542141930252
-32.3533893841688,-30.9466581700995,-29.6948217945464,-29.12275982475,-28.7484278605764,-28.796213646691,-29.1790438735371,-30.1722585996264,-31.2308207206875,-33.0173678018875,-34.7596624362253,-37.9458122401075,-42.1011780653551,-47.8022649975001,-65.8420394589296,-51.8518334853912,-45.1516100220118,-42.2746252853871,-40.3149569597211,-39.6588466157957,-38.7364849417751,-37.9140453251839,-36.1229671739686,-35.5099679165129,-34.2571785299295,-33.3886020901514,-32.3018971169248,-31.7155843768669,-30.759408096857,-30.4361921803078,-29.9827819442853,-29.7609025136794,-29.889168352748,-30.0532562684607,-30.0943478749733,-30.2366178796021,-30.5957086401452,-30.2704874126138,-30.0501415376201,-29.6717748458496,-29.7758335431466,-29.9411966439549,-30.096664972247,-30.3114638516795,-30.9514055610135,-31.60312471964,-32.34693248456,-33.0955938514138,-34.3495229328747,-35.6916271474424,-36.891155073991,-38.7806806176067,-41.6047740844806,-45.3093557727498,-50.2616561476753,-48.9055591305162,-41.6764716006985,-39.505458548392,-37.5095252923058,-35.6824769809134,-34.4685457861243,-33.932713780102,-33.2258671090115,-33.2389443660991,-33.9765947742953,-35.4397506108639,-38.8067558519593,-42.0548955245972,-39.2072789451213,-35.058600593088,-32.2202454786989,-29.9501011747611,-28.6839674784551,-27.6842313914424,-26.8719747905778,-26.570283190288,-26.331150927689,-26.3687305501662,-26.6259667816082,-26.8008712067215,-27.2858988280301,-28.1276895795504,-29.2117218104401,-30.4533274672709,-32.0226258526014,-34.4305391512418,-37.3331462940322,-39.6623776094161,-40.7215651821366,-39.5093246935446,-38.2202266885667,-37.3555283921672,-37.2570919562656,-37.8446446742576,-38.1686842764378,-38.9139360710624,-39.3933876285611,-40.4456639714293,-41.2620456275408,-42.0642486755628,-45.0214035220624,-51.8654757006369,-56.1791967006555,-44.3498099257156,-39.1962357187841,-35.7560547194184,-33.323261842016,-31.7173607674969,-30.5722609615416,-30.0230614284495,-29.7905507946837,-29.7616403472326,-30.0800040273889,-30.4964018013469,-31.1625648726961,-31.5383568619525,-31.8724801838082,-32.0695940541538,-32.464081004441,-32.9478355872351,-33.7392730523289,-35.1140077465988,-37.0837046981508,-40.5715879603698,-46.6687047073864,-46.2526380360597,-39.6592894844034,-36.4084311210729,-33.656771134661,-32.1653411704468,-31.3359897138376,-30.8859636919959,-30.6997762651154,-30.861113443668
-31.2540548931467,-30.2477863580472,-29.351286747889,-29.0181521112199,-28.9336862240472,-29.0593374749487,-29.4516838334057,-30.3846493469969,-31.0123124263181,-32.4477466092654,-34.1482044749032,-37.0747386249045,-40.3879335954981,-45.0065683732616,-47.4482713270146,-46.5054783491022,-43.3361847134445,-41.0882952828834,-40.2074656289174,-40.1640081239796,-40.1433349890564,-40.0571159117027,-38.4563952772315,-37.363192199397,-35.4838648479356,-33.9889942114121,-32.5720301762939,-31.5829447832657,-30.6081350441643,-30.2577010707252,-29.6905168370189,-29.3202517201208,-29.4930464308891,-29.283190458753,-29.0073491104233,-29.2393858427108,-29.2592771692446,-29.254879680986,-29.4425114578582,-29.7347110364426,-30.6489176914976,-31.5235450029583,-32.480737429912,-33.1293921272499,-33.7687574479335,-34.5517088977536,-34.7899779730957,-35.5180464637965,-36.8468061510609,-38.5437151786873,-40.0895974920188,-40.8940807716387,-42.1150833778229,-42.015038170076,-41.8341256353738,-43.6001803933703,-40.0271526420268,-37.45445125597,-35.4083472130323,-33.5467966921105,-32.3893134871292,-31.8889284995697,-31.8314979034497,-32.2483747019881,-33.4230720082095,-35.7154160392387,-41.1813005422752,-47.0948577517137,-40.9948823980489,-35.2507252031501,-32.3058335410094,-29.8828354323349,-28.5952282506873,-27.4994731042931,-26.7575593269862,-26.3884426196011,-26.0852808538446,-26.1808397742577,-26.361657916694,-26.6023592005935,-27.155752700008,-28.2990563704706,-29.5059349972201,-30.9559284258951,-32.9254884430069,-36.063255901583,-41.3894819870969,-49.1993395959187,-49.0678568197036,-43.0702829782252,-40.3429201864425,-38.9695993766995,-39.0171947282512,-40.1533466243753,-40.6977511994097,-42.8231785125909,-44.0274815734566,-44.5691599320716,-44.4035205380866,-43.9750442307246,-45.2659106871606,-46.1884898949136,-46.5889954294837,-42.3831782812628,-38.6960822361527,-35.2819417165276,-32.9050337648131,-31.3827798286876,-29.9832889255849,-29.2662035268892,-29.0950271169237,-28.8581333735352,-29.0756549528906,-29.3288948992225,-29.6837758884793,-30.1431890404552,-30.6596034552306,-31.088979609656,-31.6311213120336,-32.4466183088199,-33.3412179353256,-34.5042409709766,-36.0000727174558,-37.7700463560375,-38.596619555834,-38.6461685076324,-37.0022447512819,-35.4138973002266,-33.5364369624844,-32.6176694137031,-31.5424821452463,-31.118564500853,-30.702727224478,-30.6096413281774
-30.5975568624255,-30.0056149090788,-29.5223136743268,-29.4062180905139,-29.5712945605676,-29.7401464871862,-30.1148597285208,-30.7927257605695,-31.1594062046759,-32.1240977069944,-33.6176114775484,-35.5569849237384,-37.6682544773438,-39.8526917390781,-40.6447077880522,-40.4963856984834,-40.4435582685685,-39.9356955211826,-40.2191021254205,-40.9280464027185,-42.6413231251423,-44.3540406607757,-43.4276346056539,-40.3982360879845,-36.977599751868,-34.7296465503087,-33.1781715662648,-31.8816505473993,-31.0593351208418,-30.6974963225014,-30.169619189846,-29.7140447800892,-29.7628789616562,-29.2935577593024,-28.8693310840342,-29.1042249802394,-28.8480770657228,-29.1248616505796,-29.6160914944382,-30.559176316106,-32.1382760470784,-33.9524071554503,-36.4684305535543,-38.0947845505759,-38.0464174309989,-37.9734103363669,-37.011979862888,-37.3947337419795,-38.3554265743821,-40.874601783345,-45.0947860193359,-46.9807826893127,-45.4397891740262,-42.0013537393305,-39.2203780651493,-38.3387377485181,-36.9301502163512,-34.3851216192725,-32.8082917380571,-31.2752390522888,-30.5526204501575,-30.1058306187188,-30.359944245363,-30.8657632063828,-31.94263574742,-33.3678605048826,-35.4078961763626,-36.0056015766622,-34.8116166006098,-32.8357302936319,-31.1590827792977,-29.5124451988478,-28.5652140872772,-27.7353381740201,-27.2845778797062,-26.922596878456,-26.6467353987298,-26.7302724661451,-26.7443407207042,-26.9792125724137,-27.5058799065972,-28.6259261471486,-29.7238551410311,-31.2270863881727,-33.2476902413604,-36.4171014750721,-41.1828125879993,-45.0865370850693,-47.2885579908786,-43.8016527198625,-41.3973687757006,-40.5817588947775,-40.7924162830065,-42.0530883411518,-43.199376048235,-46.853522054479,-50.6080381701697,-51.6377385544159,-48.9911416666736,-46.3950578085104,-45.4614743894834,-42.6198690930464,-40.8232144543761,-38.6232902347118,-36.5088767853421,-34.0712571009404,-32.0224721952081,-30.8663218752019,-29.5767442536655,-28.807841798723,-28.6725996648375,-28.4221326121795,-28.6234760081697,-28.8913021496357,-29.1934646058628,-29.7951522528235,-30.50589034346,-31.1329203946437,-31.6527781557656,-32.4689364300086,-33.1421693038712,-33.8769931981937,-34.7741760095009,-35.3140746742989,-35.2975611189614,-35.5379655577304,-35.2417104307023,-34.5355479759804,-33.7024054061822,-33.32051860823,-32.2096009260011,-31.7922472565482,-31.2165876334169,-30.8912727551645
-30.5551452977145,-30.3668247187855,-30.3631686101773,-30.43696073193,-30.7595632454339,-30.938928387161,-31.2447550446539,-31.5612957835143,-31.8928894394207,-32.3881429727678,-33.5557848796219,-34.437758216312,-35.6821043433682,-36.6933448797869,-37.433270466573,-37.2305578361805,-37.7206015441595,-38.5158546815536,-39.537137007451,-40.739311758245,-44.0628789876653,-56.1376502272834,-49.8175990716005,-42.5703484212322,-37.3594600415949,-35.0249924650787,-33.6408301354436,-32.4334759161339,-31.981429931891,-31.7752918726796,-31.5608500477022,-31.1769270722115,-30.9161516321976,-30.2186472293688,-29.633922190783,-29.6468131002975,-29.161731939265,-29.5685020104604,-30.2273289053776,-31.6188061256561,-33.4468145627604,-36.2270041968699,-41.7982466080015,-51.6289682832448,-44.8541920124684,-40.9395469366274,-38.3233227190244,-38.0358083059978,-37.945204635726,-40.4023708283375,-44.1408090691809,-52.1824947286497,-44.9878148046868,-41.0010911319377,-38.1058928994123,-34.9975303867029,-33.8082078501497,-31.7039019614331,-30.4872145238254,-29.313148695494,-28.9206278714673,-28.5702358594565,-28.8758177233692,-29.3103487904423,-30.1457858148249,-30.7876577063494,-31.5494908007942,-31.9504619606905,-31.5181343385986,-30.9298829709311,-30.1725511210608,-29.4364064923581,-28.8903182679776,-28.4817501129899,-28.3781429873667,-28.1130600887872,-27.988444164967,-28.0326597146082,-27.8741407266542,-28.0237886561135,-28.3871678077068,-29.0821296801706,-29.7885565262692,-31.0372236113118,-32.7217788618044,-35.095103426946,-37.5826967802272,-39.4824452573122,-41.4243104958439,-41.9794594598942,-41.6489936629779,-42.332930823096,-42.7501743455573,-43.424262852342,-45.1123175112008,-47.3554213024126,-50.8592840313206,-61.7970146689369,-51.4139854732278,-48.0805289061925,-44.320220994405,-40.7292335808297,-38.149637194803,-36.250168032183,-34.5147742262671,-32.8243902403436,-31.1762036470997,-30.3163974507843,-29.4151157469603,-28.6997145048234,-28.5591953109151,-28.457948882079,-28.699168660647,-29.1020488355551,-29.6057871850705,-30.3887754634075,-31.3248045042961,-32.1836272564684,-32.6954306880018,-33.2350821788125,-33.5131123081644,-33.7627492541453,-34.093447968818,-34.0631603659448,-33.9961643311995,-34.3447864252964,-34.6883384761616,-34.5672290715011,-34.7145002995898,-34.6645870080977,-33.7792876426687,-33.1801551519578,-32.3852025581197,-31.7335092981314
