-26.151991599605,-25.8355697088052,-25.9443166272302,-25.6350976031926,-25.4266723424329,-25.2923531724864,-25.3329223627539,-25.4725038847087,-26.285616484421,-27.4922224410992,-30.0821358430031,-33.0870224946849,-35.2594614299456,-33.51093475272,-30.905780548024,-28.8199865556646,-27.504845897118,-27.1646181280657,-26.838483260573,-27.2458751704852,-27.9124477652701,-28.6078140087134,-29.0264047628551,-29.2786185261127,-29.4708917779009,-30.2932761797341,-30.6768168488673,-31.4471251195824,-33.1876304173784,-34.9669621119461,-40.027345908982,-45.8298565050285,-47.1091526836604,-47.8268098343873,-43.4440184292407,-43.1235282293098,-43.4207790287045,-41.0327831723677,-37.5532410719709,-35.2390694574398,-32.9283569799925,-31.584245321124,-31.1128621540303,-31.1777230352354,-31.9207302485393,-32.7552582754939,-34.6784278725872,-37.423461350082,-37.720503483668,-38.6961312759566,-40.071080418046,-39.2330870368152,-40.1227302704639,-41.6856925735922,-41.3545736868862,-40.5207767200569,-37.9205769083529,-35.2096932808523,-32.6935548698675,-31.0056604087439,-29.615372493105,-28.2755650980035,-27.7935635230562,-27.0918334625401,-26.9243147825138,-26.9882464389369,-27.4793981855563,-27.9502682852327,-29.0184692473428,-30.1420952697477,-30.2837370605,-30.7404184936896,-31.8733527798418,-32.9964679229429,-34.4110396576201,-32.0043529321255,-28.5204311477298,-25.7692615235074,-23.1842259656494,-21.4246048159017,-20.2325567122538,-19.4418227398854,-19.0757303376191,-19.1683169580727,-19.6880347655003,-20.7438326081672,-22.1080802267956,-24.0562863084252,-26.6755817574162,-30.2494003759116,-34.6232543808084,-38.5851249155385,-40.3882908970882,-39.9568436726396,-38.3821849418477,-37.005433742762,-36.6326091721459,-34.7538985074826,-33.516482499814,-32.7684041327008,-32.1278135785737,-31.3626525347666,-30.6954156793901,-29.8164091272041,-28.5416395057359,-27.3430808275143
-25.7173400138544,-25.1167653072767,-24.7254524911385,-24.1922289606772,-23.9351708256143,-23.8356578118833,-24.0789926468215,-24.5177876272315,-25.6999917994645,-27.4808146602287,-31.0049452761543,-36.7774314060564,-48.9300618640781,-36.9500618892372,-31.5997710074842,-29.4352550343578,-28.0158885031927,-27.9425362123042,-28.1337453351778,-29.086319225813,-30.5153867256604,-31.2896130485538,-31.3498922135015,-31.3482010496464,-30.8653473630153,-30.8882751977207,-30.943399905873,-31.3675532643773,-32.5445247541534,-33.1258908408475,-35.493367883037,-37.7488361920044,-38.0146066038018,-39.7517244706955,-39.1044759652755,-38.0207234091969,-37.0370774196401,-35.3234253100409,-33.3286410293494,-32.2748086496806,-30.8425495338103,-30.097077733895,-29.4882572847972,-29.6807868642509,-30.4147422714139,-30.7849266438054,-31.908401488847,-33.5014307870516,-34.3213564043847,-35.4956279747589,-36.80399046006,-37.2890692975586,-40.0338876435618,-43.4525135452618,-57.9194430229363,-47.2019811062143,-39.2837801119322,-35.1455164930577,-32.2379009745269,-30.0321340089758,-28.7626465017112,-27.5491787682274,-26.8504321976251,-26.6506411138279,-26.6931585641139,-26.9846241877775,-28.1484078733522,-29.438960295393,-31.5631240196476,-33.5750757315786,-33.9165860254802,-32.9189836020568,-32.0510129401828,-31.0459246836121,-29.9847763593201,-28.1377281403688,-25.8312093045451,-24.0510489982253,-22.3408008925512,-20.9425344884985,-20.0482496436316,-19.5090187354481,-19.2686018119274,-19.5014043559875,-20.0012323231122,-21.0417392211673,-22.2925811779967,-24.091673717235,-26.3709305190667,-28.9879220418032,-31.9926070615267,-35.103837246629,-38.08401490498,-41.2625280939777,-43.4717866779116,-43.7514070021567,-41.3354812793235,-37.5373573806289,-36.3640263040847,-35.4278527859383,-36.1318434353582,-35.7927726317034,-35.9598408704791,-34.331484725428,-31.6766235403281,-29.4578471205646
-26.3522032517954,-25.4385577435419,-24.4116394416258,-23.6425750436988,-23.1549211301291,-22.9119372230147,-23.0763609124156,-23.5351155339421,-24.5565973929177,-26.1121417502641,-28.058889292529,-30.4552748401384,-31.9056739647869,-30.8879012770765,-29.2614993644623,-28.4793273286773,-28.0123946657905,-28.5482803104385,-29.8373050100635,-31.8443187046434,-35.1114067858646,-36.5330688265791,-35.4728629718339,-34.2690189435411,-32.8122405351882,-31.718168997421,-31.4866307120965,-31.5376345782675,-31.9102918352262,-32.0446961130885,-32.7650504534778,-33.7193443531272,-34.0095347791994,-34.5716571133918,-34.8936877247513,-33.8301989573884,-32.8044332375086,-31.5305737554288,-30.2716755231272,-29.5419719214932,-28.8172330056757,-28.5386532801036,-28.0066782181797,-28.2868851744331,-28.947277727722,-29.2418259833009,-30.1215228588435,-31.1640880182166,-32.3732353286965,-33.4640743375326,-34.1021551721532,-35.302888446495,-37.9855431852011,-39.8690340668282,-42.6583685952461,-41.4369458665788,-37.0939596590645,-33.7372200439537,-31.2721646953714,-29.2103221235063,-28.0810447095869,-27.1610274838977,-26.35462837208,-26.5221795166179,-26.6958250189433,-27.1971334687458,-28.7247280789132,-30.7613883103982,-34.3855993427713,-39.5945563083882,-43.7111689361995,-37.0684672020842,-32.6866421363145,-30.0263880457563,-27.6278674869436,-26.0293242812926,-24.087147988397,-22.7173514904757,-21.5948837058494,-20.5718596038887,-20.0034252082089,-19.745403901723,-19.708845406618,-20.0676929118005,-20.5565704220394,-21.4679870158716,-22.5924983611701,-24.1351964719861,-25.9819723400262,-27.8117147513502,-30.3073834332857,-33.7903478572833,-37.5953757155039,-43.2246391069382,-63.3797871249947,-48.1978166016023,-40.5030678238431,-38.4785444586301,-37.7939369931126,-37.2989778026117,-40.0361104030436,-42.2656289526247,-46.9021710503201,-40.4898724539965,-35.1574295433843,-31.6090555206292
-28.1282529857071,-26.6905359109057,-24.930897928588,-23.8147949430666,-22.956484559262,-22.4303950321355,-22.3088559067003,-22.5651551562826,-23.1333300459252,-24.0661282299528,-24.8661230753924,-25.9143639883228,-26.5796712377332,-26.631399607627,-26.8143888381381,-26.976206251559,-27.582158204277,-28.6602811687991,-30.9244751170755,-34.1404158831656,-40.9685950323206,-55.7775358260563,-40.7193761549788,-36.4512846972706,-34.5815649611701,-32.6700119564498,-32.4322876341218,-32.2914305064013,-32.019126796979,-32.157724239468,-31.6680500734248,-31.7560760594013,-31.9229709650403,-31.4329208233993,-31.5240446251075,-30.6230647047147,-29.7289936009542,-28.8045357319776,-28.0603627680084,-27.4187662461046,-27.2022138180323,-27.2013084853461,-26.9622039947588,-27.318753223051,-27.9230105930923,-28.4550480735064,-29.2993210523558,-30.0367497268663,-31.3094897124336,-32.0974086710835,-32.3536022421947,-33.8024616561393,-35.3237208122846,-36.1537401560695,-36.0153075636971,-35.582861257693,-33.8937530195155,-31.8546546904025,-30.1435514069835,-28.6156043529427,-27.6141283798929,-27.0814128803203,-26.3838247180422,-26.6700084924187,-26.8716033849258,-27.4806228065318,-28.7449130237609,-30.5760027094228,-33.7297012779179,-38.4645861911048,-41.1387744287236,-37.0434039566614,-32.1839182898895,-28.9465128569014,-26.2057779754397,-24.7276579944377,-23.0545713959714,-21.9027244043492,-21.1570639492595,-20.5258396426237,-20.2725341525877,-20.2900187020669,-20.5165859778456,-20.9922585751231,-21.5086382693094,-22.2167427506468,-23.2277566404752,-24.4238393982978,-25.7823540385838,-27.1304495746119,-29.2495336031353,-32.3047558592164,-35.4790585924133,-39.3009439795769,-41.0867744243491,-39.4918822064047,-37.6512006776975,-37.8221511799779,-38.0848170940136,-38.3008566001564,-41.1552555227972,-45.8488774686562,-47.1569478297415,-41.295113925281,-36.4939203475798,-32.9306371433593
-31.0351700521628,-28.6571705906889,-26.2395152494765,-24.540923260581,-23.2377298828438,-22.3119716543928,-21.7887645788707,-21.7230598651148,-21.8220751951997,-22.2181877269091,-22.6227941331857,-23.2048441415951,-23.7050347612546,-24.2113847971471,-25.0992925770226,-25.7202455824718,-26.9133732525873,-28.0701060805169,-30.1827530782792,-32.9377992859206,-36.4840444964594,-38.8757124050641,-37.6672952242501,-35.7795513521554,-35.1163456673956,-33.6635572894405,-33.9582318871063,-34.1203414868334,-33.5652367835413,-33.6882827008351,-32.0024801473394,-31.1314821983901,-30.8403298067939,-29.554738920972,-29.0486344295288,-28.3090112446993,-27.5306184827712,-26.8818913764169,-26.5074447101324,-25.9900305047843,-26.0855252258967,-26.2465334095139,-26.4555360738555,-26.8974982645753,-27.5206088983594,-28.4798217326892,-29.3898255173689,-30.0499991948162,-31.156128679965,-31.516592545475,-31.738629596694,-32.9698977422826,-33.2992840271415,-33.7341870115953,-32.8739980318955,-32.5185103600149,-31.7243293736419,-30.5217623442088,-29.4614751268118,-28.4858256254664,-27.6080599641766,-27.3926776797268,-26.9637229983175,-27.0717102515778,-27.2049085383999,-27.7616597811734,-28.3575985290856,-29.4468821056403,-31.0536615194599,-32.9032454953365,-33.0089952455418,-31.8533609788152,-29.9032196338112,-27.4268793071153,-25.2952431035371,-23.8687802388963,-22.5141733310892,-21.5427849475801,-21.0757762224633,-20.8595795158584,-20.9235048122771,-21.2521638860803,-21.8257284580363,-22.4935266415286,-23.128786705056,-23.6151650078099,-24.4373311413136,-25.1366127146515,-25.9026137482483,-26.8725922988739,-28.4522091429332,-30.3824702686099,-32.478950168837,-34.7805445884053,-35.6756030280379,-35.9030610387765,-36.1472665642619,-37.0715887875914,-37.9733665924014,-38.7115135879432,-39.8434634847096,-41.5862735658705,-40.0144871232701,-38.219221632714,-35.5205166487511,-33.3221484617994
-34.798745114676,-31.1163810908984,-28.2446114117833,-25.5908447712024,-23.8220514304043,-22.4090641758052,-21.4717957436153,-21.0419461430807,-20.793251637942,-20.8518333078145,-21.1914607264049,-21.6184288392796,-22.1449733935722,-22.9720168838151,-24.0997530148055,-24.9808055044977,-26.3414458546416,-27.2856869346033,-28.7430807304772,-30.5043757648991,-32.0809793524822,-32.8762546045493,-33.3576531063813,-33.7309578351596,-34.1824137097071,-34.5362316496284,-36.0930853384943,-37.9518528962787,-38.0568875987173,-37.0020751413163,-33.5978708775496,-31.2375165075786,-30.0523653126121,-28.3958876199118,-27.3444782385409,-26.7496353629412,-26.0980988296773,-25.6925476882876,-25.5734807275781,-25.2830676478331,-25.5183635964525,-25.7856422968512,-26.46289646995,-27.0041587957122,-27.749913649774,-29.2556353225413,-30.3912778562037,-31.3557822901203,-32.2401970527443,-32.1643790810944,-32.3746172769979,-32.8191243363482,-32.1334904719849,-32.2433836545486,-31.2943218212298,-30.9946286132151,-30.6688876275117,-30.0836340930111,-29.5984022548615,-29.1006825592191,-28.3687014188,-28.248439936336,-28.0769226683951,-27.7396315222222,-27.7226471380798,-28.0813592757417,-28.1076270273324,-28.6928851759064,-29.3550269844055,-30.0729692584346,-29.9505060544981,-28.9218995742467,-27.8331797859863,-26.1048680801764,-24.7421499074785,-23.3718540722492,-22.3680453285251,-21.5772180075623,-21.3307914917931,-21.5081138961638,-21.9060485474717,-22.6425884796286,-23.7405404648794,-24.9007769313534,-25.8963323340905,-26.1768921273912,-26.4923207233476,-26.3793625649603,-26.3890881658245,-26.9085285613009,-27.826552097077,-28.8182992381877,-30.3349982528166,-32.1011634031995,-33.2888254565355,-34.416815538618,-35.857187705236,-37.0262130626075,-38.0679768675655,-39.3153010186823,-39.1552931420282,-39.4255679518559,-37.920158074103,-36.6671240190039,-34.7038140947954,-33.5121957725085
-39.7124093224306,-34.3266854696546,-30.3872488764368,-26.534820461561,-24.3016896782458,-22.4470755874325,-21.2151195345277,-20.4681253954185,-20.0549829449637,-19.9726911277551,-20.3680452820377,-20.8238222210597,-21.5266728569094,-22.6147319071959,-23.8162378650086,-24.9249319155222,-26.2924817799145,-27.065160355579,-27.9889697064649,-28.9996630272872,-29.7218628242245,-30.0414854129342,-30.7169578232969,-31.6097775505932,-32.3308715494189,-34.2567948591015,-36.8605994131332,-42.5570955603498,-54.3233616649489,-39.4298429430768,-34.7627100194946,-30.9696532184277,-28.968764510506,-27.5125596569379,-26.2717037687386,-25.8279450772871,-25.3828409711445,-25.2363873309072,-25.3037221411451,-25.336147265778,-25.5901227074775,-25.9218524741614,-26.8925924539444,-27.5246738829834,-28.4495225410689,-30.5098386514915,-32.1955275793271,-34.3330526438149,-35.4080964567225,-34.7956648563619,-34.3787135480958,-33.1718811840796,-31.6082628984645,-31.2581940130994,-30.5905654084449,-30.4501266478263,-30.5844217754439,-30.6969553573743,-30.870309390973,-30.8366868132142,-30.2471478087825,-29.8194158404541,-29.6083500027256,-28.6720013011933,-28.4528906662251,-28.5498285490966,-28.3853840780328,-28.8010899591495,-28.9771314840081,-29.1063087116049,-29.050770259678,-27.9438269431787,-26.8770720044382,-25.5340691356791,-24.5651180118552,-23.2984616260575,-22.6017009146881,-21.9767560534203,-21.8701591212318,-22.318815890784,-23.0354319639004,-24.2399392215213,-26.1361772590091,-28.6071563014344,-30.953942898463,-31.0394612989072,-29.6601386283406,-28.0407031358116,-27.1203895971692,-27.0975110015476,-27.3939380236364,-27.9175528730848,-29.1724828854516,-30.7067793804397,-32.4159240505973,-34.0229361827446,-36.5469006098594,-38.0641225002992,-39.1494973538729,-41.001276850992,-39.9330703883399,-39.0574400934253,-37.7086093403835,-36.256190681099,-34.7542898946608,-34.0534941444801
-49.2641297415595,-37.0874807703451,-30.6393714485728,-26.5927380159123,-24.0713791487882,-22.1166317653332,-20.8369153870694,-19.9492280922788,-19.5673494847931,-19.5211056259388,-20.0018257168235,-20.6317146197786,-21.6542972815165,-22.9793879383488,-24.3386206391885,-25.7637300569603,-27.1801407999412,-27.9246804256547,-28.3559038419956,-28.6097495940145,-28.6384075310331,-28.6460569487838,-29.0912438317581,-29.7416827955531,-30.2549139347849,-32.0504901348788,-33.6721331645627,-35.9920474359635,-36.2630926536956,-34.4874819161595,-32.211586313217,-29.4549241597944,-27.5524841319367,-26.6633923856691,-25.7092388743303,-25.4664890072166,-25.3679289379505,-25.5475760519992,-25.8034110446335,-26.2347548092526,-26.4505354564655,-26.772030866566,-27.6560115029861,-28.2985875819017,-29.2732115505225,-31.4950079991472,-33.8785807134333,-38.4366803326099,-44.6291323891181,-40.6755987973371,-36.9272443950535,-33.3106182345965,-31.234332925429,-30.4093294273144,-30.2671920981585,-30.4360613152746,-31.2381707571996,-32.539156155578,-33.916903778307,-34.5485082932987,-33.796302280682,-32.1772633104808,-31.1865909639457,-29.75148691412,-29.3776009563791,-29.2850504520475,-29.3872096662704,-29.9186231038323,-29.9449618397015,-29.7176088890699,-29.6881233878506,-28.4712329572386,-27.1042031302571,-25.8983201783525,-24.8916581384407,-23.7569165159218,-23.2369176106062,-22.7264785290817,-22.6328073941783,-23.1161763498852,-24.0191200526685,-25.4612857281506,-28.0111513969332,-32.3339737451097,-41.4890101965927,-41.6286931033877,-32.9822346905603,-29.3602159380473,-27.7018918893248,-27.2339233854237,-27.1205594381009,-27.5473527067726,-28.649309399343,-30.048732250611,-32.22363896104,-34.1686867367449,-37.9624201633155,-40.5249269179558,-42.4329597922508,-44.6903655444079,-42.1229620184909,-39.6976797672156,-38.6272078122575,-36.7440618232459,-35.7788125404435,-35.2448051296046
-36.2028545503773,-32.4307838606231,-28.1669150055582,-25.2999752013655,-22.9845625383144,-21.3638343888954,-20.2766432239915,-19.5014177708411,-19.2965149533237,-19.4253013722178,-19.9863348255067,-20.8973418999363,-22.3368959565818,-23.9361312535686,-25.787701920621,-27.7921211373027,-29.4899323255968,-30.3069382871266,-29.971006350123,-29.2211406049131,-28.5181638135352,-28.2142154661567,-28.195658375891,-28.3477883536086,-28.5175341166835,-29.390890228947,-30.018398561568,-30.6872285668394,-30.1982600938877,-29.9283091842852,-28.6672051381028,-27.4089254864637,-26.1989710526432,-25.8784388574714,-25.5540687344248,-25.617324889721,-26.0413539367886,-26.6850078582895,-27.2573822744084,-28.172039673045,-28.3468920110807,-28.4870048608022,-28.7495627976294,-29.1960003875975,-29.8727079770611,-31.3703468032385,-33.4402901447436,-36.5329977035782,-42.6171413331629,-38.8260910632206,-35.6644542915252,-32.2210635804682,-30.4690752988064,-29.4791706383374,-29.8325468185082,-30.3709122845371,-31.8904604379448,-35.1227552589767,-40.4016462864694,-44.1297630984552,-39.0550147763222,-34.4989220260802,-32.065180551894,-30.6890862739928,-30.401962089077,-30.3923816989125,-31.2575859414105,-32.2675245017123,-32.5435086150579,-32.0663607772004,-31.6044547041916,-30.1892128436843,-28.4380211622492,-27.2311604994882,-25.9056953350028,-24.8573610017463,-24.3003532812887,-23.8042494531653,-23.5709843118388,-23.8179153113157,-24.6430403236676,-25.8130638042919,-27.8941573752339,-30.4863361456035,-33.7881494322776,-34.1510258595788,-31.8872649952367,-29.1944006195472,-27.7064810420095,-27.1153387698223,-26.9181078622758,-27.4279554103297,-28.3665296528988,-29.6567182196765,-31.9064398018916,-34.3529273600132,-39.1948415615738,-43.9230080268113,-53.021469312001,-50.035574698164,-44.566560907393,-40.5781886589614,-40.2514465233309,-38.3032838077255,-38.0232226849018,-37.4011673955256
-29.3544545042088,-27.3876388916603,-25.2492420077625,-23.3697660254007,-21.6026160895617,-20.4660655785217,-19.6707870209447,-19.1944449555604,-19.2204806584745,-19.5981175889534,-20.2435756235216,-21.4737475064649,-23.2952026027213,-25.2931715332501,-28.1323660203988,-31.3813512270538,-34.2174920499399,-34.9951254120918,-32.850565550513,-30.6703935563788,-29.233446740872,-28.544670967391,-27.9478329650498,-27.5481212439225,-27.3843112948665,-27.3866665471019,-27.4622317436295,-27.5117279650957,-27.0128826056391,-26.9683702042487,-26.128714965541,-25.7164354204477,-25.2111958986821,-25.2945312626019,-25.6954890233601,-26.212692200915,-27.325273614462,-28.6930978520298,-30.0024136793143,-31.6324429204763,-31.7517534752284,-31.2536508524817,-30.2454097259147,-30.1559214215619,-30.22961634255,-30.4920688943939,-31.5621058894013,-32.4973147529614,-33.8862525495673,-32.8214865516977,-32.0898038466377,-30.2843101059766,-29.2706970605802,-28.4840562509533,-28.9722105329156,-29.6851280263314,-31.1891036210432,-34.342667860089,-39.0485602765334,-40.5033627809054,-36.7675598368778,-33.8796765073876,-31.6957213931927,-31.1464618614527,-31.3051348955764,-31.8867517010266,-34.0781079714182,-36.4376552719733,-37.936685948657,-36.7675687101906,-34.3153278103367,-32.6296555549049,-30.8172060235297,-29.5694422846442,-27.8387817466676,-26.6842651249539,-25.7880271550048,-25.158784634673,-24.6538535638748,-24.4941805648383,-24.9888412510275,-25.6475740353239,-26.7330116955291,-27.5245395771901,-28.7263483311324,-28.9448370091198,-28.908699892514,-28.0256541547396,-27.2477825922186,-26.7714016362956,-26.7439363027558,-27.3269052234404,-28.0728266637931,-29.2396598020852,-31.1078771758545,-33.9990970571726,-38.3471570129753,-42.5319613067771,-47.6464671370729,-45.5832661389503,-44.4636154759659,-41.1734497984634,-42.0535671862611,-41.4609623294378,-42.2956849711185,-41.1617909586717
