-33.7149818186462,-34.1588548044214,-34.0561618918175,-33.6825225137054,-33.0139407148257,-32.624583240111,-32.532011683509,-32.5571190193886,-33.3231806737285,-34.1245866836673,-34.7382149666753,-35.0191127541682,-34.546507575523,-33.6313852686086,-32.4706451244216,-31.6628458031832,-30.683524531457,-29.9277030629905,-29.0918520960426,-28.6383815160569,-28.687878099446,-28.9880872977141,-29.3929098350687,-30.290603725277,-31.2108668935123,-32.1716362928743,-32.2616262716647,-32.3137061766649,-32.1623777139068,-32.1920145957543,-32.4502324669221,-33.8037935600728,-35.8843833332839,-39.7931002226483,-47.2392287045308,-47.9484478183054,-40.3109685332422,-37.3954064181066,-35.1923709914247,-34.3166916473566,-34.9677738055365,-35.1198312242437,-36.495499314222,-38.1247274354614,-39.2099972264229,-40.2833076367512,-41.0777179730947,-39.7444253514339,-39.9177364386166,-41.2059313214636,-43.086266555294,-47.7992385628136,-44.602215225156,-38.5687445963568,-34.4502327815083,-31.1680945724078,-29.1807263620298,-28.136870946622,-27.5214126016975,-27.0094024409347,-27.1981734618839,-28.3548809510252,-30.0007395910793,-33.2467796373477,-37.8692387098052,-43.6058035236987,-38.2072740319048,-33.1742220635529,-30.629287771271,-29.2385376967105,-29.0000239918074,-28.9896835190937,-29.7255788652325,-30.8166634879969,-32.2941985416222,-33.7487131524778,-35.9433227845256,-38.1146743244366,-40.2983799061104,-41.2414510621636,-41.9872581323611,-42.7856229393952,-42.5497184799356,-41.5597230803131,-40.0977374372078,-38.844296011166,-38.3898327990413,-37.2146128380355,-36.2985226610336,-35.6155593477,-34.8305371092973,-34.274814387407,-33.390289943437,-33.1962072410576,-33.1337242187216,-33.1829984791908,-33.6227855194501,-34.0951569349938,-34.2211840741433,-33.893576703066,-33.5057590215448,-32.7280125662634,-32.4464907575039,-32.5263441832897,-32.7284098031007,-33.3010469185172,-34.7886404598625,-37.7254571227254,-41.9892773996193,-55.398348027899,-45.0833348200321,-37.7115317900469,-34.2789804149916,-32.6096107305441,-31.4015652130603,-31.166787303819,-31.4871788429857,-32.8397734373561,-35.8156219368037,-41.9356938012073,-45.697202854778,-36.8222391380961,-32.1415144531432,-29.2308425645654,-27.5068678391632,-26.4588354100199,-25.9575963052562,-25.9745162976882,-26.1120344091718,-26.811538614416,-27.7333554856146,-28.5868086065329,-29.7227261949543,-30.5759133050812,-31.4776969661111,-32.8108177448222,-32.9247799304026,-32.427165439111,-31.402435555324,-30.1824050709721,-29.0057707911598,-27.8391605947042,-27.2268595145565,-26.7293267061956,-26.7881880562822
-31.8983855397636,-32.0980174249372,-32.1364137488065,-32.1385947069948,-32.1639063454238,-32.4286652177651,-32.9162055238822,-33.9546515110099,-35.5913433947497,-37.6267850685422,-39.6950998661029,-40.1554027696916,-38.9064165015736,-37.6742265337831,-36.2919005336762,-34.7253555087112,-33.1225529670252,-32.0249284231607,-30.5179079908898,-29.5622764745699,-29.1273174144375,-28.8918199986322,-28.8752260242267,-29.2351862535312,-29.5503484866843,-30.0224941092705,-30.2529883128528,-30.600150653542,-30.8756234821966,-31.4146996447089,-31.9843063378314,-32.9505404530076,-34.3136411584506,-36.8972961972272,-38.3377894637724,-38.2291278830155,-37.043428952542,-35.4820386031784,-33.9569864554385,-33.4383220600995,-33.8593031028989,-34.1265409529812,-35.7797111995043,-38.331121400361,-44.460568053215,-50.7991835043773,-46.1496614003009,-40.3920441282473,-38.7323518393867,-38.390710754571,-38.9443551428002,-38.4794009776395,-36.9575902028965,-34.456320369376,-32.7130167874781,-31.0635690385777,-29.745918435607,-29.1012528899614,-28.6852192180952,-28.2922028238269,-27.9555977237601,-28.7751187276076,-29.6216187988697,-30.9719256777365,-32.1967145091482,-32.9806458200937,-32.9627366320256,-30.8049580323765,-29.3517950980679,-28.4289694897913,-28.115991733043,-28.0513050454114,-28.5891348768337,-29.584727888089,-30.8069250962111,-32.0551882941289,-34.0586641153372,-36.0857492456133,-38.2506410587865,-39.2292856062068,-39.959962576689,-39.9961149358524,-39.7602988484939,-39.3347161788623,-37.8878425697041,-36.7507775918792,-35.9227991312226,-34.5806240441418,-33.4903748038751,-32.8153477629079,-32.266672844524,-31.7650472479503,-31.3417428530922,-31.5128914037396,-31.399973589545,-31.5079476664928,-32.1495899285014,-32.293842750027,-32.6645232506534,-32.7144790342844,-32.9392710456843,-32.7237753938119,-32.4699652382098,-32.7072617290559,-33.2049459907299,-33.7508821351559,-35.2954860255839,-37.7167911383409,-39.7790395440796,-42.3029647009032,-40.51598996845,-37.9147864034034,-35.3329947134778,-33.7956562299662,-32.877855398034,-32.2391684024347,-32.0501711207934,-32.6903069582046,-33.9379173021339,-34.9669334120008,-34.4661868664224,-32.8488380790508,-30.8698807010356,-29.0682709736531,-27.8870719320987,-27.1169804582203,-26.8129663852294,-26.9687582892125,-27.3344328111865,-28.0111882557148,-29.1580633781183,-29.9074429201801,-30.9635753222075,-31.4364358181648,-31.8363116730091,-32.0508021305971,-31.6967519808037,-30.9418190464929,-29.8351692735952,-28.7369887817979,-27.963443001544,-27.1165084851099,-26.5631601503229,-26.3227376980237,-26.4281172141708
-31.009254273048,-30.8139656629665,-30.793148372013,-30.9703782949966,-31.5705466387345,-32.4527047113746,-33.749068385716,-36.1302511787384,-39.1792749629524,-42.9830647780572,-47.8320631685121,-47.3181961749816,-44.9327028428056,-43.5150262438556,-42.3096928190053,-38.861002623819,-36.1109966437739,-34.3611836681206,-32.3587784022669,-31.0137119936626,-30.0573686423074,-29.3335851045005,-28.9629512618276,-28.8241128749642,-28.7305277617105,-28.9095941961602,-29.3269281525055,-29.8406813781592,-30.3688465610766,-31.1520794878474,-31.9001277573161,-32.3365746107611,-32.9202330029581,-34.1750218362859,-34.2813812497859,-33.7375406183021,-33.440110749187,-32.5250068125232,-31.8340772910874,-31.6961064917515,-31.6785743090967,-32.3003611040306,-33.7578141419113,-36.1576838116651,-40.4786784050951,-42.499683074409,-41.6683010796616,-37.5639040684589,-35.6663725825553,-34.6639478447515,-34.5594803650112,-33.8438306662796,-32.9946264393784,-31.8146509267936,-31.3891873155174,-31.1143205154778,-30.7728328132306,-30.6344583820272,-30.3694433545095,-30.1425754326408,-29.2113817918328,-29.2518637637687,-29.1517609411769,-28.9972231551941,-29.1106701206297,-29.0791396570836,-29.1179589428993,-28.354753945995,-27.8255904414189,-27.4710804527543,-27.2330638716832,-27.331490677919,-27.8363576249728,-28.7876600597088,-29.8846883455275,-31.1244804890361,-32.7475595363118,-34.8208335900178,-37.1774734611728,-38.8912082954157,-40.0936994094157,-39.963513525348,-39.3927379230586,-38.7832482984405,-37.0056688442807,-35.6553437875982,-34.1074650587912,-32.7554106979404,-31.5734685701107,-30.8215367234945,-30.3068998020127,-29.7565551693128,-29.6245859842235,-29.9188760828807,-30.0082070625649,-30.4770327827575,-31.5569838804733,-31.986928756799,-32.8367595432352,-33.3132058324839,-33.747874558097,-33.7107596070634,-33.0801662316166,-32.9636802417749,-33.3422100721993,-33.639913014792,-34.6998308203674,-35.8995332887647,-36.9654839495689,-37.8237463117975,-37.4641380430688,-37.3913650508314,-36.2406165217173,-35.0059646456799,-34.3302707502175,-33.0973197400683,-32.265711044363,-32.0243275563355,-31.7463160409737,-31.3005386502859,-30.4789983044899,-29.842102325227,-29.1634589650767,-28.5020685676389,-28.0690030002111,-27.8806594459973,-28.0250283120247,-28.4779874931374,-29.2689641922605,-29.9717165622267,-31.1901244167936,-32.0194394143878,-33.0731870856944,-33.5390897407163,-33.6447077805235,-32.783157922961,-32.027593787011,-30.864363793511,-29.4845955808776,-28.1760549538956,-27.3597519989006,-26.6611734924876,-26.1141049113968,-26.0405691767313,-26.1559709779429
-30.7230492995387,-29.9176493973354,-29.6518456203987,-29.841485739475,-30.7846749540663,-32.0198388104382,-34.1062613521969,-37.6366225063899,-43.3115084583186,-51.9947917663879,-62.1881293513545,-51.3533007271003,-54.6137263827618,-52.9435811138042,-46.3401008239317,-41.324513123222,-38.0692317629454,-36.0717040344853,-34.4361519447599,-33.2028464642624,-31.8320133957541,-30.6327930444928,-29.7833166600651,-28.9946490374966,-28.5031622382553,-28.3823782842797,-28.9045500613352,-29.5577031601868,-30.4297418038602,-31.5778376742484,-32.7526529605039,-33.0431219010543,-33.0877986110969,-33.1739928213866,-32.5606441871851,-31.4351562761428,-30.7945912183354,-29.8752840797802,-29.4478228712546,-29.4251484258047,-29.1102894072537,-29.7913837161373,-30.650069971751,-32.0904199475661,-33.2478028609305,-33.9164646294791,-34.2949133677174,-33.2693433318803,-32.3051966537039,-31.4894040375976,-31.3044387644001,-30.9255547282683,-30.6141458700144,-30.422707444433,-30.8787141715861,-31.8591389793242,-32.8466439981375,-33.4557802102902,-33.2440636569408,-32.8198268346058,-31.1664151913818,-29.9246663425025,-28.9698699813134,-27.935287357427,-27.611324958024,-27.2058988150796,-26.9362174915492,-26.7527760037188,-26.6871813173032,-26.7128934489376,-26.652219280621,-26.9929297691186,-27.5518929414747,-28.4257708634284,-29.418749141944,-30.7900689994904,-32.1668303487586,-34.2349177439816,-36.8000463428511,-39.531644009804,-42.1327782836445,-43.1546791729367,-41.8474923500089,-39.804282935437,-37.0446756010936,-35.1399709901479,-32.8063236039724,-31.336711587988,-30.1214750236488,-29.268125513539,-28.7356614538448,-28.2165378607048,-28.2676407471362,-28.5479677850148,-28.9805250362414,-29.9347117612692,-31.5405176797861,-32.9302668702833,-34.8257914911361,-36.2403981829067,-36.4215049814721,-35.635988278429,-34.0523447919152,-33.1281920414706,-33.025234502882,-33.0164342445539,-33.5602089579047,-34.2739551314971,-35.58735545565,-36.5590996986707,-37.5124538428262,-38.965909737506,-38.7775293340831,-37.3183496003897,-35.869447300441,-33.6962025585205,-32.3204694982759,-31.3475684260868,-30.3259408526368,-29.4853958830454,-28.7270897206621,-28.403828057308,-28.1683302686681,-28.204818294805,-28.4001538959762,-28.8744487328546,-29.6747629184923,-30.6974591663186,-32.1383786494853,-33.0401763253479,-33.9571892379508,-34.8766525801492,-35.8280015958953,-36.9365694966877,-37.4091771299136,-35.5313202177781,-34.0397236164542,-31.9733840646469,-30.0645367797371,-28.3018006025148,-27.1773239304488,-26.4477050119416,-25.899348243036,-25.9017094165202,-26.0568028124703
-30.4890692006358,-29.1126634559238,-28.5312978328186,-28.6065754105785,-29.4817485350334,-30.6561553797685,-32.6165468423331,-35.4216834097745,-39.3078681307273,-43.1508623213164,-44.7399993403135,-45.2596369163636,-46.897354986193,-43.9951377405137,-40.3100572873785,-38.4939271668955,-37.3132099852601,-36.6631535876852,-36.8815431353117,-36.974358884275,-35.4078449039261,-33.2595697460348,-31.3177328870931,-29.5250825029783,-28.5128516793102,-28.0372120020262,-28.4479751286533,-29.1634302182113,-30.5383098162527,-32.5580292048987,-35.2089492021958,-36.6670920044047,-35.9008769482298,-33.7256710795633,-31.8235859968055,-29.9653709875521,-28.7295245376673,-27.696332765982,-27.2106770854702,-27.093154234059,-26.740828446533,-27.2489481123686,-27.6902801458686,-28.5518360396206,-29.0599483480226,-29.5471102531055,-29.7858776261765,-29.7984640353442,-29.5537315168934,-29.1762401690674,-29.0713394229701,-29.0645984841861,-29.1957038380652,-29.7951924896763,-30.8664119655378,-33.0152875350207,-36.0455769161264,-38.9617702445079,-39.0846810268668,-36.2393624758153,-33.3341527732547,-30.580809217917,-28.9911811268978,-27.5719615873584,-26.9937178276879,-26.4171599573615,-25.8988436908561,-25.992428252388,-26.1289923685618,-26.3704631443991,-26.5463370796342,-27.1167176146578,-27.7616915374469,-28.5438542604788,-29.4501822383555,-30.9835967989024,-32.3347068109035,-34.0939836083295,-36.483740720126,-39.4676063383756,-44.0949506086532,-55.1330597687682,-48.965821451317,-40.9835217696541,-36.756241987958,-34.337125111748,-31.7238681170515,-30.0678490998438,-28.9056662363121,-27.9938391708702,-27.4593769313522,-27.083303190622,-27.2475324257931,-27.496622138879,-28.2632798916285,-29.6206337676065,-31.5840118103897,-34.3259258195253,-38.3707807357611,-44.3455268815271,-42.2841739148362,-37.6833256194869,-34.7439473360437,-33.0159971837119,-32.3391724235696,-32.150416674087,-32.3510577465541,-33.0293763826708,-34.6331809855552,-36.2249967931499,-39.2305217089382,-44.7116905363243,-46.1787052957249,-41.1719245824663,-36.8797231921517,-33.677732306481,-32.0493553135345,-30.6770359484578,-29.4977619626985,-28.6827426001638,-28.1727255945268,-28.0284523375663,-27.9671027249584,-28.3837531387581,-29.0100571896143,-30.0457073906521,-31.6066967214773,-33.6836890275115,-36.2244680554355,-38.1670165569768,-38.1884381689886,-38.4691292630025,-38.5131148729357,-40.6303383046921,-44.0078469751082,-42.759940856899,-38.1793631479724,-33.8026799301335,-30.9731715146818,-28.6730423198202,-27.2451068816927,-26.4040369741387,-25.9047252160275,-25.9443922098931,-26.2213407526106
-29.6082663612877,-28.1649458802875,-27.4092831408881,-27.3323320588383,-27.8496267313107,-28.7857796362962,-30.060724767451,-31.8229386857739,-33.7941940783215,-35.7359150424821,-36.9289140323239,-37.7974025133286,-37.9482155602074,-36.7850884346291,-35.7789304085449,-35.0094956262541,-35.2081765221197,-36.119773427893,-39.4099955637869,-45.7923612700622,-44.3831666034217,-36.8985102817264,-32.6005270021372,-29.7782432354986,-28.2560321872785,-27.5198515515905,-27.5985287733642,-28.1934108269358,-29.8019753526653,-32.5513803866132,-37.5535568960741,-52.6680077564423,-41.5403708554436,-34.0845224676803,-30.6112032079588,-28.4457765613298,-26.9011729302118,-25.884442983701,-25.3180866353524,-25.0660827708165,-24.8671090336753,-25.169009264838,-25.456863932341,-26.0417251963163,-26.5145472614,-26.9428034120766,-27.0333773588134,-27.4487691292671,-27.6498935621273,-27.712624220222,-27.7298528007845,-28.0058410895124,-28.4751241175612,-29.5715588582598,-30.9008917083859,-33.2889230250403,-37.20462891234,-43.9506070131548,-48.7584634215997,-37.490379475417,-33.6940805481561,-30.7605395096,-28.9584670089109,-27.6223528389306,-26.8864705242489,-26.3363414367896,-25.7633141091524,-25.9787350466047,-26.1877569386051,-26.5424308087578,-26.9703958084506,-27.7207148594981,-28.4554354411551,-29.2169378785041,-30.1100460068059,-31.7222487731625,-33.1853271614562,-34.309072531449,-36.0024150889467,-38.0623722094195,-41.612209590758,-44.4148302824695,-43.3868468873248,-38.8166468178595,-35.095491211527,-32.792373599602,-30.601428653234,-28.9071135453999,-27.8720822749131,-26.9878786682475,-26.4849971050142,-26.3099773458484,-26.532045495764,-26.8110774849597,-27.7747570075849,-29.2692449981305,-31.144574238999,-34.1135448125351,-38.1683853545427,-43.7625056715713,-42.7765190032051,-37.230355670828,-34.3342233886059,-32.5326976404148,-31.4837956144305,-31.2521835824454,-31.242775153285,-31.884770050278,-33.2585063037374,-35.0687627903217,-38.3443994023775,-43.7874614637486,-44.7398645719567,-40.1726630840903,-35.91200927526,-32.9030316080804,-31.4436403848941,-30.1393803219487,-29.1613940728813,-28.5940373599307,-28.438375305305,-28.4266343395435,-28.4835281887198,-29.0456532459394,-29.855063808887,-31.1436027862748,-33.1136592918948,-36.2373276893161,-40.2787636627192,-48.1516999030476,-46.4495775407313,-42.1388681062771,-39.8532855209488,-40.9420801286818,-43.6953387594028,-47.1282205165561,-39.8806340005592,-34.2627871332831,-30.9611312796308,-28.6322761634113,-27.2677075051475,-26.4261934858039,-26.0987414091607,-26.2253454399458,-26.7394236443184
-28.0744032184364,-27.0486925197514,-26.3713403394333,-26.1917689241757,-26.3406104590152,-27.0525494580064,-27.7913637042772,-28.9371998282124,-30.027678030063,-31.1767092320255,-32.0654676783861,-32.7254736415702,-32.7162640880317,-32.3474660893289,-32.4587480512413,-32.154895397234,-32.7545137672158,-34.0674933395506,-37.188864969836,-40.3781286128067,-39.5118597284903,-35.0563593427069,-31.4209641587577,-28.9535277560664,-27.3871063280592,-26.6501568820147,-26.373711579658,-26.7287755872885,-27.9742599183071,-29.9519580651977,-32.7410741241458,-34.7902615263144,-33.8942925487894,-31.0146637986872,-28.226700877451,-26.561464322392,-25.2048938061274,-24.3839707402416,-23.8612872865823,-23.5589135306563,-23.60907595549,-23.7766360878653,-24.0751353362687,-24.523249259868,-25.0858732795866,-25.5059770548105,-25.5890181538549,-26.1436813919758,-26.6070275401261,-27.0242409356354,-27.1934788533862,-27.6343281863453,-28.3141402004043,-29.5276466726461,-30.7436277663243,-32.1864181815899,-34.399595960054,-36.6724534827239,-37.0159483211801,-34.7646537571387,-32.0495361339865,-30.306514384649,-28.7587411812249,-27.8643531899294,-27.13129116359,-26.794082561295,-26.4309667896397,-26.6697337187418,-26.8938008365134,-27.2808611299737,-27.9143492300427,-28.7667260411847,-29.5762020866629,-30.4968964748931,-31.5592549245903,-33.1476049614347,-34.7308517274551,-35.1629376922163,-35.9199129375016,-36.9057440901892,-38.595206613281,-38.2086340696846,-37.2150756673176,-35.4316051995492,-33.024503631909,-31.1170013488689,-29.4923334502323,-28.0012012918109,-27.0993104953747,-26.3145688490892,-25.8629680745262,-25.8636041513062,-26.0945411871176,-26.4860674083705,-27.4659881601242,-28.8238100968243,-30.3114013305205,-32.3529311820066,-34.4936579498039,-35.980693669461,-36.3438157582257,-34.8272286332751,-33.0952189701824,-31.8092864432259,-30.6928867341088,-30.426454297727,-30.2927535113166,-30.7154619034016,-31.5193439714851,-32.8835003944151,-34.5142108858896,-36.0848845560098,-36.3923371179204,-35.3183833941373,-33.6776734092575,-31.9013266005675,-30.8770550280096,-29.9719306844088,-29.3592984110769,-29.1365002118793,-29.3438710108363,-29.4505202182625,-29.6688003392626,-30.193595772864,-30.9242144323564,-32.0331715226904,-33.5322408307547,-35.7734275506608,-38.8815181905208,-42.1309076144815,-43.9768650946832,-41.0696740365307,-38.7075262376315,-37.997019665191,-37.6658708202543,-36.0114694387696,-34.3560533082476,-31.8542360618947,-29.4809455255646,-27.8684621634219,-26.9825583188621,-26.4086170263321,-26.432881011102,-26.7887425801058,-27.682222864895
-26.5745417724195,-25.9975323227322,-25.5599018756617,-25.3605039765985,-25.2815802974062,-25.7862620235301,-26.2196918837881,-26.9467606081461,-27.5582906608738,-28.2689558740129,-28.9649656631859,-29.4424036708625,-29.419314279151,-29.4504073665151,-29.8959826385877,-29.8696382276851,-30.3608404277292,-31.2856920279336,-32.4245915028762,-32.8699297288719,-32.0619932304328,-30.492525480711,-28.7520914121377,-27.3026522077237,-26.123648199891,-25.528595858387,-25.0602531679811,-25.2051140542182,-25.86815899289,-26.7731915642048,-27.8599836726547,-28.2721488469633,-28.0381148724524,-27.1186842549958,-25.6609589980067,-24.6726262203945,-23.7569355189692,-23.2359694457667,-22.8930992925985,-22.6813383089372,-23.0020947146852,-23.1557805782229,-23.5562488042274,-23.9486231399684,-24.5790343161933,-25.0327181907543,-25.2573586636478,-25.8019988067541,-26.3913067586044,-27.0366563989071,-27.4013062221676,-27.917999173536,-28.671867116414,-29.6789530140882,-30.6184048475819,-31.1134915362245,-32.1642465909553,-32.9178785429869,-32.5501515822237,-32.1283370295531,-30.5026606722526,-29.6171772609507,-28.5576293442219,-28.2216710677932,-27.7264980078987,-27.7465851004847,-27.8883605593817,-28.1120121528269,-28.3463128447902,-28.6699633363287,-29.3695747033628,-30.1664091268806,-30.9941751707047,-32.2868441216498,-33.8894715824193,-35.5844827481204,-37.3352399765937,-37.3389907576965,-36.9444737397272,-36.8225589387363,-36.8925285213429,-35.4946935932474,-34.313340378412,-33.1351711559435,-31.5672916330697,-29.9819725979558,-28.7022987188883,-27.5355127193688,-26.7061662493478,-26.0404675850979,-25.6357538888237,-25.7178996340286,-25.9195257344103,-26.4742279759958,-27.352092007516,-28.4874096912214,-29.6883355530145,-31.0971587486337,-32.4539416397535,-33.1832971875438,-33.3449867113099,-32.9798438998201,-31.9787335660479,-31.1273070940531,-30.1465613740722,-29.7497173539389,-29.5480762238981,-29.6538095612528,-29.9749437361786,-30.8231162078357,-31.5810110229146,-32.2547059230426,-32.6247513818192,-32.2955097134505,-31.8464850323066,-31.2711855371154,-30.7356433807322,-30.3475986724658,-30.17365181143,-30.3146124639446,-30.794134228741,-31.0565302005513,-31.5282436020881,-31.9172740089864,-32.3940690846177,-33.0142560327243,-33.5439813199459,-34.1922241908043,-35.9862677586116,-36.6777281471716,-37.0829520967028,-36.9271124824374,-35.8820304651685,-34.5757894596812,-33.5849128857567,-31.5189701625061,-30.3164470538882,-28.9902819860174,-27.5646578929556,-26.7295977696162,-26.3612266897529,-26.2686354079931,-26.789500911119,-27.5785270213254,-29.0217588207975
-25.6139843696721,-25.3174760344725,-25.1337237251786,-24.9835995162281,-24.836917229892,-25.1201467392168,-25.3907018643597,-25.7839205187185,-26.1196578903331,-26.5741910322113,-27.1184059121063,-27.4539222570685,-27.4599960318583,-27.6657398646869,-28.0511375116865,-28.199439628746,-28.4678604754595,-28.956839192397,-29.0916946966961,-29.074758257499,-28.4627724044944,-27.5478812749347,-26.5793643763762,-25.7326935621512,-24.9590939803096,-24.4568806004376,-23.9766407695572,-23.9834281734468,-24.1678600308247,-24.4125364369966,-24.7877860066569,-24.8758683829012,-24.7604721215053,-24.3427205412867,-23.71183452833,-23.2097144276147,-22.7385834714916,-22.5323757761827,-22.455896831466,-22.4841754709055,-23.0397579839936,-23.3352772910709,-23.9017527787066,-24.3240081759259,-24.9577318658803,-25.4765803133449,-25.9502775362311,-26.3779683057592,-26.9688645276942,-27.6874905054732,-28.2920745154336,-28.8772722185338,-29.6104627961257,-30.2865213402183,-30.989356708132,-31.0227494139195,-31.4055589571963,-31.4071838094441,-30.6948200276839,-30.5522150754352,-29.7334218961095,-29.1543667410718,-28.6189068996252,-28.7537101713803,-28.7240204609518,-29.2248351753713,-30.193544693871,-30.4979245141545,-30.8084636128477,-30.9281385690132,-31.3992095891395,-31.8047521489979,-32.4912989268922,-34.0694305006702,-36.6093674549326,-39.4779450860476,-42.4667640402268,-42.3178883635508,-39.4256847383074,-37.5464765550524,-36.0094642768272,-34.3422458324917,-33.1582373752008,-32.0762806856931,-31.0266477568698,-29.6776225769395,-28.5336047189783,-27.6383024755977,-26.7811760750663,-26.1926187178308,-25.8080185297834,-25.8501057904609,-26.006882778406,-26.7090188182198,-27.4921620977888,-28.5154582850196,-29.7140502433003,-31.0868036565342,-32.2683113448849,-32.7903733448852,-32.5603201763279,-32.2781740812292,-31.4902857226144,-30.7234263118556,-29.9165726380506,-29.2999054750752,-29.0531723430359,-28.898552066729,-28.9663052674875,-29.4629269939461,-29.9350847084264,-30.3663518375951,-30.8330025276577,-30.865855963291,-30.961922132772,-31.2894022026395,-31.20465927754,-31.3376730546456,-31.6532626260072,-32.1477949683612,-32.7622773408384,-33.3076077627066,-34.1332618942408,-34.4328121399238,-34.6216034507485,-34.618010491025,-34.1838558987623,-33.6273745997874,-34.3844784925499,-34.2090396642607,-33.77167988811,-33.8014626638368,-33.1104656386367,-31.7074623043659,-30.6123745027838,-28.9327291055886,-27.8023789309913,-26.830108340853,-25.9740170606742,-25.6288081485678,-25.5744437574052,-25.9537655414045,-26.9125869414659,-28.2658080210044,-30.3472169165773
-25.3740385126227,-25.2309534402715,-25.2412330002718,-25.1842015569341,-25.0980836655253,-25.1405652085909,-25.306560146652,-25.4166371937372,-25.5867071452212,-25.8667224950724,-26.2470883109294,-26.4753674347019,-26.5545759636474,-26.8076869853846,-27.002369953608,-27.2596933255959,-27.3679354877931,-27.5371286191396,-27.243741704303,-27.0856608448645,-26.6358315517363,-25.9789359963324,-25.3150526778074,-24.7383122062175,-24.2391570249091,-23.7532808519527,-23.3694210441853,-23.2776742905489,-23.1438171558967,-23.0484412385825,-23.0678959137809,-23.066128817577,-22.9732011591441,-22.7181477900465,-22.5616808068257,-22.3776114645641,-22.2869774827812,-22.3686473129264,-22.5958639956938,-22.9839532169679,-23.6926994743435,-24.3129935194335,-25.1186858409156,-25.7149190999828,-26.3075479105209,-26.9092040276678,-27.6513975318384,-27.8653581835719,-28.3088755160577,-28.9187596451567,-29.7619083188961,-30.5425603470239,-31.2894643657113,-31.7714382649096,-32.3431206457976,-32.2627976218031,-31.9691630060445,-31.2967457478373,-30.3236228080067,-29.9096481871325,-29.6900166002799,-29.1701524914228,-29.1196229229885,-29.5371378334374,-30.1049091330113,-31.2261043971756,-33.4309176188738,-34.3183732905204,-34.9967515740417,-34.5973486459689,-34.1282321370953,-33.5573007240044,-33.8019180683112,-34.9063425043269,-37.4507166133969,-42.1107156685584,-53.8831968296971,-47.5505233550617,-41.0630416577562,-37.7018295737596,-35.2918071138426,-34.0170186619442,-33.1769940427508,-32.198387272302,-31.5342371192574,-30.3550868875832,-29.2032916867202,-28.3631069774568,-27.3465855567856,-26.7347337959328,-26.3301064159043,-26.2382014641004,-26.3717443871834,-27.1428795637417,-27.9477305936607,-29.0472224346664,-30.5054170311304,-32.4230059949414,-33.8969446806073,-34.4756358658219,-33.6583758193209,-32.74975887985,-31.7359523956906,-30.700746501876,-29.9626224642689,-29.1291969177088,-28.8297063411056,-28.5619400151884,-28.5830575564385,-28.8890075456647,-29.3448605140356,-29.7522829599672,-30.3185638533642,-30.6642463982364,-31.0880334328993,-31.9976902503411,-32.3162523584002,-32.9504953373674,-33.7780119680396,-34.6243027586154,-35.328358887047,-36.390320359962,-37.639852606317,-38.1335143448837,-38.1336539970388,-37.3651560270237,-35.990386926705,-34.4232687590775,-33.9419628678236,-33.2074309885776,-32.1502976884474,-31.8265137042374,-31.0612245665284,-29.6988191643212,-28.5555673700283,-27.3413221876142,-26.2800642574252,-25.4309163542661,-24.8888386790571,-24.7533359234478,-24.8161403980602,-25.4648765763806,-26.5400822404855,-28.236073379198,-30.5674897745108
