-35.2430819441469,-34.8986621894112,-34.3791789938827,-34.183375077678,-34.0429992124368,-34.0391638728185,-34.1657831542182,-34.4864921598224,-34.7546531622118,-35.3179813617234,-35.7839356738444,-36.3486505015956,-37.2780435511025,-38.1437818433344,-39.1301524659445,-41.197024651305,-41.9941071436356,-41.3951451566023,-40.4441971109651,-38.3583128917213,-36.5786009297206,-35.7580638389449,-35.222551702675,-35.1339195588251,-35.4671114688154,-36.5507339168931,-38.3042130679644,-40.8401910582257,-43.6581781200383,-48.6227679061053,-52.7581178617188,-56.4101845860224,-54.902960105397,-50.9301644904138,-45.694668326525,-42.7083190108605,-40.5937065213055,-39.2789814275198,-38.1059681449167,-37.747974450579,-38.5489799905234,-38.8597654081591,-40.0830559421868,-42.6128575125207,-46.325189904071,-50.9699522810706,-57.401914547085,-55.0221497287354,-48.9722548473819,-47.0248578416965,-45.8293905062127,-44.8428862673022,-44.4864918545568,-44.2028665175653,-43.57855532777,-42.6064328618233,-41.9252657803526,-40.9708099135936,-39.3334722965157,-38.3573919105816,-37.3240429895147,-37.0950234103021,-36.805609096774,-36.6474224975386,-37.0576383663092,-37.4054877515373,-37.914420874196,-38.7201705938607,-38.9567407987114,-39.2470286386328,-38.7914970716426,-38.694156507976,-37.577868893619,-36.9254738052344,-35.5825870617008,-34.8266568257078,-33.7654895999963,-33.0559195921545,-32.4332449880139,-32.1186447395543,-32.1243957316313,-31.9799120186336,-32.2301066567764,-32.9024860402848,-33.6030042160308,-34.5991514179106,-35.2684182958378,-35.7576123910034,-36.8482336672389,-37.8045768989661,-38.9281978918996,-39.4116816690437,-41.4080581566203,-43.4042597604828,-44.8830439134661,-42.7508418384881,-40.0619567101729,-38.0879704297048,-36.3976664567344,-35.4111538767891,-34.953323837756,-34.8336322711603,-35.2911045099236,-36.0272685080062,-37.2216354877845,-39.1311451394417,-41.5246006993057,-44.0888428014939,-47.2656317356263,-50.0181368395585,-50.7242930564283,-47.6371500356527,-45.3531306402889,-43.2019413471453,-41.213733738838,-40.3427195293265,-39.1825907387987,-38.0018736998737,-37.0914032393135,-36.3574925298244,-35.5913098510411,-35.1690158278865,-34.6252025294427,-34.5216376943303,-34.9837385473732,-35.8515459355238,-37.0941206835233
-36.8126699826342,-36.4099867658637,-35.8613326828825,-35.6057332827475,-35.4109177506877,-35.4144580630269,-35.5210258564055,-35.8149668752083,-36.2862828673376,-36.5626663995828,-36.9145920229396,-37.0402600098617,-37.3115617144372,-37.5585122276828,-37.88142662962,-38.5938245636198,-38.5374128686015,-37.8107821290192,-37.3029378328557,-36.299752800815,-35.2497855022113,-34.756979334448,-34.5424511581722,-34.4922136018291,-35.0970896764967,-36.2030239072784,-38.1368798292824,-40.5024394832505,-43.5942932870828,-47.6052396831179,-52.1498405374876,-61.6776432799701,-54.9657459040873,-49.9924920048247,-45.6376824240245,-41.9966302414357,-40.4347503730671,-39.4712195112546,-37.7771338621888,-37.7683343911695,-38.173261062011,-38.3809134346687,-39.4526339294788,-41.4053310686789,-44.1982431462585,-47.2578277330472,-48.1217415782338,-49.4872873742873,-46.3480926975693,-45.3195108055482,-44.9787905733264,-43.7453117022981,-42.9618403302729,-42.2688903466401,-41.1280358610183,-40.229157524526,-39.4462222628869,-38.5293255791021,-37.5216134811341,-36.9037213279085,-36.3592669338232,-36.551354305587,-36.6715328227775,-37.0014569158798,-37.85357102426,-38.6514770975345,-39.4882132598809,-40.0051370645593,-40.3899605683721,-40.3730051153607,-39.0285291818926,-38.4031783840196,-37.3610754742533,-36.6131607397511,-35.4585573331248,-34.7980259662166,-33.6697516767583,-32.9381598614541,-32.2683467811718,-32.0432564824325,-31.9716955719468,-32.1253221460783,-32.6023517082837,-33.4105528225311,-34.3245711090155,-35.8535042788856,-37.0093557703565,-37.590965970078,-38.4381815926453,-39.3086732959488,-40.0618984529074,-40.4579343825509,-43.2238571079618,-47.6661614385561,-58.934085404126,-47.8081390009908,-41.5746092187085,-38.5117060356082,-36.550407467122,-35.1371281007852,-34.5805166229265,-34.2133472632375,-34.6180037507191,-35.4482109330765,-36.7578336341328,-38.4844183576283,-40.5116435179837,-42.8779819825159,-47.5741341394937,-56.4428193968731,-58.8245232848421,-49.5984927060806,-45.393321403621,-42.6839639012085,-40.2465830906391,-39.0379440643426,-37.521104435673,-36.189660337139,-35.3447505069487,-34.883929829308,-34.3483640845674,-34.167959174508,-33.9864983208369,-34.2938895170026,-34.994125194543,-35.7051322281356,-36.7747793171249
-39.1093362873343,-38.3556823669899,-37.8115078689713,-37.5366051635017,-37.4394127722546,-37.5953862835855,-37.7876970725564,-38.0356675387644,-38.7083162669885,-38.655707349394,-38.9228455123798,-38.6978633340673,-38.2870044796895,-38.0047716819862,-37.7726273477295,-37.3231243717945,-36.8691755111016,-36.0196913936146,-35.4170824953304,-34.8791716530093,-34.2072544258321,-33.8858357383913,-33.8817351857072,-33.9628802016781,-34.7861674592942,-35.8303055883597,-37.522880771735,-39.4907551630223,-41.81401613589,-45.0422628623167,-50.2332262017097,-57.8478159829353,-51.8026336328839,-46.9691251759172,-43.6548377797856,-41.050409759766,-39.8034532599234,-38.9082120250211,-37.4923585066516,-37.7152465304873,-37.6884596148273,-37.9423562223188,-38.7528372188647,-39.8405327188834,-41.7077481330998,-43.7211055360677,-44.5700049882167,-46.341645294416,-44.9518358179825,-44.2902180421957,-44.5840849695228,-43.589707606866,-42.5272288037928,-41.4114923367173,-40.0386842605908,-39.0306015678461,-37.8862311890569,-36.7984214436524,-36.183401707091,-35.6942558968488,-35.5616746883513,-35.9742409698469,-36.612101127901,-37.7450914577828,-39.2978624736181,-41.3227166173417,-43.1116409462112,-43.2736422782813,-43.4375297881153,-42.2552202187007,-40.1075232994505,-38.91774298436,-38.0615456316145,-37.1354128117397,-36.2108380501611,-35.4507885518864,-34.3023316012326,-33.487366096463,-32.758781307768,-32.5250074870329,-32.306978383216,-32.7227370758172,-33.3909872687217,-34.3020171872506,-35.5738228274591,-37.8372823752821,-40.1606853453338,-41.6544891757495,-41.7003856655779,-41.526174852123,-40.9508458004808,-40.8267960780925,-42.6249874048563,-45.1065472663284,-48.296974123606,-43.5798255602961,-40.5595769744791,-37.8968410976804,-36.2670560592951,-34.7998604555043,-34.1692876923165,-33.7631717992317,-34.0392772246989,-34.9057029131893,-36.2605076733597,-37.7500663849355,-39.579643714483,-41.6307937772629,-45.4247325969899,-50.9717565112486,-52.4040460314359,-47.2866911271314,-43.5617472229933,-41.2070090269251,-39.1333560135017,-37.5908825879684,-36.2212445230962,-35.1473888247043,-34.4884336237708,-34.176291194939,-33.8286816251171,-33.762707194813,-33.9275983035438,-34.5523484603895,-35.3509578698443,-35.9381878398314,-36.8408638680364
-41.6473926381828,-40.2829094608116,-39.8822364788081,-39.833182480237,-40.2530962628621,-40.927818657926,-41.4010750246886,-41.4495650939958,-41.9386463980326,-41.4655442319484,-41.7025119105926,-41.5587448561871,-40.6996510018215,-39.9281275619495,-38.9322836547644,-37.3179108204765,-36.3347572726298,-35.2585600913438,-34.3561267051599,-33.9798192934729,-33.5494787816989,-33.2954936046481,-33.4402262420801,-33.7714920181831,-34.7180822545357,-35.7036694574586,-36.9562801596071,-38.4884595903682,-39.9493893569853,-42.540008079582,-45.6547026460434,-47.5204744985224,-46.420407471111,-43.6894376996487,-41.3752654897824,-40.1238762563637,-39.0210659922753,-38.1913144553352,-37.5111066790652,-37.7152603101852,-37.4057046347115,-37.7665371731455,-38.2588827227511,-38.6884877093552,-39.9403940888599,-41.3255895829807,-42.7560315150837,-44.1506797555912,-44.6031394052588,-44.6893781111805,-45.4857444556119,-45.1092436871345,-43.654348155053,-41.5929502379662,-39.9383123189852,-38.4789447058053,-36.8540872891694,-35.6511075439136,-35.1869147565002,-34.7633524677107,-34.9164705086309,-35.3721876726341,-36.4408736755407,-38.4168365178936,-40.8288709060321,-44.9542418254258,-51.039705967713,-51.184556870645,-47.5373390631217,-43.9981673611322,-41.821484584766,-40.258355912264,-39.761561083861,-38.6572450836451,-37.8938080716945,-36.7450130005628,-35.6217111865218,-34.6553326654055,-33.8535943389083,-33.4995355251869,-33.1128248231927,-33.6097861416547,-34.29130301271,-35.1943671441089,-36.8756995784807,-39.8040703528534,-44.1920231513607,-52.6498683902859,-48.6246696593551,-44.0476078785611,-41.2911344580531,-40.4908962436554,-40.4724411376153,-40.9364287951992,-41.1785950968814,-39.192664131242,-38.1257650906712,-36.5679886997786,-35.5390754640161,-34.5355527653707,-33.9385652357597,-33.7065018028048,-33.8488856290179,-34.5906888355281,-35.7581875367517,-36.8703986831273,-38.3655379983382,-39.9638136963666,-42.1335067660653,-44.2435978224,-45.0165254812182,-42.971756326984,-41.0645889367403,-39.492259312985,-38.104326940518,-36.590502716192,-35.5046195554447,-34.8201393558411,-34.360096328344,-34.097596847607,-33.9380955859214,-33.9445767411655,-34.4261284610322,-35.2885076609398,-36.1528607418775,-36.8718802004697,-37.6943328806423
-42.9087436467492,-41.4567270165152,-41.4817162635358,-42.132213411526,-43.8197932965041,-46.2133130319451,-47.8424414443327,-46.7901286671491,-45.6278045307263,-44.4982561369904,-44.7666158945726,-45.9402314969469,-45.7559497392896,-44.161146305621,-41.3535050526185,-38.2939714091063,-36.4475968184659,-35.0538122072739,-33.7902627016987,-33.4058119173658,-33.1825990197476,-33.0332173615867,-33.3549625011423,-34.0396144451817,-35.0402801916529,-36.0637575787631,-37.0062321660464,-38.1812452838275,-39.1569355603635,-40.9173237205447,-42.1577729640241,-42.7624766460896,-42.4744725276404,-41.0190147334147,-39.6926296764942,-39.2748375820947,-38.4400376593584,-37.891262381871,-38.0358837080424,-38.0352420020554,-37.675572107077,-38.1168238392453,-38.3082193095432,-38.3252509013657,-39.0160748513505,-39.8476112933144,-41.5345936771308,-42.3298836512836,-44.3754843330009,-46.3073047812281,-48.7871046388583,-50.310186185547,-46.982785655192,-42.4919901244672,-40.1601626156155,-38.0599430365387,-36.099986241562,-34.9278812550514,-34.4147132131844,-34.0738041556936,-34.3732478759729,-34.7884742225625,-36.0072533699708,-38.2494707624044,-40.9812263917928,-44.6518958734292,-50.5001023416701,-53.7867652914176,-47.5793145059818,-44.8297423898715,-44.0976589163074,-42.6903128076082,-42.8144219949763,-41.5210411572858,-40.5448449869357,-38.5735223280664,-37.4911741281467,-36.3279682334545,-35.4713572523526,-34.9066336007349,-34.3892155152518,-34.6762616963698,-35.0820300924694,-35.7391341007136,-37.3895479088754,-39.6590429094492,-42.7140056940878,-46.230127504556,-46.7738496807621,-43.0544855422116,-40.3189029637002,-39.3242466190323,-38.1913192663999,-37.9311564281187,-37.4538361033793,-36.6792342099118,-36.1733253560861,-35.4160722995286,-34.8894737701206,-34.5890874036405,-34.1875173581051,-34.2401510373196,-34.2635091126627,-34.6905328116008,-35.409757759017,-36.0673786592144,-37.0474035581885,-38.1926033566071,-39.5501300440345,-40.6717073173582,-41.2550725217215,-40.2378417546918,-39.4210251190926,-38.4723664450194,-37.607547144128,-36.4185068416767,-35.537022061983,-35.1335651333178,-34.7848669555845,-34.5132754371165,-34.5592380060152,-34.6833889712373,-35.4522606133391,-36.4768728399333,-37.5015054365369,-38.7487019843938,-39.6577587286297
-42.0983989145233,-41.4735935581518,-41.9660435344596,-43.4517095860751,-46.2529368247162,-52.0376301554252,-78.5216110454238,-52.7094421994045,-47.8476090466681,-46.4843423402752,-46.6815415167863,-50.6928925984968,-61.0866670257756,-51.1494063140902,-43.6827497203704,-39.1891806383566,-36.5447721093407,-34.9617269783139,-33.4651933609233,-33.0047174575802,-32.9645553156337,-33.058503999362,-33.6407550880819,-34.7391497809244,-35.8467833224512,-37.1497649592137,-38.1805458264199,-39.1057102865079,-39.790225978825,-40.3684639902677,-40.210129959613,-40.1068640111854,-39.8736044946794,-39.1137031908935,-38.6799094669555,-38.6567671638312,-38.3191760697338,-38.2743314957836,-39.2293041431612,-39.0418092402052,-38.8803928012042,-39.2789738216118,-39.1462915544936,-38.8432811997552,-38.8369136222681,-39.0784547265483,-40.4267132157339,-40.8418435482275,-43.2761200126421,-46.1302848653357,-51.6408232966483,-62.5049009539271,-49.2145089423347,-42.6743335354563,-39.6590023648094,-37.3828451286372,-35.4919151553248,-34.4687339802392,-33.8240205147403,-33.5933328666023,-33.9046335042646,-34.2923929885682,-35.3726803732565,-37.1566617617878,-39.417707862604,-41.3414968082672,-43.7377484528298,-44.9645986280542,-45.0471415817707,-45.2951713966257,-47.1815789057191,-47.2512585547275,-48.4227214307432,-46.2201287881773,-43.7618304204284,-40.6061665936667,-39.5831725216721,-38.3138087595078,-37.5213915142725,-36.7243687551397,-36.1707810837573,-35.9381579579379,-35.8444434532229,-36.0541112835961,-37.0322232860513,-37.8146152516575,-38.8449939321737,-39.4605691864597,-39.8449320639046,-39.1236343627008,-37.9797514490198,-37.2203467955935,-36.0726308826907,-35.6470934676222,-35.0929036659306,-35.181348476331,-34.9944970682955,-34.8815163176146,-34.8421588151589,-35.2817466436203,-35.281514327472,-35.6078996369181,-35.4599011887247,-35.3407909733862,-35.3656359352625,-35.5500990605386,-35.9817770590427,-36.7477640694887,-37.777435780431,-38.6345564396406,-39.2523841642275,-39.1405259669116,-39.1247691081918,-38.6777258838234,-38.071621385282,-37.261681675033,-36.3580548536001,-35.9346114200985,-35.5389417900611,-35.2652210687307,-35.5402019045379,-35.9194172509358,-36.9713029297936,-38.094822223367,-39.4799931902769,-41.6884594910555,-43.0653466505389
-40.5909259545698,-40.6991122953436,-41.2822815417299,-42.8025066538205,-44.5973967776976,-47.0668195303572,-48.6580400210364,-47.8867563673514,-46.1796657477838,-46.0588735448182,-45.9858099056753,-48.158095581767,-48.2035992280508,-45.8114963804313,-42.231462646294,-38.3880673623324,-36.0392164935668,-34.640183824331,-33.2287643826663,-32.7038269155797,-32.7932955711906,-33.2392289844696,-34.124723992704,-35.6054699507383,-37.107621976761,-39.224153889925,-41.2337060728184,-42.0317806455887,-42.0443965566569,-40.7803724481607,-39.4084660439168,-38.6728528852746,-38.2730152051365,-37.9399928304704,-38.1864082215289,-38.3821634674358,-38.7366760875965,-39.394346769603,-41.2355830828601,-41.2450869590577,-41.6166068490704,-41.6203627367363,-40.8549261012713,-40.1284251616877,-39.2412301302469,-38.8562105521331,-39.4193677064984,-39.7762810000738,-41.5545854482798,-42.9424195228976,-45.2770168831444,-45.9857456519848,-43.8670828184901,-40.8785029007471,-38.283486349835,-36.4893069695164,-35.0200223515765,-34.1666150411633,-33.4514400436025,-33.3251221447246,-33.5436469345424,-33.9523948931779,-34.7612664178368,-35.9049027644909,-37.6000389355444,-39.0379935499417,-40.7390638481261,-41.6856606220025,-43.5912870385956,-45.7271583835997,-50.244211698659,-59.7348319092569,-59.2839145763599,-49.56649820049,-45.4751181344332,-42.217795225944,-41.4109333859506,-40.4169453122624,-39.9595722531878,-39.0304063333608,-38.5659274395273,-37.5735701050317,-36.9093848884268,-36.6093492020309,-36.6533332246898,-36.3483549817798,-36.5387282010087,-36.5172903173392,-36.3760756543112,-36.0854260195483,-35.5846240859819,-35.0065220372975,-34.3328958549391,-33.9550329186478,-33.604939419928,-34.2341696347177,-34.3941068638217,-34.9681028333268,-35.6310208515782,-36.9793579574887,-37.7694060678734,-38.2787211715879,-37.6400594303139,-36.5785690894301,-35.668801573824,-35.3581181525279,-35.3192582497342,-35.7752036229393,-36.5892192262244,-37.450256597327,-38.3655246298976,-39.4525450957039,-40.4591333318482,-40.6619377504618,-39.9768570324876,-39.1950545876091,-37.816186599713,-36.9356118459683,-36.3397747701682,-36.1411270179908,-36.6604778842833,-37.5039732602634,-38.9173403400127,-40.1799829560077,-42.1619588054462,-45.3338156142933,-47.9442823710789
-39.3181619568172,-39.7829231681694,-40.2423493509913,-41.2400791470531,-42.1573244594265,-43.0897918936169,-43.6524704041822,-43.7524644930555,-43.435247598375,-43.9131598345241,-43.695070943174,-43.6570637601413,-42.3590905315878,-40.901672228711,-39.3045718440197,-36.6487423331905,-35.1203956045947,-34.079662970562,-33.0539901734423,-32.5078785845897,-32.6426718987579,-33.3700166639674,-34.4297785776893,-36.0957188238635,-38.3671137049661,-42.1301476305636,-48.3631522600505,-49.4170171159364,-45.2897925159832,-41.5115717677154,-39.2311515915127,-38.057935616641,-37.4864016641206,-37.4441136843811,-38.0476938723295,-38.3948473434905,-39.4845566399397,-41.0178045906987,-43.936224937034,-45.5464746667252,-47.6444725371077,-45.5939495984867,-43.0026667485044,-41.6028960744825,-39.9347180582589,-39.0065266786171,-38.6966382705698,-39.1687100620795,-40.0582966565303,-40.3233526833194,-40.9911702427662,-41.0093183293993,-39.9705555785137,-38.6812238890314,-36.9520598097766,-35.7261927323727,-34.7585869082016,-34.0254361376418,-33.3807296620712,-33.3129741930614,-33.3865729233245,-33.8322716002552,-34.3851973289008,-35.0573677281042,-36.3057486593478,-37.7164577500392,-39.255083791965,-40.2018702927195,-42.6778407097548,-45.2615727431124,-48.3205156999836,-51.173319319314,-49.9055735625271,-46.1907450300867,-44.7149861651394,-43.1174664938468,-42.776846342057,-42.6009573167485,-42.8505871457262,-42.1223395685081,-41.8711428034296,-39.9433223255872,-38.6292149454971,-37.7414174711973,-36.7931839559609,-35.8221656267055,-35.5377704282683,-35.2326951365934,-34.6853785456962,-34.3336751525964,-33.947030390549,-33.4452500346635,-33.1902193652392,-32.9011143065806,-32.8193936692348,-33.5922689831978,-34.0924407660472,-35.3375549199398,-36.9931364529015,-39.866425511982,-42.8772529911394,-43.6335456616818,-40.9032625412898,-38.1436235870641,-36.1910241632623,-35.3757687441679,-34.9998696548587,-35.2089139124819,-35.7991567436555,-36.7308319326743,-38.1456775234798,-40.7146842208424,-43.7907720854402,-46.0507730941711,-44.1310202349947,-41.6917192044449,-39.3127994244683,-37.7144064985208,-36.8982496435882,-36.8539727498607,-37.5836715075323,-39.0283880564417,-41.0036834475162,-42.8496466664699,-45.7594194863305,-48.721810843757,-51.9632015228669
-38.5855036270665,-39.266972936981,-39.6925939094559,-40.1902850406255,-40.7667850073636,-41.1200147740374,-41.3236104800474,-41.4656731310794,-41.3871485600988,-41.6263261073316,-41.3894714952971,-40.579067696749,-39.5817201132089,-38.4617934355954,-37.3579431489447,-35.4705555329207,-34.4274617110144,-33.5801907542533,-33.0030216227766,-32.4636367574827,-32.5415617558582,-33.2812341287508,-34.2357485207587,-35.7953661820159,-38.4491209222418,-42.6246372629552,-48.8844496770718,-50.0445224919612,-44.7368531136145,-41.3144984930455,-39.1786899546968,-38.061786636282,-37.4583467437756,-37.5963947153483,-38.180639011261,-38.548420215232,-40.0339554150437,-42.2853928178381,-45.477846431949,-50.8454036177567,-64.7888466133776,-48.8724256051935,-43.8738110894331,-42.0623183192844,-40.4327019645834,-39.3268133962468,-38.4288390628436,-39.0117682575923,-39.2110090860777,-39.0927274647717,-39.003504886658,-38.8349353441534,-38.0880539396483,-37.3203699607932,-36.261535533124,-35.3858212000576,-34.80506670146,-34.1514307459049,-33.7025995336598,-33.6325696467341,-33.5696601307891,-34.0115920750987,-34.3867906464364,-34.7970049160968,-35.6721862897166,-36.9994542928981,-38.4726918525272,-39.4334672040546,-41.6052106411442,-43.7473668809324,-44.8680369271504,-45.0858046766879,-45.524238314357,-43.9819794963757,-43.9826441182792,-43.8808616921511,-44.0161364924205,-44.9594648333823,-46.2866338318897,-46.8785804321031,-46.9968425167234,-43.6421753829108,-41.1503608743238,-39.3619237636212,-37.4445811715856,-36.1419615794082,-35.4561540669356,-34.955298696377,-34.177800710818,-33.6898385232536,-33.2643765608827,-32.804469694426,-32.761629615391,-32.5332075342575,-32.6561112329453,-33.1898286195834,-33.902036585077,-35.4383018439346,-37.6663155031455,-41.7115257618764,-48.8674610127277,-55.0595517190819,-43.266921776102,-39.0068966373063,-36.5694750557066,-35.3933082686303,-34.8530382809323,-34.9015671517458,-35.2978595817526,-36.2603296804835,-38.0805523876244,-41.3726122140306,-46.7126199256958,-65.5495475381107,-48.7699932457901,-42.2528694698885,-39.7625948555019,-37.9157230113937,-37.0396978284982,-37.1044245332405,-37.8855219598711,-39.6461938435259,-42.0818082920185,-45.4014874550521,-50.3565660920857,-54.30048000686,-54.7307031968673
-38.5795591667122,-39.5341688828089,-40.131748995425,-40.2602429802402,-40.5644287454625,-40.4603033103289,-40.3087984880725,-40.2615608195999,-40.1223997310695,-39.912446552129,-39.6891963274658,-38.7761917838034,-38.2553512560535,-37.4974971032975,-36.5936842709275,-35.3264256811228,-34.3937523837942,-33.4846524964346,-33.1669558732508,-32.6165510325678,-32.5301059900991,-32.9828785876008,-33.6505256594068,-34.9315056101511,-36.9758458391492,-39.3253055829524,-41.1524663118873,-41.9842326035076,-41.4862062893699,-40.1711478014458,-39.1888726128382,-38.6700182559875,-38.2525061053687,-38.4231865290154,-38.6347085219151,-38.8279466643406,-40.0304019588366,-42.161431667152,-43.5948635769187,-45.5980942269656,-46.2248784436852,-45.2977405691392,-42.6597515511428,-41.2498428221063,-40.3969487152579,-39.6790834916134,-38.7484008914127,-39.3164034012161,-39.1614003954071,-39.1392942438324,-38.6816631025527,-38.3630299451505,-37.7023051613278,-37.0257038552374,-36.3636881958653,-35.61523953892,-35.2429848765724,-34.6822618616393,-34.4875434870877,-34.3767839360874,-34.2450468249588,-34.6067606921458,-34.8785842358505,-35.171073408929,-35.7070043541844,-36.7441577709759,-38.0681334792521,-38.9666361813902,-40.5168002351658,-42.2827819706691,-42.9943958954793,-43.0730012447435,-44.261416676743,-43.9681914440941,-44.4632788163772,-45.1800154611046,-45.4679809329041,-47.2234054674282,-49.5583352744612,-56.738746704411,-57.5441878864026,-48.4439628272999,-43.5433154455197,-40.6598829245708,-38.2422080136858,-36.9928794693315,-35.9941336683208,-35.3773126483204,-34.605099642656,-34.0339005900031,-33.5629486519331,-33.1400550502822,-33.0837434259756,-32.8666000133315,-33.0627527730182,-33.1313257869557,-33.8694194102058,-35.1144111286031,-36.7610024714705,-39.1157353285338,-41.446540015548,-43.136551251823,-40.777732326183,-38.1025012768957,-36.3554541586108,-35.2093358851099,-34.6971783560393,-34.7102957572168,-35.0297834615993,-35.9753877552396,-37.7711566208276,-40.1674207668783,-43.2078935670277,-45.2011069028736,-43.9812971690894,-40.4893683153649,-39.0218216730494,-37.5644644979397,-36.7909653350394,-36.7804250761988,-37.3403814714427,-38.7640994400317,-40.7389219638344,-43.9497496320831,-48.2342165608896,-58.0114094898295,-53.5613077232274
