-31.6747491577726,-30.5769660873521,-29.2656841065604,-28.0992515911937,-27.1268988275186,-26.2992515098902,-25.967471925231,-25.6558939723626,-25.788815819682,-25.9847395692379,-26.5301081873423,-26.9052574392974,-27.4469347816827,-28.0508069275631,-28.5111333940846,-28.8104267677287,-29.2097025397295,-28.9656535137367,-29.0032980529062,-28.9654488954094,-29.2863654562158,-29.6868374400091,-30.9647689189934,-32.5648089313313,-33.9625199069688,-33.4432858761369,-31.5215248295988,-29.5772669511404,-28.1559114846649,-27.0490415139492,-26.4642381930444,-25.8498720011038,-25.6078455383433,-25.4174728915427,-25.3864115962051,-25.1440150880006,-25.1564962613908,-25.630531262357,-26.1489138540288,-26.8869848718545,-28.2848158880831,-29.4938025470408,-31.4510176846099,-32.6186268453345,-33.1652856662242,-33.0242848630753,-33.0813643586651,-32.6887403718828,-30.9808601197268,-29.7007352911256,-27.5037081055744,-25.7045872521973,-23.8942516865847,-22.3730531135818,-21.1346420054882,-20.1791879934843,-19.6282058069777,-19.5658270721404,-19.8725542688028,-20.4640759104128,-21.5930968914125,-23.1887884093134,-25.2685171499529,-28.3393733448045,-32.9508043571903,-40.0863265001382,-39.8275817739276,-34.2564301866631,-30.4753497577957,-28.7316542663735,-27.1242699255821,-26.4851858095224,-26.4257049974015,-27.0146368048329,-28.3547434604848,-30.653453761887,-33.9625274796407,-41.2106986464327,-47.9653866846297,-38.4944498660719,-33.549434872023,-31.8374461593635,-30.7871643143452,-30.5084829732945,-30.6981796317982,-31.1634279429511,-32.3366741115903,-33.9527955428604,-36.2192218198179,-40.0710614147535,-42.8700519573013,-45.4646913293397,-40.4638082068146,-36.5368146940174,-33.7619150122175,-30.9158383429932,-29.5086613773475,-28.1854955106998,-27.4238541413296,-27.2233657171994,-27.1967293296803,-27.926580966143,-29.1570538905772,-31.4146642133482,-33.9593019299032,-38.6819772551527,-42.8227483614475,-40.500999109237,-37.1848258033549,-35.2716773802105,-34.09292281607,-33.8526361315319,-33.3496970455341,-33.0365738748641,-33.012639623805,-33.4153947412546,-34.8576411514639,-36.5149952422443,-39.771456406879,-46.2485874826902,-46.545906417299,-40.8895485397027,-36.9456814710482,-34.347975134813,-33.3588278092898,-33.1089506168025,-33.4204076812778,-33.5848240792562,-34.2713804552945,-35.0338226700514
-32.7635804196984,-31.9480620027518,-30.8674451804579,-29.7540010104081,-28.4479095545187,-27.2132818471807,-26.5830660345077,-26.1523864033084,-25.9505771424105,-25.9653189452275,-26.3074321268033,-26.781392325195,-27.3924451800463,-28.4250781635645,-29.4261045234223,-30.6030651453203,-32.0288264390617,-32.0940343169922,-32.2603568619504,-31.6642341989547,-31.5258578760031,-32.0658060903066,-33.4713258597099,-36.6043005800884,-44.1767595525683,-44.9908185806417,-36.2441605245374,-31.8890002544869,-29.7769351157298,-28.6041652450514,-28.2031594472562,-28.0257750226672,-28.2130390281563,-27.9363953891355,-27.6861288625105,-26.96209997119,-26.1462532392458,-25.8892976496327,-25.6743770555309,-26.0297369551404,-26.7988266369322,-27.5179266454253,-28.9890126080644,-30.16763749773,-31.2594397067774,-31.9297848700109,-33.1055453347262,-33.6016344538054,-32.5311657089654,-30.8103614067155,-28.0723131372718,-25.7578149978059,-23.7098001071885,-22.0896500051898,-20.8270215395429,-20.0048897973928,-19.6148559802898,-19.6262034057171,-20.044113825473,-20.8258801440883,-21.9475984499669,-23.7197663658754,-25.6253843124221,-28.3318165620598,-31.1817543768582,-33.7156670830054,-34.4674130948614,-32.6733832158658,-30.7024095522003,-28.9258072792418,-27.5517934193405,-26.7982618317981,-26.6903529370215,-27.2611986578014,-28.3258194429861,-30.2529426628158,-32.7700862550769,-36.337406707826,-38.5952181094871,-36.2846197670925,-33.5426521076091,-32.2390103025147,-31.5141181165229,-31.4542477498655,-32.1465992282111,-32.6124304603307,-34.069716162309,-35.2774185393516,-36.9449204981499,-38.6838849051045,-39.647573006604,-39.9062615092897,-37.7578830175914,-35.7785447693926,-34.0615246645638,-31.7935289736415,-30.285911568697,-28.8815125368015,-27.7503614314821,-27.3133030355769,-27.1936667215753,-27.5833744158509,-28.4458994408064,-29.9616745469003,-31.4739495148129,-34.148931289076,-35.4581900564077,-36.0596814731537,-36.0545932778869,-35.9414426238573,-35.8405280225827,-36.3897497893837,-36.3000696033009,-35.4703905954786,-34.6596851347587,-34.6385479784019,-34.8130860766449,-35.4804730765259,-37.1282068351228,-38.7747483540158,-37.3897143941324,-36.970246187318,-34.978000292104,-33.2478709134002,-32.115658687555,-31.5834968086428,-31.4668795396971,-30.879836167076,-31.5434381283989,-32.2746929746495
-35.7719759752017,-34.8785181885331,-33.1362117356212,-31.4547337010238,-29.7680737517014,-28.3392354849482,-27.3947519394185,-26.9920908121643,-26.607766636309,-26.6367732181941,-26.8648128143449,-27.5116447693003,-28.1924895901559,-29.4633053577842,-31.021656338244,-33.3765749669437,-36.6935675315999,-38.2872943285363,-37.983840797887,-35.27788821941,-33.622006987599,-33.4443982951617,-33.5651653469794,-35.1116220183695,-37.535589657987,-37.5361168600257,-33.7813946594592,-31.4897907774627,-30.0176598411019,-29.4356422839695,-29.6827568135386,-30.7990410077946,-32.630465902047,-33.0239115433548,-31.8151575620614,-29.6467490683041,-27.5583249846701,-26.2750922139572,-25.4455531125931,-25.4642026353767,-25.7261581175587,-26.2886313954392,-27.3498214382076,-28.6354007647494,-30.1786527907853,-31.671536279336,-34.3763776611597,-36.7550713557004,-37.3315489830245,-33.7235226763133,-29.5580714984028,-26.2987164896996,-23.8585818348094,-21.9970726007308,-20.7036875812315,-19.9468531972859,-19.6614305855708,-19.6902785698519,-20.1625365647601,-21.1218848515169,-22.3021952916369,-24.2427692456417,-26.1460192764185,-28.638688617286,-30.8953221852136,-32.484136945291,-32.79431582995,-31.6141066509265,-30.4541214927255,-28.876241143727,-27.8239259862753,-27.0249730596665,-26.8497159270665,-27.2168779585318,-27.7624645257073,-28.9407103124095,-30.0089115614579,-31.3198724393557,-32.1595308256154,-32.2097475599895,-32.0580873197308,-31.7377174824207,-31.7994261516,-32.374912375287,-33.7668649006618,-34.9268544798036,-36.5526378073843,-37.408274221,-38.3642872032758,-38.1800168545063,-38.6651016200034,-38.2754809000064,-37.0976423209872,-35.9549424645993,-34.6804409284267,-33.0903495168252,-31.2218782379826,-29.6741919878814,-28.2080252173415,-27.3980445472636,-27.1065785702651,-27.0783754708065,-27.4782889837922,-28.2600727381288,-29.1906401091016,-30.9600151155211,-32.0917942008595,-33.8754159631447,-35.5961535878202,-37.3311970433798,-39.3907457569653,-41.4336508547124,-41.1419639188071,-38.5718002928081,-36.2366815122266,-35.5971299864159,-34.4383186131682,-34.3493604872054,-34.7359365460954,-34.9105722113732,-33.9058805089337,-33.7150122692007,-32.8236894059993,-31.8292646146324,-30.8650224274279,-30.2099105020104,-29.8163311894294,-29.0885887043824,-29.5012671360277,-30.0487979373006
-43.5412212530451,-41.2226846089904,-35.9551609187359,-32.6831738524858,-30.7116768427573,-29.3461674204482,-28.2096717458644,-27.9888708791626,-27.708304358488,-27.9727568151444,-28.2481099640229,-29.0881599646977,-29.8021004409065,-31.0274492210025,-32.6874736698827,-35.5363551988359,-40.2354657578098,-52.7425206151509,-45.9696254156428,-38.1717223390147,-34.7162455292954,-33.2965623893633,-32.0819938713514,-31.8484240675773,-31.8193587338342,-31.2607126699005,-29.9525956961412,-29.4151803651359,-29.0765112113613,-29.2301368786032,-30.1201963325398,-32.6441982757285,-37.9328325659213,-53.2913424034098,-36.7730804884705,-31.4429733059651,-28.4598009272542,-26.4593707674943,-25.3832162131534,-25.1500976941925,-25.0618140965209,-25.5969532729825,-26.3294167867935,-27.6370827708171,-29.3874370717089,-31.4050655136303,-35.5129965798024,-41.6414800029029,-46.5827792645458,-35.9646124324145,-30.2781040518931,-26.5927638295834,-24.008780086399,-22.0434571969176,-20.7732935711237,-20.0055778220766,-19.7448673199182,-19.7359255306977,-20.1697918564658,-21.2192916395869,-22.5667534070403,-24.6235830517811,-26.9689378242328,-30.0568156428094,-33.4796738416115,-34.9911894251536,-33.5358888335625,-31.6213975152073,-30.0222944395484,-28.7128724382632,-27.9413276126884,-27.2871230869388,-27.1012995268668,-27.238377553408,-27.4293791953731,-28.067959069066,-28.52895412451,-29.0696012714698,-29.4041003861939,-29.832781017594,-30.5072999013898,-30.8778536275969,-31.6650006286267,-33.1024395369959,-35.2007361715079,-38.4674680606685,-41.1199877041652,-42.1224974156857,-41.146727203304,-38.508823815617,-38.5859911891893,-37.9810205627579,-38.1240790214573,-38.1836352637724,-36.8810815586957,-35.4310584172174,-32.6175731152969,-30.4843893815909,-28.7412010817481,-27.4577111798715,-26.9209839623355,-26.5469263342223,-26.5666583148003,-26.8986129257369,-27.64615569171,-28.9071654031896,-30.1133904732626,-32.3358721852356,-34.8668338213066,-38.4655006318172,-44.0693809931604,-69.5643510828416,-44.4453530158352,-39.4153677925925,-36.8187472242143,-35.7465508606124,-34.1556135701982,-33.8500237091795,-33.6468428060746,-33.3248652610856,-32.8408256905069,-32.2161241852178,-31.5860685496567,-30.7253959605989,-29.7975169918261,-29.0786963401935,-28.4841464130417,-27.9252559356015,-27.9812943463447,-28.2876132933446
-47.02454804493,-44.2179785599588,-37.197355835569,-33.0669877895095,-31.0531155453937,-29.848629952243,-28.8717408287688,-28.9501810020416,-29.1689870660363,-29.974002195305,-30.6578018762549,-31.7511153584515,-32.4426994631465,-33.1903687008591,-33.8593677182666,-35.0327252879523,-36.6120520312305,-38.4686359025535,-38.2293638674855,-35.9972527970735,-33.4879369648355,-31.7921852740623,-30.36972333984,-29.4925105094203,-28.8207929282172,-28.1412797507381,-27.6299763661158,-27.514806538849,-27.6894408838047,-28.1523751757803,-29.0711794998948,-31.1001785742735,-33.5223937991117,-34.7980481111739,-32.7095523741379,-29.9080902409514,-27.8515624572351,-26.2202115947972,-25.3420740939962,-25.0222079849785,-24.7939200260821,-25.322479209514,-25.8701206616446,-27.080476041134,-28.6961256513056,-30.5656507870607,-33.4954660899854,-36.4744227444507,-35.8736920293635,-32.9427349298736,-29.1377529785536,-26.2766330965401,-24.0166979495116,-22.2422298360651,-21.0381418941184,-20.2102004376375,-19.8879732624427,-19.7997185313555,-20.1075601776912,-21.0840896057375,-22.530054614849,-24.4902571927905,-27.2870582376142,-31.6484779141449,-40.6939884247675,-43.52139245136,-34.5213172917649,-31.5226396333882,-29.4062226713651,-28.4936944713622,-28.080620852447,-27.8229082110535,-27.7620986560648,-27.7806296431016,-27.8532555101939,-28.0708246197701,-28.280511991402,-28.2886600824824,-28.2386389690562,-28.6053944693355,-29.3328713181994,-29.9499343523244,-31.1099075559689,-33.0021676220159,-35.4244920383906,-40.4145458096242,-48.8910123527441,-51.9914063411673,-42.4013661970657,-38.4466940140206,-38.0141325714226,-37.6848586230878,-39.8397841616238,-43.6023941844068,-43.7108224840237,-39.1402304441416,-34.1871294503792,-30.9595331507095,-29.0441870914762,-27.4066553763107,-26.6755809771584,-26.1129147378093,-25.9308121106317,-26.0564541152794,-26.7529524462467,-27.602751071025,-28.7636073793537,-30.605648977551,-32.8174136200915,-36.0543835330499,-38.5266732149763,-40.3591343578342,-38.5051116200704,-36.3336473535735,-35.8771191656897,-34.9119449792651,-34.0699294303351,-34.1480747364187,-33.93645840114,-33.5743247825285,-33.5305002771077,-32.2369604359563,-31.3692760639509,-30.2023955562638,-29.0583864517855,-28.2525687111509,-27.4969524759368,-27.1901009543682,-26.940549672084,-27.0384815990972
-38.034459947127,-36.917918693574,-35.1183502551312,-32.5817708734694,-30.7958900134405,-29.7285826244426,-29.2864144465605,-29.6663261791114,-30.7430496639541,-32.486092413833,-34.5312528951441,-36.4610919589998,-37.0900584695233,-36.1918382150459,-34.7783574341816,-33.7867675491796,-33.5718855301924,-33.8234684158382,-33.6517905761646,-32.6591202472608,-31.1452071746402,-29.9469704069572,-28.9386261325211,-27.9693792950482,-27.1065156354508,-26.3982254761427,-26.2767920994338,-26.1322630698388,-26.320798404853,-26.718983285563,-27.3506765793488,-28.3792114494061,-29.0389434611597,-28.9222557073777,-28.50080743109,-27.6203663515302,-26.5617996430416,-25.7887759379816,-25.3307625185675,-25.0847405121591,-24.9429060429366,-25.4341273474538,-25.9513904417558,-26.9782872423233,-28.2505978286788,-29.6521761260722,-30.8143338111284,-31.9517607299726,-31.4170997444491,-30.0796552343353,-27.8781001298304,-25.8819130847617,-24.091257667944,-22.6690084364821,-21.5211954634605,-20.6295650396074,-20.1697935874774,-19.9764236159656,-20.1148560242036,-20.8355396275255,-22.0992765751976,-23.6654818409188,-26.0517501767847,-29.5991079042057,-33.9074844392139,-34.8977058462369,-32.0584453798987,-30.1350357163196,-28.6186403845577,-28.3026828795226,-28.4782333556986,-28.9237027657601,-29.2644625985568,-29.3657283381335,-29.4091643961632,-29.0611186609811,-28.9210747703897,-28.3992595302638,-28.0259391494006,-28.1481076211222,-28.5962638823164,-29.1735118607187,-30.3088521349325,-31.8136376766357,-33.9045052956133,-36.4509849067507,-39.4747785794095,-39.5346139160981,-37.9355324815048,-36.6902818042143,-36.0920244710921,-36.3001154682858,-38.6514417688387,-41.4577514223688,-45.9199453518916,-38.5637467255273,-33.8904377443958,-30.5715349229217,-28.7896396125146,-27.2362639244983,-26.4834547991462,-25.9118228201461,-25.7023500178748,-25.7717774849289,-26.3886277783931,-26.8744755252831,-27.8410236994695,-28.9545785215571,-30.4742229383061,-32.3787359922412,-33.3988925324515,-34.1395402555979,-34.0412504277372,-33.2559097758163,-33.9960935997468,-33.557385576043,-34.107230586174,-35.1382236514223,-35.9130395757528,-36.1701572110159,-36.1756612518637,-33.6428064470801,-31.9003659908782,-30.1450683450578,-28.6387335563463,-27.7190920038693,-26.8812986440454,-26.782949173041,-26.3985909213127,-26.3901654283006
-35.4349544575069,-33.8449139879072,-32.6572116663324,-31.4548269988676,-30.0777747200854,-29.1907586243638,-29.3241709063752,-29.8296197491644,-31.6381874680092,-34.173219126568,-38.9486931754364,-48.0686124642779,-46.9526989401332,-38.8260384046211,-35.3888584200744,-32.9693330536869,-31.9658251331781,-31.6431573440174,-31.3253438109601,-30.5563460926722,-29.4681791510869,-28.7082864751528,-28.0702584288995,-27.1589238990999,-26.2556202315815,-25.5312479284569,-25.5344862182041,-25.2485581039049,-25.2666475573658,-25.4874539701514,-25.8913292441564,-26.3476708398428,-26.5400049483274,-26.316120342578,-26.3297711251169,-26.2266089763436,-25.7359353438569,-25.6149821071484,-25.5490342800812,-25.4427482877284,-25.5601969777495,-25.9669199573235,-26.5454497136592,-27.3498959236409,-28.2793710303713,-29.3504125254536,-29.5506072962575,-30.1117545980098,-29.9184453037501,-28.9817916881051,-27.6157978508485,-26.0380056182553,-24.5642249075083,-23.4199169992157,-22.2834791235303,-21.3634795805923,-20.7102000301898,-20.3921306439689,-20.3548692999494,-20.6838754261318,-21.5067233953345,-22.5465876264948,-24.0722239389257,-25.9578130953908,-27.5760860760227,-28.3930630267485,-28.4458849797912,-28.0135951791985,-27.7161805686642,-28.1771522970853,-29.1872177345819,-30.8257727347543,-32.3339401163089,-32.9495744541546,-32.5951774278956,-31.0170512808935,-29.9682739909798,-28.9604940511678,-28.3919430139767,-28.2602657581448,-28.369482863564,-28.8441035955942,-29.7024295657471,-30.4731526652193,-31.9351315606903,-32.8145031640384,-33.9216398474614,-33.8478480542615,-33.6688821900873,-33.785737717496,-33.26725007009,-33.7120634110248,-34.5485292447457,-34.756137099956,-34.9874787070237,-33.5862470311183,-31.4134951405929,-29.4718041324326,-28.1710689844252,-27.1355723025885,-26.5265041409164,-26.1060533689734,-25.9782360320648,-26.0593102642244,-26.4924416466895,-26.688622317275,-27.3918371127926,-27.9011054335866,-28.8515051316529,-29.810348711604,-30.4920750003979,-30.8896414034468,-31.2678066193752,-31.1287678203103,-31.9488019247864,-32.0758224612965,-33.7623097054613,-35.7568872965898,-39.5200289588501,-44.49121338135,-41.4193203448455,-35.5532145829473,-32.2728926879738,-30.0801548888825,-28.3722769173189,-27.4003795629107,-26.6578624546605,-26.7077404438669,-26.4326578943325,-26.4649395866472
-34.9922142777349,-32.7101286912178,-31.0155496942837,-30.1146992806927,-29.1346724522441,-28.5006626605599,-28.8747182691537,-29.2460049503887,-30.8797245755957,-32.8106963069517,-35.9580053094951,-39.6014878464409,-39.0636105468841,-36.6346476588403,-34.3638921550959,-32.2436793104574,-31.2270194964429,-30.6840340974707,-30.3499167809123,-29.7733089983204,-29.0118153629564,-28.4742267917285,-27.9214293824774,-27.013336551038,-26.100702772655,-25.355145810226,-25.2499193326995,-24.8608088993449,-24.7208234534296,-24.7934607786108,-25.0575436729155,-25.2115587656615,-25.3154551865138,-25.2848553826592,-25.5332157810173,-25.8262674746033,-25.7776889067628,-26.046725358616,-26.257454436849,-26.2867662220055,-26.7210567255859,-26.9907275729784,-27.6058223985849,-28.1806327965982,-28.9054810160433,-29.9402834814233,-29.9357200030856,-30.327096734084,-30.4306097812922,-29.5035047411115,-28.5203029610418,-27.0066360437044,-25.6497076076987,-24.5824537277452,-23.4291650276666,-22.5275362819809,-21.6456455399286,-21.1763191565388,-20.9528761346064,-20.8307030686378,-21.1129233564362,-21.6534539555103,-22.477775469708,-23.3545001699454,-24.2174003183333,-24.9444187236531,-25.6837686511159,-26.0082730564194,-26.6698063389138,-27.8796263857091,-29.6899604863178,-32.974404034547,-38.3013390457757,-42.7321633215979,-37.4792925806634,-33.1671786431645,-30.6872465747984,-29.5084162115212,-29.025794822623,-28.8448237221967,-28.8018971857415,-29.288143640295,-29.7826129032711,-29.9017717761331,-30.6128202627782,-30.6704731808906,-30.9018963538562,-30.7048759292601,-30.6731118872239,-30.8743958756996,-30.4403393848689,-30.8054943490877,-30.8934203594891,-30.8273366204302,-30.4082761702984,-30.1533974583627,-29.1435407153847,-28.4470123327549,-27.7634179935673,-27.4105228601409,-27.0310922248386,-26.8758628586031,-26.8555510178618,-26.9414658120387,-27.0667513246826,-27.0815979950935,-27.5147683955482,-27.6773804077003,-28.1911335093712,-28.521893468011,-29.0472454733692,-29.198486481558,-29.6372434146466,-29.8321738261715,-30.2342083163849,-30.6865916912171,-32.4520636070718,-34.2113699234329,-37.8549597445019,-42.0155518566318,-39.4916341273029,-34.4684197054757,-31.2436398149321,-29.421498050311,-28.0340026039074,-27.2089646231784,-26.834002232806,-27.0383696494696,-27.1865816801894,-27.4569864621523
-34.7753601919351,-32.2384497413502,-30.1565357565263,-29.0254804135601,-28.2752944721775,-27.8740587730786,-28.0841922122914,-28.2100780318502,-29.0607102208635,-30.1068742955155,-31.4900602052881,-32.8095024845886,-32.8499913855316,-32.8652418296036,-32.0568517507782,-31.4113203054302,-31.0619650982718,-30.7026114521353,-30.5989512544169,-30.3771524096932,-29.9608970701482,-29.3581093762494,-28.5203987500625,-27.4803884383898,-26.5408909853668,-25.7954890275108,-25.4087958932196,-25.0134086109787,-24.7953577191208,-24.7749538703873,-24.9224490290551,-24.9011539381003,-25.0342449170503,-25.3160589122457,-25.7653715194411,-26.330567374502,-26.7938829239342,-27.3357611886909,-27.72198223305,-27.8824691350135,-28.5252194672746,-28.581889666157,-29.0722318774659,-29.4124048176909,-30.0985865355457,-31.4127835066944,-32.0635133128888,-32.7139273809742,-33.0550821061807,-31.6445112855668,-30.4619501325348,-28.7463903080898,-27.3889931446826,-26.2393049646069,-25.107650018012,-24.2490463071482,-23.1195603753412,-22.4510156377494,-21.9805767951959,-21.4186654984611,-21.1629563045562,-21.2599103282415,-21.584816721987,-21.886853128477,-22.407339209053,-23.0128668554367,-23.8065883885862,-24.410121368996,-25.5104973919609,-27.017027049618,-28.9695410324519,-32.308945110979,-37.2660865954862,-39.4417652321749,-35.9985877838997,-32.9171833653693,-30.4995836547608,-29.6856276708005,-29.683366149239,-29.8731906472808,-30.122622587132,-30.9120043215401,-31.0437840051303,-30.5680420843854,-30.2723679709001,-29.6498808607084,-29.1779348886699,-28.8007633383103,-28.5852783992204,-28.4621083190199,-28.1250787459791,-28.3130723393998,-28.2636045615851,-28.4120987183206,-27.9788038815758,-28.1854766195649,-27.8978841064375,-28.0631223117688,-28.0252575749844,-28.3582493716389,-28.2616640382508,-28.418710107681,-28.4449966275505,-28.4481816895255,-28.1623103806985,-28.1175375180926,-28.2883341178163,-28.3396395925599,-28.5003934553589,-28.4175957341945,-28.7494950669396,-28.6875523750117,-28.9445562426696,-29.2507136786563,-29.1375004823,-29.6296490798764,-30.6531712678069,-31.5960217543204,-32.7677573853576,-33.3643080574002,-33.2070572662923,-31.0218233439022,-29.1982961743487,-28.1454136899157,-27.4974875321736,-27.0841759013505,-27.3553384570378,-27.834269874978,-28.865413104433,-29.748432991441
-33.5537474761385,-31.6689046333077,-29.9456298861809,-28.5299200499071,-27.8065936893301,-27.5002226105741,-27.3128807769514,-27.2321974624121,-27.3548159982365,-27.8687133671975,-28.545552173207,-29.2072677658532,-29.4774176507548,-30.0389776109787,-30.0160980441232,-30.7108978968504,-31.3320663072258,-31.8043908868012,-32.3928837000268,-32.7898211219417,-32.5679295372839,-31.2836226782947,-29.740949749215,-28.4575138046292,-27.4926834343117,-26.8292777871134,-26.0998714603611,-25.7884499643753,-25.5624329163783,-25.4757424436313,-25.4774321469937,-25.3541181815306,-25.5418823154817,-26.1437985726119,-26.796898487027,-27.6590254209572,-28.8377584294847,-29.771536136189,-30.3249029177727,-30.6432679595347,-31.1112506283171,-30.7897245655509,-30.8679428903564,-30.9411751412953,-31.6469613325995,-33.4286567511336,-35.9261976460556,-38.6131826159452,-39.2783880910646,-35.3664683829596,-32.8388693265658,-30.8774934589832,-29.640453132715,-28.493341806902,-27.5369383293878,-26.6948806520961,-25.3050246987797,-24.3333863224782,-23.4583590525139,-22.5076180463515,-21.7412809052419,-21.4311499161203,-21.3681559683336,-21.3477180636549,-21.6454048146553,-22.1062259440021,-22.7111607641261,-23.3550265136514,-24.4753470298209,-25.7098032860151,-27.198063314064,-29.1480034089034,-30.7786073321806,-31.1968842736054,-31.0876945213962,-30.4087812699418,-29.5819359463134,-29.4477447233486,-30.1731869633362,-31.2628711659306,-32.6198595248001,-34.5492543614163,-34.3117757050738,-32.7475307136645,-30.8361125283591,-29.3691743135572,-28.194985154044,-27.6101021911701,-27.1480916694445,-26.7010862621464,-26.4827896670771,-26.5031785320006,-26.5390910998445,-26.925943690223,-26.7968576228589,-27.2728825245884,-27.6791854265526,-28.5524952255482,-29.2448867103171,-30.2740011386113,-30.5766861932831,-30.9817948613823,-30.8662774706091,-30.5928297540587,-29.8685597187895,-29.8748237605689,-29.7909700907051,-29.9119903845549,-29.7828673615718,-29.4633538972332,-29.4860495607475,-29.2431065117599,-29.1404609668772,-29.3506953761301,-28.8189096451464,-29.1366959414646,-29.2530300726199,-29.5583818645308,-29.5393395039361,-29.4392545750077,-29.3703818466198,-28.189793023306,-27.2613363351504,-26.7420082345791,-26.7814908166476,-26.9376169662714,-27.9543077507846,-28.9406715206307,-31.5195030764711,-34.2473805902592
