-42.4744018753659,-45.8227520603365,-48.8101919764906,-51.0155349359283,-51.2142217861993,-45.6081856520475,-42.2931542238442,-39.8576393550227,-37.6658862075521,-35.7017235865219,-34.0633674898384,-32.5620329215268,-31.5657905289952,-30.579045212333,-30.0251620621357,-29.6492047216872,-30.2421340715433,-30.1790541816817,-30.4874648009636,-31.4527516099723,-32.5573639925264,-33.6776732490174,-34.5747069764059,-34.8387574604771,-35.5526146879129,-35.8348271445398,-36.0903558463378,-35.8118348652602,-35.6647238082962,-35.170426172817,-33.7470574832805,-32.1694607103348,-30.9304819340741,-29.7236654899709,-28.6533162900506,-28.3054707310975,-28.224334858249,-28.8627378369102,-29.4352265625985,-30.9690927334523,-32.6666571478881,-34.5040075545644,-36.2240283931136,-36.2649010468612,-36.9924982844655,-35.4738355928978,-33.877014725494,-32.1234455344279,-30.2577841693494,-28.6989566129767,-28.0495365923098,-27.5837224381845,-27.1445429954707,-26.9624485768447,-27.1119380528319,-27.1689244210918,-27.6322819248413,-27.7658763849687,-28.1530749514095,-28.3447775741211,-28.3603445480017,-28.6575740881775,-28.6297914870858,-29.215890040461,-29.3608866897644,-29.9594960419767,-30.9248196382199,-32.1080236798466,-33.9068406659086,-36.7328695254619,-40.1988697321901,-44.650082351668,-56.5805941083589,-49.9751484561698,-45.627327944497,-42.3292201844752,-42.6373250515662,-42.0358231707104,-40.9801014803082,-38.4508651787943,-35.065863261477,-32.2801620163832,-30.0515313720729,-28.6512712650805,-27.6573743291717,-27.1183616316574,-27.129487776854,-27.5838533876507,-28.6966088225315,-30.6090185619967,-32.9212448767576,-35.8318116053385,-36.916567384923,-35.8678636657993,-33.7093135444161,-32.3609094062926,-32.030612113589,-32.2799909918938,-33.1886739921967,-34.2414730574433,-36.1193536518091,-37.7839163966374,-36.4564886567998,-34.7657979465453,-33.324296969955,-31.7551369512197,-30.6809116492126,-29.9494787758624,-29.3696901983951,-29.3556695053911,-29.6948338242682,-30.5359001535022,-31.7562915707358,-34.5368640320525,-37.9267334663926,-39.4861858071242,-35.2232068054343,-31.2586951664579,-28.647398096101,-26.787101676947,-25.3959771226868,-24.7028867149779,-24.2665491952459,-24.1191931705701,-24.3078924655671,-24.7799774235465,-25.3759118547789,-26.0994272155216,-26.9723398310428,-27.6525879256729,-28.2602823737678,-28.6620976255521,-28.8872255171245,-29.2433728258698,-29.5574620460221,-29.8343894762098,-30.4302349543339
-42.8767807099305,-45.1514683982934,-46.7648601485251,-47.4806822840737,-47.1765397608569,-45.0316412891932,-41.0911811841429,-39.1997102730972,-36.9705679565036,-34.9570065172599,-33.3828197902493,-31.8232704443279,-30.7871509813827,-30.1647594444294,-29.4728216556683,-29.3161826536324,-29.675337730431,-30.0383929703719,-30.5422561938419,-31.8600995786544,-33.3351633003742,-35.4056244423249,-37.2512417113017,-37.7803151727098,-38.1600887766505,-37.5862609246365,-37.8865608304988,-38.2243385706491,-39.409340152572,-40.3986102339258,-38.4520300992696,-35.3929907666211,-33.2014036318291,-31.1438806703541,-29.6342944182424,-29.0341930629566,-28.7620214083888,-29.2202750640654,-29.8538281425919,-31.128538509499,-32.7095700996502,-34.4148688027119,-36.0397336165262,-37.0040470734887,-37.4892950864772,-36.3112454648922,-34.2644411345313,-32.3725548054655,-30.4366611351877,-28.8678601827692,-28.2517849108477,-27.5169892654904,-27.234248152687,-26.9006027047081,-27.0483333016561,-27.2879584401903,-28.090464474508,-28.3890643217266,-29.1771551965309,-29.7882511046868,-29.6735675140391,-30.0591386241721,-29.7976495625883,-30.0926663707618,-29.7725937677486,-30.1246651860376,-30.5949471425899,-31.3775802042853,-32.868670468169,-35.5520188226742,-38.9007710805391,-42.413574354454,-45.4584281726758,-44.9935297929934,-42.5656301630593,-39.7877149150018,-38.901297131469,-37.8509868576387,-36.3392673841566,-34.8418464714619,-32.4066293278458,-31.0315585494492,-29.4054417671275,-28.2737150964729,-27.5240238835742,-27.1705043656976,-27.1396534490868,-27.3816202601545,-27.9986858111967,-29.1613795837324,-30.500173577727,-31.6076655831878,-32.2231121890783,-32.4567913161254,-32.2921509613741,-31.743074097844,-31.4483880293938,-31.7771072312704,-32.2230955229544,-32.4902835608187,-33.4012210643391,-33.9304031309476,-33.2307930999222,-33.0056318952809,-32.4167490468884,-31.6357254760646,-31.1179155589765,-30.700078805929,-30.371870298542,-30.5370465418865,-30.7267120646277,-31.6511372985673,-33.0212820856675,-35.9388834066938,-41.4095334015099,-47.357054160214,-37.3867594169936,-32.3934539378242,-29.5600530200499,-27.5247980303899,-26.0705706916849,-25.413696759111,-24.9715996293613,-24.6710133266805,-24.7472279102293,-25.1098687536057,-25.4738092411985,-25.9339426623212,-26.4263240126647,-26.7772792353911,-27.1993127094408,-27.4637272731688,-27.660526247741,-28.1207297898588,-28.3945510612797,-28.7353601075164,-29.5083437474244
-45.067977242684,-47.3412094672126,-47.9883817573536,-46.6919462044929,-44.7271685983405,-43.485665676986,-40.4973772706083,-38.9655152582073,-36.9043991218991,-34.9956930598086,-33.1678729035833,-31.7423140559473,-30.5755462288745,-30.0586155081403,-29.235905449847,-29.2070905429172,-29.1910299180612,-29.9191172486171,-30.7967959672201,-32.37071961321,-34.4972483782964,-38.2317745755151,-43.3162321055744,-45.1710773054992,-42.294963850119,-39.3329959628367,-39.1012842872414,-40.0999560095767,-43.1948039607114,-53.9789235432522,-46.3162281389166,-38.2378225722299,-34.689766737265,-31.9576502336823,-30.3317551219846,-29.513967599467,-29.1959842892788,-29.4432971323333,-30.2824672411437,-31.3889102001157,-33.1945308462173,-35.3007240314083,-37.9580990165678,-41.8332807960692,-41.0966288906639,-38.8708827547186,-35.0553369369184,-32.7358169827777,-30.676013342412,-29.2589572938949,-28.5348612678366,-27.6884267131585,-27.6386517829409,-27.3799219905613,-27.622479297174,-28.2039414524545,-29.3012445850246,-30.099355613794,-31.3741188997421,-32.4931726254406,-32.3212754299351,-32.4385624364869,-31.8011715984451,-31.3213628052876,-30.6684801742576,-30.6523963156463,-30.5035203895293,-30.8024860933688,-31.6602426295889,-33.5374623071956,-35.6615396829294,-37.1131209609746,-38.1506792429165,-38.8357183936479,-38.0876016052478,-36.9762371985969,-35.9101913623393,-35.1544784046319,-33.9179278554145,-32.6948898122883,-31.1023298294692,-30.2797986394169,-29.0573269016872,-28.0993994528654,-27.509359996549,-27.2326253443187,-27.1275010819951,-27.2260431092395,-27.5640130730892,-28.2330415917541,-29.1439567503069,-29.7255038022572,-30.2413090264099,-30.6101061912093,-31.1186872662947,-31.1277523175976,-30.9155013931749,-31.2971651693784,-31.4945715828006,-31.6021080922409,-32.1144222998973,-32.2445393938663,-32.0360560150633,-32.3893052419448,-32.1658926751551,-32.0401486109464,-32.0478921341783,-32.0174424964329,-32.048695969814,-32.2723386035851,-32.1422400417837,-32.7145535808658,-33.6478758993332,-34.4871943729174,-35.7990532841102,-35.8841817679858,-33.773744723653,-31.220428599628,-29.3164303630048,-27.8395445410802,-26.7114443390048,-26.2310126867451,-25.9782644284805,-25.7581850196036,-25.8746523873455,-26.1929509844976,-26.4470740652417,-26.7272216103358,-26.8957841077868,-26.988936267597,-27.187446166043,-27.2611727111996,-27.3434572932262,-27.6729229629038,-27.8138220251943,-28.1440775754427,-28.9297200881133
-49.6740241099823,-57.4504623994605,-50.2211295405037,-46.8914363811661,-43.4052314002145,-42.1767118139482,-40.8242597388887,-39.5117182115458,-37.7326092534077,-35.9600597690211,-33.6630373933458,-32.2905997733261,-30.9101220653426,-30.1335465316747,-29.2946963622444,-29.2328240851746,-28.8993347058577,-29.7465435985821,-30.8898630666813,-32.3906043098208,-34.965537264853,-39.0732939703333,-46.3836534288849,-50.3164988605736,-44.1117220915118,-39.7186762241951,-39.0470969432156,-39.8253521041901,-41.3500728379491,-43.2148491518064,-40.3593795117579,-36.654995896115,-34.1148982699814,-31.773637173179,-30.4882353879627,-29.6801586073611,-29.4978797043453,-29.6027503084628,-30.6196756978245,-31.7644271315252,-34.0183773931414,-36.7396877472446,-41.2937335896114,-54.0512717085154,-48.4258624879828,-41.4169971989428,-35.932853359792,-33.266498505072,-31.0966503268956,-29.8933290273461,-28.9228083209278,-28.0749761356321,-28.1462944757191,-28.1815683820902,-28.6564215662321,-29.7691210165631,-31.1368319862843,-33.1200045572527,-35.2031325257582,-36.8402580529414,-36.724559806193,-35.908884243307,-34.8112996842997,-33.1358575013817,-32.2521558619064,-31.6641233529641,-30.8697554365311,-30.6184519491364,-30.6285565131784,-31.389404496569,-32.5243802054044,-33.21104853848,-34.101442745967,-34.9204457794656,-34.7567784730131,-34.8354130921134,-34.2475068614656,-33.9789864020313,-33.1848323305446,-32.0952530106364,-31.1061611466378,-30.1542338990059,-29.1307003196535,-28.2143500268713,-27.6677449952872,-27.3736726856422,-27.2455044506621,-27.3554964569323,-27.6867839068807,-28.1418573053832,-28.8637942720471,-29.310743084922,-29.7822998514003,-30.0272784767629,-30.5904371826934,-30.8693371669908,-30.8018291602301,-31.1709156884061,-31.3427949151853,-31.6401331913603,-31.9550082721071,-31.965659521533,-32.270807490949,-32.8398522357472,-32.8104777674889,-33.2242626120011,-33.6766431238175,-34.0847592974384,-34.5733065176757,-34.7051409724774,-34.1895597438123,-34.0368191239033,-34.1597208976476,-33.337380994507,-33.0463210202184,-32.3693275827121,-31.1595535490085,-29.8476827191626,-28.6759208800132,-27.9621383891954,-27.4453998878624,-27.2418148116578,-27.3641031062461,-27.5459786031063,-27.8994909953609,-28.2251196518976,-28.4270194242304,-28.5074306502973,-28.3542552310293,-28.22264571259,-28.1578575838592,-28.0250248881585,-27.946818253986,-27.9592974881136,-27.9041173520626,-28.1153832837137,-28.6693236024235
-47.097940903359,-50.6409480267419,-46.7804634981153,-45.7344496100613,-42.4225327351646,-41.4329718001842,-42.0046692410501,-41.3876772756185,-40.1197573150233,-38.1743536008422,-35.1473405900825,-33.3034985153773,-31.5813729114388,-30.2582310777024,-29.5412326023909,-29.2880505338034,-28.8491577857449,-29.5799218597979,-30.6956130215572,-31.9032181880375,-34.1520311578332,-36.4287085451649,-39.0812022680789,-39.9444235246654,-40.2482941508603,-38.463328339098,-37.9219945067367,-37.9732449450182,-37.8527462058579,-37.367743442294,-35.463566416256,-33.8792174240279,-32.6387060308744,-31.0995380905909,-30.2646246665795,-29.6817913024966,-29.7112301203955,-29.7778405663709,-30.7720973142468,-32.0188513354702,-34.4857849153146,-37.2414505130744,-41.301793432396,-43.0707155820243,-45.3885271198309,-40.9154239976673,-36.7033680092156,-34.0431594557262,-31.8475232174824,-30.7391941846847,-29.4550679353176,-28.604899020495,-28.5385902521043,-28.9558541644522,-29.7605292359206,-31.4862158552464,-33.2358630843116,-37.5531360174595,-42.3721394190806,-44.2978498428703,-43.1513259060386,-40.3014957650132,-39.2459615818179,-36.3296623850381,-34.8942843272127,-33.1609203334762,-31.6801972792431,-30.7485179940483,-29.9555716182425,-29.6552706257953,-30.0918649090414,-30.4818006578242,-31.3302549216305,-32.1132844775785,-32.5492925711881,-33.6045914545406,-33.9675743041286,-34.6014474927909,-34.4405248695276,-33.361212258078,-32.3544392697662,-30.5786444153549,-29.4803921214256,-28.4892777618894,-27.9319521841722,-27.6529732128601,-27.6592338918789,-27.9806522556188,-28.5409149255853,-29.0160030008221,-29.6274519559139,-30.0697362089017,-30.4643631279639,-30.5237961733954,-30.8582098574857,-31.2313224685008,-31.3836317800388,-31.6695995542801,-31.9416508330537,-32.5342724549252,-32.753137141875,-32.877900487825,-33.7547558486077,-34.3098176438588,-34.4823625228303,-35.2980780042034,-36.0673310006188,-36.9712979262089,-38.1877829573404,-38.2384416149354,-37.4869054178609,-36.2010270005877,-35.2394983879697,-33.4085072595936,-32.226031457565,-31.076798402287,-29.9751970875115,-29.1831530476256,-28.3816461506037,-28.2167284513155,-28.3887500376404,-28.5463438666609,-29.2283445997321,-30.2297638447116,-31.1706924357749,-31.6199652250518,-31.7208757088302,-31.3870942636346,-30.782794612738,-30.4146365020944,-30.0674795307498,-29.7839440416414,-29.5533717757999,-29.1271211897153,-28.8072571583746,-28.7429593416151,-28.7871944781168
-41.461135798409,-42.733405387207,-42.4148306529947,-42.4795686729497,-41.2481394702953,-40.9343458267136,-43.502554177028,-45.49191702627,-46.1870675758102,-41.8101765173402,-37.4167527367027,-34.2542880389665,-32.1292205079679,-30.3553133363061,-29.7998901124241,-29.2927341594988,-29.0094995024495,-29.5223659343409,-30.4283145968493,-31.4590638393697,-33.0818465247395,-34.3301753348302,-35.8724124812842,-36.5011070747654,-37.1750373117924,-36.9322487294944,-36.489154892596,-36.0296971995728,-35.4133540408429,-34.4706867893046,-33.1394181203668,-32.2028338136286,-31.5296852499369,-30.6356444823078,-30.1281644516181,-29.8177770867659,-29.9678129548101,-30.0654116036203,-30.7998211878561,-31.9219759747926,-33.8952661647453,-35.8689795823291,-38.1323956899986,-39.8684408937607,-42.1907800059063,-40.5908133245266,-38.147293628819,-35.4157714181136,-33.0505315885431,-31.6470906683942,-30.0463406093811,-29.0881090615719,-28.6426970018723,-29.265103187844,-30.2539582830001,-32.1372799187028,-34.3710156795788,-39.4189901957184,-48.8981711039777,-51.8541993591166,-47.2054330452311,-44.4824425112206,-46.9345917569723,-43.7298979652133,-38.9302617854886,-34.720528848727,-32.3941427352793,-30.742633819358,-29.4974740552239,-28.4557632385698,-28.3356084682025,-28.5491942446463,-29.2331009763272,-29.8912425308525,-30.9493058260469,-32.828948022739,-34.63754861988,-37.8577538953258,-39.6133817729495,-37.4604727783604,-34.181291455333,-31.0726549878532,-29.688091415663,-28.6507271263258,-28.183598570607,-28.1293593481699,-28.5393560153192,-29.3350504282682,-30.3442106435481,-31.0623614058791,-31.520030771174,-31.8950912144026,-32.0978776230232,-32.0365341556178,-32.0623126357727,-32.4689212605948,-32.9049940074329,-33.0236778629001,-33.3984231414372,-34.1643387926253,-34.3839291450649,-34.9272240698369,-36.5104997613447,-36.9550591564113,-37.4952829829095,-38.3787367116875,-39.0613387116256,-40.3120944570915,-42.94917674673,-43.9921465075262,-43.7072288576788,-39.7766607467032,-36.9817358546392,-34.3454064789007,-32.3827485918301,-30.8287414742837,-29.7167791067227,-29.1909056605751,-28.6485378941382,-28.7802165621067,-29.5065290019459,-30.1144812499606,-31.537555506911,-33.8730475903218,-36.2818424440498,-37.6046924873967,-37.1560782303838,-35.5094411493935,-34.0041866493516,-33.3385759950344,-32.8149487737467,-32.6409237950206,-32.402833210491,-31.4945385271172,-30.7366807762854,-30.1000738147319,-29.3529517528824
-38.1781820080878,-39.1119015120277,-39.6060937465677,-39.4026891649641,-39.8653862301428,-40.1824512222361,-43.2739855698764,-47.7654231547129,-54.1018146277691,-42.8288277191254,-38.1955093963607,-34.3596101397786,-32.110096039194,-30.4045784180011,-29.884561007423,-29.2125682584093,-29.2656839610559,-29.6093608704178,-30.3604977579485,-31.4925404491095,-32.7258922509769,-33.8128239046923,-35.0298166439118,-35.5309690421701,-35.7103214437225,-35.9164846929203,-35.3041552828771,-34.5611713853694,-33.8517174110713,-32.8900957420352,-32.1939407416471,-31.598098828753,-31.1425423442569,-30.7798881402779,-30.5118546427212,-30.4038781372244,-30.4725016510531,-30.5894377947369,-30.8955820256556,-31.59735834072,-32.685552948831,-34.0096278709659,-35.7413841866853,-39.1195879661027,-41.8406589991003,-43.0443195068799,-42.3179982088152,-37.808304193212,-34.4082128544197,-32.2069625925954,-30.3380766432013,-29.2107800079863,-28.3934036108088,-28.8643651440993,-29.6898753908994,-31.0675658920956,-33.1798287896295,-35.673233582346,-39.0299506712488,-41.0062956594334,-43.8002498040057,-45.0311469299362,-48.9363235010797,-48.1013741896669,-40.2013664240481,-35.0501519307301,-32.1707872393398,-30.2351949088032,-28.9842181641219,-27.7292517585266,-27.1794325571685,-27.2146972425498,-27.6014499621148,-28.0680177047056,-29.3853183877195,-31.3924318198324,-34.077579305072,-40.35634243226,-49.4948507071494,-39.9788957496607,-33.557738768561,-30.6264986310793,-29.2527415352744,-28.4577568318975,-28.3318036689329,-28.8113377578649,-29.9899927338933,-31.7238462477912,-33.5642116105995,-34.838926792151,-34.7727605825754,-34.6521241483931,-34.4548893481482,-34.5405626196081,-34.439847451267,-34.9727722264306,-35.7343300058392,-35.5079652824838,-35.7643489422709,-36.2904513004669,-36.6103171887769,-37.94622339852,-40.5751237797224,-41.435614622429,-42.9513907460542,-42.8484329699036,-42.2447463177273,-42.8300599294818,-45.8089702031014,-51.4279886631334,-53.3337759477318,-42.9672228617543,-38.1421792077828,-35.0709266456736,-32.6837184727871,-30.9855112940986,-30.0159832419572,-29.6745315185995,-29.4421661854698,-29.6970644905595,-30.6434239833044,-31.7044348981362,-33.7334882301931,-37.2037601082549,-41.6779505567884,-55.557969774259,-46.0413595968241,-39.8453343514293,-37.1457001901383,-36.2680035795943,-36.0459405672786,-36.7742317566778,-37.2726212648496,-35.863442975291,-33.9575822487407,-32.0596941538684,-30.3010993545296
-36.3459788379623,-37.1454139054489,-37.8324758360665,-37.375038744627,-38.5854947731931,-39.149130920359,-40.7518859734625,-42.0311976965723,-41.8835559923938,-39.0360581459115,-36.2189335296405,-33.6141026325493,-31.6196117718332,-30.3718488588232,-29.6895598476886,-29.0465910637188,-29.4384439997748,-29.756235618067,-30.5832347021021,-32.095573079277,-33.4796639745472,-35.0681424645158,-36.204633565397,-36.4233225386328,-35.6284425973029,-35.5248874603162,-34.5513310126303,-33.6671257039762,-32.9785656395319,-32.2009073195147,-32.1424983859861,-31.8739722777954,-31.5804867297862,-31.760359146099,-31.7400510360674,-31.7213830315774,-31.472881107385,-31.4817624731226,-31.2609910087116,-31.4169577939927,-31.6973736465705,-32.6260641940437,-34.0624251321646,-37.0557269488792,-39.8624516366888,-44.6137318854958,-50.2216949240697,-38.9526370362031,-34.3845417296674,-31.8036198301709,-29.8397962849228,-28.7332688365752,-27.8532757297683,-27.9496190451719,-28.4689617626144,-29.3512164665136,-30.8509649109266,-32.3634526419324,-34.4281606111451,-35.802168214009,-38.4230025930684,-40.223576630125,-39.8653632681906,-37.2557818789869,-35.988629332753,-33.6663434562699,-31.2174436305834,-29.5470810354652,-28.4256610585254,-27.4014228439891,-26.5902850597539,-26.391000736671,-26.4016895141595,-26.636754721342,-27.6612450674354,-28.9576099914131,-30.8878778853166,-33.0183730758241,-33.6805450868223,-32.4412019497876,-30.2298921863944,-28.9196187915369,-28.1055938294305,-27.8598461865347,-28.2801949467716,-29.4655578577505,-31.6621744954761,-35.1888004402799,-39.4308286450949,-42.6651475960081,-39.4793974239085,-37.7325862958448,-37.0102502820288,-37.8816404455423,-38.410483943965,-39.6907217179602,-40.836089893528,-39.5995235205557,-38.9214791681691,-38.4260587366401,-38.8254947760368,-40.7713954527465,-44.2383426203307,-49.4526485703827,-58.9607909256069,-48.5799777415438,-44.7813682270308,-43.4866081746961,-43.2492569682785,-44.2509997655748,-42.6076763366643,-39.9011107493898,-36.9371353637324,-34.5322635931024,-32.555363093051,-31.1720474098781,-30.6172878046523,-30.4649707277735,-30.6630266815181,-30.9824563584223,-31.7812661756189,-33.0841767069317,-34.8247671035549,-37.2804196865151,-39.1539996453693,-41.9248367769058,-41.8457770996757,-39.5815814765466,-38.407928026272,-37.9080184101946,-38.6597221343545,-41.4422650694503,-48.4202560682948,-44.5595205619449,-37.7881143600006,-33.7706389670937,-31.2355953662831
-35.3689867445159,-35.9165415105771,-36.5313668675065,-36.2848969963485,-37.649500406542,-38.357310334198,-38.6432694995731,-38.7568410667668,-37.971175474032,-36.4476681796309,-34.3998376956298,-32.7415117269165,-31.0500812428387,-30.14800437487,-29.237876479038,-28.8014776428426,-29.3615429673764,-29.7796437630777,-30.9201064551847,-32.9309727362531,-35.3637742883178,-38.6701783604439,-40.3184750583308,-39.3521451961758,-36.6158333677198,-35.5382461955421,-34.1684545380087,-33.2836411841982,-32.7016835035133,-32.270659953044,-32.7382258037151,-32.9146161760876,-32.9793025818385,-33.8102412835458,-34.1350312517608,-34.0541178741825,-33.2276181590539,-32.8475320813219,-32.0592177093412,-31.6784052798804,-31.3270333875235,-31.8616224557973,-32.7292539229882,-33.8331539317933,-35.612817366497,-37.8169033049418,-38.1100870691255,-34.9234905504857,-32.2185515197004,-30.374180655821,-28.6079124042497,-27.7807732500448,-27.1716700734423,-26.9416749020816,-27.2432589506731,-27.8768159836112,-28.8137439697265,-30.0863490940382,-31.5650775437844,-32.6296008303699,-34.1218920810341,-35.5761729156464,-35.2522098995135,-33.3599069817955,-32.9539364013437,-32.0653242409722,-30.508203867019,-29.2871336125994,-28.1932217979236,-27.4778118911992,-26.5733328202369,-26.0566492004696,-25.670852144495,-25.6479903089307,-26.056001793163,-26.5133107088578,-27.5389753379333,-27.9670188768849,-28.1147117572015,-27.687573211601,-27.1571997376651,-26.8361195566687,-26.6353130888602,-26.9408565919163,-27.8375395948063,-29.4518985674289,-32.0003173295738,-36.3426141055917,-42.9981761529773,-48.7010300479343,-41.6624303823079,-39.3217677039063,-38.6990394459506,-40.882091448629,-43.4192751179971,-50.0723580651604,-52.3192181871206,-45.2887624906635,-41.9412141801972,-39.7837884130204,-40.0361178094609,-41.0985511762513,-42.9896998385005,-46.9036405521043,-46.9262699602336,-46.1236515189754,-44.2802287199364,-42.4278326738997,-40.3425783401058,-39.7211082716387,-38.1878967184452,-36.3857152150381,-34.7826587663241,-33.3263985905773,-32.1234260646767,-31.3501013024253,-31.3643322956855,-31.4736565391516,-32.2326900955725,-32.7314021462604,-33.2820794207679,-34.5169686408483,-35.1848895978144,-36.1792262271941,-36.6222819726683,-37.0614583233342,-37.406178508665,-37.0385638808263,-37.5970315504023,-37.5888816794438,-38.8136321156258,-40.9202695426381,-44.5588721825511,-41.6985356785056,-37.4240125902959,-33.8502980509742,-31.5351486397954
-34.7691412312464,-34.8111340334239,-35.2153187206524,-35.6257776484966,-36.9746893009415,-38.2820669113123,-38.3292380068694,-38.3841477698429,-37.2637247420279,-35.6880855264662,-33.7195202498357,-32.0645190407606,-30.5120655580439,-29.6034164202694,-28.6309306498452,-28.4797528617738,-29.0018318490949,-29.5429325388825,-30.9820141224148,-33.1768874098959,-36.9806567149799,-43.4872125273525,-56.3674819639878,-42.7546399125081,-37.5384912411511,-35.4675407498913,-33.9620142775118,-33.248437621773,-32.9137681666219,-33.0156929834872,-33.8539854261477,-34.690669271512,-35.6304378545852,-37.3126742258031,-38.1893543103743,-37.7533429219121,-35.9787027141262,-34.7683158429555,-33.4597123057455,-32.5209949267541,-31.6620558938733,-31.6290660196206,-31.705732001516,-31.3936783160041,-32.2177431069642,-33.012841736095,-32.37692986407,-30.9067191294929,-29.7188308858302,-28.614141684775,-27.2641680130653,-26.7547666554584,-26.5248050386779,-26.1741793042217,-26.3810505149445,-26.9038391624556,-27.4835369118253,-28.596037825973,-29.6955282019035,-30.7068652972203,-31.4344815693219,-32.5076589188117,-32.6325923716383,-31.766881478038,-31.5743112960557,-31.26764681526,-30.6242919795054,-29.859968008061,-28.7191664047786,-28.0736552019812,-27.152809092306,-26.2286211037864,-25.4589918632417,-25.1357145895238,-24.8900517939078,-24.7279637932427,-25.097554559241,-24.941690528035,-24.9766631801735,-24.8334631101196,-24.9177942419009,-25.0152973035356,-25.2127898510894,-25.8424556731681,-26.9055636209941,-28.4135380331804,-30.3041161775226,-32.9647452217632,-35.8497311078485,-37.612321075112,-38.1547402099171,-38.1911647594859,-38.4564233071968,-40.3827418626019,-41.89651769722,-44.4606381193189,-45.3722548556018,-43.832611426925,-42.0459018754754,-39.6988368677024,-39.7963220118476,-39.8172132806416,-40.5027096434185,-41.4125995394595,-41.4694028195254,-41.6330347653187,-41.3436218087089,-40.2749572200001,-38.2771390411409,-37.2597518219454,-35.9179653509481,-34.3487345204036,-33.1700608823716,-32.3808717555046,-31.7895145226531,-31.6377423081706,-32.1427213938935,-32.6698578821029,-34.1224936771774,-35.2033621588295,-35.8977778956949,-36.8081251830812,-36.2161138108198,-36.0204751800624,-35.8655455046388,-35.3325290943945,-35.4144516718578,-35.3107582826587,-36.0753727340659,-36.1029796662607,-36.965367927744,-37.5129141945645,-37.4065101218656,-35.9860497245254,-34.6330956562784,-32.8328006076486,-31.1815813030809
