-34.5757086341956,-34.6512270504411,-33.4327703760205,-32.2590493380769,-30.5916096395899,-29.0215524627958,-27.4008650046736,-26.5901816670791,-26.3415790125285,-26.208152554907,-26.656293917402,-27.775722601398,-29.1622418749208,-31.6030258581127,-33.8968100208334,-34.2069852362591,-33.2590592182716,-30.8524498930905,-29.5515129555846,-28.105012351547,-27.5180222827172,-27.228996716779,-26.7984350452539,-27.1293672871346,-27.486277964113,-28.7686216436007,-30.036460637593,-31.7643478520047,-33.1559972208523,-34.8082443438347,-33.2249748152614,-30.8697640953592,-28.9275700688388,-27.2595982336816,-26.2736271882266,-25.4806271577019,-24.764016713171,-24.5271038882544,-24.0215470932908,-24.0730049020837,-23.9183828948275,-23.4955158015372,-23.1402957072533,-22.8451181943309,-22.5470129279025,-22.2850200078758,-22.3212135225412,-22.5632201006179,-23.1808867943281,-24.1929009610564,-25.5713893047994,-27.6169618010511,-31.3632977905256,-36.3903468416467,-34.5359028045761,-28.6454134823042,-24.771373490653,-22.0462705453771,-20.1202363557802,-18.6254189479895,-17.4689010044449,-16.7894888358763,-16.2539489900705,-16.1987036001315,-16.2875319634844,-16.7890999735335,-17.544609143123,-18.4088917506691,-19.6620755788007,-21.2475600728273,-22.6596363796998,-23.9607981601208,-25.2619080246709,-26.0835942628407,-26.847627567663,-27.312343815281,-27.6345325884667,-27.8640410321569,-27.9091409600546,-27.9949852188824,-28.3621086836583,-28.5634152070496,-29.5564132987873,-30.7128920395423,-32.1582035410274,-32.8487994736427,-32.3526293926593,-31.2204273304771,-29.3616130035722,-27.8815008964943,-26.7520712019636,-26.4364714479398,-26.1827965800455,-25.9394731407046,-25.7352720439373,-26.0624094209821,-25.4790702504664,-25.0555897288651,-24.5925862717151,-24.5080245186242,-24.3728052750968,-24.645147208694,-25.2344180807728,-25.9634166042123
-33.4572387111692,-32.720562861872,-31.3231544123326,-30.2239684186631,-28.9822500312977,-27.7772385718428,-26.5923516906722,-25.9797856367916,-25.7328493065641,-25.548247013784,-25.8798218622859,-26.6931563286831,-27.4935806895447,-28.8245221844534,-29.89132033401,-30.2104403494842,-30.1538339068889,-29.6862287865461,-29.2334046645122,-28.5502685391868,-27.8680419299805,-27.4473334276061,-27.1709598838327,-27.2844183698561,-27.4507086714685,-28.60073010209,-30.1045259676564,-32.9893471582044,-37.4983111024169,-50.3540422035501,-38.5268393616101,-32.5245061527103,-29.0035624492354,-26.9192713975622,-25.4126812567306,-24.3755672203067,-23.7242762131197,-23.4688128665251,-23.2770320308902,-23.3007361813263,-23.0020570166214,-22.9044787822954,-22.7024606894219,-22.6574371952771,-22.348783722252,-22.1882450365083,-22.150823519484,-22.3731365830093,-22.8415376835553,-23.5367204184503,-24.4939387001008,-25.8733193549242,-27.6629249847963,-28.7324469651696,-28.1153063062971,-25.8326051143021,-23.5482365306537,-21.4133980353679,-19.7177222782076,-18.4953357930546,-17.6295549447877,-16.8947710762707,-16.4326250141482,-16.2760357028963,-16.4045088432302,-16.7754924249646,-17.4135047427025,-18.207915034364,-19.2647040438938,-20.7083527926827,-22.1623183965878,-23.473643700012,-24.9809610415547,-26.3290658281196,-27.8767507699611,-28.64069206511,-29.7080178719337,-30.2399939708113,-30.2062791801082,-30.0724040330019,-30.0171298616141,-29.4096740084098,-29.5888129635938,-29.5903494995179,-29.862433864221,-29.5164696303487,-28.9759862432529,-28.6800205973489,-27.6616143301699,-26.7149304683545,-25.9556081917946,-25.4707757176007,-25.1053792585025,-24.5274537147268,-24.1316546634511,-24.2693319060483,-23.9841733237929,-23.8604883201384,-23.6001123715272,-23.8328356157062,-23.8643043821454,-24.2783717207205,-24.8340029507991,-25.6550008452151
-33.4303713352481,-32.1529946161939,-30.6369319885879,-29.2908463137739,-28.1273938832768,-26.9920983620691,-26.1655697157808,-25.606864921093,-25.2658186752918,-25.095344192125,-25.2901359197809,-25.7958771902524,-26.3466431979739,-27.0326990368736,-27.8783447742417,-28.4850487526597,-28.7319206200829,-29.46597144834,-29.6199539650451,-29.8676819628486,-29.15387267731,-28.5095406010295,-28.2995655524532,-27.8860730567583,-27.6686103324655,-28.1093219706792,-29.1291121290494,-31.1988659277935,-33.9850144218944,-36.2298083381183,-34.4676413459545,-30.6333113345598,-27.6152750930164,-25.9642405457163,-24.4738570913353,-23.5287832859465,-23.1694503839628,-23.049661980763,-23.3477449776486,-23.4666120201126,-23.2436416615688,-23.4737353150774,-23.3344375392294,-23.3170348714116,-22.8721835448578,-22.6971397822902,-22.5109200645943,-22.632615232743,-22.8882424617958,-23.1990892035391,-23.7713463892254,-24.5737783620386,-25.2191267618592,-25.3962531457635,-25.0171675163643,-23.9595350797371,-22.6851359852183,-21.2478909278174,-19.9014800768591,-18.8770049080095,-18.1495560956974,-17.3731088564878,-17.0001410148265,-16.7326686278502,-16.9015585731437,-17.1569649360469,-17.7158108288098,-18.5462733332797,-19.5389680453113,-20.9203789074029,-22.5289323527198,-24.0831866555736,-25.8563771197493,-27.6877352882373,-29.8129657702141,-31.0393131257224,-33.0102702538077,-33.9940876564993,-33.8800074233912,-33.2902642406949,-32.2993859376584,-30.9095276474885,-30.1613633275975,-29.383690243638,-29.0378847387111,-28.3102756121809,-27.6339384929922,-27.2221191636153,-26.5383685401311,-25.9350691177503,-25.5204732464454,-24.9315855264912,-24.5828613237576,-24.0163086256883,-23.6687847735031,-23.5540968728184,-23.4875705840931,-23.467920110579,-23.3101260568362,-23.5974015121851,-23.7977330775204,-24.3232786321066,-24.8903179490628,-25.8534466785007
-34.4725403255329,-32.7480387077892,-31.0257604990558,-29.2914839800735,-28.0152840032971,-26.7607033734375,-26.1033250439897,-25.4912016381044,-25.0630713740078,-24.9684841469166,-25.084723268427,-25.3704640939924,-25.8888039731018,-26.2615180632562,-27.1086734624623,-28.0315411268515,-28.5822543931127,-30.1643993624714,-30.9685453364923,-32.3900029775678,-31.9401707074697,-30.8897930374677,-30.3200701076332,-28.9473087935525,-28.1141016489188,-27.5341328269013,-27.7347569107775,-28.3222442078665,-28.8643133437877,-29.3012848931056,-28.5736149085679,-27.0525686472316,-25.5033496914633,-24.5512759625686,-23.5545621639296,-23.0323875512693,-23.0817118898771,-23.2609795722626,-24.1126739003907,-24.5329642665573,-24.7447299399802,-25.318488941188,-25.1779528776878,-24.8964641744598,-24.1804211784958,-23.8075170247349,-23.4036939878819,-23.328551897713,-23.34109444872,-23.362394718415,-23.6698789003451,-24.1081774643404,-24.2416002717052,-24.1895749323476,-23.9587057811652,-23.4543097058388,-22.7138657868739,-21.825801234633,-20.8432469246804,-19.9082921937179,-19.1323513219143,-18.3476413351767,-18.0151412155389,-17.648994654446,-17.791057875498,-17.9532646469905,-18.4537129421748,-19.3413197957008,-20.3883266430834,-21.7630919262974,-23.6003551492713,-25.6782259217581,-27.8641881322225,-30.1095074791747,-32.4486551252955,-34.4339490388702,-37.4092281766163,-39.7062746792455,-40.2908381988443,-38.5022173094141,-35.3617688743187,-33.1953944136828,-31.3723810987251,-30.0543202592303,-29.1588419576217,-28.3112205737372,-27.5617971988902,-26.8235231171439,-26.3261134771703,-25.8884329096563,-25.6414735921409,-24.9739014854956,-24.6322397413454,-24.2366160401981,-24.0743634356868,-23.7483984139955,-23.8755715402683,-23.8869175989183,-23.8256324140366,-23.9599730080134,-24.2735861604862,-24.80997459338,-25.3910299697758,-26.4020165078099
-36.8300280056434,-34.4783041440163,-32.2681643592365,-30.0503455324641,-28.5202261162534,-27.0604860207125,-26.3569305976163,-25.6595301988306,-25.2172881277191,-25.2240282393001,-25.3461869870051,-25.5357712739225,-26.1295731680393,-26.4589817971896,-27.3246754518068,-28.4269793215374,-29.4158636182184,-31.3680463657594,-33.1744615867689,-36.3551715680919,-37.7685895784577,-35.6077371459847,-33.2198124993492,-30.3173869417262,-28.6831584913565,-27.1070155458523,-26.5251711114802,-26.0974397907639,-25.7575742259855,-25.7136545154888,-25.0607383949123,-24.3360862201164,-23.7019569418921,-23.2402369782057,-22.8762942866673,-22.9424370263001,-23.4539101787352,-24.0663223232809,-25.4230048800196,-26.4667447120993,-27.8084037374886,-28.8291542658955,-28.6028443420965,-27.5538413095758,-26.3597304978843,-25.4971866579597,-24.7883960915664,-24.4066857288341,-24.1674311033567,-24.0818060537911,-24.2689684738607,-24.5571325543763,-24.5909581069374,-24.5802321165766,-24.4868471532313,-24.2676672323488,-23.7967132099585,-23.2604235835042,-22.5835106163395,-21.6732551879478,-20.7376220981029,-19.9654183583107,-19.5462558834653,-19.0908097446659,-19.0648176889017,-19.1387078186724,-19.5680197726716,-20.4499297680821,-21.6223254272171,-23.0416441929952,-25.1757191513663,-28.0477447535786,-30.9860418863637,-33.6977366094549,-35.8116688131364,-38.1183514902656,-40.4842109333039,-44.4211827368849,-60.3099722032095,-44.8362383722146,-38.4069736454906,-35.3353248738195,-32.7763340344423,-31.1949107667712,-29.8950364956358,-29.1424027336089,-28.474490556753,-27.4802894560023,-27.1446781616526,-26.7243430435309,-26.40563648227,-25.6790171272057,-25.2758080905386,-25.1027804463707,-25.1898440253263,-24.8194361791322,-25.1335217985188,-25.1815833212632,-25.2450024513565,-25.0846139709916,-25.384589631914,-25.7580842628165,-26.2887457256608,-27.137566970111
-41.2572967176369,-37.174973715592,-33.9900433715274,-31.2421858001644,-29.3772580462943,-27.7663109312246,-26.8777253866298,-26.1486464808497,-25.7808386767387,-25.8755349614575,-26.0907279435824,-26.3380636140899,-27.0657050691813,-27.6292487651476,-28.4719698212237,-29.5005341048344,-30.988889176888,-32.4912631865967,-35.1714386528674,-39.4702300314281,-54.4160203623415,-42.8063081696387,-35.469558678285,-31.2879627242944,-28.9625421892312,-26.7948212031972,-25.6082626867385,-24.6191965774764,-23.925753956693,-23.5777759134245,-22.9723518746965,-22.6304792548743,-22.4986282592389,-22.3532538322304,-22.5768129590236,-23.2188241785175,-24.2189698433373,-25.3464810532136,-27.1030485917436,-29.1778575913346,-33.1016735541469,-35.2545854310738,-34.5698025707504,-31.45896229175,-29.4507528187804,-27.6949007655112,-26.5648837496334,-25.7757244838125,-25.2863874179322,-25.2776337928561,-25.5171578777186,-25.9266420581031,-26.311075444961,-26.6020348286372,-26.6264174789051,-26.4092816373112,-25.9446408230647,-25.5321442412536,-25.0617672435971,-24.2609042376786,-23.2361558868626,-22.4372482732428,-21.6906215435058,-21.0878513006835,-20.6728325925845,-20.6138425708624,-20.9187408471539,-21.6859581478987,-22.959231434606,-24.450921486408,-26.9005286797347,-30.4455333702873,-34.5380996859757,-38.9319686899217,-41.0417538726999,-40.9840783405879,-39.9402187264594,-40.9860428156791,-42.8969415262236,-40.2698134500838,-38.1926487523331,-35.3114086677648,-33.5558141314533,-32.2436853968846,-31.0731991094437,-30.6506036891612,-30.3214282675738,-29.3505208139613,-29.138579099552,-28.5207136771214,-27.8282520164301,-27.0599278029869,-26.5247599115954,-26.562216066512,-26.8897830554118,-26.7906666244479,-27.3340404993193,-27.5276385578719,-27.7601279707298,-27.2073782231183,-27.2375084405974,-27.178921132942,-27.4943133608154,-27.9466102925612
-47.6012041113509,-39.1669478103189,-35.2723674912009,-32.2503664772674,-30.1756873261081,-28.66636007458,-27.6318081073502,-26.988923250825,-26.7660931484948,-26.9186963675164,-27.3087388482784,-27.7938512009542,-28.7044578461372,-29.8168467664087,-30.624897605372,-31.358435660476,-33.1183204052496,-33.4653811920983,-35.4933434486844,-37.4889460158006,-38.8104397056496,-37.0819850449288,-34.1822906454484,-30.8759642776643,-28.4701214985528,-26.4014879760573,-24.9149956774855,-23.7229109713202,-22.9190158301831,-22.3626129229703,-21.8654023345897,-21.7436364818262,-21.867793210995,-21.959032837275,-22.6443144955776,-23.7093876357328,-25.1380202795312,-26.8080300838559,-29.0021509594915,-32.3346660673478,-39.8733932688047,-55.0158262418705,-44.4764091715142,-36.0056076424947,-33.0821120079272,-30.1960187526933,-28.518246473918,-27.2736767597608,-26.5493503686962,-26.7017560718589,-27.1782238745639,-28.1151978079357,-29.6890121516988,-30.99506461189,-31.0173211284113,-29.9714375138327,-28.9587203312415,-28.3794931621275,-28.1463879696644,-27.9251622505935,-27.2204167226494,-26.1360354949046,-24.5650397134234,-23.5357793734557,-22.4598409470743,-22.1661892003379,-22.2738479354525,-22.8566078970662,-24.1209440552085,-25.6676427285482,-28.2942591289979,-31.6844299133418,-35.9228262999123,-43.5029274015792,-52.6011482906541,-43.8098994871272,-39.2881170861556,-38.4898248767827,-38.2370511181369,-36.3926642331286,-35.5979242579091,-33.9226787722582,-33.4768094359513,-32.9439340496599,-32.6322870256285,-32.9323298583121,-33.3846709472732,-32.9422560044793,-32.5540766182909,-31.2487199446298,-29.8279058047464,-29.0435234959207,-28.3764229965777,-28.5681744949681,-29.043289618288,-29.6426720111067,-30.5970264651338,-31.3403138229945,-31.8560280606203,-30.7705640044594,-29.9757052822303,-29.0707929233984,-28.8674912477506,-28.7708755227024
-43.194336721711,-38.0314650353697,-35.2122695980065,-32.5627870107477,-30.6285922631607,-29.5477563011252,-28.5870646011265,-28.1707991411478,-28.1503813404871,-28.3572019196643,-28.9893289250841,-29.8976639836266,-31.0430102976211,-33.0000406491542,-33.9399615772632,-34.4720497027883,-35.9185041622838,-35.0091618430861,-35.3124558717979,-35.4516987996357,-34.5571369507163,-32.94547638704,-31.7519388023256,-29.4851038410491,-27.4310667505171,-25.8638002526777,-24.4306704424929,-23.2988721597978,-22.5156746785501,-21.8682721002392,-21.5309641434947,-21.5235408433945,-21.7351531227224,-22.0230039263376,-22.9572150962285,-24.2057688303194,-25.7900843867315,-27.9359978517348,-30.8299242481685,-34.7013546296774,-38.3585839185763,-42.58266356279,-42.0618855629849,-38.26600742467,-35.679465877607,-32.458077344984,-30.2074036018939,-28.5768086612143,-27.6980534010629,-27.9244053462813,-28.682823359927,-30.4239275276131,-34.4106058348679,-41.9732250241,-40.3137789354189,-34.3300630351141,-31.8958295610102,-30.9903573321767,-31.5725672372277,-33.6249929634608,-34.8223772827908,-31.574379456809,-27.9795234582137,-25.8493879485477,-24.0479180605388,-23.4577459279891,-23.3516737219612,-23.804761267075,-24.9891198931749,-26.5835025728495,-29.1709878806832,-32.1133828993494,-35.3973921602733,-40.1890497014951,-44.7404189714938,-45.5808564774834,-39.4145856369748,-37.4278725196969,-36.0577688253565,-34.2362122716777,-33.3282001096264,-32.7166966120256,-32.9671556236965,-33.3425066378884,-34.3704328666069,-36.3430079357193,-38.9704689079011,-40.0029977116932,-37.2972816348652,-34.3642139724396,-32.1305914165178,-31.450867512131,-30.8446844983655,-31.0954210573167,-31.5148347814988,-33.0639081672903,-34.7161845053076,-37.6518929946393,-39.2963888978851,-36.6887917005308,-33.606783279892,-31.3009919005772,-30.1715949701002,-29.5149009635923
-39.0309824533466,-36.1802390347977,-34.4652389066989,-32.4775123141885,-30.8912036012512,-30.3213681774974,-29.6726910281912,-29.5961865436045,-29.866574519209,-30.2204710001462,-31.1411469348703,-32.627624281847,-34.0272352434862,-36.6969667356402,-38.3149682564446,-39.9619321553742,-40.2434288899654,-38.1210215918566,-36.2186892679484,-34.8977170019736,-33.143121187989,-31.2647024586465,-30.0459227971037,-28.2066211645138,-26.5270296171683,-25.4032296615149,-24.2484167570893,-23.3247637388596,-22.6378470570986,-22.0223370584685,-21.8564765433173,-21.8731112188012,-22.0561628140796,-22.4981664768599,-23.4010706735121,-24.6069546045068,-25.963730061884,-28.3191028293536,-31.531882592785,-34.3365499320925,-36.9956220488,-40.6693733668401,-42.1898998073791,-39.1074999901428,-36.1676067848638,-33.4484448589972,-30.9895072728204,-29.2189816238761,-28.3975144297408,-28.5107867328795,-29.2724870460184,-30.9773840118783,-33.7783030745938,-37.606194905149,-37.364999089099,-34.6271475850419,-32.6170099742071,-31.9533101090105,-33.4148933830653,-40.0599919991051,-44.8271509364084,-34.2236322971016,-29.7061487050487,-26.6993056627183,-24.8616509921387,-24.1416720655925,-23.9463416860389,-24.4264348469695,-25.5941420169558,-27.2979026852557,-29.8253087858031,-33.048900485999,-35.9441488618539,-38.5347763273907,-40.4834335134429,-41.8910082781711,-38.9175639484757,-36.5878001527241,-34.3566129462869,-32.6344234584588,-31.6742678639999,-31.7607399038545,-32.1243946527613,-33.0707500541607,-35.2361149156637,-39.5162680106097,-51.425966432614,-45.6168785982284,-38.975428975599,-36.1700352310347,-34.2445749739221,-34.0789060987058,-34.0772787994135,-34.2773929574356,-34.3200261894654,-36.2437745851708,-37.6214893378291,-43.7468781058328,-56.0264150545772,-41.1716210911342,-36.223630249031,-32.9993011862382,-30.9430160584555,-29.9408190346027
-37.4232937971266,-35.3982065832668,-34.1145067465814,-32.626988564546,-31.3183443616928,-31.0082603697902,-30.7354957207108,-31.0233502265319,-31.7154068182816,-32.5205540069288,-33.8082442596436,-36.0377812168818,-37.6386554556596,-39.7311531675961,-41.7994097558502,-49.3763298117974,-50.0456025355752,-43.8389700729266,-38.3157409898225,-35.2347327959183,-32.7610643099953,-30.7538701925911,-29.1037382702961,-27.5372284597377,-26.206127476472,-25.358385557193,-24.5260535151339,-23.8492648710836,-23.2960109017645,-22.8036414786963,-22.7666692779479,-22.7368897036684,-22.8383637836902,-23.3759340230116,-24.0158321965132,-25.0473811750864,-26.0028043650503,-28.1592353676793,-30.4251912869957,-32.3175931271431,-36.9559748365119,-43.2045968390067,-58.8734555524617,-39.9722638417794,-35.4263271810362,-32.6464677080204,-30.6267845976571,-29.0618499874748,-28.511979057075,-28.4080340894503,-28.86755599314,-29.6500964386696,-30.1496025623387,-31.0360218017223,-31.2606855955659,-31.4490594374398,-30.8729441349998,-30.7972559192366,-31.1531245657879,-32.6231991241917,-31.7624616394989,-29.7246895645186,-27.737073560048,-25.7744471211208,-24.6700107883894,-24.1221345414404,-24.0485640451683,-24.6670198357299,-25.925669180516,-27.7915698834836,-30.4227288951073,-34.7446608677524,-38.923079794506,-41.0826084949205,-39.9080060205447,-38.1268154765021,-36.6989544902483,-34.9738233268476,-32.5149987874859,-31.1478649107846,-30.4375792262898,-30.7551979965564,-30.8752231310748,-31.7553481820707,-33.9119497682041,-36.3469775709428,-38.5643162356632,-37.0594305741968,-36.1719159283599,-35.9611168763971,-35.7898199902529,-36.8125739407756,-38.5969557794481,-38.8687631771691,-38.1016876625219,-38.9324970629812,-37.7307583935342,-38.2112493283949,-39.0029704945944,-35.9480561953366,-34.334614388587,-32.4117991489272,-30.6020992351191,-29.74142322451
