-45.4149440094197,-45.5992346726028,-45.9258223055082,-46.2380184420766,-46.2615828143654,-46.6883584880547,-46.8426716103364,-46.0553285210011,-44.3148722921922,-42.4111985228271,-40.1482688031671,-38.0084576325063,-36.1432699111811,-34.9524926865736,-33.8628489266083,-33.1846898473348,-32.8647333143845,-33.1194326148341,-33.4025883742388,-34.27253457225,-35.354981919204,-36.5186031070481,-38.637438726757,-40.8260655808973,-44.0655571966141,-54.4230682444842,-60.1619106874897,-46.014222786172,-41.2602245365034,-37.9777330928383,-35.2696150734058,-33.4638381144533,-32.1385888613335,-31.2060330801011,-30.5339950794942,-30.3271931869297,-30.374782909112,-30.853620390215,-31.4172125097715,-32.4179532630299,-33.7398923282908,-35.2056592458869,-37.209113862115,-39.2321856266896,-41.3712821026922,-44.6799764016591,-47.7808305458262,-50.4545256979161,-53.8819694058499,-55.6477592894053,-56.2501884128815,-50.0693649153266,-47.2457947446319,-44.3640604653708,-42.2646806565247,-41.1930379065776,-40.5096715946591,-39.9301588810421,-39.7861499925326,-40.3667018790107,-41.1597482498885,-42.0488382879318,-43.0487230393124,-43.6907774290595,-43.5067466309073,-43.395625439723,-43.787390897103,-43.4379354555948,-43.5594186808664,-44.9440581097981,-46.8936971359025,-49.6541845104789,-53.7853944047335,-55.2623146478396,-48.9756425492309,-45.0860145916655,-42.1748403138129,-39.470560098784,-38.1624040713187,-37.1880230422775,-36.7162377879284,-36.3475830405969,-35.9258107780959,-35.6847867852095,-35.4242134953446,-35.7312962692882,-35.6744509938709,-35.4961231828246,-35.4324524974318,-35.5916024579637,-35.966065889309,-36.7526958813283,-38.0251850743409,-39.6204666014729,-41.1748650715542,-43.2412700362931,-46.5567273998785,-52.1197620518542,-53.4519770164148,-48.6934991231743,-45.3637807201904,-43.0401370304509,-40.6475047573211,-39.3274072604795,-38.3945701229882,-38.0014794942991,-38.1198957338853,-38.7264559504487,-38.921957190549,-39.4137694850148,-40.469928146054,-41.4570927709319,-42.5970723355597,-42.1329834814741,-40.3649109766382,-39.7595959418765,-39.436531632409,-38.9999825350644,-38.650855056251,-38.307294259177,-38.4024120059397,-38.6625348580162,-38.9134854501908,-38.7698488592899,-38.6857391075457,-38.4722718362522,-38.0741003052839,-37.6309130776489,-37.6163615258557
-44.4697459258988,-45.1725231274765,-45.752842800726,-46.9248582820329,-47.7128305493078,-47.8115496984427,-46.9969872372764,-45.3612180327822,-42.9281896672402,-40.7641395485078,-38.5455013346827,-36.8672422717989,-35.3560903066204,-34.273679332208,-33.4925117031583,-33.0586820861716,-33.0597865445809,-33.53467233944,-34.0487527523901,-35.203157153065,-36.4237464756185,-37.4793450385615,-39.3671696545769,-40.9600353224248,-43.3424487213285,-46.0870700052558,-47.1395856807925,-43.0518975677151,-40.0382148027645,-37.2361247998194,-34.750649201696,-32.8856167522349,-31.7337275371651,-30.9178730556844,-30.3228571031225,-30.1343531770208,-30.2874401880737,-30.7541893422913,-31.3788161291419,-32.3612549322733,-33.6098342885793,-35.0338298723582,-36.8215423170729,-38.546507137257,-40.4970043551517,-44.1461641106862,-46.3727929661424,-50.5907054960473,-55.5010083854403,-65.6779118597158,-55.6052763861839,-49.9945716753421,-47.029901126442,-44.5314886577926,-42.7289183695283,-42.182348398578,-41.6466507625587,-41.5245042086921,-41.1429408693126,-41.9233918349193,-42.9972534635781,-44.1576819261027,-47.1199519383687,-48.5925028496614,-47.9360146154795,-46.4509918763471,-44.7264791750047,-43.5683126840094,-43.2203708981271,-43.5744456551819,-45.0613439708755,-47.5710598023636,-52.6345656088806,-55.0484545914385,-48.4607677504628,-43.594901492922,-40.6671220872272,-38.3393674391449,-37.4879327165445,-36.820509071892,-36.7510849675619,-37.2407195174687,-37.2445740230931,-37.3883755879299,-36.9997608261804,-36.8326604283504,-36.194615738136,-35.3344581619777,-34.599431456931,-34.4226036003752,-34.441403157066,-34.8116963689927,-35.5041409289349,-37.1383454819438,-38.7768673706974,-40.4575392799518,-42.2178521517757,-44.1011546411773,-44.3607845765436,-43.2419859576244,-41.9742742200206,-40.900419241666,-39.3602988210305,-38.6954147901979,-38.2148115441981,-38.5774002789889,-39.2766772244568,-39.9101376858973,-40.5869222019744,-41.5774043843951,-43.2318268651383,-45.1880576621756,-47.844224065286,-45.463350889565,-42.9699019286031,-41.8761377572954,-40.8018676703996,-39.5367645807712,-38.6288010929134,-37.7371932739279,-37.4370758820838,-37.2990126196255,-36.993282473314,-36.7318112655627,-36.446122706044,-36.3572924377586,-36.2088660271355,-36.021252588058,-36.1769839675898
-43.4572688022323,-44.5513717615298,-45.9139709851759,-48.4118486689177,-51.7589174875226,-52.4740492121715,-49.0324578103803,-45.8337924395647,-42.366685727896,-39.6558671583839,-37.4483228679094,-36.0092496802618,-34.7997690253743,-33.778460070377,-33.3197496725002,-33.1743270294355,-33.4841555898411,-34.1087381975815,-35.0450620588738,-36.5156531345085,-38.0124869515108,-39.4294186461103,-40.9487200296129,-41.9172505600321,-42.8876723666771,-42.2354768450198,-42.0992316646253,-39.8247568455739,-38.1552470749802,-36.1203722983685,-34.1424557004302,-32.4915262177728,-31.5673550101938,-30.867372965511,-30.4645235376677,-30.324823960019,-30.5798874582963,-31.0213199759923,-31.7839685252461,-32.7555540841291,-33.9838088388935,-35.4410642030502,-37.0069391508648,-38.5210119130697,-40.2629432566995,-43.725537986495,-44.6708194069839,-48.541973269161,-50.4502339005288,-51.0133771025497,-49.9589653321922,-48.407649254739,-45.929625978686,-44.7111653500459,-43.5261063471517,-43.4531489256209,-43.1307210539435,-43.5304108452271,-43.0396347707872,-43.7390313915007,-44.773214548023,-46.2224524112437,-50.8704727879286,-58.2861156201343,-58.4997993209746,-51.5011757654717,-45.7528400031579,-43.8116663992145,-42.880077163361,-42.1822444581115,-42.7094962519989,-43.7951280541291,-44.8523953141409,-44.5826971413036,-42.7099494067911,-40.3242127217623,-38.3362583960737,-36.8515967405209,-36.2665652901545,-36.0609506662023,-36.4878529226778,-37.9981061043375,-39.6115285114675,-41.630036743537,-41.5260845663403,-39.5518507553752,-37.4271390036463,-35.5031913783154,-34.072547712232,-33.4796656526185,-33.1845177579262,-33.2051550453188,-33.5155320267706,-34.6833742954879,-36.0628906919344,-37.37432357193,-38.5451070883316,-39.6270404519658,-40.0150957955076,-39.8592621291615,-39.5698488849512,-39.378821512003,-38.8540273362889,-38.7730136003999,-38.7726897098444,-39.6940738899143,-40.8324795953125,-41.3620173394476,-42.7693912885452,-44.6406446306609,-46.8181172289788,-50.794803276344,-56.9534078778126,-50.8133021170606,-47.8499910370797,-45.4082819897471,-42.7166729750728,-40.5679025093191,-39.1619705144711,-37.8868951114077,-37.1605001689908,-36.5617693819271,-35.8698121486396,-35.545152766398,-35.157882761871,-35.1063186320446,-35.0950984042492,-35.1271151545283,-35.3481676063509
-42.2010923633761,-43.162320695027,-45.0507104520303,-47.8443535412946,-52.8731376211586,-62.5502946478204,-50.1637615077956,-45.2581462820301,-41.393563450268,-38.6335174555669,-36.6993967024341,-35.4364620171053,-34.4920362212531,-33.6159791229283,-33.457805421654,-33.5680527376696,-34.0793624396414,-34.7564490690215,-36.1943272718868,-37.9710202658808,-40.108392414555,-42.9636542483486,-44.4474480194312,-44.5890071516417,-43.6111784765637,-40.9422378070384,-39.8457951003184,-38.0433050335054,-36.611515580405,-35.0956768657413,-33.6778917116486,-32.4276553148174,-31.7296282727549,-31.1381610057488,-30.9652177426291,-30.9112740553142,-31.2483015416265,-31.7008810717684,-32.663010032832,-33.6516661384387,-34.9248749683595,-36.5200026895527,-37.9352355165816,-39.3910858957502,-40.7734234981602,-43.2791779739894,-43.5985580215979,-46.3554402833596,-46.5391161009914,-46.3484288148331,-46.9190440435979,-46.8587901690434,-45.3455710093565,-45.3233055678152,-45.0102567676352,-45.1259236559187,-45.0367213994725,-45.7521701705488,-45.4876125157296,-45.7307113011944,-46.2811681492973,-47.7458827302713,-49.6004368065976,-53.5466535935737,-53.5929300012929,-51.0804050197841,-45.8033173213764,-43.5026041482985,-42.1820395885881,-40.8410716378602,-40.4410226066273,-40.402048489924,-40.125834292827,-39.5010415253219,-38.3319285472574,-37.2329575944516,-36.0279536094791,-35.2828828530802,-34.8306333487626,-35.0058126567861,-35.7340478028647,-37.6193855303078,-40.6472310977639,-47.7651080727851,-55.5266736518282,-42.4566357680926,-38.0071436471602,-35.2932393254475,-33.5523997665226,-32.6122732300275,-32.1363948669846,-31.9776305758859,-32.1560339808643,-32.8260884911622,-33.8940194529713,-35.0220716969161,-36.0911534357399,-37.1419445775198,-37.8403204510874,-38.2322767751543,-38.5141043026621,-38.8930930215579,-39.311063032428,-39.7045933569134,-40.1494456064531,-41.2908834838466,-42.5210853195042,-43.0281554870347,-44.9291935408348,-47.8095385874608,-50.3450259420349,-57.6133616652467,-75.8325039173625,-61.9442918042093,-55.1355768302945,-48.9814092182545,-44.3249426527993,-41.8270812142175,-40.1436004442208,-38.5616883483371,-37.3588650661856,-36.3274433317748,-35.4438033699277,-35.0598794135144,-34.6531390698282,-34.5853979977005,-34.6570304520878,-34.8810858631728,-35.1511579541106
-40.7337041748436,-41.2462567302989,-42.6970053809979,-44.2525046079343,-45.9775350412395,-47.2630228795719,-45.1627042826036,-42.2731524093805,-39.6452538724977,-37.657706844678,-36.2719971172166,-35.2539774225133,-34.5542694687021,-33.936747138983,-33.9813739694418,-34.2278015593509,-34.7604582269636,-35.3918388477001,-37.0701224056967,-38.9603257644423,-41.9952604521107,-47.726857444122,-54.0861972655141,-50.0774226336053,-45.0202656943413,-40.679752854409,-38.8659224364472,-37.3383337155663,-35.7656235091272,-34.5564887060588,-33.6369509286829,-32.8328096441466,-32.3149579049885,-31.840913315001,-31.8359347378229,-31.8890569690512,-32.2669529530726,-32.7950175770964,-33.9632279582692,-35.0492882300504,-36.4728078974819,-38.3907561158253,-39.8756911055601,-41.4790053105484,-42.3437306325299,-43.2590081766287,-43.5883444242093,-45.0707940692527,-44.6126961264207,-44.493695565299,-45.5522116757249,-46.0082193095434,-45.6919496471,-46.5810052625786,-47.4477542279002,-47.488985700972,-47.6073822636325,-48.0917363376046,-48.4160507719475,-47.8220613530184,-47.6234781282841,-48.5328133161791,-47.6460745471823,-48.615725259054,-47.7289115323179,-46.4037236019945,-44.4412012393226,-42.34971025882,-41.0408456203263,-39.5481091489619,-38.5625678173548,-37.8821709316745,-37.1596720599341,-36.41896703399,-35.5258361453903,-34.9259964638389,-34.1842032519991,-33.9018451212486,-33.5723057774069,-33.9179430043057,-34.6395873259687,-36.060770745664,-37.888408799736,-40.6509770971289,-41.5171967895058,-39.3937250013184,-36.3264677483539,-34.1712454874422,-32.7589486139092,-31.7227920816736,-31.2392464275513,-31.0857644285449,-31.3248065354083,-31.6946596116647,-32.5592127181441,-33.665319212657,-34.7971673344476,-36.0662739275818,-37.15598606271,-38.0571718948693,-38.8033545863343,-39.5282981241761,-40.7340628172591,-41.5263717871582,-42.3795052568664,-43.3236401359013,-44.1711855210546,-44.9834688550471,-46.5213376150266,-49.2166472535929,-51.9352202957216,-56.9100760441565,-62.8708129644569,-60.8710315449113,-53.212321730624,-49.2667416804292,-45.3243161473949,-43.107450888697,-41.3254078221941,-39.4048025649274,-37.7622640877788,-36.521980892788,-35.6486958865318,-35.2089413982943,-34.8562563213531,-34.7384668340919,-34.8499368709834,-35.2274055888772,-35.5704094979544
-39.2601203978683,-39.3544450098887,-40.0445323178459,-40.7482043239792,-41.3497739203274,-41.4877477023912,-40.7081113199979,-39.3338517720922,-38.0378590511957,-37.0415712497596,-36.3000228481497,-35.631571877789,-35.1733906214085,-34.8819918960634,-34.9496820895054,-35.1513560817288,-35.5064977883564,-36.0208858523093,-37.3765256820481,-38.9551341001798,-41.8566055809798,-45.7246925225539,-51.4692451583523,-49.1017051364316,-44.209294412175,-40.2836955256885,-38.4498892205849,-37.3228068681343,-35.7035039902379,-34.7449205168242,-34.2489926736416,-33.8385546166596,-33.4199416166845,-33.0771565124259,-33.0918776518818,-33.2336077922649,-33.5892542829066,-34.2369582555715,-35.5108937258148,-36.8341066526301,-38.5702716504093,-41.1581975172052,-43.2829677659334,-45.4413173198178,-45.6141128852341,-44.2014691228145,-44.708362727412,-44.6567151938779,-44.1350540158918,-44.2912761517223,-45.3020696133308,-45.9262104576725,-46.9355560787957,-48.5318885975351,-50.9034954255334,-51.1028243137823,-51.5087392106743,-50.8608847764534,-51.576172458001,-49.9260068897208,-49.0126765169507,-48.9711609215395,-47.2228577906594,-46.990702873963,-45.8448797510625,-44.1983065512194,-42.9587560945573,-41.1173074893669,-39.8358924517379,-38.3810845860296,-37.1468261522009,-36.1476577079429,-35.2735962018671,-34.5069970941802,-33.8377816739744,-33.425706693873,-32.9758490687072,-32.9377300570882,-32.7761779929854,-33.1167993055884,-33.6582883855313,-34.4334443890676,-35.0828060551767,-35.928733150076,-35.9215582463441,-35.3362098194575,-33.8481094843748,-32.5779294555535,-31.7012078484324,-30.8453367913544,-30.4856858873346,-30.4700885244137,-30.8575557692863,-31.2068646406944,-32.0254987886878,-33.2410603023027,-34.5416023371151,-36.1720680584818,-37.7498215070705,-39.2941627364676,-40.5389622955506,-41.4123232436608,-43.0721074178606,-44.1373422765581,-45.3890970090099,-45.8377888017403,-46.0508508888698,-47.537505074435,-48.0983646549761,-49.5077647752983,-51.7524172188068,-54.0949929782715,-60.7616604951653,-56.5607884360912,-52.2975296255189,-49.6046890756277,-46.6958685854431,-44.2600640033972,-42.2053271174177,-40.0274457586209,-38.2280414017529,-37.1380006718802,-36.455815202314,-35.9991097474045,-35.7666858129084,-35.5770782962249,-35.6657605961469,-36.1073165239751,-36.5326719085448
-37.9761856297077,-37.7559578009581,-37.8353951412643,-38.1178280544423,-38.3662791525931,-38.2380229907707,-37.9630643968714,-37.4915881983582,-37.2275558841936,-37.1227548135561,-37.0285513793458,-36.7989065371966,-36.5776145020383,-36.5771237754319,-36.4114212235111,-36.3600270879089,-36.397273953206,-36.7689082669035,-37.4131140132132,-38.4063279134051,-40.1695382695445,-41.694438972887,-43.1609624725782,-43.1068336292661,-41.3217081493171,-39.4983603625,-38.2756348983688,-37.7686283691876,-36.4887439147511,-35.8614081094624,-35.7298792161726,-35.6018651250975,-35.1583069220185,-34.9251310524448,-34.7471423983189,-34.896599789442,-35.1567286802091,-35.8881663620893,-37.0353155702781,-38.6796054744948,-40.8133454608224,-44.471690304365,-48.7369959759395,-53.7123151945632,-52.2091486778717,-46.4540255965787,-46.7709753835478,-44.9305592634762,-44.7510945493731,-45.258887478176,-45.878020203624,-46.5211120554483,-48.8127849726917,-50.9588718409385,-54.4745765871796,-57.0497908908949,-59.1201645146666,-54.8903434803883,-54.2859808248219,-51.7779122711143,-50.3719460071981,-49.4489496942579,-48.2295111381182,-47.2674589281551,-46.0866193344889,-44.0801927623833,-42.3160310327411,-40.5426219705894,-39.0367131516798,-37.5191741612084,-36.1936084513013,-35.050811098394,-34.1360328476303,-33.4190159473162,-32.9769153490854,-32.6657990669327,-32.4722310279991,-32.568797519571,-32.6340209171618,-32.891845874354,-33.2200459914749,-33.4786327951423,-33.5612003213811,-33.6341964327267,-33.3410887052306,-32.822385838782,-31.9661702676766,-31.2076306143886,-30.6711509728508,-30.1226112751897,-29.9339298483263,-30.1011114904481,-30.608549539222,-31.1794142093813,-32.1049760108826,-33.5272820665218,-35.1322354902191,-37.2868157186805,-39.5912094659785,-42.2265462943705,-44.2047672229673,-44.8968848409098,-46.1145147602285,-46.9835355084374,-48.622095563834,-48.9563116427934,-49.1127298900851,-51.6556636596304,-51.0513731417771,-50.4670212017612,-51.1855742095549,-51.8657840159367,-57.4111128107545,-57.6593443161355,-59.1041793963869,-53.1464052068288,-48.2992342391805,-44.7093810905365,-42.2730157326584,-40.334526430922,-38.8493035126193,-38.2184592202233,-37.8941925105134,-37.5324432777592,-37.4802421142755,-37.1962612578901,-37.1487652134386,-37.4492627000579,-37.8790375904538
-36.9706850186711,-36.4950995873363,-36.1819984349629,-36.2325780200262,-36.36967216279,-36.3156557564083,-36.4696934196142,-36.7266993798856,-37.3664768447216,-38.1401308553563,-38.7981391553429,-39.130590826294,-39.0754217653804,-39.1072156012018,-38.3675258782049,-37.8684830263013,-37.5748834325903,-37.8173212377418,-37.7448754702228,-38.1426721293437,-38.8493615853282,-39.5418685474475,-39.8038709698626,-39.8856579353153,-39.0984496765977,-38.9077477055164,-38.3855519368578,-38.6071247372649,-38.2456472001449,-38.2103686348722,-38.4138570442703,-38.3747186578195,-37.672090517943,-37.4078602165295,-36.7908867330795,-36.8033767101979,-36.920822092105,-37.6099592948672,-38.3841875423791,-40.1506905615451,-42.3018973888333,-46.1648397807326,-51.2341347721726,-59.5866532578581,-56.4756763948149,-49.5880285872746,-48.8794148618106,-45.7588655769577,-46.1693526984077,-47.0181041495434,-47.1009135602183,-47.6867647292483,-50.7718591661125,-52.9665845425179,-55.5426488636053,-60.6426606555656,-67.0450461434342,-58.6783216839972,-55.211858904937,-52.6556274219591,-51.2417686581782,-49.9983338916062,-50.4462706888389,-49.2316066669771,-48.2215015472546,-45.8274448746169,-42.8409076434313,-40.871088479974,-38.8528293027354,-37.0902370916227,-35.6559255221596,-34.4458161697169,-33.5514899841807,-32.9549045958598,-32.7390608965858,-32.5707057405997,-32.6959901472238,-32.9328577134395,-33.3085266255533,-33.5087714375755,-33.6393258048258,-33.4811163564475,-33.2481222354277,-32.7835346292044,-32.2554954714336,-31.531287900831,-30.9064180127774,-30.3823794258672,-29.9786436998708,-29.7245582285966,-29.6913204907844,-30.0046243739947,-30.5364128132843,-31.3970715057761,-32.4870850252986,-34.0894646496141,-36.0928851804573,-38.8356586129343,-42.3202120133095,-47.6200794342027,-52.3223082306261,-50.6064666116021,-48.6726355454364,-48.5187989308269,-50.1954221014778,-51.7205871585198,-55.4485627780853,-62.9831435986707,-55.7192056463841,-51.1042113060187,-49.9163360193129,-49.2482005683228,-51.9849314174432,-53.5532456985178,-56.4591450727267,-52.7343714680409,-46.8447797573428,-43.8415719142711,-41.6718413846655,-40.5422600067597,-39.7923866712045,-39.8024919077554,-40.0653108616997,-40.0670160733016,-40.2741411780196,-39.8325187497908,-39.4096827196215,-39.1696433517814,-39.3753620939119
-36.234131332788,-35.5393680948482,-35.0111762077094,-34.914536802074,-35.0311812946664,-35.2282151407678,-35.8354381998312,-36.8008504613847,-38.3209161703917,-40.223882823957,-42.1923921312642,-43.5022401873595,-43.137111033676,-42.3492451888249,-40.6641000242893,-39.6752057942088,-39.2120767134772,-39.3478467244784,-38.7759029178441,-38.6452204178968,-38.5249623626164,-38.7687148706238,-38.4093370443855,-38.3746231328872,-38.027754827962,-38.8163506209816,-38.9016980235322,-39.7586832843232,-41.1314151976334,-42.4883529398802,-43.1597807982916,-42.6822862940643,-41.0578302790399,-40.3211848177638,-39.116400239027,-38.8541804423238,-38.8736215104101,-39.411185625064,-39.7721203061317,-41.2586520804265,-42.8102743010782,-45.231160968332,-47.2778860531622,-49.8286859131498,-49.3922267279629,-50.3853407555551,-49.3481024482347,-47.0568530880785,-48.103126800535,-49.1832364845584,-48.8981617074233,-49.4208265661323,-52.2761502829563,-53.4454559658176,-54.7164961426255,-55.3483635855976,-55.5998563737765,-54.7864459204559,-54.095361281179,-52.1388809775182,-51.3579661857013,-50.4991813107532,-53.2314437377945,-53.2322648017089,-53.0950721691032,-49.3135549000616,-44.5876985680073,-41.8900350075778,-39.1264143490326,-37.0447151410559,-35.4285976644391,-34.1939261930348,-33.3844246983718,-32.9589604797254,-32.9479480708166,-33.0358884465887,-33.5997958063562,-34.1284350441625,-34.9995232839725,-35.3129676919686,-35.2448170235036,-34.6204819474394,-33.9767513853345,-32.9407557987877,-32.12051188035,-31.1588201207594,-30.6003515981336,-30.1836840241073,-29.8248657656246,-29.7994330333923,-29.8882198642012,-30.2665559427029,-30.7408339307685,-31.7408923492064,-32.8700486027468,-34.398324843813,-36.5581876924019,-39.2577693438843,-43.1198585575198,-49.3587587344939,-56.8723949247578,-51.3290504435812,-47.7172715688964,-47.235010384234,-48.279339232502,-49.6078155415984,-53.2040547315877,-55.637001849783,-51.3694406582753,-48.4449355437359,-47.1596656898959,-46.2503187827767,-46.9061293137961,-47.0063634659635,-46.6113614915115,-45.9221420085337,-43.618169503813,-42.3515523124122,-40.9968675844116,-40.8337392922905,-41.0458534150026,-41.7984692721341,-43.0445853725595,-44.165444862468,-44.9316205084215,-44.0247305362748,-42.5491177996884,-41.1669987519266,-40.7941845346874
-35.7098483885247,-34.8469554528074,-34.2218623499112,-34.0237217480955,-34.1520151364796,-34.6396758932296,-35.6411700082372,-37.2396655798697,-39.4816108385833,-42.8734354896687,-48.2197915879812,-53.6726221554248,-48.4835365008565,-45.3000196432075,-42.8979308426187,-41.8382346879364,-41.5432769079401,-41.5622575419001,-40.7823687342109,-40.1547387366184,-39.2799159859734,-39.0103480053075,-38.2648468781621,-38.001813789694,-37.9121878583484,-39.0255214018053,-39.6508809717739,-40.8179220690788,-44.547577055334,-50.1917624063054,-54.5483827948008,-49.4061778471833,-44.6676215313693,-42.7520678419484,-41.4006977136614,-40.9288465083249,-41.0708087348605,-41.5401469952152,-41.7214152769115,-42.6429733519469,-43.3930151981681,-44.2673698037441,-45.0055860618704,-46.5659066558559,-46.3536152313556,-48.5624317655857,-48.3634493667881,-48.6572602590588,-50.3483482291412,-51.6054577634856,-51.4941223969266,-52.0196542815118,-53.4074401516928,-52.9729588642256,-53.9741467355862,-52.630401788922,-52.2530605071021,-51.4172768784911,-52.5969433036278,-51.2189733483879,-51.1532373430697,-50.9324219098912,-54.4642465202232,-58.1669149599448,-68.6843207046464,-51.9647678848755,-46.5667570250677,-42.6002442254039,-39.296063121724,-37.1320985170994,-35.3762084406226,-34.188687814892,-33.5293823417148,-33.281506165089,-33.4240559411259,-33.8713294564993,-34.9467974174637,-36.1143511140298,-37.9896994023905,-39.0404143117124,-38.6591478508528,-37.1066527743863,-35.4958471091299,-33.7709845930408,-32.5997735139824,-31.4992439081386,-30.9548831218967,-30.6176065776255,-30.3293411490142,-30.4729971698123,-30.66432732448,-31.0243892370512,-31.416726198442,-32.299309212683,-33.2382162301632,-34.3831811983376,-36.187109037189,-38.030924564604,-40.5347435397724,-43.3166943763892,-45.4948877658796,-45.2243468572926,-44.2376564625905,-44.1449366946698,-44.6416883542802,-45.1259299208178,-45.7137737575384,-47.0125499594414,-45.6699784798322,-44.6915975046441,-43.9014080539637,-43.4193317519773,-43.102893093476,-42.8683968532528,-42.4000989286164,-42.0288003683973,-41.3528381064985,-41.146227211095,-40.6296292544353,-41.1973552275525,-42.2595693382553,-43.6863399028844,-46.1062860532863,-50.4824879032065,-55.0752666475246,-50.5937198269559,-45.895745168719,-43.1836228652231,-41.9008754729232
