-26.4064499106262,-26.9297171919211,-28.1177084346885,-28.8010498266881,-29.2035265779874,-29.9594698382236,-30.778786580243,-31.0952809957184,-32.32994118474,-32.7672018739193,-33.7160167435783,-33.8654900211527,-34.0239771221666,-32.8694862215398,-31.2582345098537,-29.179991607941,-28.0553741266999,-27.0622657376165,-26.4032204023219,-26.0466637149799,-25.6473681783266,-25.8054712216561,-25.7318328050079,-25.8347803538621,-26.1832873553131,-26.9430961347833,-28.290558205736,-30.0971835960233,-33.6726419335002,-39.5146559078503,-36.3754757195514,-30.5759182663512,-27.1046910444981,-24.7174794903716,-23.178509024091,-22.1279815990878,-21.9783888894217,-22.014251070442,-22.7035394913393,-23.8698338159768,-25.2490107688425,-26.4987874212266,-28.1111492876138,-28.3075646457969,-27.5323030392636,-27.590607848467,-27.1884719204184,-27.5087269518215,-27.9708559906842,-28.9223442437501,-30.1786904365809,-31.8705732938161,-33.2437426431878,-35.26534237092,-35.9533480747188,-36.4563349944768,-36.8958190562066,-35.9915509292401,-34.1910984459809,-32.0379267444508,-30.7016427988398,-29.3410801154534,-28.0382043235283,-27.3391549271122,-27.3497417657314,-26.4210329297101,-26.8383650878564,-26.9268397194731,-27.7565387240146,-28.8817241681339,-29.7158481319448,-30.4114704704192,-31.4718780884624,-32.0086514857489,-32.2016394668463,-32.2462242434025,-31.5293475344146,-31.0608258090695,-30.2082834638521,-29.9151884566793,-28.7992784454821,-28.0957739823663,-27.6583662701467,-26.913976175851,-26.0494563040474,-25.6084921262224,-24.7928486622096,-24.3853482840182,-23.9823777985134,-24.0416571511013,-23.9379787766589,-23.8832050112129,-23.7755454201577,-23.430448319078,-23.6552630654515,-23.7998440668052,-24.3672638194022,-25.4386871117278,-27.2708585826917,-30.704968223248,-37.1388323530293,-37.2075453338687,-30.5467441608177,-27.1631023587982,-24.7760104645028,-23.3048713488729,-22.2233439922029,-21.8527389351351,-21.9017126469235,-22.4500250909432,-23.2042026653118,-24.353529963037,-25.4433927907899,-26.6748409346054,-27.1519880937463,-27.6053515489661,-27.5009212135558,-28.5909609369222,-30.962926506826,-34.3890874741216,-36.7561459616774,-30.1490564874275
-27.6818209992368,-28.0842811868663,-29.8052092989865,-30.9461742198862,-32.0493934829559,-33.0094532360258,-33.3923461761103,-32.8292616902186,-32.7290436881487,-31.6828871899513,-31.1748747347152,-30.5863020407974,-30.3463266446086,-29.5841162765285,-28.9165137153806,-27.5633813278941,-27.0223988035349,-26.7281323317376,-26.7415844703792,-26.7811451451949,-27.2264444867932,-27.5155930294818,-27.2490570191354,-27.2947324029127,-27.525699481521,-27.6510086931178,-28.2165342732293,-29.1855576024891,-30.0828108485274,-31.1425290270511,-30.0328967835807,-28.1134946492558,-25.9705455815535,-24.2688247662995,-23.0754778256744,-22.4135858911081,-22.408096145112,-22.9214057467131,-23.9513321055404,-25.7603289985321,-28.0135864445195,-31.4410763151773,-35.5797725225824,-34.8265867286148,-31.6746297556889,-30.144820876969,-29.1732158482639,-29.4337830494994,-30.0506061558872,-31.2081484402816,-32.4198736807026,-34.1827861947739,-34.5515063044783,-35.0664143409005,-35.3343008035087,-35.1048171999043,-35.5252846653534,-34.6051200202224,-33.8308566822403,-32.8498892523035,-31.7389127352302,-30.050139915553,-28.7236229634398,-27.6370148616089,-27.1664741434804,-26.6012208655781,-26.8476409130317,-26.861247611483,-27.6008287802677,-28.4108094915358,-29.4082596587972,-30.0781989142769,-31.1211788053371,-31.5260611052968,-32.6949536628862,-32.822766443227,-32.6369401224738,-32.5217583347859,-32.1168436953294,-32.1300569498672,-30.5091417346084,-29.6311684782712,-28.6365127658318,-27.4787642677984,-26.1905595873331,-25.741365021109,-25.1515846997099,-24.9349985141937,-25.0293519882188,-25.6455783818566,-26.3799327755251,-26.9134432626558,-27.0448115990611,-26.4419669223601,-25.9516263907198,-25.5903373453565,-25.254346535772,-25.7978177804282,-27.1192478152493,-29.991185681827,-33.9792262746166,-35.2144088316985,-29.8714417878578,-26.6105964066282,-24.1701936173685,-22.4399925848053,-21.3580099180701,-20.8446644590618,-20.6257402492625,-20.8096982597636,-21.1120303520641,-21.849506382975,-22.238147973187,-22.8473507206475,-23.344994063913,-24.3038301608255,-24.6535674110322,-25.4523225211695,-26.8177236710233,-27.465951395157,-27.4695441439177,-25.3783930026364
-29.0859760562793,-29.0199203216359,-30.668804189572,-32.6318135556653,-36.038060731593,-40.1377536070336,-39.7197371515653,-35.989381739988,-32.940191689805,-30.7949642506791,-29.4178316061683,-28.6085447883838,-28.0611091811837,-27.4781440748463,-27.2162503131981,-26.657969674302,-26.6013894697261,-26.9785181909702,-27.6487443089418,-28.2721581450732,-29.8477354571579,-30.3999928206119,-30.1267922986244,-29.9343007441103,-29.6280719504852,-28.6945255528562,-28.1457864484489,-28.0574134305589,-27.6046168660977,-27.6027000649835,-26.8420481556769,-26.0389727944076,-24.7629480129692,-23.8887061302616,-23.1642220848433,-22.9146212269053,-22.9137312495396,-23.6583091853184,-24.6161208406999,-26.4018352272333,-28.9164110721224,-34.068952434054,-43.4363396429069,-37.7549176219095,-33.3380614686435,-31.2216156548225,-30.4249958127426,-30.9876304562065,-32.2755977749565,-34.827825064512,-36.7875499894027,-38.1814240552617,-36.7558465818142,-35.3630655447308,-35.6299610138457,-35.4531918598933,-36.1947346648919,-35.6368394376229,-35.430548405972,-34.7292677842886,-33.0741225707505,-30.9750958446493,-29.4143776561527,-27.9847298182015,-27.0515734581492,-27.1982808209942,-27.2195619270223,-27.3742450416968,-27.9988264254571,-28.5927849737164,-29.8606882359601,-31.0191420076212,-32.2640282515443,-32.8781941761438,-34.8136511893973,-34.6969402761298,-34.7983048727992,-34.641517983326,-34.7318560790408,-34.6705959042381,-33.402046561913,-32.4768887217921,-30.6504413159289,-28.9927748975407,-27.3134540826804,-26.5215878492339,-26.0776495953976,-25.9377993002182,-26.5112896907685,-27.5295682934882,-29.6989062968732,-31.9127564352072,-33.0456848945096,-31.3107300404536,-28.7009338455152,-27.2793763784094,-25.8470616328693,-25.5937459436455,-25.9236180036572,-26.7349103990904,-27.6362549916136,-27.5833853971017,-25.9693624929354,-24.6787817783234,-23.0212269148955,-21.6034630079132,-20.7772211935185,-20.2363645555055,-19.8598225764867,-19.7462115486866,-19.7850482988721,-20.1725706180592,-20.299166486621,-20.5038929298792,-20.8940160526872,-21.665656865852,-22.1038131248277,-22.5589391077702,-23.2117109010264,-23.3313108428792,-23.1694595125539,-22.3928497480757
-30.4650948318722,-29.594947270406,-30.2398084943486,-32.0396828754217,-34.7728189010826,-39.3853405310239,-40.25356640133,-35.6701196970651,-31.4364171380097,-29.3116810597853,-27.8990742501032,-27.2337736181286,-26.6454509705277,-26.3799304083453,-26.4186999244822,-26.6603103028318,-26.9936657890534,-27.8400397533295,-28.917570661426,-30.1479889574923,-33.0140629950433,-34.7840442494297,-36.1552645889641,-35.0146196821286,-32.5444016844905,-29.9550468688416,-28.118874120349,-27.1828647639243,-26.2418345324922,-25.8193682987166,-25.360881479215,-25.045439710641,-24.4105099529886,-24.1734112164148,-23.8604778131784,-23.8421208288757,-23.6505356209951,-24.1557950553415,-24.5606202617264,-25.5710100812491,-27.1548281578034,-28.9354231631342,-30.9837658783069,-30.8367766931893,-30.5986290661913,-29.8082107804993,-30.025866808912,-31.2508889276231,-33.3044250088779,-39.1317466264268,-53.7942936575692,-43.8458166626937,-37.649408801799,-34.885113808078,-35.3136698530717,-36.0814453789052,-38.2857979449809,-40.7067103413493,-41.5049852779279,-37.5384728741203,-33.4737803676842,-31.3768971176032,-29.6880447466125,-28.3586309889576,-27.334713311158,-28.1883704102164,-28.0810453394908,-28.5467542348572,-29.0632611345662,-29.5386027437819,-30.8923457686566,-32.8638937735032,-34.5302992537409,-36.2237718439008,-39.1509336781569,-38.5181639542702,-38.2698803183411,-37.3017732801784,-37.8128093706821,-37.4686056634204,-38.3918599390552,-37.3732971633219,-33.7838348810121,-31.3022172106211,-29.1002543538631,-27.6077524651194,-27.1771525238176,-27.0506274311884,-27.8810088687689,-28.9172742198158,-32.3447188687692,-37.7097897704115,-53.592738613388,-36.26610857902,-30.6717861379562,-28.1689041514433,-26.1066460688326,-25.1997253465429,-24.7183389895612,-24.4289079738043,-24.4832111627269,-24.1140833820812,-23.3100953660793,-22.8102917911928,-21.899554564867,-21.0321596419116,-20.5827528722422,-20.1454085448744,-19.761203635042,-19.445252224236,-19.3089668369514,-19.3241954513064,-19.3031842542924,-19.196042234686,-19.3960387366097,-19.7435369389758,-20.1195344246136,-20.3760440165947,-20.666473995119,-20.8277322722,-20.791287451308,-20.843734223256
-31.4047056582152,-29.7296268308657,-28.9876629432096,-29.689255354148,-30.1036311257599,-31.0989844504969,-31.355656717331,-30.2597977060523,-28.4401873120211,-27.1208874954751,-26.2839602386488,-26.0412695903571,-25.8236685573871,-26.1600422590982,-26.7239142737196,-27.8957039339809,-28.6105559846067,-29.4800400715764,-30.3311983109031,-31.4172715288863,-34.126890934238,-37.037109083607,-48.5765034311622,-41.9425989358965,-34.0571502637993,-30.2288173245712,-27.622540276773,-26.3074791568817,-25.443913865428,-24.9694950685106,-24.9517584033098,-25.10285233718,-25.2288601803634,-25.5497552389288,-25.5725253391491,-25.4589674307804,-24.8400987914937,-24.6374829294456,-24.3457146740517,-24.5150569599129,-25.1775005476546,-25.3826829376993,-26.3457329349463,-26.7155028226281,-27.3440149280523,-27.1771899245872,-28.0395376887729,-29.486454691179,-31.0213248481015,-33.8787852420196,-36.0702800651651,-36.2027996334333,-34.1758430564579,-32.8802837279566,-33.3471955854939,-34.998887540524,-37.7660574317499,-42.4530255999365,-42.7469565864504,-36.8651367503199,-32.1046136642354,-30.768492248798,-29.6167494688529,-28.9697608500682,-28.3727678109042,-29.6546046985787,-29.6562117511239,-30.4934380633145,-30.8619618265052,-31.2068527769308,-32.13810758734,-34.5429720104241,-36.5097828952268,-40.7971976847384,-49.3287097977129,-46.7686632149044,-42.003791563046,-39.3789703062753,-39.9262102824656,-40.5937361805907,-49.3556204257928,-45.10327825362,-36.8427191916416,-33.2797783146753,-30.5497763660105,-28.5287472528588,-28.0137560464707,-27.8575395333484,-28.4986474773944,-29.3218911775631,-31.5398178642717,-33.5944495838215,-34.7562137253469,-32.601689078047,-30.149227878938,-27.886272906283,-25.9942206940249,-24.7825257165912,-23.8960299138503,-23.1406642745013,-22.8146681999931,-22.3638228729315,-21.9553307479226,-21.6686559259683,-21.3183664986729,-21.0230358412396,-20.9666815276575,-20.7417874335455,-20.4740891675249,-20.0443050354152,-19.7139719471372,-19.2919074386634,-19.0738284575271,-18.7192974197783,-18.6611163673311,-18.5684830109464,-18.8208826204049,-18.9820544176158,-19.1053825109794,-19.4198604939106,-19.5921986850096,-20.2674746352673
-30.9709235267075,-29.1389324937078,-27.5634131659969,-27.2785838225629,-26.794375997027,-26.786928433662,-26.5817868981079,-25.9720495763116,-25.3579570385574,-24.7264162486924,-24.5109385933864,-24.7536712675173,-25.2680100948546,-26.4956766931376,-28.1954967974188,-31.0558011889214,-32.6889804970042,-32.5931757771519,-31.7750343308382,-31.466241083915,-31.991895336815,-32.727093009926,-33.3224324337122,-32.8782844542551,-30.7451181746106,-28.2672549198657,-26.3275463550764,-25.236503930264,-24.8769665674852,-24.69948005939,-25.2707598376832,-26.1040829643426,-27.4038346370281,-28.571615714996,-28.9320642014977,-28.1221905982968,-26.6786191004563,-25.3287109841825,-24.4155757852931,-23.8898886943772,-23.8559201609484,-23.4458306803989,-23.7535478061233,-24.1108535200466,-24.5704699803021,-24.6447750096264,-25.5172784606255,-26.6114450587908,-27.4598025426528,-28.3825365284562,-29.2265144370391,-30.0803453034405,-30.0024965128707,-30.0580158771369,-30.332374719571,-31.8983316830475,-33.0679302545906,-33.3802375499888,-33.3249538677533,-32.9687687259014,-30.2828103966484,-29.7430561658687,-29.5667933977746,-29.9666336491455,-30.3372819506635,-31.7619167831473,-32.3423543632175,-33.524767401347,-33.5544375962601,-33.5058672895614,-33.3290144533967,-34.702073350098,-35.8414769875449,-38.4541862052983,-43.7757853863543,-42.8779911519648,-40.06095764001,-38.70768724941,-38.93915666997,-39.6447346752198,-42.1421025731476,-39.8954917838587,-35.4361708733483,-32.7229601684526,-30.4713313714755,-28.9116279125063,-28.3386838256465,-28.1612436392588,-28.4098566767518,-29.2407218311328,-29.7931007414673,-30.2583888577324,-30.2763088467096,-29.723891853983,-28.8476898773954,-27.2810466811083,-25.8052585673553,-24.5096921342015,-23.4965078210719,-22.5486045122709,-21.9917240112307,-21.5616820694058,-21.4767989381025,-21.2920159381436,-21.4617224918458,-21.8031904956749,-22.1919186022583,-22.3165721058561,-22.231228365266,-21.709942855308,-21.017927355798,-20.0468426381444,-19.4910251237615,-18.9351873138899,-18.5832224532005,-18.1539115518455,-18.2474006249858,-18.3552500436128,-18.4199969154591,-18.851981722872,-19.2411104643027,-20.2964130530978
-29.482062783431,-27.9597829686418,-26.3626660975306,-25.3694275776976,-24.5551539971428,-24.0446468476184,-23.4978810319791,-22.9688913688613,-22.742285822614,-22.5176741688281,-22.6915294657138,-23.2300308810327,-24.4134476040447,-26.3690830413059,-29.5015937310823,-35.700501942645,-49.9738207910367,-37.1927811897843,-32.0376055234713,-30.2444266779514,-28.9667618645045,-28.6872508979743,-27.9061879684017,-27.5033508672347,-26.8370014799213,-25.5671348778947,-24.7315695290431,-24.1768093216045,-24.4353132905249,-24.7758590243662,-25.9566009434762,-27.7048881491732,-30.8440977946641,-34.620705966859,-35.7511789922634,-32.1985110109481,-28.9990459745806,-26.195081325781,-24.8063461268101,-23.761465322385,-23.1632761938133,-22.5436715222836,-22.3033698946165,-22.4783177924109,-22.5504351431758,-22.7352019000054,-23.3049807529853,-23.9060786363594,-24.4680786592975,-24.8444614866482,-25.4071815782273,-26.1727786914014,-26.6503173512567,-27.219434381766,-27.416918382697,-28.5821975850059,-29.0866373451866,-28.9270726628345,-29.1154669768572,-29.9449828554116,-29.0370712128668,-29.0591625810593,-29.7780917020922,-31.202983558175,-32.895185512108,-34.5213090101899,-36.94886313908,-38.6921798623142,-37.5564066758342,-36.3287742123897,-34.4316253434549,-33.819533143694,-33.9027078030461,-34.3888724146933,-36.554305414541,-35.8724081106399,-35.8040778408563,-35.8878611634426,-35.8484109154275,-35.0753129490269,-35.6020619068516,-34.4266666568423,-32.256222797465,-30.8144873324225,-29.5424755237574,-28.8475825203197,-28.2840839664527,-28.1650230038088,-28.2082049047027,-29.2170576761704,-28.974629264041,-29.1728560724342,-29.0529862944176,-29.1202190455061,-28.4857473485981,-27.2982059337684,-26.0229109084381,-24.6263784414318,-23.4859381095962,-22.4233096479435,-21.7037245287088,-21.3250856485559,-21.5000721321557,-21.5210599419128,-22.270230000109,-23.4720540079847,-24.6159034458047,-25.4893708961027,-25.5544206854009,-24.6633563185727,-23.1373932842268,-21.4649830782449,-20.4394844146556,-19.7203669939804,-19.11152899267,-18.5180742384775,-18.4209761232776,-18.4685979697003,-18.5244938475577,-18.9619055324086,-19.5140569689018,-20.6046813420846
-28.3450418902385,-26.8935123615812,-25.5136480107232,-23.984466710651,-22.9417604996111,-22.0960054239581,-21.3465105799799,-20.8431194161857,-20.6738548384187,-20.6601807642818,-20.988082353797,-21.5736937230454,-22.8923489787917,-24.7396521844664,-27.2646791275762,-30.7181570456349,-33.2210664331102,-32.0497351672967,-29.1942648365119,-27.595147231082,-26.0198883716612,-25.5853620315789,-24.6885139142507,-24.283293396644,-23.977323810091,-23.4257113804668,-23.4112432030177,-23.415434768468,-24.1064416097029,-24.977256534021,-26.5450760516838,-28.8853401225121,-32.9804935043163,-41.0492946274405,-43.5152264427531,-35.4090918262604,-30.432836379523,-26.9483479562587,-25.3293533803026,-24.0351647155092,-22.9846178541246,-22.3631607366797,-21.7205117274394,-21.6504445057245,-21.4063857850238,-21.590649010325,-21.760822555651,-21.9211754640223,-22.3302194287727,-22.5546192193662,-22.9821455461552,-23.5261146753143,-24.1138089456088,-24.7787915442824,-25.1113468585531,-25.9469906991442,-26.4391769165168,-26.6223943033806,-27.0748387203411,-28.0878559315599,-28.5986569342351,-29.0491495487131,-30.3249592378153,-32.2418712879015,-34.6660731244341,-36.6899230883229,-43.1742854768327,-53.448904315391,-42.1815084121129,-38.3624516929969,-34.8875248269356,-32.7704123864568,-32.3252553959781,-32.0053318991946,-32.765237803071,-32.2598923387987,-32.6533802326931,-32.9725322342369,-32.7649984005323,-31.8059385737539,-32.1554376646102,-31.3668017701296,-30.2128076052059,-29.4932230367941,-28.942925584433,-28.7600427219026,-28.2387334753542,-28.2343227859567,-28.3146463578499,-29.3694766038429,-29.1447414307804,-29.6043675725331,-29.7876923297057,-30.4169182138952,-29.6149473978332,-28.4269125779222,-26.9937426250716,-25.3100623250545,-23.8151087813932,-22.6361650165681,-21.7811103958574,-21.4256498047325,-21.7046462750718,-22.0664727027838,-23.3741092990334,-25.6361282612885,-28.4808175849781,-32.2845822860849,-31.9337499160228,-28.620093764808,-25.4947172743144,-23.1807039433275,-21.7909368328178,-20.99009670574,-20.2705179577731,-19.7170213550102,-19.3862370835782,-19.3112211177553,-19.3383505338673,-19.6095246856224,-20.2066719460955,-20.9901240973073
-28.2084008449357,-26.3722854320973,-24.8607503832029,-22.949347594382,-21.673738703184,-20.6145027366132,-19.8200873133887,-19.3545722549136,-19.1486929420513,-19.2348074856328,-19.5717106209906,-20.0879225737274,-21.1234474856675,-22.4585451476996,-23.7974754862881,-25.3904677659542,-26.3144884197571,-26.2414700525159,-25.5043687884475,-24.5393200154227,-23.5158523545029,-23.1395151421818,-22.5187555479365,-22.2163598289445,-22.0797642660043,-22.0721461779552,-22.5756817168564,-23.0629310778751,-23.9125235730236,-25.1691517374169,-26.789901501368,-28.7856149202487,-31.3676523486799,-33.7851725254596,-34.1300095539124,-32.8534030775586,-29.8457044534419,-27.3872648043038,-25.8490840752998,-24.6109737346406,-23.2682814969608,-22.7272109138833,-21.9004959762018,-21.5699382608165,-21.149458962549,-21.2339614084258,-21.0097277448179,-20.8161239834873,-21.027620448025,-21.1728618911059,-21.4566023776831,-21.7669645077617,-22.2929419924158,-22.9005586180418,-23.4720366947624,-24.1259544469386,-24.8667922192221,-25.6491162765003,-26.4262580976885,-27.3300930205223,-29.0218017070891,-29.836295690549,-31.2584416878126,-32.8413286348719,-34.8222918730272,-35.9193556944022,-38.8483430570152,-42.3955342767491,-39.4358819873167,-36.4361754943604,-33.7507357251196,-31.7080268014402,-31.2109352032151,-30.6852430638063,-30.4731849189606,-30.2548111438391,-30.5592362036247,-30.7210488731519,-30.4805354875863,-29.9706694482613,-30.1863307230334,-29.7678584218328,-29.4501555135373,-29.2055380629216,-29.1233849465556,-29.0588084353377,-28.6035432602775,-28.6622747534419,-28.8854845113829,-29.643903902529,-30.0322685503468,-31.0996503179876,-32.254903946543,-33.8496990728747,-32.9272318553737,-30.9419614786972,-28.7672902936294,-26.4854535503079,-24.3991224963344,-23.1280484577353,-22.1409632628132,-21.74421932516,-21.8928772343183,-22.5467284232266,-24.0125491891954,-26.4512585389627,-30.3319440744863,-38.4196199323145,-36.1712521088445,-29.5389830641607,-26.6171850348865,-24.6156533549256,-23.4516921102045,-22.8067610642013,-22.2369152436038,-21.9072621576278,-21.2415394169544,-20.874957061315,-20.7404467398471,-20.6403428414869,-21.1167845671338,-21.465066662161
-28.7676084839611,-26.1658612645923,-24.0326971684052,-22.0061324050761,-20.604729281854,-19.4807430414335,-18.7746897254502,-18.3771152968438,-18.1644122006717,-18.304018664532,-18.603712611617,-19.0694460864791,-19.7563918394226,-20.6790458378983,-21.4021785363899,-22.3057420871785,-22.8222833708716,-22.7896501734036,-22.6920153781422,-22.0863500728585,-21.6435294187735,-21.3126104648279,-21.0693742169156,-20.9488832022909,-20.9923282974462,-21.4376376287961,-22.2222261961613,-23.0901633253374,-23.9644563727444,-25.4495488282609,-26.9914670982026,-28.3612155864477,-29.9992702848881,-30.8532386032351,-31.1198940710982,-30.4161424979374,-28.9462320676032,-27.7353054582919,-26.4735339854262,-25.4433041828411,-24.0432784809656,-23.5593797953714,-22.7977711180752,-22.2299543099986,-21.7627811349699,-21.6696051354834,-21.1141946673881,-20.6430570138406,-20.5411212148493,-20.5494590508322,-20.6274206135188,-20.7157429917811,-21.1012464083185,-21.6051524939878,-22.3836979409466,-23.0177148100315,-24.1133897755456,-25.6030552776746,-26.8729921404525,-27.8467699747836,-30.5149568974666,-31.6327187316815,-32.7212743992517,-33.2491856727803,-34.3708421333398,-33.8793996326025,-34.5038177662741,-35.800917756126,-35.0352660241559,-33.2951723912534,-31.9304286959075,-30.7989344375827,-30.429472038113,-29.9826673850231,-29.1851904607691,-29.2608216418615,-29.3178576518715,-29.2704307414263,-29.1208611946233,-29.200492558622,-29.2799434717076,-29.3408131471586,-29.8537820381521,-30.0346806960416,-30.2769054997793,-30.0854144980537,-29.7059604076001,-29.6534805498492,-29.9344712345793,-30.0263636467843,-31.1937290738696,-32.9599141938314,-35.8969732114372,-40.205986082315,-41.3363574982122,-34.2510893214005,-30.6309982943706,-27.630473066991,-25.1194262839448,-23.8724730365525,-22.7660181821434,-22.2636734143662,-22.079509318402,-22.7322624864641,-23.7296048366857,-24.991137955098,-26.7447924635882,-28.1503623890118,-28.4889102223011,-26.7224906413102,-26.0669188040979,-25.5472467572107,-25.4483055394624,-25.539984169077,-25.569025766267,-25.5108349157875,-24.1425492541245,-23.059882225495,-22.464620662933,-21.8552517826709,-22.0653525700789,-22.1731243411363
