-57.0485785299466,-55.405792669794,-54.0694101616304,-53.624369328138,-53.6252388470014,-54.057761294934,-53.9030295156976,-54.1769700843346,-54.215536918466,-54.9269176795084,-56.1370766180193,-56.8112651776327,-57.4083457557793,-58.1663787906032,-56.4919984860951,-55.5106924259002,-54.1189183428238,-52.4851904880675,-51.2637840213297,-50.588027285037,-50.0652818724171,-49.6603382298357,-49.5860397521761,-49.9526104577893,-50.8967918419409,-51.8663980195415,-52.8683866947143,-54.6105846630823,-56.584128418488,-59.3221069450752,-61.6717490234705,-60.8238701958347,-57.5056036283433,-54.7826707479882,-52.4423811447957,-51.4616958401744,-50.884089137169,-50.6663683199124,-50.6253973529448,-51.2096648399438,-51.7973236920989,-51.9181790329092,-51.9914733820918,-52.0657533934774,-52.1379049989078,-52.5475832034965,-53.4782262682646,-54.4278599861827,-55.8907363175338,-56.2385209943849,-56.779535803015,-56.8533746599253,-56.7044483774351,-54.961968538043,-52.8234792818424,-51.4001832878301,-50.0752451267411,-49.2565184031148,-48.7840860549873,-48.7049957493333,-49.7126631271305,-51.4108571359824,-54.3169828354854,-59.0312501615539,-65.4234423783625,-62.0466849698735,-58.5425889303901,-55.1176412745889,-54.0596896598181,-52.6965287701225,-52.382965439334,-52.6380861031506,-53.8619210609968,-55.2759609443678,-57.6076695848494,-60.8902197709238,-66.4275556038422,-65.3396277661403,-59.4751847325227,-57.9985347664963,-55.495246207149,-52.6039113992385,-50.0539602217242,-47.7727811956546,-45.4752522695497,-44.1241121724224,-43.421105037598,-43.2663219228118,-43.5759200131532,-44.1039641030398,-45.0745923046007,-46.5331089944558,-48.6326449230717,-51.4073210485614,-54.3137953207923,-55.4174903749298,-54.82868900342,-55.1037035872033,-56.1655804239403,-54.9634028920341,-54.6323564066835,-55.3410024404521,-55.6561049877281,-56.3564263229734,-57.4743183876245,-56.5710346110665,-55.9169626518505,-56.0030618510222,-57.6390997211637,-59.7502375705063,-61.5944775285781,-62.5510829602253,-64.2735659822416,-64.6385752665443,-68.9435119732749,-71.85453974894,-69.9173795425564,-65.9850990128178,-61.9031633528582,-59.5607994795854,-58.253437905179,-57.3097219639954,-57.1163450048167,-57.8191103761921,-58.59916493981,-60.919901579102,-62.3108778235649,-63.1487127402353,-62.3667534494968,-59.5525699537832,-57.5927066224286,-55.8413533435143,-54.8803389622249,-53.8556656798291,-53.0891685697934,-52.4143501874016,-51.9756388705338,-51.9635502858014,-52.6416899260226,-53.6005419471491,-56.1425828293303,-60.1671178653154,-69.9429340645097
-54.286074557495,-53.173616944554,-52.2525575162222,-52.0534210430222,-51.4379845783804,-51.9582737550072,-51.9774282457274,-52.2103710354891,-52.5194436012098,-53.2746907960797,-54.0086744899998,-54.3890474480934,-54.6102255016789,-54.9197258891607,-54.2165559368691,-53.5798651764351,-52.8749462819228,-51.8402359274107,-50.8847040278825,-50.3755737513234,-50.0047041383374,-49.8821246539621,-49.9783434023414,-50.4487363461975,-51.7148730802319,-52.849481784251,-54.095593377028,-56.4102559321889,-59.3887497330094,-64.3828124386523,-79.937105063953,-66.7274402658595,-59.7489377048078,-56.2578291106319,-53.5496579230416,-52.1285259746501,-51.0829217880706,-50.234281092676,-49.8156474028998,-49.8731938645768,-49.9025940141631,-49.7773853986906,-49.9594664708624,-50.253476102736,-50.678193288173,-51.2935744946771,-52.7328336491987,-54.5574425377859,-56.8954482428617,-58.4055190622464,-58.3472195719929,-56.7983390455437,-55.5789074308458,-53.7815777252564,-52.3107498075518,-50.8018990650111,-49.7483331085343,-49.0972645497921,-48.7851555522428,-48.6210335722698,-49.3670494431542,-50.6835761304443,-52.393975420649,-54.5352648829029,-56.1720409513461,-57.1135369996469,-56.55172665837,-55.0855204849563,-54.346730187406,-53.1791664310594,-52.8846963402112,-53.0556540094438,-53.8172724034564,-54.8327272486053,-56.4433646942025,-59.8719913978693,-68.128299877368,-62.119532622545,-57.9672129574951,-56.2811942679527,-53.6670508359253,-51.2363877516074,-49.2787011036246,-47.5134269189364,-45.4474442592066,-44.0129008088401,-43.3427730910141,-43.0608291165095,-43.3979688157534,-44.0204651668839,-45.0679839931631,-46.6644722980841,-49.1045745593963,-52.8187975991074,-58.6790994503708,-63.3689681576455,-57.0949930304446,-54.3280410391763,-54.5311049775198,-54.1038598745176,-53.9443226681268,-55.0864896920673,-56.2670869186759,-57.592545421642,-57.6376865006859,-55.8616614452852,-55.4117409872444,-56.5412844709307,-58.9762227427139,-62.4692467242643,-66.9205972572387,-67.8445618536381,-68.8728390807884,-67.2636610262954,-66.830672868398,-65.3460775626083,-64.0647251538047,-63.2063449899903,-61.9906096585956,-60.4101278656064,-59.2252662048745,-58.8405562172308,-58.6745678482282,-59.6198901444262,-61.1954127465603,-63.3881509952282,-68.2245217934026,-73.2344994322365,-68.6500237131618,-62.2048371878735,-58.4272668005929,-55.7559719229032,-54.5290042005178,-52.9777589974449,-52.0726320692553,-51.1528468774261,-50.6891683111634,-50.81930656612,-51.3630697683483,-52.2234015183894,-54.0915213787001,-56.7320694344286,-59.5067745602588
-52.1790730681039,-51.5086588952677,-51.0275676196093,-50.9307652744478,-50.1100483071578,-50.4217158057457,-50.5632132460106,-50.756083528779,-51.3304200185993,-52.0664757575567,-52.4910165386942,-52.9578562037741,-53.2550101001655,-53.3402082569076,-53.321019861379,-52.7566170974403,-52.3915080704968,-51.9529544325105,-51.3313618509707,-50.9273599951191,-50.6214167163081,-50.6687079535342,-50.824926968984,-51.2124607285244,-52.4342618544557,-53.6113000298113,-54.992600680082,-56.9675912959384,-59.5354809745323,-61.9297676991393,-63.7714224440953,-62.0309253892017,-59.0831482924023,-56.5109127614433,-54.4225509414134,-52.6727950917645,-51.3331904825189,-50.1444876213223,-49.5969841857066,-49.289969128687,-49.015334867551,-48.8421828962947,-49.0325387946519,-49.370595183808,-50.0017055633326,-50.8210213634328,-52.467065730485,-55.0278276104111,-57.8473097168708,-62.0521707730427,-62.1789158506211,-58.4855892562988,-55.802384962939,-53.6288123995673,-52.2993264537145,-50.4589703817583,-49.4959595459844,-48.8215201518079,-48.6004622853951,-48.4765665304003,-48.8568319935514,-49.7164172688082,-50.5393671337315,-51.5551134504501,-52.4600917058768,-53.8009166729418,-54.2090312216123,-54.6564680603588,-54.5546342205865,-54.2278394629541,-54.1795656647248,-54.2843277309137,-54.3066583439102,-54.4915938584017,-55.2066893674816,-57.2835973888761,-58.1039558419577,-56.0234271034734,-55.3466464361125,-54.4600396546416,-52.3888474904183,-50.6124373131614,-49.155292064181,-47.7266865724269,-45.9550158110787,-44.4064669503899,-43.6263637700365,-43.2147770351858,-43.4105087617036,-43.9677606175898,-44.8826247114367,-46.3390744995107,-48.589515467678,-52.1740633131981,-56.7352237602359,-62.9126073265345,-58.4130596516701,-53.6514337881724,-52.6695807961532,-53.0132869727716,-53.0662004746217,-53.920165661152,-55.2431284054832,-56.7229540987958,-56.8055778436135,-55.8477369607078,-55.952555077657,-57.7003386380566,-60.1444099233116,-63.5754756148643,-68.5655207023119,-79.1059393622357,-82.2866032342017,-71.5205083327416,-65.3273352396248,-62.2714285680686,-60.2740464457404,-59.7809312090615,-59.6273599299626,-59.0397410074178,-58.5943953367505,-59.2911549074154,-59.8022692488424,-60.9179958721049,-63.928676627787,-64.8503868432403,-67.8098677506773,-75.3883860882808,-72.2884258890074,-64.6533300334242,-59.5925511414188,-56.4683966701597,-54.6162843306854,-52.5087768152162,-51.4990285469943,-50.3690993349946,-49.8287518415927,-49.8692940521794,-50.0681050458352,-50.6113046775651,-51.3023345122645,-52.2877256347928,-52.6488401066377
-51.0001318615411,-50.6371475163309,-50.4650373416318,-50.3195388757282,-49.6468229364515,-49.6613243917626,-49.9108408679525,-50.1194592935462,-50.829895226082,-51.4340114997477,-51.6919247406876,-52.326603012376,-52.8569216963719,-52.9251568344963,-53.5357509454122,-53.1679407229074,-53.028057877625,-53.0597819737062,-52.7114827323679,-52.2646260191,-51.8496008635795,-51.8643390902068,-51.9635040751921,-52.1688386831228,-53.0674998379023,-54.096080463822,-55.5335596856722,-56.9256885162426,-59.0376114731273,-60.2427077939704,-60.5480857703939,-59.717127670214,-58.3031736004239,-56.453025193487,-55.2023035274344,-53.0575136889215,-51.5899422397116,-50.2958231915947,-49.6939648919573,-49.1161919185579,-48.6932180685874,-48.6288698863675,-48.8747130893508,-49.3491472952855,-50.2824960338898,-51.5130774613787,-53.3397205122684,-56.4614201306479,-59.5414917237938,-66.5949311796345,-71.8801286515397,-61.5876208726028,-56.7943836134759,-54.0543683730487,-52.2691293871518,-50.2738887012657,-49.2322354834551,-48.4261791872369,-48.1794369236346,-48.2060847440664,-48.3071831794024,-48.809090160993,-49.2618179592119,-49.8996596310358,-50.8068604616973,-52.2153320889746,-53.0145732294016,-54.747877673548,-55.3875990554736,-56.456376620342,-57.0256683652927,-57.104524524669,-56.04512123316,-55.2082159913028,-54.8551963914979,-55.1236528345901,-53.7617971024471,-52.7673940858518,-53.5257790827472,-52.9728534250357,-51.6820547103326,-50.7475836818938,-49.7424581334626,-48.5263203854918,-47.0967296934274,-45.4468104929291,-44.3716498864535,-43.7924176382281,-43.6960287380842,-44.045226378928,-44.6717889503993,-45.7494814305141,-47.3250516218529,-49.5381086761513,-51.3837681361851,-53.0345662102195,-54.3246486498587,-52.5137683856968,-51.0667121401298,-51.7428437082367,-52.0374440025945,-52.4705630291742,-53.6084946953494,-55.0955607371731,-55.863688852272,-56.7434387072747,-58.0737777082452,-60.3087303101375,-62.6617150542217,-64.2307215480626,-64.6772333627692,-65.488220249502,-65.9869272036572,-65.4120177851522,-61.8157655289365,-59.5764895769096,-57.6026724820239,-56.88136701136,-56.6775066559498,-56.5367413772604,-56.8697157338424,-58.4626822010531,-60.2324023920248,-62.014707696345,-66.8902334867234,-68.8152111944885,-67.9910990105161,-69.3104536371187,-66.8214000312001,-62.8788495578817,-59.1495561439387,-56.4695371385485,-54.225635419318,-52.182316826196,-51.2478701789984,-50.158837866568,-49.5817053391174,-49.3692794876862,-49.1773183359304,-49.3892749203737,-49.3884443029224,-49.6001967595571,-49.3720742894756
-50.7054721011957,-50.5357789332313,-50.5258670654574,-50.2739057793123,-50.0455132398477,-49.835762735626,-50.2082515518787,-50.5068949182478,-51.175485691688,-51.5178060425628,-51.6833220751881,-52.369548674011,-53.114509473113,-53.4019534985569,-54.6828246159221,-55.0001219450964,-55.2551139045679,-55.5798968055833,-55.182426816849,-54.3302199819716,-53.4959260641543,-53.2192112956561,-53.179002400151,-53.2656766276188,-53.7646604646973,-54.5303664781959,-56.1514042623934,-57.702735022884,-60.1387520320971,-61.4987717495309,-61.096766835315,-60.1274710507739,-58.730196726448,-56.9896927369669,-56.1326642561215,-53.5692377132698,-52.0209136368713,-50.6919163309024,-49.9347279389121,-49.1424417917526,-48.6527211172582,-48.7425635081798,-49.1030920006729,-49.8913388312796,-51.3263643876693,-53.2320021663602,-55.3832085934089,-58.6090294218097,-61.9474137181153,-66.1616587417913,-71.6427130865441,-63.4838063676498,-57.7751967570456,-54.5719099120168,-51.9034334406823,-50.0691725071066,-48.864084806144,-47.9920323114691,-47.6661421584426,-47.8662900555221,-47.8924415276278,-48.2136229669355,-48.6810754904788,-49.2978632934699,-50.3941083831632,-51.744673710819,-52.9537345339322,-55.4714201806015,-56.9829415569146,-60.2177212872909,-62.6009466144199,-63.2637957967802,-59.9241895305678,-57.4149422763382,-55.5345486495344,-53.9921745320223,-51.7587159474253,-51.2223435496267,-52.4211739599927,-51.84306405553,-51.4272484467921,-51.5078196220209,-51.1265571163342,-50.1573358291477,-49.0298925419574,-47.1934743991544,-45.5768397162687,-44.6800145178101,-44.1536850852793,-44.1701074310763,-44.4471786198026,-45.0690694867255,-45.9523148254232,-47.0806480119182,-48.1460578799323,-49.0366788692549,-50.6852878838642,-51.1760246221796,-50.0072360859516,-50.5890454113315,-51.0354629270952,-51.1708391242344,-52.1431012962355,-53.727274795378,-55.0976710417911,-57.7525173526467,-60.9014477180124,-64.6906346974453,-70.57823749723,-68.2353282878689,-63.8843565123366,-61.5643245504785,-60.6025875374502,-59.58594815681,-57.983016425925,-56.8401232519184,-55.4106723142954,-54.3881234947893,-53.8769250885457,-53.8658371873236,-54.6199676834172,-56.3652674735002,-58.7312092053912,-61.2486984499063,-65.0233739188663,-73.3301119841008,-74.286581302812,-66.2746538481159,-62.1050716861575,-58.8026923000898,-56.5818602900791,-54.8066656546797,-53.1822191986754,-51.9980247809715,-51.3069223106828,-50.6046697850901,-50.1057644016148,-49.5893600344047,-49.0492667180712,-48.9012977748686,-48.4956217612553,-48.2151033535491,-47.6981634062491
-51.2051538340837,-51.0791678527131,-51.0787963420365,-50.7849516739247,-51.2652865867208,-51.1077425607225,-51.6826184163294,-52.1784467278821,-52.5946506011424,-52.5114345899731,-52.530697974039,-52.9776003268261,-53.7426159057871,-54.455498845591,-56.4517997726482,-58.6035070747767,-60.3343183157513,-60.5887155938103,-58.7803570404933,-56.6992854208914,-55.1287168562114,-54.4189997576781,-54.2575953882039,-54.4478204108439,-54.6542081347227,-55.237171363936,-57.2089457989367,-59.846208274708,-63.7173310924284,-66.7084558960055,-64.8871267670721,-62.3703392549376,-60.0538229470853,-58.2050140883473,-57.2975809638902,-54.5865289201422,-52.9103201783282,-51.4620841009285,-50.3319386878887,-49.315898463071,-48.7431655644184,-48.8508828227354,-49.2470774961317,-50.2753884863915,-51.9970288025419,-54.0834657089565,-56.4464020971093,-58.9411966722288,-62.5971961138286,-64.4471754409644,-65.0317384834232,-61.9725810952206,-57.7565635212061,-54.5466398032586,-51.2825945659503,-49.6919093635387,-48.384440776226,-47.6299199584842,-47.2932362913562,-47.6270909283653,-47.8058666957459,-48.1646936059377,-48.8869769737116,-49.6736277222502,-50.8857584526749,-52.1060442115632,-53.8715303864289,-56.5087168607114,-58.8348971868193,-63.577663743012,-68.4013237295218,-84.0571131079115,-66.1452173709984,-59.9543529643829,-56.5804182717143,-53.5588988075854,-51.0600166118526,-50.7155479767565,-51.5421996421515,-50.8930530335012,-51.3097720454572,-52.4768706066046,-53.5321522644994,-53.5057950223754,-52.2123089748521,-49.4924200415689,-46.9744553696453,-45.5037896205012,-44.4990522086686,-44.1340712934723,-44.1331709668732,-44.4341674078799,-44.9445465588041,-45.6156012315944,-46.592985728814,-47.3344217873137,-48.7441738918195,-50.1680184170171,-49.621093345653,-49.812666601269,-50.2590986423267,-50.2950913799909,-51.1402643858293,-52.7649330747613,-54.5347952553218,-57.1768409305059,-59.5479059398508,-63.0498287839377,-68.8575066990762,-71.8872530114529,-64.3715163952819,-60.3402967420772,-58.2396466257193,-56.4372896897352,-55.150003768302,-54.2977854462013,-53.3593319663434,-52.1862811154139,-51.4682346303435,-51.4632123170915,-52.2351057671593,-53.5054620426339,-55.2871070398353,-57.2295158153913,-58.9251817554663,-60.3970056440387,-61.358871742641,-59.550819081085,-57.4235512056553,-55.2686515846398,-53.8846296535559,-52.8373237789089,-52.171844879162,-52.1259784470205,-51.8358062112504,-51.8721617889672,-51.6379251398552,-50.856287157308,-49.980097685219,-49.2958907833439,-48.4862139335346,-47.7559465980151,-47.0006607376394
-52.3946683329754,-52.0698376073604,-51.9106765435419,-51.7473105432422,-53.1119484692584,-53.6362532181917,-54.7501114981587,-55.7431729004773,-55.5723533936291,-54.700393158984,-54.2500820371818,-53.9881968709037,-54.4207050974901,-55.5190563675926,-57.8267002020137,-62.5477773641473,-72.2221036445767,-69.3321367901916,-61.6875180824459,-58.0987159319089,-56.1969689885197,-55.2502824115364,-55.1102666961767,-55.6484589839437,-55.7324001190622,-56.3517922203438,-58.5322101350909,-62.1598884457606,-68.8858364396814,-96.5432266738573,-70.2995321170094,-64.006093239075,-61.2286102577043,-59.678525056785,-58.7044819885144,-56.4248387577807,-54.5418727563343,-52.797599700402,-51.0505695007099,-49.699115522925,-48.946437195158,-48.8076095164199,-49.0071042709413,-49.7773635832413,-50.8964909094209,-52.1357060086866,-54.1324084081607,-56.7152522413902,-60.7310631703764,-66.059208997616,-65.707999650959,-60.8552575507824,-56.5357023064536,-53.491621187542,-50.5459303646932,-49.0775266815963,-47.874086979235,-47.4119996052466,-47.2210363443486,-47.6613032491258,-48.2199447779057,-48.899303154056,-50.0526125019304,-51.14689076972,-52.2488733407526,-53.2661642059709,-55.4087192999633,-57.3509837502457,-59.6693197550942,-62.3140383386177,-63.45052571398,-64.5188548561434,-63.1795910356962,-58.9800348356593,-56.4985750578101,-53.2441168769402,-51.0235193228923,-50.7471875303036,-50.5915587653657,-49.9575510238471,-50.8804032213472,-52.7263040314616,-56.5620917209496,-63.332691598857,-56.4287923025896,-50.9069650747512,-47.6912565664242,-45.6545539561288,-44.3724727048534,-43.7481633228126,-43.6695673537488,-43.9403863917471,-44.5021793683595,-45.2626652048442,-46.4759284522728,-47.349604466031,-48.345105627128,-49.8482139553585,-50.0013148204449,-49.5869198429569,-49.8727119811295,-50.0025077448675,-50.6924045818037,-52.1018923745209,-54.0474891337976,-55.8091388983401,-57.1571163602146,-59.2868222690816,-61.3509486607608,-63.0373228618829,-61.7375176517798,-59.1620599079522,-56.9243600492939,-54.7173266406139,-53.1387151232346,-52.0930332282667,-51.3327472249017,-50.2191162358445,-49.5170619522305,-49.473931711777,-49.9960593361875,-50.6646903886909,-51.7307388012136,-52.9883059896063,-54.1109247295124,-54.3402767835535,-54.5767088329035,-54.3025404257659,-53.5974823787179,-52.6405111187276,-51.9106087859188,-51.4804541688596,-51.6254009285543,-52.5888119983702,-53.0336797942279,-54.2923687645048,-54.7452577567595,-53.7480534156447,-52.2610399233135,-50.5765167807222,-49.1518375992241,-47.9403785064914,-46.9575940345507
-54.0757488918669,-53.2182013798326,-52.7541656296084,-52.9125166061106,-54.88163775577,-56.9175000693837,-59.851269777463,-63.4983466100831,-61.5221321815425,-58.2984973672537,-56.5003190114436,-55.0767041777371,-54.8497811070392,-55.8877169216204,-57.3602624784881,-59.7881326309849,-61.2998286470892,-61.8949193361509,-60.1800121292491,-57.6953899580821,-56.5479224151397,-55.7681133692362,-55.8460310048661,-56.8357128838985,-56.9497852457876,-57.8068731795461,-59.5624930134028,-61.7019533086803,-65.6722164643163,-67.3511771579029,-65.5114565974941,-62.7941905276271,-61.6914763966275,-61.1420722309637,-60.5440787654472,-59.4480134110717,-57.1782699657975,-54.8370925943084,-52.249844799592,-50.3363735760496,-49.2957835877181,-48.6790169534762,-48.5070795975137,-48.6962044220638,-49.0471043951038,-49.8396479693842,-51.5724108951043,-54.4722102380278,-58.440073065365,-66.6377283971405,-73.9417262680579,-59.7027910296258,-54.4368086685682,-51.6309943859566,-49.6140882429161,-48.2827975027657,-47.4288676901235,-47.3342213326835,-47.4496377698492,-48.0289726099446,-49.2161198588985,-50.6440014192604,-52.515190350075,-54.1759726855404,-54.9298196106451,-55.4481672786274,-56.939542436066,-57.7113482762656,-59.1459812873504,-60.7634027182579,-61.3413620779939,-61.4166676246364,-60.0397141326604,-57.3921355971302,-55.630894215068,-52.8806191542628,-51.1570257835986,-50.870637763751,-49.5608203174778,-48.9897030235808,-49.8546531546707,-51.4420332138476,-55.0523029488416,-58.4911517466618,-53.0882888451115,-48.9464787360133,-46.6371390399673,-44.7500340740107,-43.6014798417805,-42.994310891127,-43.0711825472857,-43.6214220890901,-44.6369515784902,-46.0199751987039,-47.8633133809089,-49.2684578405546,-49.7039925992098,-50.4573017504017,-51.0441286769834,-49.9181744446609,-49.9119240279996,-50.2479461631137,-50.6877748436511,-51.6231413901135,-53.5636373924663,-55.386687193094,-57.0010221999138,-58.5186475594057,-59.4750091818622,-59.5460150899174,-58.4672272622537,-56.8210161134074,-55.2777662653417,-53.4387753139486,-51.5553338127744,-50.2541169220695,-49.4142281481264,-48.4878762288908,-47.9668914764795,-47.8845938439152,-48.0748019118016,-48.3070832978841,-48.916974265558,-49.7723649973695,-50.6988547024636,-50.7771368817437,-50.8518720867344,-51.0300052346488,-50.9864721701651,-50.8857460713279,-50.6995098821378,-50.7772055727576,-51.4831413294009,-53.0164484200856,-54.7005513001986,-58.164534588842,-61.5569391944951,-59.7070922335105,-55.7133347749783,-52.3180021014238,-50.1266920591581,-48.4893144799656,-47.3684968626447
-55.6752830161348,-54.1192961478394,-53.3572172761267,-53.8788657483908,-55.2996473713679,-57.4728206827678,-61.0808615350005,-68.2999303604742,-68.6085622354639,-60.8344945188409,-57.767373692709,-55.7253839227496,-54.891593505739,-55.4161802110027,-55.6865928115621,-56.1824595965856,-56.380637672201,-57.1138535660486,-57.5198385529862,-56.5824673505503,-56.4762601410184,-56.2095863517053,-56.6798720835742,-58.0897876047853,-58.4954123075522,-59.7101057426462,-60.533569762927,-60.7215486284838,-62.5162946152725,-63.2971831764681,-62.2071414039012,-61.7153849834499,-62.2767976056362,-63.0547197963839,-63.318074674654,-64.6028726130482,-60.8773907792629,-57.2557820340515,-53.7324986719572,-51.078131683458,-49.7332395738847,-48.5912367678259,-48.0470021767173,-47.7513428046496,-47.7205184697914,-48.4740456416286,-49.9962184549222,-52.5041110318649,-55.3773828225256,-58.3311432620969,-59.856301107593,-55.8237985052484,-51.8441193470904,-49.6254844634794,-48.4364532580655,-47.4688918797587,-47.1020254467526,-47.3195719443656,-47.799316365861,-48.5785656808833,-50.5597996928158,-53.2871757148226,-56.6819381065661,-60.240378078762,-60.809046272895,-59.4461889408047,-58.3599148351006,-57.7473760641815,-58.3086864882817,-60.3248489046011,-61.3375301934071,-61.9751403859841,-60.7661502099716,-58.3080675280924,-55.6711995781592,-52.780842744847,-51.2557254127438,-50.7686263874377,-48.558896815736,-48.0641514198627,-48.4104396464248,-49.1914424237377,-50.2507595890836,-49.5138330444805,-47.5517054725513,-45.6275205207048,-44.3457992670913,-43.1238030066972,-42.3746745621289,-42.0388775404307,-42.4080064005598,-43.4037972401645,-45.1014336130301,-47.5746288866939,-50.9223951834002,-54.4031602338298,-54.0660849005083,-52.082566075317,-51.8964557231282,-50.5006809153175,-50.2051795814618,-50.7331830329708,-50.8395365630101,-51.306579823937,-53.2285491237594,-56.2515241414957,-59.3254407734884,-61.1365236065237,-61.4805773276125,-59.3539792731466,-56.8829746609406,-54.6905064889177,-53.2802147359657,-51.9839456119462,-50.1897408810692,-48.7962125411304,-47.7828873473451,-47.0492902067687,-46.7256832981741,-46.619874824816,-46.5456338573354,-46.5704749225254,-46.9527504583076,-47.6001067979986,-48.4135569851104,-48.7065984134121,-48.9014626391102,-49.3016629985988,-49.5804855744948,-49.9769653838286,-50.1715473973336,-50.5571118145741,-51.4618752867195,-52.8380252330153,-55.2920297509293,-59.743821526663,-69.8401867334842,-62.87906429347,-56.4845562958344,-53.0964772660633,-50.8488674453627,-49.1323418347021,-48.1304253798325
-56.0896158830841,-54.3719947724502,-53.5720784105743,-54.2519730072861,-54.337729050063,-55.2119707148044,-56.8958979787143,-59.1656606654605,-60.1595155611001,-58.2656207015233,-56.8870618583889,-55.626201960967,-54.6401248438904,-54.5688514788621,-54.1631458937905,-54.1401591816119,-54.2495096267652,-54.8136331134563,-55.582366570346,-55.6417120158387,-56.2574594350122,-56.7677723834622,-57.7574414466587,-59.6110158715109,-60.9743266068377,-62.9024181070528,-62.8135642530884,-61.6494429794088,-61.8098850114901,-62.2245584574172,-61.3232998764282,-61.9318441995359,-63.4258276292101,-65.4276600504665,-67.2582220559173,-75.6536419813445,-63.4244296065406,-58.3174963259121,-54.4680377977736,-51.5495772271401,-50.0609590693573,-48.6135241709347,-47.8040038645632,-47.2503404541108,-47.1552458162941,-47.9433194999152,-49.0982777588688,-50.4807826175044,-51.9353706176519,-52.7753072808977,-52.9706018199017,-51.5817717622414,-49.4335438772204,-47.9931646747302,-47.2927148519648,-46.8357084522933,-46.903927395467,-47.2675462566701,-47.9932443144574,-48.9255615617003,-51.2862290188366,-54.5885103430648,-58.9637998504148,-64.928085398709,-75.3049461727561,-66.30615274712,-59.8095509839,-57.5399896111722,-57.5430267051477,-59.7612603323821,-60.9809253391998,-63.8123043512971,-67.617290279541,-63.3391570058358,-56.9718317031637,-52.9516898340447,-51.3583859350256,-50.3625140842002,-47.7291522085793,-47.3150479500708,-46.9865549968604,-46.9613353585784,-46.5837447417098,-45.1961611278952,-43.9440889426265,-42.9264398463075,-42.0866183590605,-41.4232513844828,-41.0755845535936,-41.1052012310367,-41.7419003100553,-43.0693784502717,-45.1777451735584,-48.2080309947766,-52.9601069383645,-60.6979641841489,-65.8707267555738,-53.5919157284485,-51.1496586007423,-50.6606134349596,-50.3715757474808,-51.0029636604372,-50.9079107401809,-51.1670228503759,-53.1252727337884,-57.2454198175297,-61.6562595701215,-67.6309974238048,-72.0830523088017,-61.6221772081854,-56.7168987346,-53.6122113589693,-51.8023034260455,-50.5678902566646,-49.1084205832642,-47.7588671104128,-46.6009028060691,-45.9809102931448,-45.740377229594,-45.6094224052765,-45.4182747414104,-45.4382373048372,-45.7617919823982,-46.3483607686356,-47.1051896787117,-47.7696460784177,-48.2831149780306,-48.8920114719973,-49.3599371740354,-49.9486925956741,-50.3063001623565,-50.7273271864244,-51.3969204574295,-52.0906529881213,-53.7153487735851,-55.6570038968238,-57.1973744900998,-55.6509125932416,-53.5191721159605,-52.1295369745837,-50.9430304254784,-49.7195462075815,-49.2285792020295
