-50.6368108393887,-49.3060901861588,-48.5919022591441,-48.5037403106616,-48.7366989825552,-49.9981789069678,-52.4662246359882,-54.5285926444724,-54.6322157469878,-52.1146939829484,-49.4231593622165,-47.1347359828129,-46.0008505997342,-45.4484555621916,-45.3501518137124,-45.80684359083,-47.1362953573854,-49.5908420536934,-53.4520549931977,-63.637391065668,-63.2698800670973,-53.1991016363125,-48.8967362574513,-46.9679665310796,-45.4369974776456,-44.5679873195564,-44.4234906352251,-44.8201603290318,-45.7884126985353,-46.9228243195458,-48.6015493688874,-51.9732195543043,-54.8013027235795,-58.1107342737653,-58.3247898833627,-55.7566756429844,-55.3662413283686,-51.9682695584592,-51.4155293799259,-55.0486569621453,-54.3298641199124,-52.0670791433407,-52.7322250163622,-53.7749325671996,-54.0650437813083,-52.7678227128237,-51.5505087775069,-50.652221968495,-50.4413606399831,-51.3459418843366,-52.2322594956255,-53.0845112793581,-54.5857513473052,-57.4966732611293,-57.6330899841073,-57.5926626034003,-50.3722950312264,-47.4087824335443,-47.2297617553527,-45.2530457726515,-44.9576230052906,-45.3474404001485,-44.3808871296313,-43.6028325781181,-42.8597308557531,-42.2998505745768,-42.4639111005415,-42.4321130442622,-42.7669019562671,-42.0913921048099,-41.6159984502907,-41.9060086475605,-41.402658139442,-40.0173262803483,-39.5660930712885,-39.355745583045,-39.5397098459691,-39.4949208166265,-39.4221650803909,-40.2506618801276,-41.768379921498,-43.91005170802,-46.4097274630642,-50.3040593221005,-56.0993803292304,-53.1747140679984,-55.0834695073803,-49.7227438906335,-50.1201578252873,-54.7871564123518,-54.1481591808345,-61.9962028521475,-64.7816202134005,-57.3139086748219,-55.734641517835,-53.2237806770181,-51.6777244754365,-50.5310321346039,-49.5348835332151,-49.3200880610102,-49.6309430521393,-49.4100107676983,-49.8469178335216,-50.683955273057,-50.8545556956804,-50.3640286932928,-49.5213723155216,-48.6021592740852,-47.6758332304232,-46.3556560604768,-45.131934844794,-44.5241398755039
-53.8346495830041,-51.2088961181568,-49.6274380499662,-49.06570801262,-48.7456336370794,-48.8333460960469,-49.6563786090254,-49.6739728577619,-49.2875021103897,-48.7382577183614,-47.4496668746937,-46.1882744864872,-45.4981657493546,-45.1892201909,-45.0951047004345,-45.580139259166,-46.6759372278499,-48.43591638173,-50.9333435663826,-53.5496903003994,-53.4953206199224,-50.6729138136531,-47.947728226375,-46.3922014737303,-45.1146244048628,-44.232524983056,-44.1252979003937,-44.4287836020507,-45.2747456617194,-45.8348609426069,-46.7504663003542,-48.6963745013124,-50.3990328956451,-51.7681296131569,-53.1000872839844,-51.6990432515622,-51.3880240019968,-50.0712040391426,-49.3666653079505,-51.6186338529249,-49.588674662472,-49.2413743286853,-50.4591316187766,-51.1667402385024,-50.9292938691194,-49.8880348648996,-49.4489294307831,-49.8971928106929,-51.1021062186845,-52.9021480205082,-55.0845010487483,-58.8690148880173,-59.7603189904021,-62.2485647066804,-59.0958768659996,-61.7068764310246,-51.352574764801,-49.4676615739059,-48.4284201661905,-46.1277251889626,-45.3689044477954,-45.951049626285,-45.2312085994645,-44.5516125658176,-43.9087852595545,-43.5929616518036,-42.5880912611391,-43.5524111165749,-44.0701069638225,-42.3798422893414,-42.5706197186979,-43.3267702776688,-42.6259267534807,-41.4857802809858,-41.0423086056353,-41.0286538481202,-40.1442490465613,-39.4948171111965,-39.1910165275169,-39.8345948450524,-40.8708011370023,-42.3161343311684,-43.8803963323654,-46.027361775044,-48.7572212693676,-49.3680055235201,-50.6218580518389,-48.0930419777457,-48.0874376073827,-53.7049004030235,-52.2780236772886,-55.5601311216985,-59.6181331224699,-53.4522206015863,-53.1161205530946,-52.7210180761246,-51.8845883776807,-51.544892006089,-50.6551738582234,-50.8368545622891,-50.9941490347409,-51.3638771681268,-52.3678932320367,-53.5460663049862,-53.5680351374081,-52.438921972746,-50.7096105784398,-49.1081107824076,-47.597740391696,-46.1681617300339,-44.8433777501269,-43.9771355421494
-54.7856856626376,-51.9270274777412,-50.1357008405864,-49.2878779848158,-48.7228426661204,-48.0810618711741,-47.9272004200139,-47.5026878860393,-47.0078843585725,-46.6762020663955,-46.0145578341105,-45.4151068104265,-45.0230623893539,-44.9215296308801,-44.9113721983203,-45.3621043680275,-46.0946349973176,-46.9586964152879,-47.9340198213759,-48.8231516460278,-48.4974632928181,-47.8812860100663,-46.6231822656702,-45.5368654256366,-44.6595871467223,-43.9652106923212,-43.8572897401126,-44.0006810284539,-44.5056924039067,-44.885354427827,-45.6945331671964,-46.5007245979604,-47.7515272857709,-48.4045005096613,-49.3092924938651,-48.4302916462054,-48.125300247543,-48.37033231264,-47.8247829674911,-47.9430131625835,-46.541668265892,-47.2936841935007,-48.245289909299,-48.3347281137751,-47.9759590114986,-47.6221764324812,-47.9408382998429,-49.38599326061,-51.6597043100724,-53.8875825922153,-56.9811649306175,-61.9868908486695,-77.7899850008994,-74.5765999180887,-61.2241840035726,-63.2443950848479,-53.840451553666,-52.3563702582532,-49.8460910800284,-48.689978526619,-46.957920842326,-46.5259018215279,-45.8322661151252,-45.4506568536377,-45.0873473968926,-45.2994281213316,-43.501298187724,-45.2193705136185,-45.7831076593101,-44.2370378092301,-45.512732904983,-46.5007188188953,-45.3166677831568,-44.1475454649289,-43.0168613158072,-42.5144811951049,-40.5657393946597,-39.5676718375864,-39.2508154514923,-39.6263785872213,-40.2169099892507,-41.0295315293397,-41.9088448851086,-43.1534471668348,-44.8070428499399,-46.5326387799718,-46.8873791726216,-46.723624108888,-46.3843536818045,-51.3889476139846,-50.1880325254506,-50.7061557077164,-54.1088352609068,-51.5475619335838,-51.3400778466993,-51.9303999700876,-52.0090062037693,-52.6044080985157,-52.2759668055084,-52.905152565656,-52.7690893076921,-54.1957635048544,-56.0519797790099,-57.6936385370906,-58.1769953655143,-56.3503941953312,-53.5184371796087,-50.8411241609469,-48.3872928306554,-46.8299944211604,-45.343127502178,-44.1528267816035
-53.297012787414,-51.3656459018531,-50.12284632862,-49.3160423003126,-48.8792631719127,-48.0584008478666,-47.3786424282388,-46.9053458684483,-46.3248886318634,-45.8141902968327,-45.3656778333774,-45.0684142508065,-44.7910921908701,-44.7809759073213,-44.9089590067517,-45.2946547932593,-45.7899385203023,-46.1315242059738,-46.470153815649,-46.9153140089326,-46.4970183246324,-46.4093120271316,-45.7704596408789,-44.8687965578342,-44.3148515941263,-43.9011374028614,-43.7631083279321,-43.7753091955458,-43.9645675186019,-44.4070613469206,-45.3262474756871,-45.4601436605604,-46.321132332348,-46.6776029119692,-46.9527739244262,-46.4943972435729,-46.0633760103469,-46.9457613588894,-46.60591381826,-45.354995704716,-44.7853163988498,-45.9068525091939,-46.1260703219702,-45.9561411282948,-45.784162818144,-46.1187967013509,-47.0186615870243,-48.798466247776,-51.0841401604409,-52.0623467917321,-52.5142248906478,-54.3881295246608,-57.6943315829902,-60.8849199491258,-62.3010257711603,-60.1670632984944,-57.9724244599448,-54.312722729971,-51.1026061621994,-52.8943613854036,-50.124188261289,-47.500443082526,-46.2145693285021,-45.99114155796,-46.0384957803835,-46.9089621825133,-45.2840024155152,-46.6657259031655,-46.8768745210366,-48.141041704706,-51.7879922491801,-52.7999651033667,-50.7544295317233,-47.5844185622763,-44.9272881838275,-43.1114596807818,-41.0036908099257,-39.9594947964811,-39.7263446662121,-39.7452477652966,-39.9422379270014,-40.3608496920115,-40.8307193974705,-41.6347140305755,-42.6792178151721,-44.6460758383038,-44.4848822902168,-45.9820772357248,-45.68700321572,-49.0461175055567,-49.1365832195039,-48.2509823666236,-50.547907655084,-50.8763898528501,-50.7542263333662,-51.7512569969946,-52.6218123805077,-53.9376245005969,-54.5701040664693,-55.3808739989389,-54.8299070916995,-57.1846776533958,-58.8340743037441,-60.7090180502037,-66.596947037565,-66.2035285989665,-58.808428158725,-53.393798174372,-49.7420432910149,-47.8945129231503,-46.2170824526147,-44.7809874538362
-51.733345461314,-50.5894517263214,-50.00707860604,-49.5027554994795,-49.4253604642382,-48.9414650159429,-48.0638000837299,-47.5887492736809,-46.8022028752321,-45.9178147431864,-45.3795116686028,-45.1028403990546,-44.8346306134156,-44.8547135629921,-45.1848174122082,-45.5965667134031,-46.1149052336615,-46.3655400329996,-46.5683731875546,-46.7301565103721,-46.2500725786673,-46.0771496847689,-45.5741906095962,-44.6740752699511,-44.3170149745792,-44.178116678858,-44.0240277548313,-44.0052128282369,-44.0417536608219,-44.6099216808993,-45.5232093212671,-45.4814723591406,-45.9613075708347,-46.24022854088,-46.0286236857958,-45.9447161591828,-45.3331691682519,-46.0805192609836,-45.782317153086,-43.959956689496,-44.0430038903497,-44.8693468440107,-44.462235706559,-44.3699336634501,-44.5612703566362,-45.4746929881413,-46.7200418028931,-48.1852411164326,-49.7603146603262,-49.8529607532565,-49.517860547456,-51.3780950539495,-52.9445949369169,-55.3355058958972,-58.6219460086947,-56.0417535786856,-61.4983747942777,-56.6532652788741,-53.5740690065819,-55.879034644398,-54.9132161191027,-49.3858400100828,-46.9647291911021,-46.4180308939535,-46.8142826541796,-47.8931253215422,-47.9664681893447,-47.5990804972312,-47.5728313399422,-53.4400113457635,-55.0778679916092,-59.5640713345413,-59.7594943941332,-49.1038238383394,-46.0727137992041,-43.1756664147185,-41.7169015357456,-40.7708016974487,-40.5202285794548,-40.1427253860641,-40.0339393748144,-40.2821528089761,-40.5960835494214,-41.2154435854155,-41.8780575718688,-43.6396529859776,-43.3796257501508,-45.934768763111,-46.1087463765197,-47.3308144304694,-48.9468948311166,-47.5524260467585,-48.7308338761811,-51.090593800408,-51.3003073203339,-52.5293536318672,-54.1854519491842,-56.1292128141665,-58.250918974531,-58.7470389711623,-57.7223528584247,-59.3234871642187,-58.2461889690636,-58.7277020096749,-61.0826444283337,-62.8902577762866,-58.9646938104239,-53.8206082006928,-50.6629224420784,-48.6588337340103,-47.0696464672456,-45.6146959970066
-50.6116439558068,-50.0763836116719,-50.067097280368,-50.1125999852126,-50.665214806487,-51.1423963720462,-50.4106959150739,-49.631149170914,-48.2165453501223,-46.7790013162462,-45.8076607937826,-45.3388141734066,-45.0574661746509,-45.1407243928213,-45.7594945303565,-46.4657521262729,-47.3907775520671,-48.0203202756918,-48.3569297059422,-48.0027536097889,-47.3239622737854,-46.592651158635,-45.9438480012428,-45.06058710865,-44.8354580484317,-44.9329127834705,-44.8445878025889,-44.9298141595209,-45.0000362108243,-45.6426128681919,-46.2711891496658,-46.5088350055045,-46.6712086140472,-47.0245389149786,-46.5937664339092,-46.8682278863915,-46.042291328891,-46.0682380384465,-45.537213281348,-43.638432982345,-44.0946599514963,-44.1571288044538,-43.491192246727,-43.6438224881354,-44.3109256120485,-45.6802828421464,-47.0744430715477,-48.0390920887191,-49.0412239054779,-49.2136802375152,-49.0937640631145,-50.9162271320143,-51.2702401748249,-52.6409814658688,-54.3770853908341,-52.8555757874403,-59.3355286550394,-61.1673405202393,-61.2797166388159,-55.8468451724545,-56.2586575569493,-52.2471541089852,-48.7096693319223,-47.4120393816071,-47.7970158931043,-48.2270975268401,-51.1766996651842,-48.8387478196759,-49.3871577538916,-52.895831399052,-50.4432037875617,-53.5644766010905,-52.3402998612143,-48.2653291447939,-46.5422679155319,-43.5795863981975,-42.7367874743654,-41.799845912833,-41.3135991293769,-40.6831429240159,-40.4537855041624,-40.7187172365447,-41.1240269982971,-41.7313204943541,-42.176570627041,-43.4357327408811,-43.4409179769616,-46.3838782257955,-47.4381503428121,-46.6612102247171,-49.3718701741571,-48.4623173042429,-48.5444886460078,-52.0043061717474,-52.7776199237464,-53.9485684851234,-56.5256822409172,-60.11816562383,-66.4432381885564,-65.5503668958318,-62.0632125186917,-59.5277246202499,-56.5675904876655,-55.9981260097518,-55.5923547425271,-55.5828565602439,-54.271928485188,-52.0804408103423,-50.7452351937275,-49.1404999909596,-47.9980034050592,-46.646897367817
-49.7977979643963,-49.7424822437491,-50.1892388437069,-50.9803766272349,-52.6890736368766,-55.6380817422922,-56.1261563242434,-53.2557158339348,-50.0556049290328,-47.9316302476858,-46.2557612100639,-45.5461766232916,-45.3030624092258,-45.5310721069337,-46.4890117147478,-47.9324950252151,-49.9545897813703,-51.976437954913,-52.617949673495,-50.7071458333367,-49.2587403358912,-47.5738316541634,-46.6805010612098,-46.02647284044,-45.9820873403028,-46.3215679624466,-46.4756492498602,-46.8241720354786,-47.0886301293618,-47.6330949961701,-47.6713497668338,-48.4911877384573,-48.522644573079,-49.135339712278,-48.9153114611072,-49.5886178453021,-48.4279187804527,-47.112843144844,-46.0268717179984,-44.2576724032386,-44.7143636716008,-43.833784384511,-43.2287684645766,-43.682852786288,-44.8399214404431,-46.45642169864,-47.9392648278568,-48.9459438065585,-50.0242020303729,-50.9229111976881,-51.327840378696,-52.1813974269703,-51.2438759067579,-51.3042213755985,-51.4803899364883,-50.9306046818618,-55.2057992908259,-56.3527837733365,-62.64424291072,-57.2653815107497,-53.8275405265609,-53.9671933372829,-51.7372322361278,-49.5439915198519,-49.2316260492309,-48.4659411950219,-52.8478617261231,-51.2263251159349,-53.993532836787,-51.7846925650265,-50.6219776334895,-52.5069222451208,-49.4693862646299,-47.896413516931,-46.6978223517153,-44.5239710277118,-43.5697125306688,-42.4927085137113,-41.7929645399133,-41.2859705374926,-41.2150770363725,-41.6729418999059,-42.3979034170492,-43.1076754848691,-43.4427949779038,-43.914137382316,-44.4523997379458,-46.9786969957349,-49.1168142718194,-47.1621725294686,-50.5523213381309,-51.2450037730387,-50.1817934621287,-53.5063418237048,-54.677396408863,-54.7511420749001,-57.0055887532772,-61.9697926535612,-66.675907333648,-65.2944041423534,-59.9214036442065,-56.9857695461285,-54.7571525396316,-54.1479199622122,-53.1760371866113,-53.0334663170363,-52.4749880237123,-51.5933192067845,-51.3710329364146,-50.3402631512575,-49.574460722325,-48.1326550666668
-49.1610902693535,-49.3743993523788,-50.0141362654721,-51.2800930213746,-53.8355804610923,-59.8490086745369,-68.774832503718,-55.7127236806314,-50.7642788841941,-48.3431106482563,-46.3291543339304,-45.551547338057,-45.4285485113104,-45.8344030762551,-47.000737614972,-49.3794219988626,-53.1938014466243,-61.0190819140116,-61.4381786535051,-53.8150083229132,-50.6944910179412,-48.4304093649989,-47.5217838403794,-47.4730408276413,-47.8149545776599,-48.5516299839384,-49.3123202259036,-50.1555661360245,-50.6830259832028,-50.6698808115256,-49.8495867666986,-51.2627758648247,-51.6417457003376,-52.8996554606344,-53.9408084358255,-55.1644132959994,-52.930057830972,-49.2170094835974,-47.2726832717498,-45.6525693441678,-45.6408096039563,-43.9061528524254,-43.5346169322961,-44.1992144403603,-45.5251439726193,-46.9003101792482,-48.5531349305503,-51.0928997546412,-54.464251778749,-57.3595881992757,-56.9344739076532,-53.9796842826883,-51.8357954700622,-50.5290110760397,-49.7252597823996,-50.3813112080936,-52.4385935437641,-52.0113979951133,-53.7049794691281,-58.9593903086452,-53.4320308386017,-53.0594274557397,-55.1080788788437,-53.1118939224051,-51.1393104158633,-49.1006606279186,-51.5038334650816,-54.8203936536053,-62.4050565158811,-54.44339738718,-57.8411861256974,-56.7856233454991,-50.0807284464861,-47.8991276068923,-46.2022369578279,-45.0019692617231,-43.4197235918881,-42.4820341876305,-41.9761768274783,-41.9988720696372,-42.4121286151627,-43.2859174291427,-44.5739227564251,-45.4086425827128,-45.5995443631645,-44.8959394357699,-46.0270565280896,-47.2887605334743,-50.1616660251512,-48.4291362377538,-52.9075045858526,-57.0168135027068,-54.6149759785024,-55.5337898104578,-56.123935086981,-54.2772290143403,-54.48762963287,-55.8330152858012,-56.8107884878428,-56.2805282966106,-54.3795265246379,-53.7371006165692,-52.9276552959529,-52.9403409580599,-52.2860659309661,-52.5235394928833,-52.9613255492592,-53.5825007286185,-54.2525793863493,-53.4932162441182,-52.3943756386731,-50.2786511057869
-48.6506172105759,-48.8654956660336,-49.3604009674008,-50.3872034015714,-51.7331179764055,-53.5407250021496,-53.7264365697092,-52.0318886994249,-49.4407618630366,-47.4766208121243,-46.0101555789193,-45.3622138591089,-45.3829912011246,-45.8868410035701,-46.9231111314163,-49.2257056738317,-52.0750924416797,-55.4070390894354,-55.3980320503076,-52.8498141125433,-50.0816563981714,-48.638796835452,-48.2144654433903,-49.1127141522811,-50.2030241227872,-51.8222860675942,-54.1876909223831,-56.2429481174759,-56.5527401134718,-54.5303073135177,-52.717353703052,-54.2402856630909,-55.9825822007047,-58.710283490929,-67.9875319143745,-68.6749155729574,-58.4266860690222,-51.6591588815872,-48.9822841620757,-47.5756185400215,-46.6072241146745,-44.2800801800253,-44.1618247844217,-44.6825958157157,-45.3855615679936,-46.0365167363025,-47.6481951113478,-51.4531490242585,-59.2267212146001,-59.248047045444,-55.6341465288243,-53.458697186193,-51.5225902571634,-49.5773415685143,-48.5732136885865,-51.0044658244739,-51.3976870948144,-50.8658425489478,-51.6465200351546,-57.491736523081,-56.0302626674495,-53.1010755018632,-55.8388901805064,-56.9638233684258,-53.1731431503937,-50.0881947246442,-49.5027639363895,-55.6026859360773,-54.3664607237052,-59.1957534175167,-57.0989930403351,-61.1196548621351,-50.6204799386663,-46.7332010066543,-44.7996031017851,-43.7744076402751,-42.4124119718549,-42.0668626129232,-42.0535397039959,-42.8396567710285,-44.134688406994,-45.827082790785,-48.2735035320569,-49.0259565170389,-48.5973412991948,-46.2263208147461,-47.5827179835192,-46.9352145051491,-49.6857984847379,-48.9345071753365,-55.0848457754478,-63.0766751931984,-67.5028807444711,-57.9173398024512,-56.0576119841277,-53.3549519308986,-51.9867216461098,-51.4418766459913,-52.0835504089422,-51.6415856137397,-50.9495249627212,-51.1823698359159,-51.3608359596437,-51.9279290583719,-51.9072110267441,-52.6585741368776,-54.5662812303278,-59.0949035712243,-63.918508600902,-60.7296462016952,-56.3907612447491,-52.6854897300099
-48.287606757688,-48.2956312935742,-48.4786685279077,-48.9970520004362,-49.0984757263555,-49.4110052736,-49.0291838546229,-48.6292928652855,-47.6689745845188,-46.2649720502179,-45.6345404928707,-45.1554348389398,-45.2455822189626,-45.7059985445291,-46.3732941282563,-47.5760778020704,-48.5520658310362,-49.4760719031899,-49.9582693860402,-49.6920039219906,-48.5217720826406,-48.2736429473079,-48.591751421866,-50.22860092564,-52.1669003283126,-55.1223280766501,-61.3257254275341,-79.9142321930639,-64.9904365938328,-57.50110830628,-55.4709019057172,-56.1016653547264,-59.0211577570102,-61.2060790343074,-61.3319230213371,-61.7131643917617,-58.0260717739128,-52.8457974389445,-50.4740604134712,-49.7395541375819,-47.4398744061083,-44.8325624039131,-44.8133509719234,-44.6871836348267,-44.3183696452167,-44.3880155419876,-45.5330963471213,-47.4467519000547,-48.9264755795889,-49.2017855304138,-49.4635919913013,-50.1121033810158,-49.2669981432721,-47.9138479149867,-47.3441547758883,-50.5977014536009,-50.7998440857165,-51.228944723387,-52.6768138293232,-58.4666195718446,-66.0333844678424,-56.4055427382577,-54.9209698782908,-55.7085388983941,-53.1041576256747,-50.701366966008,-47.9554504004021,-51.1510866420873,-49.2452932818558,-52.3940364251195,-47.8987857035717,-49.8815751887994,-46.6388195348048,-44.6013324338959,-43.0670068163871,-41.8437677870372,-41.3218514804526,-41.569991365098,-42.0217046527946,-43.5000377307964,-45.9918827515822,-49.1124483896103,-55.9551748901363,-55.0269432104555,-51.6320991414609,-47.7988393699558,-48.3698641317089,-46.0432416976144,-48.0301347310252,-47.8582077803513,-52.3110481289882,-55.6698514251201,-56.9451384998364,-58.0686423513103,-53.7914154151086,-51.8730371172989,-50.1102136028944,-48.8587873205384,-49.2093940241621,-48.9280840200209,-48.9886487070917,-49.4278800252411,-50.095935972533,-50.7142243379113,-51.1577556185556,-51.8864535157817,-53.9996953195141,-57.848989487188,-60.8685406097244,-59.9418529169569,-56.8850232800745,-53.6440868219342
