-47.8551635270331,-48.3173593285057,-49.0774547767593,-50.143070478686,-51.1260160539736,-52.2296096229793,-53.4328576254196,-54.0689732441983,-55.0112617028459,-56.4858047548384,-57.8878595425932,-59.6307704135742,-62.8973761701689,-67.8452725047746,-73.2923538658435,-79.6363023796738,-72.4382337525587,-67.853944951103,-63.9615145324859,-60.7167809616685,-57.8770883153211,-55.5820962314429,-53.6623317765698,-52.202007966831,-51.3858476391522,-50.7742006397154,-50.3585504162621,-50.7256909077621,-51.3600940285569,-52.3049126417384,-53.580296192846,-56.1165618791275,-58.7700043809153,-61.319764978805,-59.9067054125522,-56.4053647548853,-53.8157440905903,-52.0803765254877,-50.6990137852655,-49.9217294115055,-49.5780589999818,-49.7244378035113,-50.1078888458695,-50.4557978896212,-51.0749399272575,-51.8900962174895,-52.3589891625927,-53.2097520335003,-53.8359794884973,-53.0810975822844,-53.5696542702371,-54.4497757580865,-53.6962854065828,-53.4076755175738,-52.4678373639081,-55.0287876809006,-55.6175303864339,-55.6877548807653,-55.259135902074,-57.9601168194514,-59.3461925474914,-58.2416693068302,-57.1109941969388,-57.289085735826,-56.0713394465214,-55.2196227019272,-56.1378556508883,-57.7847358338196,-60.1533207419477,-62.9205958243326,-59.7681595169831,-58.2252012303139,-59.6720249536486,-61.0564456068837,-61.0366691525439,-59.4765328797727,-54.7679349040504,-51.9624941481287,-50.9275682620444,-52.4032049684681,-53.3999337236116,-52.9916667315689,-51.8669048851194,-52.8828198819247,-52.4004831088657,-53.2392063227805,-52.1588264855533,-52.3228727649335,-52.8889550310654,-53.7978919520542,-53.7409566990474,-54.6724251616572,-54.2540694462521,-55.2135697909222,-52.8872590741938,-48.2530702097486,-45.1744117894201,-43.2827330298062,-42.393005471502,-41.3650428079162,-40.507894558276,-40.2320191604033,-40.1067311300114,-40.6761314069334,-41.6277850152684,-43.2937876484253,-44.4734418328917,-45.6656111735937,-47.0301838110819,-48.3391372318294,-49.373233012292,-51.4853545354218,-52.7826977385464,-51.8958194336899,-54.7259880730412,-59.87156334569,-68.2198459073296,-69.3207864840426,-70.8855383997494,-70.1639181249029,-64.4634501078794,-63.7793939563446,-65.1098588388408,-64.5677504335164,-63.3257711239944,-61.6017578835899,-61.7841080717501,-61.7821546810448,-62.2900567823784,-61.4138370148226,-59.9163929505046,-59.1560065882273,-60.3555831772332,-62.0665764991012,-63.6782399389552,-67.7302755195883,-72.1447075624467,-70.2340962889145,-67.8267009545457,-65.5225166918954,-63.6821999249432,-61.956334234599,-61.4496641617486,-58.9541576719319,-57.9785210690237,-57.1288023457695,-57.0046591803613,-56.7889388157463,-57.735087571545,-58.4563343368909
-48.9551615051144,-49.4821695918911,-50.7729135140038,-52.5182199303411,-53.8001880305764,-55.5204524925815,-56.6001074436321,-56.9028135243132,-57.1608592804072,-57.8364098733825,-58.9482500200418,-60.1173551607524,-63.0187919654214,-66.961513853264,-72.1250929555375,-72.7251044459045,-74.2351162691835,-72.6523530390918,-68.7788732539602,-64.7289924038127,-60.1156300435215,-56.5688539904875,-54.4167768218096,-52.633737078444,-51.3292504282224,-50.5744805777621,-50.0597856973652,-50.2714704706743,-50.9376227612415,-51.8322912471982,-53.6599149672289,-57.0912941833456,-62.3073305992851,-84.5882443651454,-64.0905363385403,-57.5267986513742,-54.3741681409341,-52.6440949726196,-51.4486055150122,-50.8920081436053,-50.6238437925959,-50.906826007291,-51.186083915377,-51.5092923694136,-51.7954988245473,-52.2942493031784,-52.3537572051161,-52.8613149740365,-53.1399899532219,-52.4850975457095,-52.9038533019683,-53.5718063507679,-53.5260294927536,-53.4179802466632,-51.4803791791438,-54.0313944553428,-55.3032588722654,-57.6362509149704,-57.733063083499,-58.6445349873501,-62.4118992710074,-60.9032903437502,-60.4152893567933,-59.5587060976334,-56.8832430575639,-55.8967823871007,-56.4972954761747,-56.7931977090262,-56.4092629099977,-56.3007350209118,-55.3530559734496,-55.4448390523675,-58.2009949830481,-58.6600713469192,-60.1744677271889,-55.2061669775078,-52.3206442709737,-50.5125679493836,-50.7916496640002,-52.9460164051496,-54.2537275896353,-55.2553421753912,-55.3229887307667,-56.5202537986499,-55.5634657769518,-53.5959446135932,-51.9938369810328,-51.7851484941137,-52.176453500278,-53.3816715235337,-54.1153680973722,-52.5549145758567,-51.2544037909949,-51.5674792569974,-49.1625786045871,-46.4427149312406,-44.8656495711335,-43.462820810015,-42.7300980986709,-41.9975479039801,-41.0574318583142,-40.7337802028622,-40.5570666866072,-40.9146364772291,-41.8853443642674,-43.4149192384216,-45.0154083978804,-46.4709457721034,-48.0571542619398,-49.1235656221056,-49.9633164010464,-51.0632781324948,-52.4610015904243,-52.3880333871431,-54.5476480629486,-58.3472985129153,-62.8718773965674,-63.6897189959081,-62.5930612711738,-60.853873839756,-59.7138162443306,-60.5358493615198,-61.501013495687,-61.0086302289153,-60.2705651355721,-58.8948548248541,-58.2697973052684,-58.002910775324,-58.7636829042048,-58.7894733110565,-58.1879751770982,-58.6332869950112,-60.1068862153741,-63.1072313472709,-66.724879399322,-72.8887183593581,-74.3974693665006,-70.4131830418985,-69.4087816373788,-70.1362313108349,-71.0366864280675,-71.3605440757516,-68.983349995728,-62.8920814816354,-60.6377871267537,-58.5717605265426,-58.3544934799071,-57.5551272601212,-57.8776469254427,-58.1507312029467
-50.4102041911449,-51.0488558618473,-52.7683763696061,-55.2038826393431,-57.5670793996241,-60.7297009408554,-61.9745077858297,-61.3777725770113,-59.9616466142012,-58.9743077394333,-59.1983373749851,-59.6929594207084,-60.9555877443655,-63.2800211893727,-65.1256143692514,-67.3261915435761,-72.1259003571739,-79.5677231219928,-75.1681168285116,-66.5492353889847,-60.5979875002569,-57.0102261077756,-54.7545123880495,-52.8225646714086,-51.3023170662419,-50.4943879817221,-50.0450991748112,-50.0487038339231,-50.5937941490173,-51.3462200791321,-53.0801388290794,-55.5011729368901,-58.1402110188856,-60.1101421695836,-58.5220126567975,-55.9122504310266,-53.9886948234934,-52.7902801197993,-52.2357938097236,-52.0759545116474,-52.0740155780522,-52.4970302076828,-52.7555548510431,-53.272443198177,-53.4672554886068,-53.8222569379498,-53.7231577107122,-53.8277267269189,-53.5808257231574,-53.0825554307036,-52.9537508135215,-52.820328793199,-53.269265851342,-53.4556334359605,-51.8844361156886,-53.562826431208,-55.1736613611633,-58.5173583691771,-62.2185639064622,-60.6867569408499,-66.7892612020325,-67.1763839924289,-64.3372049699939,-61.3085909342503,-57.5151893825654,-56.7878106078113,-56.6688751166306,-55.7459052850885,-54.4079287801526,-53.5475700511667,-53.8406953867777,-54.9951559574532,-57.0720780879291,-56.1851321932541,-55.6457431322213,-52.4333549734966,-51.3426376142187,-51.053923152606,-52.4158743476281,-54.2363447687321,-55.7304325241226,-58.6970341400566,-62.4843460921912,-62.8444631123258,-60.3717999495776,-54.527594809645,-52.4130988902915,-51.5011392603287,-51.3622562236912,-52.2710667123739,-53.7603979329359,-51.8776200992186,-50.818291326504,-50.647978121565,-47.8873703926925,-45.7352719530579,-44.4357020728107,-43.311554668267,-42.6364106135588,-42.2810675387442,-41.5446521394926,-41.2716108582389,-41.2795985478583,-41.5526099899857,-42.6563358437726,-44.3032059435004,-46.7289988403468,-48.9614747618624,-50.7856341188313,-51.0737682330202,-51.1789451859986,-50.6223214263499,-51.7168605154706,-52.7795245828113,-53.7641371078962,-55.7944727686172,-57.4641684234047,-57.2680419487543,-56.7594098695251,-57.1365434567306,-57.4482622693446,-58.4650666108644,-58.6269170127806,-58.0700278843152,-57.6463431359827,-57.0132830163607,-55.952301121033,-55.3880258676876,-55.6872368639465,-55.9955326711791,-56.2770833299157,-57.4455646778066,-58.5191402742055,-60.9686799390102,-62.8627753214665,-63.7610647362422,-64.3773392407139,-65.589098620099,-67.7014719083748,-69.9977014158569,-72.9257645014599,-70.021274681522,-67.3164341278078,-63.9721166130292,-61.6176059851016,-59.5514116981154,-59.3141158576991,-58.5127994944156,-58.2279465776787,-58.4724779024501
-52.0579698978899,-52.8506200509911,-54.5690220507906,-56.9933430499257,-60.8265972534237,-66.1176894181444,-77.2599362552976,-67.9139334089816,-62.7724108652674,-59.8807214561075,-59.1553023049131,-59.279221268009,-59.4332294461511,-60.901996842364,-61.7851837948172,-64.0358211558621,-67.0069698662915,-70.0924421788989,-67.6040544633154,-62.9611722209777,-59.0534794766667,-56.5925326012623,-54.5094351702678,-52.6790423587847,-51.400033887423,-50.5846907311463,-50.3125491149722,-50.1036931196685,-50.3829974876537,-50.9102385860514,-51.9765070187558,-53.043311640464,-54.0280780766998,-54.8047507926146,-54.6386383491653,-54.0938572641251,-53.5464763872492,-53.0205326895497,-53.3059824627225,-53.6651078937866,-54.0984986709988,-54.6280616634349,-54.9766711784795,-55.8306721995811,-56.2432238523551,-56.65804132868,-56.6867338323464,-56.2202157959587,-55.2121084885393,-54.7567734580393,-53.7582253114022,-52.6529672349955,-53.1130568767959,-53.4081769521069,-53.4870992648794,-53.5619842790285,-54.895503428091,-56.1131021259125,-60.4738459534762,-63.5709559441572,-68.2451892889205,-69.3321249878869,-63.6523991492515,-61.2626178713352,-57.9756452802856,-57.7391410999423,-56.6454075003501,-55.1264412837227,-53.7668610053993,-52.7250595588047,-53.9104394365246,-55.6194039782138,-55.7089505101414,-53.9847316490161,-51.5592191624712,-50.9328734192524,-51.5268058997262,-53.192007496466,-55.5749104363178,-56.5382344827691,-57.2455502871568,-63.4207796508584,-66.0105215429198,-73.3717524316674,-65.3859111697575,-55.8196059043536,-53.2705856259074,-51.6384700395507,-50.8412580916768,-51.0325500652089,-52.5864128487424,-51.9372770554277,-52.0100143588645,-51.4354289723944,-48.8169441539518,-46.8278765205078,-44.8531570344632,-43.3246273831948,-42.3740237974004,-42.1657430313545,-41.8215431235679,-41.6500850843978,-42.0116630819651,-42.3941268356444,-43.7371448085269,-45.8390580444102,-49.9064042087788,-54.9147810764233,-57.0354772831712,-54.1164433950482,-52.4446397076435,-50.2268897572222,-50.8227878511745,-52.9543835495182,-53.0193490736652,-53.890406955694,-54.5438932112383,-54.5445095230053,-54.7711638351149,-56.2023793578108,-57.0963227632327,-57.2541675750666,-56.1176098368889,-55.0039812502938,-54.522929016455,-54.753228935134,-53.8711219972213,-53.33184146474,-53.1382285276671,-53.4720061936717,-54.2966041291764,-55.5380657666574,-56.223614909644,-57.8429242608603,-58.703079270528,-59.2972726666904,-59.9826391724206,-61.7664881617365,-63.0901983167052,-63.6928060899893,-63.5849486969743,-61.8895230812877,-61.4807435728996,-60.5032496122017,-59.8304597654092,-59.7387750395446,-59.7107897394923,-59.6859317450004,-59.1563537525283,-59.7771498685992
-53.826983728031,-54.7144938093887,-55.8803809545298,-57.3990957343948,-60.1110679201914,-62.8438473071841,-67.0922769663146,-65.8228208183387,-62.8496960921808,-60.1566823607102,-59.0127791282896,-59.0565827742047,-58.7515968214932,-59.5026347314838,-59.9245509691298,-61.4739366820522,-62.3335256646406,-63.3313807323748,-61.8507610771091,-59.6746501004289,-57.3429571494314,-55.6424401783573,-54.0329397469601,-52.5418023024566,-51.7706969130198,-51.0003575367934,-50.9099910940851,-50.5431731041803,-50.4980828936967,-50.7715403476493,-51.1271219352761,-51.433841818249,-51.8673927343212,-52.3704185221695,-52.7098125687644,-53.1207997021855,-53.5770697794153,-53.8092731196959,-54.9076807744616,-55.9464964527381,-56.9637900656443,-57.5337052050763,-58.0053922824689,-59.1120398577972,-60.1612996035194,-61.2286316945514,-62.1389347872348,-60.6150269123017,-58.247347524123,-57.2714082865855,-55.2212357464249,-53.2324059989911,-53.2969644221746,-53.4233302437141,-55.7258100813586,-53.9586798175203,-54.6490044598728,-54.2511705095551,-56.7208472598501,-62.6164542605841,-63.9462828156165,-61.3816392598401,-61.0398975754967,-60.0451603234973,-58.4322000139572,-58.5134703204465,-56.5744204053671,-54.9403940438329,-53.940766099991,-53.3572953437599,-54.9292630828138,-56.1377876083235,-54.1701088848616,-52.2572526186968,-49.5234180026156,-50.5911542964282,-52.5535430145557,-55.958696020588,-58.5502986252538,-57.0707870262192,-56.793781485898,-62.8554454334223,-60.2892683660762,-70.2717251567274,-62.969500145085,-55.2694003042483,-53.8925730737835,-52.2897044574861,-50.9390351899,-50.2724724875108,-51.1973261286092,-52.1497934466455,-54.2119817587608,-53.6151481911864,-52.4085270090886,-50.2958273601294,-46.7156191257959,-44.078981307513,-42.4572482407257,-41.9244381730554,-41.8399400345657,-41.7306695153134,-42.4051676115336,-43.0132247472156,-44.4033572200748,-46.4978208458908,-51.4909909582996,-59.5522081387028,-61.4129742641095,-55.2034227858698,-52.1993673689447,-49.8462711930746,-49.993267371963,-52.6411182862411,-52.6913354254274,-53.3180525641721,-54.0561656191777,-54.6864504756856,-55.7702588221971,-57.7064620399873,-57.8324275163336,-55.8639728519776,-53.820877752006,-52.4044578991452,-51.8204519648907,-52.2869809461311,-51.8853864741266,-51.6365472105698,-51.2098943598434,-51.4912176243249,-52.4637940651999,-53.4862374627418,-54.1109033504197,-55.3074618215869,-56.0573772978978,-56.7995043826192,-57.3242700339568,-58.5880677676962,-59.0754059330744,-59.6706385899605,-59.6461170019233,-58.8404960732106,-58.6732681332254,-57.9875792068952,-57.9808503185403,-59.3608625010281,-59.6696791521835,-60.9006690460376,-60.9596878804299,-62.620531498936
-55.8809420303586,-56.6711205849852,-57.0381303232802,-57.5674434562197,-58.4889110045777,-59.8813384130603,-61.0744374076674,-61.3359818480253,-60.7196640425435,-59.6772410219731,-58.7657024720578,-58.9060454001744,-58.6838751170676,-58.8076852181141,-59.0421344963789,-59.8186254378869,-59.5779958726786,-59.7729284195341,-58.7672810342497,-57.5666942134416,-56.1637122893646,-54.7699296421845,-53.7621734084009,-52.8040915122126,-52.5515473696181,-51.9656808653749,-51.9632957949666,-51.5448765740809,-51.190384615422,-51.1848153721265,-50.9747062946935,-50.857441268252,-51.0332052538264,-51.3511591529726,-51.9150676406675,-52.8399394908047,-54.0411117609768,-55.2897263310711,-57.1959957635504,-59.3274615688719,-61.3085508474382,-61.6948494938804,-61.9159417672896,-62.5948483185822,-64.2908642588108,-68.0559837415471,-74.9608207961479,-67.9901395443675,-62.0250084658428,-59.6943444952008,-56.7866387067697,-54.3965075624158,-53.9252376824027,-53.7483945422887,-56.814671579865,-54.6820366181543,-54.8050111363089,-54.111199608424,-55.3307780879681,-59.2174976664778,-60.6440919617716,-58.4006728571368,-60.1086698427001,-59.2871028148251,-59.1691696612142,-59.0059616469984,-56.7208330711078,-55.2511912604101,-54.7565352242112,-55.280875911261,-56.294039617145,-55.8374737534119,-52.8940982596323,-51.2686026006961,-49.408749750285,-51.2989421600749,-53.7749819513038,-56.793069197471,-57.1320515488574,-53.9971479796749,-54.9996243318672,-58.2216389913858,-58.9966453212121,-64.7980333733584,-59.1278177377891,-53.5429539448126,-53.9169997595035,-53.3643329290303,-51.8278168714727,-50.322356138547,-50.2127042779375,-52.4591203599987,-56.25381122892,-56.8449122157029,-62.5464093560321,-57.0048919530736,-50.136964895569,-45.7093664662162,-43.1343347943025,-41.8754231996534,-41.6776764963564,-41.5475813590907,-42.271145285863,-43.0596952581396,-44.0285762171048,-44.8851674146976,-47.7001852105722,-50.2043182252137,-51.7332387502932,-51.469626406944,-50.0836341158996,-49.3228127071925,-49.2492848202472,-51.7247627213872,-52.7054423717985,-54.059581796066,-56.280537274643,-58.598577750798,-61.4681410757853,-60.7490041757124,-57.0271921753163,-53.8201491046498,-51.9803587473725,-50.7480507722556,-50.1421737951273,-50.3456379826176,-50.301760348243,-50.3372144502733,-49.9664222669359,-50.179563465449,-50.9976341673853,-51.7616228795186,-52.4813820831589,-53.461097248311,-54.3972730407827,-55.3134061617404,-55.7893061830833,-56.4957511682709,-56.8480221088833,-57.7031027085293,-57.9459970422064,-57.8249956846644,-57.5057192669129,-56.876622054054,-57.0328058384224,-58.7105130533543,-59.2908794708363,-61.4957626499152,-63.4104011359005,-67.8890658048208
-58.6044834069624,-59.0274677482675,-58.5815833216664,-58.3070457226714,-58.0289823716602,-58.7283854122963,-58.7688276175159,-59.1094181568304,-59.0609617195328,-59.075770673447,-58.6637657676429,-58.8954209529444,-59.086533919986,-58.8043873757987,-59.0730820869676,-59.2090496247125,-58.4836567396708,-58.114360467313,-57.3315061214752,-56.4018868096689,-55.5680932505338,-54.3738030934658,-53.9248286313667,-53.6506322556107,-53.831859314439,-53.7239347584678,-53.7208106844863,-53.405706938387,-52.7504934880548,-52.3325018931919,-51.5974395049102,-51.1528466466356,-51.0902856618781,-51.1901921917333,-51.7794787281763,-52.8758952349646,-54.533192346332,-56.8736199518758,-59.7982662168432,-64.022146630379,-69.9493209348887,-68.2418280816615,-66.3111709823258,-64.9563904577506,-65.4295951564294,-68.2184601453469,-69.4567089391421,-66.956639902004,-62.1586452086801,-60.5283609152222,-57.5728121898081,-55.7771293357086,-54.9462308672725,-54.5261756025082,-55.9582797939459,-55.6553015332068,-55.6001006868728,-55.7514565591719,-55.9685040098275,-57.3255056454592,-59.0588028588007,-58.1420625127492,-60.8911752965766,-59.7302017846321,-60.5047684548294,-59.4296935019203,-57.3686339781582,-56.2812703589485,-56.4346881772316,-58.2556537288129,-57.2801250912174,-55.0175882931682,-52.3771761853763,-51.3418175658478,-51.1883059761694,-52.8452823794778,-54.1270287533672,-54.7442042088052,-53.6757771980684,-51.6792375255014,-53.8409280629861,-55.6178565537306,-59.7198598036607,-60.0557931926018,-57.2680868713643,-53.1579960863594,-54.1462491324565,-54.5068828350289,-53.424080678824,-51.2917759456081,-49.9625442970142,-52.2914814389303,-55.1369548747599,-58.760215000535,-61.0281389683907,-54.9047619955186,-51.7037983819726,-47.25643715645,-44.1126125979527,-42.1216486671705,-41.4805961523866,-41.2847707619267,-41.7602755240607,-42.6203163616169,-43.1141310025209,-42.9800944765548,-44.5176359050463,-46.0821930051957,-47.3894324385295,-47.9452848093549,-47.7686038733922,-48.5187800952702,-48.4520567650481,-50.2873349215751,-52.1782171108587,-54.1342450905449,-58.5276267311058,-65.510769999441,-66.390773203785,-58.014949497168,-54.1268211394553,-51.8888329806476,-50.8335625941712,-50.105829862313,-49.5548677163028,-49.297583475555,-49.4092365771986,-49.5799335971635,-49.4453739771397,-49.5779433090723,-50.0539006120605,-50.5755702598091,-51.3653824559427,-52.1970077877846,-53.3596080825401,-54.4385034846408,-55.1652361203129,-55.671570981835,-56.3338752450074,-57.4173390280415,-57.835965049462,-58.1716985320257,-57.5344261025353,-56.8664781884356,-56.8694609438968,-57.8897641242778,-58.5472897351022,-60.6650658182559,-63.8003097929044,-67.7791083576307
-62.560334805951,-62.1817572862768,-60.8672492661303,-59.8341624267447,-58.7124466832325,-58.6792255536004,-58.0429539125593,-58.2334881052821,-58.3664933453293,-58.9284644717658,-59.0670662096793,-59.2949863310389,-59.9893333684426,-59.6553168471069,-60.0827713190179,-59.6408289173899,-58.7957124628883,-57.891759058853,-57.1407703517258,-56.0863109907299,-55.5492672943283,-54.6195075063191,-54.5657871408606,-55.0285960310497,-55.6009486173595,-56.4703458391241,-56.6715227157342,-56.7318829793581,-55.5782604288041,-54.2775468336726,-52.8373729570655,-52.051087479436,-51.662085217701,-51.5090304888889,-51.9625160640223,-52.9103004887433,-54.5964097619658,-57.0681690635022,-60.5266356456586,-64.9012265528542,-72.5513017071745,-71.0785709216577,-68.1921824411072,-65.0777200664303,-64.100604489673,-63.8284243663989,-64.2639382336363,-62.6780381308018,-60.2027435334523,-60.3621406207505,-57.8454325111885,-57.260459946658,-56.2929188956969,-55.7820724423445,-54.9965225303617,-56.7774239546246,-57.0617468145489,-59.3240610703672,-58.6553740226551,-57.2918664375115,-59.0530493382019,-60.1902255661836,-63.0988685392148,-61.8000023092705,-62.8597382732601,-60.3282602907453,-58.7604509644626,-58.2615287003979,-59.1896115667033,-61.1780774656403,-57.6027141826459,-54.618438110005,-53.1776322279693,-52.8873944912248,-55.1686617577648,-54.7228773352626,-53.3728622196326,-52.059187136358,-51.1139428421788,-51.1016877862125,-53.6971851737788,-54.7593190145092,-59.645944749287,-57.2928306895409,-57.5147859317811,-55.0750387783008,-55.5098818993363,-55.3138973409236,-54.9474427791225,-53.0524858528075,-50.613773157887,-51.095873127972,-51.8670403093696,-56.0020555494558,-53.1926974005724,-50.0198372905865,-48.5247692573936,-46.7116093996248,-44.483289480794,-42.4799656553667,-41.3888884976045,-41.1502615631094,-41.2490788845642,-42.0701194272151,-42.4369772580664,-42.1204148098036,-43.0255904835604,-44.2450348580007,-45.2374317221427,-45.7604767683394,-46.0919647159781,-47.4570680229279,-47.4964359794683,-48.4100926350071,-50.1879196861362,-51.181130297451,-53.0781337023107,-54.9163522522777,-55.0408532544335,-53.4224386241125,-51.6643797780918,-50.7108472298267,-50.4667778353894,-50.3856640412886,-49.9858063852887,-49.2952534243551,-49.4084579562405,-49.5461265034537,-49.6725131427378,-49.6832003888207,-49.7186717074506,-49.9992085782824,-50.7417529220176,-51.4389037100366,-52.7369271500827,-53.9692089560139,-55.2643371219639,-56.0764125517744,-57.4558645260945,-58.8054661123784,-59.3165788999056,-59.6710889189381,-58.5061829478682,-57.7580724074812,-57.2565352998249,-57.0475211361209,-57.5401208152414,-58.8198781770089,-60.8418118902043,-61.6684504313584
-68.9560570405567,-66.6076508581893,-64.1819188155442,-62.1794162488167,-60.1371438318664,-59.1693960940512,-58.1625327425873,-58.1683686725443,-58.4856652019967,-59.3979125957556,-60.1706679905107,-60.4260521631444,-61.6150478788972,-61.6801708699718,-62.1623588452171,-61.0597466398186,-60.3494948992079,-58.913843204771,-58.0257504720991,-56.6572816960144,-56.1402857001096,-55.5362465693695,-55.6063590611524,-56.615669282561,-57.5531614475586,-59.8502227324244,-61.9158908259643,-63.4689961003149,-60.12756317817,-56.6357760929463,-54.2248048513648,-53.0972952330049,-52.323962339656,-51.9617858617258,-52.2087596517838,-52.8576982073928,-54.2400058496087,-55.9288559444323,-58.6455980108813,-60.7197030125296,-62.9241699541648,-64.537135407695,-65.0106955190566,-63.5217957155452,-62.6529719984894,-61.6213456226844,-62.6484861661731,-61.2701369629678,-59.8641013560162,-60.7780330397634,-58.8521811455522,-59.3227863257864,-58.0332099793004,-57.4635530455143,-54.852166507997,-57.8723603615379,-58.898294222102,-63.7823879935441,-63.6504299277659,-59.392643444917,-60.7297202109343,-64.8642795695194,-65.8223518057389,-66.3703016684701,-67.2448314967894,-62.5837730070643,-60.9408467355932,-61.1475232854157,-62.095379972211,-61.6677203146332,-57.8585143097229,-55.7840889767435,-56.2616923033152,-56.6466674260318,-61.6188862146364,-55.9974651482872,-52.3368907573956,-50.1795365233297,-49.9598915525872,-52.0684666266996,-54.1815193656923,-54.9398774110635,-57.9071632117532,-56.984901507716,-60.470080279747,-59.730218565757,-58.4100572240606,-55.8801017512368,-55.1047858410185,-54.8271223384115,-52.2126712590959,-50.0208828311174,-49.5024162880971,-52.2396495955354,-50.0875653511496,-47.754568925477,-45.8373974114984,-44.8318132155473,-43.7776969682824,-42.6222238706792,-41.487719336909,-41.2835343094902,-41.0962788222391,-41.8009029538436,-42.3798892167894,-42.5456763474891,-43.0146607728231,-43.8953217372553,-44.4825081132657,-44.7427966696503,-45.1635501977742,-46.3033342952421,-46.4646540792851,-46.4566452701943,-47.6763345253837,-48.0354396019849,-48.7936120759293,-49.9632268158994,-50.6556297244568,-50.6712911357082,-50.3017564666809,-50.4036497946464,-50.8459431431023,-51.4282307982218,-51.3765863607375,-50.5266131041486,-50.5356670854039,-50.44795849879,-50.6685270026885,-50.45370496705,-50.0166816924415,-50.0351316248235,-50.5946195601625,-51.1550462452418,-52.4237255287854,-53.8071731382813,-55.8187544940254,-57.4697990277786,-60.0815568745719,-62.224370862234,-63.0836454855796,-62.1611759549679,-59.8006378590006,-59.1187460454338,-57.8983731338965,-56.3650820272617,-56.5068724682318,-56.9077641958089,-57.8164716370957,-57.9295105494469
-84.0393222419432,-73.7292954665389,-68.213009468191,-64.6123711842807,-61.2915375064832,-59.4807232129507,-58.5522645373073,-58.4975084349754,-59.1447241133599,-60.3493477528615,-61.9290808493782,-62.6997741954048,-64.4935747726228,-65.4833795138798,-65.2747881954827,-63.3869479808776,-62.9728526541101,-61.1172490456625,-59.949908174897,-58.2345082650839,-57.3888258101155,-57.0397530327919,-56.8664646135501,-57.8472966131112,-58.7947496416401,-61.2425686328313,-67.8972132911508,-75.7855509377736,-62.9440038731764,-57.7677842381834,-54.9971890379417,-53.6719635142201,-52.66319283472,-52.25614400591,-52.3612866420624,-52.8167284489552,-53.863524305995,-54.9870163056133,-56.8384206145605,-57.9889561563353,-59.2791580806556,-60.7890826483578,-61.4401584747883,-61.5495157792865,-61.3992001381124,-60.7248915982959,-62.2011773068915,-61.7161802567712,-61.8065790942588,-62.7206195406867,-61.7722062151364,-62.6764225724673,-60.2416671223363,-59.3212454374476,-55.5238620441407,-58.6273947542026,-60.2106035711055,-62.4763553632542,-65.7680724779738,-65.227931833486,-64.5366824708981,-72.2878883680815,-66.8041758457892,-74.8307285854244,-77.9463659109015,-67.4039207524908,-62.7137508110675,-63.6868811288331,-62.5564789207036,-59.7419084246521,-58.663366105371,-60.5640233978073,-64.55188328803,-62.5428625969113,-60.8313244253703,-55.723203819882,-51.4551694861196,-49.5098136200894,-50.2083941225706,-53.9815954723238,-54.5136235074911,-55.070263336911,-56.8429148514154,-59.9681443544726,-67.7684037165488,-60.9254887601688,-61.6930897228793,-56.7262552346257,-54.468140620499,-55.1567601056285,-54.310615037147,-50.1357454482754,-48.6431164005737,-49.4642379535035,-48.2274932544876,-46.721512675285,-44.4624908317009,-43.3184882520128,-42.7203174024559,-42.4285282129479,-41.7759293171593,-41.7156834404911,-41.5014778092978,-42.1334533012343,-43.1727717712924,-44.3696516962736,-44.4955844971371,-44.8708425790802,-44.8906838850279,-44.7207146089525,-44.905921907534,-45.2745104601762,-45.547440713024,-44.9543360249591,-45.7832815796389,-46.1446273210509,-46.6280625239562,-47.6106245352207,-48.5656441395496,-49.3013749154205,-49.8554892916073,-50.7813823808776,-51.7853984912812,-52.9919998308309,-53.7513462533929,-53.4513593829795,-53.2725579822465,-52.5834987655671,-52.4167120688788,-51.759694603487,-50.8998048317748,-50.6400608508056,-50.9184351986562,-51.3534832837259,-52.4160713344177,-53.9387799215613,-56.4500638078853,-59.0307664367856,-62.6103653977627,-67.2746694152831,-73.3211127847925,-64.6459652434202,-60.1831876629714,-59.4597017985718,-58.0050880367707,-55.8418896389628,-55.5782859106454,-55.331280017681,-55.5864845782717,-55.6764363054163
