-47.6400575695892,-48.3709233960079,-49.3375688450328,-50.2740942802976,-51.137311979846,-51.836508010242,-52.655896873624,-53.3960170551382,-53.6227541225934,-53.3876016233976,-52.5599033425646,-50.7876216525736,-49.7136987140215,-48.5563551847894,-47.5903286260293,-46.8619877270206,-46.7962307092694,-47.2760632236642,-48.195064839002,-49.5427011809464,-51.6537719627535,-54.6626357780891,-56.5225211860411,-55.4593596627606,-52.6704543980986,-50.4538446134842,-48.6821030420061,-47.7450769300386,-46.855702152989,-46.2335283305116,-45.7503047172725,-45.6038497192991,-45.4896321029017,-45.5855324277572,-45.78539335164,-45.3078611688232,-45.3243310369362,-44.8108450719241,-45.110991729654,-45.0567014607974,-45.4357692970308,-46.0848222669419,-46.5505344765299,-46.7156370192649,-47.8061814242326,-50.587342767251,-52.1817181910531,-53.7243476621434,-55.7749458666078,-57.6265153419229,-59.5775712557854,-57.8289449418589,-57.3116061018971,-55.9502354391594,-53.756721397929,-52.97757036912,-51.2981646285749,-50.3727115504081,-48.9256273837525,-48.1955369668727,-47.4163400362119,-46.3021312595356,-46.0225290779605,-46.2142710541809,-45.5823269265204,-44.6115355488897,-44.9845568694517,-45.3243354617513,-46.0468599404176,-47.0710062109357,-48.3157423467562,-50.2923939395901,-52.428622969525,-53.7401505378863,-55.7171220201131,-57.6035284078266,-57.4528328138765,-57.7976624245808,-58.9876659066168,-60.8031192028444,-65.3564455611767,-69.9269569500528,-67.6782833202861,-64.7774610728511,-63.5088400099491,-61.1713999552381,-64.0638544452179,-58.6174054501504,-54.9318153138279,-51.1257848328885,-49.7002074902403,-48.7344588637271,-47.8156680811857,-46.8161076722727,-45.7356590170027,-44.6151320433824,-44.4518619590202,-45.893425176122,-46.9288681476456,-49.1049134272295,-54.3780364998281,-58.3093504427019,-51.434020439595,-47.3987893183419,-44.8450752128509,-42.767377761389,-42.9961587845466,-41.9735344667803,-41.4233467324863,-41.6497126244999,-42.9645433724236,-45.3415691851708,-49.1238487229822,-54.2988812077376,-57.3942907736191,-55.6245701329554,-55.4068906823946,-51.562334200057,-50.8922252313638,-49.8184517050983,-48.8115943763653,-47.6626231730712,-47.1690305210863,-46.8261239710589,-46.4207964494045,-45.9670425780722,-45.3978788464355,-44.6223901269299,-44.3291147700099,-44.3848913633684,-44.7947544830831,-45.5432840065915,-46.9507017840909,-48.7698620289951,-51.6720013324344,-55.6579717860074,-63.8775221738121,-63.744507632788,-56.3977653542465,-52.4041864213735,-50.0351899590063,-48.6729358194176,-48.0970570329434,-47.9367178544408,-47.8834758407822,-48.3883424916338,-48.8936486895497,-49.1217110854742,-49.3481022809806
-49.4350134205711,-50.4235326519356,-51.2766453873226,-52.5692907915879,-53.4013302884544,-54.1938241138149,-55.2430853560835,-56.2250096719124,-57.3244752870339,-57.8396720706003,-56.4180191057358,-53.6217520117372,-51.8151966692176,-49.9583629360383,-48.5297549996463,-47.527728757142,-47.2004640092628,-47.278059054263,-47.5760171783122,-48.2417037268377,-49.0362561010312,-50.2294761990867,-50.8135057409709,-50.8333885667519,-49.7783999312692,-48.594443423866,-47.4298290174999,-46.8326455606939,-46.240025187075,-45.8844625556218,-45.6716806495442,-45.8064731358379,-46.0035965472493,-46.3129130581718,-47.0618173342751,-47.209955976516,-47.0810614629439,-46.5141734221472,-46.8750547604179,-46.5762523161927,-46.7543653113892,-47.0062545870639,-47.804307600092,-47.9360591381223,-47.8957014913052,-49.8074722534771,-51.6720652170033,-52.4196635003366,-53.933868831853,-55.9095457610656,-56.9283965178914,-56.657913719868,-57.7719908136207,-57.5667137253962,-56.896978521443,-56.2384312251072,-54.0468830900634,-51.8021009539581,-50.5687016439794,-49.0780947895241,-47.8440774080382,-46.7504435144184,-46.7236605938413,-46.6789118232346,-45.6538339917527,-45.4361038237269,-46.0294132941034,-46.06970864495,-46.604584491025,-47.188132948654,-47.7318384367905,-48.7748199421549,-49.9750639126768,-50.5724922697151,-52.0233126203429,-53.7893047834751,-54.5290797078926,-54.9215586758168,-55.1709695266649,-56.1869451053192,-57.5118789543365,-60.4993491671955,-60.1342824518859,-59.3041471459124,-59.448530673199,-68.1712128002531,-59.8520926620108,-63.3854252889785,-58.6135835819963,-52.8556684902367,-50.8029513187645,-49.648153497853,-48.48245723193,-47.0519933807574,-45.4662475537591,-44.53859947444,-45.1739995809122,-46.7622825523234,-48.1855303209441,-50.4848511565786,-54.7830962629223,-56.6037808209078,-51.6423469394807,-47.7488899219341,-44.9641883524045,-42.6995314566617,-42.6772584115574,-42.0790869725405,-41.5466224096165,-41.6002576564605,-42.7895336549329,-44.6333538163256,-47.6668524063614,-51.5141792686669,-52.5341995205459,-51.3449562077001,-52.0075796839787,-51.6562688215502,-50.84445432211,-49.2362679139416,-47.4902081353077,-46.3331059993923,-45.4576347125235,-44.7487965752044,-44.3483798485833,-44.1688571578332,-43.9000840247153,-43.341638101391,-43.0225202757737,-43.1610481272806,-43.565448356382,-44.4411292850632,-45.8574526406122,-47.7880186864467,-50.736908194745,-54.5658797046941,-58.8548725873515,-57.4542382053167,-54.6028612631493,-51.7882938593699,-50.2380860969185,-49.4862209258616,-49.2755700328091,-49.5206854078998,-49.9373480807926,-50.8716537264149,-51.4974142799169,-51.6947009343823,-51.5055891597981
-51.9582040493235,-53.3253092671154,-54.4689875814745,-56.5269373774435,-57.5552740704259,-58.1314459351711,-58.5875441834648,-59.3207090998141,-62.5109475732373,-67.1419292692636,-62.8070542252952,-57.2922406139251,-53.7439782322267,-51.1811745307417,-49.386975488858,-48.2440350763571,-47.6738953561669,-47.3291635054139,-47.1328068193872,-47.3762981518932,-47.5779845387549,-47.9446258246994,-48.1399533670174,-48.1981771521104,-47.7750854874948,-47.1864758991172,-46.6727192343985,-46.4083895813,-46.2092725697625,-46.2321774483488,-46.4212852741434,-46.8589670527109,-47.4442352564385,-47.9764213102663,-49.1047419795237,-50.2085701164186,-49.8148280957729,-49.3879918048993,-49.4383563420793,-48.9187856593917,-48.8173500241181,-48.6533510473293,-49.7869523137817,-50.5298137909125,-49.6836247930709,-50.2277332582694,-51.7049364100787,-52.1066930237458,-52.7901860552561,-54.135267151031,-54.697800684242,-56.1323596025161,-58.5840035413983,-60.1469193340211,-64.2091364902554,-60.2612601764173,-57.0030211767611,-52.7999083056457,-51.5783207901212,-49.8560200727956,-48.4973106611669,-47.8899811410609,-48.083579875548,-47.8804390872934,-47.0841043918503,-48.0162595329719,-48.6569816073865,-48.1714467570076,-48.1039010681382,-47.9290488103662,-47.6253515775407,-47.6874359740322,-48.2625227465587,-48.72486494272,-49.7100493206916,-50.8628501190934,-51.6795424011401,-51.9667586768636,-51.8816345401474,-52.2534847598407,-53.3358327650083,-55.0305132630649,-55.567806790086,-55.181960812932,-55.2506624912956,-58.2411707751985,-56.9476801920054,-71.2245582981866,-56.4029003809069,-51.7304818162677,-50.1219008674254,-49.5787458036779,-48.4445532737176,-47.0392280312844,-45.6002156137573,-45.3323523064238,-46.7081136614298,-47.5316964519206,-48.7422009304759,-49.6945963263263,-50.4253875973508,-49.2997613400354,-48.0122658188637,-46.1638468582837,-44.1842360255539,-42.6367011488261,-41.7432299333354,-41.7304370808782,-41.6491657299685,-41.7116284608669,-42.6807163001189,-44.0109288984229,-46.348213715192,-49.6740296693564,-51.2126670116351,-50.5182001814354,-50.5340306152115,-51.5948584745034,-50.4502561846221,-48.9052336499623,-47.1842886517276,-46.2488031229953,-45.0420147402479,-43.9285279715795,-43.2318007686443,-42.8932302944728,-42.6369162869701,-42.3357054727708,-42.1127219538595,-42.3229700086292,-42.7162504102865,-43.5360737750736,-44.680289002726,-46.1682773410931,-48.1772574094447,-50.3042450580007,-51.9154390621215,-51.7307842856592,-51.354184047596,-50.463884180154,-50.1557014071979,-50.3063962041162,-50.6417058778342,-51.4974990455613,-52.8593780556674,-54.6652347075127,-55.5895701116206,-55.6552199515649,-54.5691498557297
-55.1660975277545,-56.5199312675804,-58.4638106818172,-62.0041840869035,-66.356493863252,-65.3408687672191,-62.4510417458153,-60.9447342273437,-63.8743073031019,-68.0135242111298,-64.9072318460774,-58.3711983730627,-54.2800577768217,-51.7971702347959,-49.9667244890115,-48.8817029343001,-48.2085507432713,-47.6089587340676,-47.1907161350094,-47.2099264848265,-47.1977798110522,-47.0772005955925,-47.0499307967256,-46.9396554204692,-46.7744324256738,-46.5208395028295,-46.5196819986568,-46.5445370234586,-46.8091640773098,-47.2972547333137,-48.0076302885066,-48.8166623078835,-49.8847249738848,-50.779516795787,-52.0758581387969,-54.4538151100341,-53.8762662608422,-53.758337907589,-52.6554651748691,-51.8807105004225,-51.4026972557358,-51.0153439078388,-52.261405433581,-54.6283616449405,-54.1387328263218,-52.8553027865507,-53.525644927917,-53.5078233089088,-53.1029549540536,-53.4020938091528,-53.5597103815806,-55.7007921939345,-57.6677331381955,-60.5292241489564,-74.0860160519468,-61.555314651278,-57.6795867745536,-53.6543121598711,-51.906749593825,-50.6313729578472,-49.524789894758,-49.7589804841055,-50.2625702021452,-50.3092300003493,-50.5435762869777,-53.5557203803491,-53.735264044689,-52.0894434831378,-50.5960005501661,-49.1569545640088,-48.0450601024255,-47.2050663610186,-47.218583743998,-47.6324408018371,-48.0755059132249,-48.5067754220155,-49.1190249248169,-49.434682915865,-49.484749779522,-49.6592057149951,-50.6540960629156,-51.3731731981624,-52.119331531097,-51.9765699166002,-51.9351111260684,-51.7893161547646,-54.8825877702969,-56.3563402746542,-51.8709129278763,-49.6679411876012,-48.9162973570844,-48.9138196551058,-47.8590057904449,-46.9253911896075,-46.3501311697685,-47.2489930386696,-49.0454565317478,-48.5231943400966,-48.9169738187141,-48.6770203056977,-48.0565261802462,-46.7536422622827,-45.830948035064,-44.7313058744814,-43.3585984582362,-42.5918318488957,-40.9693661278674,-41.2453248614786,-41.7728999920483,-42.111514219472,-42.8476410301289,-43.7859250379116,-45.669643464465,-48.681105815659,-51.6071276165512,-52.0201998096368,-51.6029759799192,-52.6301027953375,-50.8754778271926,-49.3619665425481,-47.9344750488005,-46.9294542023355,-45.3956966836427,-43.9470988362333,-42.8504080830112,-42.1883194574038,-41.8125586449443,-41.6999928358195,-41.6414115624552,-41.8841537741291,-42.2491862461089,-42.8855054133507,-43.6890905730384,-44.6179086023328,-46.0106551055105,-47.4095198352997,-48.6828758022911,-49.074661757634,-49.3175712604903,-49.5158994823082,-50.1072468213874,-51.0099515899965,-51.9633225232991,-53.5529200843832,-56.4358640646189,-60.5745832576177,-63.2579145407029,-61.9332720891735,-58.2262090627209
-58.8333817703353,-58.9041829378396,-59.7581454115924,-61.7833238113722,-67.6329844574914,-71.7070112531174,-64.8856939718603,-60.8036959774819,-59.8063477672329,-59.1343376062746,-58.1765596183798,-55.4900379310197,-53.3391252575088,-51.7063729435576,-50.2698195968848,-49.4807505549867,-48.9044934486344,-48.357660656225,-48.002313142487,-47.8869195827186,-47.7829532867392,-47.3110565502763,-47.0630202103884,-46.7116550638975,-46.6299642675733,-46.6031424511952,-46.9674113932536,-47.2818170653619,-48.0738415627954,-49.1141933750692,-50.4298038013916,-51.7521186815094,-53.2720878889574,-54.8568344909604,-56.2389253312556,-60.1554028625555,-60.7301430467939,-60.3919789814506,-56.2245877882904,-54.8176670532307,-53.8383688496017,-53.6641267598972,-54.371849034287,-57.910581110535,-66.3456983281771,-60.2107851639355,-58.3069984264681,-56.2484287278432,-54.495381114184,-53.6198326473755,-53.5035255825484,-55.3568158285674,-56.0812752031716,-58.9037386569597,-62.4216638614937,-60.0597853327846,-56.5855296118478,-54.5502265483667,-52.1205042170712,-51.365556369325,-50.8365599674544,-52.0153658829497,-53.1629946063897,-54.1635260383237,-56.8118632723451,-69.9994486614169,-61.4351860736323,-56.762681324694,-52.8746108468399,-50.1018178874024,-48.5558866443879,-47.2392589656561,-46.7043022030329,-46.9484748583901,-46.8642424948476,-46.7186556257555,-47.0545407183082,-47.399599546392,-47.716238689065,-47.9342972028194,-48.6653122184697,-48.7848193922596,-49.4580387035197,-49.5956816940337,-49.6612411071121,-48.6505204394326,-52.3235150521345,-50.7060604356281,-49.1393902643359,-48.6342967252466,-48.3621809126678,-48.2139654361657,-47.2943428074756,-47.1190616563444,-48.0028983417128,-50.5976577275041,-51.9401237823574,-50.5255352267477,-49.9692352583771,-48.9697541704421,-47.5037505932424,-46.0861077649207,-44.9089812735199,-43.9075241665509,-42.7932387837196,-42.3681874663685,-40.7218851932079,-40.9561423202934,-41.9077556808691,-42.7284271067136,-43.3223404820542,-43.9909147547501,-45.615312481933,-48.3365808193934,-52.9690147810475,-55.564026146483,-55.8537665991276,-56.241034201034,-53.3324978097232,-51.1344534045772,-49.47619016337,-47.4792138415463,-45.8039506281187,-44.3427138674641,-43.0072977618239,-42.0897621149735,-41.5923257785768,-41.5660427513272,-41.6663957399577,-41.8937725434094,-42.2195699541659,-42.6556005270117,-43.1931023727988,-43.7334209744116,-44.8154966536625,-45.8821854567427,-47.0766817082377,-47.8805261886377,-48.3724039840237,-49.1934786295997,-50.2763639788075,-51.6035576044769,-53.0769302524574,-55.2096499568887,-59.0170626998522,-64.9984562384379,-74.708365977506,-65.2652187543099,-60.0430379274746
-62.3148688638261,-60.3718486626009,-58.4897098513685,-58.7119659504137,-60.0191298304902,-62.2115422007285,-61.6772197784467,-59.9054581019478,-57.0349611381902,-55.5057777586827,-54.4461401096675,-52.9894151231134,-52.0429916419465,-51.222635451512,-50.4756778641668,-50.214110753062,-49.9857298616632,-49.8955413422851,-49.9097863623854,-49.6623596011052,-49.3483176683393,-48.499046343205,-47.8891261531374,-47.2806773800794,-47.1619510741985,-47.3102572894463,-47.9059050279298,-48.5735222282231,-49.9029384146473,-51.620345617533,-53.608055062064,-55.7268072559887,-57.1823900832532,-59.4453842020506,-61.1740417183032,-65.2384832014844,-79.9293606753035,-66.1749384404357,-58.7507623166675,-56.4271947616321,-54.9923117174424,-55.2511117147671,-54.9329070369657,-56.0202767348735,-59.2002138042884,-63.7513585732914,-61.2445857600302,-57.0884376335421,-55.5664526903643,-54.2641029012551,-54.2934634720952,-55.2623226752364,-55.3301510324018,-57.7172548048369,-58.9017245215847,-58.1431529934034,-55.4882258569152,-55.0047252662901,-52.3699436124243,-51.897054186389,-52.0980272556105,-53.7084670980517,-55.1103834434481,-56.0728493749649,-57.2394137703689,-59.2028944535778,-58.2068547906298,-55.7334748834027,-52.8513755197629,-50.3972067529061,-48.9231424368107,-47.7588240021313,-46.7563109750032,-46.5918225689564,-46.0605140531157,-45.5544566423803,-45.5952572479653,-45.897668218661,-46.4074454095542,-46.741385074091,-47.0914464932776,-47.0384754935652,-47.5556271903617,-47.9843914242612,-48.2789206567878,-47.382732619719,-49.5352290765132,-47.7072131844329,-47.765732388321,-48.5058587155358,-48.3166186037613,-47.659171017769,-47.214404599686,-48.071951839424,-50.9618596824356,-55.0916248949983,-54.8096895692427,-54.7811062908192,-53.1277645547561,-50.9971684447259,-48.4817631652234,-46.4867056226198,-44.7781923274516,-43.5230546421378,-42.4243883493649,-41.8604042796441,-40.9945302263339,-40.9826658306032,-42.0083299970597,-43.3306598354994,-44.0224123547683,-44.6252559137231,-46.1568732560273,-48.6935026459862,-54.5064830922542,-59.4537207078488,-61.7105387067363,-68.7080442285479,-59.7745393869688,-54.0234982960413,-50.4997632667003,-47.219179921887,-45.7464839442021,-44.6882422782791,-43.5543983243345,-42.6352592155937,-42.1077197855843,-42.0820916398908,-42.2759571479931,-42.4378270560852,-42.7119164058021,-42.9930470725756,-43.3576764938655,-43.7061238187494,-44.5444698963958,-45.3751786473962,-46.4533534763964,-47.5448980026506,-48.2501766403791,-49.4585665194098,-50.7729826461267,-52.3303531708281,-54.1360678514164,-56.3179049130274,-59.0032311348822,-60.7605066136639,-61.6823574305202,-60.8470519447252,-59.3385085623358
-63.1523906248053,-61.0522661156549,-58.0833105558963,-57.6068539913786,-57.4605506142033,-58.3931982393007,-58.1803466198491,-58.2656368051689,-55.5764757239032,-53.7774466784614,-52.4954253417147,-51.5515671604005,-51.0088010350193,-50.707192618722,-50.7320125960305,-51.1372291126691,-51.6469200264439,-52.6423699069642,-53.6512298252614,-53.1721036088382,-52.0543511741346,-50.4710864183215,-49.1918390127103,-48.3828636331979,-48.1527004398511,-48.4291288611535,-49.1148825146424,-50.190517711347,-51.8491104574826,-54.3065069678153,-57.1617345948458,-60.6999923479786,-61.3450101237959,-62.3140051796032,-63.0459495227132,-63.2998392028637,-61.7105822757716,-60.640914449548,-57.224120399386,-55.716779674895,-54.4264399191199,-54.6027000859336,-54.0743200861106,-53.6853828267033,-53.5835735563298,-54.7329966164396,-55.6108688578676,-55.3610592553539,-55.4815389404443,-54.9435482337939,-55.5644837803388,-55.4219908255886,-55.5120128588455,-57.0106056849182,-57.0534283206918,-56.0705178939997,-54.5528747892861,-54.4195745136788,-52.5909099195534,-52.194277305325,-52.9758680210205,-54.1078150819598,-54.2513057535677,-53.8239945603423,-53.7001177409169,-55.6395545598762,-55.7609389175199,-53.9861313560996,-52.3982393361112,-51.0391682104172,-49.6956200693309,-48.9006216793772,-47.5342362996799,-46.6787717940046,-45.7703752535271,-45.0670172876416,-44.8093166777665,-44.980316295101,-45.4989999051069,-45.9076594481444,-45.9442077463708,-46.0730954904656,-46.474675087678,-47.1432491812679,-47.6643052210757,-47.4242577606926,-47.4994562569787,-46.3136258914301,-47.2763493324626,-48.5195201616379,-48.1912917587788,-47.3760295741309,-47.8570157661259,-50.0105303095792,-54.6997834244634,-56.2141295506817,-57.5113084643723,-65.869539285723,-59.8507906478601,-54.2619725513338,-50.6718560700076,-47.4460891246262,-45.0860494410247,-43.3463302833586,-42.1100452496522,-41.2362304193036,-41.498413166342,-41.2085237438313,-41.9952374265411,-43.6504069894776,-44.8052085356102,-45.7496685365423,-47.4121014636076,-50.0600175413549,-55.5803106924129,-60.5928716244095,-57.0154399516423,-60.2242319635906,-58.6889647947728,-53.8842312020406,-49.6203791624437,-46.6917035448465,-45.5320602842877,-44.9514568651158,-44.4430417485743,-43.8678124601167,-43.4849401025111,-43.4173243330597,-43.6051625802709,-43.6458641382788,-43.8267767684846,-43.9866469821038,-44.2324619952447,-44.5355161678706,-45.0631953381537,-45.666095019316,-46.5425270852255,-47.7795398704016,-48.7688724902275,-50.2275875056638,-51.6960548638462,-53.5312012941667,-55.5428534785127,-57.3939299597326,-58.6716126610233,-58.5148338129211,-58.4390860560914,-58.767504183136,-58.880512592722
-60.3575209734114,-60.0600961189332,-58.7105973846499,-58.1509171108898,-57.2040919346391,-57.0564321459081,-56.524851843781,-56.4826102690587,-54.8519822365404,-53.1286678556677,-51.6539623549185,-50.8959094322142,-50.3670787431188,-50.3536099430178,-51.013309531276,-51.9792636621712,-53.6167203339255,-56.7685924492658,-61.8197927161955,-60.5035959044587,-55.8588576924985,-52.6073265715803,-50.4711086383624,-49.6300520394412,-49.3239263240802,-49.6765082245909,-50.3237966384359,-51.6906705540004,-53.220067235729,-55.9887756337774,-59.8992177642962,-65.6265803435599,-68.6385449019511,-64.9763087092523,-62.344510434463,-60.4762382888783,-57.2171923104094,-56.6941465761519,-54.0715816198936,-53.5984221688165,-52.8467880024442,-52.6936111113555,-52.707540141227,-52.4745151946768,-51.8871455537599,-52.0461970724045,-53.0499390465016,-54.6523650054341,-55.5382456956524,-55.7968800348479,-56.7889969121018,-55.7255603367525,-56.1892639069275,-56.3503905548853,-55.6135468094595,-54.2491798492316,-53.6888844870432,-53.1236361125019,-52.7650230516996,-52.3444156551722,-53.3603361526201,-53.6690514605337,-52.9474831866162,-52.6056628173592,-53.2953755375902,-56.1270750778124,-56.3252344164094,-54.5918323062244,-53.6204831330818,-53.226202945003,-51.7678514434102,-50.9206641379182,-49.2184466438615,-47.3967836776382,-46.1224933709354,-45.2883597754656,-44.7425630399378,-44.6849163429365,-44.998270132875,-45.4006759067635,-45.3527683502711,-45.8819735604929,-46.3051572957028,-47.1486337731749,-47.8117918781589,-48.4457651419319,-46.6178272915537,-46.165419229828,-47.3139542076163,-48.0376953490263,-47.7361211867746,-47.4951871223392,-49.152227078196,-52.0603026306004,-54.1602346054244,-54.5559889621804,-61.2976777603549,-64.859524460443,-60.0465127841195,-55.1373472940641,-52.4020424212176,-48.3895142543885,-45.474190836574,-43.187523556397,-41.7771278956603,-40.7433617703574,-41.7533563545937,-41.3748183610398,-41.7818221689884,-43.5158668938389,-45.4385670737188,-47.3123001476137,-49.5291386590839,-53.1209166171659,-56.8132688982684,-61.1944904988368,-54.7394224328376,-53.5609828506189,-52.0318219830654,-50.548833855485,-48.1656715743602,-46.6322867694001,-45.7413066091368,-45.4672566631322,-45.7163531758506,-45.8310852526615,-45.8837794340963,-45.8103269455571,-45.8802938556359,-45.7187174695922,-45.6817741223054,-45.673800938624,-45.7909928010148,-46.1267072504259,-46.2437398922396,-46.637605242148,-47.2664450909388,-48.5000340880375,-49.8152584445584,-51.3968292026198,-53.0347006932588,-55.3155829461167,-57.611662910713,-59.2329637925629,-59.7402058171836,-58.5659270227533,-57.8576903929606,-58.3776622179725,-59.2088844080392
-57.5662610768516,-58.4858583037429,-59.8044234622348,-60.101174779621,-58.9425811391206,-57.7385746956591,-56.677631926796,-55.4003504733926,-54.4034306630216,-53.0341711195293,-51.5267471132503,-50.7431293963004,-50.1070804399815,-50.2114894188182,-51.1521653831788,-52.2827736746351,-54.4601078453664,-58.2366551078461,-63.4031505738411,-63.1303216687173,-57.4262933910758,-53.4144319204582,-51.2329524819435,-50.5748536104269,-50.364509648912,-50.7731603367874,-51.3831650381638,-52.7829888556652,-54.0736232121272,-56.5358379518472,-60.5606496045312,-65.6066582993779,-74.527566933171,-66.5564373730957,-61.8694506766164,-58.5884974387159,-55.1445466234376,-54.1992034381416,-51.6471979147867,-51.3961070051345,-51.0088397438613,-50.7257669797566,-51.3355233856408,-51.992429655011,-52.1462521870299,-52.0019626932996,-52.9668875080675,-55.4555381200986,-56.3014288623531,-56.9026189890952,-57.407364413974,-56.1192893444532,-56.7798864185074,-55.6097266202296,-54.4368935594704,-53.1716922801376,-53.1325551138508,-52.1302493208032,-52.8848160381531,-52.5110092517653,-53.352300640246,-53.0807168889002,-52.6115082519029,-53.2191701846521,-55.3148194204229,-58.5900412423646,-58.7369634485299,-57.4722873388593,-57.5915204231167,-58.4427327375809,-56.2916167111122,-54.0051376090078,-51.8348508359046,-48.8739192196567,-47.1789208595199,-46.2050341436026,-45.4100487868754,-45.0295482953828,-44.9690082642983,-45.2907990233128,-45.4456024943664,-46.4497994118892,-47.1224600798945,-48.1519626136401,-48.8882391385571,-50.2367704059484,-46.9796706273195,-47.0851191689232,-47.6225426860576,-47.2502651694299,-47.2016984347032,-47.9851442549762,-50.3463418624762,-51.5938553507012,-51.5884466873249,-54.996243231425,-66.221890057728,-59.6879033536755,-56.7131103533553,-53.9504006427585,-51.5268838896531,-48.6596080033474,-45.5228756845002,-42.9297277029806,-41.4558560832273,-40.5087698931164,-41.4077246611292,-41.2586080928644,-41.3590058530505,-42.9107128136854,-45.4948245683,-48.4561222574364,-51.4065251143735,-58.3689429877376,-59.4661719417648,-57.2577122320238,-54.3447660854963,-50.759022009937,-49.0648876822219,-48.280318961214,-47.3949895572019,-47.232159289812,-46.6185328069943,-46.5047286548181,-47.3920506042393,-48.5263798819692,-49.552580406526,-49.7155109978275,-49.5705695095715,-49.0119322504623,-48.4132507819499,-48.0306084458908,-47.9180012202367,-48.2698205936549,-47.9819120098711,-48.2758495244453,-48.7152970143509,-49.8209325272011,-51.3557922210185,-52.833549412221,-54.4758604373174,-56.9251856897064,-59.8961530792075,-62.7405079509178,-63.3778369837689,-60.6204188783847,-58.8686735092285,-58.6612774221433,-59.5891456429045
-55.8851259650563,-57.5717637283231,-61.3760338377222,-63.6821248944976,-63.6913527720364,-60.9880188483687,-58.5095389574021,-55.3106815033211,-54.0484503933215,-53.0323996750309,-51.7541971805764,-50.887708451381,-50.2047027665098,-50.2738909356529,-51.0512661680864,-52.0044523199663,-53.4373961637755,-54.9607965680624,-55.5625561380683,-55.3659378597423,-54.496258654445,-52.5643937992821,-51.4261614786499,-51.0039215659243,-51.0354479481423,-51.5486254696806,-52.3206606896089,-53.7024491894191,-55.2453511031515,-57.3629774386707,-60.4266505927602,-63.1071463209315,-63.4649293590618,-62.1720474397436,-60.1804312011472,-56.999897501438,-53.6700041668481,-52.2602230410697,-50.0084007094899,-49.6064995866639,-49.3657887492683,-49.1899686551216,-50.1261708892223,-51.5308147393362,-53.226396759292,-53.6293428431887,-54.5372325637031,-56.6100092221217,-56.9525922135307,-57.8419306215861,-57.5480918830747,-56.6807449061434,-56.922620345549,-54.9779901788373,-53.88887182783,-53.2167978292451,-53.390531758127,-52.2827462798194,-53.1883779898249,-53.039971429449,-53.3011689053673,-52.835376651652,-53.2602594707506,-55.2169202970587,-58.929089145035,-61.0350095050307,-61.4731944494737,-62.0633798526416,-66.8886545328645,-75.3862044097673,-65.0009799478744,-57.310219144958,-54.4161661117091,-50.8785644281744,-48.7958584981015,-47.7033380228789,-46.7677317065322,-46.0179813324161,-45.5203433690896,-45.7040046345589,-46.3061057171733,-47.6716093433068,-48.871679763467,-50.3420121511404,-51.3568695459108,-52.878598857975,-48.5987656631905,-48.8793543168899,-48.0723553610897,-46.6312290916067,-46.8251684295787,-48.5175248520302,-50.1256934688838,-49.6218352160211,-50.7803261852425,-58.4002192705398,-61.5753760669231,-62.9843998621774,-58.7552735211514,-53.9736684429216,-50.0370037996574,-47.995577730842,-44.9893586704747,-42.5589305598113,-41.2212943670662,-40.5235639260364,-40.5697106222368,-40.8162957497832,-40.8280117266881,-41.9671423987552,-44.559327067324,-47.5090885941913,-49.5958994267623,-54.7218480268275,-58.4792848042259,-51.9766319947917,-52.2506922362673,-49.4145377676019,-48.0060437672697,-47.4312746999344,-47.5126311318625,-48.3285089919253,-48.0922745963084,-48.0640236391388,-49.2890170037959,-51.6804353962686,-54.7916277755596,-56.3228409976666,-56.1016089717618,-54.2412247318809,-52.0863767750307,-50.8904099605223,-50.3391369313232,-50.5734296387536,-50.202107652154,-50.6836286159899,-51.1692553911919,-52.0729710436688,-53.5100506817768,-54.4665537963613,-55.5288420753919,-56.8961187240614,-60.0982821401885,-66.7349374688575,-72.5369462397053,-63.275394715929,-60.2396261433112,-58.6267787469482,-58.9235305549326
