-48.232908427811,-47.8899319645505,-47.6637321126654,-47.6465233559002,-47.8871155775238,-48.978570609562,-50.0321140910445,-52.816608018606,-57.1316322754879,-62.5153491651495,-60.2787026876834,-52.9142722498995,-48.9260358500106,-46.4304940269934,-44.3858123531039,-43.0990727115742,-42.2798740538108,-41.7340095512678,-41.3031943834378,-41.2890971477084,-41.8552909536113,-42.2814801835622,-42.6275901327759,-43.1947900532466,-43.5648831990843,-43.3258271261039,-42.424992617115,-41.5467156396124,-40.8296299959851,-39.9257960734047,-39.3847882667722,-38.9937380237818,-38.8372242112496,-39.1504980234529,-39.4944541083289,-40.3051897413368,-40.867570317379,-41.1724494475103,-41.1357368174297,-40.2886521889908,-39.0039298363135,-37.8072768916672,-37.0946271093013,-36.5801049467573,-36.5316946989957,-36.7829535782719,-37.2521137296852,-39.0307618471937,-40.3963566430632,-42.8341623780672,-45.7050176512707,-52.1100839605442,-59.2668760955988,-55.7961969656232,-50.7068851156876,-48.0823348491753,-46.2289044725629,-44.6201921148269,-44.1451331133151,-44.4173457017476,-45.0992217129439,-46.0834585569403,-47.5064696463493,-48.9683674531689,-49.8742740119163,-51.1494965244089,-50.231699397378,-47.8006650820623,-46.8620874632254,-45.2161580466781,-44.8106299296398,-42.7908603564161,-42.5260542737765,-42.1659052547504,-42.3385609070286,-43.0804951560673,-44.2093747975958,-44.034859885716,-45.1517022062399,-45.5423424770188,-46.7362989590242,-47.4435452048262,-46.4012080942496,-46.2707960312925,-46.1497312435132,-44.7532305174092,-44.7035483411639,-44.6090577672108,-43.8132738117717,-43.1789121752313,-41.9087286700081,-42.0062070309122,-41.0490267435146,-41.5413110232022,-42.2149875226721,-42.6107324298613,-42.7419455180758,-43.7597910402636,-44.0714800486931,-44.683180356787,-43.9767999721149,-43.5713653387537,-42.7274492114119,-41.6006856394536,-40.6161021528552,-40.1033025112087,-39.2104630114485,-38.6644222093596,-38.664262945603,-38.8410257177181,-39.6871540901022,-40.2487190943059,-41.6413242422111,-41.801245741899,-41.855181578686,-41.7221429601082,-42.126897952921,-42.8438110786349,-43.9163044399067,-45.812582382132,-47.5508932968842,-51.1632012404576,-55.5812003757849,-55.5423463989354,-52.8864335675088,-51.3331875938365,-50.3425764763925,-49.6297582419432,-49.566793063599,-49.9428604359839,-49.6658019813784,-48.0215101578783,-46.2187681958503,-44.8427296495864,-43.8356820016648,-43.1946878102228,-43.367436869684,-44.0929088515657,-45.1695933099674,-46.6017132599787,-47.8021850095289,-46.216379164319,-43.9459299221467,-42.1946370063156,-40.4247532563775,-39.3225065655612,-38.6838412951326
-51.1891216171441,-50.0600140802904,-49.5529774013497,-49.3709281255266,-49.4671966217749,-50.4001738584928,-51.3702711270541,-53.5629933631182,-54.4332262511016,-54.562963829814,-53.9499613906478,-51.2784028531367,-49.0899663698546,-47.1939015545477,-45.7133202570539,-44.2567222169338,-43.2875576407955,-42.6741241614014,-42.3594079254927,-42.3134209465755,-42.4672729354467,-42.4355136835763,-42.5883280055668,-42.7302838351708,-42.8676805551509,-42.4263279967249,-41.9325136043568,-41.3709938917074,-41.0182036181881,-40.404479884643,-40.2009091134011,-40.0022154923882,-40.1520186534501,-40.8076659524822,-41.5325055550412,-43.1148375975368,-44.8375680106852,-46.2680017123356,-46.525332270284,-44.0725690648571,-41.5488640263628,-39.466369249958,-38.0257094606964,-37.1568590392615,-36.8950908106231,-36.7378057569541,-37.1639604139183,-38.4713681477049,-39.9748392132224,-41.9392768552508,-44.7674936910924,-48.0488384431901,-53.4191154574137,-52.2149399001217,-49.4160056354688,-47.1075751666774,-45.3922784359416,-44.4797090886637,-44.4950648017513,-45.4439793763908,-46.4620630900238,-48.2755476241212,-51.4350737759493,-55.8945036102291,-60.4921609378077,-59.7018171318969,-56.1766969712173,-50.1271066125633,-50.6688324000806,-48.6680271573437,-48.3510692643023,-45.9351409925255,-45.2734328378945,-43.8585887981839,-42.9513389821096,-42.5911671940291,-43.106957954881,-42.5733133032208,-42.8251978020368,-43.0400452547971,-44.0281121786804,-44.0947664379962,-44.9242036233778,-45.1894305380986,-45.5148293112782,-45.178909686134,-46.0751900857136,-46.4935169216847,-45.8136016923477,-44.5631094508063,-43.3321412168074,-42.5948380842136,-41.1097828799763,-41.3669126710489,-41.3376003353568,-41.1802438493629,-41.6901790602323,-43.3241875260168,-43.9614705456255,-45.3169683861313,-44.6462715786072,-43.905472286758,-44.1223275375739,-42.513669783122,-41.2420726582436,-40.6057584187788,-39.9780378434193,-39.9290107833544,-40.2906339585954,-40.9306833999102,-42.6978680559035,-43.589824828687,-44.8521060741294,-45.4947311488042,-45.2701203957542,-44.3119387857239,-44.0644347675349,-44.0991194151091,-44.3943492728962,-45.7456898792855,-46.8100878661172,-49.3077166678302,-51.6488847397104,-51.3352856963985,-51.105090372612,-50.3086712405629,-49.9893970270643,-50.6156980887621,-51.6523439430617,-53.5245440395203,-53.4725096777466,-51.4307109876263,-48.3545809842942,-45.7537915994319,-44.2682449501082,-43.3076378669829,-42.8946729967993,-42.9692120925887,-43.0586688396559,-43.2413273788721,-43.3814439280761,-42.4556533165672,-41.2477866367014,-40.2447627999076,-39.2140930428987,-38.5748330679203,-38.2104066077778
-54.6316619237784,-52.3754164599277,-51.5067873481566,-51.0978429536697,-51.1071732738223,-51.4430779384902,-52.299159148256,-53.5686406105123,-53.4522861432437,-52.9028321352829,-52.2965129759136,-50.7473926236183,-49.3638723836041,-47.7895139372778,-46.9464579232067,-45.4986731779753,-44.4423849079263,-43.8313205720714,-43.8004980471622,-43.8299324337791,-43.6102030230614,-43.4013051005438,-43.6006970664246,-43.5260217204628,-43.4652578093325,-42.8998899267381,-42.6417407057651,-42.19600868182,-41.9082624035074,-41.5246809765193,-41.526364093513,-41.4944895944695,-41.9195459430568,-42.7164662947251,-43.8199340021835,-45.8751863815032,-49.3184198378523,-55.8083129555643,-57.4866751310336,-47.9519133643955,-43.8949062935421,-41.0975833855937,-39.0405555347387,-37.9278228634814,-37.4450283496667,-37.0255807846475,-37.4348316417886,-37.9356661687975,-39.3250277878553,-40.5789820378199,-42.8873482562334,-44.0175630894987,-46.030330235752,-47.0967126813977,-46.7038952883839,-45.7783736246015,-44.6841475641583,-44.6170763430462,-45.096144583515,-46.3085045081506,-47.3873489080639,-49.2052939752165,-52.240177606505,-55.720480065589,-59.033874483444,-55.0313329338177,-54.3906410229854,-52.502315412594,-54.8575518973909,-54.2069228695747,-53.8993146088927,-51.9075186549309,-48.9827694444564,-45.9991162579663,-43.8322782413942,-42.3384269570371,-42.048855695626,-41.66512951686,-41.415477151977,-41.6372120154737,-42.2477634942225,-42.1059365678595,-43.8922819011543,-44.5666249566347,-45.5405006871663,-47.4863311172429,-50.1490471535402,-51.2568078742617,-49.5581966939723,-46.4518414982104,-44.9764220460538,-42.9527687059128,-41.3343561344315,-41.2119979969935,-40.7406054256388,-40.6104840131559,-41.7161491129496,-43.911295588524,-45.4192310535068,-47.7723523667154,-47.7082207968824,-46.3038085175748,-46.3922461230367,-43.8885008610908,-42.1892824591506,-41.0659567291327,-40.7900296985043,-41.3144764113108,-42.1158022643308,-43.5264498279851,-46.641198408401,-48.3119100410972,-49.8415617325086,-52.3582919100629,-51.6339319941572,-49.1298122451576,-47.4567042057128,-46.2535995054532,-45.5027671022917,-45.9376640169495,-46.4567028723051,-47.7812999491602,-49.0122149430687,-49.0870210297658,-49.930580004068,-49.6428962221045,-49.9154925143519,-51.7830245436216,-54.2114003044659,-59.7833011142853,-61.391631898641,-55.2547802446369,-50.8364049715183,-47.0436876433846,-45.0752741005562,-43.78730604927,-42.7065354910476,-42.12041868061,-41.6284943054691,-41.2805339795782,-40.9949590975451,-40.4275281225382,-39.6978488311682,-39.0084558994417,-38.5264505282796,-38.2773100398155,-38.184297259555
-55.5442034467105,-53.7776312477226,-53.1101569242004,-52.6567418538621,-52.7602828976269,-52.5288372001639,-53.1933132696772,-53.9845961180601,-54.5102364360163,-54.2489518751371,-53.5891152446243,-52.2465122934479,-50.5896338834087,-48.8561296571533,-48.0098332209004,-46.8363325821628,-45.8104259858808,-45.2599406153002,-45.584564465419,-45.7996377149552,-45.455664459399,-45.4223128827598,-45.8006680629385,-45.584015781432,-45.2112818644361,-44.6113633878856,-44.4390266060125,-44.0054907019673,-43.6017501582947,-43.4115566402712,-43.4344901731957,-43.5364799491487,-44.0796031537316,-44.6657211488971,-45.9145662491685,-47.355631957382,-49.5889479939089,-51.8230444982214,-51.5617061608691,-47.4196390719552,-44.1664107052073,-41.7990063863942,-39.7973456709003,-38.6542272942113,-38.0085389647127,-37.5521315994255,-37.9072245802699,-37.7900698428826,-38.8682471164439,-39.791677126618,-41.5231005248646,-42.3544659860518,-43.325741087562,-44.714417870015,-45.0111473171458,-44.8772230838528,-44.4228336777278,-45.2037753502537,-46.07186890679,-47.1410143240688,-48.1781930998648,-49.2792257569343,-50.7079879043945,-51.5627216039482,-51.8470684978931,-51.2156238963523,-51.4595399351988,-54.5555934262069,-57.707931397765,-63.4555759713387,-68.5565714996437,-58.2263042928492,-50.3169123708031,-47.1394378525949,-44.4017640929292,-42.3097695256814,-41.3098950587568,-41.2086095272558,-40.7801275412247,-41.0426506813712,-41.2651630689141,-41.2756221915214,-42.9853650478879,-44.0099554444975,-45.6903894190512,-50.3445922378061,-58.6324152235239,-68.9252502665743,-52.8178825416536,-47.4378088764017,-45.6479421318423,-42.6640387428946,-41.4764638020652,-40.9950793309619,-40.5222128707795,-40.8751119937106,-42.563012429356,-44.9484427830766,-47.5283533303774,-52.0532984165068,-56.4317123113741,-52.520932657575,-48.2414503428421,-44.982287563829,-43.1181727076064,-41.5856478314643,-41.6250569571659,-42.5681906756277,-43.79354691507,-46.0019124736336,-50.48245774169,-52.4844361335873,-57.015914068197,-78.2705916369135,-62.0179781057286,-57.8221233541847,-52.6412778433702,-49.486860081008,-47.4670275525955,-46.5965988223706,-46.6120190162441,-46.7528938701968,-47.2092013311815,-47.7718389964469,-49.0143715566874,-49.3898762566795,-50.3128158015478,-52.8298282044192,-55.5450544499213,-60.5284300884494,-64.3347403492045,-55.6957161288492,-52.1589477993421,-48.5510082082112,-46.2310772075685,-44.643274374572,-42.9659468647189,-41.7793317667501,-40.9363068052137,-40.3126499576089,-39.7537006242663,-39.4164897489645,-39.0176240858572,-38.5648752003292,-38.5026746167832,-38.5792286852482,-38.7496479904232
-54.7222786117146,-54.3633197380389,-54.3465872394764,-54.1186608577818,-54.4021262921825,-53.9790997715096,-54.3234032024084,-55.0387295536721,-57.3709753817025,-58.6482735751643,-58.1998821745029,-55.9568563458207,-52.7929877483076,-50.5659700986775,-48.9542590835961,-48.2033129589758,-47.3971986833979,-47.0415694789843,-47.6557701416897,-48.2127746074856,-48.3299013091768,-48.9538800199726,-49.5200680695477,-49.0409259825627,-48.077390920789,-47.524350586425,-47.2372304835793,-46.8057582997497,-46.2470365567504,-46.2375296869604,-46.0478926515288,-46.1930336272143,-46.521662578323,-46.58172357607,-47.5768590150914,-47.9472654458517,-48.2072266959826,-47.9224554760888,-47.4440629117407,-45.6185124718141,-43.35458115486,-41.6720951764041,-40.200644419821,-39.1712612985918,-38.4519168569609,-38.1555812151262,-38.3715168161851,-38.1652732233184,-38.899377037715,-39.8982251392623,-41.1304851735088,-42.3653015685046,-42.8570230860641,-44.0882606068457,-44.5104512463983,-44.7019198457688,-44.8306471000728,-46.3360523600816,-47.488652380711,-48.3625232466682,-49.6113009093602,-50.2326235523475,-50.7083363113258,-50.5947241735937,-49.8272062399532,-50.1417946528667,-50.1211453054018,-54.7480516942106,-55.8048542467663,-57.5166205198477,-56.992354783316,-50.9125082937522,-48.0522577937518,-46.3535397574462,-44.2942060169007,-42.5272434678717,-41.1622525942223,-41.2539457993499,-40.894329128576,-41.1386657889844,-41.0655818261074,-41.4321639604646,-42.3008243218191,-43.4300115548623,-45.2537733591232,-47.6820644613773,-50.0235618537213,-51.1493374467527,-48.8104304480113,-46.0226007555128,-44.6589144981082,-41.8698585733127,-41.4919889366258,-40.8063015232368,-40.7137203631852,-41.7426589363859,-43.5734138852947,-45.1074127775169,-47.0962935878868,-51.9307875015481,-56.9734187118707,-56.18593709854,-47.4987092007515,-44.8623935666138,-43.4951444265935,-42.2599523802383,-42.4756451948219,-43.4923247021116,-44.925134628557,-47.1549789270547,-51.0629560903382,-52.0174461791317,-54.9977633966791,-55.8343481337176,-54.6204403100863,-54.5576845454631,-54.6053372480615,-53.0452208002373,-50.2106292361113,-47.7366178918992,-47.1504589271727,-46.2439599323853,-46.1518479704131,-47.1110376973457,-48.3465313778292,-49.527753770579,-51.0744928874553,-53.1738542255778,-54.424699251751,-54.8408230884955,-55.2897199734573,-53.5549564627959,-51.5736361400671,-49.5808958333366,-47.3857410937497,-45.6517518753229,-43.6566611983421,-42.0279336528064,-40.9299620043328,-40.100020657638,-39.3426510270389,-39.1200405262818,-38.9821115117631,-38.8171413429503,-39.107502325359,-39.4798271166984,-39.9496043633294
-54.8254324345664,-55.421635352566,-55.8243532928834,-55.8715618233136,-56.0818028887613,-55.829525896786,-55.7395109738826,-56.459218725874,-60.7346360349719,-67.7294481780194,-72.5986479989985,-60.0867016806138,-54.9354230059259,-52.4030915426173,-49.8989074441832,-49.4309652146315,-49.0559669481208,-49.1451919656791,-49.8597149899221,-51.064732666176,-52.8885130988079,-55.3396645154561,-55.73700969601,-54.1042933140719,-52.0144651083147,-51.4996477711191,-50.8982602881133,-50.6601532293466,-50.1558692519051,-50.3255490993642,-49.588940277912,-49.5393021215872,-49.1818515497236,-48.6638844531062,-49.1171303339109,-48.9990128350584,-48.4983386588538,-47.6131782048227,-46.7871633051479,-45.189669767335,-43.2003408098537,-41.6498735080182,-40.475940972371,-39.4950508003456,-38.7373745693023,-38.6548081128461,-38.6735764887089,-38.9687240123095,-39.4891867027986,-40.867408119821,-41.8247701369824,-43.7188014117681,-44.1469196153213,-44.8226046243733,-45.000430162299,-45.2094803413538,-45.9103097150005,-47.6812701417149,-49.0035817471918,-50.2925893094458,-52.5383227436825,-53.6859899155773,-53.2800055706735,-51.8766813599424,-49.9003699793101,-50.151798304672,-49.5634928236405,-52.2912247980814,-51.4513785760992,-51.7099308138358,-50.1950756076735,-47.2379211398012,-46.0289760057774,-44.9865624410717,-43.8372216087547,-42.9967816071113,-41.7772611764641,-41.9049574662748,-41.8263315041788,-41.9581175929842,-41.7226582774992,-42.4101234329869,-42.1550226863447,-43.0561256323881,-44.2536503472702,-44.1411663664077,-44.8498348266072,-45.4767330556566,-44.9687355315356,-43.8436616211859,-42.9853567939025,-41.1877614203191,-41.515374815691,-40.8539951153289,-41.2832126947189,-42.6558398418831,-43.7787365596357,-43.9277181865698,-44.8206737886354,-47.624644075185,-48.2010655274215,-47.6494684661962,-45.5766512624544,-43.9473965057355,-43.2411432919534,-43.1174485692321,-43.3461843678649,-44.0643134264747,-45.3351813288588,-46.8498564546449,-49.231248065277,-51.065260543599,-51.9366434780314,-53.9654221892465,-53.4947431102934,-51.8843402743878,-52.4919540141822,-53.9057479928145,-52.4302263548084,-49.1148412492659,-47.8415035251072,-46.3060305799297,-45.8991054684099,-47.0529937378565,-48.1079636270165,-49.9473826472677,-51.7702233976552,-52.8480670547734,-53.2250955464121,-52.562152636407,-52.4501693127444,-52.4838694580141,-50.9747633112096,-49.8440277333764,-48.1446309695675,-46.4634895376004,-44.5850639890429,-42.8403678954129,-41.5405820684136,-40.5063101222811,-39.6254056863052,-39.401198671611,-39.4441715709811,-39.62892016184,-40.212595150308,-40.8783551335572,-41.7432838621124
-56.1409806645726,-57.8441504246839,-58.4662991883563,-58.5023717626845,-57.9695356307064,-57.9094073147845,-57.3649796548974,-57.7171518399578,-60.0438832081363,-63.5020920891293,-62.5863663523166,-58.1760670761805,-55.1871997265246,-53.2540580646884,-50.8799917017337,-50.3524059958757,-50.4828537615833,-51.1254730515622,-51.7535763665377,-53.9631604323635,-59.156119567837,-71.2812181219232,-66.6153067625,-59.5185266640585,-56.4192617884606,-55.7733018990471,-55.1264540574379,-55.7900662997739,-56.1896836671374,-56.4676276756614,-54.4015436437078,-53.6052563548335,-52.0857196080618,-51.1899778544367,-50.9728207740903,-51.0782436542264,-50.7428914990315,-49.8888784063217,-48.3263499637777,-46.1365156486447,-44.0666816130836,-42.2137985114916,-40.8587552203431,-39.7536207091295,-38.9234244232842,-38.9331071335985,-38.8043000174721,-39.863302758516,-40.4711364480632,-42.3703999960678,-43.6889630900754,-46.348363351558,-47.435271869859,-46.8992668170537,-46.2729991431524,-46.0919175023805,-47.1395521218612,-47.9933950401328,-49.3246193337475,-51.8988454437677,-56.334746946738,-66.2964931003374,-58.5189491638733,-53.3059319235093,-50.5154895003225,-49.6379957297787,-49.0597432993301,-48.858864015548,-47.7994919032631,-47.8730446247824,-46.5525865865331,-45.4674338165467,-44.7621547611178,-43.9215225671896,-43.4743246884024,-43.6576391084708,-43.2127535111638,-43.2841939880787,-43.7619528678091,-43.7368980298437,-43.429663837922,-44.0516219366089,-42.7347801607519,-43.0723868660596,-43.3151659554264,-42.3083860149695,-42.5061669590922,-42.8469607194753,-42.8152065585795,-42.351656785674,-41.7321559861902,-41.1646025124374,-41.7713832688504,-41.3676924479918,-42.1420478514811,-43.0209150571652,-43.1626997059652,-42.7625410248987,-43.4642663523368,-45.0689855205791,-45.1783809815356,-44.2233812793348,-44.3214385615661,-43.370232419508,-43.0363918839395,-44.086761243296,-44.2346331647341,-44.4280861390998,-45.2508109579682,-46.2332867521948,-47.7759678412778,-51.2865935773981,-51.7834912659644,-57.2413561583431,-58.4486246848859,-54.196576698938,-52.7428605187596,-52.7798093360894,-52.0461714446133,-50.1145781178243,-48.4424003206694,-46.9859596112661,-46.5123994849793,-47.5359279434058,-48.393375276632,-50.4014539162811,-52.0283368029117,-52.6787038576807,-53.3121500732136,-52.7845328937616,-52.4492272737801,-53.1022980819534,-51.5944514631328,-50.3027105143138,-48.8138717520335,-47.1141987888977,-45.5443423012999,-44.0714720767518,-42.6603732980475,-41.4394923425915,-40.5308580477793,-40.202447949918,-40.3135680212206,-40.8376932101911,-41.6086313065827,-42.588391189519,-43.9855217693777
-58.2798510054396,-62.2885844277398,-63.6611748002959,-62.4401208834014,-60.2284951787349,-60.0346028245839,-59.1462372962138,-58.6766965934082,-58.0060929576003,-59.3515324041997,-57.7402674741238,-55.8334283759587,-54.295255836285,-53.0114256665536,-51.7869835170522,-50.9754303895925,-51.4030904230627,-52.1560082822392,-52.728842051426,-55.1822159927513,-57.2356166163392,-58.6020257365632,-60.6107748414319,-59.8432279323119,-59.1980469053472,-58.7951049411016,-59.0903311634272,-62.3696536480613,-68.7619111544609,-66.9553951649467,-60.1801347903838,-57.7514827387989,-54.9897128066839,-54.1822541745527,-53.2784001765951,-54.1090315641394,-55.1936168118656,-55.459465173913,-52.2021455767958,-48.2386368148651,-45.5933665256346,-43.2298124276443,-41.3689155478859,-40.0398248501595,-39.105436780138,-39.0099753330164,-38.8755537583917,-40.3185916758678,-41.3498854640228,-43.4859766349724,-46.3736593947142,-50.3406721003785,-54.9429857377238,-50.4930669046774,-47.838067402379,-46.758628132094,-47.2736797991763,-46.6315630603307,-47.7738165415838,-50.1387885977296,-52.966857307514,-56.2989212147461,-54.2612742916346,-50.9631632211372,-49.5945341271842,-48.0464243843304,-47.9587798048651,-45.9701292239718,-45.3294694731519,-45.1501927913518,-44.3460079367853,-44.4529848310407,-43.8796651313335,-43.2331621246747,-43.3249687059646,-44.3475628032526,-45.3484025829661,-45.5178534707749,-47.1299393879275,-47.1331392280255,-46.6060487155434,-46.2185148631132,-43.9094923104368,-43.3833576579858,-42.7401297922053,-41.7580191182775,-41.6826451717291,-41.7478670312299,-41.918590780757,-41.8831926578106,-41.4685554610093,-42.1622895842941,-42.5713663648971,-42.5810135881965,-43.2436880296193,-43.0543647707288,-42.657436707449,-42.4919814638251,-43.4078396329787,-44.0746506745222,-44.3358339085191,-43.2844606760525,-44.1368774050271,-43.7364379723739,-43.5613544715418,-45.0476234485405,-45.102064294108,-44.7723502818335,-45.0793642904374,-45.9643727372134,-47.1779033653918,-51.7556786654303,-52.8045673461753,-62.3664946777851,-65.8443694781586,-66.9186108378535,-55.9620768049819,-52.3122627064045,-50.6194345682879,-50.2063354175306,-48.848518491693,-48.2426848691782,-47.959372273481,-48.3742836172857,-49.0581138717837,-50.7231921751916,-52.2037179573009,-53.406758222389,-55.0924914823057,-55.4758283640493,-55.0690418395424,-55.6854748594933,-53.9542287176823,-52.0049987015409,-50.2158976279218,-48.1751605338161,-46.6293977876231,-45.494197144023,-44.1205196635775,-42.8192845594608,-41.9953844675106,-41.4955712545471,-41.5346674872038,-42.2600304228787,-43.0432482469655,-44.3658223700219,-46.3577386296629
-60.6020760371064,-68.9836089626583,-74.0690836453218,-65.9770465233513,-62.7454686560813,-62.4266224329,-61.3700143400705,-60.1469879391555,-57.58363756405,-57.9443286451971,-56.2948802168823,-54.9487039355817,-53.6891696657951,-52.6542252665205,-52.5000843946059,-51.5474572947833,-51.912814848645,-52.314125552804,-52.9205755885917,-54.1028569425048,-53.5613007101057,-54.5143027698482,-56.401707809106,-58.0514279777893,-59.3330352115042,-59.8553073382705,-60.7584570994155,-64.8134570125398,-67.6377239313439,-66.5289459002587,-62.2711493119055,-59.6209751060167,-56.9940906427981,-57.1179319219219,-55.7710441513842,-57.1110577189857,-61.5731645064673,-74.558978969365,-58.8208922190023,-50.643678138018,-46.659220534379,-44.0084368309281,-41.8195052575548,-40.3459769003285,-39.3529258712391,-39.0187216423669,-39.0173598342545,-40.1006675399372,-41.5053171146375,-43.2587633865209,-47.0827307207062,-52.5539946246331,-61.2303837626921,-52.3909468653769,-48.1231943151468,-46.5671699423471,-45.9374757777161,-44.8667345111297,-45.7413695511981,-46.9423433236863,-48.2881130342545,-49.2270796142746,-48.9580805328693,-47.8044834721155,-47.4719561548822,-46.3323519161752,-46.3085311525363,-44.157882341878,-43.9924271420018,-43.5087136787236,-43.1700801204527,-43.6855749708196,-43.1759465990159,-42.8431706473075,-43.2933651566392,-44.7548010199567,-47.5844114109628,-48.4406034113216,-52.6764506983261,-54.5595124234722,-51.7111126070697,-48.326305003959,-45.0161272643412,-43.6098191953868,-42.4225804771781,-41.9814465968152,-41.8169935165642,-41.6946678977927,-42.0502664564801,-42.5225854952559,-42.5580374292904,-44.5340799319769,-44.3539911159817,-44.8039054494338,-44.7362605587804,-43.4655386953902,-42.8677678287305,-43.2867208553943,-44.3973256597739,-44.2224303612638,-44.9312240257352,-44.258828968009,-45.1609596011949,-45.3431007343827,-45.1841396786948,-45.952579510711,-45.8684604399354,-45.2339658399316,-45.1343309891996,-46.0958858923689,-46.9713632520815,-51.0641475792992,-51.6882468908634,-54.8189965025009,-53.9296670746039,-56.6385853585156,-58.9357438952084,-52.7504201694525,-49.8839432660162,-49.7723226926341,-49.1707271005538,-49.8357034260371,-49.9710355270055,-49.3406110448848,-49.8186837331684,-51.1917491898961,-53.0973993346672,-55.5796242691634,-59.2051806865683,-61.8108558275695,-61.854780222888,-61.2705478495305,-58.9584445305038,-55.8420534562652,-53.1010656515417,-50.2847258185418,-48.2764889817894,-47.0176023051396,-45.7500454696439,-44.5590043215104,-43.9076842027018,-43.2299117591042,-43.0607108373393,-43.7266372349793,-44.3597982600989,-46.0000139534539,-48.3581173909811
-59.953715236756,-64.6928203915,-67.0636267407544,-66.0897784257926,-65.7649549729263,-66.4853494162419,-65.4221479841156,-63.2936377229315,-58.5441701658123,-57.0140854988948,-55.6623618471622,-54.5764581244946,-53.5007586517835,-52.6569433460398,-53.1278626823613,-52.496426600217,-52.6090008405592,-52.7009713524051,-53.1996114086114,-52.9026039885023,-52.0430167231197,-52.995368581157,-54.217797514404,-56.0473247380128,-57.6661809628683,-58.5331701462794,-60.0130738585047,-61.9784577175174,-62.2198816756734,-63.2477016332241,-62.0844850574488,-59.9137173223143,-58.1334982060677,-59.0867319222234,-57.7357632876571,-58.1056849957699,-60.3935669974311,-59.8548593890737,-56.0024458741638,-50.6723368669981,-46.3886295437931,-43.94206652877,-42.0212655511783,-40.6051706405096,-39.6868632130091,-39.1092055724015,-39.2922119470281,-39.5996430454748,-40.9606458953434,-42.2225813553943,-44.5948116460101,-48.1745575670308,-49.0783058550655,-48.0610345910614,-46.2638778678693,-45.4423017495772,-44.2196971402711,-43.5827749229395,-44.1927447322448,-44.6270734701547,-45.4551417537626,-45.9489627713963,-46.1112169970132,-45.8329405913334,-45.7399958303222,-45.1566623066806,-44.8769162049433,-43.5662967452366,-43.7373273124698,-43.0187186507153,-42.9325862194222,-43.1318066886989,-42.7235637474594,-42.7311607204988,-43.2816238469861,-44.5510527165129,-48.2654754445993,-50.0580023312065,-54.1342489134788,-58.3608534292333,-52.3659624784537,-48.1553214824268,-45.1594024630816,-43.428027646147,-42.1990578873556,-42.5506473409719,-42.510157121243,-42.4391982958661,-43.0993403416426,-44.3218618543735,-45.4967985451546,-48.9081182754219,-47.873689053893,-48.6031769373438,-46.9241182505815,-44.5964674727387,-43.9589907395938,-44.9923627056481,-45.9296411071475,-45.2137582077147,-46.7066340552259,-47.3543064254254,-47.78716688491,-48.5691596773787,-48.1257964604361,-46.8564325339183,-46.4498816188714,-45.8581368913816,-45.5623642709567,-46.4068872454194,-46.5101838108312,-49.5010955857531,-49.3699942464761,-51.2390490433829,-50.8523801719572,-51.2223063106624,-55.1921361619943,-53.423864360446,-50.1587243478484,-49.553211018733,-49.6160013915931,-51.2510201254727,-51.8987722028499,-50.4264156057308,-50.6356235207931,-52.3426624960024,-55.4471872102783,-59.8947177585351,-67.8240516911647,-70.017507822752,-73.3722489545695,-78.406684938286,-69.4108945023763,-63.5965472709255,-58.0543396715769,-53.8554226880622,-51.0207606837059,-48.9384968242721,-47.5510908689914,-46.5542968418109,-46.0392755967474,-45.2579555015709,-44.8195560543713,-45.1396805337485,-45.6277027531049,-47.4220759124479,-49.6593525678253
