-45.38781528596,-45.686407050784,-45.6336421038916,-45.357423461797,-44.8701532434532,-44.5529625040519,-44.1711839263885,-43.8617705228382,-43.8284912250994,-44.1207579158632,-44.417609926233,-45.2181939742875,-46.3160949364174,-47.9068391125034,-49.9403597310953,-52.3913179986711,-55.2158531187036,-56.4644934471635,-62.8175401880344,-59.1923897533272,-57.2675459134261,-57.4429853384615,-56.3932934645859,-54.8366075813516,-55.8402506955536,-56.5775829887039,-57.5529115348102,-55.4319768465028,-49.7544516161817,-48.8902402104122,-48.3841522195065,-47.0406440081915,-45.5875036111278,-45.3439001608311,-45.437925080221,-45.5520358554989,-45.0131710389984,-45.6383720605005,-45.2966392065714,-43.1095794965723,-44.357061634413,-43.7070283406218,-43.8756335620003,-44.5483116014424,-45.0518467868728,-45.8110581425664,-47.698375529298,-50.4327069927303,-61.4427047428479,-63.5062738837844,-61.5214211237392,-52.6952227043715,-48.204733982627,-45.8541255005374,-44.2407163181515,-43.0086829360775,-41.4533644894774,-40.2623980022286,-39.4209040413855,-38.8888121040814,-38.7845864645307,-38.6441715429572,-38.8835382317377,-39.2648357530032,-39.8006055011304,-40.2037964691113,-40.7865552711042,-41.309217433819,-41.6973773825442,-42.2457660557458,-42.3857453909208,-42.5760915047269,-42.8208724371681,-43.2900147448102,-43.9107282650845,-44.746789827951,-46.1259369147096,-47.4310131387968,-48.5899511496925,-50.2524895366409,-51.4591776204515,-50.798235315527,-50.950441430245,-50.7945805091531,-50.288957118382,-49.8391738907357,-51.0563913542229,-51.8929453499417,-50.6627616900514,-48.7491127724267,-47.6521286675919,-48.5050858021756,-48.0461654164404,-46.4732287005441,-45.7364759130425,-46.2237614506212,-42.7063639218183,-39.8840433091911,-38.1952052636859,-35.9414060724088,-34.182813713498,-32.6520835362491,-31.1012996493282,-29.9475786281574,-29.245758964135,-28.9116359366782,-29.0448863984741,-29.531697317562,-30.5294485793612,-31.7234157663928,-33.1118469535599,-34.9674322064012,-37.7030233900921,-40.1425214219284,-41.5987053588636,-43.9246442279101,-42.73770787387,-44.5358681046001,-45.92710906881,-44.4099436269104,-44.2629828825195,-43.4376312869802,-42.3966193220209,-41.7865831056871,-42.225352731126,-42.633725119659,-43.3128516849929,-43.9052191511991,-44.4350324686485,-44.1140946908064,-43.4814645762584,-43.2886693518462,-43.2816730220512,-43.3089765542181,-44.000272254898,-45.2680259525957,-47.1626553951681,-49.2570126587371,-52.6793871947498,-53.9414148079097,-52.5592806503963,-50.0867038724673,-48.7649036711418,-47.8542948616596,-47.4183070264732,-47.7494776709625,-47.5765041564322,-47.9016276895981,-47.704625486719,-47.4442392641046,-46.6363376089969,-46.272864921214,-45.7001804925753,-45.9107362506913,-46.1751082307852,-46.1588384249404,-46.2698576142546
-49.1678125220867,-49.5489658801081,-49.5294882005064,-48.7884091336788,-47.8912617882149,-47.1693712818357,-46.3438838427059,-45.9317870227666,-45.4135296961637,-45.2475233541896,-45.5801542654032,-45.7671825877458,-46.591154939685,-47.8598217569256,-49.557526696061,-51.7837293142027,-55.6895751750995,-58.499691861527,-62.9528581963645,-57.6770022376386,-55.3452938143749,-55.7080603603085,-54.3257093464606,-52.108778169165,-52.6633297717444,-53.4796626425249,-51.5528905888423,-50.7852099022567,-47.9680689300308,-47.0682989705584,-47.8002578950646,-47.1125267913317,-46.4254065116885,-46.6464607555691,-46.7724712897077,-46.6042514177092,-46.1964993161872,-46.689872844309,-45.4451447212056,-43.3014809838458,-45.6226532567154,-44.5913270510723,-44.9872739415633,-46.0102826691451,-46.447087301568,-47.4344646161372,-49.1937167775761,-51.9440738932731,-61.2801281474516,-60.7534605030287,-57.0676048092885,-54.2504374870596,-51.5074001218369,-48.2822501635957,-45.6934294848185,-43.783291300831,-42.2591208367641,-40.7622220981329,-39.8221698950443,-39.1896770814592,-39.001707287933,-38.8418190255609,-38.9716728912323,-39.3583874940806,-39.8725267726005,-40.2774659034595,-40.760746086549,-41.226289534967,-41.6778919104443,-42.1117711030099,-42.2166230382207,-42.415545848858,-42.6622878193108,-42.8536552275405,-42.9739583036765,-43.5628793381107,-44.5332761562321,-45.536805922493,-46.5272760028357,-47.6395731643644,-48.0862687119071,-48.4249602687695,-48.1083322702819,-47.8885778460567,-47.3416483924651,-47.2215309183862,-47.7586397052818,-47.9775175974597,-46.3715090453249,-45.5271850611331,-45.509203420372,-46.3468837404199,-45.3232339576543,-44.5089129157179,-44.5667063667593,-44.3121674481857,-43.6495358459089,-40.40239294043,-38.7518183765628,-36.8759541406237,-34.917588632623,-33.0392989732024,-31.3482353284745,-30.0171776256176,-29.1199635893071,-28.5634866646167,-28.4796066505049,-28.7618851149182,-29.5666535292555,-30.607030356242,-31.874467893503,-33.4341651129793,-35.7131039130922,-38.1542913272462,-40.0073622610442,-42.0883179392325,-42.4557087189892,-45.9223993246429,-46.9497665703392,-45.2033641101434,-43.9711070547767,-42.2720610071794,-41.1575615727537,-40.4520864171981,-40.4895175108378,-40.6346577854584,-40.9035465131697,-41.196301157558,-41.5387957605648,-41.7123405736216,-41.6845647612811,-41.8918438927329,-42.279418777345,-42.4151111118129,-43.036079949464,-44.0576321360292,-45.2571537575353,-46.3490224719462,-47.7660615329342,-48.6444826907086,-48.7784632006247,-48.0477655014727,-47.5854530386948,-47.0160173919115,-47.1835122290886,-48.0006556324438,-48.592497591847,-49.9312454974941,-50.8315310397948,-50.1698446335751,-48.1974693563161,-46.8280746648862,-45.6213613148231,-45.0620767890586,-44.4555795897059,-43.8241192363365,-43.6007172125322
-54.7927976303931,-55.9236252684023,-55.9578560535234,-53.9153553159899,-52.1907627747961,-50.640400960906,-49.2205603835296,-48.6711712875036,-47.6426750388359,-46.9163503749322,-47.2020686857952,-46.7483390686202,-47.1397670743989,-47.9065519686106,-48.8547476109973,-50.3179355660087,-53.52310091148,-58.2978401114921,-60.2332851778684,-54.225188319355,-51.8922376878779,-52.5206769103903,-51.3488045373535,-49.3879541806074,-49.3562464930507,-49.7280885350491,-47.7558744794307,-47.5504774545613,-47.1768889449134,-46.120864324909,-47.2343176222954,-47.5068112501428,-48.4191124703299,-49.561348960186,-49.9730779250034,-49.4881567838524,-48.8406643996432,-47.8428662417078,-46.0308187314636,-44.8580941277214,-46.6548722576387,-45.8126605348435,-46.2037639759996,-47.3538306695918,-47.6974365322606,-48.5342191493326,-49.7173931369012,-51.6135500174999,-56.5286378721425,-54.0400560400269,-54.3692086808679,-53.789915797082,-53.4355450412968,-50.036748788896,-46.6302977471376,-44.0985428856474,-42.678835303529,-41.281160964098,-40.4976543961126,-39.9464322972466,-39.744416409616,-39.7559609095117,-39.9028894948303,-40.4100346003641,-41.0074679618764,-41.5567834362253,-41.9268232251363,-42.2052810284364,-42.4972227492794,-42.5321211594622,-42.5502059863802,-42.7582583390464,-43.1032567682397,-43.1574115896322,-43.0992860598267,-43.5023102400737,-44.117174229419,-44.8720061352518,-45.6172613546787,-46.1510280463867,-46.1186546224186,-46.9569657608041,-46.4385182827469,-46.1354645404354,-45.6349427411688,-45.6177725045209,-45.3495622293429,-44.973818309622,-43.6439750781738,-43.4478928293714,-44.0764499256384,-44.4632734777475,-43.5245200261631,-43.4732197466369,-44.0048895320472,-43.0942379052792,-45.8583953123087,-42.9200556645321,-41.0377542841182,-38.9589775141137,-36.1877542716507,-33.7171387131172,-31.7589085964959,-30.2221866456953,-29.1230596950662,-28.3799629112297,-28.0631109085245,-28.1397766346568,-28.7077473169688,-29.6516180536434,-30.9063161596666,-32.3098879415841,-34.377493388089,-37.0988421023757,-39.5520944020985,-41.9333065466489,-44.3246310673594,-49.7421662116398,-47.6596527392103,-45.7239513080899,-43.3456890961909,-41.3615378002479,-40.3882675166636,-39.7020754549609,-39.3095337812217,-39.230778968253,-39.2671093136807,-39.4309179725685,-39.659383500263,-40.0792386190174,-40.4459680549407,-40.8465488226169,-41.4437651788102,-41.8358513279292,-42.4374049093357,-43.306458009735,-44.1542418502623,-44.8527099207664,-45.4111278831714,-45.9155702339116,-45.994045072683,-46.0464904477819,-46.1795228683626,-46.1747980205754,-47.0113081435407,-48.3559858826527,-50.5027524546444,-54.5644842872072,-60.2482945731579,-55.0270634161589,-50.1184144814702,-47.1989397543343,-45.3667910104866,-44.1752212509488,-43.2104461497293,-42.546662641832,-42.2183886797004
-61.1573330036112,-69.1541272006581,-68.3342593548269,-60.6652008060005,-57.2377989850226,-54.3639853950715,-52.5796712210538,-51.8140346350917,-50.5725502563416,-49.4009860580245,-49.4390639482083,-48.4534059977235,-48.2962763468699,-48.3331770267051,-48.3465997029484,-48.9131097363789,-50.3957374331002,-52.3901468565402,-53.2302791544359,-52.1921811939963,-48.5801206736426,-49.2968052479764,-48.3749638461213,-47.0470358263605,-46.5475279092932,-46.4083352860699,-45.1460303355829,-45.1942154863171,-46.5889824698518,-45.7941841303441,-46.5814691475595,-47.8851544163001,-50.7744149022941,-54.0875999608864,-56.9677115594837,-55.6110491903526,-52.204983643893,-48.8104868829584,-47.4300699971604,-48.0467335021433,-47.2766825848305,-47.2467256654637,-47.3732923933763,-48.3422366167869,-48.892464933146,-49.8437605185679,-50.3697129049341,-52.0650102863635,-53.7792346838632,-52.314371894978,-54.3457168088006,-53.4005442277199,-52.7705687278542,-50.2229092898734,-47.2863585189219,-44.6668625888604,-43.1934567860693,-42.1120623645023,-41.5188908991532,-41.1392481149232,-40.9392793569946,-41.233538720823,-41.5452818102006,-42.3385142389757,-43.2443188765656,-44.2019808605147,-44.6179903334904,-44.5266538106259,-44.2605213653624,-43.5568209228408,-43.3273323986844,-43.4456922423733,-43.8854200444095,-44.0405317778469,-44.1990044332474,-44.5174400009924,-44.8949979914717,-45.453391950555,-45.8839516934151,-45.861558793236,-45.5048602112974,-46.2810484885007,-45.6944215900848,-45.2712070812301,-44.8289012537309,-44.699463487812,-43.773186770555,-43.0009325301254,-42.1861935572782,-42.3811071108135,-43.1939856284445,-42.9947142943024,-42.5424290455074,-43.086039621897,-43.6051406783079,-42.6417834426701,-47.0671193023425,-49.2672298150504,-46.466618254659,-41.8651049351165,-37.4742598806733,-34.418402681366,-32.1262085103622,-30.4045098977105,-29.1290829272929,-28.2821495645313,-27.7871765390208,-27.7091174889701,-28.0714122619123,-28.9614064890514,-30.2554907794728,-31.6445837415413,-33.6644747884567,-36.6067477467279,-39.5598935240729,-42.6590186511411,-48.1676565109758,-57.6399010736063,-47.7348322266092,-45.1105934513113,-42.5296539519182,-40.8229063851165,-39.9928974147373,-39.3826812294927,-38.6777235939452,-38.4334196204429,-38.3241817085847,-38.4020721574864,-38.5554014087072,-39.0610726546917,-39.6804432180286,-40.243736503546,-41.0359504229878,-41.8592608124217,-42.5940754515282,-43.4334579412489,-44.1343036131907,-44.6195682062852,-44.5849858694891,-44.6627063303328,-44.4553985307061,-44.6701488002649,-44.9259247045478,-45.3195430140842,-46.4748207203704,-47.8209503773195,-50.6456555341829,-54.8920083408894,-57.8694716864981,-54.2635328626161,-49.9157302791816,-46.7739029562917,-44.9188700935816,-43.4789351943549,-42.5323792206245,-42.0513388757124,-41.6862639298851
-62.8869400957655,-65.7694927272215,-64.450929716417,-62.0963835993485,-59.475176270606,-56.6643444158072,-55.7644455974428,-54.8753035069699,-54.2102649178921,-53.1534559778016,-52.6285441553583,-51.2665709687576,-50.2115690019826,-49.2512528447274,-48.3861749045052,-48.15530152688,-48.2259035241673,-48.4908874569961,-48.7002362310831,-50.391661267825,-46.2643150954925,-46.7322696157183,-45.933560098728,-45.2191305965711,-44.4478271049891,-43.9076319054595,-43.4183061671145,-43.53796265129,-45.2929714003059,-45.4180963039318,-45.7969396060538,-47.5694853701355,-50.314578252462,-54.179878724657,-62.8804326877224,-60.0634451916568,-53.248161029414,-50.1518218442365,-50.0314027288865,-52.8856867720649,-47.9389025058546,-48.857609483825,-48.6670194061718,-49.1236383626041,-50.3465544078559,-52.2386671400239,-52.4337279084512,-54.7171789930007,-53.1471649027205,-53.2820971028682,-55.4664050962858,-53.6828431215363,-52.1772693602747,-50.2271462321081,-48.5118897844361,-46.3613795410437,-44.6274273029687,-43.6892644626457,-42.9702855330635,-42.6571597031542,-42.3877723529484,-42.8938452434791,-43.4945029369901,-44.7722607312538,-46.4669739795961,-48.5782514485328,-50.0060273479446,-48.8628555566676,-47.0140559210787,-45.143588244511,-44.4462171814846,-44.3580408450787,-44.7977610822724,-45.321655758108,-46.1177602320923,-46.561257102157,-46.9244523004734,-47.3836444365731,-47.4830118468101,-46.9495214304887,-46.3107285439337,-46.3937054541914,-45.7339098873921,-45.1177076905776,-44.6705593103306,-44.2567484575171,-42.9831041954534,-42.0557572197879,-41.8323148163505,-42.2125861899506,-42.7420672038589,-42.1405813693795,-42.3139761374787,-43.1239189487577,-43.352957248744,-43.0890860559967,-45.3688433499338,-55.5063244424404,-52.2105133921669,-42.8562684200458,-37.8729591090862,-34.6819492147212,-32.2269657801899,-30.4187556583694,-29.0344103692379,-28.1746326233698,-27.6153491562765,-27.4689126123505,-27.6982183245634,-28.5334159170863,-29.8470632202814,-31.3132291646515,-33.3183048374176,-36.2153526154572,-39.2583121595027,-42.4355662611425,-47.2161776391099,-52.1730995645177,-47.3575975821459,-44.0210621961345,-41.9387960957321,-40.6938135853889,-39.8607429377434,-39.3074197903545,-38.5217914590949,-38.1959153939874,-38.0105157660977,-38.0235829528844,-38.1448440677529,-38.6440552381347,-39.4053020356559,-40.1592431919659,-41.2014689398077,-42.5967266874963,-43.7106831171001,-44.719936378487,-45.4544481923088,-45.7304932490573,-45.1019732774115,-44.5964289567322,-43.9850796581369,-43.9557842205544,-43.9958258198287,-44.4696122772455,-45.4050802870319,-46.1977145287087,-47.7806268604331,-48.8273124193,-49.2214655648961,-48.9011268649898,-47.3744041313925,-45.6131807676677,-44.4568549203646,-43.2088691808958,-42.4849809662808,-42.226164676211,-41.870745539557
-65.328734501256,-63.2808166059135,-61.7215465642214,-60.1934053298054,-58.81344708986,-57.136706046305,-57.7582497275744,-57.3363277252825,-58.6157690437813,-59.4421290521408,-57.7135912442311,-55.789647081076,-52.5841170268198,-50.4800747631422,-48.928976515049,-48.0350793288296,-47.1032202504232,-46.4269775297586,-46.2234743739265,-48.1907167541582,-45.0622368051128,-45.0267626678921,-44.2599984052297,-43.9585999116763,-43.0950005465534,-42.3118132659842,-42.4230811784655,-42.5064486473351,-43.5290840580548,-44.5573196709001,-45.0344437089089,-46.6121923475919,-48.1876530001206,-50.8268615765791,-54.1530920061113,-53.7321082018052,-52.7553165201795,-52.7237329796568,-54.1664944219721,-54.8216550559708,-49.3163113910714,-50.5539068409964,-50.1726461608515,-49.9678426861344,-52.0798199824,-55.8832967831486,-56.7619924888856,-62.008321901485,-55.4247759961545,-57.1083069567472,-56.4200480202266,-54.2834529345648,-52.1421738522662,-51.2130979387596,-51.2935859139079,-50.1794775574926,-47.8183969239791,-46.3428611884201,-44.8217392637403,-44.2364991906449,-43.7436862821339,-44.1369118939177,-44.9645496299647,-46.5564951750262,-49.1510284564086,-53.4847804535131,-69.2502583237488,-55.3552754038198,-49.9736299239915,-46.989982081112,-45.8167614679462,-45.5138664860951,-45.8476424511549,-46.8601671649746,-48.5341390864204,-49.4739995056631,-50.221354197009,-50.873953831758,-50.8945143909184,-49.9111058843083,-48.7954091999123,-47.3773491010724,-46.4579761215098,-45.5294954486919,-44.9522435542899,-44.1495764501721,-42.9446895126871,-42.119803244645,-42.4683509641492,-42.7978514183233,-42.6925133039865,-42.0623513990257,-42.8049673295144,-43.5055881927956,-43.593035355848,-44.6096938979308,-44.004925312998,-46.605909575622,-44.6450502542626,-40.7663572628921,-37.1593288021033,-34.2752224486806,-31.9874706821187,-30.2213582266159,-28.8234999891051,-28.0004812422175,-27.5015671343729,-27.3810948915235,-27.5653979980867,-28.3142268755947,-29.5869032387821,-31.1546376132306,-33.0622938073088,-35.6725205767356,-38.4815802627238,-40.6558364890803,-43.2149873613427,-46.7586984897097,-46.3431207088982,-43.3394136388822,-41.8270683414886,-40.9161200948194,-39.9462485402369,-39.3947311173311,-38.7850976197498,-38.4739410036506,-38.2949941248968,-38.2808409020031,-38.4168614611739,-38.8743406279743,-39.69809845098,-40.6548648873857,-41.9482038454541,-43.9162512003738,-45.766756844567,-47.456725024977,-48.7553597220623,-48.7083012857127,-47.1105222407188,-45.591512991364,-44.3984512029787,-43.8075395274613,-43.4450071589092,-43.7204649875745,-44.1314572344242,-44.4752559356687,-45.1234758087782,-45.3663496829025,-45.7469413413986,-45.8297884811884,-45.2858977687915,-44.6210670113047,-44.3135561008857,-43.5696619095665,-43.1544544890906,-43.0661218432391,-42.7799826453909
-76.3282848077009,-65.9873038474771,-62.546595000336,-59.9505968641097,-58.5450054199742,-57.2483838062897,-58.1910622304601,-58.4946763187534,-63.1322932264443,-80.7908911820128,-67.9252750481338,-60.4078741752197,-53.995690306334,-51.3976313685205,-49.5422217397403,-48.278822781508,-46.8519187526432,-45.6945814688849,-45.2853253102457,-46.3295317362764,-44.9436767885307,-44.2441216998772,-43.4565780606626,-43.3070752990298,-42.4685257436691,-41.6080278864521,-42.0428968100123,-42.0394101759095,-42.1201419776582,-43.5123042940667,-44.4778374203262,-45.7311665483118,-47.0508289035456,-49.2867049577824,-51.2811474790362,-51.5913366476778,-53.9678643963293,-57.4545261640175,-59.5438294149433,-52.9548495714426,-52.2271892877931,-52.0490097730798,-51.527685274048,-50.9861853854131,-53.5077934958828,-59.0854616752991,-60.1071231795254,-67.4999918556495,-65.1886744805313,-64.9273007079645,-56.2927984996602,-54.5422326042111,-52.257524939075,-53.5122932000132,-57.7847080481502,-57.0586809382937,-52.8552768388775,-49.4598294095144,-46.6626160357162,-45.4445509784743,-44.6155793732128,-44.5592623184635,-45.3784263198775,-46.6125785969635,-48.5369767821202,-51.1414250250067,-53.2873855413747,-52.207445218576,-50.3253038860688,-48.474619664506,-47.4413898338581,-47.1004645549482,-47.292637422826,-48.6888990291782,-50.9136545696461,-52.7404531348485,-54.2453244950608,-55.742208368544,-57.7353011722536,-56.5202210896826,-53.3623634903903,-49.2741259987157,-47.7228382464749,-46.3732696565637,-45.5430353399964,-44.370206856931,-43.6606792493583,-43.2012850711007,-43.972622933268,-43.9363121497443,-43.1351518933213,-42.8751123340455,-43.9897194560247,-44.3471248151577,-44.7358608809078,-47.4085517554028,-44.4424529315211,-43.8430737326135,-41.3976893915228,-38.8702071835228,-36.110253401288,-33.5373419107329,-31.5487035270952,-29.8940964117703,-28.5708084257644,-27.7830994992195,-27.4153786641446,-27.3899227253715,-27.6139605091364,-28.2561213127275,-29.447523399464,-31.1068724414903,-32.8617989982234,-35.2047910559064,-37.8536676047468,-39.1773986307479,-41.4713794306292,-44.3228277440899,-44.8721127182746,-43.3138439046167,-42.2363138067447,-41.4175490082592,-40.3499931338523,-39.7680918261331,-39.4766558938217,-39.2518920379886,-39.1726201028763,-39.2047295412514,-39.413424079317,-39.8374174823389,-40.6662363955463,-41.7692733247098,-43.13471242764,-45.3097875083722,-48.0014615915795,-51.3337036137335,-56.1663524629048,-55.3023936844413,-50.6142193812112,-47.1697296404106,-45.3472814295827,-44.0542412598176,-43.274975077505,-43.2087020818069,-43.1359649800079,-43.3472317433484,-43.6284921806498,-43.8009072253025,-44.3141519497767,-44.4949694726933,-44.4429180636795,-44.464810370869,-44.7898488395835,-44.7080858102941,-44.6436358532774,-44.638920933364,-44.5145287243825
-71.3735053467683,-70.0520529704028,-63.9076992754949,-60.5489663440734,-58.7452633473846,-57.398639419077,-57.4709333847561,-57.8366472116191,-60.9973150336497,-61.5177906435699,-61.2156760130274,-56.859980755722,-53.3151301687182,-51.3588207436867,-49.7512588463506,-48.6350368769656,-47.3707205744992,-46.1341419150348,-45.6653879116646,-45.4633749326796,-45.8974174082604,-44.4407411172138,-43.5816319493916,-43.3030513184838,-42.5225644049207,-41.7400157649715,-42.1592348146946,-42.0649790084222,-41.4960347072506,-42.8030111553282,-44.1853540617814,-45.3010941723157,-47.0443782362557,-49.0806360816163,-50.5822141246614,-52.1446035004379,-58.1723858006998,-67.7424829476321,-63.8048933898618,-53.2546943789103,-58.1887349417845,-53.1183846726479,-52.345914247895,-52.0531979132461,-53.599275485059,-56.9003580558112,-55.7465790364047,-56.3486831108308,-60.6368325642153,-60.1012275927321,-55.0816360631952,-54.0755354448305,-52.663584473191,-56.2644428462209,-70.3829742190132,-54.4556987270692,-51.8057627832943,-49.7997024679386,-47.6070856587601,-45.8956981533737,-44.8451236761258,-44.3219791454167,-44.9913983663814,-45.7235794421171,-46.6440820002318,-47.5752202303191,-47.7796824153642,-47.9667261601056,-48.581415906478,-49.2603732415566,-49.3538351678496,-49.3894624326112,-49.581749761647,-51.1767928052217,-52.863993611038,-55.2821581038589,-56.9241548783145,-57.9451637192703,-64.0466967257682,-65.559766225591,-56.6782373883089,-51.522857605577,-49.1932994997138,-47.5368189966951,-46.4657792943582,-45.1451443834402,-45.2254438443853,-45.3585409939534,-46.1344305286345,-45.4133780522158,-44.2295618551008,-44.6682693389225,-45.8147005564687,-45.898282991662,-47.2210155652537,-51.4189934071941,-47.1967877759889,-43.8457739999457,-40.6543990428623,-38.0229258509587,-35.3451511115251,-32.9303762688903,-31.1199772853081,-29.5659124312611,-28.3712421165901,-27.6050852923609,-27.3576502055431,-27.4479952391666,-27.780176513972,-28.3565362089958,-29.4951425046234,-31.2592562374637,-32.9707557162152,-35.2506845190186,-37.9679771440959,-38.9855999292304,-41.8424765163905,-43.5953812099229,-43.8618808926385,-43.9349290460867,-43.1458014002715,-42.2607835009969,-41.2939751492188,-40.6694389956651,-40.6547634338841,-40.5378074299261,-40.6465350350698,-40.8542110013861,-41.2331527652272,-41.6712939318803,-42.4462864098645,-43.5284787388195,-44.5620234025473,-46.2152988644341,-48.7017724111521,-51.9341412380816,-57.2447852878004,-57.4375694470352,-51.7667618594133,-47.7406331111727,-46.0435377487198,-44.3940491862889,-43.4170958762538,-43.026513451656,-42.7019740431263,-42.9902456308058,-43.2387852496015,-43.616307819868,-44.26185315581,-44.5365013349641,-44.8940412914999,-45.4224219287004,-46.0785070445365,-46.7128978052868,-47.0665480568542,-47.0822277534184,-47.2787202031695
-66.4425395760661,-66.0674999892317,-62.7565108184472,-60.3459864782917,-58.3551986203881,-57.062936941835,-56.1212557551172,-56.2794305048533,-56.3887504682544,-55.7919943929055,-55.1432132369659,-53.2794066652303,-51.9629781346565,-50.6747339449724,-49.6540929777192,-49.0765157164317,-48.6137425059401,-47.840207013908,-47.3963624106968,-45.9081565221255,-48.0064360189052,-45.7154510242138,-44.6712508020045,-43.9545638279421,-43.1764943301113,-42.6022057796925,-42.6523194412064,-42.5046550368338,-41.7953505012832,-42.7235870814634,-44.1193001621658,-45.2683333590372,-47.4181431326691,-48.921511471193,-50.5089204347211,-53.8539573003606,-59.6829877154961,-67.7418660578225,-67.9350996387372,-57.5090492336695,-60.7818921556347,-53.9263246754835,-52.8657702794245,-52.8460156279561,-52.2840294930625,-52.4025975530978,-52.3001755513447,-52.2222158422259,-52.5223380557486,-54.1653168329885,-53.2732579426356,-53.0322361261423,-53.5919148611277,-55.897888794522,-55.3595193265898,-50.350516381105,-48.4078901141738,-48.0553973258858,-47.3824303902113,-45.6707077519954,-44.6720168785814,-43.8955444316669,-44.3303051442878,-44.8048465603456,-45.2421329388323,-45.4979864707713,-45.4772457565146,-45.9579174821512,-47.1976054312354,-49.552698678473,-51.1419938213341,-52.3654164275017,-53.3365806908475,-55.4353190184867,-54.7469390541241,-55.9029931707421,-57.0741332542922,-56.2174764971907,-55.8550854050789,-54.5079803244722,-53.2216299156076,-52.15107399995,-50.3287373230983,-48.9656903536466,-47.9497939063766,-46.9822186765086,-47.9395972537389,-48.7258574234462,-48.5767418322077,-47.0995581244822,-46.104309104673,-47.4779694293459,-48.1125365189369,-48.4594845125459,-51.6502285679742,-54.4100439302349,-53.6266960624441,-45.580885693793,-41.2485001116904,-38.0342776525275,-35.0613474853995,-32.6556022455459,-30.8309850429748,-29.3269007752639,-28.2742732629547,-27.5429265513307,-27.3531866559004,-27.535979270486,-28.0216002983267,-28.6532717445378,-29.8346539081093,-31.7676395583195,-33.6997495966638,-36.1525501650056,-39.1682435681671,-40.3758120480577,-44.1863748595886,-44.2144735451281,-44.0611107312357,-45.3043873395614,-44.6884201502188,-43.7308345355161,-43.0386493016329,-42.3189457644752,-42.3499784246375,-42.3123371068739,-42.683961684843,-43.2866047966758,-44.0517106407795,-44.63171501845,-45.2705462291734,-46.0295898347873,-46.2691367053526,-46.8922469476851,-48.2087362355353,-49.3736335804363,-50.182000507896,-50.1751596796362,-48.4766378287699,-46.5864464250276,-45.7605193509476,-44.4993468810476,-43.7241197502177,-43.1822253210203,-42.8996764707677,-43.3621391089367,-43.8264848994854,-44.6026181760035,-45.4234241177408,-45.9230130155403,-46.6961409717862,-47.6055304330119,-48.2477422271484,-49.5548873215972,-50.4886846700364,-50.641726690756,-51.5042954292646
-66.2862832782449,-62.4102506872077,-60.0605243439331,-58.3307593042583,-56.5414515081849,-55.7666426277645,-54.5790286799086,-54.6961443947,-53.4646679698311,-52.9860058586394,-52.2484824684598,-51.5441973108705,-51.079033588038,-50.1218279569803,-49.6960667131677,-49.6747558551697,-50.3964754120636,-51.0963222006346,-51.0008366902928,-48.1183375766862,-51.6798218841994,-48.1909799061797,-46.6457289143739,-45.1491987640056,-44.2763146990095,-44.0002952858871,-43.4263373120072,-43.3065468938784,-43.0681055107359,-43.3902333168037,-44.2936848872434,-45.4473662110692,-47.2002762440052,-47.9679523206086,-49.9021181710278,-53.0283783196186,-54.0652880941693,-58.7093098067231,-66.5343624393458,-80.8540174003582,-54.5483704012504,-54.7008711186418,-53.4277766061084,-53.1052845511376,-50.7487669107214,-49.2459558367056,-50.204413558057,-50.1156454816635,-49.1556581679722,-50.5756326687917,-51.4157320103301,-51.799450192948,-54.554669425501,-53.571214272012,-51.3606070665586,-49.1855375745395,-47.5295153011996,-47.2469587588771,-46.8753951801834,-45.3241650062924,-44.5417487826892,-43.7300973782506,-43.802337705751,-44.1027862666396,-44.3584229258511,-44.4017086005217,-44.5235099136157,-45.1413492715597,-46.4467962559448,-49.188865256707,-51.4863469904318,-54.0882704153219,-57.0298415979028,-66.9290000271374,-57.3375406283463,-54.7200458085633,-55.0679412542767,-54.5069566210932,-52.4338305578363,-50.6410560778972,-50.4985828267921,-50.8450246482468,-50.8002722066036,-50.6279802246596,-50.4294910716093,-50.9237548992174,-52.6912572246811,-53.5336167844923,-50.8291347523632,-48.8469957300453,-48.7081639231545,-50.9453683844704,-50.4434837848706,-52.2726089862893,-56.7980368604271,-54.3314468790633,-57.5647491420036,-47.5541214383021,-42.0254206750128,-38.510054272358,-35.199837833841,-32.6635909659067,-30.6991679128103,-29.200127451769,-28.2676831572718,-27.6170578446789,-27.4260412018955,-27.6614413317608,-28.3225918571627,-29.1735556185766,-30.51167783914,-32.7109258416988,-35.207207258658,-38.1004529234612,-41.771405313548,-43.7235935419493,-48.5692282062856,-46.0957173165537,-45.9566858082178,-47.9152587863424,-47.3810690695532,-46.3331051776293,-45.8339628448826,-44.8426217377284,-44.4622322399282,-44.4124867883389,-45.0951953916771,-46.4162970874423,-48.1403990757742,-49.3127175196253,-49.7745984783044,-49.6962658275709,-48.7064313141658,-48.0440140020145,-48.1387562015883,-48.009262142269,-47.5797908886799,-47.2117786633233,-46.2565382426086,-45.45307264479,-45.0123088529567,-44.3709251541371,-44.0442339260674,-43.6102140009908,-43.6416950896234,-44.3013582172021,-45.2235491680565,-46.623521407642,-47.8656683152891,-48.9567022306398,-50.132922467495,-51.0155799838889,-51.1312222180954,-52.7524602018696,-54.4038537658275,-55.654649802498,-58.4463675914157
