-53.602674619774,-52.7818969419135,-52.1572075029123,-52.1498170197994,-52.457655705271,-53.0564695338031,-54.5533827435054,-55.8637347983463,-56.9418577200976,-56.8471110863906,-55.2183122416353,-53.6734700945154,-52.4836926612149,-51.6673479116194,-51.197570618517,-51.2255920221131,-51.5219207305818,-52.0060382376134,-52.6962823086102,-53.383323727902,-53.6221105369545,-53.5421350730963,-53.1902747462774,-52.9026332479838,-52.4969847158615,-52.3928855023277,-52.1437936725638,-52.2094629056762,-52.4333509056773,-52.6150418138562,-52.9116595456032,-53.2059406897192,-53.4278111983103,-53.3804621062634,-53.6394011434146,-54.0608857883225,-53.9192457316085,-53.8207049394989,-53.8852464303456,-53.6094677305061,-53.6329288474498,-53.9781135665418,-54.6585618741079,-54.6203466055934,-58.4151266449608,-59.7973930339938,-59.019735612995,-60.469387361998,-58.9432960106817,-57.6404487083972,-57.4102756055155,-55.5980152606899,-55.4417771723055,-57.2693053641617,-61.1963022970933,-63.3274885695446,-69.4463477971581,-62.919111225777,-60.6375856414919,-61.7887502354757,-60.210695953232,-56.6543601731236,-53.9694616978396,-52.5496496541903,-49.9545128569394,-51.1200333955545,-52.1076099683096,-53.8126793885282,-55.2107632153778,-57.1232242252671,-70.2483696462228,-65.940688279609,-65.0037338476265,-61.0590020829617,-56.4890200813852,-54.8880924735439,-53.571799287884,-53.4779162586466,-53.7715718448056,-53.3414688182211,-51.9414828773792,-50.9817703196508,-53.5697151782137,-50.3586252785356,-47.0840886011296,-45.2008481756842,-43.3633712804576,-42.5246298890348,-41.913611784465,-41.0248628071792,-41.2105036425743,-41.6064196268363,-42.2373931628247,-43.2678735772869,-45.0019609198877,-47.5333182822585,-50.9690860051059,-54.1372812489188,-57.671209319726,-62.757964685651,-76.7459195816314,-63.8055034113771,-58.4613088441102,-61.1092924609766,-60.4577769408498,-58.4655335226073,-57.6354386478414,-56.4300616622067,-56.0016554456645,-55.900701678119,-57.2071317843745,-59.2208678583879,-61.3589797508803,-62.3771638335206,-63.8768952149955,-64.5922722610829,-65.8269102289216,-66.8993474337791,-65.9995638876578,-63.2662922646743,-60.3557977656472,-58.1312314571862,-56.4949681293751,-55.0311727565282,-54.1372323852954,-53.1203674586071,-52.2783695919131,-51.8549242487383,-52.170244951476,-52.3463357992347,-53.1054478780611,-54.5074648114537,-56.4478239988579,-58.2687651663328,-59.0055665042183,-57.6662167040045,-56.1599422821139,-54.7543355349049,-53.3869376835981,-52.9380032086013,-52.6101037701689,-52.1814135471725,-52.1505953804889,-52.2226059556959,-52.3221943724125,-52.2614410814668,-52.188207214451,-52.2527688736783,-52.4521734610638,-52.6910194837512,-53.0552151782298
-52.7591579341507,-51.6542880189435,-50.8499074161226,-50.5693484254949,-50.7938059700845,-51.1484790243267,-51.9236736050873,-52.4686062174417,-52.666492318997,-52.6802870307498,-52.1293060224826,-51.757256307668,-51.4947437084429,-51.4389243512453,-51.6862754866651,-52.2344241214888,-53.038666002849,-53.9341728945397,-55.1663092766039,-56.1581057060226,-56.7410967124218,-56.4151315823141,-55.5877141402751,-54.7185002753008,-53.8827690228875,-53.4815475336291,-52.7668356804972,-52.7035622077525,-52.6656222992055,-52.8864537990311,-53.169993552494,-53.4610507096089,-53.8677850026938,-54.114170583543,-54.4896326261123,-55.1752632134395,-55.2175901437326,-54.7905426776181,-54.519687460901,-55.0574070217068,-55.2259795841488,-55.5313961061717,-56.1330777444329,-55.5765030962818,-55.3270961920849,-57.5202277514279,-57.1300245645661,-56.6596740839329,-56.0804815047951,-56.6979236920489,-55.9386076749845,-55.2714025247545,-56.0051792778627,-59.0967365787939,-60.3835830017896,-59.6526536649101,-59.5056196536748,-58.4692805816517,-59.8680857162607,-60.3839400824939,-58.2454378129853,-54.9733374844287,-53.0726532882742,-51.1332717908262,-50.7205823281237,-51.857684736585,-52.4512853736179,-53.6631977936585,-53.4341353813991,-55.4355738904458,-57.652947577756,-55.985605932587,-57.4961031208143,-60.1280545155336,-56.973976915801,-55.1674843734584,-55.0650942729025,-55.4370724145802,-55.8838029165122,-55.5485521561247,-52.4112610280299,-50.7097104471902,-52.2574936402158,-48.788155614407,-45.9027313716004,-44.1849093118304,-42.487591084905,-41.4554595488196,-41.2516488272398,-40.8371415555679,-40.8261478999885,-41.6165548805718,-42.4709090101739,-43.7006333390599,-45.711645253723,-48.5907875458137,-52.7323762724411,-56.5045082537873,-60.1398460445689,-62.4520876351567,-63.1006805738844,-68.2138756336722,-56.9199566328724,-57.6769643109101,-57.3105137760845,-56.6351463040575,-56.4250426269212,-55.4289258084515,-55.5727465144213,-55.8649300646452,-57.3546566316299,-59.3438323505249,-60.9361638593424,-61.1865987434838,-61.925642743204,-62.5333379961174,-62.2068904648735,-62.7001095818129,-62.0270966499153,-60.6513257879317,-58.7728780144952,-56.9912286722606,-55.3667474992678,-54.7454156552901,-53.9609212261279,-53.2697370193476,-52.6090773281013,-52.3525465805852,-52.8237012510302,-53.2356775061958,-54.4551698473826,-56.3038964367728,-59.798890554291,-65.6172980593599,-68.8410380821891,-63.4205871745676,-58.962709794545,-56.4976402923737,-54.6802957515128,-54.017688135128,-53.5049546612706,-53.2841694341566,-53.3888624262099,-53.5163776287103,-54.1099582472178,-54.1550954196356,-54.0666621779268,-53.9101636954568,-53.9123762539054,-53.873048978198,-54.052449387779
-51.8197735293138,-50.7173672526741,-49.9542251494942,-49.5089588202227,-49.5879329242506,-49.735447572497,-49.9752283850578,-50.1898059124003,-50.2403792237155,-50.403888454609,-50.4418216087515,-50.6738290302687,-51.0064258864456,-51.5807114398589,-52.5620519783055,-53.7155436696021,-55.1726615251811,-56.8647962161621,-58.9825096892163,-60.5308571885092,-61.8206817148148,-61.2992399807468,-59.6935090169341,-57.7986876238166,-56.1921647989201,-55.071544047755,-53.8522184129603,-53.4995362146075,-53.2306758009859,-53.6193318788278,-54.122656857809,-54.758191115816,-55.6238267761615,-56.4241404937893,-56.7478207879473,-57.1821217801748,-57.1967666437365,-56.4260579944137,-55.8900081803023,-57.3722336542182,-57.9252914538358,-58.1757325657165,-58.2759171255205,-57.561301562847,-54.1095654363288,-55.6171639753951,-55.8327247241603,-54.5351254758338,-54.5876214376357,-56.2585535059425,-55.1611896107751,-55.8965095954151,-57.3872435569709,-59.3533732320163,-57.3697330080386,-56.5169169258663,-55.9379304048562,-56.3594710491315,-59.4484787370097,-59.0307925984306,-55.815420205434,-52.9981457958891,-51.7502507256039,-50.2030774037535,-52.2927745314123,-52.6977573586403,-52.78098064379,-53.0778245675114,-52.5220799170416,-54.2269438076424,-53.1913006618254,-52.709967156794,-53.5811901866708,-55.5916534223373,-55.9646050022939,-55.2523731972933,-56.7361185227556,-56.5692394202624,-58.5059387651669,-64.1253708835565,-55.755733353047,-51.4795383326685,-51.0501755602995,-47.106806553944,-45.0179104476054,-43.4347504908128,-42.0144645649746,-40.7486688360664,-40.5486613746681,-40.5837735934478,-40.3635100032905,-41.3430150709809,-42.392463837419,-43.7411575990511,-45.8179893608847,-48.8700974733776,-53.5450894836674,-59.6511101015126,-70.0589018252975,-62.3502748882814,-57.1948755079752,-57.6649436584999,-57.3534807210322,-55.8695323469558,-55.4206272646483,-55.4931532298576,-55.7508576928032,-55.4153028027501,-56.0251089854235,-57.1921757467334,-58.8605617340701,-60.3229767336057,-61.0552461221929,-60.9839007616261,-61.0588597044102,-61.495238036033,-60.5426174384868,-60.6174646280402,-59.973050040153,-59.195835513445,-57.990704812768,-56.5784965947739,-54.9627395808868,-54.7370352043196,-54.0031244871269,-53.6308901404066,-53.2897457872806,-53.2807171023296,-53.6773292589151,-54.2325605708157,-55.5056965830754,-57.0785253731723,-60.1006337809373,-64.2102645182941,-69.4375951155185,-64.2556456604328,-59.8678250160567,-57.3974038708482,-55.8813985634241,-55.166283367779,-54.6915208631383,-54.9639927762862,-55.3934210641319,-55.8184497197243,-57.1848841316497,-57.525925038639,-57.3298439077388,-56.6007762766667,-56.0023507334758,-55.4492907669211,-55.3221025215081
-51.0262670109916,-50.087676148548,-49.4660596198268,-48.9687869639761,-48.8873948161633,-48.9201464529216,-48.867394027363,-48.950178783479,-49.0297182136985,-49.2541212312681,-49.6614125583681,-50.2319037145552,-50.9797565092621,-52.0714350629703,-53.689690524147,-55.5217174208365,-57.9198371487953,-61.0583666361572,-64.6529600564461,-67.4506107095276,-69.7275751051807,-69.9905980594852,-66.5694170970303,-62.526032292567,-59.1561774905528,-56.7609185606955,-55.1546000413757,-54.351972423725,-53.9620797299607,-54.5493089290363,-55.4652743124681,-57.0183823220701,-59.0672286294908,-61.2762691708105,-61.1739536709922,-60.1658470984098,-59.4809017104899,-58.5542059363031,-58.2184825651154,-60.7423804557071,-62.4351528581063,-62.591930670957,-61.1348234383864,-60.0410361550389,-54.2560659606447,-54.6009384632705,-54.9483953419933,-53.6107363571507,-54.0952619581081,-55.6599030877797,-54.9536005091732,-56.7736093109745,-57.8989634486432,-57.1301660561506,-55.4414084498868,-55.2923501498295,-54.9060342408096,-56.0037305639326,-59.0979938782285,-57.1543591018983,-53.9145738740299,-51.8813054202908,-51.1784879092741,-50.5097233184057,-54.1880221273616,-53.4915216891802,-53.1014243595931,-52.8828082216361,-52.7293355202176,-53.06469077834,-51.5224668142392,-51.7945850196648,-51.8204941676132,-52.4104533692114,-54.1307877628263,-55.1863832385586,-57.580770788061,-55.929883407038,-57.0951857852574,-61.6447549618635,-57.7592801903186,-52.5369446177446,-50.2688514925449,-46.118400656712,-44.3533545073509,-42.8555602362533,-41.74799508734,-40.4592296741016,-39.9853767307893,-40.2394076746252,-39.9416600675218,-40.8276269733254,-41.9291072630174,-43.258858763672,-45.0944544858209,-47.8724017930402,-52.2386879592202,-57.8269136635398,-64.5250115215549,-59.3858764011688,-54.7533724826817,-54.2735947669612,-58.9586197752021,-55.8424041574183,-55.342063425797,-55.8654819818217,-56.3828740393184,-56.7442937599454,-57.7169358583422,-59.8121018883963,-61.2692783021748,-61.5552136688854,-61.5683662314449,-61.7827592243029,-61.5681331377264,-61.6478191746505,-60.4081057100523,-59.7391897503789,-58.8400024021971,-58.2126055099805,-57.5314298139915,-56.5608987906665,-55.2344235539045,-55.0192468937919,-54.3031786271891,-54.167820113159,-54.2049928248728,-54.4895150330362,-54.7068015085015,-55.3469428926393,-56.2353275013619,-57.0359835222489,-58.3646593411754,-59.903923220059,-61.4026272179866,-59.9832458092873,-58.5862781971847,-57.3528818135164,-56.6192404871901,-56.1301929729794,-56.0360306662455,-56.9924249093073,-58.0593397746043,-59.1748602336237,-61.9458027973296,-63.5114999196816,-62.784936719718,-60.62685094772,-58.684894699836,-57.3733698717545,-56.8254849225686
-50.6708418560933,-49.924783891199,-49.4416111579994,-48.9799131423091,-48.7546823013959,-48.7422011559938,-48.583949948111,-48.6249001397217,-48.7644615511459,-48.9621701250679,-49.5359126692388,-50.2384059839962,-51.2214183263425,-52.6358723093395,-54.5450793882507,-56.9242306754599,-60.5787276990934,-65.4735575658464,-71.8758932852203,-81.9479149270675,-78.4987022993171,-82.6135912864413,-73.4687084000926,-66.4157773042011,-60.8934399757476,-57.6633278687347,-56.099512377647,-54.9600763810825,-54.6362344361854,-55.277706944383,-56.4917450449246,-59.2036843592285,-63.7373872075299,-74.1338187009903,-70.263031066382,-63.3263368137658,-60.8940863484355,-60.4121882133906,-61.4200915765379,-64.3459989276535,-69.4416543086166,-72.8705444424059,-65.2353032886075,-61.8379770792876,-54.9602336820142,-54.1533937451314,-54.3885298872173,-53.5947672247204,-54.3190806298472,-54.8149168247175,-55.2089344870422,-56.7834242459802,-56.7778768875154,-55.4737226061774,-55.1557210781212,-55.8243336825839,-55.7252282897423,-57.0876552058204,-58.0821213663619,-55.2312543140697,-52.9636956048246,-51.9476504149961,-51.8637443463699,-52.4343506377103,-55.746622556481,-54.4527024748338,-53.7476708105461,-53.5107341619402,-54.0296572896429,-52.453268311878,-51.5778558080927,-52.2136421789546,-51.3017784898642,-50.7950457617417,-52.6709753543229,-54.985506921274,-57.1600680620199,-55.4181352069459,-54.4654335986084,-54.1261493082404,-53.0796272177035,-52.5067617190524,-50.0509614788651,-46.2057149960099,-44.1318886343005,-42.5752909648112,-41.5870790496696,-40.5177163484048,-39.7157229674642,-39.8722880080549,-39.7155817695744,-40.2891899163519,-41.3033473622384,-42.5721736484457,-44.1032318697546,-46.3617821145328,-49.9056032076791,-53.1542128555459,-56.1048461258081,-56.2898938257411,-54.0350809010717,-53.390663971566,-60.7634285578029,-57.59533811791,-57.4626125660661,-58.6667911645375,-59.09577124923,-59.8565068578969,-60.8369762556257,-63.0052330868271,-63.4093218714742,-62.644251600081,-62.7796715670196,-63.8863619076897,-63.3630142067023,-62.6661293811587,-61.2144382626377,-59.5334763945135,-58.1755174077461,-57.4454488495466,-57.1722614064008,-56.7348699832759,-56.1323811023692,-55.7329771590083,-55.0727749564539,-55.0167160926923,-55.3365682609605,-55.8452937968258,-55.9473590609837,-56.7545942529258,-57.2118814252224,-57.4331527521972,-57.74177432192,-58.5508409729106,-58.7717803788239,-57.9469251126965,-57.4974762621105,-57.1959451193953,-57.061393010587,-56.926081696824,-57.4314354675987,-58.9033880941108,-60.9830268567451,-62.9233402011133,-67.2692636344441,-77.1524585456539,-70.9402632211801,-65.5433228644574,-61.5439946525627,-59.485914509374,-58.4727011454431
-50.9582442685204,-50.3715545268053,-49.9692415042344,-49.5914565763318,-49.2596406255316,-49.2207115561453,-49.0910251761445,-49.1326705553656,-49.3164707476776,-49.4406368892007,-49.9757839898466,-50.6161675875404,-51.5920653308254,-52.9760214089998,-54.6423226811272,-56.950690029468,-60.723251450228,-64.2399868793294,-70.1049253000357,-76.6648879675221,-76.1280502662035,-70.954397330468,-66.7160302912165,-63.148420318308,-59.846647253662,-57.4418323352483,-56.2739524427318,-55.2320141740343,-55.0895544716983,-55.4793420162128,-56.4734315164228,-58.6891831181821,-61.7244225589694,-64.3743275427682,-65.0799147220087,-62.1434280877164,-60.1383546250413,-60.7334695302807,-63.030465590503,-63.1889578480361,-65.1311776023319,-70.0655249485695,-64.866369293118,-60.7578645310682,-55.3090896104176,-53.8913656893578,-54.0699564632907,-54.2556495435463,-54.9804108345083,-54.3434157755918,-55.9359370448534,-56.3442177359646,-56.0941924003995,-55.5343417016437,-56.6517239503326,-58.1073142134588,-58.3154428936585,-58.9768511624245,-56.3870756035858,-54.080730044998,-53.0160525463675,-53.227298989141,-53.9205153232938,-56.1293616825154,-56.8247687295232,-55.8314987253843,-55.4177554245388,-55.3533234404793,-56.4057646440266,-53.1613687057375,-52.857105138259,-53.4171467006077,-51.7285839641786,-50.5593337310828,-52.0658542622759,-54.5851927306908,-56.0698109613045,-56.0186734061779,-53.6437923282222,-52.1396228363705,-51.0429279904953,-52.1414052605404,-50.1600168146506,-47.1944714943675,-44.5382602164434,-42.7731199611498,-41.6116693151323,-40.8030969587381,-39.8201726163063,-39.6341513361763,-39.7755225668451,-39.9671036330565,-40.8196228696684,-42.046102636042,-43.3627794957206,-45.0729462225428,-47.730695971406,-49.8809025846,-52.1548032531382,-54.0599778065365,-53.9434154253199,-53.2509627443245,-61.3782099901992,-60.7840367340119,-62.7702083584599,-67.8982066551734,-65.8327974445051,-65.4916387745291,-63.8219272692661,-64.0506635438637,-63.470743544774,-63.4539443201704,-65.6614571413795,-68.6400912796503,-65.4354424356669,-63.1824607058585,-61.5365584550172,-59.4208497834616,-57.8234853165405,-57.0956946113847,-57.1701223650021,-57.314651522337,-57.7563576650087,-57.1431633275971,-56.6216674458782,-56.3955910904899,-56.7302300491746,-57.2781888030168,-57.4720794077363,-58.6759328884488,-59.0564612856236,-59.104577129318,-58.8492592826026,-59.1503464211674,-58.2666714572657,-57.6779248243355,-57.3457697176128,-57.411891156643,-57.512067349204,-57.6704876860765,-58.6892577326553,-60.0966202081191,-62.9922070952897,-64.6606539751266,-67.4981046513976,-71.3179354618507,-69.9629347668011,-67.3643848634861,-63.6756049776671,-61.4357025025816,-59.95083871763
-52.022818645151,-51.5671094723323,-51.1810183692188,-50.8884143848711,-50.4864955980316,-50.3715313623743,-50.3483606725126,-50.414211020918,-50.6262342522415,-50.7133141281044,-51.0503226135132,-51.4718963747565,-52.1834847412173,-53.1558685303592,-54.2610679734351,-55.9315048696632,-58.4085430972544,-60.5266857658226,-64.299579131481,-67.3825706425145,-67.4236775126578,-65.4263813327889,-62.4254974531738,-60.0401733627683,-58.4197738903654,-57.0122234408211,-56.1365690674316,-55.429660944213,-55.3537169309077,-55.2603258600607,-55.7107865467292,-56.4875945431417,-57.4395233861808,-58.2773541611481,-58.7708061095242,-58.2838811665482,-57.9794402576883,-58.9953431641717,-59.7543203306823,-59.2396880679009,-59.6972232569828,-61.0852669425087,-58.9909656152486,-57.5342622762215,-55.3217226806268,-53.8422083419505,-53.9975417088696,-55.3004206245007,-55.7711125578257,-54.8360510171352,-57.3125086632014,-56.9271206833082,-57.2119872574929,-57.7308202678384,-60.3961315245359,-62.3769010201178,-62.9250462067181,-60.4647129059639,-55.4273086313923,-53.9804783819189,-53.8499686177185,-55.4979719603837,-57.0184922532576,-60.0606171365549,-57.2827869150634,-57.5080426008949,-59.4257511463235,-59.2957419998491,-59.5918363124635,-55.3891287508021,-54.6657213906148,-54.7566997541556,-52.9216214990455,-51.5155775120969,-52.2000888011979,-53.9299536112514,-54.9884020001561,-57.5559676081518,-54.8986811266366,-53.2727913928609,-52.309556193534,-53.2410315046517,-50.3232604365567,-48.2969550899757,-45.5277433994472,-43.5025025893094,-41.9732453612991,-41.2191667272629,-40.2877215109808,-39.6883599226557,-40.1020743318234,-40.0063789312667,-40.6765648184324,-41.855940215076,-43.0472716416888,-44.274432312225,-46.1508149955189,-47.922511558363,-49.8474428231299,-52.2874729757231,-53.6047748780159,-52.5344925798584,-59.3604898418792,-60.9761801208246,-62.9632953326771,-65.9947341906227,-65.911464716096,-64.882283400362,-61.6210225237634,-61.1438018093062,-61.1928843074639,-63.3201052498296,-71.0230077229459,-77.2051905596637,-64.7612076066185,-61.6558119789005,-60.1315599532018,-58.9095573440045,-57.7877472741478,-57.4491416676674,-57.9673639698549,-58.872957282689,-60.5628345739924,-59.7807637976442,-59.3384633111077,-58.5331487580203,-58.4381830736467,-58.7948286910957,-59.3281460109559,-61.2422039741614,-62.2862220483566,-62.7329814912036,-62.0860330012057,-61.3956974675849,-59.2612271833208,-58.7102918973673,-58.0778467269681,-58.0384893089135,-58.0234883294469,-58.3472797899909,-59.5159692949134,-60.4835522887047,-63.0782791181019,-64.1898819184224,-66.7969528452459,-68.7676219046958,-69.1656430881419,-67.3214203384229,-64.9368765433242,-62.7113434334615,-60.6440443316436
-53.9767988234274,-53.7164058441068,-53.3233268915028,-53.0449786160321,-52.5435054567074,-52.1874785851229,-52.2506138099204,-52.3716745796501,-52.6635576569053,-52.9241563354485,-53.033287743615,-53.1317660356511,-53.3177116344586,-53.5617699094881,-53.9812430493985,-54.8134835809643,-56.018454421791,-57.5148392664295,-59.5706041757826,-61.3845945755386,-61.5057915917201,-61.1874254417382,-59.7264564216144,-58.5209801452039,-57.9748075018439,-57.2767553649329,-56.5096887072802,-55.999804038508,-55.6620641046623,-55.0382830717501,-54.9359756914794,-54.7147678911808,-54.8109200351114,-55.2076359611391,-55.3584302418478,-55.2960010186913,-55.7113891598383,-56.287980244255,-56.0023605444119,-56.2309997647449,-56.5962876297107,-56.8494818173493,-55.2180648006678,-54.7775501481019,-55.6195292368131,-54.3043604307053,-54.2748609868011,-56.185219422168,-56.4059770188519,-56.7130455645698,-59.6061130858879,-59.8338623330655,-61.2259660983379,-62.7538299961064,-67.6124182487307,-69.144140476997,-69.9132868490983,-61.7590389674382,-56.2841614458608,-54.8628885508997,-55.0748552578584,-57.9943738527707,-59.6425776600585,-59.9385807776172,-56.6115612450448,-58.6362231772197,-70.1658619438717,-65.9824501146003,-61.2407168181892,-56.4464983171565,-55.8600832629775,-54.8769202527687,-54.2184631012112,-53.3398752126337,-52.6291311066561,-53.2443138046897,-54.4404864492599,-59.2264262887738,-58.5995797726532,-57.8835465016633,-58.2961520802073,-57.1768579744294,-50.732413987412,-48.7528321043913,-46.7733770095957,-44.6026788695829,-42.7401176463848,-41.7362847866114,-41.0099412321523,-40.1211119611358,-40.5922722904922,-40.4364664173684,-40.9484847692355,-42.0458980555984,-43.1847552919698,-44.0962845239767,-45.3844478402084,-47.0477612391062,-48.5533706653876,-50.7875392094915,-52.9531020976942,-51.6243961731215,-55.94335102853,-57.3778022117148,-57.0323737935011,-57.5596958259726,-58.5511696928303,-58.5209129013259,-57.71065807052,-57.3791910635471,-58.1264807292365,-60.753593064327,-64.1171924447913,-64.708178135089,-61.5433222642537,-59.1957674740151,-58.0674746433229,-57.9473216529975,-57.9483277718063,-58.4358210703148,-59.7469835837633,-62.2063358635892,-66.1215079445292,-64.8353623426153,-63.3814836299947,-61.4499962146937,-60.4436930621629,-60.4503538400265,-61.4443520527752,-64.3005860137826,-67.5990817970529,-70.1542646027864,-68.9774625837782,-65.2067100656785,-61.5509424503361,-60.6414047120791,-59.4714646260211,-58.9415577016334,-58.5705076615359,-58.8812472725024,-59.7728159061236,-60.4696016806898,-62.1033132927717,-63.4095363091434,-66.6321590404962,-70.6779454686645,-75.3762880739422,-69.8801316407693,-65.7661900685653,-62.7910915055164,-60.2045782075241
-56.9124244821365,-57.2779214221977,-57.0094379712035,-56.4654941097565,-55.5338605000225,-54.5403464948976,-54.4825756831973,-54.7124548481538,-55.331684963539,-56.4144933746611,-56.6355701087993,-56.2705810634196,-55.3886229456397,-54.4581711054563,-54.0020600713377,-53.9406654784484,-54.1731935950002,-55.1368114379627,-56.0484251094736,-57.2647423494864,-57.7371153747075,-58.182766351034,-58.0977117359207,-58.2207066027317,-58.7909192096465,-58.8636714736832,-58.1241351525852,-57.4071002818818,-56.2822727181818,-55.0890950365174,-54.4055854675045,-53.612377743659,-53.2769847478793,-53.3666313030969,-53.2682752587243,-53.3473206975655,-53.87813250957,-53.9221581245881,-53.542913266804,-54.3846131158729,-54.8310323946399,-54.5323073406107,-53.3852766876445,-53.272074150524,-56.1000062546573,-55.3241291554939,-54.9509523281044,-56.2921524869334,-56.7635127524146,-60.178555128505,-62.4451802451781,-69.021616951535,-68.9481911441062,-66.4742608266778,-75.2379004610895,-80.0290777131769,-73.7329053670152,-64.914924783327,-59.4734752430906,-56.2487094760845,-56.4179844337032,-59.4180028690533,-59.7408325611206,-57.8521910173158,-55.4172935791684,-58.102315574672,-62.2720600092326,-61.0133209092643,-59.1065830094715,-53.9916571179796,-55.87608779244,-53.398028271198,-54.2950727100014,-55.3194899469405,-53.0099197203953,-52.9442405405882,-54.6812498577935,-60.2258137646927,-66.3075010519774,-66.5105466838994,-72.5239241299241,-68.2172310804619,-51.8977452969137,-49.2056586482547,-47.8569381463816,-45.7008229782844,-43.7998641223492,-42.3594849620161,-41.7931215378981,-40.8925039202608,-41.1219600925783,-41.1836044985689,-41.6176258248221,-42.6209334977369,-43.8157050837879,-44.7032368196035,-45.6362917740466,-47.2150659653502,-48.1721486179156,-49.7468607137787,-52.2385063776415,-51.4487460341853,-53.0030677819925,-54.6216370218786,-54.0933076490396,-54.4028132558798,-55.0126783370813,-54.6923618720487,-54.7675072619356,-54.5505507977502,-55.4766208280257,-57.1114680657116,-57.7417540381861,-58.5470476608264,-58.2754390717487,-56.9664644531485,-56.2996724898001,-56.7448983475222,-57.7848430603771,-59.0251712509234,-61.1641892500912,-66.0399718715198,-86.2933746834425,-69.5992914895645,-65.6528951659595,-64.0702921585478,-62.5279898262349,-62.2619899386215,-63.5699747019481,-66.8180943554395,-74.3367427281474,-86.6732265948569,-77.7370987635482,-69.068353846742,-64.553012025713,-62.6752954776956,-61.1678139537002,-59.9463548336805,-59.2508973144459,-59.3501640571321,-59.7064189757002,-60.3306901881491,-61.0576545279654,-62.6000174255183,-64.5522943603562,-68.9174020389176,-75.8534445882526,-71.2179906304316,-64.7301253127587,-61.5348073047121,-59.0520551944774
-60.4979672911893,-63.4771102741455,-64.698770104905,-62.0395832098972,-59.0429152881238,-56.8575621307345,-56.3126334239859,-56.6162836829617,-57.9566855104075,-61.3991403254629,-64.6254317175845,-62.5323570116217,-58.3032470822298,-55.5237835523557,-54.0740601836506,-53.2325985491991,-52.8151346424341,-53.2818856534205,-53.6036886968626,-54.4910228417274,-55.2676200282607,-56.13298154546,-57.1839273360039,-58.7444009990605,-60.9744090822887,-62.90340369068,-62.1552164954841,-59.971877771863,-57.2094303817015,-55.3026284123495,-54.0007778540102,-52.9391447326514,-52.382441712268,-52.2163201871086,-52.0223642407231,-52.2182410074297,-52.6532203510039,-52.4653014620961,-52.4427487132796,-53.5997633010686,-54.0919731289024,-53.651580502697,-53.1593839890894,-53.1301241838125,-56.0729133346095,-56.362058379488,-55.8506512782474,-55.8074900356549,-56.931087495814,-62.136231016243,-62.5056231775574,-67.5129078736338,-62.6350425014976,-63.2212234208878,-78.9472521049433,-72.8963030716439,-70.0046170751936,-71.3387356716323,-60.9255723780145,-56.967840188867,-57.9010362804722,-58.8741768946968,-57.4169600984464,-55.4577697815471,-54.6473300499768,-56.5435962517199,-56.5205974716695,-56.388267667289,-56.5926848101242,-52.311440115129,-55.2704272697506,-52.0509034606677,-53.3129274629535,-56.1633599324203,-53.5087824033086,-53.30840526333,-55.3714370534702,-60.3181588410588,-76.8751208542039,-61.3691421442296,-58.374332310813,-68.4560733866424,-53.9928263813222,-50.7863142554656,-48.7749388351384,-46.4755742336367,-44.8028453354947,-43.0569208406643,-42.4189910586918,-41.826552684551,-41.6009723668801,-42.0883430091342,-42.5902827151814,-43.5869133588864,-45.0571254129733,-46.3637534431118,-47.2107296086966,-48.5534133033885,-48.8019551610248,-49.3922731427882,-51.4064680034457,-52.1122453221018,-51.0047266068041,-52.9268969036748,-52.9188276963992,-53.1679647904581,-53.235496092071,-52.6667609796479,-53.0036512402659,-52.9841916240916,-53.7121201290584,-54.3019173102494,-54.1667535512174,-54.9290275469795,-55.5669545767013,-55.1218729796586,-54.8918668623218,-55.426351009728,-56.7117878839709,-57.848495889832,-59.3533962298134,-61.7292322072927,-65.2338194894062,-62.9943399941398,-63.3236388194746,-64.386267265718,-64.1773377990281,-64.0177374435845,-65.4637659059745,-67.4588454266592,-71.9176781351188,-72.2193069425375,-69.4903024444232,-68.6616698893227,-66.0881486405618,-63.7790919974565,-62.6808600644121,-60.9355751095536,-60.1626600315296,-59.9483022611907,-59.7246975322353,-60.2212483315899,-60.3096902142627,-61.8379220769443,-61.9391859675026,-63.9229841772933,-65.2839440393799,-64.6755058017206,-61.7453343414078,-59.6110712965438,-57.7617374258153
