-44.2290567122844,-45.3974931540722,-47.357261970852,-49.8269548547204,-54.3350259903278,-59.9632477085997,-71.1929214638167,-65.1412247162783,-59.9661396603259,-56.8646236347829,-54.3024591154834,-51.2653922441477,-49.3879676980545,-47.8077460657635,-46.5656536683666,-45.9456634165844,-45.6816194240428,-45.9350936349497,-46.1844823633122,-46.5191227594738,-46.6738159036101,-46.8799677414475,-47.3996466859006,-47.6949917352432,-48.2592725421266,-48.9829883282557,-48.7667719231831,-47.8391245557131,-46.260040725238,-44.4213272410434,-43.82721379335,-42.310515304608,-41.6415238081416,-41.7634846335344,-41.3977781356611,-41.6450331037872,-42.6223176433665,-42.4933044701049,-41.4752581763069,-40.8984072104857,-40.5869429123951,-39.8312028495399,-39.7845426328407,-40.0088213362482,-40.8331982261036,-41.7431691353222,-43.0098996316605,-44.8193788086969,-47.603126266483,-49.5660639890705,-51.4448572123039,-51.9972975952287,-48.0768147078511,-46.0093515036749,-42.4419636177749,-41.8194246604283,-40.4985071064354,-39.4833622257104,-39.6425898274498,-40.6206918724346,-42.6456121084784,-45.2415754465167,-51.9293249756947,-56.2778440898336,-48.6469875848415,-44.2533371348787,-43.175632211454,-40.6848612910728,-38.9656408214673,-38.2910970214121,-37.8513752387752,-37.7493127351748,-37.4416870169532,-37.6152974276318,-37.7789706435037,-38.4844565615906,-39.243293094554,-39.7459047574867,-40.8764808802151,-42.6136943310637,-44.18739301574,-44.2207040187969,-45.9601729685372,-46.1350828470028,-45.3954759862917,-45.576042373298,-45.6700553501686,-48.8710609266058,-49.4439056315754,-48.563286270106,-49.4569283896309,-50.7061771737976,-52.9568831127853,-56.0798106625023,-61.2003266814317,-86.4777273147863,-62.1557033598015,-57.9139778099898,-54.4058195980597,-51.803928375072,-51.0922141219135,-51.5830682078205,-52.9243763341275,-55.749683027439,-67.3599343459207,-57.6971707206567,-52.0258712538753,-48.5738454774256,-46.8625492521583,-46.8330207562423,-47.1506345494137,-49.3616621706209,-53.1768260813957,-61.6011183227932,-59.2855550025869,-51.1024997182345,-47.4361471093531,-44.7765770609922,-43.4821493968607,-42.8009260794861,-42.360108142176,-42.1668126677297,-42.0643948529641,-42.0205820414179,-41.6470324065073,-40.9045486808022,-40.2549095045636,-39.5443391344595,-38.9957011066406,-38.5003905530111,-38.294630167374,-38.2659344227555,-38.3011594739611,-38.7074867270532,-39.0910445660736
-45.7636041780864,-47.0423393185573,-48.5129516252678,-50.5990295658101,-54.1962651691589,-56.8452267487841,-59.5624686967698,-61.7564297854747,-62.4052812793619,-62.0709568714502,-59.8241212788312,-55.1483417896197,-51.8649866718885,-49.2934886063418,-47.1205514519526,-46.2347163040588,-45.2512672743821,-44.9136150515767,-44.8416171130259,-45.1912739070969,-45.5044946632797,-45.977715543659,-46.7523093974344,-47.5567575746192,-47.6976774838955,-47.4768751222891,-46.8983993852578,-45.865057490728,-44.5171215242736,-43.2226023422882,-42.7500143361759,-41.4928387739347,-40.8921697231872,-40.7592186584706,-40.7365554498856,-39.9307057837959,-40.5597843483449,-40.2809111819385,-39.5301923216787,-39.3538045855835,-39.1522393725639,-39.0497027319731,-39.4236364341561,-39.8869184746192,-41.0579961163746,-42.7628547770078,-44.6015240588492,-47.1932945591498,-50.2831795232,-51.9079198846145,-49.9575699640095,-49.1721446635402,-45.6059026373682,-43.4104075053277,-41.1901279394484,-41.1367992296433,-39.2270852120671,-38.7781353674344,-39.454538139218,-40.1673108463952,-42.8301198851951,-45.1266565200555,-49.9846064984311,-50.5911925726459,-47.2359154339491,-43.570001450442,-43.2026295938294,-41.1421707690737,-40.236171330583,-40.2126965042574,-40.0851716238392,-39.742820468351,-39.1689727331626,-39.0071975917403,-38.362489285427,-38.2002763267971,-38.5513073402033,-38.5606352677048,-39.2231901594862,-40.75301602573,-41.3477379951114,-41.8429626101809,-43.69221523321,-44.5357842254669,-45.0038607939628,-45.8461172695766,-44.7243795376684,-47.2738952439144,-48.6385468729033,-47.5695909463892,-47.6761591679043,-48.1800845943,-49.8046278299222,-52.2084821962987,-55.577646547888,-57.6399826946565,-54.388891020748,-51.8430440730779,-50.3847639441043,-49.9211568162618,-49.533514199897,-49.472783218689,-50.2719199668135,-50.9372804368264,-52.4669980060212,-51.6544688087478,-49.421628309059,-47.1825011355583,-46.2415098504571,-46.2398984819713,-46.8148814102798,-48.2316708202756,-50.0825008456774,-52.7960292815421,-51.4510273393864,-48.9749480047611,-46.3791999255283,-44.5605877320308,-43.0833070941995,-42.2569108662646,-41.5748679640158,-41.0350365667885,-40.7776740647599,-40.5689761085471,-40.1224255309372,-39.8107420201292,-39.5106211379921,-39.1493160681561,-38.9090447127486,-38.7253159692545,-38.5826214908088,-38.761048219531,-39.0403743950405,-39.4157782214514,-39.9230290167753
-47.3065074359434,-48.5820505254211,-49.4192488898873,-50.6587252284067,-53.0326588885988,-53.9123142916588,-56.3728251097916,-60.3582783963291,-65.8502524114642,-71.5533292464934,-63.6514869789045,-56.972221349632,-52.9401929873164,-49.8559081814495,-47.3531045683186,-46.3521240038226,-45.07793380124,-44.4748122337472,-44.3448526063439,-44.6896753488307,-45.1025827797206,-45.7899530084117,-46.6804295226022,-47.9446573300198,-48.2113758709494,-47.6799382509085,-47.0745070600653,-45.7308489812784,-44.0702411694219,-42.8063183637048,-42.0659670172165,-40.9965357189205,-40.421870253984,-39.9810445296196,-40.2033634972913,-39.0719322934484,-39.278745448358,-39.1470802551247,-38.8876770353581,-38.9648669628151,-38.726212217243,-39.090299436797,-39.6847152246884,-40.2866936167251,-41.4557378834875,-43.5287591876141,-45.571561059444,-48.4540263103807,-52.6575041993398,-56.5579604628923,-50.7623515350968,-48.1888863819674,-44.4400329646043,-41.8325862337206,-40.6907361256524,-39.9946178929188,-38.10000304601,-37.9728386497396,-38.6818769033108,-39.0439030564529,-40.8109936630519,-42.5989305761919,-43.2289126180358,-43.4379179328342,-43.0394194761533,-41.8000684617162,-42.0771559809333,-41.2534473029681,-41.9344470279339,-43.1736290253518,-43.7197354196536,-42.8612861437231,-41.8559188151436,-40.8101761357955,-39.2593077218315,-38.1931898394654,-38.1876729827641,-38.1053234803652,-38.5293432719915,-39.7672749966042,-39.9120774770164,-40.8975162826973,-42.4987556462267,-43.714795235927,-45.3538105504928,-46.9486344547621,-45.2529025653347,-46.6614134763921,-48.3729297194663,-47.849177997916,-47.2917193844012,-47.1446756697723,-47.8215260811153,-48.9806007394199,-50.1832330988773,-50.9145276673589,-49.9177706934772,-48.5221121492807,-47.5187277004245,-47.6686113648802,-47.5097066337433,-46.9532059124529,-47.1081575919612,-47.0462179239407,-47.3499122919161,-46.8690450579716,-46.2815786803028,-45.3347581542352,-44.9621357960307,-44.7856265555213,-45.3914839423339,-45.7754092523023,-46.3048954229723,-46.7800491932405,-46.066897507942,-45.261157485191,-44.1039281949855,-43.5330137459898,-42.5554050778434,-41.9288850402813,-41.4213674960943,-40.889099505243,-40.6340759851026,-40.3094590452502,-39.8050650166401,-39.7294099438276,-39.5623696137615,-39.4271007652731,-39.4011729654658,-39.5178098353309,-39.5150141523449,-39.9293874823777,-40.5404913879712,-40.9193012886337,-41.5713924222096
-49.2047649993897,-50.4530479474155,-50.968321171047,-51.5321831512557,-52.8333379507755,-53.1097393923255,-55.1262189648421,-58.9569703020709,-63.1075079359039,-66.4340458275952,-60.5213782868529,-55.2666829164546,-52.1763237193091,-49.3454802224753,-47.2786727386406,-46.0898448685592,-44.9689629505405,-44.3571305734104,-44.2987085016529,-44.6098144157472,-45.1776827653062,-46.2404036728212,-47.3737558365056,-49.1352086725218,-50.3412139787469,-49.9280170041445,-48.9852247641216,-46.8626174997228,-44.5458739102864,-43.0953522502475,-41.9256547753675,-40.9546922524343,-40.358572156168,-39.6316820483071,-39.8365092945459,-38.9802529963419,-38.7962709343314,-38.9189834618593,-39.2883869152052,-39.584638968365,-39.3757245384495,-40.0178383983505,-40.5855788945642,-41.1577736710949,-41.9980082752981,-43.5727147036729,-45.2923505509639,-47.8577650887786,-53.7254521396619,-79.4553963200381,-53.4974539038476,-47.2920836633488,-43.4586585342813,-40.9601836042496,-40.3803105952724,-38.7903106100658,-37.3728932766694,-37.2599592243088,-37.5790152625005,-37.7743057907023,-38.305865678085,-39.6877905932056,-39.6595366746702,-40.1268863255928,-40.4426064683248,-40.6824605902599,-40.7895536938277,-41.462437905871,-44.1977873488447,-47.7309369931192,-50.3271459444777,-47.891824553615,-45.4096817312445,-42.5065184620203,-40.3491371531682,-38.5819404876061,-38.1737334980141,-38.2215710292871,-38.5110887278203,-39.3226583902097,-39.4307214681981,-40.956578519996,-42.2903146327672,-43.8755877992517,-46.4119140624895,-48.7698690472157,-47.4220728878093,-47.2803918675436,-48.5422178747923,-48.9355955711724,-47.9075512534529,-47.1766188253858,-46.7471578981899,-46.7367735217081,-46.8345614615972,-47.3118704522071,-47.2598676910806,-46.8384326454396,-45.971551780311,-45.9526984499465,-45.697548805006,-45.0297772982372,-44.9150354476845,-44.803388553848,-44.6054234092384,-44.1346908397043,-44.06175220196,-43.8272580380512,-43.6802803190608,-43.342294239281,-43.7557044254681,-43.6856606731868,-43.9738690241062,-43.9314798356788,-43.6627169831132,-43.2169479490123,-42.6633004706545,-42.6413573355695,-42.2634974328698,-41.9558618230672,-41.872947047062,-41.6752305719963,-41.5761550104594,-41.231307147981,-40.7283542628385,-40.6668410920633,-40.4118693021385,-40.3295002551328,-40.3910985510133,-40.7793450366334,-41.0995874067854,-41.8985793753638,-43.0191065752304,-43.5613338966442,-44.3257504206441
-52.047768719079,-53.2318164153603,-53.6911330866221,-53.7818088634355,-53.744019141663,-53.8546997786707,-54.7991999813064,-56.8460377730407,-57.7046694613403,-58.0387698652601,-56.2922975686452,-52.8354557056052,-50.5531927097011,-48.3206727201981,-46.9896552746595,-45.6307133454084,-44.9255817698687,-44.4572413793287,-44.4938408646292,-44.7717175302838,-45.5751690644509,-47.0696902573634,-48.6218574964302,-50.9998151175656,-54.9991510402351,-55.8496441690362,-52.5260261135198,-48.6264474542318,-45.445456537336,-43.8059070987654,-42.2308224020254,-41.3542191627996,-40.735788475948,-39.8515943665917,-39.8049584103187,-39.6240455868609,-39.1686811084552,-39.5722821549282,-40.5599682826374,-41.0392954517177,-41.1219977450078,-41.8324454380098,-42.0937830686962,-42.4164825809484,-42.7449811529807,-43.3041116631439,-44.5797170738155,-46.6626211807545,-51.244245061568,-53.9617187276882,-50.2816646672958,-45.3721830428857,-42.1252739334498,-40.230330485223,-39.6319181728761,-37.7979621138668,-37.049472162585,-36.7786069022019,-36.5687669595478,-36.7432111845858,-36.4995236828764,-37.4660335063456,-37.7424058435271,-38.4577388836413,-39.083453430499,-40.1100967261693,-39.8856612306864,-41.8164989600157,-45.6729936469919,-49.9380475900513,-64.2090675184072,-54.5579040512699,-47.2309646427731,-42.983018553313,-41.0915283704733,-39.2660925807432,-38.4471757627577,-38.6684827581086,-38.8860136465829,-39.2569071727719,-39.6744252898679,-41.6970112891164,-42.8600285184805,-44.9539436619504,-47.9084845517803,-51.2699780483852,-51.8884020376531,-49.6988980674407,-49.3338195925895,-49.8677441980732,-48.810054699835,-47.7279966260421,-46.3606817269081,-45.4720173032345,-45.0067782404015,-45.3003439881655,-45.6406921156321,-45.9634647094288,-45.3068433940945,-44.9208710343241,-44.5141205150755,-44.0424356543827,-43.8434516756692,-43.7752150637959,-43.248008929923,-42.7444246142523,-42.7079279961122,-42.7829544897128,-42.7035958861977,-42.3881255014508,-42.5521273094779,-42.4983223449236,-42.8882080615119,-42.7812988836153,-42.9138891297686,-42.6299384283605,-42.3679286024088,-42.3829997571662,-42.4270182997844,-42.455858372288,-42.9063643991983,-43.4001844280422,-43.7395958741789,-43.5880141517493,-43.1393453530063,-42.6899701656943,-42.0196118039027,-41.7198378293094,-41.6984245110939,-42.2840628293808,-43.147070429306,-44.7036278827828,-46.8489317439368,-48.1855722518066,-48.9074059693573
-56.520780751634,-57.2066100526197,-57.6824059009701,-57.7745957787747,-56.081360753894,-56.3433099149225,-55.7102641412186,-55.544725574943,-54.9094827115215,-54.07825611934,-53.0856011174653,-50.8338015027037,-48.9810141183667,-47.3983834463885,-46.6839512186264,-45.4022242675802,-45.0982775651538,-44.7886325038353,-44.8553864443086,-45.1342387345959,-46.174916171475,-47.7902688022472,-49.5491956567422,-52.3179838676624,-59.6441480721739,-66.0912787618125,-54.6708928697277,-49.6559061564123,-46.2019126169373,-44.6075471716732,-42.7855193001156,-42.1059061734132,-41.5131882193154,-40.7232572109618,-40.3317675203431,-41.0177971455054,-40.5305166531628,-41.19144956262,-42.5285023241825,-43.0972254818069,-43.8839968846887,-44.3968361122012,-44.1768551923244,-44.1144759898442,-43.9061328302709,-43.473602240953,-44.2574107352852,-45.6067458698557,-47.4641240967208,-47.5803163624976,-44.9254116858047,-42.9569113449798,-40.7714903010876,-39.4397747889845,-38.5823789187514,-37.2126354914244,-37.0355930462618,-36.621454218768,-36.0063439941231,-36.1751712020976,-35.6609399458903,-36.1732359833104,-36.9210356885804,-37.7943866849936,-38.5420318788404,-39.7214443233667,-39.6704010403299,-41.8535842374018,-43.8487020439977,-45.3847313138003,-49.009243652244,-49.073331072034,-44.9305314806707,-42.0899707794603,-40.8630425752163,-39.882035827728,-38.9074972762289,-39.1867879421463,-39.4052419030962,-39.5373045494142,-40.5144042296808,-42.8246532319625,-43.8754453009809,-46.447300685644,-49.2535697369395,-53.9928979227454,-60.426183386057,-55.756882295108,-51.1896556814482,-49.9737744462635,-49.1012153895273,-48.0785646784321,-46.4027610698826,-45.0488954405532,-44.3037804233709,-44.3321313517779,-44.7423318535438,-45.4015346747925,-45.1558245609865,-44.5556967955338,-44.1865989193124,-44.1031458850694,-43.8943316956589,-43.7713101359854,-42.9951940292572,-42.4066290087267,-42.1186076863049,-42.195943286751,-42.1375436269269,-42.0496783189827,-42.0611023453549,-42.3124243267402,-42.9356789757455,-43.044107443512,-43.521098359089,-43.3580999466017,-43.2073113734251,-42.8816919905565,-43.0610989686779,-43.3642157991643,-44.3739824940799,-46.0213264973378,-47.5830571460385,-48.3416343510606,-47.7952320413713,-45.8130463688595,-44.1806972998376,-43.3046960870946,-43.0299673328247,-43.6363396329681,-45.0193204165718,-47.6152113317951,-51.8557744536419,-57.9169538554984,-57.2986535745273
-63.3950639635684,-61.2856883680778,-61.4473442252703,-64.0126720578567,-61.5597701907694,-62.2387771714448,-58.1475472245471,-55.1147070057139,-53.4298034822355,-51.7994437909017,-50.758565014241,-49.3627525830926,-47.9055441100511,-46.9696213024935,-46.6664846079753,-45.7602084131748,-45.6764530805819,-45.4443251155342,-45.4243579766784,-45.7225815915427,-46.8369167747936,-47.9999770237386,-49.3542979070528,-51.6414670455907,-54.1344307015748,-53.9490381400576,-51.9948233791591,-49.169457537334,-46.6167598011448,-45.3035883510334,-43.4462397172904,-43.076031984852,-42.5818382803776,-42.2565622708414,-41.6576944934348,-43.2136735900276,-43.1967176535576,-44.0235039657507,-45.0280990462627,-45.5225429278708,-47.1766127784021,-47.2642500383,-46.9438943592776,-46.6453836884137,-45.8608201773919,-44.5173229361165,-44.4979859472245,-44.7383732510239,-44.4096595952606,-43.8488842374224,-41.6439337665041,-40.9616592594359,-39.8824749916828,-38.9032429187635,-37.8875422110336,-37.2037288622493,-37.3083959214886,-36.8689928114068,-36.1191496027109,-36.1946705339873,-35.8002197245619,-35.8523387205912,-36.9201301360623,-37.8209437846032,-38.6026048219083,-39.606033612262,-40.370316173322,-41.6267840495486,-41.7054040933964,-42.520033588256,-44.3460422249968,-44.3615128989694,-42.4481307518134,-40.9405100048423,-39.9901004435426,-40.034239005145,-39.4193938993291,-39.591421949808,-39.9379259769404,-40.2284645098581,-41.9113997073111,-44.1939765088186,-45.04467778285,-47.4441063037136,-49.9678530411682,-54.7752276941997,-59.0854520642213,-67.8053215424508,-54.3448430779608,-49.9277511571985,-48.7311181306083,-47.80079880327,-46.4934007069887,-45.2155728451744,-44.4146557756808,-44.089518060307,-44.3413008979455,-44.9153067969192,-45.2404031012072,-44.8402404616482,-44.8787249129801,-45.3616457107092,-45.1921967174925,-44.796254198045,-43.7975326713128,-42.9767934310866,-42.2187505438407,-42.0360372038976,-41.9839468705403,-42.2479052104185,-42.3250109990425,-43.084297629534,-44.1154214088429,-44.8875289722598,-45.6719839076667,-45.5472074589596,-45.1717638818474,-44.125245031786,-44.0293312689409,-44.3644633243574,-45.6964052546027,-48.597673523728,-53.2475863966486,-62.2100453397084,-55.4013095627461,-48.8413095759596,-46.0768352116995,-44.5445744882734,-44.0213188959974,-44.4096271798736,-45.8189585424605,-48.2111683010304,-51.9049422195243,-55.3801593848538,-55.9050323989206
-64.808921065261,-60.9987873653845,-60.3528792578173,-63.9579220046793,-70.9116347396122,-65.5448591666453,-58.5522984792257,-54.2694152911796,-52.1059904465998,-50.3166199471158,-49.1633038726965,-48.4582247421066,-47.5577610776992,-47.2904570264815,-47.2601840951812,-46.9558307299291,-46.8534681147694,-46.5677977384838,-46.3299935840747,-46.577876889291,-47.4352979064111,-47.8682331788017,-48.7136314192878,-50.2556507956965,-50.737288595546,-50.2161042835745,-49.7750685414336,-48.4340826950839,-47.0404353772769,-45.9218101490767,-44.2207446583717,-44.0809241596003,-43.7491559378396,-44.2934779099833,-44.0486908003941,-46.2441641815794,-47.974882303869,-48.7489015380015,-48.1571956154398,-48.2389828685428,-49.8138897150733,-49.6718308445264,-50.8721518339783,-51.0818558074105,-49.144479485079,-46.4428751614565,-45.0197128235824,-43.927834129906,-42.2584098250013,-41.4110011353106,-39.9518992163347,-39.7750261934971,-39.6878774666431,-39.0359315480483,-38.0509531734037,-37.9646104945102,-38.032882081638,-37.6315727291934,-37.0385080300248,-36.8710154491594,-36.8469888412943,-36.4973227659986,-37.5242821878604,-38.3189160784961,-39.2049625296037,-40.1868050037825,-42.1561219728908,-42.0316959073552,-41.2910986663254,-41.8152145371628,-42.3418952697298,-41.9030716336191,-40.9382380307316,-40.1219485301673,-39.2516623451747,-39.7566098894759,-39.8341982657455,-39.8713638938835,-40.5370168857469,-41.4345085989157,-43.9198881744072,-45.9707442330025,-46.5615000292308,-47.9988876596495,-50.2600239583741,-52.9094772367555,-54.5052276390975,-54.0540920688558,-55.8164516973476,-50.5263684510515,-48.4881558961989,-47.2776369306302,-46.3629239853735,-45.6076697603448,-45.0143533367882,-44.3446277472045,-44.2403171522464,-44.5078373634916,-45.3963106323876,-45.7489726462791,-46.7728134860074,-48.2178316866137,-48.2020430565273,-47.0284051335951,-45.6462204092139,-44.2475029700809,-42.8733390590237,-42.250158150407,-42.18044186426,-42.7655863085183,-43.1894104985458,-44.5606373456241,-46.3366865245581,-49.0194451641346,-50.4502195697546,-49.6550717734299,-47.8563567650524,-45.8062434367578,-45.0000798308074,-45.016886745983,-45.9008923217072,-48.1918798458909,-51.4118624428672,-53.3405142437766,-50.8512833624101,-48.127240902757,-46.2225560802998,-44.8458254639059,-44.4011878855346,-44.5109914061447,-45.5876963131582,-46.745084197584,-48.4662520033592,-49.2137542333656,-50.261842611422
-57.2409297993266,-56.1137181492664,-55.7288863294859,-56.7521026904867,-56.6146878139245,-55.7890344151997,-53.9057091418293,-52.0568181323705,-50.4687015821148,-49.2464132106687,-48.2648421110941,-48.2113953456655,-48.1057068023799,-48.5801748176972,-48.7653607469827,-49.2346651656373,-48.8366374026185,-48.3171649086781,-47.7489952472705,-47.7544316097961,-47.9696654889152,-47.8788977667121,-48.5106882143938,-49.4577460840566,-49.5609662575212,-49.3412496596976,-49.2732282336212,-48.5583088100509,-47.9398791088551,-46.6358578007639,-45.1910321667655,-44.9077647556934,-44.7351114208475,-46.2042554525772,-47.5755841930792,-49.5859975427546,-56.4325969809448,-58.4069255058397,-52.6211877249775,-50.9581702262109,-50.9550582115664,-51.0997303131164,-56.3968162471789,-61.3733774930502,-52.9810666254555,-47.997305093036,-45.1381940402986,-43.0374746830537,-40.9017862077675,-39.9512064106831,-39.450488076506,-39.5122754687271,-40.2449712232359,-40.1053329418434,-39.431144539574,-39.7876506128571,-39.5415398235072,-39.0730381057698,-38.8122330431366,-38.2364026339266,-38.6356034744162,-38.0522383063522,-38.5432426999432,-39.1534894886728,-40.3576696477626,-41.862543919334,-45.0516098854424,-44.0912194737088,-43.203046875987,-43.0854348823079,-41.939483544779,-40.8341550682265,-40.1721100518064,-39.6440171997374,-38.9799940634919,-39.3836471809432,-40.0526492071588,-40.181602352783,-41.3780233531502,-43.1835948401583,-46.6527274438387,-48.6619645088669,-49.2868619020601,-49.3826667050553,-50.640934601941,-50.8449054054386,-53.1528486280765,-50.3631124970718,-53.0296457310919,-51.8701424480305,-49.0028044742602,-47.2498038395652,-46.2937775094117,-45.9796474432013,-45.7601464084265,-44.9347960819388,-44.3636513551949,-44.3237260105135,-45.5649409265264,-47.1372977240494,-49.8895137933755,-53.7601411261763,-54.6902478556625,-50.6240172117398,-47.956765458145,-45.6244187371261,-43.7955540523928,-42.7610072707598,-42.6224778243419,-43.3076806633682,-44.2375246486378,-45.9570889063369,-48.4478349535942,-55.0337608814109,-66.8492129103627,-53.7162959649746,-48.9064669980917,-46.7292354280787,-45.4013022090867,-45.0697347639209,-44.9828122086237,-45.7166323516674,-46.6712126810708,-46.8159779836976,-46.1851118834971,-45.5524832283738,-44.8346954732873,-44.2483441494028,-44.2083593812666,-44.2464051236231,-45.0974788079741,-45.534417559813,-46.5168979108163,-46.9887395739647,-48.0202704061928
-51.3771267080651,-51.0869115838842,-51.167777240344,-51.4638449027523,-50.745106291517,-50.6762241251626,-49.8689364197281,-49.4443287243697,-48.8025526520515,-48.4747328558796,-48.0801225419394,-48.7461646173904,-49.7490218991877,-51.1195444017164,-51.5558774552201,-52.9335932822205,-51.8240665020599,-50.8287359489455,-49.8825318985981,-49.3696100638539,-48.6502480502601,-48.3585242223453,-48.9364553486271,-49.3881422924672,-49.773443200011,-50.3463418614694,-50.5680807528638,-50.1777764103812,-49.7253066473563,-47.6459767134887,-46.3348617594848,-45.4012830432238,-45.2559105282439,-46.7663612467497,-49.7394540470928,-50.4888519840759,-53.0610889252035,-61.0148223636567,-55.7454198363397,-51.6174198230407,-50.451955968333,-51.3255811153357,-55.1479060668335,-54.7698900394709,-50.3391713318964,-46.8251707261969,-44.319146520923,-42.0679162983719,-40.2321762388699,-39.3906257302213,-39.8809715734295,-40.172021189284,-41.4869077871949,-42.2316853423567,-42.5505617775048,-43.2648372306649,-42.3293202313927,-41.4022510963703,-41.3042964719009,-40.2376505809971,-40.8176066503632,-40.3405518810593,-39.886752507617,-40.3227285627998,-41.993715253554,-44.766424561309,-48.164841098415,-49.5040202984199,-49.0367756040885,-46.7201303345947,-42.8657110306266,-40.767268157507,-39.8262794402355,-39.362292522163,-39.0964255343013,-39.0993746082559,-40.0827065006396,-40.6910801341719,-42.551678562563,-45.1417419041194,-50.0333897495883,-53.2801985224908,-55.1814751002895,-52.8620499633305,-51.5421112574172,-49.6021113788493,-52.9931805499208,-49.5127657931344,-50.9108878520641,-53.3163814788745,-50.6206251604824,-48.3791637977418,-46.9924989367014,-46.5459871596394,-46.4433908216969,-45.7124846818525,-44.773505522239,-44.4995789948276,-45.7200825102133,-48.4260362347536,-52.0432123458588,-58.2994846849497,-64.937076129363,-53.2178274919838,-48.5369520549522,-46.1866474327586,-44.5990091279417,-43.4764775769938,-43.1892666920962,-43.6333635633731,-44.8435813233071,-46.1772151643086,-47.8407980474932,-50.3135732100412,-52.9902654963249,-49.9142903259683,-47.0676669839677,-45.8465681227601,-44.9168333231744,-44.566369542333,-43.8962984341005,-43.7617651800461,-44.0235408700139,-44.0655525079308,-43.9548133515411,-43.6986244164153,-43.4031930872625,-43.4157278108316,-43.7624793577298,-43.9753157393439,-44.7843929704652,-45.1541095342932,-45.9665618235215,-46.6932338737536,-47.674470418438
