-54.3506740325917,-54.6263649619756,-55.1924675605485,-54.8771899558502,-54.5933211220883,-54.5480649766118,-54.2781419717283,-53.7926196503275,-54.0762097722545,-54.1939000060546,-53.061396620236,-52.5955346334355,-52.3085808691597,-51.3990909465228,-50.2321899702345,-48.83910998018,-47.2984324738052,-45.9990443131959,-45.4735558922743,-44.3045853060238,-43.3644100445573,-42.6096239499101,-43.0222879639365,-43.4430799393358,-42.7901087985401,-42.7030350734979,-42.8766556808056,-42.7916866208944,-43.2837427320024,-44.4745548709236,-45.0514031374627,-45.5220488446443,-46.2637675354174,-46.9330592732535,-46.514169283837,-46.000970748715,-45.5744879713405,-45.0417995724857,-43.6331574913593,-42.9768594240607,-42.7041770482616,-42.7464689724397,-41.750856873242,-40.8673592267437,-41.4056292213959,-42.1453031846587,-42.7153158345889,-43.3166958574959,-43.3113978820353,-43.0129340061101,-42.6797888243975,-43.1759712689134,-44.2019775544337,-45.3115332576958,-46.8067448008331,-47.6303637129248,-49.1187165215591,-50.4801220258675,-52.4023940554276,-55.8533215173752,-56.3612485605702,-56.3638629691483,-55.0597022373352,-55.1600680252087,-54.7007587679413,-53.1460872010256,-50.6140082795736,-50.3249757131172,-49.3892997899753,-47.3449202720382,-45.2515851734796,-43.9803182804987,-42.5611575393692,-41.3343600626427,-41.3588520055162,-41.1095069276713,-39.0926874956749,-37.2990177233622,-35.4487817764909,-33.3163274090244,-31.2593472441849,-29.5153377151386,-28.1461650640719,-27.1850540732601,-26.5398178378284,-26.2186512423933,-26.1525624524364,-26.5661840423339,-27.2824761686206,-28.1152895997555,-29.4924349494418,-31.1471861170221,-32.9677024837771,-35.3445801767093,-37.6028430517036,-39.3619844840116,-43.9747075521802,-47.9032003103384,-49.1901818968222,-49.097486028496,-48.7443469423954,-46.9418727552789,-45.5646963055435,-44.5728641600207,-43.9320111215835,-43.8217571598885,-43.9260623033194,-43.8845833123553,-43.9547423886044,-44.0690394436827,-44.0850462475073,-44.221696691076,-44.2190445467797,-43.903432639995,-43.7796373008405,-43.569701556601,-43.4436035855234,-43.5347988491683,-43.8721461537882,-44.2773937405333,-44.7370558114123,-45.385740907106,-46.3828305252401,-47.0994574872343,-48.1427463877604,-49.6098233247131,-51.0636353939441,-52.6967257874195,-54.1565214903486,-53.9860706627021,-52.5876619661612,-50.5549376522752
-51.432354269111,-51.6376651026431,-52.3332635567243,-52.051039542057,-52.0161517596581,-52.1627729549251,-52.514273805833,-52.3261750637454,-52.5212253779492,-52.9774884056944,-52.0675565784174,-50.398065420715,-49.7723540228604,-49.1300644548421,-48.2943143800106,-47.2008976570818,-45.988457915251,-44.9065303650262,-44.5277231421168,-43.5798491762838,-42.8023138942266,-41.8509772534531,-41.9199791103795,-42.7473240978153,-42.686806980935,-42.4114234005314,-42.5874261446907,-42.1040664701855,-42.4076928553016,-43.1116819505409,-43.3102561003685,-44.3467757536713,-45.6359790603027,-47.0936538632363,-48.1072896319526,-48.5037882174448,-48.3552971528704,-46.8004378529541,-44.9005058706347,-44.1535830480447,-43.6229978665067,-42.9159421112965,-41.6520498425018,-41.4027826815184,-42.4119026284994,-43.375054972576,-44.6813028325128,-45.1734013120257,-45.4738339689219,-45.151822406548,-44.534675406132,-44.6365363891666,-45.1835113334732,-46.0724387154357,-47.2263729491661,-48.1023744004084,-49.1221194309945,-50.0808643119626,-51.6432271993367,-53.686332722482,-55.1582012354217,-55.4978276026046,-54.2370065874448,-54.9207274027454,-54.7791805454966,-55.8841198263231,-54.2570666172146,-55.5728631844073,-53.424425486289,-48.9725917015456,-46.5012479728443,-45.0300827152108,-43.2941380802469,-42.4406404628495,-42.7383442149582,-42.3612999507712,-42.2751647016309,-40.7377505241377,-37.9299819587355,-34.9753736929073,-32.2831362003187,-30.1249293076172,-28.5016773679854,-27.3281882043967,-26.58404334324,-26.2165495406823,-26.1021349025451,-26.4769168445079,-27.2199009306808,-28.1611458525699,-29.6054306185723,-31.4204954056391,-33.4398725424855,-36.0609756825434,-38.7081015427606,-40.7348121333978,-46.0281489287587,-52.4269721571122,-58.6914801278266,-62.4993008675017,-54.2003382577569,-49.2909105706471,-47.210993461916,-45.9067913571306,-45.3744997146625,-45.1533429957695,-45.4753542640335,-45.5749745168832,-45.7645646093782,-45.6957105047431,-45.5032605525634,-45.2730758150054,-44.8335587518196,-44.2830265070746,-44.1602813290564,-44.0756990865986,-44.0397992210622,-44.2214543942494,-44.3888146037068,-44.9063080487071,-45.2957394735894,-45.7767939108787,-46.6410048854679,-47.3841450031506,-48.8817213798781,-50.849931476719,-52.8841778680862,-55.947685355808,-60.8327678971454,-59.5706133322794,-55.4452445056878,-51.9651159943111
-49.6341501230271,-49.8418045561466,-50.4416716369768,-50.4095712457221,-50.6313147567412,-50.8678370595186,-51.4104242132223,-51.3686908954064,-51.2203130303056,-51.4013716953617,-51.1513889953868,-49.2451920075768,-48.4494959775772,-47.8060375940867,-46.9785806423576,-46.0156914832858,-45.0282311370611,-44.2016107779237,-43.8748582688714,-43.3887826381759,-43.0156549828527,-42.1761941592212,-41.8256181477634,-42.5397632722046,-42.9769732336766,-42.5837405920895,-42.6682331129057,-42.152866327694,-42.3373741836145,-42.5650033160882,-42.6953497510922,-44.1640283336238,-45.7967993605969,-47.9090390012145,-51.402640517677,-55.1466675082867,-54.5915696112639,-49.5410783190905,-46.9124922444821,-45.4392077152813,-44.3128418781578,-42.8348247637204,-41.8956813947484,-42.4902477401734,-43.7688334426845,-44.8738833214535,-47.1649746278984,-48.0142056582933,-49.3612712038243,-49.3120824798293,-48.2982212097191,-47.3686925964567,-46.847339045802,-47.11069480567,-47.478316984479,-48.5549392796029,-49.4797186727222,-50.4054849746394,-52.0045967001289,-53.5117121697514,-56.0157723363709,-56.5577971521047,-55.4116036971372,-55.9144910856852,-55.6064791862179,-59.5384865889672,-60.9645023716719,-59.7257942065995,-54.7631347408185,-49.8597687261214,-47.8634753490438,-46.355291976485,-44.5601483267941,-44.2165538827124,-44.4624388487377,-44.0414352526668,-48.59601219489,-47.7297818361416,-41.70354399497,-37.0506085186501,-33.4836623790548,-30.8236064668247,-28.9453834476826,-27.5503627986193,-26.7002348683192,-26.3048459953663,-26.221964926215,-26.5754556532635,-27.3827528905012,-28.5399348786258,-30.168373065501,-32.2748540648449,-34.6023055943564,-37.4393005995472,-40.3764388982758,-42.1741965551885,-46.509265674811,-51.9012736409641,-54.9483027112807,-54.7833319910119,-52.0137744865632,-49.1504675892901,-47.5056094194952,-46.6413892148807,-46.639992288442,-46.6237255190783,-47.5615544872514,-48.4781474889114,-49.3412376264274,-49.1095259031987,-48.3592799719061,-47.2022342306102,-46.0762558006759,-45.3098736606471,-45.0899676920377,-45.1633997484818,-45.3416181273152,-45.6907324123741,-45.7785867244124,-46.363962457303,-46.7058770758129,-46.9669637278974,-47.5590228880866,-48.4184768390088,-50.0779876365532,-52.2494638251226,-54.9939431058451,-59.2825699253402,-70.4100820351471,-64.4376712815083,-57.1930917546518,-53.0223694925233
-48.8135603626605,-49.1264327658602,-49.5788548993086,-49.8982609320436,-50.3530154684382,-50.6431135503787,-51.1439070977666,-51.2496791557741,-50.7627746592695,-50.4744083751184,-50.5637073433741,-48.9601869010972,-47.9780299791408,-47.0969235807903,-46.150836467115,-45.2735354219395,-44.4999775320428,-43.9195940927011,-43.6093154644166,-43.6886289478569,-43.8862342661919,-43.5820018254809,-42.8490747514207,-43.0334021331618,-43.6343457354195,-43.2246930876226,-43.0677964376827,-42.8460506526783,-42.9106855964418,-42.7246787129237,-43.1174263413211,-44.8319796418773,-46.5433779735932,-48.9478998860147,-53.5609996476247,-61.5384778291538,-57.9910500829779,-51.0812497149963,-48.2275113222074,-46.1158200912377,-44.5378540007267,-42.8339306411762,-42.5552215010997,-43.8878911674746,-45.1331337216747,-46.349494841384,-49.4995650029193,-51.4012369623841,-56.2613923569109,-57.8443555394,-54.2068853283437,-50.7212097063414,-48.649123190645,-48.1908258807411,-47.8612162219932,-49.0557917848231,-50.389038197604,-51.8206858639466,-53.6998301801093,-55.3449976790796,-58.3502257918417,-58.8073750956227,-58.2364111886293,-57.3584854463029,-56.9283740273905,-61.4440193088923,-64.9953380300732,-58.576212735151,-55.5179878949548,-50.8556133203744,-49.7408473762841,-48.0930884806993,-46.3642192847137,-46.5324906383685,-46.3052149959172,-46.0825887341017,-56.8509756538169,-51.636850411724,-43.7625760457401,-38.0486132918306,-34.1539344658016,-31.2606627898941,-29.2425652740118,-27.7463191956709,-26.8228194810441,-26.4288798867056,-26.4423208464346,-26.8042684009946,-27.6865504219838,-29.0981244133382,-30.9846593323474,-33.5317134627888,-36.4031919606095,-39.6889060396902,-43.1882017082411,-44.3603921237383,-46.08922824209,-48.3848019051607,-49.2144760897287,-48.6886825567358,-48.3873287415694,-47.5764973074842,-46.8772566036748,-46.7655165539296,-47.4355063012754,-48.0405760751388,-49.9817055561503,-52.9920933640418,-56.479750766312,-55.4395597193064,-52.2353782209209,-49.3575434411151,-47.6097698826754,-46.8273320010805,-46.5445795079001,-46.8687081054322,-47.5631878064979,-48.2768471030649,-48.5281075130291,-48.9809715379435,-49.0817657645997,-48.9328001888416,-48.9860762061469,-49.8831875641718,-51.1350060386989,-53.0274763040405,-55.8278023581327,-58.7145517658465,-60.7780783019145,-60.3598060425229,-56.9634393324543,-53.7137904191221
-48.8990623639538,-49.4047357602673,-49.749525389082,-50.4766586729302,-51.1715054746643,-51.5741816046222,-51.9692010726245,-52.2598928173055,-51.5843317267156,-50.7746572929144,-50.6430417969175,-49.4775575296843,-48.1830612915242,-46.8812904838037,-45.779288963768,-44.9641727735667,-44.4039006978943,-44.0701622278481,-43.8169584346822,-44.4211595781012,-45.2718168392187,-46.129034100764,-45.305436272705,-44.5976044559594,-44.88773375732,-44.4520068627984,-43.8537716601543,-43.9622334599398,-43.8091575458861,-43.3876062412462,-44.3180308185134,-45.9563458179015,-47.4096359722234,-49.4711191668183,-51.2802450312739,-52.2290839955232,-51.879595230074,-49.9481944395723,-47.9457140587421,-46.2896168444576,-44.6317288885123,-43.2726336029408,-43.6383074607746,-45.140294700833,-45.9896777735046,-47.1639999363531,-49.8958524032734,-51.6759631713883,-57.2751062309498,-59.2133404516216,-54.5053028308932,-51.8414822631666,-49.5961559605102,-48.9822314250488,-48.6240769755686,-49.7642565484583,-51.7551750662046,-54.3145756549338,-56.708679522387,-59.9394740522756,-61.9061885772632,-61.1386335869064,-61.9958635942624,-58.9215616853125,-58.7122218554471,-60.8783398876654,-58.7659318895723,-57.8535882131048,-57.7208855886503,-52.4278287839902,-52.0654950647703,-50.1066640921808,-48.5262849614516,-49.1936628937456,-48.1762300869969,-48.4835404988433,-48.8342621990104,-44.9002520652308,-41.5015330040366,-37.2643893531072,-33.9074430450647,-31.2354908527255,-29.2483099998097,-27.8352452877216,-26.9138818986018,-26.5443060438889,-26.670446050011,-27.0699305719923,-27.9973962882798,-29.6079375982319,-31.69132144733,-34.6975410356253,-38.3913249129014,-43.078245798021,-49.1569954944961,-49.4984971221522,-46.1306486856863,-45.977356364341,-46.6631320498121,-46.5386851473487,-46.7084273972799,-46.5039905654973,-46.3973395534864,-46.7426550674551,-47.7993386457172,-49.1279345123362,-51.7691957687052,-57.2438778179742,-68.9914995964125,-60.5916077703472,-53.8772660359154,-50.5839704349244,-48.9584981688662,-48.4738678968875,-48.3047645053557,-49.0095291977155,-50.7059831123837,-52.4821230708354,-53.8163438044927,-53.5048914170433,-52.5016788035644,-51.4581578711158,-50.6578786293006,-51.2878958041628,-51.7381285637808,-53.1051343993224,-55.0395022213082,-56.6793666438831,-58.1062824128271,-58.6538026606354,-57.1215479412101,-54.8474577869267
-49.859202879402,-50.6359947452447,-50.9856230026031,-52.1244661274878,-53.0930007691603,-53.7916130039852,-54.2664109775116,-54.8433268714556,-54.2077792527024,-52.5740588643856,-51.6744387247287,-50.7157854164469,-48.9053818297302,-47.1330581805407,-45.8934725098179,-45.1052886013437,-44.7401480406595,-44.6499658837394,-44.5581767066987,-45.4966991406271,-46.9136956562301,-49.5323540263545,-50.0311191537414,-47.9493155647508,-47.2281436673822,-46.4565901660425,-45.177316190611,-45.2340345140866,-44.7195442501595,-44.3625073537334,-45.7635855494025,-46.8285105596573,-47.8122717557317,-49.1349755689584,-49.4079014685578,-49.5755245588124,-49.798955416576,-49.0504329963637,-47.6963779288381,-46.7041962688155,-45.1140985300818,-44.4094241395871,-45.0362877364432,-45.7494158339133,-45.8653976417166,-46.7116367735021,-48.050406516868,-48.7173082767525,-51.0840480712294,-51.8617973056432,-50.4843051228213,-50.2299294521024,-49.493111251093,-49.4212341554073,-49.786922167579,-50.7090287681125,-52.9505547395465,-56.5571323200613,-59.7173208418862,-69.4574133432129,-66.2266761435956,-61.9621495037018,-64.2707231737995,-60.8557420357241,-61.2254913274708,-60.673766088671,-55.8105680979072,-57.6765969607135,-59.9105175760771,-53.6861094779401,-53.7902599087477,-51.8195017291381,-50.950638166373,-52.2364816755505,-50.4567768613849,-51.4305396661625,-45.9307542568467,-42.3808510095609,-39.5058503926313,-36.1338122268747,-33.2258905674611,-30.8876499582166,-29.029489567651,-27.799347810749,-26.9653005272358,-26.6233882129696,-26.8204590726466,-27.2723405162429,-28.1878676387992,-29.8734686188229,-31.9603285811286,-35.1118919454066,-39.2075525833061,-45.259863414223,-58.0975813171784,-60.3323972189754,-46.9162726802187,-44.9952763947884,-45.7053779138766,-46.0731823246584,-46.3098370941398,-46.2906456407442,-46.479006330642,-46.9515386731003,-47.9575738022135,-49.6065712712105,-51.5486896648401,-54.5509273799639,-55.6171472152666,-54.3591392124196,-52.0397565551633,-50.460311829603,-49.6596505180313,-49.6893902091944,-49.8512565337337,-50.9501746358408,-53.4615207923839,-57.8092156542126,-68.9280054522322,-61.056764861585,-55.9097187893557,-53.4633347624723,-52.0306252536235,-52.1017415540051,-51.9913383770426,-52.9501717390836,-54.0854215779785,-55.6340955235189,-58.0888474321576,-59.8660875071651,-59.3837231009897,-57.1997693817212
-51.6580290344948,-52.8181882467943,-53.3787489639124,-54.8008358238166,-55.9789527854501,-57.2637650966326,-58.7509771046534,-60.4280782420386,-59.8081257485963,-55.6769401940191,-53.6488787294715,-52.326805024869,-49.8875309630172,-47.8446759097448,-46.5301595697918,-45.7341971584421,-45.5357539055073,-45.6526017257743,-45.8468141277757,-46.8037527389913,-48.4139989521118,-51.667032431635,-58.8501897976473,-55.2311765520857,-51.1732792058594,-49.0877038701249,-46.9248370571,-46.4659914951647,-45.5920939217349,-45.5893867764164,-46.8650976483902,-47.0793088037737,-47.8041109368698,-48.6470954279419,-49.1213792028491,-49.6183170828523,-50.1994148296886,-49.6810187093427,-48.6945826589823,-47.9184198802519,-46.3809470538058,-46.308413706182,-46.4169812530076,-45.622362222633,-44.9689631513869,-45.467832643711,-45.9239896315384,-46.1917758927785,-47.4728755943058,-48.4771443306019,-48.0241466266237,-48.4373158677854,-48.9735088801213,-49.5629752170538,-50.9339775885089,-51.6203806866044,-53.1946165119526,-56.1439234580579,-59.1721019154968,-64.7481981033981,-68.5272902260496,-61.5182017678455,-62.8784492320677,-61.8058694169085,-64.1919085077407,-60.9533164162689,-54.5601234556322,-56.9684575990473,-58.5366067227423,-53.4037610360529,-53.7168849884266,-52.6904531452318,-54.1511136853383,-55.7234719738926,-54.2738980273071,-55.7035025723281,-45.6350307385153,-41.770971861484,-38.6660884050588,-35.415019846936,-32.6432196656604,-30.4873232917509,-28.7677353757436,-27.6837357267048,-26.9813932427881,-26.6554710401366,-26.8481256420128,-27.353706011956,-28.2220694724417,-29.8691978508363,-31.8297612237542,-34.7641622152598,-38.3946378377859,-42.7584306118634,-47.3173644494774,-48.7814625175866,-48.2760058926042,-45.4750951304291,-45.9317259976301,-46.5883226165028,-46.6824851028198,-46.7751846161976,-47.0966057285828,-47.500282326491,-48.0816345713076,-49.5765723400869,-50.3332513616332,-51.5887834641835,-51.954916894144,-51.3554647824182,-50.4337032381644,-49.815058145407,-49.6097768568376,-50.0179556503009,-50.5790887354413,-51.7860148809643,-53.2628281064076,-56.5113689042843,-58.665202188347,-58.4565588723281,-55.6586909533075,-53.4593110966484,-52.4951826404281,-52.1050058337411,-52.0361348176969,-52.8031681866531,-53.6081651022475,-55.4085323199351,-58.7785381069341,-63.7009525347643,-66.5931467974079,-60.4097448688659
-54.1430442293024,-55.9367814459707,-57.1120147703701,-58.3786299104245,-59.1290981169532,-60.7128984300249,-64.7404546230085,-90.2840612460098,-64.6782212575038,-57.1364186724476,-55.202749981516,-53.389543184618,-50.7868351313662,-48.9769658285945,-47.7211451094673,-46.94089316471,-46.8612964046366,-47.0885782853548,-47.6101051621354,-48.2209478095837,-49.4514376511911,-51.0314289756881,-55.2888725339933,-58.1690029576999,-53.3842511414446,-50.3940723497233,-48.0883035228528,-47.331976203996,-46.4690530923061,-47.0431215634843,-47.5647482513421,-47.2244200928352,-48.0223459115028,-48.7751471948386,-50.1185034133192,-51.3461757737034,-52.383891777937,-52.1391244620279,-51.4949198441179,-50.3195444711583,-48.6083213611321,-48.4304892434535,-47.2482297203815,-45.2083126145887,-44.138194752212,-44.3771215346738,-44.4431159627187,-44.6730567314103,-45.3010415451517,-46.5309755892789,-46.6549985313281,-47.28507987349,-48.5169419578136,-49.4740904597521,-51.4086502497098,-52.202468860665,-52.8805463707096,-54.7608963259436,-56.7862223736157,-60.0225276668423,-65.5734338403641,-61.0075206766273,-60.489519440431,-61.0596476793837,-65.0579140321004,-60.8543892055337,-54.4454599700256,-55.9934774502349,-54.8613762495147,-52.3644076878654,-52.357115766268,-52.8733169264418,-57.3745211713867,-56.9813103796574,-62.3883418866318,-65.2493569917559,-46.4224758842548,-41.8540303668376,-38.4554906752432,-35.0185963907124,-32.2928824036353,-30.1938521154486,-28.5939678633836,-27.5600352426443,-26.9669826821182,-26.6468044992075,-26.7709102774905,-27.3266860154451,-28.168182514648,-29.7157665518326,-31.5740879549992,-34.2272258813007,-37.3734533802597,-40.4967707165062,-44.0117572989108,-45.3400605196001,-50.1768957879056,-47.658685889679,-47.2378150507397,-47.6110074827189,-47.3836642434066,-47.6176810857667,-48.0427080254527,-48.3627669644217,-48.4390787013922,-49.6857645032994,-49.809327484293,-50.3761000806593,-50.6476690123569,-50.2225193960432,-49.695059398822,-49.251685807417,-49.1365395744003,-49.5547424374514,-50.4225100351585,-51.5128688303589,-51.8380488697843,-53.1576958329865,-53.4267349132613,-53.8132585595744,-53.5962294760655,-52.5132283204918,-52.2655583395645,-51.6834851275365,-52.0246290520467,-52.7122245763859,-53.5524377947889,-55.4265195653489,-58.045209617006,-63.1478246460907,-67.8361475953477,-59.4585204682588
-56.8391360990696,-59.7099028393029,-62.4438116384288,-62.7996711251367,-61.594949921487,-61.8604970055068,-61.8258564189051,-61.3041110034118,-58.2968081231346,-55.0583224079206,-54.1992685375722,-53.2781324508716,-51.4755352504767,-50.4913210438946,-49.5727617381241,-48.9627059076702,-48.8771419061475,-49.0197421027273,-49.6437146353883,-49.6102451622604,-50.0250860948538,-50.2281514210396,-50.8081283956902,-50.4757148261038,-49.7429404262603,-48.9858009340642,-47.8179149103761,-47.4270992247344,-47.2257181733983,-48.4987103518448,-48.2066293641626,-47.9578947681993,-48.9886793800139,-49.8674664206842,-52.0364411596954,-53.9974455521183,-55.6967494219878,-56.9013121879993,-57.2763578182089,-54.2352155122547,-51.2316836737219,-49.3589254225633,-47.3491024994417,-45.0806251149356,-43.9955751499549,-43.9242762024919,-43.7822804750776,-44.1156951171988,-44.2883184320747,-45.5778048958888,-46.2754701558748,-47.1107085552222,-48.6144212881811,-49.674649320149,-51.5632483460178,-52.7987459518511,-53.032509833086,-54.188745637291,-54.9694782136366,-57.2094168103066,-61.1585128252829,-60.5039810188947,-59.1672700367139,-61.9439813362007,-64.5565254005695,-60.8768972626118,-55.3031087015641,-55.2162910122365,-51.8207336403348,-51.4912158495928,-50.8242753330859,-52.5037310741208,-54.4224297978712,-54.5643393608825,-59.3386225735122,-63.92398270325,-46.3310317457766,-41.7676267455394,-38.2948809095637,-34.7225921738698,-32.0993279183846,-30.0424367688243,-28.5416421986768,-27.4902658888576,-26.93232836936,-26.6197284081195,-26.6576519390363,-27.2520773563541,-28.1174536132776,-29.5323350952941,-31.3480885932166,-33.8145149242018,-36.8599655743839,-39.8135531867337,-43.7434743743753,-45.5504068862114,-53.1862530324287,-52.4689507868216,-49.6007633920352,-48.6035334487686,-47.9508206887987,-48.3095456483706,-48.9950835208761,-49.508354622018,-49.5328944132961,-50.8120876511055,-50.8103942099282,-50.6571004608249,-50.4509439414672,-49.948427126415,-49.4323371131083,-48.9086764916528,-48.6931432083255,-48.9038341640367,-49.8845968438842,-50.8843440049372,-51.0138697808706,-51.4978780196112,-51.6771976463311,-51.9295455187072,-52.4389562599737,-52.1467680540564,-52.2445615936664,-51.6469184556531,-52.3196952793507,-52.81550618025,-53.7220684345326,-55.1910872279021,-56.1204009364682,-57.8996610986486,-58.3045578481426,-55.8466813449212
-59.1114341428269,-62.8972110390417,-68.2910368929864,-69.3713814566836,-64.2742616040434,-62.3377673337566,-58.9702205741975,-56.5204839543681,-55.1029847373149,-53.2138303326059,-52.4787269823015,-52.7684937060023,-52.2577197173468,-52.542461679908,-52.5180351433343,-52.4080183803679,-51.9426609105516,-51.565181948229,-51.6162642079565,-50.7952934299805,-50.2998744431773,-50.1329964963276,-49.3117434996959,-47.7566767785526,-47.216977038801,-47.5765480389641,-47.3644360948524,-47.2119455985045,-47.9653309624348,-49.7357377870743,-49.2015235439865,-49.846548722234,-51.1314989125984,-52.1216895127423,-54.4640570649009,-56.4485769380825,-58.3242554845066,-62.6157118838715,-77.9688495647263,-57.7749057264039,-52.1131371190334,-49.0336274171475,-47.1990566598269,-45.5459638823523,-44.6946772387144,-44.2125002235674,-43.9576308737579,-44.4736303347301,-44.4307531912974,-45.6177575076057,-47.0034967142082,-48.1762591524801,-49.8211992228684,-51.0693509484863,-52.7169322112724,-54.2983440893838,-54.2532071444223,-54.4975175396672,-53.9826708142978,-54.5782272366644,-57.1940314424716,-59.2011020457681,-58.7847476252394,-66.6898904841347,-68.4344318025972,-62.1041270065547,-56.2212062367587,-54.6480376205821,-50.1520251578467,-50.9147437064262,-49.8093412552455,-51.5171945886289,-50.7456610584883,-52.5042479251287,-53.082554959444,-55.0514944868435,-44.8937495034665,-41.3842371475322,-38.0103562804516,-34.5086310836799,-32.0014992065021,-30.0223240262731,-28.5889056766309,-27.5108913007215,-26.9036730700937,-26.6084445950646,-26.5937835985798,-27.1949947075077,-28.115085807386,-29.3717759082146,-31.1465705747783,-33.4920525144271,-36.6821907867255,-40.0180410658416,-44.884605262458,-48.2741036896126,-58.8801731347236,-60.298693828944,-52.3252122859598,-48.931485364784,-47.9913049477391,-48.3366002858741,-49.5359240591231,-50.8139868687394,-51.96398606421,-54.2906158940333,-54.382618373558,-52.2509332413673,-50.7279689299026,-49.8627824323069,-49.2445526639393,-48.8175775682684,-48.6448188332762,-48.6946312382082,-49.5562978584221,-50.4304001914461,-50.8910923070669,-50.9963162449967,-51.3235875945818,-51.5204361240198,-52.3059983250669,-52.7611333085105,-53.1881211687085,-52.8664735512925,-53.5093242084339,-53.4603968196493,-54.0216794233931,-54.5816895569975,-54.3871379765629,-54.5917095700488,-54.3510196699611,-53.5679879402021
