-51.7581741650402,-52.2926657649993,-52.7845540612729,-54.150973628795,-54.3984337363593,-54.2246941151745,-52.8430207195708,-51.7395609414487,-50.9539352662566,-50.2664916146391,-49.9133660019017,-50.1452429982419,-50.3731105584953,-51.0486592132748,-51.4289392511404,-52.0830790532056,-51.6679112847466,-51.2274238812212,-50.9386078728903,-51.0584866320915,-51.2546575065396,-52.2827281294773,-53.7562146283301,-56.6357676267991,-60.7402490528518,-67.893220118304,-68.8689128966321,-61.6955702711006,-63.4135292810396,-63.8195950809926,-66.4006880601665,-72.4027251715191,-64.1960754903016,-59.8023881196846,-58.2380031083033,-56.0120040129679,-57.6847920181923,-60.2597826777436,-57.8076117548796,-55.8486286572779,-53.7060949719575,-53.5041072439515,-52.2533646136216,-51.4525617205941,-50.9353170723226,-50.7717003313362,-50.8266030107624,-52.717726872359,-53.0922298760985,-54.7469489766395,-55.6410949179152,-55.5637672036756,-54.5996920588564,-56.0072066252985,-57.0347537558454,-56.0556964587556,-56.9595100896103,-59.8873370847391,-58.9271198172176,-54.0642341873409,-51.3586814370755,-49.7894536095467,-47.6159730709577,-46.9842375870298,-47.2816850323979,-47.1901202573235,-46.9881468427514,-46.7826073632369,-45.7740220244822,-44.8748828865938,-45.1191386516225,-44.6921522852485,-44.1062606042284,-43.1286362918665,-41.668002630003,-41.1678348190645,-41.0982378128016,-41.0305523902592,-41.6308998282705,-42.3785076549015,-43.2522237679872,-43.9674978987294,-45.2680984822811,-45.5266282929626,-44.9592659853155,-44.4518249689101,-43.961924747569,-43.8347033057108,-44.6416189609865,-45.8453135853903,-45.8941106349042,-46.5976493507838,-47.5322294907948,-49.1029713721622,-49.9459306501256,-49.1952104570988,-49.3087316318944,-49.6363150666948,-48.9868452822785,-48.5565067719262,-47.9527907461463,-47.8346580700258,-48.0742701726262,-48.6142971431837,-49.6150148127994,-50.9844366070997,-52.9953948167995,-55.4275264663006,-59.024144398591,-63.3487947694814,-62.0823312713463,-58.2510406819488,-55.4778126806921,-53.8729764181716,-52.8457856573174,-52.4691011629076,-52.9953587765643,-53.9635652577217,-55.4691881481607,-57.5841737598246,-58.8148441761685,-59.1225880809145,-57.6911654672035,-55.4911570235435
-50.6634475105285,-50.876708264477,-51.0959084844329,-51.6003014045039,-51.4374967719851,-51.3907919448508,-50.8753156772191,-50.5518742199435,-50.1983529104871,-49.7055107514683,-49.706537591894,-49.6429868848621,-49.7845237053524,-50.0176190472816,-50.0522322963039,-50.3738016405501,-50.1933459092591,-50.070613108603,-49.7982010201949,-50.1333195988018,-50.5397701061544,-51.6020625753707,-52.4783961678615,-54.2851751202887,-56.4704001309853,-58.7069370389205,-60.7575633101573,-59.5851497735948,-63.6702404913443,-63.6000157037494,-69.5081153271491,-62.1949247476771,-60.543445283065,-59.3957581728613,-57.984636759016,-58.0313620226645,-60.2894658281038,-63.8009629665976,-71.1805676394963,-64.1605535806451,-57.7887144870954,-56.2870800822916,-54.2618108369606,-53.2604803358712,-53.0278330150767,-53.6751913701958,-54.3563412890305,-56.0984080288875,-55.275285447164,-55.8309524661287,-57.0353093744601,-56.8065591536932,-54.6003592069646,-55.2761062177066,-56.861540470307,-55.1116043529999,-55.0489586722572,-57.3232635931285,-55.2484846684138,-51.5410280089885,-49.2877595998599,-48.8497118101677,-47.1869081597105,-47.6002950416694,-48.839715570149,-49.0805218670962,-48.6843528778154,-47.1974747760966,-45.1566451844821,-44.2682019579721,-43.7323388249374,-43.1531636781755,-42.7757674895383,-42.1775143449564,-41.2900220689643,-40.7628891013877,-40.9162093835872,-40.9978142061849,-41.7032254366724,-42.8361787375717,-44.5230032448804,-46.0278540879044,-48.2970687435549,-49.1237337026425,-47.932729643599,-46.6226761406907,-45.949194742139,-45.3567297183653,-45.6866865468922,-47.2020278176973,-47.4454538297247,-48.0520624253575,-48.5946168589898,-49.0434019882915,-48.140199698831,-47.2297183289422,-47.3808322862284,-47.688499383097,-47.366483946049,-47.1266818351148,-46.7380437630884,-46.805444609217,-46.9452833910141,-47.4517648851296,-48.4740691796376,-49.5016597740659,-51.0760786776841,-52.5513384235703,-53.8648251386738,-54.891989790592,-54.8728027220601,-54.3025935253821,-53.1947060425476,-52.6215968953815,-51.9397172090756,-51.7903314349216,-52.7509146671338,-54.3999785972976,-56.5378586384843,-61.3443246304083,-68.6994895965439,-66.218293896152,-60.1124882277033,-56.2522922739994
-50.0425824910377,-50.1708504510522,-50.4472163426429,-50.5070549556207,-50.2857557937954,-50.1226555514595,-49.9341594128642,-49.8325425004292,-49.6843817985545,-49.4515595440507,-49.8198067938811,-49.7226009854458,-50.0522264855056,-50.1526422468638,-50.1686055665742,-50.1506570230975,-50.058529603804,-49.8661562440232,-49.3311990785835,-49.3988417225879,-49.6541741717749,-50.2993914606482,-50.6872217087307,-51.6113572515069,-52.9453770887227,-54.1685310272559,-56.0372065839394,-57.325408698923,-59.4213154831401,-58.9467340093977,-58.5913754831748,-57.4998634485931,-59.1936418492698,-58.5291817579894,-57.0818661784267,-60.0056956100486,-60.7639954872309,-60.8808929427657,-64.3738378138578,-67.3456698749655,-59.2732695177137,-57.8322356815042,-55.5878119863701,-54.7451606546192,-55.1132580028855,-56.4894523900503,-57.0032866205951,-57.3825987328014,-56.371906399858,-56.1605608966358,-58.8514680283303,-58.9194141764526,-56.297395571119,-56.1944546856067,-56.8438298028244,-55.5493408351042,-54.4625000070967,-55.3678304378213,-52.8987038477026,-50.6586747543382,-49.0391869464737,-49.0271241874124,-48.0160726380165,-49.0685567696775,-50.4464113661794,-50.753332224848,-50.2841878540839,-48.2889168149795,-46.1622694401262,-45.5174526321386,-44.1449285824846,-43.156327107288,-42.4441526248034,-41.8078081665943,-41.2961515775525,-40.6996106266044,-40.9006597376868,-41.16999319716,-41.8779518006494,-43.4005443026572,-46.0799813396013,-49.2299378628875,-54.2791358914814,-55.5712984349446,-52.5620401840217,-49.8941070676562,-48.9974908660933,-47.9307348780862,-47.5700225066345,-49.1809059653916,-50.0029418073817,-50.4735385315268,-50.3336653397384,-49.2780121128855,-47.3953188986733,-46.8264834772054,-46.9806657310796,-47.0337375976381,-46.8316181981912,-46.5590447910193,-46.311928109938,-46.3862040109795,-46.3977350563559,-46.7564373310663,-47.5181563298602,-48.16673845949,-49.1482313705154,-50.0682499979909,-50.5110707196403,-51.0798219941713,-51.1850021349714,-51.180435018148,-50.8550301489339,-50.9127697061767,-50.7149604155071,-50.8575532644686,-51.9146336439545,-53.6840941592182,-55.6243601043594,-59.4800155346251,-63.3808349009069,-63.0045462563577,-58.9070320242699,-56.2676706404749
-50.3007093536687,-50.5437632425123,-50.9277445582257,-50.6174570383708,-50.3379654644675,-49.9367611726689,-49.8276017022189,-49.6725318502067,-49.6152142979719,-49.7016816365227,-50.333347198059,-50.5135401636799,-51.2381313250341,-51.5305468311489,-51.7833631709409,-51.3649112503129,-51.1517170449502,-50.5384424684744,-49.5902508838448,-49.0968837247574,-48.9673566363947,-49.0355785774745,-49.2007403924253,-49.6129003797061,-50.5153356950681,-51.236969854352,-52.4013819189024,-54.5471317116932,-54.6794760532108,-55.1161255121157,-54.3059362631283,-55.6708988773144,-59.1436386887109,-58.6013658270732,-57.3546428334842,-61.8235491341432,-60.9780045676397,-59.9230175020389,-60.3685816628199,-61.4794733141071,-57.5924858848949,-57.442321785378,-55.5079101672917,-55.4178460830375,-56.517916041244,-57.0308890657175,-56.2627582021007,-55.7185154507824,-56.9860116191894,-57.6787099525981,-63.6450946041241,-65.3031302529231,-61.8656542280169,-58.4256359520549,-56.5742452230885,-56.8446138876369,-55.0968818195994,-54.3256668321266,-52.1009599174722,-51.3870197422935,-50.7619213147148,-50.6458061568184,-50.6060726179821,-51.6105742835817,-51.7278605249731,-51.7404030316955,-51.7366456496488,-50.415486199739,-49.1248089004095,-48.9901596136476,-46.3791943201265,-44.5318124410727,-42.9934299616636,-41.9925524053263,-41.5399445053784,-40.8417067646447,-40.8952348800166,-41.353013556,-41.9949540536784,-43.6825808497063,-47.040587498463,-51.6011339406864,-70.4311358749596,-56.5908549979461,-53.4623532359161,-52.1123045385245,-51.9765658590864,-51.2485871489536,-50.1689677841768,-52.171128120775,-54.3818318168855,-54.6412232003381,-52.9054239719205,-50.0972254509311,-47.9418364907416,-47.8483622567802,-47.776474489662,-47.3239834673162,-47.0800076329445,-46.6905225801849,-46.5337501045838,-46.4801670591345,-46.3930532755855,-46.5661040330182,-46.9632017311902,-47.3864980812288,-47.9798265665562,-48.6505002329913,-48.8465133818684,-49.237743734865,-49.3094286796862,-49.3103809359751,-49.2342280177543,-49.417262000823,-49.5558619233772,-49.9258662409442,-50.7456740976794,-52.1163928579349,-53.4042342880907,-55.0546953186711,-56.0700057771838,-56.5831061597129,-56.1500320213869,-55.7892065501452
-51.8203031151276,-52.3937075690502,-52.6918365865953,-51.8490742620061,-51.3023132622341,-50.5561518041494,-50.3474430368327,-50.0714149169811,-50.1022189877042,-50.5484043442322,-51.304029553602,-52.0727997020776,-53.3520757663675,-54.3153841462204,-55.2657655834178,-54.3624748318872,-53.5826170274055,-52.0698216331468,-50.5682445978449,-49.3499979226913,-48.7076675441021,-48.1951192802139,-48.1960203675521,-48.2495444436118,-48.7764051883695,-49.1794365301582,-49.8014623596908,-51.5297046840632,-51.4142139901123,-52.5466759653699,-52.3363257091329,-54.9866128360629,-57.2729352951793,-58.4304041330385,-59.4852164455885,-62.9706989323551,-63.23126549029,-61.722518669452,-60.7427604424357,-60.3337430931602,-56.6191163404023,-56.7641283723644,-55.2128762391379,-55.7860181560182,-56.7652441885454,-55.5170308791871,-54.7033734848509,-54.1401483240282,-58.065373991072,-61.8547541282994,-75.8028652856512,-68.4628145352517,-66.5272997156223,-58.8895082626529,-56.712537677229,-58.2478216695049,-56.61545027523,-53.8424321059801,-52.722895301004,-53.7158766385991,-54.5983725235175,-53.9078616577358,-55.4229483656151,-54.7124779597674,-52.6407148987531,-52.0523720330431,-52.5873968827085,-53.2727934021505,-54.6783554824036,-55.8496247895476,-50.5117381263423,-46.9885078785256,-44.2198173180673,-42.6104522892584,-41.8107415829068,-40.9950186044778,-40.7626138449851,-41.3070507745431,-41.8535580471948,-43.2329468458038,-46.0975589505946,-48.8740370086186,-52.9417492352633,-50.8352483522848,-49.814827822022,-50.8477335448718,-52.5979946617307,-54.0613043071974,-52.4824227916865,-55.5285606551364,-62.3544927654712,-63.0260327523049,-56.2324527777727,-51.886332856944,-50.0641796712985,-50.2186943887189,-49.4449432507969,-48.2786815690328,-47.8441505737229,-47.3460082039988,-47.2145722940258,-46.9734850555336,-46.867463830751,-46.9107389641305,-47.0228161213153,-47.4130501412254,-47.8284835477523,-48.3590067517266,-48.5475252903647,-48.7462959098327,-48.6969417645459,-48.5252553812139,-48.4576044234911,-48.4879592154721,-48.7762357116926,-49.2686354206077,-49.7682622760193,-50.6920056906463,-51.5835529641758,-52.3783997655774,-52.9108743586656,-53.4629453763269,-54.260382303614,-55.2893638679129
-55.2032989891487,-56.6906289463806,-56.0847734821029,-54.0928018254379,-52.8684021901779,-51.7053487145787,-51.28082488599,-50.9922533702224,-51.2023914045913,-52.0083291410391,-52.7845021557649,-54.3404184664727,-56.1927490761623,-58.5383818942842,-61.784472409045,-60.4590589871061,-57.5910795190864,-54.3664431535817,-52.0914953823404,-50.0873272599251,-48.8860762446675,-47.876683571324,-47.6321061102972,-47.3976434759146,-47.549061354464,-47.7799083750067,-48.1570390334644,-49.1216436799556,-49.5118425813764,-50.939445816855,-51.7384813903719,-54.3540987814942,-54.5291751913305,-57.1741650831577,-62.1267862534418,-63.5502107218678,-71.9273887539381,-66.2162482684517,-63.134091827798,-60.3861646396986,-56.3512564983409,-56.4803120002981,-55.5634839719217,-56.3386769123948,-56.0149270103096,-53.9682846830058,-53.7259975338217,-53.9978892911488,-59.8450497746336,-66.5276899437319,-65.4589114033897,-59.9407858814337,-58.2834238360533,-57.3445907702515,-57.9830557948621,-59.0621203449241,-58.1969158908888,-54.1291049351542,-54.8155343238017,-57.7106350024846,-60.7295878736206,-59.1979218953383,-62.1670852357324,-57.0920193092318,-53.6896924658138,-52.5951599985562,-53.2413290885351,-56.54640162727,-60.8670933561017,-59.7743555022385,-53.2326705985443,-48.8588214962169,-45.5032907049679,-43.3829566292058,-41.9615901442461,-41.0092086194537,-40.4612398766388,-40.8971581796918,-41.3486709712701,-42.1028070988689,-43.8194632376143,-45.2355565308094,-47.3728897496398,-47.5925302594488,-47.3001903316363,-48.7567350680764,-51.0239272352973,-54.4717974255264,-53.2200629909712,-55.2289740098887,-60.6464126717323,-63.5310664684245,-58.456086169459,-54.867234618598,-54.0667891436796,-53.3093762535154,-51.3412101139689,-49.6551318644323,-48.9669015464215,-48.404379096495,-48.1810754648324,-47.7734985743561,-47.7266490207329,-47.7644277533181,-47.8157265285898,-48.3874492109185,-48.8695392289569,-49.3159696911452,-49.5809630801785,-49.4520309731726,-49.1428845817434,-48.6711959773922,-48.4575437279524,-48.2367376899071,-48.5427289532358,-49.0737296727028,-49.3667226846619,-49.9803827446284,-50.708834922469,-51.2135815537411,-51.6457743844689,-52.0899600138202,-53.1864816807578,-54.6483335230094
-60.9857633111568,-69.048985699205,-60.8342618262747,-56.5208913599533,-54.4592749263092,-53.0078333891872,-52.4131684878288,-52.3465783902833,-52.8989709258856,-54.0182329974787,-54.8540457616054,-57.0473345941601,-59.0278555610066,-62.3511623923589,-68.9625829016942,-73.4684366894576,-61.8937325136677,-56.680480872824,-53.5353696862955,-50.9590508634692,-49.3094780473459,-48.0059852644545,-47.4264686265881,-46.9773296913399,-46.795412621773,-46.9628272344133,-47.3139345894907,-47.6444749336159,-48.6488524979344,-50.0266943642884,-51.770701494857,-53.2272042199135,-52.9479951666361,-55.8746181041002,-59.7845154222256,-63.34732564474,-69.7149240018388,-64.8552471729244,-62.9292369286997,-59.4553497012597,-56.3467879219924,-56.6177039849385,-56.5312284997658,-56.8362763793101,-54.9408832902646,-53.1806948493058,-53.7502693737748,-55.646841064436,-60.8023537320448,-60.6434425021064,-60.6401612067376,-57.7014541964312,-56.0107500193761,-57.259019419033,-60.7046988983207,-59.2717020942995,-59.2459953800569,-55.7999826311778,-58.5978305617487,-63.2475184311627,-68.3488021526893,-67.8696951268449,-67.3046006722793,-59.3407954510147,-55.5828733310555,-54.5567909482669,-55.4669596398902,-63.1708871209288,-58.757961552461,-55.7847529948135,-51.2061770141602,-48.2456168584343,-45.8092542446845,-43.7415563984966,-41.9508692427087,-40.8731078089007,-40.0807751333908,-40.210675467794,-40.5788527841593,-40.8222495848278,-41.6379426636066,-42.680295409744,-44.290902656172,-45.6873971152218,-45.8684054166545,-47.1018900780667,-48.9622574835256,-52.8125726222398,-53.2795156921304,-53.0158162646103,-55.6066792412338,-56.9363492122472,-57.3356795370601,-57.6084876277052,-57.8990323374663,-54.99145601626,-52.8190529442351,-51.4655387545651,-50.5864680393558,-49.9235416808154,-49.3920348710154,-48.8499424434874,-48.8444874074642,-48.9915421743501,-49.3004668818361,-50.3229972048076,-51.3783557683718,-51.973746204348,-52.3024878792132,-51.4386563469465,-50.4978124839086,-49.5344485666884,-49.0334274054389,-48.6047682898724,-48.8766558747915,-49.4392144819209,-49.7675866968696,-50.2629208358791,-50.9538875986299,-51.3479157464858,-51.6958751707134,-51.8771505894237,-52.6177660967278,-53.6393120010925
-59.940848432173,-63.0201639405952,-60.3583672335054,-57.0090700420702,-55.3255374730188,-54.0907414108982,-53.5796385576339,-53.9444385993934,-54.9838978186409,-56.3406078776964,-57.5815260775555,-59.8436453147049,-61.3495258889257,-63.1709768956032,-63.9624112206845,-63.1988255525906,-60.7672210182734,-57.0717315302861,-53.9173029444234,-51.4247626773144,-49.6738192936585,-48.4004065569582,-47.5142995572089,-46.9576308436854,-46.5566466782388,-46.7104152455853,-47.1168666769552,-47.1005326126818,-48.4843751919402,-49.5797241343522,-51.5534356763996,-52.0762808023295,-52.9104315960685,-55.4150869265013,-56.8572506334058,-61.7462867642317,-61.4421146616002,-60.8915394277458,-60.6917986752515,-58.281600294398,-56.8313684112191,-57.1628762582972,-57.6229933555448,-56.6675478037538,-54.115130164031,-53.4233259866772,-55.2476352290097,-58.3770968730433,-58.8204817184528,-57.3029888226425,-58.6025438005146,-58.7214747388444,-57.5415002639542,-59.8731548812744,-64.5901811873052,-59.3429215684284,-59.7805346705882,-59.0918157352437,-63.9485253514214,-68.6759379940823,-78.6262493306174,-79.8682600786535,-73.6771152466877,-61.4409104756903,-58.7587624388965,-58.9715408627508,-61.0768975286782,-68.0776410507227,-56.6505739330381,-55.7491378938717,-50.3652186044647,-47.3467267538797,-45.2220678398183,-43.3332845882894,-41.7720452809542,-40.6871926023047,-39.7892250473187,-39.4979259048395,-39.7680247719972,-39.8134522123096,-40.1135508364159,-41.1108116751295,-42.465499201131,-44.5155384255754,-45.1350358183774,-46.0201018585619,-47.4652175292575,-51.0416977009852,-53.8502370392973,-52.1751547731968,-54.0154265574816,-54.8798335190786,-55.9097796681966,-56.9519361596254,-56.4169943706009,-55.0747168908954,-54.3240473481251,-54.2223783577082,-53.2816989034659,-52.28082225669,-51.0484657974653,-50.2499193716206,-50.067034704504,-50.2951690661054,-51.0730440956741,-52.6482642614313,-55.2854592291386,-57.8656652335912,-58.2088972689816,-54.7651181315979,-52.2208040984043,-50.5997906912918,-49.7740754024447,-49.3464932900527,-49.6235984320919,-50.3550362411081,-51.1372168378261,-51.860426416229,-52.6307758273143,-52.8442131162822,-52.8346331173249,-52.4704632789226,-52.3707217025359,-52.5046559717237
-55.408088717644,-56.5574733340404,-56.9453481263693,-55.9705874659625,-55.4469771596564,-54.9191316742695,-54.7426547760324,-55.4896020682706,-56.8617493306329,-58.3558479546814,-60.5089861513136,-62.8002273207525,-64.8433581882753,-65.200044889659,-62.9123871823161,-59.950435790688,-58.1399468328693,-55.5683888446656,-53.2244404194542,-51.2977256915505,-49.8184655519691,-48.8695335744888,-47.8898317219727,-47.3684917883073,-46.9291529578403,-47.0568340519388,-47.4515718574876,-47.3970259670098,-48.6703286129929,-49.4077263712681,-50.8018112480489,-51.4960691226587,-54.2733729219431,-55.9149417104545,-56.1133207279752,-60.1235070190485,-59.057390610848,-59.9568461486034,-60.0517037899847,-58.0277481950168,-58.1011395498695,-57.8641704038349,-57.9592439602421,-55.6954105745561,-53.8370988099749,-54.8725403373147,-57.9946058765942,-58.1357723258463,-56.5915762808487,-56.7966027930084,-58.6549181587864,-62.8216996193477,-64.770176795635,-66.9059459929129,-66.4060436940475,-59.6658944566236,-58.9397434779454,-61.248443370617,-67.8404391509415,-66.6813606978627,-74.6368282447434,-69.7858488555208,-63.2158118749957,-58.7522202702563,-62.2199803472507,-63.6365120049646,-60.0554537839126,-56.4959852338045,-55.0983708967521,-58.1000739933523,-51.7359303167257,-47.7111136662529,-44.8622694978876,-42.6978733011472,-41.4625865330906,-40.5358041319678,-39.6999488750935,-39.0086756406061,-39.125298345687,-39.2358299962281,-39.3415433134058,-40.3574693884404,-41.5256999444806,-43.8520490728945,-44.9873337852524,-45.6710444220233,-46.985771345436,-50.1947351991729,-55.0383156684349,-52.992620077276,-54.6562593837778,-55.3527112167593,-55.9411997333092,-55.7717553348172,-55.0449585185648,-55.6245928244272,-56.790020755396,-59.0715673663456,-58.5279294411673,-56.3963210523815,-53.5766913956483,-52.0138131596308,-51.2073475557192,-51.2579647972042,-52.1644349521721,-53.3728281710163,-55.9083114805005,-62.7639727402204,-64.6628212774231,-56.5735410470132,-52.6186541032416,-50.8937931288836,-50.076485705186,-49.9919812729836,-50.3620756306924,-51.5409755952564,-53.5037100457771,-55.4655449885711,-56.7367446968113,-56.0274405505928,-54.7088841243172,-53.3989408703182,-52.299214932756,-51.6413183669713
-53.3330474370606,-54.4464574036194,-55.3085728740386,-55.4941499824883,-55.637363769571,-55.8603703389783,-56.029540668118,-56.7711145423396,-57.8306194820845,-59.2316884293305,-61.3937461566464,-65.0729861407918,-74.5732443408831,-71.9845626290206,-63.9019129407425,-59.1373125089088,-56.4121019924268,-53.9462219782255,-52.3052745645838,-50.9390059954745,-49.8779750128818,-49.3623903795846,-48.6305982815987,-48.3265408139466,-48.0739942016872,-48.112783743211,-48.301927425141,-48.405266793013,-48.9808975082276,-49.3925430802697,-50.057545938144,-51.5772574629646,-55.7298351774657,-56.8613703530275,-57.861879929396,-60.1595400400968,-59.9568610511007,-61.6618418120092,-60.9778617304357,-58.4536135676499,-59.747235890354,-57.911820836942,-56.7953216428316,-54.494274752149,-54.3022907435037,-57.3543759456981,-58.1147978436243,-56.1700180094277,-55.8906022588496,-58.7824284259992,-62.0888569734284,-68.548802429404,-69.3220664064394,-69.661547133687,-63.5522774663444,-59.9945513806965,-57.0605887078715,-60.2290473485482,-65.8192284998113,-61.6624804946507,-72.7566983900062,-66.6892706078359,-58.5831488581007,-56.0532777068162,-63.1235701107385,-61.8040330443461,-55.3765610498381,-53.3794717204478,-54.7115596981271,-59.2585131815328,-54.2014527202756,-49.226153302015,-45.2711943360511,-42.5321306259843,-41.1727379745113,-40.420961932026,-39.7685797850887,-38.8794759525784,-38.7852720604455,-39.0957028187985,-39.2805693658791,-40.2997965359491,-41.3078007051664,-43.6452926063861,-45.4524989106579,-46.1915986458582,-47.5388715586848,-50.3574962604398,-56.4327529230924,-55.303135829355,-57.4580244417351,-58.3631229201242,-57.8988436476332,-56.2608781113863,-55.3958451875691,-56.7780402541451,-59.6531146607771,-65.7232028630582,-76.3845109676845,-63.8448331330585,-57.0501192159851,-53.8123483434789,-52.0219965013773,-51.5658264236048,-51.9018818609826,-51.9622407052676,-52.3112971823655,-54.052837924795,-54.8241606412521,-53.0331457917296,-50.8894661093133,-49.9176300160222,-49.5525124071271,-49.9793340297896,-50.4773745160025,-52.139247457209,-55.6099198661515,-61.5589390949499,-68.9710068242384,-59.9455351868981,-55.8535411944754,-53.8180429808341,-52.1850037148449,-51.2358011948218
