-52.3975573486748,-53.3425565425415,-52.9425511083371,-52.4379470213235,-51.212873506784,-49.8536433329227,-48.5745762831875,-47.7835064218493,-47.3322010184717,-47.1448868684299,-47.3793900665112,-47.5253197765579,-47.5464910368456,-47.9470197150796,-47.708859991787,-47.4447017849965,-47.6932991405046,-47.9312185867358,-49.287548738127,-51.5633916224053,-54.7086632842626,-61.2049863640593,-60.081105865651,-54.1069070262878,-50.2765043411203,-47.7762433557144,-46.8409640371275,-47.2001432119999,-47.7507139111313,-49.0834666737045,-52.0561342900481,-55.60175634585,-60.0258918042396,-59.0870295094956,-54.6871352468164,-51.4438949631534,-49.4796879383075,-47.754139025274,-46.5565629081979,-45.8235435856316,-45.7818720783226,-45.9562658339613,-45.7979793494048,-45.9508150230266,-46.6500342484663,-47.9527580191657,-50.2210129433079,-54.4946062862797,-61.0606397437465,-61.2805066589379,-56.2145408282555,-52.8331368713669,-50.6462773848532,-50.2642705198664,-50.2825757325571,-49.8958542475511,-49.8751516134325,-49.8194596158561,-49.7581345853271,-49.9312330774728,-50.0477599993368,-51.2926148626475,-53.7871752165156,-56.6379025310728,-57.0541550303574,-57.0163566691035,-56.9604599356248,-55.3873860511238,-54.6725650988284,-54.4531029839734,-54.0839405227827,-53.3457701984155,-52.8562230088007,-51.3414482426754,-49.8687234909791,-48.4765890508925,-47.0427917023175,-45.7603504677677,-44.8075530168411,-44.148739521319,-44.0173083372428,-44.5390212137946,-44.8687670842062,-46.2201297970168,-48.0757163550748,-51.0712376048554,-55.8341859556867,-57.5879659859358,-56.9228422982837,-46.6971958921312,-44.0964829814131,-41.6874749130818,-39.4351324014184,-37.0160402526946,-35.5983445900484,-33.4150293111664,-32.6292873120093,-32.1810429585534,-31.8737146351847,-31.9074741009327,-32.3694604569203,-33.2100417261262,-34.4680516850713,-36.4998442938798,-39.8000451431148,-44.8395914663733,-54.6762131473242,-51.0273419062741,-46.76047659875,-41.6419883120447,-40.6488392560518,-40.572144319731,-40.9463973808584,-41.0439939149373,-42.6515921302058,-41.7321493973752,-43.6691187893217,-46.250918051682,-48.3863855670499,-51.0095112431837,-54.2988291014919,-59.1113169108255,-65.3465462173917,-65.856501737861,-57.4490931312562,-53.5444676659577,-51.2663894287124,-49.5455652908986,-47.7065132613738,-46.7890245418069,-46.0382864521834,-45.6762208023953,-45.4232595031694,-45.3720793191601,-45.6049420509162,-46.1629807503648,-46.9992056438217,-48.348080709479,-49.8030776271358,-51.3895327824126,-51.0764405359269,-49.7338790510531,-48.0514968833324,-46.4766740095782,-45.460319792346,-45.1532986817923,-45.3788958721443,-46.295827506749,-47.0989590271032,-49.0854093543074,-51.8857070261281,-55.5655905880278,-61.1146893066952,-62.8831030985401,-59.7700876812966,-55.7206656200636
-54.6847458574782,-54.5197472230646,-52.4078035632294,-50.9655418842595,-50.1026195938735,-48.6565322289161,-47.9258527283517,-47.5765993509666,-47.7455007065875,-48.1804973122346,-49.1632724753519,-50.6430779269364,-51.3212093528986,-52.1657509076638,-51.1401207945036,-50.2309683251301,-49.679118753791,-49.4097863529672,-50.1844962634999,-52.3315643057463,-54.667675720904,-58.6658475277947,-58.6608126739603,-54.1425661657483,-50.9017289601616,-48.5684527805231,-47.4583625498747,-47.3036489915289,-47.9345966425188,-48.9552034752644,-51.7126068259746,-55.3339843998206,-59.3933909173169,-57.0805009264824,-54.9132146997597,-51.8050635617467,-49.5766155204982,-48.1808201800199,-47.0596648957991,-46.5620718540819,-46.5990962322985,-46.5877971584118,-46.4802067880336,-46.2623962678877,-46.3914856027933,-46.9435276087415,-48.5933120800385,-50.9705336221407,-53.099106067297,-53.1544838005642,-52.7335905529177,-50.6289792725023,-48.3957024952548,-47.0451018394755,-47.0483406101802,-47.587759111761,-48.5020124954144,-48.3261285628593,-48.224975674564,-48.5818990177214,-49.7819216890744,-52.3856115178478,-56.2691953883946,-62.6970377124834,-62.5122894148151,-61.5451057367394,-59.3638329422093,-57.4789626771055,-56.0132201787803,-55.5702009118616,-54.0830637384747,-52.6620167206126,-51.3661383062418,-50.2407139482061,-49.2697632488584,-48.340698056267,-47.96914304436,-47.0430362194752,-46.1367370075369,-45.5916587280537,-45.1095173451407,-45.401694711531,-45.8863370113202,-47.0936440909831,-49.2070086754827,-52.1910397212115,-57.4015379204208,-67.0419892363251,-64.3785261191816,-47.8734104878666,-44.1416818281727,-41.9152216441811,-39.4137740891861,-36.8763836891633,-35.6665011461674,-33.5863810363689,-32.5646033510968,-32.13192641066,-31.9283517108629,-32.0661741420943,-32.654694801906,-33.6658675665159,-35.0237885413919,-37.0989073960122,-40.383781073847,-45.4118934525038,-52.4613331526681,-50.371801360367,-46.8136374886693,-42.897536931667,-43.54631262727,-42.0135625924403,-42.2613283302266,-42.3645108129759,-42.4822976127589,-41.9615185454051,-44.1742587569126,-46.1555952319125,-47.5838446764988,-49.6661588717833,-51.9033362706112,-54.9005068937319,-56.2369426014672,-55.159234784821,-52.9124900518735,-50.8053404784725,-49.0519949257997,-47.8720025771964,-46.3342895900123,-45.5910267647053,-44.9427702108333,-44.5269742839283,-44.3044726080891,-44.2500642238227,-44.5917490198855,-44.9635038297033,-45.5468850498018,-46.425159817679,-46.8860479894776,-47.5087551546223,-47.154944362537,-47.0205241799322,-46.1948607982001,-45.3662771515003,-44.8531264643952,-44.9609587904,-45.2819814872856,-46.1164093478273,-46.8619027736013,-48.7090107074046,-51.3647284470206,-55.710849646058,-63.7255464922515,-68.0289964081824,-58.9448411668426,-54.2044592492503
-62.1478876432444,-57.1583564106308,-52.8322715577608,-50.3532352967856,-49.3176642440015,-47.9860157478057,-47.606040484128,-47.5812469322888,-48.1971053665723,-49.2483073875501,-51.0004620688936,-54.5745345995377,-58.6040628787874,-60.8418661849299,-56.079974928415,-53.3466243881524,-51.3179703414526,-50.4992092946292,-50.3733496217068,-51.3426013880017,-51.7655218191467,-52.7974652231325,-52.4996170238875,-51.5055773199019,-50.2179255137839,-48.8721100646885,-47.9434055824573,-47.3390890731178,-47.7601935253307,-48.2239919854431,-49.0104299949042,-49.8073284488821,-51.0342230890158,-51.2372245022848,-51.7516960884739,-50.3336516200877,-48.7066364628715,-48.2108891474645,-47.8473265563249,-48.0589673372618,-48.3707114415621,-48.2590434392347,-48.2699664722199,-47.6170069581114,-47.0203503371353,-46.6529113350936,-47.207806940992,-48.0675454302302,-48.3700902211015,-48.483614008761,-48.663275670899,-47.7427446248327,-46.099360273982,-44.6615965809542,-44.4957883425708,-45.2673034825018,-46.3696972284672,-46.3954739438012,-46.7083195240259,-47.5055367123526,-49.9819124766456,-53.3561971838389,-58.4451078181612,-69.3798635704123,-74.2494730009672,-64.0498277940188,-61.6544326819599,-60.1974106879234,-58.3694894234232,-57.4173275562363,-54.9944083400728,-52.9435069872019,-50.8017092000432,-49.8544251263622,-49.1015274301436,-48.4390996461703,-48.8614969489146,-48.57602711161,-48.0212596373913,-47.6669744120026,-46.7583947248484,-46.5244606029659,-47.1145071454072,-47.9079793681586,-49.3063333734978,-50.6782946021079,-51.8153340408002,-55.2087099670075,-57.866291271,-47.7201500405023,-43.9360874501937,-42.3176291783597,-39.7550154947051,-37.0987490984432,-35.9142283012574,-34.0124015390737,-32.6954436753284,-32.1472943123974,-31.9580403997594,-32.1287874318271,-32.7258911216633,-33.7873996813153,-35.1452125794325,-37.0708364261281,-39.6666466727281,-42.888478097101,-46.0211705959007,-46.3029262370274,-44.9908115484396,-44.8014703144923,-46.6729044332109,-43.7035295253929,-43.5254863676529,-43.849323462136,-42.6017715033939,-43.0463239311474,-45.4194217115127,-46.7099692151047,-47.6358340633062,-49.0245014829233,-50.455667559567,-51.4637746523708,-51.9710664269538,-51.5490976119995,-50.5683177166916,-49.0754331077665,-47.7162198387865,-46.8405338249174,-45.6670853817968,-45.0581827454444,-44.5269223499587,-44.0837777612347,-43.9030842339005,-43.8611543409752,-44.2355539333699,-44.4322652323657,-44.8192032240328,-45.316052053589,-45.48132801991,-45.751941729955,-45.5196268852157,-45.6631238306402,-45.1389041202887,-44.7263286056462,-44.549787901094,-44.8217009488198,-45.1339567102113,-45.7759413208799,-46.6559272669165,-48.1218982725745,-50.2480653651398,-53.4581741685839,-55.7089125002664,-56.835942305845,-54.8715095791218,-52.4216884081028
-63.1745139683049,-56.7783027181256,-52.9530366535161,-50.2131563602643,-48.8167652962935,-47.8580642543874,-47.6285605990729,-47.7716537989569,-48.4805574638428,-49.7537722264917,-51.4517591247849,-54.8880678135064,-60.3465810205666,-63.2990724248844,-57.761352200415,-54.1312049817835,-51.8041943002856,-50.8478272115888,-50.1624965891963,-50.2477262412967,-50.209593975218,-50.6306846494687,-50.27540834195,-50.2896376475152,-49.8481385750771,-49.3296672408804,-48.5425660563665,-47.5931821412291,-47.6816180141897,-47.752823699152,-47.3972716564659,-47.4191319966298,-48.1406266172996,-48.9815792318041,-49.5586875023227,-48.7056615404545,-47.7519003409962,-48.2278705819048,-49.0630763764102,-50.5981528098619,-51.7664926437428,-51.897224203816,-51.7349511165774,-50.2077364161767,-48.4135240589427,-47.0292311572659,-46.3043365586246,-45.8606733582915,-45.2461116602812,-45.217292810985,-44.9958878214198,-44.5636900016804,-43.7895288981158,-42.9020012518633,-42.6023679183272,-43.1647396841582,-43.9491026219153,-44.3431210646333,-45.2288624765188,-46.5402089197305,-49.483321343564,-51.948801528544,-55.1524644908315,-58.854676033261,-62.4856540087036,-62.4098688609774,-65.131848619604,-65.3445825008146,-62.1106141677996,-58.5326019502284,-55.4692884219699,-52.9508233960729,-50.6598175992077,-49.8729715279319,-49.4828566661031,-49.3606428818905,-50.3704304925005,-50.9204519557711,-50.8149102514448,-50.3689445343693,-48.9927799297894,-47.9162202896384,-48.2515220830746,-48.4024632698937,-48.7423945844794,-49.3442352198873,-50.1172284767093,-52.6039619067517,-54.6899362943133,-48.4829056130374,-44.2516062707459,-43.2270879536516,-40.4634415715659,-37.6345979197585,-36.2615170327512,-34.5584688132302,-32.9854443883923,-32.2401708811654,-31.9819869889567,-32.1099934552121,-32.6178729183403,-33.5923334100752,-34.8530619816346,-36.6113073555257,-38.7314994397641,-41.2324605257433,-44.0242357801753,-45.1598107782896,-44.673432043117,-47.3620711802094,-46.850214296034,-45.0722215003646,-44.3415118309865,-44.9548681564709,-43.1598290349802,-44.8795264236729,-47.2628901661843,-47.9665329987309,-48.7803062722899,-49.5589965015125,-50.3892030808329,-50.2635294728797,-50.5279658196388,-50.4750361558143,-49.9512424438824,-48.7226979512829,-47.6610977589163,-46.8693962331729,-46.0464351579808,-45.418159010567,-44.8731600152781,-44.3303007414221,-44.119264062793,-44.0667776159691,-44.3931341499523,-44.5474549117563,-44.8932984565077,-45.2137211998575,-45.481965161099,-45.5492927567658,-45.4369918444937,-45.3998132401779,-44.9304641917811,-44.6828879398215,-44.6404293630904,-44.823573245408,-45.0725035404646,-45.5185914783715,-46.64762456735,-47.6667088406929,-49.3016655145725,-51.2280600716325,-52.0667781095502,-52.7760863501531,-52.3070560275815,-51.1889336103678
-53.9860872627769,-53.2911850448006,-52.0297726973819,-50.268600612229,-48.7820986651009,-48.2948586250941,-48.0498121447925,-48.1655429972669,-48.6038610892034,-49.5121875301903,-50.3732900075572,-51.9431765549333,-53.4193615928456,-54.5434827450862,-53.7155120550286,-52.0443724242114,-51.0882721322511,-50.4846635450526,-49.8725676209517,-49.6920107487099,-49.9910132418336,-50.2959100492146,-50.1160731394432,-50.5555791740468,-50.3634160109773,-50.3173406921026,-49.5019917227593,-48.3137932288336,-47.9950207686838,-47.8318208749841,-47.0726861730064,-46.9443572111777,-47.3376809935837,-48.3288909843093,-48.3194384498887,-47.7492747526935,-47.4527331748128,-48.6203234106651,-50.613212928112,-54.0327594332109,-58.1975907883554,-61.2807240329811,-57.3689897780224,-53.490595555989,-49.8402943952301,-47.3942129271836,-45.5260891115224,-44.1079327981111,-43.1239522850892,-42.8331167786506,-42.1978441430804,-41.8798913511618,-41.769568640068,-41.5841306188776,-41.2693847045691,-41.4717198976121,-41.9097827681138,-42.6714337869715,-43.9840586607483,-45.6044033302357,-47.7593384112391,-49.2152032587813,-51.0553193539208,-54.2262451616327,-57.8314143154001,-62.2670142171389,-69.6649060060337,-70.7156954020262,-62.3676505159246,-56.924371306839,-53.84972445731,-51.7021312077903,-50.4556296776178,-49.9615196878297,-50.1548669440029,-51.1491482874702,-53.3036221836087,-55.6187176220896,-55.2510203789627,-53.0592603359635,-51.2634445084858,-49.3398888444305,-49.0062036771789,-48.4916696630494,-48.3031236487614,-49.0077168689048,-50.7115155147352,-52.5484268992134,-53.4230437184653,-52.2039457599538,-45.9525157675407,-44.9656762341124,-41.4679710258921,-38.3726113081976,-36.609080065014,-35.0893593335493,-33.3740210757789,-32.41927434617,-32.0518628712849,-32.0989984768479,-32.5029433871349,-33.3478616770739,-34.5256494053644,-36.1953173112319,-38.2277756727945,-40.8096700237652,-44.0731607579258,-46.2943932843005,-46.4796744882991,-49.7384238256547,-45.1942881258575,-45.6469768648497,-44.6709902729614,-45.3098059474091,-44.016162594112,-46.9444206334068,-49.1348453164942,-49.781649549621,-51.3695348893456,-52.0546692259472,-52.1609105466207,-51.1158347385029,-50.8752691202102,-50.779523136249,-50.3950710138247,-49.5583260759236,-48.9374913868238,-48.1967833654852,-47.7162598833195,-46.8396134885748,-45.9893041396407,-45.1825365063819,-44.8017067762223,-44.6931115311981,-44.8948463183424,-45.2140293390843,-45.7391195444418,-46.1899860211441,-46.8958637764684,-46.8624599974285,-46.7960413468901,-46.1561423158111,-45.5279733936479,-45.1916861027946,-45.0748364766113,-45.0112531994975,-45.2029432062961,-45.5255154941994,-46.833393371553,-47.5434922228632,-48.9310002265983,-50.2591927825354,-51.102204635149,-51.7235572515875,-51.7439122360403,-51.002882933398
-50.618090040724,-51.0353442135872,-51.0097617002149,-50.5276910472755,-49.4504802028853,-49.3657992898628,-48.9982256457399,-48.8912929602417,-48.849013589251,-49.1149963188467,-49.2851233632571,-49.84383449886,-50.2245383627134,-50.9049023412294,-50.6738187012093,-49.9758861093701,-49.9730642426984,-49.8303249873036,-49.7409582037121,-49.7949945268365,-50.794700078364,-51.2746882975699,-51.6113644613734,-52.1635778353375,-51.8824645055782,-51.8394650222344,-50.8733696904574,-49.6246526660426,-48.8000079421639,-48.4638762120395,-47.7925230751006,-47.766172320227,-47.8194736553424,-48.4463679168833,-47.8687418611315,-47.7263714747971,-48.1526497304021,-49.5280689942506,-51.8690983189225,-55.1611482055167,-59.4186009906709,-60.6724206259563,-56.4857999289887,-53.0412289157245,-49.5328108186392,-46.6742664963366,-44.4787241815704,-42.777700867033,-41.7656958223571,-41.1853531826609,-40.3584121410741,-40.0475928538814,-40.277966306899,-40.6141037145812,-40.4438167490984,-40.3744373979314,-40.6530673734606,-41.6896724482407,-43.1544063632493,-44.760758393866,-45.9052526500408,-47.0981829670026,-48.3772222247146,-51.1745713791705,-54.1677935940286,-57.9729711080895,-59.1546999391196,-58.0422529559769,-56.1638670897809,-53.7090104717137,-51.1927358896606,-49.8052315790623,-49.8294017304194,-49.7926959461375,-50.4563940990883,-52.3555038872802,-56.3305829897128,-70.1896030644427,-59.6468274400602,-53.6111616164715,-51.745067706901,-50.1459035840371,-49.2542382166815,-48.3978992161457,-48.2954843156885,-49.2871110544925,-52.0517610971601,-53.1142799830766,-53.2736583676305,-61.7527433203352,-48.6765043668778,-46.8402422934342,-42.3816510095742,-39.0955154914533,-36.8687462181217,-35.5121178586151,-33.7858991964323,-32.6738016739731,-32.2058351714569,-32.174739917927,-32.5186459779647,-33.2754247107212,-34.4580659045874,-36.1185799136058,-38.2705786702955,-41.3525257969803,-45.6943509648449,-50.1598848335403,-51.8657121868965,-49.8753062485896,-44.5365764316619,-45.7356840055437,-44.8742986862162,-45.083059571433,-44.8998030240305,-48.3832738816313,-49.8271618413529,-51.0832867696353,-55.2019117708504,-59.5640191543449,-57.229489929901,-53.6774593099647,-52.0830302022006,-51.4298824720196,-51.1942255157906,-51.3103691561324,-51.6996568279951,-51.283202857218,-51.0794413252351,-49.3800858312336,-47.6576784487473,-46.3841196127279,-45.6765760010741,-45.4848759219749,-45.546561468721,-46.2329350852468,-47.1977234670432,-48.2884284642477,-50.0019852372761,-50.1750939598044,-49.8627011838608,-47.9309648273228,-46.8058747316088,-46.0881252298721,-45.7099771467778,-45.3841475875657,-45.569744768355,-45.8787807588226,-47.1599342440254,-47.856426437297,-49.2736059465915,-50.72785737394,-52.3056254299257,-53.085130506854,-53.1562364688343,-52.0000421765347
-49.531395892812,-50.2541395457213,-50.7216582642167,-51.2542486575598,-51.0672366406673,-51.2711979391129,-50.7451912128725,-50.2127162863098,-49.5478147091661,-49.103253457392,-48.8300765634057,-48.7678732745975,-48.6844393094975,-48.9341136793499,-48.8798449094662,-48.7529804524538,-49.1524336038473,-49.3911608961063,-49.9366837873419,-50.5365770945429,-52.3220241185194,-53.3824246545109,-54.9113136367599,-55.4052919197256,-54.6740530560747,-53.8770125800261,-52.5686229705362,-51.4345738032637,-50.043109448631,-49.5526863782405,-49.3257836475627,-49.4934243252067,-49.159592819922,-48.9864623454815,-48.3046781681253,-48.7725734294997,-49.9581777221653,-50.8275509247655,-52.1556151822199,-52.7236235715021,-53.3636862398874,-52.4117301305803,-51.7972377116813,-49.807835344092,-47.659730474407,-45.1980237751168,-43.3670590319546,-41.9691464705487,-41.0645005505538,-40.2514639315196,-39.4604391074924,-39.1414445032932,-39.4286557893385,-39.9925874043316,-40.1057425506279,-39.9984711664579,-40.3308018942511,-41.5167404879981,-42.8638662537434,-44.2291148042237,-44.8136549863626,-46.0143091051166,-46.9126846311286,-48.6911469692367,-50.3466109803112,-51.8962377233382,-52.5017509489941,-51.8953545278243,-51.2524163348724,-50.4069067906891,-48.7922387649526,-48.0898722970883,-48.7583709247426,-49.1617157657173,-49.9102899809264,-51.0851205481869,-53.2097155492659,-56.4726403161194,-55.1058141967083,-52.0098424709164,-50.3436537586921,-49.9058745179266,-48.9946525488319,-48.35997568666,-48.6348212098835,-49.5258226959632,-51.561336913449,-52.4942451324657,-54.2053952615669,-54.4967736562859,-48.5989406862793,-46.9776529669036,-42.7648027023386,-39.6376380559285,-37.0407706951627,-35.8003491120977,-34.1525811726017,-32.9731036071989,-32.4389218681284,-32.3489669957162,-32.6762678053011,-33.40128314453,-34.6658130926005,-36.3752195939492,-38.6866868777863,-42.3478644495168,-48.2975041333961,-58.5504977428121,-68.6828558648888,-48.7777514157191,-45.6846254933214,-46.1375900363106,-45.4593384430937,-44.8539171036714,-45.8361531446192,-48.7232368636204,-48.7882897081176,-49.9254005956558,-53.6669809713485,-59.8176873641713,-59.7514933689129,-54.2835549309994,-52.053269097546,-51.2413582022025,-51.597767400284,-53.4002676161206,-56.4461703539785,-57.789366706654,-56.4598989291571,-52.0000131562774,-49.0511873253374,-47.4158036007843,-46.3897271017089,-46.1581015572856,-46.1722747608349,-47.2691395718637,-48.827437801062,-51.2584368354294,-55.4185558749046,-57.8860109540883,-55.0716774961028,-50.3999021208287,-48.3359675008759,-47.0719741686346,-46.3675969495758,-45.918337627078,-46.155960826794,-46.5685291007913,-47.6279401043679,-48.6418661922006,-50.3066412577178,-52.6099246205518,-55.8163681102396,-57.6497716728268,-56.9522142223452,-54.0907901909846
-49.8475975349743,-50.530830936732,-51.2315619291305,-52.6542326323166,-53.9474858984983,-54.5842793606355,-53.9131297621078,-52.4796534186602,-50.8376434388699,-49.548826007502,-48.9022947159461,-48.3484577049922,-48.0189254884836,-47.8792169323104,-47.988174293503,-48.3616810980587,-48.9536765375017,-49.5407752038593,-50.5939837317933,-51.7793443142895,-54.0620741878411,-56.2325332594475,-60.4148522331123,-61.8899488497796,-59.3463277508381,-56.3590161444211,-54.3064442846483,-53.2916509053976,-51.5102307850825,-50.9243137787577,-51.3669690021879,-51.6572100791424,-50.970398323302,-50.0401527800516,-49.8298967006583,-50.9838112480799,-52.6874246755299,-52.2670092258502,-51.9840609052999,-50.925174801289,-50.6659172296041,-49.6555906093602,-49.4309453879661,-47.7036430551009,-46.0489019983305,-44.1039648133386,-42.6941605669667,-41.7661184897408,-40.9683371675195,-40.0523602110402,-39.4734089981276,-39.1545606758139,-39.2764351643178,-39.7851771844042,-40.239689363634,-40.3807094568771,-40.9344038554891,-42.1317143103814,-43.2068855699521,-44.3116657486031,-44.835225484157,-46.0058757747096,-46.4998743617948,-46.9216643821115,-47.3824291848633,-47.869551111879,-48.3769999635567,-48.0945026853679,-47.8164858246225,-47.5550642719867,-46.8794207622536,-46.7469829156677,-47.4603090536816,-48.1261225087738,-48.8854351768104,-49.2131741677142,-49.6711609322815,-50.8835349793475,-51.2392779698787,-50.5266189493469,-49.1105066857447,-49.1856303389253,-48.4331957300426,-48.4020427500429,-49.0415873043669,-49.3975234320708,-49.7769207085573,-51.1852969265067,-55.6512270194895,-50.5201452907698,-46.6327234072363,-46.3464963515022,-42.923658234785,-40.1216363384168,-37.2343830283915,-35.9792306468747,-34.4370612803886,-33.2777633435144,-32.702337657379,-32.5619615319136,-32.8673192641122,-33.5680574352214,-34.9033504654808,-36.6584525826922,-38.9981853801477,-42.7035212479614,-48.6266055828832,-53.4257842850031,-51.9590336635936,-48.8951919099633,-49.6727046084192,-47.5529566469416,-46.8339002921707,-45.1833755545301,-47.0091269929101,-47.7815396601819,-46.9667289006202,-47.3110133441043,-48.7156085028566,-49.9498258974635,-50.9166049229288,-50.4201297884684,-49.8930772543818,-49.9585860516253,-51.091760955473,-54.1546287105944,-61.195787704894,-67.8479190682578,-57.1831459273289,-51.6806446908285,-49.168467678502,-47.8193072669753,-46.7785502435537,-46.5812151377388,-46.6775782832854,-47.9239748524209,-49.7938457126945,-53.1442673462317,-58.1977304879733,-64.8415083796367,-56.6867903179351,-51.7989540329912,-49.2820937094565,-47.8254730377009,-46.9479871939196,-46.5939820327079,-46.8956942122519,-47.5019729250394,-48.2959465602605,-49.8416816851206,-51.8100190538852,-55.2768857943587,-60.2497115631744,-72.4264992919459,-62.7906461353054,-56.4125464853852
-51.0106002352461,-51.3215168027341,-52.0398292274244,-54.2558139287782,-58.138304273482,-61.4523774428058,-60.2142045114091,-55.5500476387029,-52.2876134684661,-50.0990693577555,-49.1341733851244,-48.3001997861402,-47.8862163744955,-47.5284201992951,-47.8479619595977,-48.6897894231703,-49.4795960369863,-50.4908765123638,-51.860116309307,-53.3640676854737,-55.3922287541042,-58.3208710041381,-63.2277049015473,-82.9957256777789,-62.7226729582878,-57.4768921993117,-55.0035438677626,-54.3099056758885,-52.7922244964667,-52.2886966334454,-53.3065935307432,-53.5528013167232,-53.0321289686212,-52.0181018914392,-52.668900718595,-54.3005403396896,-55.4405742120782,-53.718818256331,-52.3095304077914,-50.7694563820742,-50.135176784269,-49.1861613488569,-48.6516214278382,-46.925689789063,-45.3164306470172,-43.8507046594172,-42.7424900510728,-42.1804005120755,-41.462757866632,-40.6325592316938,-40.3746530962623,-40.0704333030755,-39.865947937806,-40.0822381953317,-40.8181533960687,-41.4486616764743,-42.2678458297304,-43.3417396547454,-44.2648686217714,-45.3631972826384,-46.2731417211248,-47.2005698037936,-47.1626234697026,-46.2090195571086,-45.7331839928086,-45.5633211471284,-45.7703103029809,-45.6354412000366,-45.440217278455,-45.3322697059071,-45.3896747932117,-45.6783982695606,-46.164559428732,-46.9603801444304,-47.947565724312,-48.2291999581607,-48.0950548226486,-48.8046317104958,-49.6283925925932,-49.9862449325847,-48.9021028404876,-48.7353463146858,-47.9830516088365,-48.4178007100159,-49.1976172758488,-49.1094607055321,-48.6875770906595,-50.4877827571061,-55.0107105233333,-50.8291839518695,-46.4978141313624,-47.0913133116531,-43.5929818913224,-40.8257485585131,-37.560246003879,-36.0869654305146,-34.6413376938581,-33.5494727518783,-32.9245752655472,-32.7156905306106,-32.9369967852734,-33.551775685511,-34.8245492535363,-36.5152046109322,-38.6458089147527,-41.7117746604614,-45.9719564402124,-48.8255051034287,-48.770141383011,-51.7418649698991,-60.7870492136401,-50.3720478619364,-48.7471423423176,-46.2434726026334,-47.5276959462067,-45.8034201232218,-45.1667549955652,-45.0261030274455,-45.3352775518115,-45.5989951811865,-46.1932018036284,-46.9083133306557,-47.3687943283123,-48.1762284149056,-49.6707462259968,-52.3230849710951,-56.1582031883489,-55.7966584042053,-53.0824792108411,-49.9089162429412,-48.5993223708939,-47.8089308742877,-47.0418561387838,-46.8639224381789,-47.0803666919085,-48.030811819496,-49.5991848882134,-51.8248357032643,-53.4297076226707,-53.6231127014161,-52.4840760425698,-50.8898339388981,-49.3774159531595,-48.3290161664592,-47.5258173915306,-47.4022487230115,-47.6966221363888,-48.5103237963257,-49.184613795272,-51.2230849913832,-53.277263751984,-56.3503920799334,-58.7250927864304,-62.4777452707917,-60.846078913387,-56.9605476454567
-52.2549939672754,-51.8894122404873,-52.2458064788202,-54.198088287342,-58.9358503790172,-67.2029027548142,-62.5830044134981,-55.9368769096077,-52.5870429521291,-50.2708379443949,-49.2318597950135,-48.4725449201235,-48.1502354245843,-47.8454793074708,-48.3997136081143,-49.59670202782,-50.6569216437599,-52.2320428425839,-53.8847878493912,-55.4210165305508,-56.5988595264803,-58.7061350427777,-60.0301403451263,-62.0932246168509,-58.4077143657186,-55.3530719742437,-53.7173986143069,-53.7981108387724,-53.3315411352834,-53.2133426231866,-54.2421399108331,-54.8212996617018,-55.9707465105078,-55.5962186842258,-56.7366286327182,-57.8647490754908,-56.6511900511454,-55.1561984213679,-53.7857744952516,-52.6369016953931,-51.4915573276358,-50.2795120472826,-48.850493699626,-46.9935539362458,-45.3319422586702,-44.3676348042013,-43.531685818139,-43.1672466161501,-42.5867598802862,-42.0722027727874,-42.1517705466503,-41.8763887323618,-41.2486687711515,-40.9748308572086,-41.7863821314622,-42.9552959015755,-43.8304946899251,-44.712905179939,-46.0387912258969,-47.8767793539107,-49.8582534489587,-50.0304938871173,-49.0308783246737,-46.7030846051573,-45.3528311674756,-44.5398683080813,-44.2718861875807,-44.1285295681508,-43.893682947599,-43.775571777608,-44.2465195289137,-44.7607844703237,-45.0369072203738,-45.937165314989,-47.3178766547591,-48.2450224071817,-48.2356436393816,-48.9393069658485,-50.0001795723164,-50.6054458245208,-49.8890865155634,-48.8971024453812,-47.9616877134531,-48.3668666295528,-48.9482031371758,-48.9010663128873,-48.715141389,-50.6336157524094,-52.4913852671373,-55.7848172138178,-49.1114233328485,-50.0752255806173,-45.0128694207272,-41.793274948635,-37.9984744632725,-36.149148603387,-34.7863773459296,-33.7533289200442,-33.0434378747565,-32.7320880686395,-32.805903775213,-33.2731062063295,-34.3349894731082,-35.841361260991,-37.6890887890247,-40.2079906682181,-43.7855790896706,-47.5166362431126,-49.7739740449414,-63.3304943373094,-52.9949870368779,-52.3197695192392,-48.919518751713,-47.1855090887076,-45.912070269657,-43.7689128007301,-43.6766587420667,-43.4673525393045,-43.3056434216382,-43.269551050517,-43.5650150167681,-44.503457268246,-45.3166412590042,-46.3868505101954,-47.8647590589474,-49.7660017056334,-51.7252482121505,-51.5158104940115,-50.8995467688479,-49.1753602733079,-48.5367454944259,-48.016346709235,-47.5237322528665,-47.2280243732537,-47.4671629094197,-47.8189623937992,-48.7945979062402,-49.8236211391414,-50.5376266352086,-50.3478442717117,-50.2847899009104,-49.8958672057078,-49.4698771965381,-48.9261330581795,-48.3030056275252,-48.3346414778462,-48.4750990454275,-49.3821465758348,-50.1479833202929,-52.3243030705985,-54.162283322996,-55.7095366974329,-57.2265127600154,-58.5017355937,-58.1820418956138,-56.2057628861007
