-50.7788955312166,-51.5623237786906,-52.346545216279,-53.1455690268591,-53.3149629802962,-53.2029859184442,-52.489241251622,-51.8492004563707,-50.6957214624653,-49.3150718843775,-48.1644634292365,-46.855684175761,-45.7118137505857,-44.9018119833229,-44.0868790457605,-43.7784669220505,-43.4705420856473,-43.4236147652841,-43.5027397434525,-44.1570416370083,-44.9646464620558,-46.1678711136288,-47.6990958821164,-49.5748334920073,-52.2177825355002,-56.3628329027915,-62.5544892505459,-61.6350688095451,-59.5852227865588,-56.5670421714527,-54.1819162868377,-53.3104359179351,-50.2597374324106,-49.6529874253487,-49.9403442120963,-48.0842708478323,-48.9496823046867,-47.0967891907684,-46.7658172897839,-46.9461450284451,-46.7156299827666,-47.2395213929477,-48.0696035287407,-48.341510586572,-49.8526940117929,-52.1523395431597,-56.4784715401766,-63.3179461359512,-62.4441417935139,-54.751274294157,-51.4194567954453,-48.8103384618219,-47.5699747654167,-48.1044094745955,-46.8693168877818,-47.129801457765,-47.1102783764187,-49.0500048024242,-49.4889577812824,-51.5474480472332,-52.9782765695599,-53.6134368804122,-54.104659822796,-52.3102791679562,-51.3823335105632,-49.5447839049311,-48.4239465160149,-47.5398668998302,-46.4191460378381,-46.4495776247001,-45.5372964157522,-44.4302800006459,-45.7831627027781,-46.9876309903017,-45.5834114242479,-45.57953609519,-44.8955505572076,-42.4709118655166,-40.3168636032824,-38.7668266084805,-37.6612693393375,-37.2017002486172,-37.1650404316163,-37.4594366726272,-38.519296793972,-39.7575192802158,-41.545118815383,-44.4675155567344,-46.9576455948468,-50.8269366568878,-51.3268009325664,-49.3600890711751,-51.7341465835046,-54.4009945012124,-52.6550347916161,-53.7828402275433,-56.583684960645,-58.348560702378,-52.9606148825987,-49.3275648465847,-47.1824376806671,-45.3762345874061,-44.5105095505089,-44.017837775791,-43.8112915967722,-44.1192714765196,-44.8514805545734,-46.063961991648,-47.4735152010307,-49.1216505969228,-50.7983636616532,-51.6816222043254,-52.4058480670912,-52.1253896019051,-51.8808132005727,-52.0784753941708,-52.2415305230708,-52.4895785230744,-52.6079588022762,-52.1966363265106,-51.698138758622,-50.6689985607048,-49.4287372614794,-48.1647338214739,-47.0607119508406,-46.0155216862602,-45.5677495419097,-44.8691687812578,-44.5540648720316,-44.5953765975406,-44.9932245091819,-45.5509359969718,-46.3790870404029,-47.640228148744,-49.1412809240191,-50.9534204295195,-52.6954037192441,-54.6532660861075,-55.7515841290916,-55.9976119432561
-53.2167002040873,-54.5198306045951,-54.8563230973248,-54.9002311637889,-54.107730015438,-52.8959228314487,-51.2739013735019,-50.7990337205192,-49.5221389478339,-48.2623643817778,-47.5803086743706,-46.5131076852529,-45.5008506645356,-44.8289901634015,-44.0518291032455,-43.8452269797892,-43.604868723169,-43.658503741534,-43.9255791638455,-44.7716427662627,-45.8674836412408,-47.5601129048137,-49.4243617357265,-52.1238060469873,-54.7063179943983,-58.7940064617975,-63.6063699222466,-64.6980168366276,-65.0203794430722,-61.2974147176436,-56.237879247345,-54.2816257296354,-51.7601821241452,-49.688357590758,-50.3527019020069,-49.290537969652,-50.5037094899114,-48.7100680899321,-48.9578246965739,-48.5428734903552,-48.0701277617937,-48.3891145369415,-48.6286090235008,-48.866902697381,-50.3260054256424,-52.1076653438607,-54.4504493077851,-55.5571882989336,-54.6953256063695,-51.9041469663857,-49.9247053475441,-47.8711613431903,-48.0728244211286,-47.7915818223093,-46.7259150588211,-47.7492036033778,-47.4332958684162,-50.2759241011708,-50.868375408538,-52.7239650777227,-55.2271306550208,-54.4851726079698,-54.3368475650482,-52.7796875471849,-51.2668079831014,-49.2900984209969,-48.1270029931025,-46.6723969167412,-45.849230651917,-45.5497174903871,-44.7736376004184,-44.4480340101844,-44.6815756611812,-45.5628696446268,-43.283881603089,-43.2446872793638,-42.3860681382159,-40.3684539858358,-38.9025725003562,-37.8373918465498,-37.0971614887378,-36.9089823520987,-37.0276475435355,-37.4272809884434,-38.2610807600387,-39.3286073856542,-40.5855033611887,-42.6974693862592,-44.2599594140847,-46.7921661171001,-48.2283082688148,-47.5033265375952,-50.8243608265967,-52.4337004716175,-52.8067075328606,-53.5909701473926,-58.3790573296038,-57.3659153121091,-51.660330577057,-48.4310839470047,-46.5210270403475,-45.0148289406577,-44.4536055832752,-44.0897607857258,-44.1799059690318,-44.7990816334949,-46.0103940020631,-47.5891672892329,-49.5706339946206,-52.1751989471484,-55.2966882550459,-56.45153187711,-56.5111146912375,-54.2791186115795,-52.6863397225265,-51.9405263153406,-51.7042252872108,-51.6626794814948,-52.4130946697401,-52.5814272512103,-52.97003524726,-52.149966966611,-51.0087559303804,-49.1272582626197,-47.3872606621194,-45.9052484885537,-45.0551573245024,-44.1465981761371,-43.6817515411314,-43.3348153389604,-43.5823175739248,-43.8439055462594,-44.4976660367348,-45.4849701831839,-46.6546311960952,-47.9069187255998,-49.227609615704,-50.3453083969503,-51.2546955241666,-51.742519885088
-56.0777876564686,-59.7649453035072,-60.9037325982995,-58.8539165928823,-56.0599721670518,-53.4550236206642,-51.2656806316274,-50.617183653106,-49.2654121561137,-48.1402113238667,-47.7005567446087,-46.9268799331813,-46.0617947843582,-45.4443500562369,-44.7504388336481,-44.4778856819438,-44.2571794323202,-44.3182210978757,-44.7128451517641,-45.4598165191588,-46.6241036974702,-48.4679596146984,-50.677353310899,-53.7612458987661,-57.0052552755379,-60.8028246026561,-61.8330665922842,-59.7542399564771,-60.9160237421608,-60.0779071663631,-56.3613310800218,-54.0840850992842,-52.7589583148355,-49.8660456973903,-50.5050338887847,-51.2106489747188,-52.0536486538872,-52.2014990898961,-53.238218677696,-51.5790972773356,-50.5157230006503,-50.1747583188254,-49.5496840210345,-49.9571920166209,-51.0733799983751,-51.9571288743225,-52.4246800206419,-51.5886528068679,-51.6449478039856,-50.4680056191367,-49.3111094041996,-48.0914694205235,-48.8169017180526,-47.6349015263679,-47.2237250735331,-48.6030880769441,-48.1004106675561,-51.1385306837105,-52.3625118905611,-54.0060740018689,-58.0592804668618,-57.0453797707591,-55.3295164886729,-53.6438159141943,-51.8430481704605,-49.870696177168,-48.6185395571512,-46.6847272723674,-46.0531763556824,-45.2208503485836,-44.6668599705243,-45.1585867677016,-44.1589345262644,-44.4112351603715,-42.5424789760324,-42.403855826881,-41.2693229500915,-39.3812982021435,-38.1430351590291,-37.313281303922,-36.8466409414107,-36.7827343953003,-37.0298798577798,-37.6100908918827,-38.3081490871229,-39.359251672301,-40.3527007375676,-42.0273403692235,-43.3664066351953,-45.1487310517895,-46.8800868908594,-47.0136478957468,-49.6886479370214,-49.9224536173887,-51.602223477029,-50.0704387143579,-50.5854937021472,-51.0721612609444,-49.6374023608872,-47.8361035989129,-46.4693564033579,-45.505756738288,-45.1777615542118,-44.9228232884884,-45.2313059146787,-45.9938156457007,-47.384012610555,-49.0022705271283,-51.1852248807259,-54.8279662029818,-60.0793489631103,-66.9171330293913,-63.2376635105414,-57.2645811504446,-54.0974280457748,-52.3674905704709,-51.6901452046307,-51.4478759344066,-52.6406224294227,-54.1483909091533,-56.533486300165,-57.1857216537346,-54.7914628373912,-50.8985319000826,-48.0869860654662,-46.0162467652005,-44.5804711757723,-43.527449413528,-42.9543929844703,-42.4330337271625,-42.5421298894764,-42.6802580258188,-43.2371340074729,-43.9755373370478,-44.8907928228144,-45.7885980289631,-46.8754964064513,-47.7116038689223,-48.4534786653764,-49.0332791190986
-57.1251469067172,-62.7826984201719,-72.8932528799306,-61.2173977249622,-56.6970351914682,-53.6710759117456,-51.6685354037889,-50.8110713384616,-49.8377954881377,-49.173932636515,-48.8933537670438,-48.4057318508724,-47.5871214598527,-46.7761068781719,-46.0948568822437,-45.5483690450874,-45.2783955039869,-45.2824580633983,-45.7304637882577,-46.1991746708104,-47.2243573236278,-48.8106397954913,-51.0882133007191,-53.595347435014,-58.3976918083643,-65.7725520854481,-67.0985086442297,-60.2426102479343,-59.1121843887286,-56.9571230169922,-54.6621078742627,-52.6341071527672,-52.5093989308775,-49.9807876655014,-50.3826321617581,-53.0742803600302,-53.2416193408684,-59.7809639541883,-62.3315424554247,-56.4422052614028,-53.7097376195339,-52.2736414943801,-50.8572580127556,-51.6786708450572,-52.2302604931337,-52.3120837878035,-51.8649396597599,-50.6059441218387,-51.1500302236322,-50.6980211627656,-50.0344973281333,-49.7046432538829,-49.6558056440643,-48.1143544400391,-48.4088099804835,-49.4638428228479,-48.9296402945019,-51.2155702518878,-53.2418543102808,-54.735396408775,-60.0131747569754,-63.0894665931054,-57.5470352901017,-54.1413667424152,-52.027632202358,-50.6109493324344,-49.5671410648681,-47.5083649151643,-47.0058915180063,-45.7288246185535,-45.5448954639393,-46.720393973554,-44.7488432734429,-44.2496976456439,-43.0393012566827,-42.4969748801876,-40.9419941126683,-39.155536036182,-37.9653641228923,-37.2417727779451,-36.9339337100697,-36.8793140798991,-37.204925270764,-37.9765205975778,-38.7090227455077,-39.9421333712125,-41.0716434161424,-42.7039940690478,-44.2623563905706,-45.4420864953986,-47.1480638663848,-48.0217073148578,-49.0521975871465,-48.2004242502311,-51.0083289002848,-48.4008635951244,-47.7042394177775,-48.6124771563068,-48.7290685973502,-48.1089310865304,-47.2717530513307,-46.9247438237823,-46.6937328769231,-46.5508974983769,-46.9790693141213,-47.6708191120619,-48.8343116941623,-50.2050170848294,-52.1224876827318,-55.5486997232841,-59.6393656214487,-64.2675926484851,-62.0088654088564,-57.7745172424154,-54.9139545406367,-52.7323955850018,-51.7971118453555,-51.4319913885335,-52.4132411126397,-54.7658202900213,-59.4985469890122,-74.943910926128,-57.8179656060281,-51.6121471689589,-48.1994356839393,-45.8762222158337,-44.0257434734542,-42.9222220717738,-42.3199300743062,-41.8645041048394,-41.8822089073995,-42.0556528224415,-42.5800385355671,-43.1657504310953,-43.9560589638444,-44.6783491759648,-45.606377134996,-46.3257100972002,-46.886578293909,-47.462199704086
-55.1094965629859,-56.8008652219014,-57.5625110587988,-56.1386381835344,-54.3774412532429,-52.9100754158633,-51.8884862048001,-51.127444211991,-51.1354545171529,-51.5478660543371,-51.6021787595912,-51.4247659467684,-50.3756371597655,-48.8870844115103,-47.9541580473273,-46.9245338372658,-46.5015879717655,-46.4192715865424,-46.8393572399984,-47.1135744458621,-47.9575157966976,-49.1594443929528,-51.020328103738,-52.7335871980691,-56.5497090913804,-61.8144747252668,-66.4429300632288,-59.5455212862376,-57.7241843217714,-54.7928097443663,-52.5299682442119,-50.6267188315941,-51.1919448933792,-50.0379358081216,-50.1689470643255,-53.2606380778815,-54.2156946942909,-62.7169069182106,-64.3783307918805,-59.009174426898,-55.5888197893215,-53.6831985328949,-52.3556119528767,-53.6610555542789,-53.5657449056672,-53.5204229009414,-53.189450524968,-52.2981016008149,-52.7489988226758,-52.2219287958251,-51.8280302455114,-52.308115328977,-50.6132520157555,-49.4469239300782,-50.226653458324,-50.2327159064854,-50.1374850748314,-50.9135682353693,-53.4115451994093,-54.7612054759259,-59.7147637971377,-74.66799566789,-60.4016727650837,-54.1043054421498,-51.3403999973252,-50.7831505386436,-50.4041855927475,-48.8917695842824,-48.5776145131343,-47.2828344533963,-47.6649891083592,-49.0217227119847,-47.0099081591975,-45.4603261649707,-44.7591934838195,-43.2684136983597,-41.0702898001579,-39.3440872266489,-38.1496827811266,-37.4705954541723,-37.2032546273042,-37.0976358277799,-37.4436061951498,-38.3235824747428,-39.2596400519941,-40.896772210651,-42.705132495725,-44.9344641526783,-47.3763018605014,-47.9373706204106,-49.0330249659441,-50.5828446153989,-49.1652465456433,-47.7010442223586,-50.9887190537923,-48.7883133616041,-47.5101901361931,-48.3642815090273,-48.9657203725783,-49.1758488264334,-48.8218571964733,-49.0864079457837,-48.8534028087575,-48.9307919047014,-49.3966880652492,-49.8183275760554,-50.4187257902387,-51.3774599873575,-52.7681281635441,-54.8098633827498,-57.0876339190261,-57.7990700053589,-57.2386591254555,-55.1552605317864,-53.9657160891216,-52.327537212934,-51.6269390262276,-51.3078618080872,-51.5378559596784,-52.6372134625594,-54.482656544521,-54.5874391728687,-52.5661304424548,-49.5558682923436,-47.0532193137596,-45.1819976261374,-43.4006788855634,-42.3765407069734,-41.8329127209834,-41.6130288475593,-41.6224747647253,-41.9585115776007,-42.52439250405,-43.1058907022819,-43.9011163598011,-44.5876264095693,-45.3855109587264,-46.0227132640863,-46.4183687611634,-46.8881767846817
-52.8035695110623,-53.1125523385819,-53.0048093258381,-52.6727069260583,-52.1179914624504,-51.8646470760436,-51.862298138899,-51.5560887500904,-52.9236425117098,-55.3119341153791,-56.7700636598983,-57.3396835985629,-54.8945912441696,-51.6999729453252,-49.9818965414988,-48.3824704216045,-47.7094067054827,-47.5686595376429,-47.9293205314055,-48.3720797360261,-49.2088959751085,-50.1882866094258,-51.3566113957307,-52.5045637622298,-54.2800473042734,-56.3387714780703,-57.1949511508469,-54.7856422225404,-54.7508908767582,-52.7359577306107,-50.478973163401,-48.793988352945,-49.4796807527722,-49.9706166770076,-49.9707120650439,-51.5784068084123,-54.2891991598464,-54.2357394719685,-56.3360708064669,-55.0440642721552,-54.6898127814468,-53.5276384593124,-53.4508756352234,-54.5498601504082,-54.2492809355624,-55.6964819019629,-57.6302226803347,-58.538083576458,-56.273697661588,-54.0329629998579,-53.6960494991039,-54.4038434043083,-51.9611755005103,-51.7634740230866,-52.6016576187252,-51.078172617197,-52.0085686080124,-50.7994308482538,-53.0681275954719,-54.2448792474224,-57.5455974524871,-58.9345516261736,-57.471353283305,-53.7017042444965,-50.7394642689493,-50.6500236061108,-50.716297094747,-50.3881433737635,-50.5158188391801,-50.0375156397194,-51.2512120368365,-51.5753696857957,-52.2106358500277,-48.567123933884,-47.8371757313634,-44.5101366978265,-41.3963179389005,-39.6309808661749,-38.4483191004471,-37.7664870006947,-37.4290595632407,-37.2604045753244,-37.5601266534015,-38.3926448246922,-39.5745444031735,-41.7245793015846,-44.6651498421981,-48.641650031675,-54.4040953525614,-54.1540148372105,-52.4403343363897,-53.9756839861906,-49.9790522130312,-48.5220314906929,-51.1498960269613,-51.0988359093785,-49.6144582809507,-49.8683160417243,-50.1478942130076,-50.6613754450244,-50.6564183569841,-51.3521454671899,-51.1966443383066,-51.7975601087806,-52.3496400941991,-52.4993696581377,-52.4402304633848,-52.8525097868334,-53.4948952622026,-53.8918635226307,-55.1028380951458,-55.016171949897,-54.668340802456,-53.0588554340852,-52.4041398626919,-51.4198076562122,-51.0921169843952,-50.9639002157385,-50.5412253652192,-50.343593478828,-50.5910242456091,-49.5359808045314,-48.5724503690408,-47.0409975919932,-45.4451973666768,-44.1968385992054,-42.8580462027406,-42.0496499773618,-41.6292635210344,-41.6890438356981,-41.791001813567,-42.3655544141353,-43.0615350821618,-43.8329818135651,-44.7804401756231,-45.5831590104522,-46.2818666901631,-46.8084552713182,-47.047177196514,-47.2616592960992
-51.1798798015771,-51.1183200496521,-50.9491552698936,-51.0364159781272,-51.0049403382167,-51.2995368573783,-51.9378506286989,-52.2077403189494,-54.5331414962408,-58.4166921106283,-63.9373095783452,-72.6421952245091,-59.3498959352277,-54.0659862903599,-51.3523082539129,-49.4867130060807,-48.6247767340985,-48.5203364604693,-48.9090064397784,-50.0319621565316,-51.3031685581052,-52.5311349591802,-53.0280041267286,-53.6172996629937,-53.4352234827991,-53.6255318916124,-53.014157989204,-51.2926527455473,-51.5420934616548,-50.4018420347107,-48.6764935305879,-47.4756430943883,-47.9160899063708,-49.384193719013,-49.5309210032103,-49.623329593368,-52.1827694592411,-50.7732633525157,-52.8109551509024,-51.8570796823848,-52.6289414931115,-52.0846871751187,-52.9619617826911,-53.0985548752708,-53.5459809510503,-57.2949832442665,-66.6510892406668,-65.9148535135177,-57.9285067339716,-54.7770361405193,-54.8178260029621,-55.3315078940528,-53.9265231337052,-55.2743724694485,-55.3165562274031,-52.4140844225443,-53.9749486261419,-51.2144978543583,-52.4439206556428,-53.3067412282541,-54.6960598980751,-53.8071140788766,-53.2883583849579,-53.1658542742701,-51.0329665409709,-51.0202454664692,-50.832079728437,-51.7109054605197,-52.3981876235738,-53.9265855790511,-56.1273732619743,-53.9898574281536,-69.8860273701886,-53.8757827346896,-51.6222610534728,-45.7645303361868,-41.720702255259,-39.8461209170582,-38.6812563835134,-37.9224799507212,-37.4478856868724,-37.2602550032435,-37.4781652617651,-38.1634203582432,-39.4729667997559,-41.8756354072884,-45.3166027547927,-50.0070308279458,-57.3917496030687,-67.2544967206868,-55.9032880531462,-54.8743940713424,-51.2241967019242,-50.7080642460574,-51.659161455831,-55.1354205848966,-54.5932676258686,-53.1432851621958,-52.1383086764073,-52.1126978654797,-52.0798202732329,-52.6983452259166,-52.95992969626,-54.4377697621035,-55.483305603407,-55.9396111866898,-55.5305354828065,-55.1384886482037,-54.5929426530998,-53.4164285767798,-53.6774119987116,-53.5002204678122,-53.263419177137,-52.1600130804075,-51.5172447404897,-50.8962968079603,-50.6063371385333,-50.5375295846777,-49.8046822424567,-48.9995708581918,-48.4816394077121,-47.2607001297359,-46.4018393146904,-45.3420075665825,-44.2328554410745,-43.4010033133362,-42.5999138488359,-42.1112850348473,-41.8563811584149,-42.1303049863631,-42.4131493246145,-43.2288527650889,-44.1409720282314,-45.3363590589176,-46.658386105917,-47.8596493393394,-48.5679072484518,-48.8938325419119,-48.8687379634975,-48.5604966427419
-50.131995487847,-50.0488805624559,-50.1349324192788,-50.5886937144245,-50.9882359442049,-51.5782541180609,-52.5098585813782,-53.3012884154206,-55.254611187796,-57.2198005269392,-58.8409153413586,-59.1007634920147,-56.2552866721437,-53.4546704305218,-51.18540942747,-49.6860662737036,-48.9729777239843,-49.0136649974755,-49.6115813808812,-51.695113838333,-54.2122716720505,-57.241719889434,-57.6927175425079,-56.6768129986466,-53.7586760017448,-52.2192270110892,-50.7598774211248,-49.3257212978529,-49.1340478185247,-48.2369088698787,-47.292669947714,-46.7569299288506,-46.7882993447058,-48.1335880937001,-48.5379315548468,-48.1914600540769,-49.3865137841174,-49.1787164394341,-50.475138248707,-49.86768433564,-50.4372689932659,-50.2578149405266,-51.0643784385253,-50.8474036708126,-52.0861041867864,-55.0220401988725,-56.0716398073056,-54.0167141012127,-54.904317852184,-54.9033950956774,-55.6378940164875,-55.7418619357641,-56.080960800679,-60.5670228717268,-57.8075937309728,-54.790361688429,-54.2879784893567,-52.2435688653734,-51.8228045897614,-52.1389382906191,-52.1098047411087,-51.3252090705782,-51.2270178000751,-53.0191113531906,-52.5198922927464,-52.3334740446081,-51.4728270280013,-53.102329580737,-53.8807728694772,-58.1537569763152,-59.8749817464244,-56.8132065116994,-57.2724816551212,-53.5718971139042,-51.9151274364748,-46.1775329620952,-41.9372957568244,-40.0327714244526,-38.809872811209,-37.8724098511896,-37.2601925742155,-37.1313010319831,-37.3155440360996,-37.8976516825784,-39.2051605495756,-41.4081477092212,-44.246305144925,-47.1159708758762,-50.6196938439427,-54.6271333974513,-55.9842607232992,-52.966191030431,-52.4985687636469,-54.3030510643382,-52.9391576482379,-59.4768385757763,-65.1171588271619,-58.6178776577326,-54.9289244248153,-53.3498008006268,-52.7947441549684,-52.7474862899676,-53.6184889403363,-55.8567878675434,-58.0520008937228,-60.6139044594283,-61.4848385401663,-59.3211530439269,-56.4210154942999,-53.698007378781,-52.8967184623193,-52.7255264649279,-52.6669104899083,-52.3752351794204,-51.7570796130175,-51.3635049261222,-50.7561081007021,-50.3888410171477,-49.4942243556928,-48.4674575321047,-47.4667001951366,-46.3674989937305,-45.3892229918935,-44.5003967856371,-43.6767560797826,-43.0892242631606,-42.7875021200526,-42.6769786972868,-42.6337990644286,-43.0063417788385,-43.5125839255533,-44.4728756837667,-45.6205434635611,-47.4149224477776,-49.4414891721897,-51.8062877717731,-53.1124032594171,-52.9747933504399,-52.0376375481427,-50.6772547366117
-49.448927462388,-49.4702953536444,-49.9413361437397,-50.8301438355741,-51.8407007731324,-52.9273023873117,-54.0679227373485,-55.3907505562184,-55.7855236806507,-55.5713540486243,-55.2951997751464,-54.3319350781641,-52.7371832637517,-51.0965317755346,-49.8200140311169,-48.8914399502995,-48.6245094535312,-48.8324085833397,-49.6932432713735,-52.0036247611875,-55.5309530295786,-61.9839071060957,-73.2820101188515,-59.6193909290921,-53.7552819576255,-51.1564573644903,-49.4966211108679,-48.3659474464876,-47.6129751902395,-46.701988318655,-46.4417949308761,-46.5623852983845,-46.1849521085755,-46.7646621686312,-47.2970623864438,-47.4266701757245,-47.4626160569476,-48.6025038201688,-48.9252922750812,-48.85625814095,-48.8766641943298,-48.9127230324831,-49.2841539928246,-49.2022902338536,-50.693293378187,-51.7009379487561,-51.0565743005619,-50.3067205028569,-52.6172090798927,-54.8363200511491,-54.9568525488735,-54.1151670918366,-56.72698995982,-71.7323380791652,-60.0721418449249,-58.1261224838774,-53.3506741206087,-53.5942534081442,-51.3434328553361,-51.0646889719462,-50.3192646212428,-50.5043574979662,-51.0587458635046,-53.7440904340379,-55.3851715206509,-54.7131701504021,-53.2498140205728,-54.8330563124738,-55.1822116636272,-60.6863243559219,-60.0213998223057,-60.9861376017577,-53.3603960556645,-49.9284336516923,-49.8307422287711,-45.5239549851345,-41.9909479959481,-40.2818684677745,-38.8957275238963,-37.7176887982956,-37.0149436449162,-36.981096913469,-37.2355867876765,-37.8302142219239,-39.061559231531,-40.7928051089294,-42.9864521014266,-44.9629135953343,-47.9495687385707,-50.9135487457045,-53.8249660279642,-51.0946812690208,-53.579140869707,-59.1184316414295,-54.6872218141819,-62.8072130200112,-66.0488698221092,-66.1799032698468,-58.6109542892747,-54.5988204789492,-53.152358426423,-52.2098412030966,-53.2850551179071,-55.5063580646531,-58.4884755812606,-64.0231475174362,-76.5081504674779,-68.7690424659269,-59.2118136090098,-54.84511077163,-52.8585516826581,-52.6539905681615,-52.8776881458463,-53.6982402491923,-53.4212573247485,-53.2866765753898,-52.0835985248254,-50.9537922817745,-49.7604359776555,-48.4954730643031,-47.17518149752,-46.2698990165708,-45.1689321466385,-44.3747530724546,-43.7732183777983,-43.3672185428248,-43.5049964728601,-43.7922696739553,-44.0472729073487,-44.4360319062345,-45.1456072226863,-46.0496604504108,-47.2755310663636,-49.4051035069436,-52.039823892726,-56.8280866367456,-64.3766455919479,-61.4372527990082,-55.9432493511126,-53.0213402811282
-48.9734516259001,-49.0968828948116,-49.8581877285708,-51.1233581221216,-52.9877142950257,-55.3325809196039,-57.4500589757739,-60.0786309628763,-57.534923395394,-55.0067085723379,-53.7508704189919,-51.9967729238323,-50.519270613315,-49.0016846572892,-48.1655126113951,-47.6053810505288,-47.6984800334596,-47.9928873246502,-48.8820897882857,-50.3546997187309,-52.7682514166796,-55.2565265991119,-56.47963721244,-55.1825231239435,-52.158405708381,-50.0942847167436,-48.8469195809015,-48.0875938876566,-46.8986742687883,-45.9896053386512,-46.1459401485661,-46.6684394567168,-46.0671367594421,-45.8470447577998,-46.4075412937817,-47.2949304157171,-46.8297873449884,-48.800689598251,-48.4602778353886,-48.9673710995632,-48.4731059640493,-48.5209159397796,-48.3304112000845,-48.439723720866,-49.6007144288586,-49.3340568702016,-48.7134918069921,-48.9873651055674,-51.2251889773716,-53.2019344469526,-52.136234952778,-51.4430501777608,-55.3291183751378,-66.8988972741936,-60.9941421031481,-57.4816829612553,-52.7714261213772,-54.3562422285992,-51.0280400441724,-50.3574974479056,-49.532723673506,-51.0044219445911,-52.4013275361133,-55.3527079164152,-59.808007105625,-58.3762390416193,-56.7793164463762,-56.6330800586529,-56.7081245837898,-59.2346939060745,-58.6806849280732,-66.7389249139023,-53.7875586127679,-48.9078627674312,-48.9897492007379,-44.6747947339264,-41.8601673332578,-40.5313950226015,-38.9844070293804,-37.6246001255335,-36.8958509199041,-36.9076164495631,-37.2975183188315,-37.9762363648479,-39.0697444101359,-40.2925170623083,-42.1970955994921,-43.9720172239212,-46.7653406742187,-48.9588539582016,-51.5580776378722,-50.1218808310588,-54.6457560542969,-62.55907615243,-55.2746731195456,-64.8353164982095,-64.9279838661141,-65.6652268231974,-62.3585508745645,-56.2603614048553,-53.7502817243878,-52.0477855845345,-52.6370934779645,-53.9653395597133,-56.3264513364928,-59.3172259995551,-59.7380490061388,-62.1963246462899,-60.5858919846828,-56.4067516781048,-53.5390006750528,-53.2752868305952,-53.8933123724944,-56.1926706007247,-57.1512042782522,-57.6243071615226,-55.2768144235023,-52.60172046243,-50.7268283130627,-48.9658228474302,-47.4572146612719,-46.6336281578168,-45.547432788547,-44.8481681998546,-44.4507052727147,-44.236922044102,-44.7335076521009,-45.4080039585885,-46.1308796904067,-46.614689931908,-47.4932596069797,-48.1046362270688,-49.041315411737,-50.5622740460839,-52.3513788628127,-55.6523597705927,-59.2473674841517,-59.1155978202249,-55.9079185933878,-53.9209187438046
