-45.8525263157178,-44.7234919182239,-44.4557673493661,-45.7637212440869,-48.0169321701009,-50.904274013581,-54.5463585751647,-51.6459059711688,-47.9168329296508,-45.7548208181512,-44.2304159076931,-43.6278404058686,-43.665882666406,-44.0180215004676,-44.5489895332085,-44.8927674261337,-45.2566995182815,-45.1390741843035,-43.4938683429861,-42.699905208692,-41.0186496713464,-39.6466848508454,-38.9484836832426,-37.1064728856166,-36.8486974784417,-36.8380955126705,-36.7448061399877,-37.0619912192116,-37.2276940478233,-38.0640748902906,-38.8464316424175,-39.5003447034006,-41.9585519991426,-45.5500357046076,-50.1452127961246,-57.6468697943562,-58.0277465668094,-53.2394433967774,-50.9203948087033,-47.9512830704414,-47.4738445259537,-46.509869116125,-44.1557693959754,-45.8564676671199,-43.5893207241149,-42.6775765743567,-41.7271145765359,-40.0466273432869,-39.152041191875,-39.4918716323855,-38.7928464792178,-38.9492751624259,-40.7238618381457,-42.8933640690526,-45.5437331500367,-49.0558596655747,-51.3668775117916,-51.4368837325884,-48.807850675487,-46.2553757447186,-45.3580604017729,-44.6936186865909,-44.1350580675305,-43.636476057881,-43.2576516012871,-42.9989939224384,-43.2343309657797,-43.4604426777091,-43.3090268411985,-43.3922234341275,-43.1237666354344,-43.1335676321681,-42.7923442555896,-42.8188367982256,-43.194807460093,-43.4073794349834,-44.214357952976,-44.8003943233728,-45.4759074314995,-45.1457347175019,-44.8235950168589,-44.2682321244596,-43.609325466899,-43.0442657241155,-43.6886754152188,-43.6890603574809,-43.2291773075432,-42.6940499566358,-43.7369927801401,-44.0808958602651,-43.7035018757827,-43.9369104643726,-45.7830962114604,-49.1566896816026,-52.7540780258293,-53.6999560587736,-51.2648750815585,-48.2497647292172,-45.5270610302943,-50.5486548772623,-60.8969972769335,-65.7916208515773,-44.3369519164462,-38.3239541419744,-35.071616588902,-32.8326195771041,-31.1035141815463,-29.6282370945362,-28.9404638977951,-28.7158053671034,-28.9562133707225,-29.9094817766995,-31.2553241952806,-32.9228530405049,-35.0674471741544,-37.9647340155375,-40.7279677839481,-41.3510833497743,-40.1019260034624,-38.6151195299631,-38.5253909170971,-38.2531772497758,-37.9420990211868,-38.1547469289064,-38.9069554187603,-40.0204428168366,-40.9939920737422,-42.8206719375669,-44.1926028693169,-45.2723543322636,-46.5486747101808,-48.3637602743876,-48.8681819892059,-50.4906950815593,-50.9253036260578,-52.926577939546,-54.1024826092752,-55.7922284008624,-58.0513138804972,-61.5784492403952,-60.2179836001005,-60.5317147907764,-54.6770202323589,-51.7519748147107,-48.8094460892059,-46.23988323542,-44.4293205873276,-43.0193153499842,-42.2276657495601,-42.1198107831337,-42.2903227969314,-43.4749157281674
-46.3113981002119,-45.3261442657797,-44.8415235830046,-45.7604362185923,-48.4803145164598,-52.0008924368065,-59.1960966562034,-54.1004943542054,-48.2823641289026,-45.4921933027985,-43.9716255365386,-43.2914567630709,-43.5543455113729,-44.1307949811765,-45.0107987626855,-46.6996596918394,-47.9900550731757,-47.8197294886069,-45.7183896270035,-43.9249657399403,-41.7943122273006,-40.2831044380962,-40.1795230135899,-38.2853461186013,-38.4627774625752,-38.8394177168711,-39.0681864595686,-40.0718349138479,-40.0712723490531,-39.9890551553602,-40.9192282150487,-40.7331476396416,-40.9578258619029,-42.9051562673015,-45.7532676021271,-48.2127681047565,-49.34581110365,-49.9561429464327,-50.334966210167,-48.8394406637053,-48.7693525018811,-46.6833693639669,-44.1364055761334,-45.2883555312274,-42.9020530508267,-41.4966547852964,-40.7351416144629,-39.2372556350055,-38.8811322388701,-39.3367653765939,-38.7178469574663,-39.164542519119,-41.3634760999482,-42.7277487608667,-43.7752227539678,-45.530901518842,-46.2051184857569,-46.3921007811548,-46.2122869065804,-45.6143522978631,-45.5943778749854,-46.0537562594579,-46.1174576146768,-45.9309529451061,-45.898226741243,-45.2501879066063,-44.5195534603356,-44.1366135836322,-43.4380146651784,-42.7237952367108,-42.0291428616105,-41.9200467235064,-41.6122632040495,-41.4879692359056,-41.6281869679029,-41.6167764200142,-42.1569375614652,-42.0100797504097,-42.3734606219261,-42.3374415676992,-42.0392512306539,-41.6313090390923,-41.2123227212477,-41.2392370168814,-41.8100396502352,-41.0500544141697,-40.6676273820915,-41.1325801916068,-41.8295022541453,-42.4431112833436,-43.0276499164112,-43.3147848889425,-44.8322425746048,-48.6951371779861,-56.3778409604448,-63.3381787154305,-53.9863723005799,-48.2356083504378,-45.4409869166518,-49.5858871801047,-47.1545210751512,-48.5993554981028,-42.2555798093328,-37.3193652496838,-34.1304698850702,-32.2462905070526,-30.81213677855,-29.6074823762327,-28.894374410536,-28.7163482804818,-29.0780493637309,-30.2344952997648,-31.7183407619123,-33.7137230453897,-36.8185035238829,-41.4771190230881,-49.1157886274267,-48.1434541949274,-43.9315985014846,-39.7222982442023,-38.662114130011,-39.529183478175,-38.6332384402208,-38.7617369514032,-39.655792724647,-40.8935422423467,-42.1046175098832,-44.0723222945418,-45.4931617742468,-47.6656720892359,-49.6812277440414,-52.3819421206722,-52.6269674320277,-53.1551365019091,-52.210351023284,-53.6250467677436,-53.5196794557509,-55.5119719487206,-58.1962488809025,-58.8908166279875,-59.5416814690591,-59.2395050997836,-54.988116500413,-51.9769011815634,-49.6715245285264,-47.183489214679,-45.2222884412709,-44.0944155775337,-43.2441645067649,-42.9990216749925,-42.7075505318481,-43.3964743882926
-45.3898903438576,-44.7524313151279,-44.3154441558511,-44.5033480087853,-45.8494181250042,-46.6224636287865,-47.8148612014843,-47.5184248491239,-45.4713843352195,-44.0488831231199,-43.1585382011393,-42.6837239795694,-43.1208639723589,-44.073966772415,-45.5779403558922,-49.2964300764098,-55.1500956085093,-56.0824154448772,-49.1872030745996,-45.1349147107296,-42.5133123708193,-40.8728097470116,-40.9120610765153,-39.5877048203251,-40.1991842216564,-41.0318386049609,-42.1429234345362,-44.2513983000042,-44.4578019187089,-42.8437814192306,-43.2017056883817,-42.2939808637545,-40.8804281764073,-41.3895762576993,-42.7394038785259,-44.1013388131867,-45.5183262265836,-46.9822366406551,-48.5580921751778,-49.7719811404663,-51.0729534417871,-49.2791849483116,-47.3284342806125,-45.3637197728398,-43.1848433776588,-41.1758630675366,-40.0969265171736,-39.0013600563413,-38.886126470693,-38.9452517541981,-38.7528073842157,-39.4866298286319,-41.6228696649652,-42.2732896342199,-42.5397218935843,-43.6787297963598,-44.7633798265318,-44.9185326615204,-45.2933276102241,-45.8462053349808,-46.1545478312975,-47.1766437945115,-48.0504054875041,-48.7582794503581,-49.7417155374901,-49.1073519788218,-47.1895903195146,-45.9042873439137,-44.625123143148,-43.0837991371014,-41.978237778245,-41.4767716330867,-41.1028508729755,-40.7580977418826,-40.6160059035003,-40.5141626307734,-40.8147973241529,-40.4448173842284,-40.555242408505,-40.6504857746122,-40.331203998088,-39.9819019447414,-39.7360040885575,-40.0472435102534,-40.1820031810208,-39.3020886906255,-39.1502038241706,-40.1678321762954,-40.365297456925,-41.0086374781198,-42.2866285476512,-43.0969434174507,-44.1895689655559,-46.3900433542138,-48.7229093482559,-50.120882026985,-49.7065139929207,-46.1248936158157,-44.825543404874,-45.7620981327874,-42.1031595755689,-42.2511425276473,-38.6496403275534,-35.705482270312,-33.1457141837116,-31.3199755345197,-30.0874800442192,-29.3652262042987,-28.7545302532013,-28.6750210936375,-29.1582139510199,-30.3329488523225,-31.8508547005758,-33.9298468761627,-37.1465093461159,-42.0680730519823,-50.6215287073418,-47.8785825848039,-45.1022125994249,-41.4873549257222,-39.6603385407985,-41.2033536404729,-40.1318932850402,-40.1468013227529,-40.9364732662317,-41.9610847914157,-43.3962164067292,-45.1074153016106,-46.5876037533014,-50.0152498648495,-54.6890150526412,-62.8626551078833,-59.9551594533527,-55.5284940494272,-52.9487928682331,-52.9642587339158,-52.3418999441702,-53.3719643301841,-54.6679869281939,-58.3946586825239,-65.1430527696631,-64.3225488504302,-57.7150950345465,-52.9715209923004,-50.3661877472281,-47.6512793847802,-46.0741003792532,-45.1866403744136,-44.3272545228512,-43.8487357513283,-43.2309855291748,-43.2862092623229
-44.018981790005,-43.436745034385,-43.1289816740977,-42.8594938365366,-43.1194482255816,-43.1693287036328,-43.5167781433839,-43.4157811397015,-42.820567531106,-42.3999631660483,-42.1312448426212,-42.0129703248051,-42.5216767860087,-43.6586226765791,-45.4530346299261,-48.8512121568939,-52.8968263398121,-54.0365264539347,-47.9238395254453,-44.7951684568927,-42.7788638805258,-41.2527884587536,-40.8981055001726,-40.8014139770425,-41.5332863651404,-42.797067226171,-45.6788781961257,-49.9591607079788,-53.6848139338736,-47.2111114182185,-45.4481700572454,-43.670560100919,-41.3538787901448,-40.8379990870525,-41.1123900307888,-41.8736971372304,-43.3444222933353,-44.7286262634984,-46.7947104141193,-49.7960214837461,-55.0605354364343,-58.5717359735964,-55.164837891303,-45.0808132133799,-43.3597702195901,-41.2812855750944,-39.8187088011495,-39.1992776504051,-39.0371481387257,-38.5494515761324,-38.8956079556399,-39.9196022973809,-41.5560743329069,-42.0095717444176,-42.3942807461234,-43.5045080796666,-45.3716543693259,-45.6828843680139,-46.2564562712268,-47.328581928904,-47.4260173837285,-48.2987740651775,-49.7169133894635,-51.9581020430184,-55.3211154423562,-56.0683447974848,-51.6294469095533,-48.2633646004341,-46.1830401617543,-43.9761668167881,-42.526171685243,-41.6380287881877,-41.2120063822428,-40.7108312114749,-40.3489863823467,-40.2401917467107,-40.2686551162188,-39.9273119409766,-39.7947599116728,-39.8872761728712,-39.5811009125376,-39.2882140682525,-39.1632478467315,-39.4175441955128,-39.0037130304352,-38.4348279048745,-38.5379273913921,-39.5677895849677,-39.4203080775979,-39.9808608080709,-41.3742170235134,-42.6335521216425,-43.4796982582958,-44.2654208667734,-44.8344849533997,-45.5871287354577,-45.6707267607075,-44.0956788849138,-44.1233108057273,-42.6807101885004,-39.6554961353398,-39.1947714066872,-36.149087699277,-34.142333064511,-32.3119618376181,-30.5153435464562,-29.3192178126145,-28.9127348514493,-28.5109564379867,-28.5430239471551,-29.1100851884951,-30.1259633490759,-31.524563345333,-33.3857495394864,-35.8018717527857,-39.1129587255372,-42.375368948246,-42.9600276592191,-42.9193012792712,-43.6917786966841,-41.7415911505118,-43.0497758077291,-42.5590344948201,-42.4732062134753,-42.9004788940824,-43.3383207520523,-44.6730463661865,-45.6302692920516,-46.904653082212,-49.7189600568673,-54.180412043963,-58.8875759521087,-56.3026377965603,-53.6629419633206,-52.3479607891037,-51.3471223217068,-51.257228669704,-51.3175006789309,-52.0480444380884,-56.9100826623258,-61.3173112818254,-67.3080144764974,-57.0931222962611,-53.1539961359227,-50.1758137281686,-47.571915972971,-46.8774633908179,-46.2450231018013,-45.5086178892218,-44.9418062760125,-44.3494584962014,-43.8501402245951
-42.8632170215258,-42.1287710194895,-41.8390083402156,-41.4496127796463,-41.2058784681333,-41.2493552870401,-41.2851668938756,-41.1446418966353,-41.1610011882405,-41.1624437488026,-41.2755233184309,-41.5151521344472,-42.0275798391472,-43.0108900374017,-44.5002782049042,-46.0907005593137,-46.743235621951,-46.7588358592438,-44.7935884611802,-43.549658058251,-42.6678921944859,-41.4331037967552,-40.4826997111077,-41.5965624084112,-41.9265954188337,-43.2374300453763,-46.4960997908933,-50.4024006440291,-55.3001134503331,-48.0838601281398,-45.6288669658854,-43.6836792478394,-41.6686476560897,-40.6423891085956,-40.2471792011504,-40.5963071191572,-41.7888349395223,-42.9384647170058,-44.9042768621367,-47.5751591322934,-53.5863658284841,-53.5503185452579,-47.6548791038732,-44.09138633828,-42.6774470547411,-41.280775698998,-39.807650519549,-39.5816891985497,-39.2440098856442,-38.4491484933153,-39.2676848501558,-40.4796025480896,-41.3662721413869,-42.111675482985,-43.2094527395224,-44.7678180652474,-47.6814218751318,-48.7501793967019,-49.4394413491573,-50.2684866224266,-49.3348159732091,-49.2094625449926,-50.4938960834468,-53.6492654936221,-61.6405345048734,-67.4458404892292,-54.5255878150193,-49.2362869336265,-46.6582263463964,-44.646068901281,-43.1867035241933,-42.2670276921953,-41.8814384646314,-41.3897463055632,-40.9493127036109,-40.8797560057506,-40.6052799135728,-40.4172387153605,-40.057710066851,-40.0183371941732,-39.7448891355724,-39.5154092628163,-39.4408350368341,-39.355575729526,-38.537901380509,-38.437843835805,-38.7414987529942,-39.276869886423,-39.1020578321996,-39.5635809577132,-40.623074507722,-41.8016579118035,-42.6086228958003,-42.9896477207773,-43.1669929804652,-43.6338846840501,-43.4970755904758,-43.0943461739207,-43.7470456422652,-40.7241780173214,-38.6193926059964,-37.7157569883952,-34.8337129403098,-33.0043047072809,-31.5678133269349,-29.9897781220315,-28.7877578946159,-28.3806251153584,-28.1903770105831,-28.3084953989956,-28.8918519914521,-29.6895510548975,-30.8983962272361,-32.5132501233294,-34.4082301633003,-36.8627280085131,-39.4101549725559,-41.1004238196756,-41.8727523334603,-45.9440723129045,-45.0196136541076,-45.0972275248181,-46.1287303614335,-46.1103630538015,-45.8222643447973,-45.2407520126972,-45.800647281195,-45.6702219075028,-46.3254732499762,-47.5846165789845,-49.3725437037993,-51.039845827322,-50.8405988573467,-50.4042298924492,-50.8081705606268,-49.8030530147957,-50.642906479206,-50.3625852499595,-51.1373569090898,-53.6727596662473,-54.3576617333111,-56.1192505083968,-52.8585819592548,-51.4963547262158,-49.1348013513542,-47.2682850807081,-47.333842478875,-47.1432855061317,-46.893770683264,-46.6865995437851,-46.6050426664371,-45.5708756321652
-42.1554521928089,-41.3067122017861,-40.9242023960499,-40.5648014871386,-40.1382265396765,-40.2994069129359,-40.1919693671515,-40.0535579372591,-40.3755319541869,-40.5438732776316,-40.8621559667383,-41.3849507608397,-41.8989173228465,-42.5460043620752,-43.5569408436206,-44.2793701682023,-44.2645378349748,-44.0863747659085,-43.5019293479108,-42.8912769400386,-42.6541781673695,-41.6637866814442,-40.2721525096672,-41.8242947911056,-41.657749673483,-42.5400173258573,-43.887922536354,-45.4458586411663,-45.649415847033,-43.6710320302175,-43.0457933465857,-42.0784267568269,-41.3359721550308,-40.3276378398235,-39.751448555941,-39.8806922987834,-40.5919523871389,-41.5945468877744,-42.946010850315,-44.6814373942572,-47.4375528904405,-45.6415431996005,-42.666127990815,-42.8668224296975,-41.6712973089674,-40.9775000434741,-39.9765503362709,-39.9498190956356,-39.5399033352183,-38.9120153138926,-40.0410558571416,-41.1982254252814,-41.3615449772749,-42.5636572562796,-44.4327620570279,-46.9254522920974,-51.0066136599282,-55.4345099669765,-57.1106133031487,-55.2635678258603,-52.0384477685615,-49.8292687935217,-50.0330898868432,-51.5391877033139,-56.2821731628268,-54.9288441696888,-50.7287609482428,-47.926980619146,-45.8447514646904,-44.7364034195923,-43.8073655553849,-43.3098667819037,-43.0848671543156,-42.8366523255143,-42.526515239507,-42.5179411600216,-41.9545954515223,-41.9673607351388,-41.4171285472288,-41.1093629356041,-40.8490937057939,-40.6617168244607,-40.5185907665113,-39.9186243761556,-38.9661750986958,-39.2966804154879,-39.6672405153852,-39.4236349732745,-39.5095908442605,-39.8944203843673,-40.4268790317387,-41.1890344511267,-41.9824435790981,-42.5762967996957,-42.911803494562,-43.1697312289877,-42.8141964292994,-43.196042975906,-43.8407378470111,-40.0149664354669,-38.6961940313004,-37.3316285914284,-34.5681282836206,-32.5409214566513,-31.0088833021203,-29.7269786504613,-28.5717761817644,-27.9353073704126,-27.8513283198836,-28.0060887959173,-28.5338347565337,-29.1869669007864,-30.2719449098283,-31.8139106936671,-33.6998151286997,-35.8827031559507,-38.565609671838,-41.030085075218,-42.2756067011756,-47.6723303968414,-49.2989141618906,-47.4695921618216,-51.3228637615448,-52.2119632141438,-50.1700251729966,-47.7892960670689,-46.7308280225973,-45.538960885446,-45.4817654780916,-45.8054949059848,-46.4812525367736,-47.424401485999,-47.9547901275206,-48.1719006398811,-49.2589134465348,-48.9782030860442,-50.6156189141512,-50.7726185610684,-51.9936445583119,-51.7726721989697,-51.8046774405,-52.1444501862647,-50.3474215902676,-49.5470656630978,-47.9172591024335,-46.9733247063995,-47.2400083485459,-47.6104258783399,-48.5254370753025,-49.6032675504778,-51.1638612231389,-49.1853854752351
-41.9993733040251,-41.1959901228216,-40.6733226644243,-40.3373416131756,-39.8637271423716,-40.0239932162654,-39.8771668287446,-39.8405655247812,-40.3147488769899,-40.6225095200206,-41.0833945625037,-41.7973733141541,-42.3538563941151,-42.6832138468932,-43.3004188699977,-43.7559700772898,-43.7778447416076,-43.6069561010674,-43.9466481958895,-43.3833458684741,-43.2184461720776,-42.3442425796716,-40.7552241745237,-41.8489241417161,-41.3959250632995,-41.6499101498369,-41.5596626313413,-42.1129321451549,-41.7153430672283,-40.7182486514312,-40.4319573016265,-40.0874163632976,-40.3508404050569,-39.730902387771,-39.4269738479634,-39.5515014352221,-39.8531244855281,-40.7738560496624,-41.3726671690236,-42.508317067023,-43.5050243164678,-42.2516125275494,-40.8328237266185,-41.9061541980455,-41.0519357436113,-40.6538877033596,-40.3147171477638,-40.3115879516794,-40.0923841705099,-40.151411100337,-41.3727894543068,-42.1811070268521,-41.823980461837,-43.2680943541743,-45.223194649939,-48.1033465710622,-51.6112454025873,-57.428112498871,-64.062172690577,-57.5402759858631,-54.2355586130837,-50.2913872812989,-48.9747230734473,-48.6384569163502,-50.6176661691227,-49.7889225182486,-47.5309201163253,-46.4297566008647,-45.1678240742297,-44.8469169794264,-44.7546295425786,-44.8557604816387,-44.8801879557735,-45.1200386608916,-45.2095737230742,-45.2590511647711,-44.5321147862012,-44.7369055069585,-44.0726468419564,-43.3322585817932,-43.004951508068,-42.7566191414481,-42.3406745746786,-41.1867397765772,-40.3901688869696,-41.0003127020342,-41.1994810034448,-40.2301692178768,-40.7114684247566,-41.0411776613985,-41.0503794325499,-41.3652791696159,-42.0945268480757,-43.0064429412938,-43.7207571713987,-43.8330161287235,-43.4576214278027,-44.3286069650983,-44.4165698715848,-40.7696519831003,-39.980176065854,-37.8914953813977,-35.2360871399309,-32.8678170963162,-30.8597097307032,-29.6718663797858,-28.6076875314539,-27.6957335249462,-27.5631377690468,-27.6982890064737,-28.1245999059737,-28.7578994882248,-29.8478040695394,-31.4978329410293,-33.6829378272659,-36.0243980157937,-39.229747477548,-42.3973834703259,-43.8805455159306,-48.3839353381451,-53.2456351555683,-49.3832900792998,-58.5061942924872,-70.2093318051802,-55.3132344690656,-50.1636422604663,-47.1917400746675,-45.4139023584267,-44.8459032868105,-44.6829396303347,-44.8962157493607,-45.3658147484675,-46.2116703322103,-46.8701089077668,-48.1596025932264,-48.9692691237823,-51.0618950225969,-52.7210959637033,-55.1140386102687,-52.4421361960348,-52.13075483323,-50.9145193664256,-49.3919312692692,-48.1363587752078,-46.8599148255716,-46.6074984039686,-46.5925766329647,-47.2639743857478,-49.5030450197457,-53.1322774945116,-65.6728240640456,-55.3404111023837
-42.5419077138609,-41.9304640569193,-41.2590802331499,-40.8298189926673,-40.3208478462209,-40.2470206910983,-40.1267988451763,-40.3029451108724,-40.8641610560409,-41.44861663701,-42.1262722415007,-42.9816414042832,-43.6286694184556,-43.7528453687314,-44.0058669361906,-44.3270388731551,-44.6539048080502,-44.6841495392832,-45.8990678039935,-45.316072725927,-44.835290301194,-43.9443912941517,-42.2390255446459,-42.1633783530475,-41.4352859529262,-41.0304292994731,-40.1747472373726,-40.0892262732358,-39.6356401146124,-39.2491564390132,-38.7828020449921,-38.6169565234247,-39.1629749422025,-39.0597465999156,-39.2642015591609,-39.5791820152801,-39.7418501970887,-40.5660152387567,-40.5868300779639,-41.3351823013598,-41.3482137581744,-40.8845286839353,-40.8524118340161,-41.4755365017668,-41.0542904601117,-40.6847987955903,-40.9140156290383,-40.8825158864767,-41.1400914845295,-42.3210243750251,-43.406109276095,-43.6392121319228,-42.9967007277471,-44.2861359593441,-45.648345716957,-47.4660873069192,-49.3776449494982,-51.2041737333171,-52.4901297211656,-51.6578419438699,-50.7446854764311,-49.6180400305,-47.7451439965395,-46.4633385847089,-46.7882779019348,-46.6285214807747,-45.7131316313045,-45.6647055569347,-45.3473180007614,-45.6742455810706,-46.4840908470869,-47.1735564210231,-47.491369654605,-48.3679812742445,-49.1344739499909,-49.193451289884,-48.7352671598088,-49.0979980335455,-48.509393992379,-47.0596956542702,-46.4279423397404,-45.8107175935016,-44.8050053568954,-43.2581901582361,-42.899346432646,-43.5621027237258,-43.2437768178803,-41.9172930338057,-42.7157516841512,-42.9847821245164,-42.6779837035259,-42.6850147035159,-43.322231830934,-44.3857677265011,-45.4283451363999,-45.50627789522,-45.4332109476111,-46.3882536276365,-45.5355466527532,-43.4540806731511,-42.9573895158201,-39.4092802683367,-36.6432923995209,-33.9168159083041,-31.2732216174124,-29.7918210080924,-28.7574510157954,-27.6967205251125,-27.3789468259101,-27.4429558985855,-27.7619302753082,-28.4586083140143,-29.6471425189326,-31.4938510069636,-34.0486522263776,-37.0190627169073,-41.2817402769035,-45.8844629755182,-47.4404406337713,-48.0591919875555,-53.1299187746534,-48.8745244323893,-55.6697512946389,-56.0361518914051,-53.091016542545,-49.7113543855939,-46.7059051938562,-45.1680458687801,-44.3810691190126,-43.996582164307,-44.0424728597816,-44.2006281217636,-45.0779974517788,-46.0870113397778,-47.4306747479159,-49.2041769694863,-51.3826941494606,-55.5855580688124,-61.788087349394,-57.7406353115214,-55.037793873453,-51.1365115344339,-49.1185198335895,-47.1743302582767,-45.97767662905,-46.0034988767973,-45.5813312249327,-46.1701625667715,-48.1711420463521,-51.2254727092564,-54.1957119464446,-51.79025729788
-44.0632090783617,-43.6768084233175,-42.8201340991153,-42.0598809863851,-41.413297959808,-40.8448940051762,-40.7524855970704,-41.2071127193135,-41.8783877777396,-43.0039224574621,-44.2179706361824,-45.3636151717364,-46.1581001864056,-46.1142889741197,-45.7504031976906,-45.7211401196566,-46.3742807535383,-46.9096893893509,-48.9793416280319,-49.3158787918875,-48.362177046228,-47.0479211603422,-44.7434509593155,-42.8613980625332,-41.7125979655353,-40.7211680185797,-39.5309358632447,-38.9924470517519,-38.6475465149835,-38.767085482748,-38.1268638741147,-37.9881168885383,-38.3592607283042,-38.7190766901082,-39.4129489679251,-40.0461990212665,-40.3855526526617,-41.0530689944697,-40.8134785958785,-41.1767201407184,-40.591522962973,-40.8923091290435,-42.125081716435,-41.6866595572006,-41.6936144498167,-41.3342577217043,-41.95563901581,-41.967546386964,-42.9127790467155,-45.4535576435497,-46.2377021324837,-45.8499837062806,-45.2032184173416,-46.1078580716321,-46.8310874516224,-47.198354938208,-47.9447119346148,-48.542908016284,-48.6074159649999,-47.762359470909,-46.5736045528231,-47.1744402305437,-46.2715696444514,-44.9763468837598,-44.274161106495,-44.5438316165384,-44.8047164023368,-45.5921137913148,-46.3870126161941,-47.4476534863451,-49.1298543318807,-50.811239690263,-51.5401419635444,-52.8402531611059,-54.2023423368824,-54.1561129280853,-55.4352848118848,-56.1933409397221,-56.2694939453106,-53.069858883086,-51.3473524126999,-49.5950434551376,-47.7125612446596,-46.3392643653286,-46.7635967445121,-47.0851085676097,-45.8304962084023,-44.6356706320696,-45.3805072846277,-45.515438771526,-45.4237023735399,-45.5268272201585,-46.1236276592661,-47.0787441512758,-48.0957842272072,-48.2393863623071,-48.826748307003,-49.1790258287079,-47.427723652088,-49.5129345361628,-48.9070882054859,-41.8483578061038,-38.285732027226,-35.2441064194386,-32.170630692726,-30.0725801675229,-28.8925640180265,-27.8812437614703,-27.315599660793,-27.2689478170196,-27.5058879641998,-28.2633274434265,-29.5373092372007,-31.5020677487791,-34.2002686677646,-37.8649459530662,-43.4294410315077,-53.1851297841441,-60.0232452069021,-47.0110814924333,-48.9211945974083,-46.8593284448471,-49.7436243766928,-49.9358698487022,-48.6655978495489,-47.1854649069463,-45.4535926201233,-44.6429504227789,-43.9083905833011,-43.5918047638042,-43.6523683776671,-43.7028606531804,-44.4251410741645,-45.5140251577188,-46.703218412218,-48.5412554157682,-50.4618740890091,-54.3003400574209,-58.1693038017205,-63.0760060288296,-55.3517124924607,-50.6539925954923,-48.4506020155704,-46.3774289994796,-45.2454969243829,-45.2039499327278,-44.5889361426533,-44.9642867072518,-45.8070875712451,-47.1203178758019,-47.5175286423477,-46.4763334868371
-47.1390616145623,-46.7663172929821,-45.4599723156817,-43.9318640615066,-42.9338246639478,-41.7126465038915,-41.563511314656,-42.2124486798362,-43.0521932745553,-44.8901465710444,-47.3995101572955,-49.9647179972068,-51.2842093327016,-50.3167507330817,-48.2897610381918,-47.4012724755978,-47.9498808336455,-49.0849773564813,-51.0514636262472,-56.3636356842721,-57.1911537416006,-51.7301022898078,-47.2522271190149,-43.4771574086522,-42.0567037926976,-40.6429792895877,-39.43093367946,-38.6378545466321,-38.4511151028192,-38.9120879922393,-38.3679239158216,-38.310114496872,-38.3821276739552,-39.1166049496092,-40.1306744114823,-41.1160597840975,-41.8822489225641,-42.3138465070258,-42.1820047215294,-42.0387412969084,-41.1235374892501,-42.0061388146611,-43.9968593938414,-42.5100472891398,-42.9381095322944,-42.8076822729243,-43.6985388602582,-43.9200546710366,-45.5754506125314,-49.2180386511581,-49.4867515730362,-48.931615680863,-48.9282566918991,-49.9179098798037,-49.96859621203,-48.4517379087132,-47.7429479965453,-47.5037238738443,-46.6524661185587,-45.521679306044,-44.0520089968764,-44.5912382857146,-44.6749595843423,-44.0076365966123,-42.8989794489551,-43.3653059355465,-44.508430460675,-45.8750832851178,-47.7604487947332,-49.5166200954591,-51.7781408352334,-56.8454846324119,-59.539346115932,-59.0854400300919,-58.672295915613,-58.476399817277,-65.3663951212311,-74.9403486566456,-64.3606601817964,-58.7296981348891,-56.4348554143921,-53.0141317382248,-50.8257005357615,-51.1533818177975,-53.2728156763445,-51.9791755002369,-49.035283638805,-48.2312838736636,-48.2069221016231,-48.0198738161891,-48.8826552546579,-50.585474945295,-51.737208199969,-52.2532037576904,-52.3764504638142,-52.2247228740733,-53.4926495369303,-52.2338781187035,-50.5948192093903,-61.9612613960573,-54.3767310259783,-44.1135553219104,-39.3214238387326,-35.9867847473486,-33.0815348977878,-30.4694531700732,-28.9767136995352,-28.1122680545838,-27.3448935485759,-27.1677945785709,-27.3581317359301,-28.1039297019476,-29.3398519297656,-31.183323399085,-33.6352391051391,-36.9591801816139,-41.4634880753423,-46.6767136916643,-49.7037256956328,-45.5491017648948,-44.9219472948882,-45.0804505787659,-45.7636068090029,-46.3134761839202,-45.5909181049783,-44.9349476295887,-44.1972967418758,-44.0474943121611,-43.5916132393266,-43.5750498719786,-43.7494168017437,-43.844671890611,-44.2814409088406,-45.0833643600925,-45.7657000326904,-46.8898156733258,-48.268325313357,-50.0029798776275,-51.5518968485384,-50.9438865051442,-50.2200103283603,-48.2570970673406,-47.1033578296559,-45.6465758971494,-44.7764189173058,-44.5254706333181,-44.0321846611725,-44.2022680041235,-44.1138835992097,-44.5297508596556,-44.3733114539009,-43.647905438306
