-52.9805709754028,-55.1014933574508,-58.3190089109184,-64.1739214484311,-83.4923443196007,-65.0436338504319,-59.7549879755684,-57.185962213053,-55.4216647407074,-54.9389603443747,-54.7660080595374,-55.5482458890069,-56.6964256304922,-57.5369718957704,-56.6731339804176,-54.7913718972617,-52.1353505947081,-50.3087962704523,-49.1825433850012,-48.2899075014209,-47.8261458408274,-47.1287313961287,-47.1239551176117,-47.5049437531663,-47.9261796154566,-49.4980811279144,-48.7146494382551,-50.3389799244759,-50.8678091483702,-51.2361560398316,-52.2192053554987,-54.0130619531552,-54.3195120467203,-55.6554158330229,-55.9223176489326,-55.3137476482423,-55.1086053832045,-54.6028217089589,-54.9653523687165,-55.6293395672428,-57.2492665494213,-58.3011456522411,-58.9503733770725,-60.1733668263539,-61.5384450275636,-58.5269503732939,-58.243035631689,-56.9778668234087,-56.5066746337281,-57.8447706148798,-56.2942867467443,-55.0654324106632,-56.6043065612613,-55.4974963654591,-53.7523031634246,-54.3754620343253,-54.4389514681262,-55.0913627982104,-55.4551411776887,-54.7530420784949,-54.5976726539993,-54.2102204241355,-51.0718450458019,-50.9363427022304,-49.2586226733566,-45.8500710862792,-43.6077173877862,-42.4202726913758,-41.53993941529,-40.5814060931253,-39.6663948623575,-39.2170423799469,-39.3688744432919,-39.9181764913711,-40.871746014235,-42.0122955154455,-44.1353115228664,-46.5899142915231,-49.641921822387,-52.1354187223843,-53.2515532287434,-52.3842186764398,-51.7150562571041,-51.5180343767888,-52.6799960909591,-53.9176282631964,-55.3678756996597,-59.9919109802203,-64.0369215103791,-61.3983781248184,-60.6612487508755,-62.0249567761079,-63.5203333367536,-63.4014407442019,-60.9869812340573,-57.2874754423205,-55.3810618139449,-53.5826366103834,-52.6491289997728,-51.6302667889606,-50.8956118795391,-50.6246586930558,-50.8775210947654,-50.9372934047441,-51.3784293295583,-51.7849945097747,-52.3277879167679,-53.0368912917198,-54.2305514566833,-55.6891924261021,-58.2704496625114,-62.0570005135177,-66.8121636194152,-65.6699562407858,-62.1818533406425,-58.9707349387741,-57.5615146111346,-57.044802450813,-57.765066790349,-57.9751876688489,-59.0382318137736,-59.4823611549476,-58.5056587205912,-57.1126576573227,-55.9391940155355,-54.8792057667145,-54.106536171055,-53.7105096499362
-53.8265932106926,-55.7941258708224,-58.1646303954101,-61.0284683181924,-62.6383190648255,-62.3597484188027,-59.080739163167,-57.8471219271357,-55.9797191754881,-55.5595614531297,-54.7632281612274,-54.9160405476788,-54.4569546660262,-54.2797782123574,-53.501739617818,-52.5411020982251,-51.1939811188524,-49.9522651380067,-49.1426931438086,-48.3458788055355,-48.0870967191296,-47.9840448196401,-48.3710283228453,-49.027389517127,-49.7986351543427,-52.1596592742011,-51.5240541285069,-52.7196507265387,-52.9265554881743,-51.7047926350874,-53.1331933178177,-54.2919267148405,-54.9796444087622,-55.5822406622088,-55.7018687794918,-55.6509618455927,-56.151621297761,-56.6876321575747,-58.2481309626001,-60.4434151943049,-64.0515865227038,-63.5143036207697,-64.0345604577728,-67.1548313208233,-72.9486275445393,-62.2878437279885,-70.4304361335345,-61.1479750921596,-60.1857444100696,-57.8158980651925,-58.6657901421001,-57.3972485440225,-62.9660554044541,-68.5628575770214,-60.2853698657427,-57.8068869769447,-54.6291228292537,-53.9170506620489,-54.2459002962153,-54.2160710226373,-54.4724353685577,-54.8702728503532,-51.0490721226126,-52.037097397567,-50.0303811007815,-46.088612988994,-43.5474898318721,-41.7403335328555,-41.020055524417,-40.3069261485776,-39.6043144299034,-39.1779509829569,-39.3782997618344,-40.0542816901907,-40.8342759531765,-41.7542591545153,-43.2298638393325,-45.1271948263331,-47.0076017595257,-48.7155714330304,-49.9100495583556,-50.0828927725158,-52.6224786871718,-50.6471544051576,-51.0466057692305,-53.0807495368424,-54.688114470989,-57.7342140256212,-59.1843612302279,-58.9225878793431,-60.2168331185513,-66.3939705304486,-77.183478608886,-64.3476713007743,-59.6461778698441,-56.1178430804541,-54.0755380714816,-52.7147238936233,-51.9123423342687,-51.020157585094,-50.4208242750586,-50.4323091151049,-50.6070169240729,-50.8382715903336,-51.3378304468572,-51.4310477361056,-51.7938845666522,-52.4004582286744,-53.3226728836896,-54.6325886358634,-56.8666870099278,-60.8017223316636,-66.2290309422779,-66.2672721449262,-61.2052135138545,-57.2713680657593,-55.5660182052771,-54.8107984219284,-55.050166763105,-54.7115107879485,-54.7570047448998,-54.7978704569078,-54.3244263321548,-54.1877935518503,-53.8770701831304,-53.5137491865714,-53.4160532030864,-53.3297839200837
-54.6514598495576,-56.4694680976156,-57.9155639567675,-58.564966351284,-59.263734275858,-59.0812198646758,-57.7090163268783,-57.223562337823,-55.6657118916544,-55.4402206981348,-54.7020141259575,-54.6957702615761,-53.8366155317349,-53.4297716036727,-52.7004128024709,-51.7142456877194,-50.9041217146971,-49.9834596939936,-49.2094214593576,-48.5102164591171,-48.4073142756731,-49.0790218946423,-50.0008262231013,-51.2439622081336,-52.9175839651872,-55.2099104274925,-57.332224314467,-56.4867317806988,-55.8443830207316,-53.12567818191,-54.337666484717,-54.2719729171706,-55.4655995519597,-55.8890864070872,-56.8527111672504,-58.1494142237427,-59.2551278656789,-60.6641218458464,-64.0642432267116,-71.0958047192778,-92.6508064359743,-79.6304093692864,-92.7848071456501,-78.8350881367189,-71.9425839727682,-76.6630923406143,-62.6579351540831,-63.1482301852642,-61.0583937606257,-57.7886936063332,-60.516514259859,-59.549890396032,-62.1765026142128,-59.5131395366822,-63.5563753626289,-63.4846092387503,-55.4419621319465,-52.9591400588644,-52.5323743366207,-52.9013128688693,-53.4334267178111,-54.7893742114442,-52.3252918549142,-54.663501013258,-52.3664556352672,-47.7166342972546,-44.4891617006342,-41.9159477258711,-40.9453037401712,-40.1598795468345,-39.5659863141383,-39.1577693410011,-39.3134626938641,-40.0410526839223,-40.7887750311555,-41.721134030815,-42.9337602926099,-44.8066003526165,-46.6051114616242,-48.409499051397,-49.503091403703,-49.9452995439057,-52.8901305987028,-50.6449814580775,-50.1484908660138,-52.1282928957906,-53.77395439944,-55.1832290730396,-54.7837385022012,-54.5930700554814,-55.8374397181259,-57.8235300814738,-58.0193343783873,-56.1923627562345,-54.2221671897716,-52.8302398835018,-51.8031705478052,-51.2633777934372,-51.0922610335623,-50.9100392769762,-50.9564630209551,-51.5201578826275,-51.7351973651666,-52.1049348527499,-52.3762091432305,-52.0099293972809,-51.9814377119449,-52.2624627687158,-52.5897860725272,-53.3625737565886,-54.3745364072336,-56.0622745369384,-57.225632600557,-57.1221668509612,-56.0516873490464,-54.2997505238432,-53.0208969518379,-52.4309678862558,-52.2764885847029,-51.9718575435734,-51.7831116284914,-51.8789241412235,-51.838643293916,-52.2573445321991,-52.4559975063371,-52.7272970524864,-53.3358814232531,-53.7959197704623
-56.0482866207471,-58.2113582804314,-59.5038942556342,-59.0038061928969,-58.9901735484524,-57.6683636662946,-56.9300421612416,-56.2429224695585,-55.1236474497961,-54.9645249152712,-54.8441579019471,-55.0801346286783,-54.6624294673403,-54.3528485937762,-53.653045410434,-52.2831814993611,-51.4561220959619,-50.5439213213564,-49.5646241216175,-48.8892457675561,-48.8378772965662,-50.0466077568508,-51.2828093459513,-53.1810760126314,-56.2831318420928,-57.7984273778818,-74.8811542818223,-62.6838901212491,-58.9967356382579,-55.253459734979,-55.6233772122837,-54.6693460410829,-56.1886119769523,-57.6744043006264,-60.9184916923089,-65.2055136743897,-64.7623323364393,-65.772387303647,-74.8820267918676,-75.8550444489404,-67.3240511916129,-64.5389214929415,-64.8143555742551,-65.8213357756331,-68.466792830507,-65.5308091847146,-58.8494610001696,-60.0682118604204,-58.8677431345406,-58.8359599487436,-60.7937350824441,-59.5973183492883,-57.0515400039046,-53.4276223974868,-54.2672100765588,-58.3013405404286,-55.535417741818,-52.5857200025041,-51.256603561338,-51.5157075700898,-52.1349776287889,-54.0038210392561,-56.1710538795332,-60.3475366027266,-55.7483583908952,-49.2030189286166,-45.3448770923998,-42.5451456477281,-41.0891178368425,-40.0740364592201,-39.4492731921288,-39.0423738689021,-39.0861087996444,-39.7642231082746,-40.5920281776139,-41.7283504565167,-43.0381856585814,-45.1933747161358,-47.6001205389094,-50.2485517960032,-51.7620430305245,-52.4019562010371,-53.1823607617929,-51.9650612459427,-50.4590545688096,-51.4732498962074,-52.6010474085691,-52.7544104880779,-51.826795649279,-51.4922459759387,-51.9162914113964,-52.4105459778191,-52.4397420402728,-51.8297131720311,-50.8676313499519,-50.4237671900829,-50.1640018482585,-50.2561984075716,-50.6634844692514,-51.453911385557,-52.5483799141892,-54.0727324803613,-54.7928952807562,-55.3188526338181,-54.8024270247008,-53.6324131656674,-52.8701426638717,-52.557320205933,-52.1790424392013,-52.3143799517464,-52.3438993001358,-52.7808762778748,-52.9813428344496,-52.6727439575858,-52.2144993021462,-51.5901863069799,-50.8009379305145,-50.3932755313386,-50.0167331304517,-49.9068843578473,-49.7664584120304,-49.9805819173988,-50.3664370610996,-51.1365158257233,-51.8216864736722,-52.7517487446912,-54.112734948189,-55.3869917960418
-58.0845263841147,-61.7092666391088,-64.9459782525086,-62.636671678713,-60.1165612255558,-57.2163361475845,-56.423214687687,-55.3178229082545,-54.7533575066786,-54.5771028991755,-55.2799990705349,-56.0942282442655,-57.0697491729816,-57.3283126892721,-56.5360266778151,-54.272709622921,-52.7749403054538,-51.4913938933575,-50.2087131469197,-49.4942578307124,-49.4081859952194,-50.5148924355322,-51.491541239595,-53.1698149871082,-55.9378147116772,-59.5663492060142,-62.5624256276692,-65.5409050644777,-60.2868653433818,-57.2691860557697,-56.648043400506,-55.7659924129695,-57.4633174555225,-61.8993953122781,-77.0699417246561,-66.7755224163858,-64.2119399625648,-68.2474228019167,-74.9821675065835,-66.6162235179556,-63.0142916766839,-59.8713208769993,-60.228007920339,-63.2058419759424,-74.9148056264157,-61.0235923481414,-59.9610349304903,-58.0008480117105,-57.478256139509,-60.3970946625523,-59.0737889900331,-58.5192245509661,-54.5174555175353,-51.6119516641157,-51.1039230367407,-53.3119756108841,-53.5076625779745,-52.4520967431869,-50.5214168794559,-50.3634611881859,-51.1057121074838,-52.9890011837838,-68.0193784813392,-71.1060791357293,-55.449657733059,-48.2366010393235,-44.9414409992781,-42.8312927197417,-41.0800166327554,-39.9584977976183,-39.2376901883085,-38.8223152138203,-38.7282428407589,-39.2564630847694,-40.1547979705557,-41.550583959372,-43.0905002137292,-45.563244969524,-48.8325282291203,-53.1806830136301,-57.3967677078715,-59.3961935925012,-54.6119734378001,-54.9103905772317,-52.3027260618971,-51.3863641071833,-51.3747132356248,-50.7919934938844,-50.0458406798423,-49.7741722587283,-49.6907012809416,-49.7396897939126,-49.7282300182462,-49.5250248510274,-49.0912332816091,-49.1271627936982,-49.343307043968,-49.91099023266,-50.7012057123255,-52.3572021713449,-54.6451687915706,-57.6716408064507,-61.1787181605518,-62.8775449470674,-58.9758669946947,-55.997408617437,-54.0849127684548,-52.9476460807494,-52.038485956765,-51.6482138243863,-51.1593626723579,-50.9553126709378,-50.780831264089,-50.3480574105067,-49.9387724867543,-49.706501342437,-49.2566509025489,-48.9280028322549,-48.4788226843467,-48.5234669162394,-48.5244325680081,-48.8299512822079,-49.5613623482012,-50.555913011302,-51.8342237550748,-53.487389468516,-55.7488079152589,-58.4905045701652
-58.7234311444338,-63.3286436042811,-75.1715114372447,-66.3247186903955,-60.1160657087086,-56.8897344180279,-55.7748414913985,-54.6015628575249,-54.6406187691301,-54.4921228897651,-55.8397512079462,-57.3596596362802,-60.8847768145806,-64.3489089579173,-62.4812249315309,-57.4304406746407,-54.3991901482123,-52.377680515225,-50.9248189550301,-50.2025970133851,-50.0631150131629,-50.4774862762937,-51.0165506327626,-52.0295000593348,-53.7945567160133,-58.6877724069846,-58.5914286033089,-58.8324329793056,-58.5655966277465,-58.402937017347,-57.037662772461,-57.4358167334255,-58.7803199447444,-64.7418300465225,-62.6488711040221,-59.3815502834669,-61.0662520565858,-70.8837283212728,-64.7667640638608,-60.9270912343823,-59.667377854187,-58.621182881244,-59.2755811090631,-63.0133366725741,-67.0871446706529,-60.9630221354815,-61.6771459985416,-57.539640862203,-57.1480198228817,-60.1241747722009,-56.3919189081046,-56.2887075645735,-52.9816210755669,-51.7215551566991,-50.36191879309,-50.6004678923023,-51.0056574943231,-51.874469093981,-50.2367525205284,-49.6773571089531,-50.5090545164483,-52.1468312332266,-55.6850177430687,-57.209034262723,-52.1240607253403,-46.6681235613806,-44.0952060556807,-42.4554617033109,-40.7654002794272,-39.7397697415989,-38.9803509345899,-38.5929278677822,-38.4080042712323,-38.7245779956402,-39.6098374486092,-41.2017601237371,-42.8778517522915,-45.5126758980521,-49.0371274039732,-53.8788789370705,-60.5585522399661,-70.4759550831962,-58.077433816598,-59.1242273656156,-55.978091110684,-52.0479235082767,-50.5939431809589,-49.6141750986515,-49.2644942194037,-49.2133208476763,-48.8797125169337,-48.6766421103559,-48.5484493502699,-48.4993592157569,-48.4450648582839,-48.7480612652519,-49.2709651532878,-50.1462472558248,-51.1952781005333,-53.1202732255248,-55.7332420761218,-58.8479609694637,-64.1098653487689,-69.6550301758737,-61.4297425599201,-57.2254939930775,-54.7415036984873,-53.0231115650025,-51.9903491399792,-51.3222238861291,-50.7400928820655,-50.2312102970143,-49.8823969115196,-49.3965318008414,-48.9196224928636,-48.7267920345272,-48.4611673993008,-48.1209432131481,-47.7028024522939,-47.7940953920906,-47.9376977859254,-48.2797197920231,-49.1790492776913,-50.2337497643079,-52.0516276644172,-54.2741790882813,-57.3370979656806,-62.479656086941
-56.2635587204812,-58.5110834333655,-60.6537823528839,-59.6913076224306,-57.7786723619371,-56.1995853018337,-55.0565119476637,-54.2680118031086,-54.8004237325472,-54.7733169105257,-56.1463193546701,-57.6986829071763,-61.2504326888383,-69.145786148432,-65.3173439297176,-58.5345410416386,-55.0471512435687,-52.5848117435291,-51.3275352619003,-50.7757792355746,-50.6270595852484,-50.3038040370789,-50.718186660468,-51.4128072438759,-52.7610235109976,-55.6607549644184,-57.2839482446323,-55.3164176007049,-56.2529473987561,-58.354222472872,-56.6765253664397,-58.6645094073036,-58.4978884017127,-59.007290973411,-57.010161203902,-57.2410030050312,-61.0915743926947,-67.9661282875042,-59.845224775482,-57.5082878676058,-57.5368236937698,-59.3540393533117,-60.3549670525727,-62.1545878132832,-59.9068806541186,-60.2990499539174,-57.3642537422894,-58.0206031256341,-57.2491673342722,-57.0357305221013,-53.9492564601928,-53.1143490716286,-51.6502696267548,-52.5596943684038,-50.873866376633,-49.1457750932717,-49.1921235146935,-50.54860491288,-50.1884783792221,-49.576028157254,-50.2527429010082,-51.5321846422232,-50.3140998530458,-52.353812348114,-49.9066618222586,-46.2039716830319,-43.9682047863706,-42.0925035481576,-40.443940112684,-39.4661651179519,-38.7443700428444,-38.4469034591101,-38.2981210674229,-38.424853326013,-39.2391524834309,-40.9175106348007,-42.6524697461201,-45.3715067882213,-48.7262620166013,-52.8521947290303,-56.4372129713505,-58.9878569230551,-65.1109372590706,-60.6734732178216,-59.2993258405063,-53.5215936761856,-50.6654393642606,-49.3865654271999,-49.3421473488556,-49.4674394456282,-49.0185679182968,-48.5725160787256,-48.2960793584564,-48.331440602781,-48.6451642031249,-49.1278884209699,-49.912042449832,-50.9051161159059,-52.210975097792,-53.7599928972516,-55.6861111856624,-57.3290367631863,-58.2120113586502,-58.9434905761334,-57.9918191742852,-56.0632309541753,-54.407222940752,-52.8150442778902,-51.9862268055991,-51.323438932155,-50.9604826501774,-50.4100130201037,-50.0044553901098,-49.5403017446304,-48.9930923836833,-48.6495108361757,-48.4152999537406,-47.9941715523225,-47.6558001072656,-47.6695532897066,-47.8990208925873,-48.2248176656731,-49.0582142267177,-49.994604021126,-51.8774241612512,-54.0253646536181,-56.7608120267689,-60.8209700134319
-53.4752146205421,-54.6390853036926,-55.5934718993333,-55.4162922997956,-55.4334025774945,-55.3708607816539,-54.686050497384,-54.577033478973,-55.3682933244315,-55.5553984684927,-56.2226399432261,-56.8716728585022,-57.8753348270195,-59.5185869938045,-58.3861736528168,-55.6343673565221,-53.8933666254172,-51.9598897150209,-51.1568965928654,-50.9639893338378,-50.8729679182431,-50.3689645244058,-51.0474091147,-51.8326680917582,-53.0448297431887,-53.6010461259432,-56.1579120749214,-53.9984754500091,-54.7344100971384,-56.8965995811785,-55.8352798567559,-57.6114997283124,-56.6642333847472,-55.3526249018733,-55.1508832646163,-57.9941319358369,-63.6100133144603,-62.0537574059655,-57.9014357818502,-56.6753266996028,-57.4078611469047,-61.4442660630587,-62.3081196273642,-60.1905117628035,-56.8339671903075,-56.7769641257473,-54.4355408500278,-58.6991120947864,-57.2192373280566,-54.0740254252922,-52.3955731577938,-50.7495284496508,-50.6463382075017,-52.8297789717103,-51.6378372427097,-48.5463470917944,-48.1345968067847,-48.9845322664134,-50.033350205723,-49.9639965076553,-50.191949364911,-51.0301011126973,-48.7420056414954,-50.5761759379971,-49.08555796419,-46.9141368648181,-44.826137858287,-42.3668406990293,-40.5015391997344,-39.3233470965633,-38.6228383000834,-38.4295690725099,-38.4580239084342,-38.5096284613778,-39.2459792417643,-40.8825368463683,-42.692423057044,-45.4526045670304,-48.7630097459952,-52.7034415233525,-55.613513298511,-57.7050987297466,-76.215100378784,-59.6406225664108,-57.2013348961824,-55.466302794266,-51.822407472564,-50.161733801478,-49.9263860460687,-49.7500142032071,-49.2234487048994,-48.7145430269106,-48.451662436814,-48.6603711976673,-49.4145371602753,-50.1308752935071,-51.2778124992733,-52.2995910597221,-53.9294147491226,-54.9572688681872,-56.2040410298325,-56.8596900852555,-56.1789661190717,-56.0287866753303,-55.6131764740216,-54.8139908021731,-53.9089590732098,-52.8168244109495,-52.2500028487342,-51.7742292156002,-51.7525366792722,-51.3980414651466,-51.0423219435069,-50.6929187395214,-50.119572600707,-49.5099874275368,-49.1219460459604,-48.5415268676252,-48.2529060055452,-48.0675096173824,-48.2883628696162,-48.5756967331462,-49.1652674844272,-49.9057127664057,-51.3027656346327,-52.9329641933861,-54.7649011446894,-56.8845458529652
-51.5539845489993,-52.2758640541532,-52.907462574433,-53.1897254427199,-53.9430497650867,-54.8081878421739,-54.9637155986182,-55.8519422937419,-56.7304845635008,-57.2607815853366,-56.7801765105514,-56.3189746011696,-55.7869770684725,-55.633528715085,-54.5420251203918,-52.90597579707,-52.0546530066353,-50.9503668530297,-50.5435976507964,-50.6692125351852,-50.7306462810577,-50.8558256959356,-52.1012684392662,-53.3510758735586,-54.5707970907075,-53.3836589016146,-55.4017474239909,-54.3208672714756,-54.2410215983423,-55.053739799639,-54.951158622993,-55.2968880648871,-54.9414557079725,-53.8124108049392,-55.4822452950571,-61.1952002761854,-63.3790636769713,-59.5732337415119,-58.7571148638624,-58.7999820968593,-59.8153844650482,-63.8175336638417,-63.463575292142,-58.8057662015838,-55.8038052701756,-54.5143483494215,-54.1174181113511,-58.9855222749951,-57.0323324162182,-52.6917802009592,-52.0707070753682,-49.9599969437582,-50.3497516230578,-51.9246381998108,-51.5652600382365,-48.5670470161045,-47.7023300131656,-47.8012946072642,-49.6088038886597,-50.5491767880098,-50.3508120345023,-50.7323312341445,-49.922329344706,-51.1784194941837,-49.717293610205,-48.3001872758905,-46.277483284657,-43.3866799884363,-41.0661759302862,-39.4845173099091,-38.7168511209314,-38.5570639265334,-38.8085105984704,-38.954537397354,-39.6302294317856,-41.0653230052853,-42.9456432356894,-45.5267284771865,-48.7805075240431,-52.6562711281901,-55.9503167544945,-58.5615230728408,-71.2391692159359,-60.6334514912077,-55.7017497636543,-56.4620917441572,-53.7899661737325,-51.6297754278897,-50.1546210982125,-49.0923102556197,-48.561432564278,-48.4320192110796,-48.5460303039505,-49.1265024852772,-50.3988774074336,-51.567808077089,-53.3661134138403,-54.6515387810996,-56.734859684754,-57.5393767799315,-58.2286266984778,-58.0621750857885,-56.5603590623143,-55.7207987419442,-55.09755813629,-54.6877664559202,-54.1029717515597,-53.5216602230278,-53.1212393933728,-52.8640602194691,-53.0996521737754,-53.1470325458504,-53.0100011533912,-52.9383396519763,-52.4192596899465,-51.43786200705,-50.5952304100873,-49.7196403209967,-49.327737670726,-48.8527920302836,-48.9625433249165,-49.2445963242211,-49.5880242735973,-50.2195732577932,-51.0001129439095,-52.1922419989774,-53.3630949793624,-54.5423415193113
-50.4999998229352,-50.9488508031227,-51.4274097475175,-52.0811622800772,-53.1293820540888,-54.5241831521757,-55.7775179332823,-58.3081082052418,-59.7473526427503,-61.001573492038,-58.6494792362857,-56.7815603672821,-54.9355549617215,-53.5566230963878,-52.268069507375,-51.1253023427921,-50.4546329882193,-49.9680212884438,-49.7979628660011,-50.0418518808183,-50.3969358121052,-51.6705588362449,-53.5655506407152,-55.7261654618887,-57.4667053523012,-55.4639519237666,-55.9717590275647,-55.9479584205549,-54.6751150143332,-53.8938371212232,-54.3818398359937,-53.5802263305133,-53.9923485870038,-53.864784307386,-57.5106812024893,-62.4818615739341,-59.5448515228273,-60.1121481933675,-63.7640595021646,-64.9214769608127,-65.6573356378528,-64.4062671859409,-62.4322310946753,-57.7397438318351,-55.7494014019085,-54.2560304977261,-55.7744703468572,-58.5479718254685,-57.2782676203805,-53.4965135124801,-53.2853861332724,-50.9939403283763,-50.9068279067078,-50.4116548335829,-50.1817301331109,-48.7928739534487,-47.7904583511228,-47.2964574814432,-49.146915658591,-51.0076136162647,-50.9315781197696,-51.021456233198,-54.2945644487542,-54.7541573328619,-52.3093772067843,-49.5939098130333,-47.2675091183008,-44.6577960014981,-41.8941829570647,-39.9555205564272,-39.0537064725949,-38.8036361117107,-39.1631316857279,-39.5457042740408,-40.1776258722138,-41.2525081425698,-43.1159288375648,-45.2561897676942,-48.1990506804704,-51.5649120148884,-54.4724546783372,-57.0361499346679,-74.4581306654098,-66.6696718682102,-57.2355501846814,-55.5580319746218,-54.310264868798,-52.2395413985912,-49.3951390048516,-47.8295390880703,-47.4092813149901,-47.750495263606,-48.4031634720657,-49.4344398016223,-51.1485786594386,-53.0554240324662,-55.9341184169303,-58.5052207580213,-61.6889594164056,-62.7017618958628,-61.7054224053841,-60.3522455941422,-58.4715688564772,-56.9910226626694,-56.0936476516813,-55.9092594055724,-55.4791736183454,-55.3315826363336,-54.9094647216145,-54.7297449865045,-54.9329614872701,-55.5322619197756,-56.0411697717229,-56.7206837679499,-56.4089750251546,-54.7127224314757,-52.765929648251,-51.3575886635354,-50.5744689675848,-49.8283895686966,-49.7648469513623,-50.1322855700065,-50.450608084938,-51.2064772405464,-51.6138574267354,-52.5261075222783,-53.1750519523613,-53.6499363879164
