-53.5362249362591,-52.5759856335503,-52.3969298910631,-52.1610328136154,-51.855135676464,-51.9141251663344,-52.1621665978829,-52.5315898947945,-53.3160881716467,-54.3275939354216,-55.2437698269507,-57.0776903965216,-58.8541730203015,-59.2524507965985,-58.0454109970046,-56.4781943569715,-55.43091227809,-54.0755380250276,-53.2321627588181,-52.7428216900989,-51.9996620365109,-51.6882738249512,-51.2098417194792,-50.3860189726717,-49.6568875144576,-48.945141773502,-48.0268073793676,-47.3724336821803,-47.1755048336056,-47.0108005800068,-47.5240082995316,-48.5719986647596,-50.1477781273728,-52.4297345405681,-56.3348914302402,-61.7932743892542,-67.0892420182801,-59.127608457566,-55.8548997286975,-54.5702187563736,-53.8813269163735,-54.4878311732074,-55.2523434484031,-56.5713462269787,-55.174371583677,-53.93533877426,-54.8485622289793,-55.3851887462818,-54.9060296640185,-55.2855020680053,-54.9108527479447,-52.8666712417427,-51.3333564417566,-49.5102579417488,-47.7983632206569,-46.8348982366862,-46.4576196756114,-47.5186321715061,-45.9196573647419,-47.9747347817339,-46.944920072075,-49.09561459913,-53.2191750958473,-57.4622637594315,-60.1709239737962,-54.9227559772849,-55.0241112286802,-53.7201497746444,-53.6991378857527,-52.5068642967371,-54.3651823115345,-55.4631134097379,-56.2914771702306,-57.7573167103766,-60.3194445623903,-62.2391116443329,-58.6046416912541,-53.2352885284618,-53.1136032505076,-49.8621430698792,-50.0218674730097,-51.3595472637795,-50.708842855959,-51.5171221248742,-53.3234946448044,-55.2786498728419,-58.7458647621558,-65.0452041182241,-69.0719685395454,-57.3572134805358,-54.6257131680461,-52.6063628218661,-50.4479082601004,-50.0062861610882,-50.3751437235372,-49.6077688564382,-48.6283222942594,-48.5626145020672,-48.7235791994636,-49.4182239837098,-50.7651597329274,-52.3251714788551,-53.3592139403569,-54.1006611724474,-53.6625408943175,-53.5100934754802,-54.2354939079318,-54.589335043531,-56.8349534715912,-60.1342159038411,-61.7008434210696,-58.3757888498816,-55.0186246875603,-52.562884126193,-50.7897684741955,-50.0731003358157,-49.532839928917,-49.2911251517834,-49.8770322566075,-50.5024266051806,-50.9247126206343,-51.7181002089623,-52.6149730460267,-53.3395668307222,-54.213759904853,-55.5363396451734,-56.815021155197,-58.6555190897306,-60.9842254897141,-63.1457356486442,-65.1389397470451,-66.0278904356422,-64.608443091346
-53.8500003708015,-53.5682792839684,-53.4848664894355,-53.3887777307382,-53.081208325156,-53.0736604602285,-53.4252129334406,-53.4685552230244,-53.9944925772922,-54.6421422070361,-54.821527001131,-55.5755613156406,-56.2365984870156,-56.1533846281236,-55.4114455322638,-54.6836005315693,-54.1715708781489,-53.7289905200855,-53.1726138500698,-53.2472392842022,-53.1622763495745,-53.5096271914313,-53.2209882089358,-52.4337251874647,-51.3825716388337,-50.2900481283797,-49.1060202956347,-48.1046822410556,-47.6730506768867,-47.3943068280529,-47.7687051035123,-48.5917690754864,-49.8344508468915,-52.0187477218183,-55.6999588425664,-61.6834150038364,-63.3174117993924,-58.4446757443224,-56.4344445297806,-54.8172531155869,-54.0321199070457,-54.7194627655816,-56.3696215213172,-58.8051061445332,-64.5611579076974,-56.9211852564768,-57.1128193920871,-56.9702692328959,-54.8293226221176,-54.6133181391501,-54.663783648403,-53.1179144162085,-51.7278126848536,-50.1849153787673,-48.6245112062225,-47.8802512567048,-47.6494848425697,-48.0556913528828,-47.2624804736466,-48.8437251448283,-48.6941372654116,-52.9599072199159,-57.0054159545849,-61.1745994282825,-65.6575957948289,-61.7147995167423,-59.4750884436917,-56.3432928164622,-56.0233284917033,-55.0254697117182,-56.9687879647408,-54.6447246828704,-53.7622879059493,-52.8241236362302,-53.437719261596,-55.2458358212996,-54.0677690430878,-53.4431623277213,-50.8008841873445,-50.4690398812132,-49.0346274327628,-50.9981339584118,-51.1734219716756,-51.4460881365538,-53.1613830869832,-55.3350871329829,-57.9092723562098,-62.3094092281527,-62.7681156415276,-60.5528865529129,-54.7263906094246,-54.5997548420264,-52.6105213143816,-52.6704254737826,-51.2492357266714,-48.8747165706896,-48.0287890773228,-47.9486181217621,-48.1281306298847,-48.7620619287457,-49.5864459645526,-50.5918224169043,-51.3235395966483,-51.7915352889471,-51.9721523443125,-52.5961825497783,-53.7143646015791,-55.0746730122747,-58.2134725093674,-63.9159583882972,-70.1031608548256,-61.0129931475426,-55.9435950665854,-53.3533777343505,-51.2219041288491,-50.2442768466728,-49.3836394393397,-48.9554463958438,-49.063771141975,-49.3336429759932,-49.7144800803665,-50.4047189839677,-51.2876491604591,-52.2907188479777,-53.4630131159518,-55.1575134252593,-56.9981827334718,-59.3409743073344,-62.2990416489175,-65.6948528357875,-70.8145205230857,-72.5374899326865,-67.6770887767953
-54.9539919970379,-55.4747113199226,-55.3197159502408,-55.2062851648991,-54.8561216706906,-54.6838266891634,-55.0947245787694,-54.9731523557725,-55.2446213027862,-55.4623777626669,-55.2188444293719,-55.141649611137,-55.0088161346512,-54.710007489327,-54.2776896657723,-54.0278234484442,-53.7311313464396,-54.0411637439558,-53.8980362039247,-54.5455498028398,-55.5281393641857,-56.9673710475256,-57.3395602817713,-56.6276708637437,-54.4747543650821,-52.3663317666851,-50.6167526858555,-49.1064770879262,-48.2596013434412,-47.7857419984979,-47.7860598321824,-48.0902576404629,-48.8281096282894,-50.2693655322821,-51.8917337923643,-54.0330023397032,-55.4671493338176,-55.1341111988513,-55.3127381349146,-54.3811303276183,-54.1138189840589,-54.7465666783824,-56.7315130985826,-58.8145123592855,-65.8361313205279,-63.7234765904923,-61.3933830525965,-59.3502759645065,-55.9108391851827,-54.9687811822462,-55.2135601040271,-54.3725413394459,-52.9692631219208,-51.6394232697218,-50.2547409570778,-49.4776294831312,-48.9842537356145,-48.0591280118543,-48.9369057537736,-48.9661434041836,-51.2524673264004,-55.2248695454726,-55.3513063539336,-59.3378946450336,-72.058850014863,-72.744834361161,-64.2699937592905,-59.145249991611,-58.8477890237413,-57.5506987843399,-59.0714238754794,-54.7605912042836,-53.2836113903115,-51.2492685911366,-50.6533301362802,-51.2235038333361,-50.6245063089493,-51.982600233534,-48.7560920674908,-50.598556755379,-48.4038825817064,-50.2627783079502,-51.6532579228927,-51.5437749588426,-52.8919623683515,-55.0520958311679,-56.9629542201263,-61.7914687150921,-60.7474234045239,-65.299334369754,-56.7518193469542,-56.8707047375064,-55.3872558574792,-54.6046863725408,-51.2709733582854,-48.9267278222458,-48.4530959441171,-48.3514503327765,-48.5783178880432,-49.1232490108741,-49.5087062650512,-50.0141738646054,-50.4978948043523,-50.7459068930987,-51.3678769268335,-52.3586084809008,-53.3340574465795,-54.9353480253511,-56.8620746281104,-58.6097732321465,-59.0153224173466,-57.5229302917957,-55.1298453496308,-53.3728838464994,-51.735167960906,-50.6944232999377,-49.7704450398418,-49.3300658311547,-48.9858470502056,-48.9939669985418,-49.3897827072767,-50.0036952143006,-50.8690012185156,-52.0797464829424,-53.4459515176339,-55.3803601410822,-57.7284212687777,-60.1055349846828,-62.8404199226928,-67.0511144112956,-74.532298389981,-78.1308163084718,-67.8686344259535
-57.5050058527319,-59.4475523590673,-58.8294145692521,-57.8352224411967,-56.903121792356,-56.2542481423747,-56.5635436604711,-56.6751755856724,-57.0472173646527,-57.0878343894471,-56.9297042329709,-56.091191159844,-55.0557696841723,-54.4434237975263,-54.0768793570494,-54.0945380277125,-54.0047020547405,-54.9158030264643,-55.5250162855006,-56.704552209758,-59.1666844374797,-62.555975322808,-66.0753042619129,-65.1645394088105,-58.686734223354,-54.7204980457046,-52.0137392477374,-49.965359778105,-48.7207820821662,-48.0454304321369,-47.6471939622436,-47.5064642567565,-47.9178493929765,-48.7768510728434,-49.3893104055507,-50.4631334067114,-51.8923088180299,-52.862332315732,-53.8164332571394,-53.7799331932395,-54.4226726052833,-55.2182816672887,-57.1294186117701,-58.7125530433969,-58.3340457474024,-63.5594317860891,-63.4643402913359,-61.336801023498,-58.2373971331664,-56.537077481364,-56.973118623166,-57.0651313601137,-55.3295737084165,-53.7870590836005,-52.3484089374188,-51.0657808969161,-49.9702021045218,-47.894747814206,-50.0905990465243,-48.8310547228987,-53.0617767284004,-53.1000561858984,-53.7506715653161,-58.8893918436508,-80.8002554727406,-68.3095650691483,-64.7105536737643,-60.7963834730782,-60.220349486112,-57.8501660046735,-60.6392278896328,-56.0243878955354,-54.6161121264205,-51.9886605677947,-50.3946518638464,-49.6060928551873,-48.9790710065747,-49.7189386615538,-47.6903039490829,-50.0020025852711,-48.1417227477162,-49.4447716394367,-51.8286854006941,-51.9496458424835,-52.8860108507197,-54.9941839052012,-57.1411214889734,-63.1891087165392,-61.3795158635591,-61.8232552218307,-60.0406267795543,-56.8371729073045,-56.0949357619736,-54.0646024665963,-51.4770513934563,-50.2770422070768,-50.2838752158967,-50.1132869466036,-50.2701360829298,-50.5114614412139,-50.34117137913,-50.2434187109843,-50.4361274208346,-50.5665845663555,-51.4993028686911,-52.5487377231689,-53.3011359478212,-54.7973133038733,-55.9798297362538,-56.5901608309046,-56.5020791125674,-55.8781303049894,-54.9440618806439,-53.6181144608058,-52.6040981528954,-51.5601301347278,-50.6966501855073,-50.2879260701935,-49.5963524929407,-49.4491952487191,-49.8717817983842,-50.4438613528497,-51.2640262225321,-52.5411593337779,-53.8022529849476,-55.5023651346121,-57.8038031164057,-59.5059094993061,-61.8712841683081,-65.4694933662528,-68.9558925270432,-71.0529937733349,-66.0919435702424
-61.8476515285029,-71.3738110960678,-65.3756663867434,-60.2272361553141,-58.157372007159,-57.0551786795039,-57.1089422997029,-57.8901736201442,-59.4121351148486,-60.460422531457,-61.2681807217185,-58.7529298742051,-56.235318156808,-54.9788129924104,-54.3468023337684,-54.4192369425663,-54.6058178636975,-55.8894560682908,-57.5635804030775,-59.2158473430346,-62.4707156200688,-66.2231357308462,-70.8599659804016,-68.0996739324739,-61.0919936234114,-56.3691613393499,-52.7815934583838,-50.3546419769847,-48.8397679605325,-48.0246730728478,-47.4180947459407,-47.1065346980641,-47.3758055677528,-47.9073506980225,-48.228697444355,-48.9383008460712,-50.2175671042797,-51.7688659864547,-52.803721608767,-53.5784525681929,-55.1323999545305,-56.3478462840893,-58.0053890291322,-59.8226125322183,-57.5148171328698,-58.6627670901703,-61.1093795484597,-62.4934977893961,-61.7501689118871,-59.7647087736865,-60.6516680759326,-61.9178748696891,-58.9059726806123,-56.0923401495387,-54.0716495348039,-51.9090831388696,-50.3452277707437,-47.9850402780834,-49.8750075745525,-48.8422575064415,-51.889524302287,-50.9258505455761,-53.3892708371021,-58.0958288663814,-64.7760905980307,-60.4939886112938,-60.1379630708195,-60.9774151043916,-59.0386515365941,-58.9510396512994,-61.1618122400039,-59.1316706420937,-58.3675012559617,-55.2440104400735,-52.3365831765278,-49.9756646272956,-49.0674782898723,-48.1174685843712,-47.8104570261514,-48.8915850719613,-48.2300712901337,-48.620231213775,-51.3346104314562,-52.3070191648148,-53.0017735472584,-55.1890191340106,-58.4465540315113,-68.8772770216343,-64.5462205529835,-57.6064680989621,-60.215442972431,-55.3094861612813,-54.990722917599,-53.2559821852588,-52.6628319688532,-53.180319158238,-53.983465474551,-53.7376582683322,-53.4885303424225,-52.8830965040014,-51.8556560486117,-51.0329868729759,-50.8604086929199,-50.9594056155088,-51.9733222680202,-52.9275872023207,-53.735177699281,-55.2084938487278,-56.473359929725,-57.0258157914774,-56.9533154683061,-56.4850121690011,-56.1065444131693,-54.6584185889753,-53.8631153850834,-52.7870494569606,-52.0129156785345,-51.617529781416,-50.848893317173,-50.7040962743426,-51.1455945888404,-51.6769842627351,-52.3385935875753,-53.407408848111,-54.1901200764916,-55.1626104810877,-56.8817349383713,-58.0982484290399,-60.5290731529544,-63.1910344216799,-65.6792495171865,-68.0260318738624,-65.9294981387208
-60.9003227131228,-63.4453715105941,-61.619111353505,-58.6825538077724,-57.3810930832597,-56.6491221094657,-56.4447785469676,-57.8017877942568,-61.1938823737581,-67.2835121107142,-74.747875328721,-61.8196531433348,-57.6732200210943,-55.554731801608,-54.5811791936409,-54.5410217880559,-54.9588480245819,-56.2109809398325,-58.3669710294667,-60.5808142607967,-63.130366053587,-65.8085067056404,-65.7714306654742,-63.3733317872304,-60.1747587384672,-56.5369206994541,-52.9196542775425,-50.3456563820941,-48.6187587968707,-47.7391342269078,-47.1524180641315,-46.9235203108235,-47.1649464239801,-47.5791946727208,-48.0684699138701,-48.8262268351633,-49.9478912148769,-51.7427249173667,-52.7028553259901,-54.1740849790722,-56.2270055890176,-57.7908747085814,-58.7974299369666,-60.7929509124478,-60.6076922718297,-57.8961649883112,-60.9265099672084,-64.669256653042,-67.2184676968341,-66.222365059422,-67.6488196721811,-65.6100350867284,-60.9361875493779,-57.0842828863317,-54.5401177672486,-51.8875010771081,-50.3571886446152,-48.5147624758767,-48.9875637602512,-49.0788907420946,-49.6457309550676,-49.7388727634553,-53.1964558789983,-55.3979151282791,-57.6709461349884,-56.3309756103911,-58.8046789996298,-63.4727026844187,-59.5130848541482,-63.6122573754852,-60.1720381644312,-64.7177214880963,-66.9572633266281,-62.9664451706314,-56.4703522807984,-52.0256974801656,-50.5704215613633,-47.7632562286098,-48.8790439363325,-47.7803957126666,-48.5750618519101,-47.8377435755346,-50.1132188597872,-51.9680318036158,-52.6120656546936,-54.6142080845685,-57.2718255147254,-65.6499802805768,-65.5269409630771,-55.5002763684126,-57.0095848676814,-54.4001666860117,-54.3037536553639,-53.3845454179734,-54.9098523069615,-57.807398104453,-60.5967342865658,-60.6635473200626,-58.8513598592738,-55.9903214129234,-53.7337550608862,-52.1746841866017,-51.5703502415815,-51.650781451843,-52.4318782548615,-53.326731374288,-54.4765021856399,-56.1637823584603,-58.0540803947158,-59.4068003832835,-60.054586314577,-59.4182278353249,-58.5559345270236,-56.4058584977154,-55.1550205942803,-54.037618627611,-53.3746674786077,-53.020679334014,-52.6376568583062,-52.7484354371254,-53.2169807589383,-53.6789391080944,-54.005491799514,-54.5306795565315,-54.7096957302592,-54.891013544223,-55.9366324389264,-56.9922028054673,-59.2071456857809,-60.8181977170987,-62.4833235239775,-64.7815464116449,-67.0658623781581
-55.7440515167373,-56.0914647000974,-55.7528697984431,-55.4619726668887,-55.4308115780736,-55.3653139606003,-55.1182795731981,-56.5177811395124,-59.3450088045024,-62.3166709946993,-61.4193060021767,-58.8607902845426,-56.9930764237454,-55.1104981537898,-54.3875513469685,-54.2331770862054,-54.7499160113312,-55.6878857655438,-57.3957282237183,-60.0366359425827,-63.1542619803787,-69.7388234117829,-70.6383731007729,-64.0072501044579,-59.1313162722086,-55.5629508371839,-52.5673881111955,-50.1400744059462,-48.2821047944585,-47.3884421681753,-46.9176254725889,-46.8860296166119,-47.1555291543703,-47.6401852260313,-48.5928161452461,-49.791391435394,-50.9640034338173,-52.843902802046,-53.9116306692597,-55.8757351936689,-57.4963705272443,-58.6689366559295,-58.5767504559849,-59.4315452400333,-65.804452270238,-60.1040529950876,-62.9723479226251,-67.0844025678425,-88.6179587589503,-69.9085455255763,-66.1789829462195,-61.6081686059712,-58.880086520774,-56.5812390086258,-54.2964361499693,-51.7803406602631,-50.4872147370575,-49.4615205523288,-48.4029381113889,-49.4033416566502,-48.0120478383838,-49.324790085373,-51.9879641378099,-52.5081331868518,-53.8574622750676,-54.5510628103738,-61.7474499774212,-74.3534735112841,-62.8658390718404,-73.2224220021883,-59.9372496539877,-65.5212784972657,-65.9627558212292,-66.8226318147181,-59.0866583826307,-53.7504092672111,-51.6841298752259,-48.6322865707538,-49.6381568473722,-47.051739145754,-48.7427843471491,-47.2457004054262,-48.5420090838016,-50.7589490621617,-51.5214198895032,-52.9228920598552,-53.5627229600577,-57.2423049433846,-59.2869230417691,-55.1035816763647,-54.9221270224103,-54.7055023212948,-54.5491032434638,-54.4917237215781,-57.7155668511115,-63.8100591592993,-72.1831323178237,-80.4201144190865,-65.663256110309,-58.6224377777908,-55.4691894520617,-53.452132721195,-52.4172996401452,-52.4143841256311,-52.7365275615481,-53.6609691539044,-55.1571448898668,-57.2666157390717,-59.931975477475,-63.4068730527382,-68.3026287933325,-65.2113838498297,-60.8949895079086,-57.9193616225498,-55.9238133977266,-54.8317971848081,-54.3915041811605,-54.2232617234872,-54.7410815661855,-55.485788857405,-56.0944953394283,-56.506199865828,-56.3885646650171,-56.0795661923605,-55.7164709491323,-55.2210207086409,-55.5164005998981,-56.3826854963403,-57.8430215341134,-58.5874506297067,-59.3612264576824,-61.0782618199589,-64.8406855212816
-52.5240295782169,-52.753276439243,-52.7697267271529,-53.2127056163491,-53.6212917225021,-53.9048874008913,-53.8491716450083,-54.8937577823802,-55.9091354823865,-56.0745612244751,-55.3835147115077,-54.8133039123103,-54.5369623554523,-53.7696103057548,-53.752998938551,-53.6489624607753,-54.2521071683224,-54.9739857267265,-56.295500171762,-58.7495322063777,-61.9990033386775,-66.7637966087329,-69.0371330339997,-63.069334531845,-57.6144898584686,-53.9896958153598,-51.6061930738134,-49.6838812129895,-47.9758657899639,-47.1260092193058,-46.7498335263128,-46.893102122788,-47.2190336452147,-47.9336315640015,-49.4226570619913,-51.3045015937975,-53.1382318433275,-55.2738090927968,-57.0650983310335,-59.1016366706297,-58.8112811217062,-58.6238652373424,-57.6814698585413,-57.398825813488,-59.7727713717205,-61.8503405719877,-61.2743016443698,-62.158272007481,-63.8212922432022,-61.3906061975894,-60.6641881664141,-59.4211256270477,-57.6718187396558,-56.4736369091624,-54.5673568890823,-52.3461022836876,-50.9748506583489,-50.6507166031455,-48.352905289436,-49.604555583933,-47.3251545572456,-49.3897978519675,-50.0875706989116,-50.5189525448712,-51.8677236403149,-53.7745472793375,-61.0221909687777,-60.3577709782083,-60.8206838756641,-81.2579697132231,-60.2797244952821,-61.2437963584788,-59.6934455748115,-59.111010883404,-56.1946888387036,-52.1546444477902,-50.3008761452664,-49.8874879480132,-48.7393121563558,-46.8048448345556,-48.1263961662914,-46.9533140284262,-47.1224245383158,-49.1679716540106,-50.2506845433449,-51.227772997047,-51.0192089976913,-53.2628175370371,-55.4469929481194,-56.4685120685618,-54.7749910263233,-56.7185401134317,-56.1066530430131,-56.7581020530814,-60.680658176835,-70.5109945703723,-70.9619216399306,-65.9313041671629,-63.0981027223056,-58.9084737635236,-56.4287013688155,-54.5652444082679,-53.2551876172535,-53.0968861910703,-52.953792154437,-53.8771927591855,-55.4773927762588,-57.9373514848615,-60.8857727492383,-65.7390730203724,-72.4642229671266,-65.217632994632,-60.3437948948328,-58.0451082298249,-56.1453714429348,-55.1517147707247,-55.0439216066643,-55.2006394990597,-56.8440397467413,-58.576643697691,-59.7541336770881,-60.4754952204751,-60.0614923558592,-58.4331079168766,-57.2358664514225,-56.1270227341571,-55.5637332999155,-56.0499116295304,-56.5048616684236,-56.7741054964289,-57.0246197692962,-58.1438512177816,-60.3206556309645
-50.8704090296946,-51.2309210360503,-51.5012620334349,-52.0968498781111,-52.4529009640453,-52.7920996259379,-52.9862125288804,-53.4828176567795,-53.2760775968026,-52.8014829224613,-52.4752833621461,-52.3753769611826,-52.4588741704206,-52.4955813871095,-52.9719544395703,-53.1295369774997,-53.9025067702657,-54.6480308559266,-55.8859860253825,-57.6455780489151,-59.3627789907935,-59.649872096052,-59.3560482551,-57.9922418286784,-55.2197861469382,-52.2430060937922,-50.1749326964897,-48.8469399859248,-47.638454138078,-46.9220034902033,-46.6058447738726,-46.8361498730197,-47.2752464346277,-48.3132924787698,-50.1684518151447,-52.4342691810595,-55.6553548663453,-59.0655968237855,-63.7105146358283,-64.8958504160935,-60.5626986185154,-58.5299873439938,-57.1116456984972,-56.1173938998444,-55.5850444970615,-58.1963109198957,-56.9627601966906,-57.5052870715431,-57.7056033978007,-57.5061922695503,-58.4832257942714,-59.9161183894208,-59.1479039490477,-58.0488624332022,-55.952321190454,-53.6500341790806,-51.5277959890878,-51.7821152925824,-48.6909131646636,-49.6061560070821,-47.6768107626306,-49.4844884589708,-48.6350878805946,-49.605792507034,-50.6899538817186,-52.2964360032069,-53.8387049106023,-54.3674672298143,-55.8583791874295,-64.6272544111872,-57.5804990049549,-57.6161132114542,-56.636542633397,-56.0172586338335,-53.8839581467236,-50.1535204968634,-48.6254894541191,-49.7475046642364,-47.2774537292703,-46.8993409321421,-46.8744125569874,-46.884950937812,-46.1850985722913,-47.7405151965427,-49.2191937435723,-50.186520581121,-50.0747918496112,-51.6930345834698,-54.0968619925786,-60.1535995119813,-57.1520670255048,-62.0105758978254,-60.2689670230295,-61.2920489871435,-65.2992211671203,-87.9480000443176,-74.7510532034777,-64.2403526846686,-60.3917519329775,-57.9694481878653,-56.447063393465,-55.179046662317,-53.9478601254563,-53.6125084145755,-53.1883533569005,-53.9468333821997,-55.3670288141706,-57.7343035726903,-60.3095939801884,-62.9908688457706,-62.5577254919867,-60.5170279342471,-58.7497418526238,-57.5395878587773,-56.4425136638235,-55.6162401674656,-55.7685840460302,-56.2341872757797,-58.579478887529,-61.0441998403584,-63.5895853935349,-66.6798542528514,-66.7530987669209,-61.6060007623677,-58.529719523883,-57.0398752337435,-55.8341018465063,-55.7582630404439,-55.3526249070517,-55.4761875692781,-55.605494360898,-56.2274172363507,-57.0323899070745
-50.4647351319309,-51.0473349173325,-51.5505137464934,-52.0135923408775,-52.0870276864002,-52.2610870174056,-52.5698675599069,-52.4682400985596,-51.6933620454475,-51.1982705664065,-51.1660716858462,-51.2368670402113,-51.3026968496202,-51.7451681427684,-52.3610354307104,-52.9205520095837,-53.934570204759,-54.8940673786163,-56.2532350492889,-57.2088270027043,-57.5546058755151,-56.5937105820003,-55.7040277771268,-54.6850204975436,-52.9931421288196,-50.6830305032746,-48.7663085703031,-47.7783322255459,-47.1401468651425,-46.6267806418919,-46.3904796779058,-46.6385014898825,-47.3012398510437,-48.6573015335516,-50.6926959333005,-52.8678225920652,-56.7078825821575,-61.9680937510011,-69.3945801187373,-78.7956075740272,-63.5414714453902,-59.300258361907,-57.3642807649689,-55.6040314651174,-53.6672622372157,-55.1363566838414,-54.3309979943017,-54.8762465565479,-54.9236365303723,-56.1155191682948,-58.6941932431051,-64.0078705814908,-66.038281921709,-61.5468880216341,-57.3893921412593,-54.2628900654774,-51.5142452353862,-52.4646547867327,-49.300151712595,-49.538484318155,-49.0839058595016,-49.3565438162717,-48.2553435063475,-49.7030569815212,-49.7057279608302,-50.4734139422385,-50.2571905406191,-51.7095537434976,-53.2876252133312,-55.2068718711506,-54.0227720504475,-54.2622634578074,-54.5081753120389,-54.2022059418405,-52.4447796581813,-49.2818276826361,-48.0440684711323,-48.381595532677,-46.3569005270001,-47.0363788730761,-45.7115272092298,-46.8223902502375,-45.8604014052035,-46.8084159357122,-48.5576428763084,-49.8351586406976,-50.4310731799161,-51.8119534479998,-54.6650616343968,-68.0783748613384,-63.5735245592629,-83.8547063551551,-76.7402005291717,-76.5211608491259,-70.6737665671685,-66.2319851175064,-72.1540923528098,-65.827943304339,-59.7447181789203,-57.3540576813891,-56.1517978101553,-55.3787534205426,-54.566319774708,-54.0400350948857,-53.5670364149045,-53.9366624346123,-54.9115494325439,-56.6621115935777,-58.6513921291386,-59.9445453050348,-59.225776227875,-58.425122198647,-58.1681258290376,-57.7198873182081,-57.50187324416,-56.9635099946566,-57.1175561830483,-57.6800332906495,-59.4430539504664,-61.3959728908502,-64.2593267326653,-70.9948545009354,-70.8433597966417,-62.8341558668521,-58.7004142159786,-57.3943610975135,-56.1677448296994,-55.4749877916975,-54.5964990669206,-54.7423269102715,-54.988921952393,-55.20342900537,-55.0858419969203
