-52.8608792422275,-54.190299867235,-55.4519847425064,-57.8079717343625,-59.2988251197512,-59.2735867465895,-59.5760194980365,-58.20503466017,-55.425580933055,-52.7694791196712,-50.6328125311907,-48.8752242484286,-47.479221767756,-46.3904873812208,-45.7150266703144,-45.2703018294079,-45.1850988848728,-45.3947397988017,-45.5305013986539,-45.97745755507,-46.7145510320791,-47.2707234908383,-48.1841510683801,-49.6096794419058,-50.588562034815,-50.7275044257101,-52.5406757597684,-53.0266989028963,-53.9549324982658,-55.0627809537643,-55.4003855677497,-55.9441075838031,-55.813135449309,-55.9350875835806,-55.5356565636619,-55.2966356022341,-54.3942330724228,-53.7054208137873,-53.4056266912499,-52.975950136213,-52.1535194271895,-51.8744294427012,-51.1616071380262,-50.0073538186756,-49.1156301645692,-48.9794976716382,-47.930786728403,-48.0505859329135,-47.8063869946774,-47.2178970397941,-47.6183999245714,-47.7329954165878,-48.6252119821319,-49.7634961154097,-49.9416935094087,-50.1960692707927,-50.2507330627769,-50.6757626592971,-51.3705081568119,-51.1514677173971,-51.2695213975804,-52.086089037222,-53.0456148415063,-53.6281355408564,-54.2288197840949,-54.8012940384202,-54.6254298837427,-54.6203977251387,-55.2400218058242,-56.5185875646417,-54.2970841502378,-54.3116488493242,-53.4185779460584,-52.3184195718139,-53.698372346394,-54.9336640934419,-52.7968600980625,-50.7278090680649,-49.5874747696736,-49.5419810128218,-49.4440213954589,-48.3141245443167,-47.7907933686569,-48.0496600942664,-49.4282495687078,-51.951147435168,-50.1251779810938,-47.8571193479168,-45.6789371573525,-43.3484460043069,-41.8080917644088,-41.0429092254888,-40.5891531375495,-40.9578936075148,-41.2827080113579,-42.2271970367122,-43.110809727778,-44.6323051415257,-46.4219953938394,-49.4836033191971,-52.9528599717429,-54.0336549499152,-53.3412351097254,-52.8624423521449,-52.0954383706199,-51.7101478285897,-52.207496439854,-52.0188867590709,-51.7740086301648,-51.7501195772602,-51.9384576161613,-52.6833098618465,-54.4655365401849,-56.005245646817,-57.7182462529582,-60.7898946015041,-63.5764576587612,-65.1590984183907,-60.3102846578597,-56.2812547756471,-53.731215116889,-52.388708049543,-51.6820979267578,-51.4621048589071,-51.8350800358764,-52.9342815049885,-54.5486763538809,-56.4559154662217,-58.3492461009044,-59.3628456732767,-57.9725444154775,-56.4553505089837,-55.204652187378,-53.9795402463811,-53.4128836028351,-52.7150326793825,-52.1254489732627,-51.3271575345979,-50.705420248983,-49.6123359488714,-48.8568978048473,-48.0989036126051,-47.589805424416,-47.3779649047523
-53.6597071271549,-54.2193617634093,-55.401854499819,-57.631897851746,-59.6750619483485,-60.8040100462007,-62.750134438884,-62.9808275413912,-60.2242295269213,-57.0544978443843,-53.9877290843496,-51.4018771635459,-49.3816268960313,-47.7458520977299,-46.7982340882064,-45.9740034920874,-45.6172574947832,-45.775647974373,-45.8181660501933,-46.2400187718889,-46.8572030824546,-47.417865149989,-48.3103969099348,-49.5650309876893,-50.4929430189103,-51.0041184659294,-52.5940486042977,-53.8906617685913,-54.6057413504695,-55.9315333892582,-57.3380144513261,-58.3439704587748,-58.3975513997895,-58.014009572494,-57.1712610121246,-56.3417240066923,-54.9010782907081,-54.2601132441553,-53.3216534482626,-52.4932283373842,-51.3314831131867,-50.6414764673023,-49.8476677961559,-48.788179910728,-48.0062036661813,-47.9225555382241,-47.0126334113597,-47.5335263406504,-47.981700436873,-47.8884959068499,-49.1621582633521,-49.3695043994221,-50.7604383252913,-53.2026650181263,-52.6138848710611,-53.0492989473745,-52.3008756274831,-52.6554137218046,-52.7533221744117,-51.753369234855,-51.5548798462555,-52.0470718582411,-52.2428508506803,-52.0743436476226,-52.2626005506529,-52.9069761687678,-53.3802594001696,-54.2496992703625,-56.0050686699993,-56.1745549021724,-54.4101336900606,-53.9459454694756,-52.5276705328597,-52.9103531898068,-52.9395506174947,-53.5834037886386,-51.8820501180654,-49.9183091099625,-48.5643591091423,-49.4306414375155,-49.1063572017343,-48.045970826037,-48.3429534154627,-49.6633570151475,-53.2108925242444,-62.0214244629323,-59.019063114869,-52.935409946287,-48.729257448356,-45.5373901678658,-43.2621069384095,-41.9860409676263,-41.31073795386,-41.5570775070744,-41.9229154345623,-43.2640510135083,-44.2125476835633,-45.9375995556886,-48.1219553760783,-52.4282296510816,-60.1415140651968,-66.1021876501474,-62.4959664423435,-59.3188345120545,-55.395157846121,-52.0376488773653,-53.0149752333349,-53.2521668719011,-53.0042126589797,-52.8975382800527,-53.1539314986796,-54.3795472641893,-56.5786635644633,-58.523435255234,-61.996333902437,-67.8513766436818,-83.4573753679769,-68.0463579618273,-61.3957743486919,-58.2537584003986,-55.7014417975295,-54.3214463511655,-53.4770395629793,-52.8667794965397,-52.8989772706489,-53.4521505808619,-54.3264923751277,-55.3196669962379,-56.1355357111698,-57.096290326814,-56.8406219709196,-55.7634901636331,-55.2193286269909,-54.0248503796541,-53.5189232671418,-53.0049093391993,-52.6012164342658,-51.7747919304403,-51.4096514825147,-50.4786506671527,-49.9553537600896,-49.0845043659862,-48.6360622673983,-48.4131277040667
-55.7801389004573,-56.1536381939194,-57.5821387371067,-58.966749037303,-60.1226492185426,-61.0867104672689,-63.2787102595308,-65.6004728037702,-64.2504838512943,-61.4888366295689,-57.5362674453255,-54.0658907941995,-51.514508963244,-49.497618025151,-48.3250676840614,-47.3129516734773,-46.8281032075694,-46.9875167501275,-47.1612331826902,-47.6528375912814,-48.1609734371558,-48.7881382994556,-49.5243666407646,-50.301245080824,-51.1615720248049,-52.3913087703295,-53.4775333955904,-55.7498532500339,-56.9029576777662,-58.5355763753005,-61.1891162383921,-61.7513047004719,-61.1873510007547,-59.4450666771298,-58.2725809114677,-57.2269368878697,-55.9115468749225,-55.4715419011849,-54.1353983125578,-53.0600520085926,-51.8306038589985,-50.7476936727098,-49.8182777094877,-48.8834798597598,-48.0907012012025,-47.6407693604421,-46.9950350333836,-47.4447943964366,-48.2749849138756,-48.9511581424246,-50.791923583886,-51.9790319563675,-54.2744944493857,-58.3871474050957,-58.3566957123198,-58.2857154918189,-55.2872550929271,-54.8299289118201,-53.6726278336276,-52.2612665458178,-51.9167933725115,-52.0228329477095,-51.8083216780096,-51.5909957764641,-51.8420192974985,-52.5522395919877,-53.3408696761558,-54.5057050925433,-56.579760408844,-55.4461587083993,-54.9418352092785,-53.9344678374628,-52.6816253414167,-54.6075655378308,-52.9499170596994,-52.4583844628675,-51.3340128621182,-50.1318414713891,-48.8391494701213,-49.8431180540393,-49.1959383534911,-48.7690628062721,-50.127970863136,-52.764045429274,-58.8494353796104,-60.7048479046948,-60.8688615105006,-53.8463148616847,-49.602182796575,-47.003568071092,-44.7319214885766,-43.0750901962749,-42.2544972271724,-42.0983577234083,-42.4320345736388,-43.8435114543211,-44.8120784946674,-46.5920495581014,-48.8642104829731,-53.214651402697,-61.7190821556002,-63.0158581327375,-64.573365022933,-64.9263949035709,-60.336798911006,-54.1788834575108,-55.1839627408287,-55.7556095352949,-55.4373123144171,-55.0307957735319,-55.006062578235,-55.8748755232523,-56.9951040778486,-57.9136121955113,-59.6113814893192,-61.2497548575522,-62.5867654232601,-62.2966961145455,-60.0322952684739,-58.7365807507603,-56.7292511381881,-55.5231653157733,-54.6801000395385,-53.9508739842025,-53.886274880086,-54.0581535426515,-54.4643884947719,-54.8776006705265,-55.0311677762806,-55.4926578430426,-55.5448312200093,-54.7030868213049,-54.5914816105848,-53.7830340183926,-53.3706330207047,-53.3401777700225,-53.5571616070668,-53.3886435089116,-53.7123574504045,-53.346182011603,-52.8538255343918,-51.5207238757443,-50.712411379665,-50.1148441774243
-57.4924289967358,-59.1822736744297,-63.0471890242407,-63.4788575770622,-61.7917887547666,-60.9120534735366,-61.8804200716072,-64.7516373512812,-65.931294941176,-62.0664103551321,-58.0732718527724,-55.0107404241559,-52.6029551124955,-50.9313196371224,-49.7816094132396,-48.9986605192627,-48.6720630109557,-48.9115663506286,-49.5317043010466,-50.3304458083629,-50.9631780419292,-51.8322713274994,-52.2960492178464,-52.3894431521831,-53.0977641079073,-55.0091492860755,-55.5173526567429,-58.4708752248332,-61.0312176287301,-63.5708335645081,-67.6874826900711,-64.4666271394076,-62.9443692788719,-60.2580194275274,-59.2070940540155,-58.2955304415429,-57.8220228940211,-57.9287330213879,-56.6048069132129,-55.3000216373704,-53.9425811570224,-52.2061848519106,-50.8500826811137,-49.8965614067882,-49.0190377624823,-48.0372047236547,-47.7586243019612,-47.8305155344349,-48.5539117795062,-49.8481489936066,-51.3931280702398,-54.2108855067344,-57.9042411468671,-61.055344902025,-73.4617675675611,-62.2670586154927,-57.1474684285412,-56.1953748219983,-53.9418027080825,-52.5995114880537,-52.2692395760015,-52.0851050087792,-51.9193092207644,-52.1794338208302,-52.7881603132851,-53.5357836826429,-54.1344089969521,-55.1654728999663,-56.5618801514363,-54.741128234537,-55.4152538123564,-54.8151807872298,-54.3942110180304,-57.2081108633826,-53.9939516137355,-52.1108082684239,-51.4332606407332,-51.209735724161,-50.3198195577317,-50.5720432734629,-49.8799625409297,-50.6634666068074,-53.2247521175354,-56.8734915100419,-58.7619678240763,-55.09585863854,-54.3574072799208,-51.008161424323,-48.5566614146571,-46.8926742665416,-45.5920721768616,-44.1267166366408,-43.319814371648,-42.6745390126123,-42.8993008317566,-44.0514860332515,-45.0737938525545,-46.8102331743424,-48.8974376991592,-52.1647087383479,-57.6411092470076,-57.4493482936486,-58.0351658050964,-59.5858982113984,-62.9655983907099,-59.0530395498188,-59.7244133554886,-60.290047244223,-59.7783546178073,-58.6472823353109,-57.9161734282538,-57.6725870295355,-57.0393985869262,-56.873032236308,-57.022530090988,-57.3891306049063,-57.9647626225191,-58.8027947824426,-58.1592909864008,-57.7094063652566,-56.3919893258156,-55.4973551442754,-54.7350573346465,-54.1319670194431,-54.0244290711815,-54.0035326548423,-54.195840691505,-54.3286231152909,-54.2839794902129,-54.3744099500318,-54.3950263157612,-53.7606162502351,-53.6497063876319,-53.324135016438,-53.1230311992204,-53.6550465194027,-54.7647857260397,-56.2748245321374,-58.8618047978097,-61.3790635409029,-59.5689693171719,-55.8694596291025,-53.6126051277131,-52.1001248182822
-56.2131680906551,-57.7619151431202,-62.4921338720002,-76.3724673170605,-65.9341623587979,-61.6864745551882,-61.2093631100857,-64.223674882252,-70.8675465251153,-61.8746108659606,-56.9155842002863,-54.351250218384,-52.2955395796676,-51.4279723267157,-50.6443056549059,-50.5168975975617,-50.6354058920679,-50.9969770098098,-52.2358609922527,-53.7981132453024,-55.6136721022308,-57.5673080201415,-57.665995619836,-56.4129676754107,-56.4182195823978,-58.5436627730908,-58.5623528392181,-61.5824075678249,-66.9934417662292,-73.8370941224065,-73.8475119818431,-65.5134476967286,-63.9846236004589,-61.3083854476321,-60.3790874426801,-59.5143200996916,-60.2585229070409,-61.9645403248899,-62.329107024877,-60.8267245864945,-58.1514579567998,-54.818510947004,-52.4238978054702,-51.0573769012075,-50.1718046022651,-48.8987820262525,-49.0485284938716,-48.7052283240473,-49.0163070653487,-50.4393101431623,-51.4016083224586,-54.251287849507,-57.5164963180726,-58.840163654728,-60.0751239110754,-58.2129031964725,-56.3992479691939,-56.135191823825,-53.6366818394447,-52.7860274226988,-52.6356661197561,-52.381539884444,-52.6972529695734,-53.8437956240577,-55.070261511828,-55.8912019245231,-55.9418661510983,-56.5538320673293,-56.1696584671681,-54.6133290420626,-56.1354288500414,-57.1357549661414,-58.6182633918131,-60.6300710112455,-56.3921447291431,-53.0641880650061,-52.4431933681743,-52.8163877310315,-52.7130658430939,-51.4571265148942,-51.2505203657189,-53.6116280969144,-55.9086057171411,-56.7430051904317,-55.2399865186232,-54.0678012216687,-53.1385066639024,-50.2324880923784,-48.2518952318139,-46.5035951610212,-45.7670883423129,-44.9153775491985,-44.2639964756237,-43.3457913256002,-43.4354040803271,-44.1715096151181,-45.3670773810988,-47.0420531508149,-48.9056900807426,-51.278843586934,-55.9367208155983,-56.0283598294719,-56.4293153149276,-57.8579315877388,-63.4163506527548,-66.9290294225041,-72.3982602276338,-67.7706274742248,-65.7584856701632,-62.0282187003993,-60.3919448432285,-59.1341215047413,-57.3731268756598,-56.9314522141863,-56.5015302398246,-56.4100477682913,-56.5710010031461,-57.2949145083673,-56.8707615746931,-56.3207629662193,-55.4212951770863,-54.7051447343196,-54.0378646028567,-53.6426468775314,-53.3708938052605,-53.2813185849014,-53.4271803062094,-53.618007411323,-53.8442668552911,-53.8372275779208,-53.7563685788315,-53.3145247864934,-52.8675975682668,-52.7907731116932,-52.6691044613071,-53.3364360430741,-54.4411034356478,-56.5649849027151,-59.592068828183,-63.5817171453331,-62.4077085886709,-57.6583374885806,-54.7902631291618,-52.8632314554535
-54.7251700157416,-54.8665991952048,-57.2512401079223,-63.5691056713444,-70.22084261803,-63.5742445481081,-61.5776016073304,-64.2458128978,-75.7487364710013,-62.6600776241901,-56.44921068655,-53.7874826206564,-51.8042499084527,-51.2888378808646,-50.8683822303447,-51.3409740939405,-51.8315801161261,-52.246715276917,-53.494605108188,-55.5317167464705,-59.5795196843679,-66.7511200074641,-71.5026639392326,-62.1750330313955,-60.1455985764394,-61.4294405119257,-61.9134212518488,-64.0557354917489,-69.6834971557187,-79.0468540469955,-73.0998935461039,-67.9901745846952,-66.052454293058,-63.50033257287,-62.0918005652258,-61.0577867622561,-62.0712064856867,-64.6460160515247,-70.4316759087891,-72.5405236174655,-61.1947172888261,-56.3987024752572,-53.2755360322743,-51.4123422594826,-50.768995032589,-49.906823812347,-50.4462978961804,-50.0092380437401,-50.013633092847,-51.2843749469412,-52.166537321035,-53.9992275003501,-56.2489621436956,-58.1197399881003,-56.505868547125,-56.3432120981585,-55.7669407866505,-55.5467183132598,-53.2268361924436,-53.0408435629704,-53.1218331125103,-53.0496412544337,-54.1646134605719,-56.448779782718,-58.4789010593215,-59.9470763560381,-59.7517733843955,-58.7451345525057,-55.9618292693013,-55.5417694442918,-57.8561294931196,-60.3477308029227,-66.0577130618397,-65.6553532026175,-61.6612158874547,-55.6439615391009,-54.4403852343967,-54.2131220786554,-55.1519923677789,-52.4770579494915,-53.2627880242528,-56.3013054318723,-55.2964106544065,-54.403967461106,-54.2045779372042,-55.7568670926049,-54.4357310458045,-51.3767171073486,-49.1827866480608,-46.8294578157646,-45.7839489335272,-45.3071416724022,-44.8049737564461,-44.0779177036814,-44.0837620516104,-44.42434905368,-45.8724756522929,-47.4820549204756,-49.2139573371683,-50.9692452171313,-55.342286469997,-55.7848193528953,-55.6765590727988,-56.7985251325426,-63.5089553298523,-63.024518363291,-66.3073956933701,-64.8955837591559,-63.0096275449075,-60.2410578154057,-59.6241122767808,-59.1742120656641,-58.2854199954644,-58.5321322388255,-58.145670066066,-57.8885248203219,-57.5351073585203,-57.4958099139597,-56.6491779626221,-55.7345694006173,-54.986100998496,-54.1601780944378,-53.5012440300765,-53.2206684696991,-52.7804935714839,-52.6582962390239,-52.840283209759,-53.3529655007068,-54.1691969572643,-54.3462051431077,-54.185475951815,-53.7812437492786,-52.740968946418,-52.4715651643474,-52.1184545886071,-52.3882198821151,-52.7198140352021,-53.6213634115511,-54.308403632421,-54.712454976368,-55.0236050989845,-54.0100827773842,-53.0556358894568,-51.982796354809
-54.6853761890065,-53.9195829669198,-55.1302101133746,-58.533931136671,-64.3789667718084,-65.0493934650996,-61.5352592494958,-61.342338809856,-61.8730928347141,-60.8567534472512,-56.4939332846469,-53.928996597952,-52.0357450370642,-51.3358117202658,-50.9751857636965,-51.4975741758612,-52.0279904892207,-52.5014862811419,-53.3265174625524,-54.8608109989611,-57.4344939183315,-61.1999322042127,-64.4334045551735,-62.6634437001201,-61.8357584703629,-61.214870916012,-63.7296328426665,-64.8747235751016,-66.6012929090594,-70.9176398515979,-75.189072293796,-74.0843906016371,-70.410658176919,-67.1757473922527,-64.4564742172204,-63.2212252742031,-63.2295616595213,-62.5484001684139,-61.4941865358279,-60.116066707058,-57.2778577952138,-54.6923126432045,-52.7436740170182,-51.099789598373,-50.6927364119831,-50.7307115785574,-51.4554999404112,-51.5124672200754,-51.7681461622717,-52.9574953329026,-54.4945030895001,-55.3555938799843,-56.9494621901393,-59.5680828653648,-56.3151987959489,-56.6957437766043,-56.2888150285565,-55.2896361361091,-53.2656657841026,-53.6727963248046,-53.8462162377715,-54.1622660482809,-56.0598174199522,-58.9262315593055,-61.1575796563183,-66.0755938041584,-67.7441081479326,-60.0153026092152,-56.4783719358296,-57.7383716409206,-59.6589253842159,-59.9581252812726,-61.5593967421941,-80.9311432928563,-76.4966660300505,-57.7499982732726,-56.5933763957487,-54.6418717784684,-55.9705432137234,-53.5732855299031,-55.6052724003805,-56.6876542066776,-54.4463196879864,-54.071739296912,-55.7632614081427,-60.9402901324117,-57.1218561828144,-53.3656394528477,-50.7228981817529,-47.9319203414094,-46.0283334445411,-45.3552415697229,-44.8551225835363,-44.7204229952604,-44.7601144629458,-44.8174340579361,-46.4696193411215,-48.059133147982,-49.9491628461208,-51.3653631454658,-55.6333706282462,-56.8090959498791,-55.4070204136458,-55.3553177576425,-59.1728248879511,-60.592381019462,-59.7289693853042,-60.2594343560238,-59.348378404213,-58.3172342424593,-58.7562829229126,-59.4245721774442,-60.7405785927368,-62.7641615626552,-63.1636337379078,-62.8169302212163,-61.2094507270419,-59.5319152034703,-57.9470542549016,-56.7205743542618,-55.916472410086,-54.6664156121352,-53.83444563374,-53.4286088649077,-52.9082575819778,-52.7979161284682,-53.100672969458,-54.1405170212708,-55.9042490415423,-56.8123381886732,-56.649896107452,-55.803080532951,-53.7581393565151,-52.7921824523333,-52.0226920121616,-51.752529881989,-51.6217082086801,-51.9124777088729,-52.0479015629784,-52.168463260207,-52.4408033142096,-52.0853578405267,-51.7757369665834,-51.2708556492258
-55.9966453901232,-54.8157509028753,-54.8130889105183,-55.9407390714405,-59.4842985139635,-63.357844581228,-60.0117120957374,-57.2883479094561,-56.3803412202233,-56.8646484089656,-56.1282857456333,-54.7954101851796,-53.4655988307369,-52.3088504110243,-51.6638014129193,-51.5803194705456,-51.8547261302066,-52.4659302519359,-53.2036902260866,-54.2070652631263,-55.1402549294782,-56.9740067259049,-58.0425613565012,-59.5589750407323,-60.2769292309278,-58.446691956699,-60.6520608182388,-63.5741420880074,-65.3260033779547,-68.9368899982499,-71.4013745916136,-67.3647061764421,-67.6043146874233,-65.4076157570072,-64.3453409627617,-63.8510685364812,-63.9298507335218,-60.8557703354196,-58.1798098964315,-56.1016024058415,-54.5667773121116,-52.8834437146911,-52.0003494356761,-50.9779322531685,-50.5360444840729,-51.241582583359,-51.7726348723085,-52.7063012419688,-54.1600404992364,-55.6590142815762,-58.7993523676938,-59.3869231899617,-60.5429812367389,-63.5071044111304,-58.0136255135868,-58.1812715930411,-57.6097652488751,-55.5108672285267,-54.0308718091241,-54.842342496416,-54.8551153642096,-55.5943336182077,-57.4168075705613,-59.0271049961064,-60.5338343948713,-65.7694393057116,-63.7133598203803,-58.8719122281565,-57.8978221209819,-60.6676489092563,-58.2461577922571,-57.4628651435674,-57.6261186232411,-65.9867206966271,-59.2613501928127,-55.2514567102713,-56.5380486811027,-54.3743628328858,-54.8577773178902,-54.653091278312,-57.3545037237475,-56.1182539420476,-55.2981258570711,-56.3106268911139,-61.3058894149723,-82.9363798491896,-59.0039291588333,-53.9770913935404,-51.3297113148065,-49.1784976210127,-46.546077452351,-45.2472000216855,-44.6052266680079,-45.0501692531575,-45.2564992360437,-45.1624840232662,-46.8138885833452,-48.5498812574854,-51.1467692999284,-52.8744124539267,-57.7577717673029,-61.0827921772712,-57.2351884439879,-54.9863016015397,-55.4532280624699,-60.0030669453255,-57.1610410883172,-57.9646316533363,-57.6827870407666,-57.904181398458,-58.9559929719894,-60.7155754901424,-65.2549533663143,-72.9137851757317,-79.7809927739985,-74.0206050778174,-67.9674527559168,-63.7753235184297,-61.5837156284852,-60.1336643199097,-58.8488623713235,-56.6588534956508,-55.3549178060133,-54.4769020984438,-53.9608804432337,-53.9909956171321,-54.5425153105756,-56.3409876735682,-59.8755975575557,-63.9901058634241,-63.9772073182896,-59.7658642126873,-55.8250257425971,-53.7969872367324,-52.6881765112805,-51.9654424314899,-51.7388844009288,-51.8582514408495,-51.9182061034423,-52.1292201272536,-52.3075368069685,-52.2750628597101,-52.097365380894,-51.7904132115011
-58.0465482217784,-57.2533506958184,-55.4149812210405,-54.2883627849443,-55.9708726503535,-59.1323925025655,-57.969475560445,-54.6490910314502,-53.5321486578783,-54.0792270133517,-55.4772614446098,-56.3820351892836,-56.6484475499768,-54.9606583261747,-53.5339588013424,-52.1474849527496,-51.7409527095271,-52.3437330768843,-53.1905077354546,-53.7867459054593,-53.6176075416294,-54.1787899197761,-54.4237371713056,-56.1576650769085,-56.2824820811407,-55.5704944953976,-56.7326253386487,-60.846428771315,-67.1413747188866,-71.4592160773222,-66.0092618015942,-61.9136021371842,-61.5248653354502,-60.2767596690902,-60.4660178530765,-60.8955920015476,-61.9027315507864,-59.9441376395025,-57.3842032138977,-54.9958754284417,-53.7943323703739,-52.4029693901657,-51.9774435440364,-51.5112507056323,-50.8205995570656,-51.6134236969685,-51.6263506748511,-53.1500348056247,-56.1797677520393,-58.5788360042791,-61.5321778053294,-67.3696865988821,-71.9719499052403,-71.8571858492869,-60.15991161717,-59.417422001586,-58.9886336410159,-56.0146226105886,-55.5312325113515,-56.3994849102033,-56.0496678239344,-56.849916664873,-57.3090347486323,-57.6605106715635,-59.0748346671389,-60.9165174479502,-58.5386161499094,-57.583197328943,-59.4647653138236,-62.1703639710031,-56.0437214224388,-56.1894165857765,-56.2883350195336,-58.4357419593568,-54.1169074188454,-52.9251050453545,-54.9391493143938,-54.185604948232,-53.5566174705879,-55.8826479605739,-57.4629343846452,-56.2059951737042,-58.2967686222538,-62.8121252868493,-77.8820339956016,-63.6857385632607,-59.0652393071055,-53.3767487309461,-50.684740163637,-49.3580390581628,-47.0642457872626,-45.1713292491408,-44.3446838715189,-44.9277624363031,-45.3483576889639,-45.2833650011888,-46.6629372146565,-48.671796393941,-52.3148813994191,-55.4329425745929,-65.6195159129749,-67.1886214159512,-63.1745439140031,-56.6730437365576,-53.6957336875587,-57.6743653355394,-55.8400768022303,-56.5876916057389,-56.7939947035806,-57.6543829945821,-58.1313385897718,-59.8102364994061,-62.5080135879966,-64.6486470827239,-64.5997193950133,-65.2638319969612,-67.3679746137649,-69.6841742608166,-69.2191835627818,-66.1593266199469,-62.9401930208352,-59.5113929263892,-57.6070696457965,-56.1078279638636,-55.695055225849,-56.1609368536392,-57.0809055406046,-59.3618650194898,-63.3470973190294,-65.1636709021537,-63.2626003062279,-59.2611500059046,-56.3015036965121,-54.4835736571525,-53.640666636882,-52.8629721770253,-52.8260162593448,-52.9808595513187,-53.1383865557043,-53.5889250488786,-53.8402540473789,-54.3410154392194,-54.3700431491311,-54.1051915839363
-59.98109773148,-60.862058599238,-56.7331287762111,-53.5850135299215,-53.5611721089706,-55.0894894637127,-55.6366409147315,-53.3827156317513,-52.3870119287065,-52.9475386231983,-55.6908216133487,-59.3152002611808,-62.8800318803467,-60.1566541093175,-56.6290587554439,-53.3201160147033,-51.8111435757793,-52.0000094159736,-52.657979694585,-52.9210969576505,-52.2267202073249,-51.9120541772646,-51.7971725124992,-52.7874398104684,-52.823645965567,-53.5714945973137,-54.3686807721921,-57.8909130707358,-65.4430373971733,-70.1248358058015,-62.8006229518946,-59.4537405111217,-58.2004455075164,-57.2846589985107,-57.4008208299228,-57.9903346743718,-58.55894221463,-58.6200914869227,-57.4411846730426,-55.4471845943412,-54.4437930568755,-53.3221126964455,-52.9665571981239,-52.8607054080288,-51.8659613845494,-52.1626029769126,-51.6595032279546,-53.1665481025784,-56.2159953042278,-58.7796957803952,-58.5228313623096,-63.3184864393471,-67.5900973828611,-71.2364036364196,-60.9776619073347,-60.0610291970913,-59.8482376629326,-56.606938888816,-57.5443957125594,-57.7464555602574,-57.1431617019649,-57.3937704828568,-56.6592560813935,-56.8497166973586,-58.370564435733,-58.2856433493136,-56.6941357359931,-57.0629434284451,-59.3520272771546,-60.4180195352687,-55.0357157053551,-55.7264683548743,-55.909207828437,-54.320771574402,-52.065657918785,-52.5520783380061,-53.9510709839266,-54.5271156609418,-53.2857845115783,-57.4181956798127,-56.7933768426224,-57.5372349078154,-65.0712098126784,-76.2529767011384,-61.1110872778354,-60.2077542877614,-59.0765907832746,-53.5840304409968,-50.2915630467628,-48.4476066876345,-47.069622151658,-45.1934116978647,-44.269510553497,-44.4562573136675,-44.9775641005452,-45.2095012518218,-46.1675286979429,-48.2358673839862,-51.9576777881927,-54.8257793439797,-64.1417487733077,-56.7363248386825,-58.4512065204526,-58.8094883721329,-53.3617858471352,-54.4636474411303,-54.7854450338539,-55.2535421821864,-55.7516200869704,-56.3328161361006,-55.9059602049555,-56.7389788165006,-58.0732020362494,-60.0394096555158,-61.0083654165365,-62.8622848941112,-66.3902912708235,-72.8976263871948,-67.6855658555028,-63.0893402631109,-61.0796957451154,-59.4665845770971,-58.4271103230853,-57.4003956244256,-57.308448656745,-58.5236468029524,-59.3762344914297,-59.3170187029518,-58.4564994331371,-56.6461319055135,-55.6354755777508,-54.91150612944,-54.1531647422549,-53.853143992031,-53.8159024316903,-53.7155927586872,-54.1196559812176,-54.419297146163,-54.7566275397322,-55.4603880856082,-56.237548706285,-57.9852630084473,-59.6720691255512,-59.6893239472864
